https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume WAVES
1657152000000,2022-07-07 00:00:00,WAVES/BTC,0.00025886,0.00026502,0.00025224,0.00025879,23.923789174809144,92444.79761509
1657065600000,2022-07-06 00:00:00,WAVES/BTC,0.00026022,0.0002635,0.0002583,0.00025841,22.743862782859594,88014.63868604
1656979200000,2022-07-05 00:00:00,WAVES/BTC,0.00027215,0.00027272,0.00025909,0.0002603,24.397519795619033,93728.46636811
1656892800000,2022-07-04 00:00:00,WAVES/BTC,0.00026643,0.00027589,0.00026592,0.00027214,24.536459072888906,90161.16363963
1656806400000,2022-07-03 00:00:00,WAVES/BTC,0.0002696,0.00026968,0.00026364,0.00026655,25.011463244915248,93834.03956074
1656720000000,2022-07-02 00:00:00,WAVES/BTC,0.00027165,0.00027791,0.00026179,0.00026894,24.904350950711287,92601.88499558
1656633600000,2022-07-01 00:00:00,WAVES/BTC,0.00025456,0.00028178,0.00024621,0.00027167,26.098800373676486,96068.02508071
1656547200000,2022-06-30 00:00:00,WAVES/BTC,0.00026845,0.00026845,0.00025409,0.00025472,24.593836099295938,96552.43443505
1656460800000,2022-06-29 00:00:00,WAVES/BTC,0.00026625,0.00027388,0.00025854,0.00026751,25.51354691577692,95374.18008963
1656374400000,2022-06-28 00:00:00,WAVES/BTC,0.00028651,0.00028651,0.00027996,0.00028077,1.0368719041540062,3692.95830806
1656288000000,2022-06-27 00:00:00,WAVES/BTC,0.0002804,0.00030105,0.00027757,0.00028449,27.30324245913969,95972.59116011
1656201600000,2022-06-26 00:00:00,WAVES/BTC,0.00029947,0.00030095,0.00027949,0.00028028,26.20157923857714,93483.58512408
1656115200000,2022-06-25 00:00:00,WAVES/BTC,0.0003096,0.00031903,0.00029335,0.00030003,28.097821582733154,93650.04027175
1656028800000,2022-06-24 00:00:00,WAVES/BTC,0.00029957,0.00031852,0.000295,0.00030766,29.732972077700634,96642.30669473
1655942400000,2022-06-23 00:00:00,WAVES/BTC,0.00029388,0.00032508,0.00029115,0.00029883,27.70244782964052,92703.03460041
1655856000000,2022-06-22 00:00:00,WAVES/BTC,0.00033529,0.00035446,0.00029288,0.00029358,29.540664476530374,100622.19659558
1655769600000,2022-06-21 00:00:00,WAVES/BTC,0.00023508,0.000335,0.00023011,0.00033473,35.396609925998824,105746.75089176
1655683200000,2022-06-20 00:00:00,WAVES/BTC,0.00023246,0.00024303,0.00022758,0.00023558,21.600074650682014,91688.91523339
1655596800000,2022-06-19 00:00:00,WAVES/BTC,0.0002393,0.00024295,0.00022929,0.00023264,22.17874963215518,95335.06547522
1655510400000,2022-06-18 00:00:00,WAVES/BTC,0.0002222,0.00024875,0.0002213,0.00023938,23.717116333511253,99077.26766443
1655424000000,2022-06-17 00:00:00,WAVES/BTC,0.00021228,0.00023655,0.00020862,0.00022235,21.69847726232951,97587.03513528
1655337600000,2022-06-16 00:00:00,WAVES/BTC,0.00022854,0.00023012,0.00020872,0.00021295,18.746716840016433,88033.42023957
1655251200000,2022-06-15 00:00:00,WAVES/BTC,0.00021894,0.00022974,0.00020361,0.00022842,21.837239596543267,95601.25906901
1655164800000,2022-06-14 00:00:00,WAVES/BTC,0.00021362,0.00023047,0.00021083,0.00021943,21.504764518327423,98002.84609364
1655078400000,2022-06-13 00:00:00,WAVES/BTC,0.00020322,0.00021388,0.00018542,0.00021289,21.090089123001405,99065.66359623
1654992000000,2022-06-12 00:00:00,WAVES/BTC,0.00022386,0.00022489,0.0002016,0.00020266,19.53040335454494,96370.29189058
1654905600000,2022-06-11 00:00:00,WAVES/BTC,0.00023991,0.00025042,0.00021491,0.00022444,21.78922307651121,97082.61930365
1654819200000,2022-06-10 00:00:00,WAVES/BTC,0.00025919,0.00025975,0.00023713,0.00023971,22.652888558778006,94501.22464135
1654732800000,2022-06-09 00:00:00,WAVES/BTC,0.00025349,0.00027083,0.00025349,0.00025951,24.981314266537687,96263.39742799
1654646400000,2022-06-08 00:00:00,WAVES/BTC,0.00025,0.00026874,0.00024793,0.00025374,24.334854565995066,95904.68418852
1654560000000,2022-06-07 00:00:00,WAVES/BTC,0.00026487,0.0002858,0.00025,0.00025071,24.144408993509323,96304.13223848
1654473600000,2022-06-06 00:00:00,WAVES/BTC,0.00027107,0.00028832,0.00025867,0.00026523,25.18920097998657,94971.16080378
1654387200000,2022-06-05 00:00:00,WAVES/BTC,0.00029689,0.00030049,0.00026658,0.00027174,26.101336886989024,96052.61237576
1654300800000,2022-06-04 00:00:00,WAVES/BTC,0.00032883,0.00033194,0.00029219,0.0002968,28.48424195938468,95971.16563135
1654214400000,2022-06-03 00:00:00,WAVES/BTC,0.0003124,0.00034892,0.00030743,0.00032883,33.02454115102273,100430.43867963
1654128000000,2022-06-02 00:00:00,WAVES/BTC,0.00030976,0.00034665,0.00029422,0.00031319,32.96908279086445,105268.63179177
1654041600000,2022-06-01 00:00:00,WAVES/BTC,0.00028058,0.00036323,0.00024422,0.00030982,40.60169013619071,131049.28712217
1653955200000,2022-05-31 00:00:00,WAVES/BTC,0.00023946,0.0003247,0.00023277,0.00028278,42.05096541457826,148705.58531218
1653868800000,2022-05-30 00:00:00,WAVES/BTC,0.00015117,0.00024244,0.00014899,0.00023968,37.58819420438383,156826.57795554
1653782400000,2022-05-29 00:00:00,WAVES/BTC,0.00015234,0.00015263,0.00014368,0.00015136,14.48286185674539,95684.86956095
1653696000000,2022-05-28 00:00:00,WAVES/BTC,0.00015417,0.000158,0.00014878,0.00015217,14.936745571971882,98158.28068589
1653609600000,2022-05-27 00:00:00,WAVES/BTC,0.00016639,0.00016698,0.00014883,0.00015363,14.979976483905,97506.84426157
1653523200000,2022-05-26 00:00:00,WAVES/BTC,0.00018485,0.0001869,0.00016414,0.000166,15.63586401911674,94191.95192239
1653436800000,2022-05-25 00:00:00,WAVES/BTC,0.00018956,0.00019771,0.00018172,0.00018477,17.72436669062336,95926.64767345
1653350400000,2022-05-24 00:00:00,WAVES/BTC,0.00019403,0.00019663,0.00018302,0.00019019,15.64339117819498,82251.38639358
1653264000000,2022-05-23 00:00:00,WAVES/BTC,0.00019519,0.00022502,0.00019216,0.00019443,19.481801927278088,100199.56759388
1653177600000,2022-05-22 00:00:00,WAVES/BTC,0.00019634,0.00020126,0.00019243,0.00019541,17.579285109004044,89961.03121132
1653091200000,2022-05-21 00:00:00,WAVES/BTC,0.00019731,0.00019967,0.00018929,0.0001966,18.56785238472647,94444.82393045
1653004800000,2022-05-20 00:00:00,WAVES/BTC,0.00020635,0.00020761,0.0001944,0.00019737,18.068535732910405,91546.51534129
1652918400000,2022-05-19 00:00:00,WAVES/BTC,0.00021568,0.0002159,0.00019851,0.00020684,19.739864852256133,95435.43247078
1652832000000,2022-05-18 00:00:00,WAVES/BTC,0.00022534,0.00024208,0.0002127,0.00021386,20.141738929913927,94181.88969379
1652745600000,2022-05-17 00:00:00,WAVES/BTC,0.00021655,0.00023362,0.00021446,0.0002257,21.162928254628376,93765.74326375
1652659200000,2022-05-16 00:00:00,WAVES/BTC,0.00023096,0.00023096,0.00021324,0.000217,20.30218118756646,93558.43865238
1652572800000,2022-05-15 00:00:00,WAVES/BTC,0.00023697,0.00023697,0.00022244,0.00023209,21.470305876304128,92508.53494896
1652486400000,2022-05-14 00:00:00,WAVES/BTC,0.0002401,0.00025089,0.00021849,0.0002372,22.98070792312899,96883.25431336
1652400000000,2022-05-13 00:00:00,WAVES/BTC,0.0002302,0.00026931,0.00022253,0.0002398,24.089107680219932,100454.99449633
1652313600000,2022-05-12 00:00:00,WAVES/BTC,0.00027285,0.00028125,0.0002245,0.00023013,23.109290407032084,100418.4174468
1652227200000,2022-05-11 00:00:00,WAVES/BTC,0.00038364,0.00039005,0.00025312,0.00027306,27.89227702555975,102147.06301018
1652140800000,2022-05-10 00:00:00,WAVES/BTC,0.00040295,0.00041803,0.00037206,0.00038327,37.01020926524385,96564.32610234
1652054400000,2022-05-09 00:00:00,WAVES/BTC,0.00037938,0.00044203,0.00037475,0.00040389,41.44883316924146,102624.06390166
1651968000000,2022-05-08 00:00:00,WAVES/BTC,0.00037287,0.00038499,0.00036116,0.00037933,34.88138269999553,91955.2439828
1651881600000,2022-05-07 00:00:00,WAVES/BTC,0.00039189,0.00039557,0.00037045,0.00037217,35.32712565549854,94922.01320767
1651795200000,2022-05-06 00:00:00,WAVES/BTC,0.0003743,0.00040122,0.0003596,0.00039157,38.759349508434546,98984.47150812
1651708800000,2022-05-05 00:00:00,WAVES/BTC,0.00039003,0.00042777,0.00036439,0.00037511,37.7956066786641,100758.72858272
1651622400000,2022-05-04 00:00:00,WAVES/BTC,0.00031808,0.00039739,0.00031687,0.00039043,38.450385780197905,98482.14988653
1651536000000,2022-05-03 00:00:00,WAVES/BTC,0.00032449,0.00034179,0.00031516,0.00031786,27.179738290853898,85508.52038902
1651449600000,2022-05-02 00:00:00,WAVES/BTC,0.00034321,0.00034676,0.00031582,0.000325,30.822680724198996,94839.01761292
1651363200000,2022-05-01 00:00:00,WAVES/BTC,0.00033725,0.00035701,0.00032809,0.00034323,33.47833336680778,97539.06525306
1651276800000,2022-04-30 00:00:00,WAVES/BTC,0.00036725,0.00037891,0.00032792,0.00033685,32.46236941986442,96370.40053396
1651190400000,2022-04-29 00:00:00,WAVES/BTC,0.00038889,0.00039086,0.00036242,0.0003673,33.294896737049946,90647.69054465
1651104000000,2022-04-28 00:00:00,WAVES/BTC,0.0004118,0.000431,0.00038333,0.00038831,36.42544347611285,93805.06161601
1651017600000,2022-04-27 00:00:00,WAVES/BTC,0.00039965,0.00042653,0.00039059,0.00041141,38.38890594117506,93310.58054295
1650931200000,2022-04-26 00:00:00,WAVES/BTC,0.00041982,0.00043733,0.00039773,0.00040007,37.10198764905302,92738.73984316
1650844800000,2022-04-25 00:00:00,WAVES/BTC,0.00044394,0.00044534,0.00041329,0.00042013,39.86935700266555,94897.66739501
1650758400000,2022-04-24 00:00:00,WAVES/BTC,0.00047405,0.00047453,0.0004691,0.00047199,2.4138979103978206,5114.29884192
1650672000000,2022-04-23 00:00:00,WAVES/BTC,0.00048235,0.00048366,0.00047,0.00047386,44.70465966650498,94341.49256427
1650585600000,2022-04-22 00:00:00,WAVES/BTC,0.0004737,0.00049764,0.00047037,0.00048237,44.80730045276818,92889.89873493
1650412800000,2022-04-20 00:00:00,WAVES/BTC,0.00050914,0.00050914,0.00050144,0.00050386,1.8142836385388692,3600.76933779
1650326400000,2022-04-19 00:00:00,WAVES/BTC,0.00050058,0.00051939,0.00049289,0.00050954,48.390022196062986,94968.05392327
1650240000000,2022-04-18 00:00:00,WAVES/BTC,0.00050577,0.00050577,0.00048108,0.00049921,47.81395108856099,95779.23336584
1650153600000,2022-04-17 00:00:00,WAVES/BTC,0.00053243,0.00053416,0.00050517,0.0005058,46.798640405675464,92524.0023837
1650067200000,2022-04-16 00:00:00,WAVES/BTC,0.00054629,0.0005662,0.00052323,0.0005326,49.45838880538208,92862.16448626
1649980800000,2022-04-15 00:00:00,WAVES/BTC,0.00053159,0.0005562,0.00051421,0.00054643,44.17354357317253,80840.26055153
1649894400000,2022-04-14 00:00:00,WAVES/BTC,0.00052823,0.00056918,0.00052072,0.00053203,37.74524154199659,70945.70144916
1649808000000,2022-04-13 00:00:00,WAVES/BTC,0.00055146,0.00055968,0.00051183,0.00052743,37.31041797798154,70740.03749878
1649721600000,2022-04-12 00:00:00,WAVES/BTC,0.0006003,0.00060486,0.00054854,0.00055206,38.53285170474944,69798.3039973
1649635200000,2022-04-11 00:00:00,WAVES/BTC,0.00054809,0.000605,0.00051972,0.00060092,42.05120670178549,69978.04483423
1649548800000,2022-04-10 00:00:00,WAVES/BTC,0.00057826,0.00059592,0.00057769,0.00059431,1.6895353866033347,2842.85202437
1649462400000,2022-04-09 00:00:00,WAVES/BTC,0.00062178,0.0006243,0.00055822,0.00057755,40.732329104984906,70526.06545751
1649376000000,2022-04-08 00:00:00,WAVES/BTC,0.00069455,0.00071135,0.00060933,0.00062106,44.42766725898867,71535.22567705
1649289600000,2022-04-07 00:00:00,WAVES/BTC,0.00066646,0.00070554,0.00064177,0.00069565,49.17854291200966,70694.37635594
1649203200000,2022-04-06 00:00:00,WAVES/BTC,0.0006665,0.00071031,0.00061714,0.00066366,48.17479778850182,72589.57566902
1649116800000,2022-04-05 00:00:00,WAVES/BTC,0.00074608,0.00076653,0.00064209,0.00066935,45.628559915803315,68168.4618149
1649030400000,2022-04-04 00:00:00,WAVES/BTC,0.00101021,0.00102262,0.00071946,0.00074237,52.26243830481608,70399.44812535
1648944000000,2022-04-03 00:00:00,WAVES/BTC,0.00106628,0.00115277,0.00096075,0.00100863,72.1577064932558,71540.313587
1648857600000,2022-04-02 00:00:00,WAVES/BTC,0.00112542,0.00116298,0.00104613,0.00106638,76.40003165865934,71644.28408134
1648771200000,2022-04-01 00:00:00,WAVES/BTC,0.0011933,0.0012812,0.00110769,0.00112608,78.21769718631603,69460.16018961
1648684800000,2022-03-31 00:00:00,WAVES/BTC,0.00110517,0.00137263,0.00104423,0.00119604,85.80008398917855,71736.80143572
1648598400000,2022-03-30 00:00:00,WAVES/BTC,0.00106036,0.00128,0.00104439,0.0011054,78.32051542808945,70852.64648823
1648512000000,2022-03-29 00:00:00,WAVES/BTC,0.00091718,0.00113785,0.00091553,0.00106192,78.8712981438043,74272.35398505
1648425600000,2022-03-28 00:00:00,WAVES/BTC,0.00069296,0.00094116,0.00067585,0.00091594,67.2196287857261,73388.68133909
1648339200000,2022-03-27 00:00:00,WAVES/BTC,0.00073488,0.00073488,0.00068516,0.00069385,49.16630056969321,70860.12909086
1648252800000,2022-03-26 00:00:00,WAVES/BTC,0.00070346,0.00075581,0.00070112,0.00073589,51.802666334061925,70394.57844795
1648166400000,2022-03-25 00:00:00,WAVES/BTC,0.00071231,0.00071231,0.00068806,0.00070543,48.79301237189871,69167.75919921
1648080000000,2022-03-24 00:00:00,WAVES/BTC,0.00074368,0.00075679,0.00070497,0.00071159,48.40128544354642,68018.50144542
1647993600000,2022-03-23 00:00:00,WAVES/BTC,0.00076652,0.000774,0.00074399,0.00074488,52.34806016147584,70277.17237874
1647907200000,2022-03-22 00:00:00,WAVES/BTC,0.00079069,0.00081133,0.00075672,0.00076833,54.09569223036413,70406.84631651
1647820800000,2022-03-21 00:00:00,WAVES/BTC,0.00078864,0.00081783,0.00076745,0.00079074,56.21381580791529,71090.1381085
1647734400000,2022-03-20 00:00:00,WAVES/BTC,0.00077032,0.00081783,0.00075368,0.00078933,54.56109539123598,69123.30126973
1647648000000,2022-03-19 00:00:00,WAVES/BTC,0.00078275,0.00082369,0.00076854,0.00077157,54.738939521091055,70944.87800341
1647561600000,2022-03-18 00:00:00,WAVES/BTC,0.00068934,0.00079032,0.00068884,0.00078388,57.83102573668314,73775.35558591
1647475200000,2022-03-17 00:00:00,WAVES/BTC,0.00069256,0.00070567,0.00066721,0.00068936,49.60897360364317,71963.81223692
1647388800000,2022-03-16 00:00:00,WAVES/BTC,0.00071424,0.00079508,0.00068552,0.00069368,49.73641744398891,71699.3677834
1647302400000,2022-03-15 00:00:00,WAVES/BTC,0.00066642,0.00071215,0.00065804,0.00071215,48.90635622093129,68674.23467097
1647216000000,2022-03-14 00:00:00,WAVES/BTC,0.00070242,0.00071976,0.00065439,0.00066703,48.21613266442621,72284.80377858
1647129600000,2022-03-13 00:00:00,WAVES/BTC,0.00068913,0.00074032,0.00067926,0.00070502,50.42464346969964,71522.28797722
1647043200000,2022-03-12 00:00:00,WAVES/BTC,0.00065538,0.00070981,0.00063121,0.0006878,50.1048274323937,72847.9607915
1646956800000,2022-03-11 00:00:00,WAVES/BTC,0.00069415,0.00072413,0.00065301,0.00065423,46.14907394460523,70539.52577015
1646870400000,2022-03-10 00:00:00,WAVES/BTC,0.00067953,0.00076,0.00065651,0.00069273,51.232697027483496,73957.6704163
1646784000000,2022-03-09 00:00:00,WAVES/BTC,0.00057655,0.00069055,0.00051527,0.00067603,50.60842623536216,74861.21360792
1646697600000,2022-03-08 00:00:00,WAVES/BTC,0.00059232,0.00063506,0.0005706,0.00057738,42.19556661261432,73081.10189583
1646611200000,2022-03-07 00:00:00,WAVES/BTC,0.00046392,0.0006,0.00046021,0.00059369,44.19809155270778,74446.41404219
1646524800000,2022-03-06 00:00:00,WAVES/BTC,0.00043624,0.00050676,0.00042875,0.00046421,33.33162057348832,71802.89216839
1646438400000,2022-03-05 00:00:00,WAVES/BTC,0.00047014,0.00048294,0.00042656,0.00043794,32.41237545691055,74010.99570012
1646352000000,2022-03-04 00:00:00,WAVES/BTC,0.00043184,0.000505,0.00042406,0.00047331,34.434305201276025,72752.11848741
1646265600000,2022-03-03 00:00:00,WAVES/BTC,0.00040797,0.0004625,0.00039671,0.00043199,31.11694598709614,72031.63496168
1646179200000,2022-03-02 00:00:00,WAVES/BTC,0.00039199,0.0003947,0.00038322,0.00038474,0.45330872151233903,1178.22093235
1646092800000,2022-03-01 00:00:00,WAVES/BTC,0.00038121,0.00044248,0.00037297,0.00039272,28.877053110060324,73530.89506534
1646006400000,2022-02-28 00:00:00,WAVES/BTC,0.00029718,0.00038121,0.00029484,0.00037483,27.826387375845872,74237.35393604
1645920000000,2022-02-27 00:00:00,WAVES/BTC,0.00031415,0.00033839,0.00029452,0.00029721,21.22781828539234,71423.6340816
1645833600000,2022-02-26 00:00:00,WAVES/BTC,0.00026899,0.00032641,0.0002645,0.00031337,23.707308977049397,75652.77141095
1645747200000,2022-02-25 00:00:00,WAVES/BTC,0.00024826,0.00027269,0.00024231,0.00026828,19.479948790604062,72610.51435293
1645660800000,2022-02-24 00:00:00,WAVES/BTC,0.00024893,0.00026244,0.000235,0.00024838,18.712514828763993,75338.25118272
