https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHSB,Volume BTC
1657238400,2022-07-08 00:00:00,CHSB/BTC,0.00000944,0.00000944,0.00000914,0.00000922,6899.6615,0.063979145686
1657152000,2022-07-07 00:00:00,CHSB/BTC,0.00000968,0.00000979,0.0000094,0.00000944,33313.0275,0.31800737414
1657065600,2022-07-06 00:00:00,CHSB/BTC,0.00000994,0.00001001,0.00000963,0.00000968,16584.7473,0.161839911909
1656979200,2022-07-05 00:00:00,CHSB/BTC,0.00001023,0.00001034,0.00000966,0.00000994,7974.9301,0.079566794077
1656892800,2022-07-04 00:00:00,CHSB/BTC,0.00000975,0.00001032,0.00000971,0.00001019,15998.81914785,0.1616308766201995
1656806400,2022-07-03 00:00:00,CHSB/BTC,0.00000975,0.00001008,0.00000969,0.00000975,42339.94843617,0.4147331620739585
1656720000,2022-07-02 00:00:00,CHSB/BTC,0.00000998,0.00001009,0.00000972,0.0000098,26441.42588139,0.2618729036277653
1656633600,2022-07-01 00:00:00,CHSB/BTC,0.00001002,0.00001014,0.00000972,0.00000999,8283.53452251,0.08245222687506
1656547200,2022-06-30 00:00:00,CHSB/BTC,0.00000981,0.00001012,0.00000975,0.00001002,21389.86064474,0.2136921781084612
1656460800,2022-06-29 00:00:00,CHSB/BTC,0.00000989,0.00001001,0.00000968,0.00000983,9533.48452653,0.093332570394994
1656374400,2022-06-28 00:00:00,CHSB/BTC,0.0000097,0.00001027,0.00000963,0.00000993,12845.60473996,0.1281337905023231
1656288000,2022-06-27 00:00:00,CHSB/BTC,0.00000984,0.00000995,0.00000948,0.00000971,34088.90174768,0.3294636060278727
1656201600,2022-06-26 00:00:00,CHSB/BTC,0.00000989,0.0000101,0.00000959,0.00000984,8810.63161763,0.0866511815328653
1656115200,2022-06-25 00:00:00,CHSB/BTC,0.00001029,0.00001043,0.00000965,0.00000989,16463.018981,0.16401929981391
1656028800,2022-06-24 00:00:00,CHSB/BTC,0.000009,0.00001057,0.00000898,0.0000103,131920.19031255,1.2986095807297695
1655942400,2022-06-23 00:00:00,CHSB/BTC,0.00000891,0.00000921,0.00000882,0.00000897,35427.06345303,0.3180017338599687
1655856000,2022-06-22 00:00:00,CHSB/BTC,0.00000841,0.00000899,0.0000083,0.00000892,30155.48641796,0.2644774643881108
1655769600,2022-06-21 00:00:00,CHSB/BTC,0.00000797,0.00000879,0.00000792,0.00000842,42137.86298101,0.3470908122428095
1655683200,2022-06-20 00:00:00,CHSB/BTC,0.00000782,0.0000082,0.00000781,0.00000788,9490.26635644,0.0760232770969556
1655596800,2022-06-19 00:00:00,CHSB/BTC,0.00000862,0.00000862,0.00000767,0.00000788,25898.5921555,0.21023416908499
1655510400,2022-06-18 00:00:00,CHSB/BTC,0.00000859,0.00000874,0.00000831,0.00000859,23000.2746103,0.1954772948448286
1655424000,2022-06-17 00:00:00,CHSB/BTC,0.0000086,0.00000887,0.00000833,0.00000859,16743.93130126,0.1435381874390666
1655337600,2022-06-16 00:00:00,CHSB/BTC,0.00000866,0.00000877,0.00000833,0.00000857,9871.21979824,0.0844691195879494
1655251200,2022-06-15 00:00:00,CHSB/BTC,0.00000833,0.00000957,0.0000073,0.00000866,197614.9662834,1.6514262195691076
1655164800,2022-06-14 00:00:00,CHSB/BTC,0.00000882,0.00000915,0.00000807,0.00000831,65972.02348806,0.5644796341428997
1655078400,2022-06-13 00:00:00,CHSB/BTC,0.00000805,0.00000887,0.00000734,0.00000882,103292.59769988,0.8358770623242248
1654992000,2022-06-12 00:00:00,CHSB/BTC,0.00000902,0.00000903,0.000008,0.000008,52695.29480734,0.4383468102545092
1654905600,2022-06-11 00:00:00,CHSB/BTC,0.00000918,0.0000092,0.00000854,0.00000899,60868.7990737,0.538682064760722
1654819200,2022-06-10 00:00:00,CHSB/BTC,0.00000924,0.00000951,0.00000906,0.00000918,16881.31871578,0.1552718492300362
1654732800,2022-06-09 00:00:00,CHSB/BTC,0.000009,0.00000982,0.0000088,0.00000923,49269.88148194,0.4567747121727106
1654646400,2022-06-08 00:00:00,CHSB/BTC,0.00000911,0.0000092,0.0000089,0.00000901,5208.27459441,0.0471506515119674
1654560000,2022-06-07 00:00:00,CHSB/BTC,0.00000909,0.00000961,0.00000893,0.00000899,20922.92573763,0.1942205026438819
1654473600,2022-06-06 00:00:00,CHSB/BTC,0.00000921,0.00000935,0.00000883,0.00000908,24498.20554995,0.2210656385509343
1654387200,2022-06-05 00:00:00,CHSB/BTC,0.00000942,0.00000942,0.00000912,0.00000922,6231.47413534,0.0572186502238977
1654300800,2022-06-04 00:00:00,CHSB/BTC,0.00000932,0.00000948,0.00000918,0.00000942,15779.01688498,0.1484605822447041
1654214400,2022-06-03 00:00:00,CHSB/BTC,0.00000925,0.00000937,0.00000901,0.00000923,5855.49549087,0.0535417124042427
1654128000,2022-06-02 00:00:00,CHSB/BTC,0.00000928,0.00000944,0.00000916,0.00000925,11405.98210831,0.106101922863025
1654041600,2022-06-01 00:00:00,CHSB/BTC,0.00000918,0.00000937,0.00000898,0.00000928,11606.67313621,0.1060825084731364
1653955200,2022-05-31 00:00:00,CHSB/BTC,0.00000956,0.00000959,0.000009,0.00000918,22677.72246939,0.2117429733911447
1653868800,2022-05-30 00:00:00,CHSB/BTC,0.0000092,0.00000962,0.00000897,0.00000955,30646.23613559,0.2853195167485595
1653782400,2022-05-29 00:00:00,CHSB/BTC,0.00000934,0.00000945,0.00000901,0.0000093,8806.0301435,0.0810042889551109
1653696000,2022-05-28 00:00:00,CHSB/BTC,0.00000947,0.00000962,0.00000931,0.00000941,10782.26702739,0.1025533497728204
1653609600,2022-05-27 00:00:00,CHSB/BTC,0.00000969,0.00000996,0.00000947,0.00000947,19761.79246516,0.1914256275591564
1653523200,2022-05-26 00:00:00,CHSB/BTC,0.00001019,0.00001028,0.00000969,0.00000969,19600.66919382,0.1954338781753052
1653436800,2022-05-25 00:00:00,CHSB/BTC,0.00001038,0.00001044,0.00001002,0.00001019,18074.72550118,0.1831423692539514
1653350400,2022-05-24 00:00:00,CHSB/BTC,0.0000105,0.0000107,0.00001014,0.00001038,12097.5578008,0.1254947154778662
1653264000,2022-05-23 00:00:00,CHSB/BTC,0.0000105,0.00001065,0.00001017,0.00001047,17485.49145273,0.1821420634499926
1653177600,2022-05-22 00:00:00,CHSB/BTC,0.00001056,0.00001064,0.00001021,0.0000105,27354.31811027,0.2817654175339309
1653091200,2022-05-21 00:00:00,CHSB/BTC,0.00001042,0.00001088,0.0000104,0.00001056,20384.03826214,0.2164045780956058
1653004800,2022-05-20 00:00:00,CHSB/BTC,0.00001019,0.00001072,0.00001014,0.00001042,13516.74305886,0.1404994510953217
1652918400,2022-05-19 00:00:00,CHSB/BTC,0.0000101,0.0000105,0.00000982,0.00001019,17709.44012618,0.178462943047017
1652832000,2022-05-18 00:00:00,CHSB/BTC,0.0000104,0.00001056,0.00001007,0.0000101,28036.6538,0.287933807151
1652745600,2022-05-17 00:00:00,CHSB/BTC,0.00001049,0.00001103,0.00001019,0.00001036,22950.21739779,0.2444253145559745
1652659200,2022-05-16 00:00:00,CHSB/BTC,0.00001056,0.00001083,0.00001001,0.00001049,28598.0902,0.296375739818
1652572800,2022-05-15 00:00:00,CHSB/BTC,0.00001006,0.00001067,0.0000098,0.00001056,24224.76912568,0.2512155840168573
1652486400,2022-05-14 00:00:00,CHSB/BTC,0.00001026,0.00001046,0.00000928,0.00001006,28062.38707295,0.2758927322615446
1652400000,2022-05-13 00:00:00,CHSB/BTC,0.00000955,0.0000124,0.00000923,0.00001026,185220.5736355,1.9233697319053655
1652313600,2022-05-12 00:00:00,CHSB/BTC,0.00000913,0.00000983,0.00000756,0.00000956,348757.44184997,3.0106461469834136
1652227200,2022-05-11 00:00:00,CHSB/BTC,0.00000994,0.00001012,0.00000899,0.00000916,96194.98338135,0.9240814328834387
1652140800,2022-05-10 00:00:00,CHSB/BTC,0.00001001,0.00001067,0.00000981,0.00000992,84949.70942511,0.8501657004768843
1652054400,2022-05-09 00:00:00,CHSB/BTC,0.00001024,0.00001024,0.00000952,0.00001001,111242.15401321,1.0944096125437431
1651968000,2022-05-08 00:00:00,CHSB/BTC,0.00001021,0.0000103,0.00001011,0.00001024,18627.24602883,0.1896427930879309
1651881600,2022-05-07 00:00:00,CHSB/BTC,0.00001044,0.0000105,0.00001006,0.00001021,14367.4444,0.146916606582
1651795200,2022-05-06 00:00:00,CHSB/BTC,0.0000103,0.00001094,0.00001001,0.00001044,77451.78178992,0.8079541192679344
1651708800,2022-05-05 00:00:00,CHSB/BTC,0.00000965,0.00001057,0.0000096,0.00001026,34578.90539697,0.3445847062738119
1651622400,2022-05-04 00:00:00,CHSB/BTC,0.00000971,0.00000981,0.00000947,0.00000968,27537.0265,0.263115970154
1651536000,2022-05-03 00:00:00,CHSB/BTC,0.0000101,0.00001011,0.00000952,0.00000968,13513.49465537,0.1340375885439148
1651449600,2022-05-02 00:00:00,CHSB/BTC,0.00000994,0.00001035,0.00000985,0.0000101,10210.59927701,0.1027340251522784
1651363200,2022-05-01 00:00:00,CHSB/BTC,0.00001016,0.00001018,0.00000984,0.00000995,5448.82166364,0.0546283939948948
1651276800,2022-04-30 00:00:00,CHSB/BTC,0.00001045,0.00001046,0.00001011,0.00001016,15527.9901,0.159159479046
1651190400,2022-04-29 00:00:00,CHSB/BTC,0.00001026,0.00001081,0.00001017,0.00001045,17274.7336,0.180938024492
1651104000,2022-04-28 00:00:00,CHSB/BTC,0.00001051,0.00001063,0.00001018,0.00001026,14316.85590916,0.1491722347719968
1651017600,2022-04-27 00:00:00,CHSB/BTC,0.00001073,0.00001084,0.0000105,0.00001055,5761.38545988,0.0613358617059196
1650931200,2022-04-26 00:00:00,CHSB/BTC,0.00001046,0.00001086,0.00001038,0.00001069,9945.67637512,0.1051267896849814
1650844800,2022-04-25 00:00:00,CHSB/BTC,0.00001056,0.00001067,0.00001042,0.00001046,11543.21091151,0.1210078339120007
1650758400,2022-04-24 00:00:00,CHSB/BTC,0.00001074,0.00001077,0.00001055,0.0000106,3678.66782075,0.0390009753439875
1650672000,2022-04-23 00:00:00,CHSB/BTC,0.00001082,0.00001093,0.00001071,0.00001073,1843.24969114,0.0198645124869576
1650585600,2022-04-22 00:00:00,CHSB/BTC,0.0000105,0.00001095,0.0000105,0.00001086,22542.19756187,0.2421888244553322
1650499200,2022-04-21 00:00:00,CHSB/BTC,0.00001069,0.00001069,0.0000104,0.00001055,13676.1745,0.144340988884
1650412800,2022-04-20 00:00:00,CHSB/BTC,0.00001092,0.00001113,0.00001063,0.00001073,12320.49101059,0.1338699160728839
1650326400,2022-04-19 00:00:00,CHSB/BTC,0.00001047,0.00001139,0.00001039,0.00001092,56335.25163553,0.6177569518687227
1650240000,2022-04-18 00:00:00,CHSB/BTC,0.00001095,0.00001103,0.00001037,0.00001047,43477.7461,0.462212715892
1650153600,2022-04-17 00:00:00,CHSB/BTC,0.00001113,0.00001115,0.00001077,0.00001092,8488.81931446,0.092568139132783
1650067200,2022-04-16 00:00:00,CHSB/BTC,0.00001125,0.00001133,0.00001095,0.00001113,9894.0844939,0.110297033053924
1649980800,2022-04-15 00:00:00,CHSB/BTC,0.00001168,0.00001177,0.00001099,0.00001125,18222.6849619,0.20697620354047
1649894400,2022-04-14 00:00:00,CHSB/BTC,0.00001125,0.00001174,0.00001085,0.00001168,82363.23488469,0.9157908560188962
1649808000,2022-04-13 00:00:00,CHSB/BTC,0.00001174,0.00001212,0.00001121,0.00001126,18117.94095442,0.2134794725070206
1649721600,2022-04-12 00:00:00,CHSB/BTC,0.00001137,0.00001323,0.00001128,0.00001174,297101.31448029,3.6373292581215123
1649635200,2022-04-11 00:00:00,CHSB/BTC,0.0000118,0.00001189,0.00001115,0.0000114,29325.59426262,0.337522764903383
1649548800,2022-04-10 00:00:00,CHSB/BTC,0.00001126,0.00001188,0.00001119,0.00001182,13755.88672805,0.1585087910461058
1649462400,2022-04-09 00:00:00,CHSB/BTC,0.0000116,0.00001177,0.00001114,0.00001126,55310.86839491,0.6318695179426965
1649376000,2022-04-08 00:00:00,CHSB/BTC,0.00001179,0.00001187,0.00001114,0.0000116,71150.02768643,0.8192446629672811
1649289600,2022-04-07 00:00:00,CHSB/BTC,0.00001166,0.000012,0.00001145,0.0000118,56996.03208808,0.6751075584852033
1649203200,2022-04-06 00:00:00,CHSB/BTC,0.00001072,0.00001175,0.00001064,0.00001166,62883.25034863,0.7057308267068187
1649116800,2022-04-05 00:00:00,CHSB/BTC,0.00001041,0.00001103,0.00001039,0.00001073,11785.33858095,0.1256831982583059
1649030400,2022-04-04 00:00:00,CHSB/BTC,0.00001031,0.00001072,0.00001027,0.00001041,31968.16221922,0.3380307019832334
1648944000,2022-04-03 00:00:00,CHSB/BTC,0.00001011,0.00001044,0.00000983,0.00001027,29873.59610826,0.3023592730679392
1648857600,2022-04-02 00:00:00,CHSB/BTC,0.00000987,0.00001105,0.00000939,0.00001011,45953.75927701,0.4588433394158045
1648771200,2022-04-01 00:00:00,CHSB/BTC,0.00000975,0.00001002,0.00000956,0.00000987,11782.3967313,0.1159093398038
1648684800,2022-03-31 00:00:00,CHSB/BTC,0.00000965,0.00001004,0.00000956,0.00000975,82394.20142426,0.8061473513566286
1648598400,2022-03-30 00:00:00,CHSB/BTC,0.00000974,0.00000984,0.0000093,0.00000974,34868.04503896,0.3347729444877697
1648512000,2022-03-29 00:00:00,CHSB/BTC,0.00000948,0.0000101,0.00000945,0.00000973,23104.32086624,0.2264425388698472
1648425600,2022-03-28 00:00:00,CHSB/BTC,0.00000938,0.00000984,0.00000932,0.00000949,13047.11477612,0.1256510616727043
1648339200,2022-03-27 00:00:00,CHSB/BTC,0.00000976,0.00000996,0.00000925,0.00000938,80142.99834312,0.7785744883468543
1648252800,2022-03-26 00:00:00,CHSB/BTC,0.00000979,0.00000988,0.00000953,0.00000976,11768.99910672,0.1137637029591926
1648166400,2022-03-25 00:00:00,CHSB/BTC,0.00000995,0.00001009,0.00000943,0.00000965,91500.57273373,0.9018552343119389
1648080000,2022-03-24 00:00:00,CHSB/BTC,0.00001024,0.0000103,0.00000995,0.00000998,23466.63889133,0.2365000242308204
1647993600,2022-03-23 00:00:00,CHSB/BTC,0.00001009,0.00001033,0.00000996,0.00001024,98229.51886777,0.9958247868908986
1647907200,2022-03-22 00:00:00,CHSB/BTC,0.00001044,0.00001044,0.00000989,0.00001009,38698.92353075,0.3943701885459175
1647820800,2022-03-21 00:00:00,CHSB/BTC,0.00001044,0.00001055,0.00001036,0.0000104,6249.68109449,0.0652019060779671
1647734400,2022-03-20 00:00:00,CHSB/BTC,0.00001059,0.00001092,0.00001012,0.00001047,23306.65474285,0.242358645582925
1647648000,2022-03-19 00:00:00,CHSB/BTC,0.00001021,0.00001118,0.00001014,0.00001055,82226.36834322,0.8763260262849734
1647561600,2022-03-18 00:00:00,CHSB/BTC,0.0000104,0.00001047,0.00001012,0.00001021,7668.09311371,0.0788118943949791
1647475200,2022-03-17 00:00:00,CHSB/BTC,0.00001043,0.00001066,0.00001029,0.0000104,33021.26876901,0.3474660464969149
1647388800,2022-03-16 00:00:00,CHSB/BTC,0.00001038,0.0000106,0.00001009,0.00001043,50521.5075,0.522440076812
1647302400,2022-03-15 00:00:00,CHSB/BTC,0.00001058,0.00001089,0.00001034,0.00001038,16395.56161213,0.1718741027928427
1647216000,2022-03-14 00:00:00,CHSB/BTC,0.00001094,0.0000112,0.00001045,0.00001056,18124.8851,0.195749832178
1647129600,2022-03-13 00:00:00,CHSB/BTC,0.00001096,0.00001114,0.00001079,0.00001098,9804.3232,0.106829337599
1647043200,2022-03-12 00:00:00,CHSB/BTC,0.00001105,0.00001114,0.00001093,0.00001096,15285.5598,0.168563956805
1646956800,2022-03-11 00:00:00,CHSB/BTC,0.00001125,0.00001133,0.00001105,0.00001109,7095.86702712,0.0795718223529984
1646870400,2022-03-10 00:00:00,CHSB/BTC,0.00001105,0.00001151,0.00001105,0.00001124,43899.753587,0.4938493626879844
1646784000,2022-03-09 00:00:00,CHSB/BTC,0.00001159,0.00001161,0.000011,0.00001103,35085.89614147,0.3924880752269023
1646697600,2022-03-08 00:00:00,CHSB/BTC,0.00001178,0.00001228,0.00001109,0.00001158,94760.28128095,1.098491889103067
1646611200,2022-03-07 00:00:00,CHSB/BTC,0.00001231,0.00001231,0.00001139,0.00001174,93993.80971518,1.0915032381236446
1646524800,2022-03-06 00:00:00,CHSB/BTC,0.0000124,0.00001246,0.00001208,0.00001236,6740.5522,0.082106575354
1646438400,2022-03-05 00:00:00,CHSB/BTC,0.00001226,0.00001242,0.00001208,0.00001237,71708.3413,0.873570464995
1646352000,2022-03-04 00:00:00,CHSB/BTC,0.00001179,0.00001231,0.0000116,0.00001223,23898.49705152,0.2860948624488978
1646265600,2022-03-03 00:00:00,CHSB/BTC,0.00001173,0.00001198,0.0000115,0.00001175,27350.2229,0.323484650696
1646179200,2022-03-02 00:00:00,CHSB/BTC,0.00001154,0.00001221,0.00001141,0.00001173,21496.58906779,0.2510068501869605
1646092800,2022-03-01 00:00:00,CHSB/BTC,0.00001197,0.0000123,0.00001149,0.00001157,23886.98053664,0.2858364816459248
1646006400,2022-02-28 00:00:00,CHSB/BTC,0.00001273,0.0000129,0.00001183,0.00001191,38892.03008135,0.4828758610660284
1645920000,2022-02-27 00:00:00,CHSB/BTC,0.00001301,0.00001304,0.00001255,0.00001277,32647.67563628,0.4173102910068809
1645833600,2022-02-26 00:00:00,CHSB/BTC,0.00001313,0.00001356,0.00001291,0.00001301,9807.09800508,0.1298154228198848
1645747200,2022-02-25 00:00:00,CHSB/BTC,0.00001305,0.00001335,0.00001277,0.00001313,43105.47684351,0.5552388803661565
1645660800,2022-02-24 00:00:00,CHSB/BTC,0.00001383,0.00001433,0.00001296,0.00001308,59708.29485285,0.8156303168428289
1645574400,2022-02-23 00:00:00,CHSB/BTC,0.00001381,0.00001491,0.00001345,0.00001374,142529.20521889,2.0176935797282933
1645488000,2022-02-22 00:00:00,CHSB/BTC,0.00001347,0.0000138,0.00001311,0.00001375,47972.36654462,0.6455359339117032
1645401600,2022-02-21 00:00:00,CHSB/BTC,0.00001363,0.00001383,0.00001292,0.00001347,23988.36632174,0.3212246280336078
1645315200,2022-02-20 00:00:00,CHSB/BTC,0.0000137,0.0000139,0.00001335,0.00001363,28217.88443138,0.3821959475478682
1645228800,2022-02-19 00:00:00,CHSB/BTC,0.00001397,0.00001411,0.00001339,0.00001368,53567.3597,0.721740771931
1645142400,2022-02-18 00:00:00,CHSB/BTC,0.00001348,0.00001421,0.0000134,0.00001397,60314.77729967,0.835586724237656
1645056000,2022-02-17 00:00:00,CHSB/BTC,0.00001355,0.00001378,0.00001307,0.00001348,33908.55393859,0.4519521075899984
1644969600,2022-02-16 00:00:00,CHSB/BTC,0.00001331,0.00001354,0.00001309,0.00001346,26559.8278618,0.3548396031806824
1644883200,2022-02-15 00:00:00,CHSB/BTC,0.00001347,0.00001432,0.00001279,0.00001336,106435.92172917,1.4123816206927975
1644796800,2022-02-14 00:00:00,CHSB/BTC,0.00001349,0.0000136,0.00001317,0.00001347,7031.74279653,0.0941382356349815
1644710400,2022-02-13 00:00:00,CHSB/BTC,0.00001357,0.00001369,0.00001331,0.00001348,4567.7334,0.061636872119
1644624000,2022-02-12 00:00:00,CHSB/BTC,0.00001369,0.00001376,0.00001329,0.00001364,7448.78412453,0.1013368211504157
1644537600,2022-02-11 00:00:00,CHSB/BTC,0.00001419,0.0000147,0.00001354,0.00001369,51983.06056079,0.7238420807128288
1644451200,2022-02-10 00:00:00,CHSB/BTC,0.00001424,0.00001431,0.00001374,0.00001422,76118.77203172,1.0662586666269832
1644364800,2022-02-09 00:00:00,CHSB/BTC,0.0000143,0.00001461,0.00001411,0.00001412,7866.96560512,0.1125449917701815
1644278400,2022-02-08 00:00:00,CHSB/BTC,0.00001444,0.00001484,0.00001408,0.00001443,33692.5746,0.4855724149
1644192000,2022-02-07 00:00:00,CHSB/BTC,0.00001444,0.00001502,0.00001417,0.00001459,62847.29814558,0.9182313557677347
1644105600,2022-02-06 00:00:00,CHSB/BTC,0.00001496,0.00001551,0.00001444,0.00001454,100231.45146495,1.520210028831858
1644019200,2022-02-05 00:00:00,CHSB/BTC,0.00001459,0.00001533,0.00001451,0.0000149,78454.62025873,1.1792482923957216
1643932800,2022-02-04 00:00:00,CHSB/BTC,0.000016,0.00001635,0.00001456,0.00001469,65354.83193146,1.0238605335117064
1643846400,2022-02-03 00:00:00,CHSB/BTC,0.00001644,0.00001683,0.00001574,0.00001608,57185.35833043,0.927001302894928
1643760000,2022-02-02 00:00:00,CHSB/BTC,0.0000163,0.00001686,0.00001587,0.00001644,23768.23972315,0.391045243268509
1643673600,2022-02-01 00:00:00,CHSB/BTC,0.0000155,0.00001638,0.00001535,0.0000163,38454.74338016,0.6115866690532952
1643587200,2022-01-31 00:00:00,CHSB/BTC,0.00001529,0.0000161,0.00001517,0.00001557,78733.74387181,1.2310905094794035
1643500800,2022-01-30 00:00:00,CHSB/BTC,0.00001619,0.00001707,0.00001512,0.00001529,122648.31595063,1.9686535812008296
1643414400,2022-01-29 00:00:00,CHSB/BTC,0.00001547,0.00001619,0.0000152,0.00001617,101357.26898463,1.5894834409053729
1643328000,2022-01-28 00:00:00,CHSB/BTC,0.00001532,0.00001581,0.00001492,0.0000154,152386.15343208,2.3523685663588256
1643241600,2022-01-27 00:00:00,CHSB/BTC,0.00001569,0.00001619,0.00001485,0.00001539,82703.55130305,1.2799164456982752
1643155200,2022-01-26 00:00:00,CHSB/BTC,0.00001461,0.00001593,0.00001459,0.00001568,167267.07433891,2.5662566457594847
1643068800,2022-01-25 00:00:00,CHSB/BTC,0.00001415,0.00001536,0.00001385,0.00001459,205871.01101107,3.0086941277585615
1642982400,2022-01-24 00:00:00,CHSB/BTC,0.00001471,0.00001564,0.00001394,0.00001416,111007.13276933,1.6363437898606208
1642896000,2022-01-23 00:00:00,CHSB/BTC,0.00001425,0.00001504,0.00001394,0.00001466,100686.22805121,1.4606552810377769
1642809600,2022-01-22 00:00:00,CHSB/BTC,0.00001509,0.00001513,0.00001302,0.00001425,168759.28944427,2.3400593351435567
1642723200,2022-01-21 00:00:00,CHSB/BTC,0.00001401,0.00001556,0.00001386,0.00001508,168139.84836979,2.4911510682995488
1642636800,2022-01-20 00:00:00,CHSB/BTC,0.00001369,0.0000145,0.00001352,0.00001402,118813.15248566,1.6686856928716684
1642550400,2022-01-19 00:00:00,CHSB/BTC,0.0000133,0.00001381,0.00001318,0.00001364,22323.91903111,0.3016542068565892
1642464000,2022-01-18 00:00:00,CHSB/BTC,0.00001374,0.00001378,0.000013,0.00001328,45723.24336266,0.6122838762123415
1642377600,2022-01-17 00:00:00,CHSB/BTC,0.00001346,0.00001392,0.00001307,0.00001374,89744.4684862,1.200707621698974
1642291200,2022-01-16 00:00:00,CHSB/BTC,0.00001322,0.00001378,0.00001314,0.00001347,70665.10430681,0.9461170219282345
1642204800,2022-01-15 00:00:00,CHSB/BTC,0.000013,0.00001338,0.00001288,0.00001321,13138.86410875,0.1722993879386916
1642118400,2022-01-14 00:00:00,CHSB/BTC,0.00001374,0.00001374,0.00001233,0.00001303,163151.86928121,2.1272727154797323
1642032000,2022-01-13 00:00:00,CHSB/BTC,0.00001337,0.00001401,0.00001315,0.00001374,35087.83727701,0.4770792995583073
1641945600,2022-01-12 00:00:00,CHSB/BTC,0.00001279,0.00001407,0.00001277,0.0000134,113142.62836189,1.5292110980097988
1641859200,2022-01-11 00:00:00,CHSB/BTC,0.00001249,0.00001317,0.00001224,0.00001279,60921.38547707,0.783475257957358
1641772800,2022-01-10 00:00:00,CHSB/BTC,0.00001284,0.00001351,0.00001226,0.00001249,68766.08905614,0.8781212668839956
1641686400,2022-01-09 00:00:00,CHSB/BTC,0.00001315,0.00001318,0.00001252,0.00001288,41638.86607414,0.5346898353869652
1641600000,2022-01-08 00:00:00,CHSB/BTC,0.00001334,0.00001363,0.00001287,0.00001314,27924.1367246,0.367840548039228
1641513600,2022-01-07 00:00:00,CHSB/BTC,0.00001376,0.00001418,0.00001312,0.00001336,74323.52548062,1.0132545706906885
1641427200,2022-01-06 00:00:00,CHSB/BTC,0.00001328,0.00001393,0.0000128,0.00001382,54850.45521366,0.7392643596754528
1641340800,2022-01-05 00:00:00,CHSB/BTC,0.00001319,0.00001331,0.00001282,0.00001331,41214.93560287,0.5350957697425309
1641254400,2022-01-04 00:00:00,CHSB/BTC,0.00001312,0.00001329,0.00001263,0.00001315,23073.83133683,0.3008683913676137
1641168000,2022-01-03 00:00:00,CHSB/BTC,0.00001291,0.00001363,0.00001283,0.00001316,32011.98438838,0.4223764592023733
1641081600,2022-01-02 00:00:00,CHSB/BTC,0.00001281,0.00001307,0.0000125,0.00001289,75314.97217363,0.9589477929689811
1640995200,2022-01-01 00:00:00,CHSB/BTC,0.00001268,0.00001311,0.00001257,0.00001285,39013.70520488,0.5000975995529768
1640908800,2021-12-31 00:00:00,CHSB/BTC,0.00001272,0.00001283,0.0000125,0.00001268,118073.97639823,1.4867343005779436
