https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFP,Volume BTC
1660089600,2022-08-10 00:00:00,SFP/BTC,0.00001767,0.00001833,0.00001756,0.00001791,1761.6197,0.031692785215
1660003200,2022-08-09 00:00:00,SFP/BTC,0.00001844,0.00001947,0.00001746,0.00001779,3488.785,0.062868429713
1659916800,2022-08-08 00:00:00,SFP/BTC,0.00001898,0.00001922,0.00001822,0.00001838,700.4154,0.012987959342
1659830400,2022-08-07 00:00:00,SFP/BTC,0.00001898,0.00001928,0.00001886,0.00001894,325.3439,0.006195879553
1659744000,2022-08-06 00:00:00,SFP/BTC,0.00001932,0.00001965,0.00001877,0.00001888,333.3158,0.006424329881
1659657600,2022-08-05 00:00:00,SFP/BTC,0.00001949,0.00001949,0.00001861,0.00001921,2131.2084,0.040861920824
1659571200,2022-08-04 00:00:00,SFP/BTC,0.00001723,0.00001982,0.00001721,0.0000196,16056.2613,0.305068199534
1659484800,2022-08-03 00:00:00,SFP/BTC,0.00001646,0.00001742,0.0000163,0.00001718,2683.9055,0.045350361665
1659398400,2022-08-02 00:00:00,SFP/BTC,0.00001784,0.00001814,0.00001634,0.00001652,4055.8859,0.0687351485
1659312000,2022-08-01 00:00:00,SFP/BTC,0.00001648,0.0000181,0.00001648,0.00001789,9699.5584,0.169677263558
1659225600,2022-07-31 00:00:00,SFP/BTC,0.00001658,0.00001718,0.00001634,0.00001646,5053.3859,0.084687531035
1659139200,2022-07-30 00:00:00,SFP/BTC,0.00001745,0.00001749,0.00001628,0.00001658,2469.4025,0.041151799317
1659052800,2022-07-29 00:00:00,SFP/BTC,0.00001591,0.00001764,0.00001591,0.00001764,10042.6097,0.169086878125
1658966400,2022-07-28 00:00:00,SFP/BTC,0.00001569,0.00001597,0.00001544,0.0000159,2633.7055,0.041235279554
1658880000,2022-07-27 00:00:00,SFP/BTC,0.00001584,0.0000161,0.00001538,0.00001557,3820.5269,0.05985012031
1658793600,2022-07-26 00:00:00,SFP/BTC,0.00001562,0.00001634,0.00001545,0.00001571,2926.3705,0.04624202851
1658707200,2022-07-25 00:00:00,SFP/BTC,0.00001628,0.00001635,0.00001528,0.00001574,5398.8224,0.084774841816
1658620800,2022-07-24 00:00:00,SFP/BTC,0.00001649,0.00001667,0.00001616,0.00001628,1740.7815,0.028585681254
1658534400,2022-07-23 00:00:00,SFP/BTC,0.00001608,0.00001663,0.00001608,0.00001642,1641.352,0.027014091386
1658448000,2022-07-22 00:00:00,SFP/BTC,0.00001614,0.00001941,0.00001564,0.00001595,6995.1064,0.115326154643
1658361600,2022-07-21 00:00:00,SFP/BTC,0.00001526,0.00001646,0.00001508,0.00001602,1156.7288,0.018346759342
1658275200,2022-07-20 00:00:00,SFP/BTC,0.00001574,0.00001596,0.00001488,0.00001523,7276.1199,0.111709770295
1658188800,2022-07-19 00:00:00,SFP/BTC,0.00001518,0.00001998,0.00001504,0.00001574,15499.809,0.256691378857
1658102400,2022-07-18 00:00:00,SFP/BTC,0.00001515,0.00001582,0.00001481,0.00001538,2490.7923,0.037673408421
1658016000,2022-07-17 00:00:00,SFP/BTC,0.00001488,0.00001646,0.0000141,0.00001508,18108.7407,0.271129012257
1657929600,2022-07-16 00:00:00,SFP/BTC,0.00001475,0.00001512,0.0000146,0.00001484,1833.1579,0.027095587506
1657843200,2022-07-15 00:00:00,SFP/BTC,0.00001495,0.00001574,0.00001468,0.00001487,1972.2192,0.029748403587
1657756800,2022-07-14 00:00:00,SFP/BTC,0.0000147,0.000015,0.00001442,0.00001498,3038.3004,0.044575294487
1657670400,2022-07-13 00:00:00,SFP/BTC,0.0000149,0.00001502,0.00001432,0.00001484,4298.4818,0.062905024095
1657584000,2022-07-12 00:00:00,SFP/BTC,0.00001522,0.00001581,0.00001484,0.000015,1573.8153,0.024251252883
1657497600,2022-07-11 00:00:00,SFP/BTC,0.00001608,0.00001608,0.0000152,0.00001534,857.3814,0.01333493426
1657411200,2022-07-10 00:00:00,SFP/BTC,0.00001637,0.00001637,0.00001579,0.00001609,1288.6624,0.020630648177
1657324800,2022-07-09 00:00:00,SFP/BTC,0.00001634,0.00001669,0.00001624,0.00001625,2534.6599,0.041929492749
1657238400,2022-07-08 00:00:00,SFP/BTC,0.00001669,0.0000167,0.00001602,0.00001627,2431.0653,0.039566903475
1657152000,2022-07-07 00:00:00,SFP/BTC,0.0000171,0.00001735,0.00001656,0.00001669,3303.94365606,0.0562007363271516
1657065600,2022-07-06 00:00:00,SFP/BTC,0.00001695,0.0000173,0.00001682,0.00001698,621.25320721,0.0106054645448678
1656979200,2022-07-05 00:00:00,SFP/BTC,0.00001736,0.00001746,0.00001647,0.0000169,7941.15798437,0.1359807288066178
1656892800,2022-07-04 00:00:00,SFP/BTC,0.00001768,0.00001786,0.00001723,0.00001723,2022.6134,0.035717916471
1656806400,2022-07-03 00:00:00,SFP/BTC,0.00001766,0.00001782,0.00001736,0.00001767,800.87340509,0.014047894782949
1656720000,2022-07-02 00:00:00,SFP/BTC,0.00001712,0.00001775,0.00001684,0.00001765,18577.9831,0.323531815952
1656633600,2022-07-01 00:00:00,SFP/BTC,0.00001642,0.0000172,0.00001622,0.00001716,7316.3777,0.124016081722
1656547200,2022-06-30 00:00:00,SFP/BTC,0.00001706,0.00001711,0.00001642,0.00001642,1993.86160732,0.0334725033228164
1656460800,2022-06-29 00:00:00,SFP/BTC,0.000017,0.00001788,0.00001682,0.00001706,3631.0102,0.062301096265
1656374400,2022-06-28 00:00:00,SFP/BTC,0.0000179,0.00001802,0.00001696,0.00001696,3351.7554916,0.058573483996824
1656288000,2022-06-27 00:00:00,SFP/BTC,0.00001793,0.0000185,0.0000173,0.00001772,1803.0487,0.032611105754
1656201600,2022-06-26 00:00:00,SFP/BTC,0.00001874,0.00001889,0.00001786,0.00001786,3716.8699,0.068158009559
1656115200,2022-06-25 00:00:00,SFP/BTC,0.00001802,0.00001934,0.00001761,0.00001898,7514.64275173,0.1401859687843822
1656028800,2022-06-24 00:00:00,SFP/BTC,0.00001766,0.00001827,0.00001746,0.00001813,4501.9695,0.080882893282
1655942400,2022-06-23 00:00:00,SFP/BTC,0.00001808,0.00001876,0.00001742,0.00001754,21082.43118098,0.3822748736728734
1655856000,2022-06-22 00:00:00,SFP/BTC,0.00001726,0.00001867,0.00001571,0.0000179,23314.2863,0.418510131733
1655769600,2022-06-21 00:00:00,SFP/BTC,0.00001682,0.00001758,0.0000167,0.00001712,4345.9102,0.074708605349
1655683200,2022-06-20 00:00:00,SFP/BTC,0.00001607,0.00001715,0.00001586,0.00001681,17221.1653,0.287625011369
1655596800,2022-06-19 00:00:00,SFP/BTC,0.00001566,0.00001679,0.00001508,0.00001606,4965.0337,0.079249232798
1655510400,2022-06-18 00:00:00,SFP/BTC,0.00001612,0.00001628,0.00001498,0.0000155,7137.70288956,0.1120697843987554
1655424000,2022-06-17 00:00:00,SFP/BTC,0.00001533,0.0000185,0.00001533,0.0000161,51276.02301965,0.8657613017417023
1655337600,2022-06-16 00:00:00,SFP/BTC,0.00001519,0.00001562,0.00001473,0.00001526,3076.4477,0.046544790796
1655251200,2022-06-15 00:00:00,SFP/BTC,0.00001409,0.00001622,0.00001342,0.00001519,7041.94378858,0.1006334022526624
1655164800,2022-06-14 00:00:00,SFP/BTC,0.00001304,0.00001424,0.00001242,0.00001401,27431.58408717,0.3668444311676551
1655078400,2022-06-13 00:00:00,SFP/BTC,0.00001166,0.00001295,0.00001108,0.00001295,18146.07002084,0.2169643096297482
1654992000,2022-06-12 00:00:00,SFP/BTC,0.00001207,0.00001328,0.0000113,0.00001162,31524.25902112,0.3797649551928878
1654905600,2022-06-11 00:00:00,SFP/BTC,0.0000132,0.00001345,0.00001196,0.00001207,2748.854,0.035292493738
1654819200,2022-06-10 00:00:00,SFP/BTC,0.00001336,0.00001379,0.00001303,0.00001319,2771.41489775,0.0366717109939625
1654732800,2022-06-09 00:00:00,SFP/BTC,0.00001323,0.00001376,0.00001312,0.00001326,2691.30233706,0.0362704317799746
1654646400,2022-06-08 00:00:00,SFP/BTC,0.00001311,0.00001466,0.0000131,0.00001322,8213.5314,0.112950873374
1654560000,2022-06-07 00:00:00,SFP/BTC,0.00001312,0.00001389,0.00001267,0.00001314,22839.36692161,0.2975377153328829
1654473600,2022-06-06 00:00:00,SFP/BTC,0.00001334,0.00001337,0.00001285,0.00001297,3128.5488,0.040704501003
1654387200,2022-06-05 00:00:00,SFP/BTC,0.00001352,0.00001357,0.00001322,0.00001331,209.45811137,0.0027931396319032
1654300800,2022-06-04 00:00:00,SFP/BTC,0.00001387,0.00001387,0.00001319,0.00001355,1127.7893,0.015149608556
1654214400,2022-06-03 00:00:00,SFP/BTC,0.00001345,0.00001367,0.00001286,0.00001341,16276.6772,0.210985232868
1654128000,2022-06-02 00:00:00,SFP/BTC,0.0000133,0.00001372,0.00001304,0.00001349,6000.60276604,0.0804710393608984
1654041600,2022-06-01 00:00:00,SFP/BTC,0.00001375,0.00001422,0.00001322,0.00001336,6155.6727,0.083565232201
1653955200,2022-05-31 00:00:00,SFP/BTC,0.00001407,0.00001475,0.00001307,0.00001372,7111.35622933,0.0972259993689133
1653868800,2022-05-30 00:00:00,SFP/BTC,0.00001656,0.00001658,0.00001391,0.00001414,7648.13970895,0.114317911344885
1653782400,2022-05-29 00:00:00,SFP/BTC,0.00001312,0.0000174,0.0000125,0.00001654,23677.22628299,0.3627782617979018
1653696000,2022-05-28 00:00:00,SFP/BTC,0.00001304,0.00001346,0.0000127,0.00001288,1252.64150937,0.0162811839428037
1653609600,2022-05-27 00:00:00,SFP/BTC,0.00001306,0.00001339,0.00001265,0.00001289,2755.83324128,0.035922758023934
1653523200,2022-05-26 00:00:00,SFP/BTC,0.00001428,0.00001434,0.00001298,0.00001298,2278.03761781,0.0303222669296989
1653436800,2022-05-25 00:00:00,SFP/BTC,0.00001442,0.00001454,0.0000139,0.00001416,1926.18951129,0.0274521578619632
1653350400,2022-05-24 00:00:00,SFP/BTC,0.00001399,0.00001464,0.00001386,0.00001444,1058.2731,0.015154370674
1653264000,2022-05-23 00:00:00,SFP/BTC,0.00001363,0.00001467,0.0000134,0.00001387,3954.40959071,0.0558581260028962
1653177600,2022-05-22 00:00:00,SFP/BTC,0.00001393,0.00001422,0.00001343,0.00001367,2046.8214,0.028117156982
1653091200,2022-05-21 00:00:00,SFP/BTC,0.00001296,0.00001468,0.00001285,0.000014,16655.20244141,0.231563210450857
1653004800,2022-05-20 00:00:00,SFP/BTC,0.00001266,0.00001302,0.00001227,0.00001302,3767.73776807,0.0474604233649346
1652918400,2022-05-19 00:00:00,SFP/BTC,0.00001195,0.00001283,0.00001132,0.00001283,8120.9563,0.099305291956
1652832000,2022-05-18 00:00:00,SFP/BTC,0.00001248,0.00001286,0.0000118,0.00001194,3569.9318,0.043718486018
1652745600,2022-05-17 00:00:00,SFP/BTC,0.00001122,0.00001228,0.00001122,0.00001228,5196.86561239,0.061156489481919
1652659200,2022-05-16 00:00:00,SFP/BTC,0.00001195,0.00001207,0.00001104,0.00001104,8194.7873,0.093105086489
1652572800,2022-05-15 00:00:00,SFP/BTC,0.00001165,0.00001198,0.00001117,0.00001187,8715.1628,0.102239491847
1652486400,2022-05-14 00:00:00,SFP/BTC,0.00001187,0.00001248,0.000011,0.00001164,6647.0965,0.076471213885
1652400000,2022-05-13 00:00:00,SFP/BTC,0.0000113,0.00001286,0.00001117,0.00001188,3969.7969,0.048811735897
1652313600,2022-05-12 00:00:00,SFP/BTC,0.00001325,0.00001333,0.00001073,0.00001144,13251.45584947,0.1521593758694078
1652227200,2022-05-11 00:00:00,SFP/BTC,0.00001762,0.0000179,0.00001155,0.00001373,19589.45543592,0.2773998875546352
1652140800,2022-05-10 00:00:00,SFP/BTC,0.00001674,0.00001838,0.00001618,0.00001742,14024.93996631,0.2426185363018423
1652054400,2022-05-09 00:00:00,SFP/BTC,0.000018,0.00001838,0.00001665,0.00001665,34615.16448783,0.5986007447747417
1651968000,2022-05-08 00:00:00,SFP/BTC,0.00001728,0.00001807,0.0000161,0.000018,4592.8885,0.080619806461
1651881600,2022-05-07 00:00:00,SFP/BTC,0.00001773,0.0000179,0.00001715,0.00001715,1119.8406,0.019574902178
1651795200,2022-05-06 00:00:00,SFP/BTC,0.0000173,0.00001802,0.00001718,0.00001774,25230.80716004,0.4411961838398928
1651708800,2022-05-05 00:00:00,SFP/BTC,0.00001738,0.0000176,0.00001508,0.0000173,3141.4041959,0.0525012228611698
1651622400,2022-05-04 00:00:00,SFP/BTC,0.0000171,0.00001736,0.0000167,0.00001736,566.60241882,0.0096422960919878
1651536000,2022-05-03 00:00:00,SFP/BTC,0.00001648,0.00001732,0.00001646,0.00001695,1975.4906,0.03351342694
1651449600,2022-05-02 00:00:00,SFP/BTC,0.00001687,0.00001694,0.00001607,0.00001658,644.2609,0.010581853064
1651363200,2022-05-01 00:00:00,SFP/BTC,0.00001598,0.00001717,0.00001598,0.00001688,2568.55150367,0.0430168539997509
1651276800,2022-04-30 00:00:00,SFP/BTC,0.00001738,0.0000177,0.0000157,0.0000161,6078.2629,0.101497105513
1651190400,2022-04-29 00:00:00,SFP/BTC,0.00001828,0.00001838,0.00001725,0.00001728,4711.0769,0.082519113271
1651104000,2022-04-28 00:00:00,SFP/BTC,0.00001838,0.000019,0.00001806,0.00001826,738.3932,0.013661935705
1651017600,2022-04-27 00:00:00,SFP/BTC,0.00001846,0.00001876,0.00001825,0.00001835,381.1730427,0.007041847629399
1650931200,2022-04-26 00:00:00,SFP/BTC,0.00001921,0.00001929,0.00001834,0.00001837,3883.3729945,0.0732655810885805
1650844800,2022-04-25 00:00:00,SFP/BTC,0.00001951,0.00001951,0.00001882,0.00001921,1279.4654,0.024566071047
1650758400,2022-04-24 00:00:00,SFP/BTC,0.00001989,0.00001994,0.00001948,0.00001957,859.26094988,0.016922431134747
1650672000,2022-04-23 00:00:00,SFP/BTC,0.00002014,0.0000203,0.0000197,0.00001976,590.4309,0.011817021494
1650585600,2022-04-22 00:00:00,SFP/BTC,0.0000195,0.00002018,0.0000195,0.00002008,1258.6403,0.025019053575
1650499200,2022-04-21 00:00:00,SFP/BTC,0.00001947,0.00002042,0.00001934,0.00001946,1480.4044026,0.029423103915861
1650412800,2022-04-20 00:00:00,SFP/BTC,0.00001989,0.00002031,0.00001941,0.00001951,1685.16520806,0.0336362123829582
1650326400,2022-04-19 00:00:00,SFP/BTC,0.00001934,0.00002008,0.00001934,0.00001986,1640.53793243,0.0326739728898701
1650240000,2022-04-18 00:00:00,SFP/BTC,0.00001918,0.00001968,0.00001718,0.00001934,6803.26283735,0.1267227322159875
1650153600,2022-04-17 00:00:00,SFP/BTC,0.00001975,0.00002,0.0000192,0.0000192,1922.2748,0.038012695788
1650067200,2022-04-16 00:00:00,SFP/BTC,0.00001982,0.00002014,0.00001931,0.00001976,2376.93195474,0.0467590351628734
1649980800,2022-04-15 00:00:00,SFP/BTC,0.00001984,0.00002018,0.00001952,0.00001982,612.44800411,0.0121442848719534
1649894400,2022-04-14 00:00:00,SFP/BTC,0.00001961,0.00002029,0.00001946,0.00001986,3654.78993229,0.0729273207248404
1649808000,2022-04-13 00:00:00,SFP/BTC,0.00001961,0.00001987,0.00001942,0.00001952,1987.8612,0.039068050992
1649721600,2022-04-12 00:00:00,SFP/BTC,0.00001896,0.0000197,0.00001884,0.0000197,13255.09644266,0.2582370045177284
1649635200,2022-04-11 00:00:00,SFP/BTC,0.00001994,0.00001994,0.00001872,0.00001892,2670.28069703,0.0510497771088373
1649548800,2022-04-10 00:00:00,SFP/BTC,0.00002042,0.00002053,0.00001996,0.00001996,513.3693,0.010358676009
1649462400,2022-04-09 00:00:00,SFP/BTC,0.0000197,0.00002054,0.0000197,0.00002042,2448.3743,0.049436614226
1649376000,2022-04-08 00:00:00,SFP/BTC,0.00002055,0.00002078,0.00001958,0.00001958,710.70731086,0.0143058026879602
1649289600,2022-04-07 00:00:00,SFP/BTC,0.00001992,0.00002064,0.00001952,0.00002064,1120.12345203,0.022584078962803
1649203200,2022-04-06 00:00:00,SFP/BTC,0.00002158,0.00002158,0.00001952,0.0000198,3236.1129,0.065787725091
1649116800,2022-04-05 00:00:00,SFP/BTC,0.00002155,0.000022,0.00002136,0.00002144,1462.80058231,0.0317391381287469
1649030400,2022-04-04 00:00:00,SFP/BTC,0.00002302,0.00002302,0.00002088,0.00002141,5979.30044801,0.1294679816999764
1648944000,2022-04-03 00:00:00,SFP/BTC,0.00002218,0.00002354,0.0000217,0.00002314,19645.7074,0.443511483301
1648857600,2022-04-02 00:00:00,SFP/BTC,0.00002276,0.00002392,0.00002184,0.00002206,6737.676,0.153288207719
1648771200,2022-04-01 00:00:00,SFP/BTC,0.00002302,0.00002426,0.00002233,0.00002278,23303.95232285,0.543488171760781
1648684800,2022-03-31 00:00:00,SFP/BTC,0.00002365,0.000029,0.00002193,0.00002296,281281.61466696,7.1438961969639576
1648598400,2022-03-30 00:00:00,SFP/BTC,0.00001814,0.00002594,0.00001798,0.00002366,153185.99713521,3.5749663466647418
1648512000,2022-03-29 00:00:00,SFP/BTC,0.0000181,0.00001878,0.00001798,0.00001815,505.7441,0.009331024367
1648425600,2022-03-28 00:00:00,SFP/BTC,0.00001905,0.00001963,0.0000179,0.0000179,917.5216,0.017290475875
1648339200,2022-03-27 00:00:00,SFP/BTC,0.00001875,0.00001965,0.00001846,0.00001901,1464.6836,0.02763565639
1648252800,2022-03-26 00:00:00,SFP/BTC,0.00001857,0.00001894,0.00001833,0.0000187,250.3726,0.004675295946
1648166400,2022-03-25 00:00:00,SFP/BTC,0.00001918,0.00001994,0.0000184,0.0000184,1695.1681,0.032678890563
1648080000,2022-03-24 00:00:00,SFP/BTC,0.00001994,0.00002011,0.0000192,0.00001924,334.62452038,0.0065833662488278
1647993600,2022-03-23 00:00:00,SFP/BTC,0.00001953,0.00002206,0.00001922,0.00001995,45463.37393337,0.896674971554585
1647907200,2022-03-22 00:00:00,SFP/BTC,0.00001913,0.00002021,0.00001886,0.00001934,3856.1481,0.075460852891
1647820800,2022-03-21 00:00:00,SFP/BTC,0.00001855,0.00001934,0.00001845,0.00001918,490.981,0.009389528755
1647734400,2022-03-20 00:00:00,SFP/BTC,0.00001906,0.00001909,0.00001824,0.00001865,1332.4829,0.024920540749
1647648000,2022-03-19 00:00:00,SFP/BTC,0.0000182,0.00001951,0.0000182,0.00001902,4021.57538007,0.0766081233299384
1647561600,2022-03-18 00:00:00,SFP/BTC,0.00001776,0.00002,0.00001769,0.0000182,92591.70984554,1.7201032058784601
1647475200,2022-03-17 00:00:00,SFP/BTC,0.00001809,0.00001869,0.00001776,0.00001787,6152.5874,0.112794663517
1647388800,2022-03-16 00:00:00,SFP/BTC,0.00001846,0.00001894,0.00001763,0.00001805,11465.32385352,0.2115956337118952
1647302400,2022-03-15 00:00:00,SFP/BTC,0.00001771,0.00001871,0.00001756,0.00001827,1328.45821597,0.0242855274321164
1647216000,2022-03-14 00:00:00,SFP/BTC,0.00001796,0.00001796,0.00001746,0.00001761,3037.96154881,0.0533279693368418
1647129600,2022-03-13 00:00:00,SFP/BTC,0.00001829,0.00001904,0.00001791,0.00001795,13393.96,0.244745012559
1647043200,2022-03-12 00:00:00,SFP/BTC,0.00001826,0.00001886,0.00001824,0.00001827,1772.7376,0.032855918397
1646956800,2022-03-11 00:00:00,SFP/BTC,0.00001957,0.00002109,0.00001826,0.00001826,29549.8421082,0.579084880395938
1646870400,2022-03-10 00:00:00,SFP/BTC,0.00001798,0.00002109,0.00001758,0.00001957,12970.81391174,0.250776254492974
1646784000,2022-03-09 00:00:00,SFP/BTC,0.00001989,0.00002045,0.00001763,0.00001791,7227.41183679,0.1340822364097517
1646697600,2022-03-08 00:00:00,SFP/BTC,0.0000181,0.00002043,0.0000181,0.00002,25270.26073498,0.4845811965128176
1646611200,2022-03-07 00:00:00,SFP/BTC,0.00001887,0.00001887,0.00001712,0.00001798,3561.21763449,0.062754298387767
1646524800,2022-03-06 00:00:00,SFP/BTC,0.00001789,0.00001995,0.00001771,0.00001886,16181.14118433,0.2996005904026851
1646438400,2022-03-05 00:00:00,SFP/BTC,0.00001742,0.00001795,0.00001711,0.0000179,3802.06782272,0.0671566837718256
1646352000,2022-03-04 00:00:00,SFP/BTC,0.00001694,0.0000188,0.00001684,0.00001742,81178.48976924,1.4905903782675477
1646265600,2022-03-03 00:00:00,SFP/BTC,0.00001606,0.00001726,0.00001582,0.00001704,10432.1719,0.172228099014
1646179200,2022-03-02 00:00:00,SFP/BTC,0.00001618,0.00001683,0.00001593,0.00001606,7794.60071779,0.128196559934977
1646092800,2022-03-01 00:00:00,SFP/BTC,0.00001601,0.00001658,0.00001592,0.00001622,1619.5776,0.026335827708
1646006400,2022-02-28 00:00:00,SFP/BTC,0.00001638,0.00001658,0.00001562,0.00001598,1776.85112518,0.0291023039579736
1645920000,2022-02-27 00:00:00,SFP/BTC,0.00001663,0.00001677,0.00001631,0.00001631,519.0356,0.008587940611
1645833600,2022-02-26 00:00:00,SFP/BTC,0.00001654,0.00001689,0.00001649,0.00001676,1933.3558,0.032119933523
1645747200,2022-02-25 00:00:00,SFP/BTC,0.00001616,0.00001658,0.00001594,0.00001649,6439.0259,0.105241434318
1645660800,2022-02-24 00:00:00,SFP/BTC,0.00001766,0.00001772,0.00001594,0.00001611,10759.77268185,0.1782618051808452
1645574400,2022-02-23 00:00:00,SFP/BTC,0.00001798,0.00001835,0.00001772,0.00001772,5279.4233,0.095240729575
1645488000,2022-02-22 00:00:00,SFP/BTC,0.00001741,0.0000181,0.00001714,0.00001778,4231.0129,0.074943283537
1645401600,2022-02-21 00:00:00,SFP/BTC,0.00001855,0.00001892,0.00001736,0.0000174,3521.3097,0.064394944642
1645315200,2022-02-20 00:00:00,SFP/BTC,0.00001882,0.00001883,0.0000181,0.00001862,4794.7024,0.088325247004
1645228800,2022-02-19 00:00:00,SFP/BTC,0.00001853,0.00001945,0.00001849,0.00001867,27706.6687,0.523604742802
1645142400,2022-02-18 00:00:00,SFP/BTC,0.00001885,0.0000191,0.00001825,0.00001848,675.4627,0.012496112671
1645056000,2022-02-17 00:00:00,SFP/BTC,0.00001954,0.00002,0.00001882,0.00001882,48250.34956619,0.9554106963429323
1644969600,2022-02-16 00:00:00,SFP/BTC,0.00001916,0.00001951,0.00001886,0.00001951,3625.99452893,0.0699095016557386
1644883200,2022-02-15 00:00:00,SFP/BTC,0.00001869,0.0000192,0.00001858,0.00001904,7640.00237851,0.1440288886759182
1644796800,2022-02-14 00:00:00,SFP/BTC,0.00001826,0.0000188,0.0000179,0.0000187,485.81967256,0.0088604784548848
1644710400,2022-02-13 00:00:00,SFP/BTC,0.00001892,0.00001904,0.00001798,0.00001811,6950.60213488,0.128814043235976
1644624000,2022-02-12 00:00:00,SFP/BTC,0.00001886,0.00001912,0.00001838,0.00001896,1411.5084,0.026678487141
