https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume BTC
1661817600,2022-08-30 00:00:00,TWT/BTC,0.0000478,0.00004893,0.00004752,0.00004857,9122.4378,0.441110473391
1661731200,2022-08-29 00:00:00,TWT/BTC,0.00004764,0.00004833,0.00004699,0.0000478,826.7308,0.039378879413
1661644800,2022-08-28 00:00:00,TWT/BTC,0.00004768,0.00004845,0.00004721,0.00004761,2969.5985,0.142162567162
1661558400,2022-08-27 00:00:00,TWT/BTC,0.00004735,0.00004986,0.0000466,0.00004796,3982.3458,0.192919686534
1661472000,2022-08-26 00:00:00,TWT/BTC,0.00004664,0.00004796,0.00004533,0.00004709,5541.2161,0.256747868782
1661385600,2022-08-25 00:00:00,TWT/BTC,0.00004817,0.00004834,0.0000462,0.00004672,5565.6475,0.262445238632
1661299200,2022-08-24 00:00:00,TWT/BTC,0.00004761,0.0000486,0.0000473,0.00004809,7392.3608,0.351933447124
1661212800,2022-08-23 00:00:00,TWT/BTC,0.0000485,0.00004877,0.00004684,0.00004787,2631.2196,0.12523726267
1661126400,2022-08-22 00:00:00,TWT/BTC,0.00005016,0.00005061,0.00004777,0.0000485,10386.7564,0.504723579835
1661040000,2022-08-21 00:00:00,TWT/BTC,0.00005022,0.00005143,0.0000498,0.00004985,15479.908,0.775323201498
1660953600,2022-08-20 00:00:00,TWT/BTC,0.00004929,0.00005284,0.000049,0.0000502,27623.3001,1.403165996219
1660867200,2022-08-19 00:00:00,TWT/BTC,0.00004355,0.0000538,0.0000419,0.0000491,83966.9871,4.030558194615
1660780800,2022-08-18 00:00:00,TWT/BTC,0.00004669,0.00004677,0.00004312,0.0000434,26403.2007,1.176243353437
1660694400,2022-08-17 00:00:00,TWT/BTC,0.00004813,0.00004813,0.00004575,0.00004671,3425.297,0.160808343876
1660608000,2022-08-16 00:00:00,TWT/BTC,0.00004731,0.00004814,0.0000466,0.00004814,1289.2771,0.061047767077
1660521600,2022-08-15 00:00:00,TWT/BTC,0.00004621,0.0000476,0.00004468,0.00004726,6511.466,0.298045811906
1660435200,2022-08-14 00:00:00,TWT/BTC,0.00004744,0.00004773,0.00004621,0.00004622,3308.2585,0.154363022816
1660348800,2022-08-13 00:00:00,TWT/BTC,0.00004732,0.00004773,0.00004601,0.00004745,2078.2241,0.096787102938
1660262400,2022-08-12 00:00:00,TWT/BTC,0.00004718,0.00004834,0.00004683,0.0000473,16963.6602,0.806564463648
1660176000,2022-08-11 00:00:00,TWT/BTC,0.0000483,0.00004856,0.00004655,0.00004698,1417.7075,0.066966339137
1660089600,2022-08-10 00:00:00,TWT/BTC,0.00004745,0.00004934,0.0000462,0.00004855,10362.7312,0.495965193927
1660003200,2022-08-09 00:00:00,TWT/BTC,0.00004893,0.0000495,0.00004651,0.00004772,22442.9462,1.077182019587
1659916800,2022-08-08 00:00:00,TWT/BTC,0.00005014,0.00005055,0.00004838,0.00004919,2059.9377,0.101821085874
1659830400,2022-08-07 00:00:00,TWT/BTC,0.00005052,0.0000506,0.0000498,0.00005014,1052.7066,0.052844022264
1659744000,2022-08-06 00:00:00,TWT/BTC,0.00005098,0.00005125,0.0000493,0.00005077,6154.0244,0.309891491285
1659657600,2022-08-05 00:00:00,TWT/BTC,0.00005226,0.0000526,0.00004893,0.00005114,14839.9563,0.757407643499
1659571200,2022-08-04 00:00:00,TWT/BTC,0.0000454,0.00005427,0.0000446,0.0000522,50674.6467,2.547229052122
1659484800,2022-08-03 00:00:00,TWT/BTC,0.00004239,0.0000474,0.00004239,0.00004517,8042.2535,0.362220678504
1659398400,2022-08-02 00:00:00,TWT/BTC,0.00004047,0.00004336,0.00004,0.00004238,7729.218,0.323934830668
1659312000,2022-08-01 00:00:00,TWT/BTC,0.00003963,0.00004085,0.00003941,0.00004047,2632.7313,0.10543700699
1659225600,2022-07-31 00:00:00,TWT/BTC,0.00004016,0.00004074,0.00003927,0.00003957,14280.1375,0.571747441179
1659139200,2022-07-30 00:00:00,TWT/BTC,0.00004099,0.00004123,0.00003968,0.0000402,8681.9997,0.347147420463
1659052800,2022-07-29 00:00:00,TWT/BTC,0.00004118,0.00004227,0.00004029,0.00004097,6808.2223,0.280049622742
1658966400,2022-07-28 00:00:00,TWT/BTC,0.00004241,0.00004324,0.00004105,0.00004116,7214.2636,0.303840816209
1658880000,2022-07-27 00:00:00,TWT/BTC,0.00004479,0.0000466,0.00004188,0.00004251,20014.2066,0.870714307861
1658793600,2022-07-26 00:00:00,TWT/BTC,0.00004227,0.00004586,0.00004192,0.00004478,23460.422,1.009468258143
1658707200,2022-07-25 00:00:00,TWT/BTC,0.00003889,0.00004392,0.00003876,0.0000424,23629.5259,0.969598094276
1658620800,2022-07-24 00:00:00,TWT/BTC,0.00003875,0.00004064,0.00003801,0.00003874,21811.3453,0.852320173855
1658534400,2022-07-23 00:00:00,TWT/BTC,0.0000385,0.000039,0.00003791,0.00003873,7365.8988,0.283115230695
1658448000,2022-07-22 00:00:00,TWT/BTC,0.00003597,0.00004029,0.00003561,0.00003824,9563.5084,0.36608572383
1658361600,2022-07-21 00:00:00,TWT/BTC,0.00003475,0.00003605,0.0000346,0.00003589,7438.8278,0.265399359635
1658275200,2022-07-20 00:00:00,TWT/BTC,0.00003581,0.00003656,0.00003462,0.00003481,4405.9714,0.157157864093
1658188800,2022-07-19 00:00:00,TWT/BTC,0.00003699,0.00003781,0.00003564,0.00003589,10082.3672,0.363505951937
1658102400,2022-07-18 00:00:00,TWT/BTC,0.0000385,0.00004085,0.00003672,0.00003699,20954.0104,0.782874214413
1658016000,2022-07-17 00:00:00,TWT/BTC,0.00003825,0.00003876,0.00003782,0.00003852,1286.4163,0.049052984993
1657929600,2022-07-16 00:00:00,TWT/BTC,0.00003847,0.0000387,0.00003801,0.00003855,2647.6481,0.101671626531
1657843200,2022-07-15 00:00:00,TWT/BTC,0.00003902,0.00003929,0.00003836,0.0000386,12638.7916,0.493268825134
1657756800,2022-07-14 00:00:00,TWT/BTC,0.00003959,0.00004002,0.00003901,0.00003921,1564.1485,0.062071537688
1657670400,2022-07-13 00:00:00,TWT/BTC,0.00003877,0.00004294,0.00003844,0.00003959,11042.4159,0.448546278952
1657584000,2022-07-12 00:00:00,TWT/BTC,0.00004227,0.0000428,0.00003625,0.0000388,42257.7309,1.665471837157
1657497600,2022-07-11 00:00:00,TWT/BTC,0.00003769,0.00004282,0.0000372,0.00004238,31931.0049,1.292273143892
1657411200,2022-07-10 00:00:00,TWT/BTC,0.00003721,0.00003915,0.00003549,0.00003769,24932.071,0.93383117615
1657324800,2022-07-09 00:00:00,TWT/BTC,0.00003597,0.00003792,0.00003597,0.00003712,5927.152,0.21907957205
1657238400,2022-07-08 00:00:00,TWT/BTC,0.00003738,0.00003744,0.00003549,0.00003589,4408.6204,0.160150511497
1657152000,2022-07-07 00:00:00,TWT/BTC,0.00003702,0.00003894,0.00003681,0.00003722,7098.61886344,0.2707906237645488
1657065600,2022-07-06 00:00:00,TWT/BTC,0.00003724,0.00003818,0.00003686,0.00003701,1982.34937316,0.0745294063158057
1656979200,2022-07-05 00:00:00,TWT/BTC,0.0000386,0.00003869,0.00003692,0.00003718,9162.16387116,0.3436826366604151
1656892800,2022-07-04 00:00:00,TWT/BTC,0.00003819,0.0000391,0.00003775,0.00003852,3594.02700388,0.1374100441356816
1656806400,2022-07-03 00:00:00,TWT/BTC,0.0000384,0.00003883,0.00003796,0.00003806,802.85081829,0.0307101110178728
1656720000,2022-07-02 00:00:00,TWT/BTC,0.00003775,0.00003922,0.0000376,0.0000386,8452.55493727,0.3261752970446665
1656633600,2022-07-01 00:00:00,TWT/BTC,0.00004029,0.00004042,0.00003704,0.00003775,20375.3085445,0.7889764430380834
1656547200,2022-06-30 00:00:00,TWT/BTC,0.00003477,0.00004133,0.00003405,0.00004029,21965.06327225,0.8372008426561824
1656460800,2022-06-29 00:00:00,TWT/BTC,0.00003635,0.00003756,0.00003425,0.00003461,6907.6445,0.244768595668
1656374400,2022-06-28 00:00:00,TWT/BTC,0.00003899,0.00003951,0.00003605,0.00003605,4894.2824,0.183654592139
1656288000,2022-06-27 00:00:00,TWT/BTC,0.000039,0.00004019,0.00003837,0.00003899,2544.92416844,0.099588804124353
1656201600,2022-06-26 00:00:00,TWT/BTC,0.00004207,0.00004305,0.000039,0.000039,7655.29130333,0.3122924017596269
1656115200,2022-06-25 00:00:00,TWT/BTC,0.000041,0.0000442,0.00004061,0.00004188,14094.82720237,0.603674782894147
1656028800,2022-06-24 00:00:00,TWT/BTC,0.00004113,0.00004143,0.00004046,0.00004085,2715.0494,0.111299698615
1655942400,2022-06-23 00:00:00,TWT/BTC,0.00004216,0.00004276,0.00004079,0.00004108,4394.00367252,0.1847788900875936
1655856000,2022-06-22 00:00:00,TWT/BTC,0.00004046,0.00004356,0.00003894,0.00004194,10306.54221751,0.4243585096839027
1655769600,2022-06-21 00:00:00,TWT/BTC,0.0000411,0.00004406,0.00003975,0.00004074,10683.47683416,0.4554677090495777
1655683200,2022-06-20 00:00:00,TWT/BTC,0.00003697,0.00004341,0.0000362,0.00004097,76080.04749045,3.0480793215150086
1655596800,2022-06-19 00:00:00,TWT/BTC,0.000038,0.00003918,0.00003485,0.00003685,7457.5488,0.275478715747
1655510400,2022-06-18 00:00:00,TWT/BTC,0.00003525,0.00004,0.0000306,0.00003795,75870.64863948,2.6838199803961248
1655424000,2022-06-17 00:00:00,TWT/BTC,0.00003007,0.00003533,0.00003004,0.00003533,65877.27520498,2.2289537815517158
1655337600,2022-06-16 00:00:00,TWT/BTC,0.00002933,0.00003034,0.00002835,0.00003005,13981.66854602,0.4116142637787666
1655251200,2022-06-15 00:00:00,TWT/BTC,0.00002709,0.00003093,0.00002692,0.00002937,173152.64875451,4.9171671932176993
1655164800,2022-06-14 00:00:00,TWT/BTC,0.00002517,0.00002823,0.00002512,0.00002699,26424.48889473,0.7125384871299763
1655078400,2022-06-13 00:00:00,TWT/BTC,0.00002209,0.00002614,0.00002156,0.0000251,58953.19715442,1.4062242526206862
1654992000,2022-06-12 00:00:00,TWT/BTC,0.00002205,0.00002285,0.00002132,0.00002209,12669.93919146,0.280317867341985
1654905600,2022-06-11 00:00:00,TWT/BTC,0.0000226,0.00002341,0.00002156,0.00002193,19826.94476559,0.4384430554228666
1654819200,2022-06-10 00:00:00,TWT/BTC,0.00002061,0.00002348,0.00002042,0.00002255,50450.64043754,1.0948062482607762
1654732800,2022-06-09 00:00:00,TWT/BTC,0.00001996,0.00002159,0.00001988,0.00002061,19286.4982874,0.3993272966017031
1654646400,2022-06-08 00:00:00,TWT/BTC,0.00001959,0.00002029,0.00001945,0.00001993,4876.67615044,0.0974176355208088
1654560000,2022-06-07 00:00:00,TWT/BTC,0.00001961,0.00002037,0.00001932,0.00001956,14673.427,0.291549661687
1654473600,2022-06-06 00:00:00,TWT/BTC,0.00002026,0.00002046,0.00001945,0.00001955,5150.7042231,0.1027277814349734
1654387200,2022-06-05 00:00:00,TWT/BTC,0.00002041,0.00002066,0.00002009,0.00002021,4100.78552912,0.0833870399538832
1654300800,2022-06-04 00:00:00,TWT/BTC,0.00002046,0.0000211,0.00002021,0.00002041,5491.05691631,0.1132040745271491
1654214400,2022-06-03 00:00:00,TWT/BTC,0.0000208,0.0000208,0.00001981,0.00002039,12368.63498369,0.2501437983028509
1654128000,2022-06-02 00:00:00,TWT/BTC,0.00002046,0.00002114,0.00001996,0.00002081,16001.1495,0.325329719341
1654041600,2022-06-01 00:00:00,TWT/BTC,0.00002106,0.0000215,0.00002017,0.00002059,24052.1894,0.496211293462
1653955200,2022-05-31 00:00:00,TWT/BTC,0.00002181,0.00002216,0.00002075,0.00002095,9937.5418,0.21223011028
1653868800,2022-05-30 00:00:00,TWT/BTC,0.00002105,0.00002198,0.00002087,0.00002167,18168.4777,0.39074253586
1653782400,2022-05-29 00:00:00,TWT/BTC,0.00002093,0.00002125,0.00002052,0.00002111,3432.4664,0.071793196642
1653696000,2022-05-28 00:00:00,TWT/BTC,0.00002095,0.00002161,0.00002091,0.00002106,6580.92887427,0.1395809308218689
1653609600,2022-05-27 00:00:00,TWT/BTC,0.00001977,0.0000215,0.00001921,0.00002096,48069.835,0.988279027924
1653523200,2022-05-26 00:00:00,TWT/BTC,0.00002205,0.00002211,0.00001935,0.00001977,161680.38463856,3.249466410722878
1653436800,2022-05-25 00:00:00,TWT/BTC,0.00002249,0.00002253,0.00002166,0.00002193,86752.7743,1.90084775516
1653350400,2022-05-24 00:00:00,TWT/BTC,0.00002289,0.00002304,0.00002196,0.00002252,3207.6336,0.071557749534
1653264000,2022-05-23 00:00:00,TWT/BTC,0.00002245,0.00002329,0.00002186,0.00002301,4626.724,0.104725888826
1653177600,2022-05-22 00:00:00,TWT/BTC,0.00002243,0.00002285,0.00002189,0.0000223,10487.8462,0.235531746048
1653091200,2022-05-21 00:00:00,TWT/BTC,0.00002213,0.00002261,0.00002185,0.00002253,10578.8785,0.23539640387
1653004800,2022-05-20 00:00:00,TWT/BTC,0.00002269,0.00002341,0.00002146,0.000022,10634.65236729,0.2354386904578475
1652918400,2022-05-19 00:00:00,TWT/BTC,0.00002261,0.0000238,0.00002244,0.00002277,12349.93235819,0.2828680733759691
1652832000,2022-05-18 00:00:00,TWT/BTC,0.00002419,0.00002436,0.00002248,0.00002257,3207.62215906,0.0740684628498296
1652745600,2022-05-17 00:00:00,TWT/BTC,0.00002267,0.00002445,0.00002263,0.00002405,6662.31876842,0.157409254902637
1652659200,2022-05-16 00:00:00,TWT/BTC,0.00002285,0.00002349,0.0000223,0.00002263,14623.63645952,0.3320102610758032
1652572800,2022-05-15 00:00:00,TWT/BTC,0.00002132,0.00002363,0.00002109,0.00002285,21137.2722,0.473410088885
1652486400,2022-05-14 00:00:00,TWT/BTC,0.00002261,0.00002381,0.00002011,0.00002132,56967.9001,1.229990321986
1652400000,2022-05-13 00:00:00,TWT/BTC,0.00002045,0.00002421,0.00002045,0.00002277,50305.2025,1.1333677472
1652313600,2022-05-12 00:00:00,TWT/BTC,0.00002037,0.000022,0.00001663,0.00002037,119610.2269649,2.2944347063258244
1652227200,2022-05-11 00:00:00,TWT/BTC,0.00002453,0.00002493,0.00001886,0.0000205,149344.66328182,3.1585927536389926
1652140800,2022-05-10 00:00:00,TWT/BTC,0.00002413,0.00002736,0.00002341,0.00002437,82187.9471,2.083960860027
1652054400,2022-05-09 00:00:00,TWT/BTC,0.00002477,0.000025,0.0000229,0.00002428,59280.30685966,1.412517537741908
1651968000,2022-05-08 00:00:00,TWT/BTC,0.00002453,0.00002625,0.00002432,0.00002468,18503.1842312,0.45843976083988
1651881600,2022-05-07 00:00:00,TWT/BTC,0.00002556,0.00002653,0.00002453,0.00002467,3035.65018561,0.0769606032489987
1651795200,2022-05-06 00:00:00,TWT/BTC,0.00002643,0.00002689,0.00002485,0.00002558,3464.74261428,0.0889091432559952
1651708800,2022-05-05 00:00:00,TWT/BTC,0.00002635,0.00002668,0.00002324,0.00002645,23141.69164719,0.5958154239478945
1651622400,2022-05-04 00:00:00,TWT/BTC,0.00002562,0.00002635,0.00002524,0.00002622,31147.9336,0.812350796984
1651536000,2022-05-03 00:00:00,TWT/BTC,0.00002509,0.0000268,0.00002492,0.00002554,4089.18735157,0.1062597711551521
1651449600,2022-05-02 00:00:00,TWT/BTC,0.00002446,0.00002608,0.00002397,0.00002517,9789.1766,0.243468840186
1651363200,2022-05-01 00:00:00,TWT/BTC,0.00002397,0.00002589,0.00002397,0.00002453,2428.39646574,0.0600186725118336
1651276800,2022-04-30 00:00:00,TWT/BTC,0.00002717,0.00002734,0.00002383,0.0000239,2920.00293661,0.0745613703756891
1651190400,2022-04-29 00:00:00,TWT/BTC,0.00002721,0.0000274,0.00002613,0.00002717,1900.0337,0.051089767115
1651104000,2022-04-28 00:00:00,TWT/BTC,0.00002761,0.00002815,0.0000271,0.00002717,882.2288,0.024460324612
1651017600,2022-04-27 00:00:00,TWT/BTC,0.00002797,0.00002878,0.00002731,0.00002763,3754.26929129,0.1044032712247749
1650931200,2022-04-26 00:00:00,TWT/BTC,0.00002925,0.00002925,0.0000274,0.00002806,1390.27495907,0.0392564494988113
1650844800,2022-04-25 00:00:00,TWT/BTC,0.00002933,0.00002967,0.00002689,0.00002923,25202.8090059,0.728598998175772
1650758400,2022-04-24 00:00:00,TWT/BTC,0.00003045,0.0000305,0.00002925,0.00002932,5117.5216,0.153226620502
1650672000,2022-04-23 00:00:00,TWT/BTC,0.00003014,0.00003121,0.00002961,0.00003049,8275.4737,0.252548459563
1650585600,2022-04-22 00:00:00,TWT/BTC,0.00003075,0.0000315,0.00002981,0.0000302,21109.52657617,0.6454049649637977
1650499200,2022-04-21 00:00:00,TWT/BTC,0.00003107,0.00003233,0.00003061,0.00003069,30355.66584699,0.9572348833847767
1650412800,2022-04-20 00:00:00,TWT/BTC,0.00002938,0.00003198,0.00002872,0.00003098,27552.26151711,0.8514529617397534
1650326400,2022-04-19 00:00:00,TWT/BTC,0.00002997,0.00003017,0.00002896,0.00002933,1893.0676,0.055679014855
1650240000,2022-04-18 00:00:00,TWT/BTC,0.00003,0.00003265,0.00002914,0.00003008,87764.60645519,2.6932036970418367
1650153600,2022-04-17 00:00:00,TWT/BTC,0.00002708,0.00003198,0.00002708,0.00003,43231.75485628,1.3109494680989512
1650067200,2022-04-16 00:00:00,TWT/BTC,0.00002703,0.00002709,0.00002666,0.00002708,270.6753,0.007278190114
1649980800,2022-04-15 00:00:00,TWT/BTC,0.00002727,0.00002779,0.00002662,0.00002717,4233.28522784,0.1155043144178784
1649894400,2022-04-14 00:00:00,TWT/BTC,0.00002668,0.00002747,0.00002633,0.0000272,3067.73271963,0.0823730592601025
1649808000,2022-04-13 00:00:00,TWT/BTC,0.00002708,0.00002778,0.00002621,0.00002659,3474.39735052,0.0926315924485541
1649721600,2022-04-12 00:00:00,TWT/BTC,0.00002566,0.00002794,0.00002541,0.00002708,11344.71872882,0.3022402347215351
1649635200,2022-04-11 00:00:00,TWT/BTC,0.00002675,0.00002711,0.0000247,0.00002566,11726.70043877,0.3016487997317794
1649548800,2022-04-10 00:00:00,TWT/BTC,0.00002645,0.00002719,0.00002617,0.00002677,1578.95791584,0.0421815357552352
1649462400,2022-04-09 00:00:00,TWT/BTC,0.00002517,0.00002685,0.00002509,0.00002645,10401.38271117,0.2698701313445424
1649376000,2022-04-08 00:00:00,TWT/BTC,0.00002733,0.00002909,0.0000248,0.00002517,82604.27420889,2.1320528635424092
1649289600,2022-04-07 00:00:00,TWT/BTC,0.00002645,0.00002773,0.00002571,0.00002741,7615.17228791,0.2050137990459983
1649203200,2022-04-06 00:00:00,TWT/BTC,0.00002773,0.000028,0.00002575,0.00002653,15395.8412,0.417317146798
1649116800,2022-04-05 00:00:00,TWT/BTC,0.00002765,0.00002833,0.00002725,0.00002781,24661.53753304,0.6885237744358944
1649030400,2022-04-04 00:00:00,TWT/BTC,0.00002813,0.0000286,0.00002701,0.0000276,23588.9118,0.651992861468
1648944000,2022-04-03 00:00:00,TWT/BTC,0.00002844,0.00002915,0.00002787,0.00002813,22098.55974119,0.6275239916824853
1648857600,2022-04-02 00:00:00,TWT/BTC,0.00002718,0.0000294,0.00002625,0.00002858,28286.96026173,0.7834277442317847
1648771200,2022-04-01 00:00:00,TWT/BTC,0.00002624,0.00002725,0.000026,0.00002714,13386.6933,0.356380876237
1648684800,2022-03-31 00:00:00,TWT/BTC,0.00002736,0.00002736,0.0000256,0.00002621,17217.9592,0.453099457501
1648598400,2022-03-30 00:00:00,TWT/BTC,0.0000251,0.00002792,0.00002481,0.00002749,72415.3514167,1.883452498170584
1648512000,2022-03-29 00:00:00,TWT/BTC,0.00002584,0.00002694,0.00002486,0.00002525,7693.77937068,0.201717769473952
1648425600,2022-03-28 00:00:00,TWT/BTC,0.00002907,0.00002943,0.00002558,0.00002587,23975.01588272,0.6754089491397983
1648339200,2022-03-27 00:00:00,TWT/BTC,0.00002745,0.00003076,0.00002712,0.00002924,89587.16515081,2.5826333400686064
1648252800,2022-03-26 00:00:00,TWT/BTC,0.00002653,0.00002781,0.0000258,0.0000275,51349.97621314,1.3806121987660986
1648166400,2022-03-25 00:00:00,TWT/BTC,0.00002495,0.00002886,0.00002495,0.0000266,82206.15818928,2.1801073512779552
1648080000,2022-03-24 00:00:00,TWT/BTC,0.0000241,0.00002541,0.00002329,0.0000249,46249.95221982,1.1232709181485553
1647993600,2022-03-23 00:00:00,TWT/BTC,0.00002748,0.0000295,0.00002386,0.0000242,31897.00166749,0.8549143282094597
1647907200,2022-03-22 00:00:00,TWT/BTC,0.000023,0.0000361,0.0000214,0.0000275,130419.78094962,3.3490596734730683
1647820800,2022-03-21 00:00:00,TWT/BTC,0.0000226,0.00002411,0.00002259,0.000023,20083.60190006,0.4638765927824312
1647734400,2022-03-20 00:00:00,TWT/BTC,0.00002083,0.00002432,0.00002039,0.00002253,57865.39991167,1.2767320991410354
1647648000,2022-03-19 00:00:00,TWT/BTC,0.00002094,0.00002229,0.00002068,0.0000209,23509.43302027,0.5016350998689183
1647561600,2022-03-18 00:00:00,TWT/BTC,0.00001932,0.00002191,0.0000188,0.00002092,39176.2330794,0.798970388008804
1647475200,2022-03-17 00:00:00,TWT/BTC,0.00001788,0.00002032,0.00001782,0.00001933,18770.64461187,0.3610154963297158
1647388800,2022-03-16 00:00:00,TWT/BTC,0.00001815,0.0000191,0.00001721,0.00001791,40223.26681749,0.7246520377582192
1647302400,2022-03-15 00:00:00,TWT/BTC,0.00001613,0.00002041,0.00001599,0.00001805,32088.40371802,0.6041376049220248
1647216000,2022-03-14 00:00:00,TWT/BTC,0.00001651,0.0000166,0.00001454,0.00001612,18693.3583,0.298508637584
1647129600,2022-03-13 00:00:00,TWT/BTC,0.00001735,0.00001744,0.0000164,0.00001652,1409.5979,0.023694006219
1647043200,2022-03-12 00:00:00,TWT/BTC,0.00001734,0.00001761,0.00001717,0.00001736,1398.11955744,0.0242924939569024
1646956800,2022-03-11 00:00:00,TWT/BTC,0.00001765,0.00001793,0.0000173,0.00001735,2077.79371891,0.0364288451010852
1646870400,2022-03-10 00:00:00,TWT/BTC,0.00001755,0.0000188,0.0000173,0.00001759,4823.62191506,0.0860082629807533
1646784000,2022-03-09 00:00:00,TWT/BTC,0.00001754,0.0000181,0.00001684,0.0000176,7194.37664928,0.125789736682968
1646697600,2022-03-08 00:00:00,TWT/BTC,0.00001759,0.00001805,0.00001733,0.00001743,5980.369,0.105361844602
1646611200,2022-03-07 00:00:00,TWT/BTC,0.00001773,0.0000181,0.00001734,0.00001764,13264.281,0.235347189664
1646524800,2022-03-06 00:00:00,TWT/BTC,0.00001857,0.0000187,0.00001749,0.00001773,8441.54286128,0.1525122339708168
1646438400,2022-03-05 00:00:00,TWT/BTC,0.00001862,0.00001955,0.00001821,0.00001855,5381.89673727,0.1014772764998045
1646352000,2022-03-04 00:00:00,TWT/BTC,0.000019,0.00001995,0.00001839,0.00001861,49354.06065327,0.9490031088888535
1646265600,2022-03-03 00:00:00,TWT/BTC,0.00001657,0.00002018,0.00001615,0.000019,81414.86830737,1.4879853565466519
1646179200,2022-03-02 00:00:00,TWT/BTC,0.00001705,0.00001926,0.00001569,0.00001655,457301.69445131,7.662680418166831
1646092800,2022-03-01 00:00:00,TWT/BTC,0.00001314,0.00001999,0.00001305,0.00001705,486848.98958979,8.1462944540799446
1646006400,2022-02-28 00:00:00,TWT/BTC,0.00001288,0.00001347,0.00001282,0.00001316,5809.5888,0.076286680673
1645920000,2022-02-27 00:00:00,TWT/BTC,0.00001289,0.00001393,0.00001272,0.0000129,21013.9258,0.279732506308
1645833600,2022-02-26 00:00:00,TWT/BTC,0.00001235,0.00001316,0.00001226,0.00001285,1716.063,0.021610053127
1645747200,2022-02-25 00:00:00,TWT/BTC,0.00001196,0.00001251,0.00001196,0.00001234,16119.26813967,0.1972524173699245
1645660800,2022-02-24 00:00:00,TWT/BTC,0.0000132,0.00001352,0.00001139,0.00001199,50576.6338,0.604343653999
1645574400,2022-02-23 00:00:00,TWT/BTC,0.00001368,0.00001407,0.00001321,0.0000133,4596.8799,0.062600067015
1645488000,2022-02-22 00:00:00,TWT/BTC,0.00001277,0.00001395,0.0000127,0.00001363,8252.9903,0.11036587998
1645401600,2022-02-21 00:00:00,TWT/BTC,0.00001346,0.00001373,0.00001268,0.00001268,19959.7065,0.267346036913
1645315200,2022-02-20 00:00:00,TWT/BTC,0.00001393,0.00001439,0.00001347,0.00001347,2352.27969403,0.0327631380638976
1645228800,2022-02-19 00:00:00,TWT/BTC,0.00001304,0.00001464,0.00001301,0.00001398,19166.44096843,0.2690128095983379
1645142400,2022-02-18 00:00:00,TWT/BTC,0.00001337,0.00001353,0.000012,0.00001305,21447.2051,0.275985388623
1645056000,2022-02-17 00:00:00,TWT/BTC,0.00001292,0.00001365,0.000012,0.00001344,14880.26867566,0.194400964747831
1644969600,2022-02-16 00:00:00,TWT/BTC,0.00001304,0.00001309,0.00001273,0.0000129,1705.4786,0.021939034931
1644883200,2022-02-15 00:00:00,TWT/BTC,0.00001284,0.00001364,0.00001276,0.0000131,2170.4745107,0.028382501472948
1644796800,2022-02-14 00:00:00,TWT/BTC,0.0000127,0.00001303,0.00001252,0.00001293,1028.1425,0.013130646772
