https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZBEAR,Volume USDT
1655478000000.0,2022-06-17 15:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0,0.0
1655474400000.0,2022-06-17 14:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0,0.0
1655470800000.0,2022-06-17 13:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.7e-07,7.8e-07,0.0,0.0
1655467200000.0,2022-06-17 12:00:00,XTZBEAR/USDT,7.7e-07,7.8e-07,7.6e-07,7.8e-07,0.0,0.0
1655463600000.0,2022-06-17 11:00:00,XTZBEAR/USDT,7.4e-07,7.7e-07,7.3e-07,7.7e-07,0.0,0.0
1655460000000.0,2022-06-17 10:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.3e-07,7.4e-07,0.0,0.0
1655456400000.0,2022-06-17 09:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0,0.0
1655452800000.0,2022-06-17 08:00:00,XTZBEAR/USDT,7.7e-07,7.8e-07,7.4e-07,7.8e-07,0.0,0.0
1655449200000.0,2022-06-17 07:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.3e-07,7.7e-07,0.0,0.0
1655445600000.0,2022-06-17 06:00:00,XTZBEAR/USDT,7.4e-07,7.8e-07,7.4e-07,7.8e-07,7599999.999999999,5.928
1655442000000.0,2022-06-17 05:00:00,XTZBEAR/USDT,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0,0.0
1655438400000.0,2022-06-17 04:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.4e-07,7.4e-07,0.0,0.0
1655434800000.0,2022-06-17 03:00:00,XTZBEAR/USDT,7.4e-07,7.8e-07,7.4e-07,7.8e-07,0.0,0.0
1655431200000.0,2022-06-17 02:00:00,XTZBEAR/USDT,7.4e-07,7.5e-07,7.4e-07,7.4e-07,0.0,0.0
1655427600000.0,2022-06-17 01:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.4e-07,7.4e-07,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,XTZBEAR/USDT,8.3e-07,8.5e-07,7.5e-07,7.8e-07,0.0,0.0
1655420400000.0,2022-06-16 23:00:00,XTZBEAR/USDT,8.4e-07,8.6e-07,8.3e-07,8.3e-07,0.0,0.0
1655416800000.0,2022-06-16 22:00:00,XTZBEAR/USDT,7.9e-07,8.4e-07,7.9e-07,8.4e-07,0.0,0.0
1655413200000.0,2022-06-16 21:00:00,XTZBEAR/USDT,7.8e-07,7.9e-07,7.6e-07,7.9e-07,0.0,0.0
1655409600000.0,2022-06-16 20:00:00,XTZBEAR/USDT,8.1e-07,8.1e-07,7.4e-07,7.8e-07,0.0,0.0
1655406000000.0,2022-06-16 19:00:00,XTZBEAR/USDT,7.8e-07,8.1e-07,7.5e-07,8.1e-07,0.0,0.0
1655402400000.0,2022-06-16 18:00:00,XTZBEAR/USDT,7.7e-07,7.9e-07,7.7e-07,7.8e-07,0.0,0.0
1655398800000.0,2022-06-16 17:00:00,XTZBEAR/USDT,7.5e-07,7.7e-07,7.4e-07,7.7e-07,0.0,0.0
1655395200000.0,2022-06-16 16:00:00,XTZBEAR/USDT,7.5e-07,7.6e-07,7.4e-07,7.6e-07,0.0,0.0
1655391600000.0,2022-06-16 15:00:00,XTZBEAR/USDT,8.5e-07,8.5e-07,7.4e-07,7.5e-07,0.0,0.0
1655388000000.0,2022-06-16 14:00:00,XTZBEAR/USDT,8.3e-07,8.6e-07,8.3e-07,8.5e-07,0.0,0.0
1655384400000.0,2022-06-16 13:00:00,XTZBEAR/USDT,8e-07,8.4e-07,7.8e-07,8.3e-07,0.0,0.0
1655380800000.0,2022-06-16 12:00:00,XTZBEAR/USDT,8.1e-07,8.3e-07,7.6e-07,8e-07,0.0,0.0
1655377200000.0,2022-06-16 11:00:00,XTZBEAR/USDT,7.9e-07,8.3e-07,7.9e-07,8.1e-07,0.0,0.0
1655373600000.0,2022-06-16 10:00:00,XTZBEAR/USDT,8.1e-07,8.4e-07,7.8e-07,7.9e-07,0.0,0.0
1655370000000.0,2022-06-16 09:00:00,XTZBEAR/USDT,7.4e-07,8.1e-07,7.4e-07,8.1e-07,0.0,0.0
1655366400000.0,2022-06-16 08:00:00,XTZBEAR/USDT,7.4e-07,7.6e-07,7.4e-07,7.4e-07,0.0,0.0
1655362800000.0,2022-06-16 07:00:00,XTZBEAR/USDT,8.3e-07,8.5e-07,7.4e-07,7.4e-07,100000.0,0.074
1655359200000.0,2022-06-16 06:00:00,XTZBEAR/USDT,8.2e-07,8.3e-07,8.1e-07,8.3e-07,0.0,0.0
1655355600000.0,2022-06-16 05:00:00,XTZBEAR/USDT,8e-07,8.2e-07,7.8e-07,8.2e-07,0.0,0.0
1655352000000.0,2022-06-16 04:00:00,XTZBEAR/USDT,7.8e-07,8e-07,7.5e-07,8e-07,0.0,0.0
1655348400000.0,2022-06-16 03:00:00,XTZBEAR/USDT,7.7e-07,8e-07,7.7e-07,7.8e-07,0.0,0.0
1655344800000.0,2022-06-16 02:00:00,XTZBEAR/USDT,7.7e-07,7.8e-07,7.6e-07,7.7e-07,0.0,0.0
1655341200000.0,2022-06-16 01:00:00,XTZBEAR/USDT,7.4e-07,7.7e-07,7.1e-07,7.7e-07,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,XTZBEAR/USDT,7.2e-07,7.5e-07,6.9e-07,7.4e-07,0.0,0.0
1655334000000.0,2022-06-15 23:00:00,XTZBEAR/USDT,7.9e-07,8e-07,7.2e-07,7.2e-07,0.0,0.0
1655330400000.0,2022-06-15 22:00:00,XTZBEAR/USDT,8e-07,8e-07,7.3e-07,7.9e-07,0.0,0.0
1655326800000.0,2022-06-15 21:00:00,XTZBEAR/USDT,8.8e-07,8.8e-07,7.9e-07,8e-07,0.0,0.0
1655323200000.0,2022-06-15 20:00:00,XTZBEAR/USDT,8.9e-07,9e-07,8.6e-07,8.8e-07,0.0,0.0
1655319600000.0,2022-06-15 19:00:00,XTZBEAR/USDT,9.1e-07,9.2e-07,8.1e-07,8.9e-07,0.0,0.0
1655316000000.0,2022-06-15 18:00:00,XTZBEAR/USDT,1.02e-06,1.05e-06,8.5e-07,9.1e-07,0.0,0.0
1655312400000.0,2022-06-15 17:00:00,XTZBEAR/USDT,1.05e-06,1.05e-06,1.01e-06,1.02e-06,0.0,0.0
1655308800000.0,2022-06-15 16:00:00,XTZBEAR/USDT,1e-06,1.05e-06,9.9e-07,1.05e-06,0.0,0.0
1655305200000.0,2022-06-15 15:00:00,XTZBEAR/USDT,1.03e-06,1.05e-06,1e-06,1e-06,0.0,0.0
1655301600000.0,2022-06-15 14:00:00,XTZBEAR/USDT,9.9e-07,1.05e-06,9.6e-07,1.03e-06,0.0,0.0
1655298000000.0,2022-06-15 13:00:00,XTZBEAR/USDT,1.03e-06,1.03e-06,9.6e-07,9.9e-07,0.0,0.0
1655294400000.0,2022-06-15 12:00:00,XTZBEAR/USDT,1.01e-06,1.04e-06,9.8e-07,1.03e-06,0.0,0.0
1655290800000.0,2022-06-15 11:00:00,XTZBEAR/USDT,1.05e-06,1.05e-06,1e-06,1.01e-06,0.0,0.0
1655287200000.0,2022-06-15 10:00:00,XTZBEAR/USDT,1.05e-06,1.05e-06,1.05e-06,1.05e-06,0.0,0.0
1655283600000.0,2022-06-15 09:00:00,XTZBEAR/USDT,1.05e-06,1.05e-06,1.05e-06,1.05e-06,0.0,0.0
1655280000000.0,2022-06-15 08:00:00,XTZBEAR/USDT,1e-06,1.05e-06,1e-06,1.05e-06,1300000.0,1.365
1655276400000.0,2022-06-15 07:00:00,XTZBEAR/USDT,9.8e-07,1e-06,9.8e-07,1e-06,0.0,0.0
1655272800000.0,2022-06-15 06:00:00,XTZBEAR/USDT,1e-06,1e-06,9.8e-07,9.8e-07,0.0,0.0
1655269200000.0,2022-06-15 05:00:00,XTZBEAR/USDT,1e-06,1e-06,1e-06,1e-06,0.0,0.0
1655265600000.0,2022-06-15 04:00:00,XTZBEAR/USDT,9.8e-07,1.01e-06,9.6e-07,1e-06,1400000.0,1.4
1655262000000.0,2022-06-15 03:00:00,XTZBEAR/USDT,9.2e-07,9.8e-07,9.1e-07,9.8e-07,0.0,0.0
1655258400000.0,2022-06-15 02:00:00,XTZBEAR/USDT,8.7e-07,9.2e-07,8.6e-07,9.2e-07,0.0,0.0
1655254800000.0,2022-06-15 01:00:00,XTZBEAR/USDT,9.1e-07,9.1e-07,8.6e-07,8.7e-07,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,XTZBEAR/USDT,8.8e-07,9.3e-07,8.6e-07,9.1e-07,0.0,0.0
1655247600000.0,2022-06-14 23:00:00,XTZBEAR/USDT,9.7e-07,9.7e-07,8.5e-07,8.8e-07,0.0,0.0
1655244000000.0,2022-06-14 22:00:00,XTZBEAR/USDT,1.01e-06,1.01e-06,9.7e-07,9.7e-07,0.0,0.0
1655240400000.0,2022-06-14 21:00:00,XTZBEAR/USDT,1e-06,1.01e-06,9.7e-07,1.01e-06,0.0,0.0
1655236800000.0,2022-06-14 20:00:00,XTZBEAR/USDT,9.3e-07,1.01e-06,9.3e-07,1e-06,0.0,0.0
1655233200000.0,2022-06-14 19:00:00,XTZBEAR/USDT,9.7e-07,9.8e-07,9.3e-07,9.3e-07,0.0,0.0
1655229600000.0,2022-06-14 18:00:00,XTZBEAR/USDT,9.6e-07,9.7e-07,9.2e-07,9.7e-07,0.0,0.0
1655226000000.0,2022-06-14 17:00:00,XTZBEAR/USDT,9.5e-07,9.7e-07,9.1e-07,9.6e-07,0.0,0.0
1655222400000.0,2022-06-14 16:00:00,XTZBEAR/USDT,8.9e-07,9.7e-07,8.7e-07,9.5e-07,0.0,0.0
1655218800000.0,2022-06-14 15:00:00,XTZBEAR/USDT,9.5e-07,9.5e-07,8.6e-07,8.9e-07,0.0,0.0
1655215200000.0,2022-06-14 14:00:00,XTZBEAR/USDT,9.3e-07,1.01e-06,9.2e-07,9.5e-07,0.0,0.0
1655211600000.0,2022-06-14 13:00:00,XTZBEAR/USDT,9.6e-07,9.8e-07,8.9e-07,9.3e-07,0.0,0.0
1655208000000.0,2022-06-14 12:00:00,XTZBEAR/USDT,1e-06,1.01e-06,9.4e-07,9.6e-07,0.0,0.0
1655204400000.0,2022-06-14 11:00:00,XTZBEAR/USDT,9.9e-07,1.02e-06,9.9e-07,1e-06,19998000.000000004,19.998
1655200800000.0,2022-06-14 10:00:00,XTZBEAR/USDT,9.8e-07,9.9e-07,9.5e-07,9.9e-07,0.0,0.0
1655197200000.0,2022-06-14 09:00:00,XTZBEAR/USDT,9.3e-07,9.8e-07,9.2e-07,9.8e-07,0.0,0.0
1655193600000.0,2022-06-14 08:00:00,XTZBEAR/USDT,8.6e-07,9.3e-07,8.6e-07,9.3e-07,0.0,0.0
1655190000000.0,2022-06-14 07:00:00,XTZBEAR/USDT,8.8e-07,9.6e-07,8.4e-07,8.6e-07,0.0,0.0
1655186400000.0,2022-06-14 06:00:00,XTZBEAR/USDT,8.7e-07,9.3e-07,8.6e-07,8.8e-07,0.0,0.0
1655182800000.0,2022-06-14 05:00:00,XTZBEAR/USDT,1.05e-06,1.06e-06,8.6e-07,8.7e-07,0.0,0.0
1655179200000.0,2022-06-14 04:00:00,XTZBEAR/USDT,9.9e-07,1.08e-06,9.5e-07,1.05e-06,0.0,0.0
1655175600000.0,2022-06-14 03:00:00,XTZBEAR/USDT,1.1e-06,1.14e-06,9.9e-07,9.9e-07,0.0,0.0
1655172000000.0,2022-06-14 02:00:00,XTZBEAR/USDT,1.16e-06,1.16e-06,1.09e-06,1.1e-06,0.0,0.0
1655168400000.0,2022-06-14 01:00:00,XTZBEAR/USDT,1e-06,1.16e-06,1e-06,1.16e-06,52006896.55172414,60.328
1655164800000.0,2022-06-14 00:00:00,XTZBEAR/USDT,8.9e-07,1e-06,8.7e-07,1e-06,0.0,0.0
1655161200000.0,2022-06-13 23:00:00,XTZBEAR/USDT,8.9e-07,9.3e-07,8.8e-07,8.9e-07,0.0,0.0
1655157600000.0,2022-06-13 22:00:00,XTZBEAR/USDT,7.6e-07,9e-07,7.5e-07,8.9e-07,0.0,0.0
1655154000000.0,2022-06-13 21:00:00,XTZBEAR/USDT,7.4e-07,7.7e-07,7.4e-07,7.6e-07,0.0,0.0
1655150400000.0,2022-06-13 20:00:00,XTZBEAR/USDT,7.5e-07,7.5e-07,7.4e-07,7.4e-07,0.0,0.0
1655146800000.0,2022-06-13 19:00:00,XTZBEAR/USDT,7.4e-07,7.6e-07,7.4e-07,7.5e-07,0.0,0.0
1655143200000.0,2022-06-13 18:00:00,XTZBEAR/USDT,7.4e-07,7.5e-07,7.4e-07,7.4e-07,0.0,0.0
1655139600000.0,2022-06-13 17:00:00,XTZBEAR/USDT,7.4e-07,7.7e-07,7.4e-07,7.4e-07,0.0,0.0
1655136000000.0,2022-06-13 16:00:00,XTZBEAR/USDT,8e-07,8e-07,7.4e-07,7.4e-07,0.0,0.0
1655132400000.0,2022-06-13 15:00:00,XTZBEAR/USDT,8.2e-07,8.3e-07,7.9e-07,8e-07,0.0,0.0
1655128800000.0,2022-06-13 14:00:00,XTZBEAR/USDT,7.8e-07,8.5e-07,7.7e-07,8.2e-07,0.0,0.0
1655125200000.0,2022-06-13 13:00:00,XTZBEAR/USDT,8e-07,8.2e-07,7.7e-07,7.8e-07,0.0,0.0
1655121600000.0,2022-06-13 12:00:00,XTZBEAR/USDT,8.9e-07,8.9e-07,7.4e-07,8e-07,29507500.000000004,23.606
1655118000000.0,2022-06-13 11:00:00,XTZBEAR/USDT,8.2e-07,8.9e-07,8e-07,8.9e-07,31900000.0,28.391
1655114400000.0,2022-06-13 10:00:00,XTZBEAR/USDT,8e-07,8.3e-07,8e-07,8.2e-07,0.0,0.0
1655110800000.0,2022-06-13 09:00:00,XTZBEAR/USDT,8.2e-07,8.5e-07,7.7e-07,8e-07,25025000.0,20.02
1655107200000.0,2022-06-13 08:00:00,XTZBEAR/USDT,7.7e-07,8.2e-07,7.6e-07,8.2e-07,0.0,0.0
1655103600000.0,2022-06-13 07:00:00,XTZBEAR/USDT,7.6e-07,7.9e-07,7.3e-07,7.7e-07,0.0,0.0
1655100000000.0,2022-06-13 06:00:00,XTZBEAR/USDT,7.8e-07,7.8e-07,7.4e-07,7.6e-07,0.0,0.0
1655096400000.0,2022-06-13 05:00:00,XTZBEAR/USDT,7.3e-07,7.8e-07,7.2e-07,7.8e-07,0.0,0.0
1655092800000.0,2022-06-13 04:00:00,XTZBEAR/USDT,7.3e-07,7.3e-07,6.5e-07,7.3e-07,0.0,0.0
1655089200000.0,2022-06-13 03:00:00,XTZBEAR/USDT,7.8e-07,8e-07,7e-07,7.3e-07,0.0,0.0
1655085600000.0,2022-06-13 02:00:00,XTZBEAR/USDT,7.2e-07,7.8e-07,7.1e-07,7.8e-07,0.0,0.0
1655082000000.0,2022-06-13 01:00:00,XTZBEAR/USDT,7e-07,7.5e-07,6.8e-07,7.2e-07,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,XTZBEAR/USDT,6.3e-07,7e-07,6.1e-07,7e-07,0.0,0.0
1655074800000.0,2022-06-12 23:00:00,XTZBEAR/USDT,5.9e-07,6.3e-07,5.9e-07,6.3e-07,561904.7619047619,0.354
1655071200000.0,2022-06-12 22:00:00,XTZBEAR/USDT,5.8e-07,6e-07,5.8e-07,5.9e-07,0.0,0.0
1655067600000.0,2022-06-12 21:00:00,XTZBEAR/USDT,5.8e-07,5.8e-07,5.8e-07,5.8e-07,0.0,0.0
1655064000000.0,2022-06-12 20:00:00,XTZBEAR/USDT,5.7e-07,5.8e-07,5.7e-07,5.8e-07,0.0,0.0
1655060400000.0,2022-06-12 19:00:00,XTZBEAR/USDT,5.8e-07,5.8e-07,5.6e-07,5.7e-07,0.0,0.0
1655056800000.0,2022-06-12 18:00:00,XTZBEAR/USDT,5.6e-07,5.8e-07,5.5e-07,5.8e-07,0.0,0.0
1655053200000.0,2022-06-12 17:00:00,XTZBEAR/USDT,5.6e-07,5.6e-07,5.3e-07,5.6e-07,0.0,0.0
1655049600000.0,2022-06-12 16:00:00,XTZBEAR/USDT,5.5e-07,5.7e-07,5.4e-07,5.6e-07,0.0,0.0
1655046000000.0,2022-06-12 15:00:00,XTZBEAR/USDT,5.5e-07,5.5e-07,5.2e-07,5.5e-07,0.0,0.0
1655042400000.0,2022-06-12 14:00:00,XTZBEAR/USDT,5.9e-07,6e-07,5.4e-07,5.5e-07,0.0,0.0
1655038800000.0,2022-06-12 13:00:00,XTZBEAR/USDT,5.9e-07,5.9e-07,5.8e-07,5.9e-07,1376271.186440678,0.812
1655035200000.0,2022-06-12 12:00:00,XTZBEAR/USDT,5.9e-07,5.9e-07,5.7e-07,5.9e-07,0.0,0.0
1655031600000.0,2022-06-12 11:00:00,XTZBEAR/USDT,5.9e-07,5.9e-07,5.8e-07,5.9e-07,0.0,0.0
1655028000000.0,2022-06-12 10:00:00,XTZBEAR/USDT,5.9e-07,6e-07,5.9e-07,5.9e-07,0.0,0.0
1655024400000.0,2022-06-12 09:00:00,XTZBEAR/USDT,5.9e-07,5.9e-07,5.8e-07,5.9e-07,0.0,0.0
1655020800000.0,2022-06-12 08:00:00,XTZBEAR/USDT,5.6e-07,5.9e-07,5.4e-07,5.9e-07,26900000.000000004,15.871
1655017200000.0,2022-06-12 07:00:00,XTZBEAR/USDT,5.7e-07,5.9e-07,5.6e-07,5.6e-07,0.0,0.0
1655013600000.0,2022-06-12 06:00:00,XTZBEAR/USDT,6.1e-07,6.1e-07,5.7e-07,5.7e-07,0.0,0.0
1655010000000.0,2022-06-12 05:00:00,XTZBEAR/USDT,6.1e-07,6.4e-07,6e-07,6.1e-07,0.0,0.0
1655006400000.0,2022-06-12 04:00:00,XTZBEAR/USDT,5.8e-07,6.2e-07,5.7e-07,6.1e-07,0.0,0.0
1655002800000.0,2022-06-12 03:00:00,XTZBEAR/USDT,5.8e-07,5.9e-07,5.5e-07,5.8e-07,0.0,0.0
1654999200000.0,2022-06-12 02:00:00,XTZBEAR/USDT,5.6e-07,5.8e-07,5e-07,5.8e-07,0.0,0.0
1654995600000.0,2022-06-12 01:00:00,XTZBEAR/USDT,4.7e-07,5.6e-07,4.7e-07,5.6e-07,0.0,0.0
1654992000000.0,2022-06-12 00:00:00,XTZBEAR/USDT,5e-07,5e-07,4.7e-07,4.7e-07,0.0,0.0
1654988400000.0,2022-06-11 23:00:00,XTZBEAR/USDT,4.7e-07,5e-07,4.7e-07,5e-07,0.0,0.0
1654984800000.0,2022-06-11 22:00:00,XTZBEAR/USDT,4.7e-07,4.7e-07,4.7e-07,4.7e-07,0.0,0.0
1654981200000.0,2022-06-11 21:00:00,XTZBEAR/USDT,4.8e-07,4.9e-07,4.7e-07,4.7e-07,0.0,0.0
1654977600000.0,2022-06-11 20:00:00,XTZBEAR/USDT,4.7e-07,4.9e-07,4.7e-07,4.8e-07,0.0,0.0
1654974000000.0,2022-06-11 19:00:00,XTZBEAR/USDT,4.7e-07,4.7e-07,4.7e-07,4.7e-07,0.0,0.0
1654970400000.0,2022-06-11 18:00:00,XTZBEAR/USDT,4.8e-07,4.8e-07,4.7e-07,4.7e-07,0.0,0.0
1654966800000.0,2022-06-11 17:00:00,XTZBEAR/USDT,4.7e-07,4.8e-07,4.7e-07,4.8e-07,0.0,0.0
1654963200000.0,2022-06-11 16:00:00,XTZBEAR/USDT,4.9e-07,5e-07,4.7e-07,4.7e-07,0.0,0.0
1654959600000.0,2022-06-11 15:00:00,XTZBEAR/USDT,4.7e-07,5e-07,4.7e-07,4.9e-07,0.0,0.0
1654956000000.0,2022-06-11 14:00:00,XTZBEAR/USDT,4.5e-07,4.7e-07,4.5e-07,4.7e-07,0.0,0.0
1654952400000.0,2022-06-11 13:00:00,XTZBEAR/USDT,4.7e-07,4.7e-07,4.5e-07,4.5e-07,0.0,0.0
1654948800000.0,2022-06-11 12:00:00,XTZBEAR/USDT,4.2e-07,4.7e-07,4.1e-07,4.7e-07,10500000.0,4.935
1654945200000.0,2022-06-11 11:00:00,XTZBEAR/USDT,4e-07,4.3e-07,4e-07,4.2e-07,0.0,0.0
1654941600000.0,2022-06-11 10:00:00,XTZBEAR/USDT,3.9e-07,4e-07,3.8e-07,4e-07,0.0,0.0
1654938000000.0,2022-06-11 09:00:00,XTZBEAR/USDT,3.8e-07,3.9e-07,3.8e-07,3.9e-07,0.0,0.0
1654934400000.0,2022-06-11 08:00:00,XTZBEAR/USDT,3.7e-07,3.8e-07,3.6e-07,3.8e-07,0.0,0.0
1654930800000.0,2022-06-11 07:00:00,XTZBEAR/USDT,3.7e-07,3.7e-07,3.6e-07,3.7e-07,0.0,0.0
1654927200000.0,2022-06-11 06:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.7e-07,3.7e-07,0.0,0.0
1654923600000.0,2022-06-11 05:00:00,XTZBEAR/USDT,3.6e-07,3.8e-07,3.6e-07,3.8e-07,0.0,0.0
1654920000000.0,2022-06-11 04:00:00,XTZBEAR/USDT,3.7e-07,3.7e-07,3.6e-07,3.6e-07,0.0,0.0
1654916400000.0,2022-06-11 03:00:00,XTZBEAR/USDT,3.7e-07,3.8e-07,3.7e-07,3.7e-07,0.0,0.0
1654912800000.0,2022-06-11 02:00:00,XTZBEAR/USDT,3.7e-07,3.8e-07,3.7e-07,3.7e-07,0.0,0.0
1654909200000.0,2022-06-11 01:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.6e-07,3.7e-07,0.0,0.0
1654905600000.0,2022-06-11 00:00:00,XTZBEAR/USDT,3.9e-07,3.9e-07,3.8e-07,3.8e-07,0.0,0.0
1654902000000.0,2022-06-10 23:00:00,XTZBEAR/USDT,3.8e-07,4e-07,3.8e-07,3.9e-07,0.0,0.0
1654898400000.0,2022-06-10 22:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.8e-07,3.8e-07,0.0,0.0
1654894800000.0,2022-06-10 21:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.8e-07,3.8e-07,0.0,0.0
1654891200000.0,2022-06-10 20:00:00,XTZBEAR/USDT,3.7e-07,3.8e-07,3.6e-07,3.8e-07,21999999.999999996,8.36
1654887600000.0,2022-06-10 19:00:00,XTZBEAR/USDT,3.7e-07,3.7e-07,3.6e-07,3.7e-07,0.0,0.0
1654884000000.0,2022-06-10 18:00:00,XTZBEAR/USDT,3.7e-07,3.7e-07,3.7e-07,3.7e-07,0.0,0.0
1654880400000.0,2022-06-10 17:00:00,XTZBEAR/USDT,3.6e-07,3.7e-07,3.6e-07,3.7e-07,0.0,0.0
1654876800000.0,2022-06-10 16:00:00,XTZBEAR/USDT,3.5e-07,3.7e-07,3.5e-07,3.6e-07,0.0,0.0
1654873200000.0,2022-06-10 15:00:00,XTZBEAR/USDT,3.5e-07,3.6e-07,3.5e-07,3.5e-07,0.0,0.0
1654869600000.0,2022-06-10 14:00:00,XTZBEAR/USDT,3.6e-07,3.6e-07,3.4e-07,3.5e-07,0.0,0.0
1654866000000.0,2022-06-10 13:00:00,XTZBEAR/USDT,3.4e-07,3.7e-07,3.4e-07,3.6e-07,0.0,0.0
1654862400000.0,2022-06-10 12:00:00,XTZBEAR/USDT,3.2e-07,3.4e-07,3.2e-07,3.4e-07,0.0,0.0
1654858800000.0,2022-06-10 11:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654855200000.0,2022-06-10 10:00:00,XTZBEAR/USDT,3.2e-07,3.3e-07,3.2e-07,3.2e-07,0.0,0.0
1654851600000.0,2022-06-10 09:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654848000000.0,2022-06-10 08:00:00,XTZBEAR/USDT,3.1e-07,3.2e-07,3.1e-07,3.2e-07,0.0,0.0
1654844400000.0,2022-06-10 07:00:00,XTZBEAR/USDT,3.1e-07,3.1e-07,3e-07,3.1e-07,0.0,0.0
1654840800000.0,2022-06-10 06:00:00,XTZBEAR/USDT,2.9e-07,3.1e-07,2.8e-07,3.1e-07,0.0,0.0
1654837200000.0,2022-06-10 05:00:00,XTZBEAR/USDT,2.8e-07,2.9e-07,2.7e-07,2.9e-07,0.0,0.0
1654833600000.0,2022-06-10 04:00:00,XTZBEAR/USDT,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.0,0.0
1654830000000.0,2022-06-10 03:00:00,XTZBEAR/USDT,2.9e-07,2.9e-07,2.8e-07,2.9e-07,0.0,0.0
1654826400000.0,2022-06-10 02:00:00,XTZBEAR/USDT,3e-07,3e-07,2.8e-07,2.9e-07,0.0,0.0
1654822800000.0,2022-06-10 01:00:00,XTZBEAR/USDT,2.9e-07,3.1e-07,2.8e-07,3e-07,0.0,0.0
1654819200000.0,2022-06-10 00:00:00,XTZBEAR/USDT,3.1e-07,3.2e-07,2.6e-07,2.9e-07,0.0,0.0
1654815600000.0,2022-06-09 23:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.1e-07,3.1e-07,0.0,0.0
1654812000000.0,2022-06-09 22:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.1e-07,3.2e-07,0.0,0.0
1654808400000.0,2022-06-09 21:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654804800000.0,2022-06-09 20:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654801200000.0,2022-06-09 19:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654797600000.0,2022-06-09 18:00:00,XTZBEAR/USDT,3.1e-07,3.2e-07,3.1e-07,3.2e-07,0.0,0.0
1654794000000.0,2022-06-09 17:00:00,XTZBEAR/USDT,3e-07,3.2e-07,3e-07,3.1e-07,0.0,0.0
1654790400000.0,2022-06-09 16:00:00,XTZBEAR/USDT,3.1e-07,3.2e-07,3e-07,3e-07,0.0,0.0
1654786800000.0,2022-06-09 15:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3e-07,3.1e-07,0.0,0.0
1654783200000.0,2022-06-09 14:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.1e-07,3.2e-07,0.0,0.0
1654779600000.0,2022-06-09 13:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654776000000.0,2022-06-09 12:00:00,XTZBEAR/USDT,3.2e-07,3.2e-07,3.2e-07,3.2e-07,0.0,0.0
1654772400000.0,2022-06-09 11:00:00,XTZBEAR/USDT,3.1e-07,3.2e-07,3.1e-07,3.2e-07,0.0,0.0
1654768800000.0,2022-06-09 10:00:00,XTZBEAR/USDT,3.5e-07,3.5e-07,3e-07,3.1e-07,3096774.193548387,0.96
1654765200000.0,2022-06-09 09:00:00,XTZBEAR/USDT,3.5e-07,3.5e-07,3.3e-07,3.5e-07,2000000.0,0.7
1654761600000.0,2022-06-09 08:00:00,XTZBEAR/USDT,3.6e-07,3.6e-07,3.5e-07,3.5e-07,0.0,0.0
1654758000000.0,2022-06-09 07:00:00,XTZBEAR/USDT,3.7e-07,3.7e-07,3.6e-07,3.6e-07,0.0,0.0
1654754400000.0,2022-06-09 06:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.7e-07,3.7e-07,0.0,0.0
1654750800000.0,2022-06-09 05:00:00,XTZBEAR/USDT,3.8e-07,3.8e-07,3.7e-07,3.8e-07,0.0,0.0
