https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDB,Volume USDT
1662076800,2022-09-02 00:00:00,XDB/USDT,0.00807204,0.00826044,0.0076,0.00797218,21237138.9564,167316.634482152893
1661990400,2022-09-01 00:00:00,XDB/USDT,0.008812,0.00905402,0.00770009,0.0080757,36497258.537,300482.789870713625
1661904000,2022-08-31 00:00:00,XDB/USDT,0.00902668,0.0095,0.00875,0.0088,22833529.8245,204179.615048852456
1661817600,2022-08-30 00:00:00,XDB/USDT,0.00949423,0.0096008,0.00871,0.00905595,19263205.1485,177281.823644928968
1661731200,2022-08-29 00:00:00,XDB/USDT,0.00931916,0.00986571,0.00911,0.00951,14142753.9338,133819.097704577598
1661644800,2022-08-28 00:00:00,XDB/USDT,0.00920397,0.0095276,0.00889999,0.00930356,16934351.1853,155644.798038202534
1661558400,2022-08-27 00:00:00,XDB/USDT,0.00997386,0.01051881,0.0087,0.00923583,39820514.2599,374030.900659276292
1661472000,2022-08-26 00:00:00,XDB/USDT,0.01086774,0.01127121,0.00981004,0.010009,23431408.5229,245951.359290894382
1661385600,2022-08-25 00:00:00,XDB/USDT,0.01031467,0.01145542,0.010301,0.01089499,28999619.27490878,314968.5019061845072
1661299200,2022-08-24 00:00:00,XDB/USDT,0.01253737,0.013949,0.01003833,0.01031467,50558314.9159,612431.80498258294
1661212800,2022-08-23 00:00:00,XDB/USDT,0.01105868,0.0129,0.01090554,0.01254466,47471414.9384,569162.947202153688
1661126400,2022-08-22 00:00:00,XDB/USDT,0.01004434,0.012495,0.00998201,0.01105863,60328839.6041,688855.770043838323
1661040000,2022-08-21 00:00:00,XDB/USDT,0.00978033,0.01070416,0.00962,0.01001699,17078795.4204,174523.999357643199
1660953600,2022-08-20 00:00:00,XDB/USDT,0.00969998,0.0103588,0.00950001,0.00978085,18369389.3419,182038.628062973915
1660867200,2022-08-19 00:00:00,XDB/USDT,0.011033,0.01106999,0.00944867,0.00970043,38372761.4825,384857.162685156093
1660780800,2022-08-18 00:00:00,XDB/USDT,0.01174289,0.0118995,0.0105,0.01107149,37011145.9018,411493.439374909002
1660694400,2022-08-17 00:00:00,XDB/USDT,0.01131772,0.0125,0.01100388,0.01174795,46307077.2763,546861.059880546267
1660608000,2022-08-16 00:00:00,XDB/USDT,0.0115078,0.01190992,0.0101,0.01134988,47347482.4595,525274.55721805025
1660521600,2022-08-15 00:00:00,XDB/USDT,0.01263041,0.01300999,0.0113,0.01150734,56609309.8873,685823.687853138779
1660435200,2022-08-14 00:00:00,XDB/USDT,0.01440391,0.015,0.01175943,0.01263042,62371635.2491,831016.269381231418
1660348800,2022-08-13 00:00:00,XDB/USDT,0.01529813,0.01529814,0.0126,0.0144793,77226262.2403,1062036.69852946324
1660262400,2022-08-12 00:00:00,XDB/USDT,0.01644,0.0165,0.01484,0.01529145,82427927.2049,1298327.580471143311
1660176000,2022-08-11 00:00:00,XDB/USDT,0.012001,0.017,0.01188865,0.01644,163653989.36232824,2404028.972970286556056
1660089600,2022-08-10 00:00:00,XDB/USDT,0.01095032,0.0131,0.0107,0.012001,116073799.0879,1405008.429257797353
1660003200,2022-08-09 00:00:00,XDB/USDT,0.0104998,0.01309,0.01045,0.01095,166424856.0562,2012908.534610528408
1659916800,2022-08-08 00:00:00,XDB/USDT,0.01239718,0.01369494,0.00964116,0.0104985,249983097.83896061,2681796.5979996473857797
1659830400,2022-08-07 00:00:00,XDB/USDT,0.01465094,0.01634068,0.0122,0.01239718,90114314.4772,1296269.887277749154
1659744000,2022-08-06 00:00:00,XDB/USDT,0.01948093,0.02018394,0.01360002,0.01464663,200759658.1116,3238031.964598802273
1659657600,2022-08-05 00:00:00,XDB/USDT,0.02382933,0.02622,0.0165,0.0195,137447466.42835412,2841170.6048082194875108
1659571200,2022-08-04 00:00:00,XDB/USDT,0.02852549,0.02936659,0.01918714,0.02382933,74342131.7388,1669670.627771821501
1659484800,2022-08-03 00:00:00,XDB/USDT,0.02934693,0.03347608,0.02803871,0.02851597,14490914.60852454,435575.6430561806802974
1659398400,2022-08-02 00:00:00,XDB/USDT,0.02753681,0.0300384,0.02541932,0.02921428,11458232.9644,318517.630188837436
1659312000,2022-08-01 00:00:00,XDB/USDT,0.02905409,0.029813,0.02432977,0.02749138,18544091.6444,494944.523242465042
1659225600,2022-07-31 00:00:00,XDB/USDT,0.03103792,0.031844,0.02872,0.02892808,18269423.3351,553876.100424264319
1659139200,2022-07-30 00:00:00,XDB/USDT,0.03703526,0.03800599,0.03074,0.03103791,24882542.168,852419.625396976103
1659052800,2022-07-29 00:00:00,XDB/USDT,0.04021998,0.04195409,0.0355,0.03703886,13570073.0496,524983.386610472031
1658966400,2022-07-28 00:00:00,XDB/USDT,0.04015393,0.042,0.038746,0.04021503,8779211.5909,351389.99752882305
1658880000,2022-07-27 00:00:00,XDB/USDT,0.0382735,0.042,0.03822058,0.04014278,9252818.9415,370099.382384758263
1658793600,2022-07-26 00:00:00,XDB/USDT,0.03930901,0.0402352,0.03573364,0.03827228,5734304.5558,215220.721404348673
1658707200,2022-07-25 00:00:00,XDB/USDT,0.03995365,0.04059162,0.038,0.03931063,4443206.7955174,175177.800132332541
1658620800,2022-07-24 00:00:00,XDB/USDT,0.040002,0.04162847,0.03972307,0.039824,3568612.3137,144930.591835806303
1658534400,2022-07-23 00:00:00,XDB/USDT,0.04020808,0.04143155,0.03930885,0.04014404,5030258.4128,201811.831234447618
1658448000,2022-07-22 00:00:00,XDB/USDT,0.04118036,0.04311,0.03915,0.04020132,8854261.4397,362492.722243133409
1658361600,2022-07-21 00:00:00,XDB/USDT,0.04056688,0.04458113,0.0394,0.04116719,11402528.7157,462235.849912102476
1658275200,2022-07-20 00:00:00,XDB/USDT,0.04117899,0.04499999,0.03995,0.04056845,8116585.77603119,340109.8872520801998467
1658188800,2022-07-19 00:00:00,XDB/USDT,0.04158995,0.045,0.03987529,0.04135425,13929779.93630734,573903.1806226721189909
1658102400,2022-07-18 00:00:00,XDB/USDT,0.04100544,0.04554775,0.03967084,0.04158351,11893556.30713592,501464.8140814081680727
1658016000,2022-07-17 00:00:00,XDB/USDT,0.04347829,0.04669443,0.03941804,0.04109051,9846809.04261912,419884.8440047707865536
1657929600,2022-07-16 00:00:00,XDB/USDT,0.05000554,0.05022042,0.04099,0.04348859,22652532.92174916,983497.9638999003152373
1657843200,2022-07-15 00:00:00,XDB/USDT,0.05033536,0.05228125,0.04881563,0.04999188,4780813.1000414,241627.4638796442691186
1657756800,2022-07-14 00:00:00,XDB/USDT,0.05154058,0.05385121,0.049209,0.0503398,4925713.44406651,252698.2491533346428514
1657670400,2022-07-13 00:00:00,XDB/USDT,0.04898714,0.05542528,0.04777541,0.05154173,9462959.51476905,483695.7131441191686588
1657584000,2022-07-12 00:00:00,XDB/USDT,0.05351853,0.05508426,0.04757602,0.04898227,12854361.44243051,664064.7587960451209417
1657497600,2022-07-11 00:00:00,XDB/USDT,0.0707135,0.071,0.0535,0.05366308,11934793.01658829,746435.8256657219352439
1657411200,2022-07-10 00:00:00,XDB/USDT,0.05408615,0.07689996,0.05388622,0.07072143,26438629.01020428,1728094.6937071137094273
1657324800,2022-07-09 00:00:00,XDB/USDT,0.04770514,0.055,0.047591,0.05405537,7605270.31194707,391662.2323998519819777
1657238400,2022-07-08 00:00:00,XDB/USDT,0.05156428,0.05530485,0.04314794,0.04799849,16547687.55527054,822864.7687473991244939
1657152000,2022-07-07 00:00:00,XDB/USDT,0.0444947,0.0520163,0.04245459,0.05156428,24723241.03698458,1187749.3514112430023846
1657065600,2022-07-06 00:00:00,XDB/USDT,0.03997338,0.048,0.03900001,0.04471363,10881489.74497819,474898.3238761646890643
1656979200,2022-07-05 00:00:00,XDB/USDT,0.03953953,0.04410423,0.038566,0.040109,10543195.1487392,427661.3536564578560734
1656892800,2022-07-04 00:00:00,XDB/USDT,0.03785784,0.039999,0.03612894,0.03955779,3743512.32004739,143777.124625209850691
1656806400,2022-07-03 00:00:00,XDB/USDT,0.0410437,0.04159296,0.03379666,0.03779889,9185646.38894364,334649.0585008601565702
1656720000,2022-07-02 00:00:00,XDB/USDT,0.03860394,0.04387044,0.036,0.04104725,7285129.02005964,281888.2743537906875156
1656633600,2022-07-01 00:00:00,XDB/USDT,0.04391266,0.04606,0.03660378,0.03858506,9504966.83003528,390448.5941881325176469
1656547200,2022-06-30 00:00:00,XDB/USDT,0.04184112,0.05052076,0.03527552,0.04389211,19803346.14247106,868831.9740973633194989
1656460800,2022-06-29 00:00:00,XDB/USDT,0.05138891,0.05139517,0.035,0.04184244,32566784.64696085,1372239.7946555749503999
1656374400,2022-06-28 00:00:00,XDB/USDT,0.06049354,0.06275172,0.049268,0.05139614,9698648.75933953,534365.2261680758342791
1656288000,2022-06-27 00:00:00,XDB/USDT,0.06804,0.0721,0.0599,0.06044546,6229344.9534575,396955.2977798897988487
1656201600,2022-06-26 00:00:00,XDB/USDT,0.06909234,0.07320662,0.06763467,0.06804,2432791.49230006,171325.2402082346755467
1656115200,2022-06-25 00:00:00,XDB/USDT,0.07210475,0.072726,0.064715,0.0690946,2301827.60181371,158045.5175674393545305
1656028800,2022-06-24 00:00:00,XDB/USDT,0.0773277,0.07868041,0.06312565,0.07188969,10912624.83806949,760295.5007780054462011
1655942400,2022-06-23 00:00:00,XDB/USDT,0.07917214,0.08370645,0.06983,0.07733954,7429600.56954731,566823.5419520335329478
1655856000,2022-06-22 00:00:00,XDB/USDT,0.0881194,0.090999,0.072,0.07926421,10039328.55839658,801301.4984505414616489
1655769600,2022-06-21 00:00:00,XDB/USDT,0.08508891,0.095,0.08346505,0.08781284,3712453.99595445,332487.7492831767810989
1655683200,2022-06-20 00:00:00,XDB/USDT,0.08527306,0.095,0.08004833,0.0851804,4969569.35655248,432520.3885638569125974
1655596800,2022-06-19 00:00:00,XDB/USDT,0.07352839,0.0907754,0.071,0.08527779,4861252.34115754,396633.3126143684797731
1655510400,2022-06-18 00:00:00,XDB/USDT,0.08242869,0.08425414,0.068,0.07361382,4593193.52731961,341681.1012271975852851
1655424000,2022-06-17 00:00:00,XDB/USDT,0.08899751,0.0919509,0.081393,0.08286953,3466878.23127838,298743.1773403131897969
1655337600,2022-06-16 00:00:00,XDB/USDT,0.10059798,0.10099262,0.08859897,0.08893772,2739195.95574868,256869.2871506573454995
1655251200,2022-06-15 00:00:00,XDB/USDT,0.09149031,0.104,0.08700201,0.1006017,5686602.42524798,541685.4085721011754821
1655164800,2022-06-14 00:00:00,XDB/USDT,0.09657288,0.108,0.0901,0.09149677,4755884.62289341,462644.0955862340665572
1655078400,2022-06-13 00:00:00,XDB/USDT,0.10001772,0.10599,0.087,0.09652743,12715814.69952074,1208752.6580851867605073
1654992000,2022-06-12 00:00:00,XDB/USDT,0.10993,0.11518953,0.08864098,0.10001772,10934561.15752765,1105840.1617182396915922
1654905600,2022-06-11 00:00:00,XDB/USDT,0.12161125,0.122124,0.10733704,0.10986192,3488310.5759458,399203.8795201465102771
1654819200,2022-06-10 00:00:00,XDB/USDT,0.14363991,0.14409015,0.10869341,0.12176451,8385551.4847842,1036388.8858342418736388
1654732800,2022-06-09 00:00:00,XDB/USDT,0.16173695,0.16625625,0.1354,0.14363074,7708865.09537696,1150347.6276038644366439
1654646400,2022-06-08 00:00:00,XDB/USDT,0.16283275,0.18,0.16,0.16174034,3841898.0455906,651127.4549376199606973
1654560000,2022-06-07 00:00:00,XDB/USDT,0.16488366,0.18326289,0.15402225,0.16271215,4883160.7072664,801058.3005980274063407
1654473600,2022-06-06 00:00:00,XDB/USDT,0.14794059,0.185,0.14430322,0.16487251,6232486.87219847,1033962.0310062601134741
1654387200,2022-06-05 00:00:00,XDB/USDT,0.13209617,0.1649,0.1305,0.14779184,5868016.03946672,871210.7505857779215121
1654300800,2022-06-04 00:00:00,XDB/USDT,0.14900001,0.15228232,0.13000001,0.13210181,3152525.77529378,438348.821881064488381
1654214400,2022-06-03 00:00:00,XDB/USDT,0.1585647,0.165,0.145,0.14918033,3265368.8259112,507922.0243009891583642
1654128000,2022-06-02 00:00:00,XDB/USDT,0.16209059,0.166,0.151,0.158001,3324070.44599028,525504.2305833753120431
1654041600,2022-06-01 00:00:00,XDB/USDT,0.16150428,0.178,0.15090553,0.16255912,5453911.21263667,893001.2960905467933905
1653955200,2022-05-31 00:00:00,XDB/USDT,0.17056106,0.17294431,0.151001,0.16160137,4986663.69729159,808477.8385864340992292
1653868800,2022-05-30 00:00:00,XDB/USDT,0.15367679,0.175,0.1533,0.17056583,5731464.28500345,956980.7205405386362985
1653782400,2022-05-29 00:00:00,XDB/USDT,0.14921179,0.16441694,0.14626466,0.15368417,2789005.47271406,425922.6366806028411627
1653696000,2022-05-28 00:00:00,XDB/USDT,0.14119575,0.15648888,0.14030086,0.1494682,2905012.15870013,428269.1094931578067429
1653609600,2022-05-27 00:00:00,XDB/USDT,0.14563426,0.14697601,0.137001,0.14119575,2331074.45840817,332349.452013679474121
1653523200,2022-05-26 00:00:00,XDB/USDT,0.14837848,0.15929,0.1371,0.14562966,4102059.66678932,598697.4562868692635778
1653436800,2022-05-25 00:00:00,XDB/USDT,0.16963061,0.179,0.14765606,0.14833241,5531319.29703305,897275.8368091861331635
1653350400,2022-05-24 00:00:00,XDB/USDT,0.13535287,0.211,0.1345,0.16952911,9065106.93972191,1526434.4482145287735413
1653264000,2022-05-23 00:00:00,XDB/USDT,0.14319755,0.14894699,0.131,0.13531697,3527320.3598451,496493.0151450943097458
1653177600,2022-05-22 00:00:00,XDB/USDT,0.1384054,0.14831324,0.13669798,0.14333332,3051127.61796662,432339.8245329313909081
1653091200,2022-05-21 00:00:00,XDB/USDT,0.13289757,0.1405,0.1323,0.13841045,2367651.43979049,322507.6793247468930519
1653004800,2022-05-20 00:00:00,XDB/USDT,0.14579602,0.161,0.12732916,0.13296071,7146194.41329091,1022169.8981989305672554
1652918400,2022-05-19 00:00:00,XDB/USDT,0.12559551,0.15292233,0.108001,0.14616223,11902833.28312488,1537522.6565224357419541
1652832000,2022-05-18 00:00:00,XDB/USDT,0.1436097,0.147941,0.12,0.12501397,3781626.69153702,484757.7871189917984889
1652745600,2022-05-17 00:00:00,XDB/USDT,0.13016403,0.14799996,0.128098,0.14361826,2887484.11633674,398053.6310299250673075
1652659200,2022-05-16 00:00:00,XDB/USDT,0.15102038,0.155,0.12431262,0.13038225,5977491.45008298,822650.6827820567984029
1652572800,2022-05-15 00:00:00,XDB/USDT,0.14445135,0.155,0.14,0.1510745,1680095.07924865,245910.7146402446451023
1652486400,2022-05-14 00:00:00,XDB/USDT,0.13111635,0.161,0.12078664,0.14482598,6267244.5432762,877840.5201787054993705
1652400000,2022-05-13 00:00:00,XDB/USDT,0.10654118,0.1868297,0.099,0.13133696,19305573.8845046,2618693.6081352685121155
1652313600,2022-05-12 00:00:00,XDB/USDT,0.13048,0.15125,0.067447,0.10659165,19401724.56394971,1958775.7432342732578243
1652227200,2022-05-11 00:00:00,XDB/USDT,0.19222751,0.2047055,0.11236,0.13038111,11813589.89068014,1819454.6018275014224778
1652140800,2022-05-10 00:00:00,XDB/USDT,0.19361262,0.21019883,0.18591,0.19222751,4991917.98249955,977875.827841970288864
1652054400,2022-05-09 00:00:00,XDB/USDT,0.20799818,0.245,0.1895,0.19361262,8152978.89331497,1724734.272352622171246
1651968000,2022-05-08 00:00:00,XDB/USDT,0.2187659,0.21985334,0.20055256,0.20789605,2360133.10749525,495158.6578974228899631
1651881600,2022-05-07 00:00:00,XDB/USDT,0.22411035,0.23561258,0.215,0.21907943,2025095.47776152,454677.8282201185803371
1651795200,2022-05-06 00:00:00,XDB/USDT,0.23664043,0.245,0.22,0.22463568,3124993.68585876,715615.9064243937022924
1651708800,2022-05-05 00:00:00,XDB/USDT,0.26234751,0.27000636,0.22100281,0.23720665,4110737.26419545,1004576.6009614589179903
1651622400,2022-05-04 00:00:00,XDB/USDT,0.23865529,0.28455598,0.228001,0.26313649,4507867.52866652,1172825.9160699115516663
1651536000,2022-05-03 00:00:00,XDB/USDT,0.25281414,0.264417,0.227902,0.239492,3539526.24935615,862791.1625250824740269
1651449600,2022-05-02 00:00:00,XDB/USDT,0.22799097,0.25705512,0.20795381,0.25288055,5355777.25029131,1258468.9816345912024353
1651363200,2022-05-01 00:00:00,XDB/USDT,0.24801214,0.2557236,0.1994866,0.22785573,7524377.18793972,1697214.5484365516733043
1651276800,2022-04-30 00:00:00,XDB/USDT,0.26011385,0.28773462,0.24417974,0.24802051,5882023.33909866,1519041.9686958412904767
1651190400,2022-04-29 00:00:00,XDB/USDT,0.28246456,0.3,0.251,0.25979445,6453870.79119381,1773333.6182022574995914
1651104000,2022-04-28 00:00:00,XDB/USDT,0.28463008,0.2937,0.28000001,0.28292941,2280384.72655741,651831.4908224424461102
1651017600,2022-04-27 00:00:00,XDB/USDT,0.28167693,0.30054893,0.27198179,0.28462496,3755653.38517446,1077575.5064387224122038
1650931200,2022-04-26 00:00:00,XDB/USDT,0.3160981,0.31615354,0.28,0.28167693,3262127.28567404,961831.7701702134239332
1650844800,2022-04-25 00:00:00,XDB/USDT,0.29355032,0.3219,0.266,0.31663701,7359891.27042049,2141947.6197294254549738
1650758400,2022-04-24 00:00:00,XDB/USDT,0.35119069,0.3514503,0.271,0.29372833,10569042.07786416,3196389.8873828588593481
1650672000,2022-04-23 00:00:00,XDB/USDT,0.32736304,0.377427,0.32329929,0.35116911,5937704.24231489,2086324.8254828072546947
1650585600,2022-04-22 00:00:00,XDB/USDT,0.2955675,0.3425,0.285,0.32768636,8560850.5327079,2706501.1740790494717056
1650499200,2022-04-21 00:00:00,XDB/USDT,0.31845023,0.34736842,0.28932071,0.29558727,7040901.90246014,2228829.2316572938694385
1650412800,2022-04-20 00:00:00,XDB/USDT,0.3401864,0.34087406,0.31629493,0.31896008,2338038.78489287,767699.9838128205467216
1650326400,2022-04-19 00:00:00,XDB/USDT,0.330475,0.35116134,0.329577,0.34019825,2180860.33906517,741386.3287264360625849
1650240000,2022-04-18 00:00:00,XDB/USDT,0.33205445,0.35116,0.301,0.33045885,4499314.29360877,1470459.156189525981726
1650153600,2022-04-17 00:00:00,XDB/USDT,0.38508472,0.391,0.32802893,0.33192148,3484272.27773109,1269120.5329912289699446
1650067200,2022-04-16 00:00:00,XDB/USDT,0.38205264,0.39930575,0.37,0.38553751,2203492.1192451,841154.8909589006708834
1649980800,2022-04-15 00:00:00,XDB/USDT,0.36057819,0.4053722,0.355001,0.38240428,5073353.7355976,1930343.3550621108361788
1649894400,2022-04-14 00:00:00,XDB/USDT,0.32322059,0.37999699,0.315,0.36057819,5039233.33057587,1738368.1744383175200797
1649808000,2022-04-13 00:00:00,XDB/USDT,0.31328958,0.32639581,0.30563077,0.32323316,1782475.14560512,560469.3431896120092449
1649721600,2022-04-12 00:00:00,XDB/USDT,0.25811077,0.32,0.257,0.31330101,6888168.19816995,2016577.4354435193909078
1649635200,2022-04-11 00:00:00,XDB/USDT,0.2792,0.28122984,0.25454563,0.25811598,4333306.29439618,1153301.3628971480152294
1649548800,2022-04-10 00:00:00,XDB/USDT,0.24895644,0.29725,0.24442236,0.27985917,3965645.13940869,1072697.6285968184211486
1649462400,2022-04-09 00:00:00,XDB/USDT,0.2681697,0.28279525,0.241,0.24943564,5550271.77412039,1407265.2426853036674995
1649376000,2022-04-08 00:00:00,XDB/USDT,0.258976,0.30358949,0.24,0.26811174,7649896.50151202,2099963.5861328529202385
1649289600,2022-04-07 00:00:00,XDB/USDT,0.31272759,0.33263796,0.25,0.25820633,16874698.47633715,4724621.1115661572676848
1649203200,2022-04-06 00:00:00,XDB/USDT,0.32361834,0.387959,0.3087,0.31295909,4022013.66913169,1352691.6305451441877283
1649116800,2022-04-05 00:00:00,XDB/USDT,0.32827027,0.3500016,0.32182817,0.32420032,3016645.17681814,1013760.6366297948653001
1649030400,2022-04-04 00:00:00,XDB/USDT,0.33123281,0.340843,0.31155841,0.32864978,3808813.88081729,1243086.0893216469361363
1648944000,2022-04-03 00:00:00,XDB/USDT,0.36058785,0.41534044,0.32,0.3321577,8031903.50581237,2847808.2742655622967046
1648857600,2022-04-02 00:00:00,XDB/USDT,0.38499634,0.39336775,0.341393,0.36031422,3526148.63820749,1292336.3622813866670736
1648771200,2022-04-01 00:00:00,XDB/USDT,0.34528091,0.42645632,0.31,0.38429665,5571088.95359041,2080820.0288545448667409
1648684800,2022-03-31 00:00:00,XDB/USDT,0.45977866,0.45977866,0.3054617,0.34504696,12786127.43703004,4681305.3441301320414131
1648598400,2022-03-30 00:00:00,XDB/USDT,0.472838,0.5235555,0.39,0.45854604,10532897.69632342,4773372.9185775821302643
1648512000,2022-03-29 00:00:00,XDB/USDT,0.53400004,0.54139571,0.44181354,0.47222871,3533620.38633935,1767321.7460264920288127
1648425600,2022-03-28 00:00:00,XDB/USDT,0.53920001,0.6085,0.52658391,0.53480799,4230696.08331546,2326845.8223057875268542
1648339200,2022-03-27 00:00:00,XDB/USDT,0.51587245,0.56,0.49309429,0.53924078,3695492.10988954,1894159.5761499063435142
1648252800,2022-03-26 00:00:00,XDB/USDT,0.5475,0.56,0.50354816,0.51587245,7466215.56542994,3909621.1785546491170514
1648166400,2022-03-25 00:00:00,XDB/USDT,0.54156792,0.55372539,0.49702387,0.54916756,4775647.14150536,2473274.5625827843190293
1648080000,2022-03-24 00:00:00,XDB/USDT,0.64827758,0.675,0.4907177,0.54080104,14886501.25608075,8896719.1595705812433096
1647993600,2022-03-23 00:00:00,XDB/USDT,0.5936494,0.6489,0.57253996,0.6489,5737008.07650592,3509270.5172601255455528
1647907200,2022-03-22 00:00:00,XDB/USDT,0.54531698,0.601,0.51229,0.5949401,7082852.95344348,4009053.4968096749348337
1647820800,2022-03-21 00:00:00,XDB/USDT,0.55599536,0.55599536,0.4967329,0.54678402,4005501.79709723,2100297.0596266110680936
1647734400,2022-03-20 00:00:00,XDB/USDT,0.50536933,0.57655668,0.4967329,0.55599622,7691568.97638596,4125641.0377354713594278
1647648000,2022-03-19 00:00:00,XDB/USDT,0.43556735,0.5225,0.433307,0.50572317,7778548.15197286,3783288.2589360622913129
1647561600,2022-03-18 00:00:00,XDB/USDT,0.39833625,0.4640918,0.39833625,0.43501841,5974802.60234072,2580234.1225510770512499
1647475200,2022-03-17 00:00:00,XDB/USDT,0.38684167,0.40114173,0.37000001,0.3982778,2633884.55972003,1017719.5791174559968405
1647388800,2022-03-16 00:00:00,XDB/USDT,0.34099904,0.4,0.33550001,0.38684167,5149236.56956098,1929150.2480997414783981
1647302400,2022-03-15 00:00:00,XDB/USDT,0.31812282,0.38017023,0.2918474,0.34099904,7553366.04712874,2520346.0446060308889452
1647216000,2022-03-14 00:00:00,XDB/USDT,0.3148129,0.35,0.298,0.31812282,5534721.7214431,1804749.3387650571228201
1647129600,2022-03-13 00:00:00,XDB/USDT,0.31220448,0.32412251,0.298823,0.31444371,1532683.00381369,475743.8816928112473341
1647043200,2022-03-12 00:00:00,XDB/USDT,0.30737995,0.3188941,0.2985,0.31220448,1035862.15225068,317951.1354507751600789
1646956800,2022-03-11 00:00:00,XDB/USDT,0.31322443,0.3185128,0.30297785,0.30714697,1276686.85750802,394777.824868763384117
1646870400,2022-03-10 00:00:00,XDB/USDT,0.32393056,0.332177,0.30783422,0.31323624,1078495.4300603,339886.69008938062286
1646784000,2022-03-09 00:00:00,XDB/USDT,0.32207539,0.339999,0.315,0.32487527,1550732.67224565,507107.1583999689971784
1646697600,2022-03-08 00:00:00,XDB/USDT,0.30264558,0.34,0.3025128,0.32209584,1866324.34763708,600356.8587719148137783
1646611200,2022-03-07 00:00:00,XDB/USDT,0.31329067,0.32068785,0.296,0.3036777,1698169.74999471,521307.8179837457129902
1646524800,2022-03-06 00:00:00,XDB/USDT,0.31962877,0.3266528,0.30911633,0.31334267,991160.06652471,314582.7836555942406535
1646438400,2022-03-05 00:00:00,XDB/USDT,0.30263502,0.32828894,0.29823987,0.31962877,977682.48130428,304710.9056179140234986
1646352000,2022-03-04 00:00:00,XDB/USDT,0.32056742,0.3296876,0.291,0.30267126,2353114.88933341,729724.1172487839455229
1646265600,2022-03-03 00:00:00,XDB/USDT,0.33968545,0.345,0.31822218,0.32053322,1718177.53475376,571781.7768188692093525
1646179200,2022-03-02 00:00:00,XDB/USDT,0.31390482,0.36734531,0.31082812,0.33935175,3142148.44843734,1083506.5276195851077181
1646092800,2022-03-01 00:00:00,XDB/USDT,0.3101667,0.323547,0.29535515,0.3135677,1764054.61558852,543178.0466094445261896
1646006400,2022-02-28 00:00:00,XDB/USDT,0.28988769,0.31750834,0.28500001,0.310229,1742153.11538353,520973.0812121420673007
1645920000,2022-02-27 00:00:00,XDB/USDT,0.3116562,0.31357515,0.2865,0.2899239,1192372.18075573,357676.0527337608599536
1645833600,2022-02-26 00:00:00,XDB/USDT,0.30370171,0.31889112,0.3,0.31264292,1400372.84579209,430591.6217328135712937
1645747200,2022-02-25 00:00:00,XDB/USDT,0.30554574,0.31474185,0.28531396,0.30331763,1616515.90145826,482434.0054706985381044
1645660800,2022-02-24 00:00:00,XDB/USDT,0.31188503,0.3156,0.251557,0.30699002,6154494.31027418,1731684.477880259686837
1645574400,2022-02-23 00:00:00,XDB/USDT,0.3141224,0.37675943,0.30852183,0.31199997,4050970.55807289,1337785.8607872731883369
1645488000,2022-02-22 00:00:00,XDB/USDT,0.29782268,0.3208,0.29,0.31420101,1890153.55059655,579496.9001866097979604
1645401600,2022-02-21 00:00:00,XDB/USDT,0.31486432,0.34,0.295,0.29793951,2682787.92746247,840845.9904092837563803
