https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume BTC,tradecount
1660953600000,2022-08-20 00:00:00,DASH/BTC,0.00215100,0.00217100,0.00212000,0.00216100,8964.88800000,19.29689607,3210
1660867200000,2022-08-19 00:00:00,DASH/BTC,0.00217300,0.00218400,0.00210700,0.00215000,29163.56400000,62.64637356,9410
1660780800000,2022-08-18 00:00:00,DASH/BTC,0.00227500,0.00231300,0.00214300,0.00217100,24637.46300000,55.98282282,6336
1660694400000,2022-08-17 00:00:00,DASH/BTC,0.00219800,0.00233100,0.00218000,0.00227500,19369.58700000,43.77412062,8413
1660608000000,2022-08-16 00:00:00,DASH/BTC,0.00220400,0.00223400,0.00217100,0.00220100,16571.14400000,36.57695842,5813
1660521600000,2022-08-15 00:00:00,DASH/BTC,0.00226100,0.00228400,0.00219200,0.00220400,14525.32100000,32.46148131,5548
1660435200000,2022-08-14 00:00:00,DASH/BTC,0.00233700,0.00237900,0.00224900,0.00226400,13744.31600000,31.63129751,5515
1660348800000,2022-08-13 00:00:00,DASH/BTC,0.00230200,0.00235200,0.00227100,0.00233900,15121.36700000,34.99545544,5289
1660262400000,2022-08-12 00:00:00,DASH/BTC,0.00232500,0.00233400,0.00227700,0.00230100,9500.29800000,21.88425672,4203
1660176000000,2022-08-11 00:00:00,DASH/BTC,0.00227700,0.00233000,0.00225800,0.00232500,15251.36100000,34.99281620,5369
1660089600000,2022-08-10 00:00:00,DASH/BTC,0.00228500,0.00229400,0.00224200,0.00227600,18398.79800000,41.67803617,5797
1660003200000,2022-08-09 00:00:00,DASH/BTC,0.00236000,0.00245600,0.00226400,0.00228500,27666.78900000,65.09839508,10558
1659916800000,2022-08-08 00:00:00,DASH/BTC,0.00230200,0.00236600,0.00225100,0.00236200,15855.63900000,36.35826984,6406
1659830400000,2022-08-07 00:00:00,DASH/BTC,0.00228900,0.00237800,0.00226500,0.00230200,12239.41800000,28.54982371,5548
1659744000000,2022-08-06 00:00:00,DASH/BTC,0.00224400,0.00230600,0.00223200,0.00229200,8532.37200000,19.32437278,3015
1659657600000,2022-08-05 00:00:00,DASH/BTC,0.00218600,0.00224800,0.00218400,0.00224600,15191.58400000,33.65744451,4777
1659571200000,2022-08-04 00:00:00,DASH/BTC,0.00213600,0.00218800,0.00213400,0.00218400,13752.76200000,29.74153394,4714
1659484800000,2022-08-03 00:00:00,DASH/BTC,0.00211300,0.00214600,0.00207300,0.00213600,11047.33200000,23.48467050,3925
1659398400000,2022-08-02 00:00:00,DASH/BTC,0.00213000,0.00214900,0.00207400,0.00211100,17599.36800000,37.19946509,6185
1659312000000,2022-08-01 00:00:00,DASH/BTC,0.00218900,0.00224300,0.00211400,0.00213200,18738.44500000,40.54309480,5935
1659225600000,2022-07-31 00:00:00,DASH/BTC,0.00214500,0.00226400,0.00213000,0.00219200,19660.56400000,43.17683937,6129
1659139200000,2022-07-30 00:00:00,DASH/BTC,0.00213100,0.00220600,0.00212400,0.00214400,14063.25900000,30.40108192,5178
1659052800000,2022-07-29 00:00:00,DASH/BTC,0.00220100,0.00227900,0.00211000,0.00212800,18226.11500000,39.94325652,7484
1658966400000,2022-07-28 00:00:00,DASH/BTC,0.00209200,0.00223400,0.00208000,0.00219800,28287.97800000,61.08648930,9081
1658880000000,2022-07-27 00:00:00,DASH/BTC,0.00207100,0.00210400,0.00203400,0.00209300,14069.42000000,29.17395609,5398
1658793600000,2022-07-26 00:00:00,DASH/BTC,0.00211500,0.00211600,0.00203700,0.00207100,18154.87400000,37.75182220,5294
1658707200000,2022-07-25 00:00:00,DASH/BTC,0.00216500,0.00217800,0.00210700,0.00210900,14302.20000000,30.45456220,4987
1658620800000,2022-07-24 00:00:00,DASH/BTC,0.00212300,0.00218100,0.00211900,0.00216600,12751.29300000,27.45073823,3323
1658534400000,2022-07-23 00:00:00,DASH/BTC,0.00213500,0.00219300,0.00210800,0.00212200,15399.33800000,33.14506361,4598
1658448000000,2022-07-22 00:00:00,DASH/BTC,0.00208100,0.00216300,0.00207500,0.00213100,16922.07300000,36.09119199,5298
1658361600000,2022-07-21 00:00:00,DASH/BTC,0.00203000,0.00209800,0.00200100,0.00208000,11031.17100000,22.71358762,4927
1658275200000,2022-07-20 00:00:00,DASH/BTC,0.00213900,0.00215700,0.00201100,0.00203300,19827.66900000,41.53757330,6916
1658188800000,2022-07-19 00:00:00,DASH/BTC,0.00218200,0.00224200,0.00211200,0.00213900,26641.72500000,57.82195680,8499
1658102400000,2022-07-18 00:00:00,DASH/BTC,0.00221200,0.00226100,0.00213700,0.00218100,24107.50000000,52.81545790,8233
1658016000000,2022-07-17 00:00:00,DASH/BTC,0.00212000,0.00223600,0.00208800,0.00221000,29828.56800000,64.67125761,8225
1657929600000,2022-07-16 00:00:00,DASH/BTC,0.00207800,0.00212200,0.00205000,0.00211700,17276.84600000,35.98045778,4736
1657843200000,2022-07-15 00:00:00,DASH/BTC,0.00212700,0.00214900,0.00207400,0.00207700,22731.49400000,48.01373580,5103
1657756800000,2022-07-14 00:00:00,DASH/BTC,0.00209500,0.00213000,0.00205000,0.00212300,13994.02800000,29.09996644,4004
1657670400000,2022-07-13 00:00:00,DASH/BTC,0.00206100,0.00212500,0.00205400,0.00209500,15168.78100000,31.73309437,4680
1657584000000,2022-07-12 00:00:00,DASH/BTC,0.00208000,0.00210800,0.00206000,0.00206200,19243.64600000,39.96837370,4934
1657497600000,2022-07-11 00:00:00,DASH/BTC,0.00216800,0.00216900,0.00207100,0.00208000,11615.83400000,24.76869855,4403
1657411200000,2022-07-10 00:00:00,DASH/BTC,0.00221700,0.00221800,0.00215200,0.00216600,6353.42100000,13.88751718,2558
1657324800000,2022-07-09 00:00:00,DASH/BTC,0.00211700,0.00222000,0.00211500,0.00221500,8151.48300000,17.78841198,3676
1657238400000,2022-07-08 00:00:00,DASH/BTC,0.00213000,0.00215300,0.00208900,0.00211600,10094.42300000,21.40476155,3567
1657152000000,2022-07-07 00:00:00,DASH/BTC,0.00215200,0.00218200,0.00211000,0.00212900,6341.67500000,13.64092541,3761
1657065600000,2022-07-06 00:00:00,DASH/BTC,0.00213400,0.00218000,0.00212800,0.00215200,5914.49800000,12.75129181,2170
1656979200000,2022-07-05 00:00:00,DASH/BTC,0.00219300,0.00221500,0.00213000,0.00213500,8131.27300000,17.67599666,3438
1656892800000,2022-07-04 00:00:00,DASH/BTC,0.00221600,0.00222600,0.00216600,0.00219000,7542.10500000,16.49838499,4568
1656806400000,2022-07-03 00:00:00,DASH/BTC,0.00222800,0.00223100,0.00218700,0.00221700,6677.83900000,14.75845875,4365
1656720000000,2022-07-02 00:00:00,DASH/BTC,0.00216500,0.00223800,0.00212400,0.00222800,8525.89700000,18.64774413,5639
1656633600000,2022-07-01 00:00:00,DASH/BTC,0.00212300,0.00218000,0.00208300,0.00216800,16027.65200000,34.28070118,6764
1656547200000,2022-06-30 00:00:00,DASH/BTC,0.00221400,0.00222900,0.00212000,0.00212200,17749.74500000,38.45497465,7675
1656460800000,2022-06-29 00:00:00,DASH/BTC,0.00228100,0.00232500,0.00220100,0.00221100,14498.78800000,32.69248390,6792
1656374400000,2022-06-28 00:00:00,DASH/BTC,0.00236900,0.00238500,0.00226000,0.00228600,9424.94100000,21.88819652,6125
1656288000000,2022-06-27 00:00:00,DASH/BTC,0.00234500,0.00240500,0.00233900,0.00237300,7997.00800000,19.01076477,3901
1656201600000,2022-06-26 00:00:00,DASH/BTC,0.00243500,0.00245900,0.00234200,0.00234400,7869.71000000,19.04975785,5882
1656115200000,2022-06-25 00:00:00,DASH/BTC,0.00243900,0.00247200,0.00236800,0.00243400,6825.32700000,16.53869521,5283
1656028800000,2022-06-24 00:00:00,DASH/BTC,0.00230500,0.00245200,0.00230500,0.00243800,14222.53600000,33.90450741,8470
1655942400000,2022-06-23 00:00:00,DASH/BTC,0.00226200,0.00232100,0.00226200,0.00230500,11200.49700000,25.69687557,5336
1655856000000,2022-06-22 00:00:00,DASH/BTC,0.00227500,0.00229600,0.00221100,0.00226000,12210.40200000,27.51638383,5770
1655769600000,2022-06-21 00:00:00,DASH/BTC,0.00220400,0.00229200,0.00218600,0.00227500,19866.11900000,44.44722858,6588
1655683200000,2022-06-20 00:00:00,DASH/BTC,0.00215500,0.00225800,0.00215000,0.00220400,16493.85800000,36.34423508,7423
1655596800000,2022-06-19 00:00:00,DASH/BTC,0.00219400,0.00225000,0.00213400,0.00215200,21660.45600000,47.64029985,8672
1655510400000,2022-06-18 00:00:00,DASH/BTC,0.00213100,0.00222500,0.00209400,0.00219300,21655.73100000,46.81351545,9418
1655424000000,2022-06-17 00:00:00,DASH/BTC,0.00205100,0.00214300,0.00204300,0.00213100,17802.25600000,37.35632405,5091
1655337600000,2022-06-16 00:00:00,DASH/BTC,0.00203200,0.00207800,0.00198400,0.00204800,13941.20300000,28.18090068,4706
1655251200000,2022-06-15 00:00:00,DASH/BTC,0.00196500,0.00204400,0.00190100,0.00203100,23855.36100000,46.84199734,7551
1655164800000,2022-06-14 00:00:00,DASH/BTC,0.00189000,0.00199100,0.00184400,0.00196400,20624.75300000,39.47295601,7619
1655078400000,2022-06-13 00:00:00,DASH/BTC,0.00173500,0.00189300,0.00164000,0.00189300,31773.87500000,55.33871489,10319
1654992000000,2022-06-12 00:00:00,DASH/BTC,0.00172200,0.00177300,0.00166000,0.00173500,16898.44900000,29.04899243,4997
1654905600000,2022-06-11 00:00:00,DASH/BTC,0.00185100,0.00186300,0.00171300,0.00172600,16041.88600000,28.58956146,4756
1654819200000,2022-06-10 00:00:00,DASH/BTC,0.00192000,0.00192400,0.00183100,0.00185200,25307.31800000,47.19340805,5498
1654732800000,2022-06-09 00:00:00,DASH/BTC,0.00192400,0.00195000,0.00189200,0.00191800,12259.98200000,23.47069357,2985
1654646400000,2022-06-08 00:00:00,DASH/BTC,0.00187600,0.00193400,0.00187100,0.00192300,8154.39400000,15.62024799,3247
1654560000000,2022-06-07 00:00:00,DASH/BTC,0.00191500,0.00200200,0.00186000,0.00187600,30112.88000000,59.14252304,5574
1654473600000,2022-06-06 00:00:00,DASH/BTC,0.00196100,0.00197900,0.00190100,0.00191600,5401.13700000,10.50931257,2822
1654387200000,2022-06-05 00:00:00,DASH/BTC,0.00196600,0.00197700,0.00194200,0.00195900,4555.50100000,8.93131048,3459
1654300800000,2022-06-04 00:00:00,DASH/BTC,0.00195900,0.00198000,0.00193700,0.00196600,6120.12200000,11.99818325,3759
1654214400000,2022-06-03 00:00:00,DASH/BTC,0.00196500,0.00199000,0.00189400,0.00196000,11724.47700000,22.79044436,7595
1654128000000,2022-06-02 00:00:00,DASH/BTC,0.00198600,0.00198900,0.00195100,0.00196500,10044.90000000,19.80845822,6289
1654041600000,2022-06-01 00:00:00,DASH/BTC,0.00203400,0.00212800,0.00198400,0.00198600,18104.04800000,37.02940910,10530
1653955200000,2022-05-31 00:00:00,DASH/BTC,0.00199000,0.00205000,0.00193000,0.00203100,13090.91500000,25.82893784,6418
1653868800000,2022-05-30 00:00:00,DASH/BTC,0.00196300,0.00201000,0.00194800,0.00199200,13009.26100000,25.80096723,4806
1653782400000,2022-05-29 00:00:00,DASH/BTC,0.00194900,0.00197100,0.00191200,0.00196500,4134.34100000,8.03526659,2903
1653696000000,2022-05-28 00:00:00,DASH/BTC,0.00191700,0.00196100,0.00189100,0.00194900,5663.86800000,10.94084121,5643
1653609600000,2022-05-27 00:00:00,DASH/BTC,0.00199000,0.00200500,0.00187000,0.00191400,12778.77300000,24.76678211,6490
1653523200000,2022-05-26 00:00:00,DASH/BTC,0.00211000,0.00212800,0.00198100,0.00199300,11181.67700000,22.70979051,6116
1653436800000,2022-05-25 00:00:00,DASH/BTC,0.00210200,0.00212700,0.00205800,0.00210800,11751.83200000,24.59824790,6983
1653350400000,2022-05-24 00:00:00,DASH/BTC,0.00205600,0.00210500,0.00202000,0.00210400,13692.73000000,28.38102540,7583
1653264000000,2022-05-23 00:00:00,DASH/BTC,0.00203300,0.00213200,0.00202300,0.00205700,17764.06800000,36.95213211,8514
1653177600000,2022-05-22 00:00:00,DASH/BTC,0.00193500,0.00203800,0.00193200,0.00203300,13565.72100000,26.80306037,4450
1653091200000,2022-05-21 00:00:00,DASH/BTC,0.00196400,0.00197800,0.00192300,0.00193800,12422.78700000,24.17841934,3884
1653004800000,2022-05-20 00:00:00,DASH/BTC,0.00194200,0.00199200,0.00190000,0.00196500,13457.78500000,26.22402881,4936
1652918400000,2022-05-19 00:00:00,DASH/BTC,0.00194200,0.00195800,0.00186300,0.00193900,16861.57800000,32.23760134,5272
1652832000000,2022-05-18 00:00:00,DASH/BTC,0.00197800,0.00202000,0.00192000,0.00193800,16919.26000000,33.39292993,5343
1652745600000,2022-05-17 00:00:00,DASH/BTC,0.00193900,0.00201300,0.00191700,0.00197700,13841.35900000,27.07090937,4692
1652659200000,2022-05-16 00:00:00,DASH/BTC,0.00201400,0.00205700,0.00187900,0.00193900,16122.28600000,31.37349962,7654
1652572800000,2022-05-15 00:00:00,DASH/BTC,0.00203200,0.00209000,0.00193200,0.00201300,18015.02100000,36.33409922,6601
1652486400000,2022-05-14 00:00:00,DASH/BTC,0.00198300,0.00206600,0.00191400,0.00202500,16780.48800000,33.40637554,5172
1652400000000,2022-05-13 00:00:00,DASH/BTC,0.00185300,0.00202900,0.00182800,0.00198600,17227.09100000,33.72776740,5888
1652313600000,2022-05-12 00:00:00,DASH/BTC,0.00199300,0.00204500,0.00167200,0.00185600,54529.86700000,99.79206876,15848
1652227200000,2022-05-11 00:00:00,DASH/BTC,0.00236400,0.00238800,0.00188900,0.00200200,47764.56300000,100.91160243,20971
1652140800000,2022-05-10 00:00:00,DASH/BTC,0.00232100,0.00249000,0.00228100,0.00236600,15650.22800000,37.17815240,11195
1652054400000,2022-05-09 00:00:00,DASH/BTC,0.00243900,0.00250500,0.00229800,0.00232300,17856.49500000,42.44089765,12385
1651968000000,2022-05-08 00:00:00,DASH/BTC,0.00235700,0.00246100,0.00231200,0.00243400,7606.62900000,18.29888067,5580
1651881600000,2022-05-07 00:00:00,DASH/BTC,0.00243700,0.00243700,0.00234200,0.00235600,5214.98900000,12.44835608,4342
1651795200000,2022-05-06 00:00:00,DASH/BTC,0.00239000,0.00244100,0.00236500,0.00243600,5311.93300000,12.74566148,4601
1651708800000,2022-05-05 00:00:00,DASH/BTC,0.00241600,0.00245900,0.00234500,0.00239500,9078.95800000,21.86763628,5716
1651622400000,2022-05-04 00:00:00,DASH/BTC,0.00233700,0.00241700,0.00229700,0.00241500,7106.65500000,16.58091757,4106
1651536000000,2022-05-03 00:00:00,DASH/BTC,0.00231800,0.00235300,0.00230400,0.00233700,5575.59500000,12.99734712,3176
1651449600000,2022-05-02 00:00:00,DASH/BTC,0.00233100,0.00235300,0.00226000,0.00231900,6380.70700000,14.71945215,7953
1651363200000,2022-05-01 00:00:00,DASH/BTC,0.00225200,0.00235300,0.00223800,0.00233800,7704.52000000,17.70026626,7246
1651276800000,2022-04-30 00:00:00,DASH/BTC,0.00238500,0.00244600,0.00214600,0.00224800,10865.78100000,25.38430895,7455
1651190400000,2022-04-29 00:00:00,DASH/BTC,0.00242700,0.00252300,0.00235700,0.00238500,7383.69800000,18.02336466,5045
1651104000000,2022-04-28 00:00:00,DASH/BTC,0.00243700,0.00251500,0.00240300,0.00242500,14342.35600000,35.33739905,5769
1651017600000,2022-04-27 00:00:00,DASH/BTC,0.00244200,0.00247700,0.00241600,0.00243700,4601.76600000,11.24429939,3015
1650931200000,2022-04-26 00:00:00,DASH/BTC,0.00246000,0.00249900,0.00241900,0.00244400,6724.79900000,16.55286671,4752
1650844800000,2022-04-25 00:00:00,DASH/BTC,0.00253500,0.00253600,0.00243100,0.00246500,8665.74800000,21.43417167,5029
1650758400000,2022-04-24 00:00:00,DASH/BTC,0.00258200,0.00258200,0.00251800,0.00253600,6740.05100000,17.20470300,2900
1650672000000,2022-04-23 00:00:00,DASH/BTC,0.00260200,0.00262600,0.00255000,0.00258100,8642.18100000,22.41585449,2631
1650585600000,2022-04-22 00:00:00,DASH/BTC,0.00252000,0.00263200,0.00251300,0.00260800,15194.42400000,39.13385652,5562
1650499200000,2022-04-21 00:00:00,DASH/BTC,0.00258900,0.00263400,0.00246800,0.00253000,16974.46000000,43.25066894,10530
1650412800000,2022-04-20 00:00:00,DASH/BTC,0.00263900,0.00280000,0.00254800,0.00258700,13815.28500000,35.96995032,9779
1650326400000,2022-04-19 00:00:00,DASH/BTC,0.00266500,0.00267600,0.00261000,0.00264200,9518.00100000,25.09362451,6365
1650240000000,2022-04-18 00:00:00,DASH/BTC,0.00263000,0.00273300,0.00259500,0.00266500,10569.52200000,27.97996108,7124
1650153600000,2022-04-17 00:00:00,DASH/BTC,0.00268600,0.00271100,0.00262900,0.00263000,6673.55200000,17.93052730,6085
1650067200000,2022-04-16 00:00:00,DASH/BTC,0.00269500,0.00272300,0.00264400,0.00268400,9129.54300000,24.48649325,5809
1649980800000,2022-04-15 00:00:00,DASH/BTC,0.00265900,0.00276400,0.00265300,0.00269500,15953.34900000,43.09173335,11646
1649894400000,2022-04-14 00:00:00,DASH/BTC,0.00255800,0.00272400,0.00254400,0.00266000,12778.54500000,33.56607214,6275
1649808000000,2022-04-13 00:00:00,DASH/BTC,0.00255500,0.00264800,0.00254000,0.00255800,13064.83300000,33.73574063,5848
1649721600000,2022-04-12 00:00:00,DASH/BTC,0.00254900,0.00259400,0.00252400,0.00255600,5405.79800000,13.84958046,4493
1649635200000,2022-04-11 00:00:00,DASH/BTC,0.00263500,0.00264600,0.00245400,0.00254500,12300.16300000,31.19981206,7938
1649548800000,2022-04-10 00:00:00,DASH/BTC,0.00268500,0.00270700,0.00260400,0.00263600,9522.80100000,25.11909453,4160
1649462400000,2022-04-09 00:00:00,DASH/BTC,0.00262200,0.00277700,0.00261700,0.00268400,11406.50900000,30.81583865,6974
1649376000000,2022-04-08 00:00:00,DASH/BTC,0.00268600,0.00270700,0.00257700,0.00262300,8017.37900000,21.09438301,5449
1649289600000,2022-04-07 00:00:00,DASH/BTC,0.00263100,0.00269300,0.00259200,0.00268800,7509.42400000,19.78873351,4742
1649203200000,2022-04-06 00:00:00,DASH/BTC,0.00279100,0.00279600,0.00262400,0.00263100,11972.40000000,32.36007592,8479
1649116800000,2022-04-05 00:00:00,DASH/BTC,0.00286200,0.00291600,0.00278200,0.00279200,13374.30100000,37.97486854,6933
1649030400000,2022-04-04 00:00:00,DASH/BTC,0.00285900,0.00291300,0.00277900,0.00286100,12571.34600000,35.81956733,7401
1648944000000,2022-04-03 00:00:00,DASH/BTC,0.00278100,0.00290500,0.00273100,0.00285900,11664.07000000,33.06142830,6762
1648857600000,2022-04-02 00:00:00,DASH/BTC,0.00276900,0.00281800,0.00272900,0.00277600,6531.07400000,18.14357622,5674
1648771200000,2022-04-01 00:00:00,DASH/BTC,0.00279700,0.00284900,0.00273900,0.00277000,7420.03800000,20.70783716,5240
1648684800000,2022-03-31 00:00:00,DASH/BTC,0.00282300,0.00290800,0.00275300,0.00279300,12350.56500000,34.98602470,6479
1648598400000,2022-03-30 00:00:00,DASH/BTC,0.00274700,0.00289600,0.00271200,0.00282400,9413.65500000,26.43425579,5463
1648512000000,2022-03-29 00:00:00,DASH/BTC,0.00270400,0.00283600,0.00270200,0.00274900,10966.91300000,30.31851380,4541
1648425600000,2022-03-28 00:00:00,DASH/BTC,0.00283700,0.00294000,0.00268900,0.00271000,20242.07700000,57.08816071,11719
1648339200000,2022-03-27 00:00:00,DASH/BTC,0.00287800,0.00288500,0.00277500,0.00284100,23914.43000000,68.05660682,9717
1648252800000,2022-03-26 00:00:00,DASH/BTC,0.00284600,0.00296500,0.00283300,0.00287800,40854.13600000,118.67680107,10409
1648166400000,2022-03-25 00:00:00,DASH/BTC,0.00295400,0.00301400,0.00276600,0.00284900,37209.83500000,107.45249335,13374
1648080000000,2022-03-24 00:00:00,DASH/BTC,0.00302400,0.00305100,0.00287800,0.00295600,46785.45700000,138.74864736,14494
1647993600000,2022-03-23 00:00:00,DASH/BTC,0.00308700,0.00328700,0.00300400,0.00302700,46137.98700000,143.93970941,18933
1647907200000,2022-03-22 00:00:00,DASH/BTC,0.00301400,0.00313500,0.00292900,0.00308200,34441.58900000,103.98189602,13883
1647820800000,2022-03-21 00:00:00,DASH/BTC,0.00280200,0.00302100,0.00273100,0.00301700,47834.74200000,139.02175095,17602
1647734400000,2022-03-20 00:00:00,DASH/BTC,0.00244100,0.00286100,0.00242000,0.00280200,46384.45900000,124.22792459,16568
1647648000000,2022-03-19 00:00:00,DASH/BTC,0.00236600,0.00249700,0.00236400,0.00243900,19822.54100000,47.97021358,6938
1647561600000,2022-03-18 00:00:00,DASH/BTC,0.00235600,0.00239200,0.00230700,0.00236500,16139.24400000,37.75569710,7881
1647475200000,2022-03-17 00:00:00,DASH/BTC,0.00239100,0.00245000,0.00235100,0.00235600,9970.88000000,23.84555166,6938
1647388800000,2022-03-16 00:00:00,DASH/BTC,0.00242400,0.00246500,0.00235800,0.00239200,11600.53900000,27.90960691,8615
1647302400000,2022-03-15 00:00:00,DASH/BTC,0.00247600,0.00249000,0.00241400,0.00242200,7648.16300000,18.71798191,3151
1647216000000,2022-03-14 00:00:00,DASH/BTC,0.00248000,0.00249100,0.00241700,0.00247400,11318.54900000,27.69298528,4461
1647129600000,2022-03-13 00:00:00,DASH/BTC,0.00255300,0.00262500,0.00244400,0.00248000,11983.41700000,30.12302947,5618
1647043200000,2022-03-12 00:00:00,DASH/BTC,0.00245300,0.00259000,0.00242800,0.00255300,11981.98800000,29.97358723,6304
1646956800000,2022-03-11 00:00:00,DASH/BTC,0.00265200,0.00270800,0.00245300,0.00245300,14006.54400000,36.19215854,8539
1646870400000,2022-03-10 00:00:00,DASH/BTC,0.00237800,0.00267100,0.00237500,0.00265400,41388.19500000,104.54871046,18302
1646784000000,2022-03-09 00:00:00,DASH/BTC,0.00249000,0.00258100,0.00231800,0.00237800,18254.63700000,44.61157407,12032
1646697600000,2022-03-08 00:00:00,DASH/BTC,0.00226000,0.00251500,0.00225600,0.00248900,16343.02900000,38.81727215,6433
1646611200000,2022-03-07 00:00:00,DASH/BTC,0.00223200,0.00230900,0.00220100,0.00226200,13953.40000000,31.51333363,4157
1646524800000,2022-03-06 00:00:00,DASH/BTC,0.00227600,0.00228800,0.00222700,0.00223000,8619.32100000,19.40726019,3851
1646438400000,2022-03-05 00:00:00,DASH/BTC,0.00228200,0.00229300,0.00223800,0.00227600,4522.26300000,10.26728129,4925
1646352000000,2022-03-04 00:00:00,DASH/BTC,0.00227700,0.00230700,0.00225000,0.00228600,6173.19600000,14.09879465,3550
1646265600000,2022-03-03 00:00:00,DASH/BTC,0.00229500,0.00235900,0.00225500,0.00227700,7196.27900000,16.57811877,6463
1646179200000,2022-03-02 00:00:00,DASH/BTC,0.00225100,0.00230800,0.00219700,0.00229800,8655.34300000,19.58869909,5925
1646092800000,2022-03-01 00:00:00,DASH/BTC,0.00232800,0.00234600,0.00224200,0.00225300,9173.64900000,20.97076461,6443
1646006400000,2022-02-28 00:00:00,DASH/BTC,0.00233200,0.00236700,0.00225900,0.00232800,7898.55000000,18.39923204,3910
1645920000000,2022-02-27 00:00:00,DASH/BTC,0.00239500,0.00240600,0.00232000,0.00234000,6753.40600000,15.96567832,3325
1645833600000,2022-02-26 00:00:00,DASH/BTC,0.00236300,0.00240400,0.00236300,0.00239500,4920.28600000,11.73820313,2548
1645747200000,2022-02-25 00:00:00,DASH/BTC,0.00229200,0.00238300,0.00224500,0.00236600,8781.69200000,20.25962648,6697
