https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVA,Volume BTC
1660521600,2022-08-15 00:00:00,AVA/BTC,0.00003493,0.00003509,0.00003413,0.00003434,13343.8569,0.46091142539
1660435200,2022-08-14 00:00:00,AVA/BTC,0.00003595,0.00003597,0.00003497,0.00003499,12066.5482,0.425924390602
1660348800,2022-08-13 00:00:00,AVA/BTC,0.00003579,0.00003756,0.00003504,0.00003592,29287.4157,1.060012132067
1660262400,2022-08-12 00:00:00,AVA/BTC,0.0000354,0.0000363,0.00003482,0.00003581,19145.3534,0.681444112908
1660176000,2022-08-11 00:00:00,AVA/BTC,0.00003596,0.00003765,0.0000344,0.00003525,27020.8064,0.964430355266
1660089600,2022-08-10 00:00:00,AVA/BTC,0.00003532,0.00003686,0.0000347,0.00003618,19560.058,0.696955835775
1660003200,2022-08-09 00:00:00,AVA/BTC,0.00003721,0.00003856,0.00003444,0.00003512,21434.5303,0.773872098217
1659916800,2022-08-08 00:00:00,AVA/BTC,0.00003529,0.00004087,0.00003436,0.0000372,84853.2431,3.20789512284
1659830400,2022-08-07 00:00:00,AVA/BTC,0.00003514,0.0000358,0.00003491,0.0000353,8269.5063,0.291760267743
1659744000,2022-08-06 00:00:00,AVA/BTC,0.00003555,0.00003633,0.00003495,0.00003529,5978.7289,0.212884465963
1659657600,2022-08-05 00:00:00,AVA/BTC,0.00003581,0.00003658,0.00003536,0.00003582,9523.0462,0.34185076426
1659571200,2022-08-04 00:00:00,AVA/BTC,0.00003547,0.00003722,0.00003533,0.00003592,21007.0439,0.759147772206
1659484800,2022-08-03 00:00:00,AVA/BTC,0.00003869,0.00003984,0.00003362,0.0000355,93774.70539569,3.3433175539196759
1659398400,2022-08-02 00:00:00,AVA/BTC,0.00004309,0.00004369,0.00003854,0.00003881,32783.8949,1.327230385977
1659312000,2022-08-01 00:00:00,AVA/BTC,0.00004503,0.00005911,0.00003901,0.0000432,207874.9502,9.794392288403
1659225600,2022-07-31 00:00:00,AVA/BTC,0.00002893,0.00005779,0.00002875,0.00004538,238640.1122,10.74005670808
1659139200,2022-07-30 00:00:00,AVA/BTC,0.00002879,0.00002943,0.00002846,0.00002888,48475.8286,1.403407806006
1659052800,2022-07-29 00:00:00,AVA/BTC,0.00002946,0.00002956,0.00002807,0.00002888,37991.7974,1.092151088951
1658966400,2022-07-28 00:00:00,AVA/BTC,0.00002998,0.00003143,0.00002862,0.00002947,39406.3006,1.162135113905
1658880000,2022-07-27 00:00:00,AVA/BTC,0.00002789,0.00003358,0.00002786,0.00002997,73463.919,2.246395655171
1658793600,2022-07-26 00:00:00,AVA/BTC,0.00002872,0.00002881,0.00002749,0.00002779,14022.7757,0.3940554438
1658707200,2022-07-25 00:00:00,AVA/BTC,0.00002815,0.00002898,0.00002788,0.00002872,18415.1973,0.522453641509
1658620800,2022-07-24 00:00:00,AVA/BTC,0.00002792,0.0000291,0.0000276,0.00002806,18722.7057,0.530507423095
1658534400,2022-07-23 00:00:00,AVA/BTC,0.00002767,0.0000284,0.00002763,0.00002798,14345.2355,0.403181028083
1658448000,2022-07-22 00:00:00,AVA/BTC,0.00002841,0.00002901,0.00002731,0.00002769,18616.5547,0.525289264646
1658361600,2022-07-21 00:00:00,AVA/BTC,0.00002746,0.00002968,0.00002725,0.00002835,20024.526,0.57398340035
1658275200,2022-07-20 00:00:00,AVA/BTC,0.00002821,0.00002919,0.00002696,0.00002739,31045.7334,0.870143360985
1658188800,2022-07-19 00:00:00,AVA/BTC,0.00002794,0.00002931,0.00002712,0.00002818,47005.6779,1.314725863415
1658102400,2022-07-18 00:00:00,AVA/BTC,0.00002815,0.00003352,0.00002712,0.00002794,64381.5677,1.893444423802
1658016000,2022-07-17 00:00:00,AVA/BTC,0.00002817,0.00002859,0.00002705,0.00002811,21071.9568,0.586484210888
1657929600,2022-07-16 00:00:00,AVA/BTC,0.00002928,0.00003055,0.00002798,0.00002831,53301.6534,1.538770404613
1657843200,2022-07-15 00:00:00,AVA/BTC,0.00003429,0.0000378,0.00002887,0.00002926,123007.702,3.895808666237
1657756800,2022-07-14 00:00:00,AVA/BTC,0.00002527,0.0000474,0.00002489,0.0000341,322429.5908,11.516192760966
1657670400,2022-07-13 00:00:00,AVA/BTC,0.00002536,0.00002574,0.00002474,0.00002527,27533.7384,0.693430826626
1657584000,2022-07-12 00:00:00,AVA/BTC,0.00002578,0.00002597,0.00002519,0.0000254,17473.0545,0.446323569491
1657497600,2022-07-11 00:00:00,AVA/BTC,0.00002638,0.00002643,0.00002543,0.0000256,44067.9165,1.140364830209
1657411200,2022-07-10 00:00:00,AVA/BTC,0.00002736,0.00002742,0.00002578,0.00002637,48058.078,1.269123101345
1657324800,2022-07-09 00:00:00,AVA/BTC,0.00002681,0.00002732,0.00002664,0.00002732,9416.2458,0.254460031769
1657238400,2022-07-08 00:00:00,AVA/BTC,0.00002741,0.00002767,0.00002656,0.00002687,34237.1747,0.931175089052
1657152000,2022-07-07 00:00:00,AVA/BTC,0.00002978,0.00002986,0.00002672,0.00002746,52277.77035401,1.4762939021415113
1657065600,2022-07-06 00:00:00,AVA/BTC,0.00002948,0.00003055,0.00002913,0.00002979,36751.2548,1.096867717201
1656979200,2022-07-05 00:00:00,AVA/BTC,0.00002981,0.00003008,0.00002844,0.00002937,21955.35297748,0.6489179619954076
1656892800,2022-07-04 00:00:00,AVA/BTC,0.00002966,0.00002998,0.00002902,0.00002976,21526.25942192,0.6361400709028464
1656806400,2022-07-03 00:00:00,AVA/BTC,0.00003019,0.00003144,0.0000294,0.00002955,22730.4432,0.685018160979
1656720000,2022-07-02 00:00:00,AVA/BTC,0.00002901,0.00003033,0.00002859,0.00003033,11825.31144876,0.3470523535797504
1656633600,2022-07-01 00:00:00,AVA/BTC,0.00002726,0.00002935,0.00002677,0.000029,31992.63651089,0.9055887609689703
1656547200,2022-06-30 00:00:00,AVA/BTC,0.0000282,0.00002927,0.00002707,0.00002707,27989.9197,0.796460957599
1656460800,2022-06-29 00:00:00,AVA/BTC,0.00002738,0.00003067,0.00002688,0.00002814,43555.2248125,1.26144341074375
1656374400,2022-06-28 00:00:00,AVA/BTC,0.00002784,0.00002789,0.00002713,0.0000274,12401.27613352,0.3396857523488336
1656288000,2022-06-27 00:00:00,AVA/BTC,0.00002873,0.00002946,0.00002766,0.00002789,17905.90056446,0.5138951039518696
1656201600,2022-06-26 00:00:00,AVA/BTC,0.00002931,0.00002979,0.00002841,0.0000289,12088.82949611,0.3535214935069841
1656115200,2022-06-25 00:00:00,AVA/BTC,0.00002737,0.00003143,0.00002723,0.00002927,42193.92989381,1.2157988676167419
1656028800,2022-06-24 00:00:00,AVA/BTC,0.00002615,0.00002776,0.00002603,0.0000275,22614.18775986,0.6100368218598088
1655942400,2022-06-23 00:00:00,AVA/BTC,0.00002604,0.00002685,0.00002567,0.00002611,22486.0083,0.59313985126
1655856000,2022-06-22 00:00:00,AVA/BTC,0.00002648,0.00002674,0.00002601,0.00002605,25580.5959,0.672896561415
1655769600,2022-06-21 00:00:00,AVA/BTC,0.00002635,0.00002685,0.00002593,0.00002642,25636.90112637,0.6745403455122389
1655683200,2022-06-20 00:00:00,AVA/BTC,0.00002517,0.000027,0.00002516,0.00002634,46317.14765955,1.1974404197298505
1655596800,2022-06-19 00:00:00,AVA/BTC,0.00002537,0.00003145,0.00002517,0.00002526,111970.90416603,3.0480347549912178
1655510400,2022-06-18 00:00:00,AVA/BTC,0.00002378,0.00002626,0.00002325,0.00002524,105880.6601,2.610147329487
1655424000,2022-06-17 00:00:00,AVA/BTC,0.00002367,0.0000241,0.00002346,0.00002389,28120.6181,0.668347324182
1655337600,2022-06-16 00:00:00,AVA/BTC,0.00002374,0.00002411,0.00002317,0.00002374,20916.4962,0.494878961129
1655251200,2022-06-15 00:00:00,AVA/BTC,0.00002404,0.00002461,0.00002319,0.00002374,55736.97503647,1.3286335672044835
1655164800,2022-06-14 00:00:00,AVA/BTC,0.00002274,0.00002499,0.00002269,0.00002389,25311.67431307,0.593089017430679
1655078400,2022-06-13 00:00:00,AVA/BTC,0.00002159,0.00002288,0.00002109,0.00002274,32752.47193102,0.7187284040288671
1654992000,2022-06-12 00:00:00,AVA/BTC,0.00002179,0.00002198,0.00002088,0.00002156,16717.15581608,0.3578743349188104
1654905600,2022-06-11 00:00:00,AVA/BTC,0.00002321,0.00002346,0.00002152,0.00002179,32712.27692027,0.7450592972897776
1654819200,2022-06-10 00:00:00,AVA/BTC,0.00002338,0.00002371,0.0000229,0.00002321,8072.47364079,0.1879148807257887
1654732800,2022-06-09 00:00:00,AVA/BTC,0.00002411,0.00002428,0.00002332,0.00002333,8319.94873163,0.1973091809499117
1654646400,2022-06-08 00:00:00,AVA/BTC,0.00002357,0.00002533,0.00002354,0.00002421,66736.1865,1.649629416954
1654560000,2022-06-07 00:00:00,AVA/BTC,0.00002372,0.00002414,0.00002314,0.00002366,31061.30188051,0.7359482090687721
1654473600,2022-06-06 00:00:00,AVA/BTC,0.000023,0.00002877,0.0000225,0.00002369,49497.24674174,1.2267018897124021
1654387200,2022-06-05 00:00:00,AVA/BTC,0.00002278,0.00002357,0.00002276,0.00002315,17916.8507165,0.416875732365965
1654300800,2022-06-04 00:00:00,AVA/BTC,0.0000224,0.00002289,0.00002212,0.0000228,6573.60273675,0.1478160939708325
1654214400,2022-06-03 00:00:00,AVA/BTC,0.00002285,0.00002326,0.00002223,0.00002236,17797.18258663,0.4016890667917694
1654128000,2022-06-02 00:00:00,AVA/BTC,0.00002287,0.00002306,0.00002266,0.00002282,10419.9553,0.238215797165
1654041600,2022-06-01 00:00:00,AVA/BTC,0.00002354,0.00002481,0.00002256,0.00002286,15925.2292919,0.3761017865096914
1653955200,2022-05-31 00:00:00,AVA/BTC,0.00002257,0.00002395,0.00002234,0.00002355,10469.6543456,0.242958385245808
1653868800,2022-05-30 00:00:00,AVA/BTC,0.00002281,0.00002335,0.00002244,0.00002257,16101.01029468,0.3686713353561012
1653782400,2022-05-29 00:00:00,AVA/BTC,0.00002233,0.00002322,0.0000221,0.00002281,16317.31328182,0.3667206989728604
1653696000,2022-05-28 00:00:00,AVA/BTC,0.00002228,0.00002251,0.00002204,0.00002227,13149.23804601,0.2913422507078634
1653609600,2022-05-27 00:00:00,AVA/BTC,0.00002269,0.000024,0.00002184,0.00002225,27403.26428267,0.6085643785586122
1653523200,2022-05-26 00:00:00,AVA/BTC,0.0000243,0.00002743,0.0000226,0.00002271,47520.25918695,1.1656469602548335
1653436800,2022-05-25 00:00:00,AVA/BTC,0.00002492,0.00002507,0.00002362,0.00002415,16306.8862,0.395588104239
1653350400,2022-05-24 00:00:00,AVA/BTC,0.00002442,0.00002539,0.000024,0.00002502,31543.50963148,0.7747686558428738
1653264000,2022-05-23 00:00:00,AVA/BTC,0.00002474,0.00002499,0.00002443,0.00002443,7493.7938,0.185733335749
1653177600,2022-05-22 00:00:00,AVA/BTC,0.00002521,0.00002547,0.00002452,0.0000246,7437.3354,0.186085533139
1653091200,2022-05-21 00:00:00,AVA/BTC,0.00002443,0.00002527,0.00002414,0.00002527,22710.74989573,0.5589809144755588
1653004800,2022-05-20 00:00:00,AVA/BTC,0.00002448,0.00002692,0.0000242,0.00002454,77745.06940908,1.9761254505800048
1652918400,2022-05-19 00:00:00,AVA/BTC,0.00002437,0.00002458,0.00002377,0.0000245,25456.75950132,0.6148766803117856
1652832000,2022-05-18 00:00:00,AVA/BTC,0.00002546,0.00002573,0.00002427,0.00002441,27889.74824661,0.6999384375059873
1652745600,2022-05-17 00:00:00,AVA/BTC,0.00002388,0.00002564,0.0000238,0.00002564,102299.58227007,2.5235713205204822
1652659200,2022-05-16 00:00:00,AVA/BTC,0.00002365,0.0000241,0.00002328,0.00002392,80144.76001111,1.9018286739629626
1652572800,2022-05-15 00:00:00,AVA/BTC,0.00002338,0.00002382,0.00002279,0.00002364,13481.67580776,0.3146405688506448
1652486400,2022-05-14 00:00:00,AVA/BTC,0.00002445,0.00002455,0.00002257,0.00002324,24318.86763042,0.5643533505639188
1652400000,2022-05-13 00:00:00,AVA/BTC,0.00002035,0.00002526,0.00002016,0.00002446,129749.94165173,2.9779756406725082
1652313600,2022-05-12 00:00:00,AVA/BTC,0.00002192,0.00002293,0.00002029,0.0000203,121357.85471237,2.6189064355861659
1652227200,2022-05-11 00:00:00,AVA/BTC,0.0000309,0.00003145,0.00002095,0.00002191,217133.12282404,5.2933804914339667
1652140800,2022-05-10 00:00:00,AVA/BTC,0.00003289,0.00003302,0.00003078,0.00003087,31973.50977944,1.0243443278567926
1652054400,2022-05-09 00:00:00,AVA/BTC,0.0000334,0.00003359,0.00003174,0.00003294,43636.39915574,1.4186178289754578
1651968000,2022-05-08 00:00:00,AVA/BTC,0.00003322,0.00003367,0.00003308,0.0000334,44006.68324708,1.4695201466398808
1651881600,2022-05-07 00:00:00,AVA/BTC,0.00003351,0.00003369,0.00003286,0.00003327,9448.05790377,0.3135325764745793
1651795200,2022-05-06 00:00:00,AVA/BTC,0.00003385,0.00003429,0.00003299,0.00003365,9016.1105,0.302468438738
1651708800,2022-05-05 00:00:00,AVA/BTC,0.00003309,0.00003455,0.00003245,0.00003383,30872.1081188,1.030907864929525
1651622400,2022-05-04 00:00:00,AVA/BTC,0.00003304,0.00003412,0.00003243,0.00003297,17740.45371691,0.5880512124390931
1651536000,2022-05-03 00:00:00,AVA/BTC,0.00003291,0.00003656,0.00003252,0.00003304,38108.6110744,1.3032396341492011
1651449600,2022-05-02 00:00:00,AVA/BTC,0.0000305,0.00003701,0.00003009,0.00003311,67124.87429675,2.2484938759597005
1651363200,2022-05-01 00:00:00,AVA/BTC,0.00003027,0.00003054,0.00002943,0.00003044,14799.28546089,0.4435075124096528
1651276800,2022-04-30 00:00:00,AVA/BTC,0.00003303,0.00003303,0.00003025,0.00003033,12714.03177015,0.398288317143263
1651190400,2022-04-29 00:00:00,AVA/BTC,0.00003032,0.00003706,0.00003026,0.00003307,74973.6523459,2.571029670607519
1651104000,2022-04-28 00:00:00,AVA/BTC,0.00003064,0.00003064,0.00002969,0.00003029,10440.23062783,0.3136322337850742
1651017600,2022-04-27 00:00:00,AVA/BTC,0.00003066,0.00003092,0.0000299,0.0000306,5364.4850676,0.1640669786816587
1650931200,2022-04-26 00:00:00,AVA/BTC,0.00003098,0.00003121,0.00003014,0.00003067,13767.82178593,0.4212641219294128
1650844800,2022-04-25 00:00:00,AVA/BTC,0.00003159,0.00003169,0.0000306,0.00003097,18536.4702,0.576114052742
1650758400,2022-04-24 00:00:00,AVA/BTC,0.00003234,0.00003249,0.00003155,0.00003163,6032.76979504,0.1926819660216403
1650672000,2022-04-23 00:00:00,AVA/BTC,0.00003346,0.00003346,0.00003193,0.00003244,5622.06470463,0.184053565986864
1650585600,2022-04-22 00:00:00,AVA/BTC,0.0000337,0.00003381,0.00003309,0.00003341,7257.77123933,0.2424595101027808
1650499200,2022-04-21 00:00:00,AVA/BTC,0.00003397,0.00003435,0.00003352,0.00003352,2361.555,0.079994504169
1650412800,2022-04-20 00:00:00,AVA/BTC,0.00003507,0.00003512,0.00003361,0.00003401,8431.877,0.288985046088
1650326400,2022-04-19 00:00:00,AVA/BTC,0.00003436,0.00003521,0.00003397,0.00003511,6488.31720865,0.2237065684983866
1650240000,2022-04-18 00:00:00,AVA/BTC,0.00003498,0.00003514,0.00003398,0.00003441,12996.46683562,0.4462240766587818
1650153600,2022-04-17 00:00:00,AVA/BTC,0.0000358,0.00003588,0.00003495,0.00003496,1741.45084615,0.0618824719419625
1650067200,2022-04-16 00:00:00,AVA/BTC,0.00003659,0.00003665,0.0000356,0.00003565,4019.34594878,0.14514103845303
1649980800,2022-04-15 00:00:00,AVA/BTC,0.00003626,0.00003767,0.00003605,0.00003654,9753.6697094,0.3593168873668168
1649894400,2022-04-14 00:00:00,AVA/BTC,0.00003571,0.00003736,0.00003554,0.00003639,17996.9679824,0.6571072495473635
1649808000,2022-04-13 00:00:00,AVA/BTC,0.00003522,0.00003572,0.00003493,0.0000357,20181.74746561,0.7126694464733325
1649721600,2022-04-12 00:00:00,AVA/BTC,0.00003509,0.00003922,0.0000343,0.00003523,51890.00051935,1.8697737092644731
1649635200,2022-04-11 00:00:00,AVA/BTC,0.00003666,0.00003666,0.00003397,0.00003515,29235.94701438,1.0205065995923479
1649548800,2022-04-10 00:00:00,AVA/BTC,0.00003678,0.00003717,0.0000363,0.00003667,5254.97889644,0.1919974087222578
1649462400,2022-04-09 00:00:00,AVA/BTC,0.00003746,0.00003801,0.00003652,0.00003678,3663.57908525,0.136745956130825
1649376000,2022-04-08 00:00:00,AVA/BTC,0.00003749,0.00004321,0.00003667,0.00003742,34117.10045111,1.324219756570169
1649289600,2022-04-07 00:00:00,AVA/BTC,0.00003739,0.00003794,0.00003681,0.0000374,11232.77797743,0.4205533885013277
1649203200,2022-04-06 00:00:00,AVA/BTC,0.00003994,0.00004363,0.0000368,0.00003758,77350.90911717,3.1087292127215827
1649116800,2022-04-05 00:00:00,AVA/BTC,0.0000382,0.00003995,0.00003785,0.0000398,19330.82159007,0.7533696084808393
1649030400,2022-04-04 00:00:00,AVA/BTC,0.00003889,0.00003943,0.000038,0.00003817,14356.19069525,0.5541987604693802
1648944000,2022-04-03 00:00:00,AVA/BTC,0.00003726,0.00003924,0.00003705,0.00003869,27179.39079516,1.03826438775359
1648857600,2022-04-02 00:00:00,AVA/BTC,0.00003827,0.00003958,0.00003717,0.00003737,16939.55820664,0.6475798462585058
1648771200,2022-04-01 00:00:00,AVA/BTC,0.00003687,0.00003881,0.00003682,0.0000382,19510.35573486,0.7313573508646523
1648684800,2022-03-31 00:00:00,AVA/BTC,0.00003731,0.00003799,0.00003641,0.00003688,14331.76264176,0.5330006514627881
1648598400,2022-03-30 00:00:00,AVA/BTC,0.00003826,0.00003833,0.00003703,0.00003737,20246.84720939,0.7624359309519043
1648512000,2022-03-29 00:00:00,AVA/BTC,0.0000352,0.0000383,0.0000352,0.00003826,25543.04267585,0.9431399628474524
1648425600,2022-03-28 00:00:00,AVA/BTC,0.00003684,0.0000374,0.0000351,0.00003525,11363.55404314,0.4140814154483931
1648339200,2022-03-27 00:00:00,AVA/BTC,0.00003586,0.00003702,0.00003554,0.00003675,10971.70113095,0.3972661894058905
1648252800,2022-03-26 00:00:00,AVA/BTC,0.00003501,0.00003693,0.00003501,0.00003588,14158.54062848,0.5122191654526311
1648166400,2022-03-25 00:00:00,AVA/BTC,0.00003405,0.00003766,0.00003396,0.00003499,23745.65429745,0.8417008313512107
1648080000,2022-03-24 00:00:00,AVA/BTC,0.00003384,0.00003416,0.00003307,0.0000341,11954.97188906,0.4024742870444887
1647993600,2022-03-23 00:00:00,AVA/BTC,0.00003456,0.00003482,0.00003384,0.00003384,16088.21511264,0.5512243303628608
1647907200,2022-03-22 00:00:00,AVA/BTC,0.00003636,0.00003649,0.00003438,0.0000345,22623.08610201,0.7964194387894832
1647820800,2022-03-21 00:00:00,AVA/BTC,0.00003345,0.000038,0.00003327,0.00003624,40846.77258485,1.4689550549157526
1647734400,2022-03-20 00:00:00,AVA/BTC,0.00003224,0.00003838,0.00003224,0.00003345,63960.85692921,2.2758910242077892
1647648000,2022-03-19 00:00:00,AVA/BTC,0.00003126,0.00003256,0.00003116,0.00003224,7881.76902442,0.25195080267761
1647561600,2022-03-18 00:00:00,AVA/BTC,0.00003209,0.00003229,0.00003112,0.00003127,24806.31632729,0.7844620797318182
1647475200,2022-03-17 00:00:00,AVA/BTC,0.00003236,0.00003326,0.00003195,0.00003205,14586.4491901,0.475135360661904
1647388800,2022-03-16 00:00:00,AVA/BTC,0.00003323,0.00003384,0.00003209,0.00003236,14940.91803932,0.4947183361147019
1647302400,2022-03-15 00:00:00,AVA/BTC,0.00003225,0.0000335,0.00003208,0.00003324,29708.08710464,0.9767040923537328
1647216000,2022-03-14 00:00:00,AVA/BTC,0.00003593,0.00003781,0.00003225,0.00003236,25443.64596663,0.8600593024517174
1647129600,2022-03-13 00:00:00,AVA/BTC,0.00003212,0.000039,0.00003144,0.0000359,62539.34859933,2.2558827118107339
1647043200,2022-03-12 00:00:00,AVA/BTC,0.00003137,0.00003227,0.0000312,0.00003209,6450.2955843,0.204979396946479
1646956800,2022-03-11 00:00:00,AVA/BTC,0.00003108,0.00003168,0.00003099,0.00003136,14446.6840272,0.452913133511984
1646870400,2022-03-10 00:00:00,AVA/BTC,0.00003107,0.0000314,0.00003068,0.00003118,7364.60393646,0.2285661949805362
1646784000,2022-03-09 00:00:00,AVA/BTC,0.00003279,0.00003287,0.00003026,0.0000312,14038.14150003,0.4403197730111784
1646697600,2022-03-08 00:00:00,AVA/BTC,0.00003417,0.00003536,0.00003267,0.00003278,15327.58964095,0.5128266343828922
1646611200,2022-03-07 00:00:00,AVA/BTC,0.00003233,0.00003803,0.00003183,0.00003405,46763.4101,1.65230367087
1646524800,2022-03-06 00:00:00,AVA/BTC,0.00003294,0.00003323,0.0000321,0.00003224,6454.8873,0.210809297223
1646438400,2022-03-05 00:00:00,AVA/BTC,0.00003375,0.00003378,0.00003278,0.00003305,6528.2576,0.216766827776
1646352000,2022-03-04 00:00:00,AVA/BTC,0.00003309,0.00003381,0.00003269,0.00003363,19922.53944245,0.6611793138225756
1646265600,2022-03-03 00:00:00,AVA/BTC,0.00003194,0.00003416,0.00003127,0.0000331,17842.2151,0.588617881454
1646179200,2022-03-02 00:00:00,AVA/BTC,0.00003287,0.00003345,0.00003174,0.00003183,13980.27970727,0.4521231696588616
1646092800,2022-03-01 00:00:00,AVA/BTC,0.00003269,0.00003691,0.0000321,0.00003287,59005.45910359,2.0370671166069216
1646006400,2022-02-28 00:00:00,AVA/BTC,0.00003024,0.00003951,0.00003016,0.00003266,122452.61765129,4.1885518380363372
1645920000,2022-02-27 00:00:00,AVA/BTC,0.00002995,0.00003281,0.00002934,0.00003012,17433.667602,0.5427156904182458
1645833600,2022-02-26 00:00:00,AVA/BTC,0.00002864,0.00003221,0.00002854,0.00002994,24040.7963,0.733527369029
1645747200,2022-02-25 00:00:00,AVA/BTC,0.00002794,0.00002883,0.00002772,0.00002872,9513.0501332,0.268325644746827
1645660800,2022-02-24 00:00:00,AVA/BTC,0.00002988,0.00003081,0.00002759,0.00002787,40533.3241466,1.156970133040732
1645574400,2022-02-23 00:00:00,AVA/BTC,0.00003108,0.0000316,0.0000299,0.0000299,23184.1635,0.708924008774
1645488000,2022-02-22 00:00:00,AVA/BTC,0.000031,0.00003139,0.00003016,0.00003087,9615.87191596,0.2961596663387948
1645401600,2022-02-21 00:00:00,AVA/BTC,0.00003309,0.0000336,0.000031,0.00003109,15686.7422,0.512886853906
1645315200,2022-02-20 00:00:00,AVA/BTC,0.0000342,0.0000342,0.00003266,0.0000331,21094.88491182,0.7063162066046698
1645228800,2022-02-19 00:00:00,AVA/BTC,0.00003489,0.00003492,0.00003413,0.00003421,3184.2634,0.109836604158
1645142400,2022-02-18 00:00:00,AVA/BTC,0.00003572,0.00003612,0.00003464,0.000035,14520.35892136,0.5103580854319888
1645056000,2022-02-17 00:00:00,AVA/BTC,0.00003648,0.00003672,0.00003554,0.00003571,3667.7201083,0.13289803916895
1644969600,2022-02-16 00:00:00,AVA/BTC,0.00003707,0.00003738,0.00003535,0.00003651,10656.98765616,0.3884617166857344
