https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUA,Volume USDT
1663038000000.0,2022-09-13 03:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,10.1,0.13635
1663030800000.0,2022-09-13 01:00:00,LUA/USDT,0.01375,0.01375,0.0135,0.0135,67793.62777777777,915.213975
1663027200000.0,2022-09-13 00:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,LUA/USDT,0.014,0.014,0.01375,0.01375,1.8,0.02475
1663020000000.0,2022-09-12 22:00:00,LUA/USDT,0.01425,0.01425,0.014,0.014,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01425,1054.5666666666666,15.027575
1663005600000.0,2022-09-12 18:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.19999999999999998,0.00275
1663002000000.0,2022-09-12 17:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,9.1,0.125125
1662998400000.0,2022-09-12 16:00:00,LUA/USDT,0.01425,0.01425,0.01375,0.01375,314.8,4.3285
1662994800000.0,2022-09-12 15:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01425,76.3,1.087275
1662991200000.0,2022-09-12 14:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,3748.1,51.536375
1662987600000.0,2022-09-12 13:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,LUA/USDT,0.014,0.014,0.01375,0.01375,13347.800000000001,183.53225
1662973200000.0,2022-09-12 09:00:00,LUA/USDT,0.014,0.014,0.014,0.014,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,LUA/USDT,0.014,0.014,0.014,0.014,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.014,3816.8267857142855,53.435575
1662962400000.0,2022-09-12 06:00:00,LUA/USDT,0.01425,0.01425,0.01375,0.01375,1.2999999999999998,0.017875
1662958800000.0,2022-09-12 05:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,2.9,0.041325
1662955200000.0,2022-09-12 04:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01425,3.4,0.04845
1662951600000.0,2022-09-12 03:00:00,LUA/USDT,0.01425,0.01425,0.01375,0.01375,7.1000000000000005,0.097625
1662948000000.0,2022-09-12 02:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01425,3.0,0.04275
1662944400000.0,2022-09-12 01:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.5,0.006875
1662940800000.0,2022-09-12 00:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,4.1,0.056375
1662937200000.0,2022-09-11 23:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,1.0999999999999999,0.015125
1662933600000.0,2022-09-11 22:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,1.5,0.020625
1662926400000.0,2022-09-11 20:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,1.9,0.026125
1662922800000.0,2022-09-11 19:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,3.4,0.04675
1662919200000.0,2022-09-11 18:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,6.3999999999999995,0.088
1662915600000.0,2022-09-11 17:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01375,2143.7854545454543,29.47705
1662912000000.0,2022-09-11 16:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,LUA/USDT,0.01425,0.01425,0.01375,0.01375,1904.7,26.189625
1662901200000.0,2022-09-11 13:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,LUA/USDT,0.01425,0.01425,0.01425,0.01425,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,LUA/USDT,0.01375,0.01425,0.01375,0.01425,0.6,0.00855
1662886800000.0,2022-09-11 09:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,3.3,0.045375
1662883200000.0,2022-09-11 08:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662872400000.0,2022-09-11 05:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,LUA/USDT,0.014,0.014,0.01375,0.01375,5.3999999999999995,0.07425
1662858000000.0,2022-09-11 01:00:00,LUA/USDT,0.014,0.014,0.014,0.014,1.5999999999999999,0.0224
1662854400000.0,2022-09-11 00:00:00,LUA/USDT,0.01375,0.014,0.01375,0.014,7.8,0.1092
1662850800000.0,2022-09-10 23:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,LUA/USDT,0.014,0.014,0.01375,0.01375,0.39999999999999997,0.0055
1662832800000.0,2022-09-10 18:00:00,LUA/USDT,0.014,0.014,0.014,0.014,4.2,0.0588
1662829200000.0,2022-09-10 17:00:00,LUA/USDT,0.0135,0.014,0.0135,0.014,19552.5,273.735
1662825600000.0,2022-09-10 16:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,2.3000000000000003,0.03105
1662822000000.0,2022-09-10 15:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,LUA/USDT,0.014,0.014,0.0135,0.0135,1328.3148148148148,17.93225
1662782400000.0,2022-09-10 04:00:00,LUA/USDT,0.0135,0.014,0.0135,0.014,888.8,12.4432
1662778800000.0,2022-09-10 03:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662771600000.0,2022-09-10 01:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,LUA/USDT,0.0135,0.0135,0.0135,0.0135,8872.1,119.77335
1662764400000.0,2022-09-09 23:00:00,LUA/USDT,0.01375,0.01375,0.0135,0.0135,7407.4,99.9999
1662760800000.0,2022-09-09 22:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662746400000.0,2022-09-09 18:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662742800000.0,2022-09-09 17:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662739200000.0,2022-09-09 16:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662735600000.0,2022-09-09 15:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662732000000.0,2022-09-09 14:00:00,LUA/USDT,0.01375,0.01375,0.01375,0.01375,0.0,0.0
1662728400000.0,2022-09-09 13:00:00,LUA/USDT,0.014,0.014,0.01375,0.01375,17.5,0.240625
1662724800000.0,2022-09-09 12:00:00,LUA/USDT,0.01325,0.014,0.01325,0.014,105279.77321428571,1473.916825
1662721200000.0,2022-09-09 11:00:00,LUA/USDT,0.0135,0.0135,0.01325,0.01325,2.0,0.0265
1662717600000.0,2022-09-09 10:00:00,LUA/USDT,0.01325,0.0135,0.01325,0.0135,4.7,0.06345
1662714000000.0,2022-09-09 09:00:00,LUA/USDT,0.0135,0.0135,0.01325,0.01325,2.1,0.027825
1662710400000.0,2022-09-09 08:00:00,LUA/USDT,0.01325,0.0135,0.01325,0.0135,5.2,0.0702
1662706800000.0,2022-09-09 07:00:00,LUA/USDT,0.0135,0.0135,0.01325,0.01325,0.9,0.011925
1662703200000.0,2022-09-09 06:00:00,LUA/USDT,0.013,0.0135,0.013,0.0135,7052.538888888889,95.209275
1662699600000.0,2022-09-09 05:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662696000000.0,2022-09-09 04:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662692400000.0,2022-09-09 03:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662688800000.0,2022-09-09 02:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662685200000.0,2022-09-09 01:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662681600000.0,2022-09-09 00:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.0,0.0
1662678000000.0,2022-09-08 23:00:00,LUA/USDT,0.013,0.013,0.013,0.013,0.5,0.0065
1662674400000.0,2022-09-08 22:00:00,LUA/USDT,0.01325,0.01325,0.013,0.013,1.5,0.0195
