https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SYS,Volume BTC
1663365600,2022-09-16 22:00:00,SYS/BTC,0.00000816,0.00000816,0.00000816,0.00000816,0,0
1663362000,2022-09-16 21:00:00,SYS/BTC,0.00000821,0.00000821,0.00000816,0.00000816,929.7833,0.007596025058
1663358400,2022-09-16 20:00:00,SYS/BTC,0.00000822,0.00000822,0.00000817,0.00000817,178.8508,0.001465731631
1663354800,2022-09-16 19:00:00,SYS/BTC,0.00000818,0.00000821,0.00000817,0.00000821,198.9668,0.001632035767
1663351200,2022-09-16 18:00:00,SYS/BTC,0.00000814,0.0000082,0.00000814,0.00000816,1432.5327,0.01168803865
1663347600,2022-09-16 17:00:00,SYS/BTC,0.00000822,0.00000822,0.00000813,0.00000813,3445.2932,0.028216103724
1663344000,2022-09-16 16:00:00,SYS/BTC,0.00000833,0.00000842,0.00000822,0.00000822,5073.3611,0.041960310366
1663340400,2022-09-16 15:00:00,SYS/BTC,0.0000083,0.00000834,0.00000829,0.00000834,518.5603,0.004303758607
1663336800,2022-09-16 14:00:00,SYS/BTC,0.00000829,0.00000837,0.00000829,0.00000832,478.7523,0.003992786565
1663333200,2022-09-16 13:00:00,SYS/BTC,0.00000835,0.00000839,0.00000827,0.00000833,716.4273,0.005945007361
1663329600,2022-09-16 12:00:00,SYS/BTC,0.00000837,0.00000841,0.00000834,0.00000841,722.4245,0.006046067742
1663326000,2022-09-16 11:00:00,SYS/BTC,0.00000835,0.00000837,0.00000834,0.00000834,419.328,0.003504126741
1663322400,2022-09-16 10:00:00,SYS/BTC,0.00000833,0.00000837,0.00000833,0.00000836,707.9393,0.005910008622
1663318800,2022-09-16 09:00:00,SYS/BTC,0.00000838,0.0000084,0.00000835,0.00000835,94.559,0.000790709061
1663315200,2022-09-16 08:00:00,SYS/BTC,0.00000846,0.0000085,0.00000836,0.00000836,2305.9104,0.019422975881
1663311600,2022-09-16 07:00:00,SYS/BTC,0.00000853,0.00000853,0.00000853,0.00000853,1.3728,0.000011709984
1663308000,2022-09-16 06:00:00,SYS/BTC,0.00000853,0.00000862,0.00000847,0.00000847,2499.6617,0.021333087814
1663304400,2022-09-16 05:00:00,SYS/BTC,0.00000856,0.00000857,0.0000085,0.00000855,1638.726,0.014009674491
1663300800,2022-09-16 04:00:00,SYS/BTC,0.00000844,0.00000859,0.00000844,0.00000856,901.3694,0.007710717119
1663297200,2022-09-16 03:00:00,SYS/BTC,0.00000848,0.00000849,0.00000844,0.00000848,932.5769,0.007897146408
1663293600,2022-09-16 02:00:00,SYS/BTC,0.00000845,0.00000853,0.00000844,0.00000844,1126.1094,0.009518338453
1663290000,2022-09-16 01:00:00,SYS/BTC,0.00000853,0.00000853,0.00000846,0.00000848,661.3026,0.005603993335
1663286400,2022-09-16 00:00:00,SYS/BTC,0.00000853,0.00000857,0.00000849,0.00000849,2515.3977,0.02136781084
1663282800,2022-09-15 23:00:00,SYS/BTC,0.00000858,0.00000858,0.00000855,0.00000855,12.3725,0.000106106856
1663279200,2022-09-15 22:00:00,SYS/BTC,0.00000865,0.00000865,0.00000857,0.00000857,373.0806,0.003198580197
1663275600,2022-09-15 21:00:00,SYS/BTC,0.00000862,0.00000865,0.00000861,0.00000861,1411.269,0.012188458008
1663272000,2022-09-15 20:00:00,SYS/BTC,0.00000864,0.00000879,0.0000086,0.00000861,3421.3844,0.029686257759
1663268400,2022-09-15 19:00:00,SYS/BTC,0.00000862,0.00000865,0.00000861,0.00000861,617.756,0.00531938414
1663264800,2022-09-15 18:00:00,SYS/BTC,0.0000087,0.0000087,0.00000861,0.00000861,251.7697,0.002178343607
1663261200,2022-09-15 17:00:00,SYS/BTC,0.00000869,0.00000871,0.00000865,0.00000865,383.4883,0.003334099407
1663257600,2022-09-15 16:00:00,SYS/BTC,0.00000867,0.00000867,0.00000867,0.00000867,1.0665,0.000009246555
1663254000,2022-09-15 15:00:00,SYS/BTC,0.00000858,0.00000869,0.00000857,0.00000869,516.8805,0.004439946062
1663250400,2022-09-15 14:00:00,SYS/BTC,0.00000866,0.00000866,0.0000086,0.0000086,928.6587,0.008011462283
1663246800,2022-09-15 13:00:00,SYS/BTC,0.00000872,0.00000873,0.00000869,0.00000869,225.66,0.001967631611
1663243200,2022-09-15 12:00:00,SYS/BTC,0.00000865,0.00000873,0.00000857,0.0000087,2521.0794,0.021830802241
1663239600,2022-09-15 11:00:00,SYS/BTC,0.00000869,0.00000869,0.00000866,0.00000868,363.4194,0.003157412432
1663236000,2022-09-15 10:00:00,SYS/BTC,0.00000869,0.00000869,0.00000865,0.00000865,139.9244,0.001213138092
1663232400,2022-09-15 09:00:00,SYS/BTC,0.00000865,0.00000873,0.00000865,0.00000873,11361.9154,0.09915464977
1663228800,2022-09-15 08:00:00,SYS/BTC,0.00000873,0.00000873,0.00000866,0.00000869,220.1531,0.00191888986
1663225200,2022-09-15 07:00:00,SYS/BTC,0.00000854,0.00000879,0.00000854,0.00000879,2436.7074,0.021077612122
1663221600,2022-09-15 06:00:00,SYS/BTC,0.00000857,0.00000857,0.00000837,0.00000853,23696.6871,0.201219355043
1663218000,2022-09-15 05:00:00,SYS/BTC,0.00000852,0.00000856,0.0000085,0.00000856,1027.4362,0.008734328564
1663214400,2022-09-15 04:00:00,SYS/BTC,0.00000855,0.00000856,0.00000849,0.00000849,120.6181,0.00102702305
1663210800,2022-09-15 03:00:00,SYS/BTC,0.00000862,0.00000862,0.0000085,0.0000085,61722.2355,0.53137660053
1663207200,2022-09-15 02:00:00,SYS/BTC,0.00000863,0.00000866,0.00000861,0.00000862,24872.9014,0.214173365397
1663203600,2022-09-15 01:00:00,SYS/BTC,0.00000866,0.00000866,0.00000861,0.00000863,2095.1849,0.01805707532
1663200000,2022-09-15 00:00:00,SYS/BTC,0.00000869,0.00000869,0.00000862,0.00000866,19888.5144,0.171508764415
1663196400,2022-09-14 23:00:00,SYS/BTC,0.00000866,0.00000876,0.00000862,0.00000862,3816.8048,0.033287274804
1663192800,2022-09-14 22:00:00,SYS/BTC,0.00000874,0.00000875,0.00000863,0.00000863,1089.3833,0.009470284249
1663189200,2022-09-14 21:00:00,SYS/BTC,0.00000866,0.00000875,0.00000862,0.00000872,2488.1542,0.021620609743
1663185600,2022-09-14 20:00:00,SYS/BTC,0.00000869,0.0000087,0.00000861,0.00000861,195.2437,0.001689968385
1663182000,2022-09-14 19:00:00,SYS/BTC,0.00000864,0.00000869,0.00000864,0.00000865,558.0525,0.004837647839
1663178400,2022-09-14 18:00:00,SYS/BTC,0.00000873,0.00000873,0.00000851,0.00000865,3732.0175,0.032027527617
1663174800,2022-09-14 17:00:00,SYS/BTC,0.00000868,0.00000875,0.00000862,0.00000869,1232.7174,0.010706951273
1663171200,2022-09-14 16:00:00,SYS/BTC,0.00000878,0.00000878,0.00000865,0.00000869,7069.0277,0.061723235637
1663167600,2022-09-14 15:00:00,SYS/BTC,0.00000869,0.00000879,0.00000867,0.00000874,8653.6405,0.075951207739
1663164000,2022-09-14 14:00:00,SYS/BTC,0.00000841,0.00000883,0.00000841,0.00000877,58851.4438,0.507123789395
1663160400,2022-09-14 13:00:00,SYS/BTC,0.00000838,0.00000841,0.00000781,0.00000837,51885.8223,0.424007896896
1663156800,2022-09-14 12:00:00,SYS/BTC,0.00000833,0.00000839,0.00000821,0.00000838,3037.6619,0.025207513637
1663153200,2022-09-14 11:00:00,SYS/BTC,0.00000839,0.0000084,0.00000833,0.00000834,239.227,0.002005613869
1663149600,2022-09-14 10:00:00,SYS/BTC,0.00000837,0.0000084,0.00000836,0.00000839,2915.5699,0.024405036759
1663146000,2022-09-14 09:00:00,SYS/BTC,0.00000833,0.00000867,0.00000833,0.00000837,5952.2653,0.050628699245
1663142400,2022-09-14 08:00:00,SYS/BTC,0.00000832,0.00000833,0.00000827,0.00000831,21.1563,0.000175715674
1663138800,2022-09-14 07:00:00,SYS/BTC,0.00000844,0.00000844,0.00000827,0.00000827,1480.4811,0.012380372118
1663135200,2022-09-14 06:00:00,SYS/BTC,0.00000853,0.00000853,0.00000845,0.00000845,262.153,0.002227244219
1663131600,2022-09-14 05:00:00,SYS/BTC,0.00000852,0.00000857,0.00000836,0.00000853,2983.0635,0.025167222308
1663128000,2022-09-14 04:00:00,SYS/BTC,0.00000852,0.00000861,0.00000847,0.00000851,10546.8969,0.089666882853
1663124400,2022-09-14 03:00:00,SYS/BTC,0.00000845,0.00000854,0.00000845,0.00000854,2457.7689,0.020869838009
1663120800,2022-09-14 02:00:00,SYS/BTC,0.0000085,0.00000852,0.00000841,0.00000841,1733.0001,0.014652869798
1663117200,2022-09-14 01:00:00,SYS/BTC,0.00000852,0.00000861,0.00000852,0.00000853,322.457,0.002752658335
1663113600,2022-09-14 00:00:00,SYS/BTC,0.00000854,0.00000856,0.00000854,0.00000856,6.9087,0.000059020806
1663110000,2022-09-13 23:00:00,SYS/BTC,0.00000853,0.00000857,0.00000853,0.00000857,72.4148,0.000617750432
1663106400,2022-09-13 22:00:00,SYS/BTC,0.00000869,0.00000869,0.00000857,0.00000857,1015.7326,0.008742040169
1663102800,2022-09-13 21:00:00,SYS/BTC,0.00000869,0.0000088,0.00000865,0.00000869,2079.6476,0.018157466193
1663099200,2022-09-13 20:00:00,SYS/BTC,0.00000869,0.0000088,0.00000869,0.00000869,5244.6833,0.045816726441
1663095600,2022-09-13 19:00:00,SYS/BTC,0.00000861,0.00000871,0.00000861,0.00000865,1698.4689,0.01467892262
1663092000,2022-09-13 18:00:00,SYS/BTC,0.00000853,0.00000869,0.0000085,0.00000865,1443.276,0.012443757208
1663088400,2022-09-13 17:00:00,SYS/BTC,0.00000855,0.00000861,0.00000846,0.00000846,7114.7365,0.061048203787
1663084800,2022-09-13 16:00:00,SYS/BTC,0.00000834,0.00000868,0.00000834,0.00000857,18124.2499,0.151933107001
1663081200,2022-09-13 15:00:00,SYS/BTC,0.00000806,0.00000836,0.00000801,0.00000834,29594.2312,0.243538301701
1663077600,2022-09-13 14:00:00,SYS/BTC,0.00000805,0.0000082,0.00000805,0.00000807,10780.0461,0.087559059979
1663074000,2022-09-13 13:00:00,SYS/BTC,0.00000802,0.00000815,0.00000779,0.00000805,14181.6265,0.113635782562
1663070400,2022-09-13 12:00:00,SYS/BTC,0.0000083,0.00000835,0.00000764,0.00000802,47322.5229,0.375728374383
1663066800,2022-09-13 11:00:00,SYS/BTC,0.0000083,0.00000833,0.00000822,0.00000827,2797.1955,0.023107132467
1663063200,2022-09-13 10:00:00,SYS/BTC,0.00000833,0.00000834,0.00000829,0.00000834,2873.3807,0.023947073229
1663059600,2022-09-13 09:00:00,SYS/BTC,0.00000837,0.00000837,0.00000827,0.00000827,901.5536,0.007500126252
1663056000,2022-09-13 08:00:00,SYS/BTC,0.00000848,0.00000854,0.00000806,0.00000829,33129.7841,0.275380112901
1663052400,2022-09-13 07:00:00,SYS/BTC,0.00000853,0.00000853,0.00000843,0.00000849,1107.2983,0.009369044765
1663048800,2022-09-13 06:00:00,SYS/BTC,0.00000861,0.00000867,0.00000852,0.00000857,5216.7199,0.044884069113
1663045200,2022-09-13 05:00:00,SYS/BTC,0.00000864,0.00000873,0.00000855,0.00000867,6271.3715,0.053912663037
1663041600,2022-09-13 04:00:00,SYS/BTC,0.00000861,0.00000865,0.00000858,0.00000864,275.2841,0.002368464322
1663038000,2022-09-13 03:00:00,SYS/BTC,0.00000857,0.00000861,0.00000857,0.00000861,2502.7113,0.02147285909
1663034400,2022-09-13 02:00:00,SYS/BTC,0.00000858,0.0000086,0.00000857,0.00000857,10716.3648,0.091917126882
1663030800,2022-09-13 01:00:00,SYS/BTC,0.00000861,0.00000863,0.00000858,0.00000858,2911.2712,0.025003700536
1663027200,2022-09-13 00:00:00,SYS/BTC,0.00000869,0.00000899,0.00000865,0.00000865,4873.5695,0.04276321937
1663023600,2022-09-12 23:00:00,SYS/BTC,0.0000087,0.00000873,0.00000865,0.00000865,1594.681,0.013843278233
1663020000,2022-09-12 22:00:00,SYS/BTC,0.00000855,0.00000882,0.00000855,0.00000873,6971.6351,0.061030688685
1663016400,2022-09-12 21:00:00,SYS/BTC,0.00000887,0.00000887,0.00000849,0.00000856,6957.4121,0.060016581764
1663012800,2022-09-12 20:00:00,SYS/BTC,0.00000894,0.00000919,0.00000889,0.00000889,28303.2985,0.257155156088
1663009200,2022-09-12 19:00:00,SYS/BTC,0.00000857,0.00000894,0.00000857,0.00000894,23339.8973,0.204753701087
1663005600,2022-09-12 18:00:00,SYS/BTC,0.00000846,0.00000867,0.00000846,0.00000858,8014.3745,0.068511603353
1663002000,2022-09-12 17:00:00,SYS/BTC,0.00000849,0.00000849,0.00000834,0.00000847,2237.8856,0.018890278626
1662998400,2022-09-12 16:00:00,SYS/BTC,0.00000852,0.00000853,0.00000836,0.00000849,20192.072,0.171052413845
1662994800,2022-09-12 15:00:00,SYS/BTC,0.00000874,0.0000091,0.00000852,0.00000854,92320.3414,0.806208997865
1662991200,2022-09-12 14:00:00,SYS/BTC,0.00000889,0.00000983,0.00000874,0.00000874,46400.7961,0.426319121607
1662987600,2022-09-12 13:00:00,SYS/BTC,0.00000849,0.00000934,0.00000837,0.00000893,78756.1305,0.691487551837
1662984000,2022-09-12 12:00:00,SYS/BTC,0.00000845,0.00000869,0.00000844,0.00000852,5027.9265,0.043164465708
1662980400,2022-09-12 11:00:00,SYS/BTC,0.00000836,0.00000857,0.00000836,0.00000839,2580.5343,0.021853859869
1662976800,2022-09-12 10:00:00,SYS/BTC,0.00000843,0.00000849,0.00000836,0.00000836,16655.6002,0.140197514803
1662973200,2022-09-12 09:00:00,SYS/BTC,0.00000822,0.00000895,0.00000822,0.00000843,88028.4416,0.758994118613
1662969600,2022-09-12 08:00:00,SYS/BTC,0.00000817,0.00000829,0.00000817,0.00000825,2158.7899,0.017785629741
1662966000,2022-09-12 07:00:00,SYS/BTC,0.00000821,0.00000828,0.00000813,0.00000821,2098.1798,0.017193931967
1662962400,2022-09-12 06:00:00,SYS/BTC,0.00000817,0.00000821,0.00000816,0.00000816,15785.1557,0.129188392849
1662958800,2022-09-12 05:00:00,SYS/BTC,0.00000812,0.00000816,0.00000812,0.00000814,1579.9111,0.012835621746
1662955200,2022-09-12 04:00:00,SYS/BTC,0.00000814,0.00000815,0.00000814,0.00000815,95.0976,0.000774180425
1662951600,2022-09-12 03:00:00,SYS/BTC,0.00000813,0.00000817,0.00000812,0.00000813,1686.7355,0.013709864421
1662948000,2022-09-12 02:00:00,SYS/BTC,0.00000819,0.00000823,0.00000816,0.00000817,917.9428,0.007525785353
1662944400,2022-09-12 01:00:00,SYS/BTC,0.00000817,0.00000859,0.00000813,0.00000818,5303.242,0.044020982229
1662940800,2022-09-12 00:00:00,SYS/BTC,0.00000831,0.00000836,0.00000819,0.00000819,4672.0744,0.038740347744
1662937200,2022-09-11 23:00:00,SYS/BTC,0.00000837,0.00000837,0.00000824,0.00000829,5465.1403,0.045259352589
1662933600,2022-09-11 22:00:00,SYS/BTC,0.00000836,0.00000846,0.00000833,0.00000837,865.1945,0.007256942104
1662930000,2022-09-11 21:00:00,SYS/BTC,0.00000852,0.00000861,0.00000836,0.00000841,3756.7738,0.031752572206
1662926400,2022-09-11 20:00:00,SYS/BTC,0.00000841,0.00000865,0.0000084,0.00000849,2548.7773,0.021707752924
1662922800,2022-09-11 19:00:00,SYS/BTC,0.00000838,0.00000842,0.00000837,0.00000837,534.5073,0.004486461328
1662919200,2022-09-11 18:00:00,SYS/BTC,0.00000852,0.00000864,0.00000836,0.00000845,21819.1009,0.185793597518
1662915600,2022-09-11 17:00:00,SYS/BTC,0.00000861,0.00000901,0.00000851,0.00000852,46800.7326,0.408002497003
1662912000,2022-09-11 16:00:00,SYS/BTC,0.0000082,0.00000869,0.00000818,0.00000865,33352.3239,0.283827901939
1662908400,2022-09-11 15:00:00,SYS/BTC,0.00000805,0.0000082,0.00000803,0.0000082,1214.7036,0.009883216303
1662904800,2022-09-11 14:00:00,SYS/BTC,0.00000807,0.00000814,0.00000804,0.00000805,1157.3686,0.009372393595
1662901200,2022-09-11 13:00:00,SYS/BTC,0.00000825,0.00000828,0.00000805,0.00000807,2906.7668,0.023698746569
1662897600,2022-09-11 12:00:00,SYS/BTC,0.00000808,0.00000824,0.00000808,0.00000824,1546.9578,0.012612829277
1662894000,2022-09-11 11:00:00,SYS/BTC,0.00000807,0.00000811,0.00000803,0.00000803,204.0582,0.001642553783
1662890400,2022-09-11 10:00:00,SYS/BTC,0.00000815,0.00000815,0.00000808,0.00000811,3423.7491,0.027815522148
1662886800,2022-09-11 09:00:00,SYS/BTC,0.00000813,0.00000816,0.00000813,0.00000816,2938.2803,0.023889324252
1662883200,2022-09-11 08:00:00,SYS/BTC,0.00000825,0.00000826,0.00000814,0.00000814,1220.3616,0.009968169171
1662879600,2022-09-11 07:00:00,SYS/BTC,0.00000813,0.0000083,0.00000813,0.00000825,8257.054,0.067312140714
1662876000,2022-09-11 06:00:00,SYS/BTC,0.00000821,0.00000821,0.0000081,0.00000813,1832.3942,0.014979008313
1662872400,2022-09-11 05:00:00,SYS/BTC,0.00000829,0.00000829,0.0000082,0.00000823,872.1724,0.007199109209
1662868800,2022-09-11 04:00:00,SYS/BTC,0.00000829,0.00000841,0.00000829,0.0000083,930.1457,0.007738025349
1662865200,2022-09-11 03:00:00,SYS/BTC,0.00000873,0.00000873,0.0000083,0.0000083,1416.8268,0.012025190885
1662861600,2022-09-11 02:00:00,SYS/BTC,0.00000857,0.00000898,0.00000857,0.00000873,7474.7237,0.066463961038
1662858000,2022-09-11 01:00:00,SYS/BTC,0.00000825,0.00000861,0.00000821,0.00000861,1918.2969,0.016265940681
1662854400,2022-09-11 00:00:00,SYS/BTC,0.00000814,0.00000825,0.00000814,0.00000825,346.3566,0.002837872992
1662850800,2022-09-10 23:00:00,SYS/BTC,0.00000818,0.00000821,0.00000807,0.00000811,944.5751,0.007692146491
1662847200,2022-09-10 22:00:00,SYS/BTC,0.00000811,0.00000821,0.00000811,0.00000821,572.7477,0.004678154346
1662843600,2022-09-10 21:00:00,SYS/BTC,0.00000814,0.00000817,0.00000804,0.00000808,1091.7953,0.008880570352
1662840000,2022-09-10 20:00:00,SYS/BTC,0.00000802,0.00000814,0.00000801,0.00000814,1599.1298,0.012833873936
1662836400,2022-09-10 19:00:00,SYS/BTC,0.00000801,0.00000829,0.00000801,0.00000805,6776.068,0.05485404818
1662832800,2022-09-10 18:00:00,SYS/BTC,0.00000795,0.00000807,0.00000795,0.00000798,2542.6979,0.020398821131
1662829200,2022-09-10 17:00:00,SYS/BTC,0.00000783,0.00000808,0.0000078,0.000008,8958.1281,0.071557253542
1662825600,2022-09-10 16:00:00,SYS/BTC,0.00000784,0.0000079,0.00000783,0.00000789,1267.8133,0.009985162481
1662822000,2022-09-10 15:00:00,SYS/BTC,0.00000786,0.00000805,0.0000078,0.0000078,2047.9268,0.01619699153
1662818400,2022-09-10 14:00:00,SYS/BTC,0.00000786,0.00000808,0.00000783,0.00000792,6135.3972,0.048537812638
1662814800,2022-09-10 13:00:00,SYS/BTC,0.00000795,0.00000796,0.00000786,0.00000786,1003.0851,0.007945178615
1662811200,2022-09-10 12:00:00,SYS/BTC,0.00000837,0.00000843,0.00000789,0.00000793,37066.4755,0.307193760699
1662807600,2022-09-10 11:00:00,SYS/BTC,0.00000817,0.00000839,0.00000801,0.00000829,7702.5667,0.06267396652
1662804000,2022-09-10 10:00:00,SYS/BTC,0.00000822,0.00000826,0.00000811,0.00000813,51523.1748,0.42278572342
1662800400,2022-09-10 09:00:00,SYS/BTC,0.00000814,0.00000848,0.00000814,0.00000827,10596.191,0.087372250397
1662796800,2022-09-10 08:00:00,SYS/BTC,0.00000812,0.00000876,0.00000812,0.00000814,10580.2159,0.087598439879
1662793200,2022-09-10 07:00:00,SYS/BTC,0.0000083,0.00000857,0.00000813,0.00000813,14728.8494,0.122254228288
1662789600,2022-09-10 06:00:00,SYS/BTC,0.00000793,0.0000091,0.00000793,0.00000832,92895.8562,0.786143941618
1662786000,2022-09-10 05:00:00,SYS/BTC,0.00000778,0.000008,0.00000778,0.00000795,5843.6116,0.046309600808
1662782400,2022-09-10 04:00:00,SYS/BTC,0.00000777,0.00000805,0.00000773,0.0000078,3208.0071,0.025208740535
1662778800,2022-09-10 03:00:00,SYS/BTC,0.00000778,0.00000787,0.00000777,0.00000778,882.9796,0.006899292908
1662775200,2022-09-10 02:00:00,SYS/BTC,0.00000769,0.00000805,0.00000769,0.00000777,2265.714,0.017812820755
1662771600,2022-09-10 01:00:00,SYS/BTC,0.00000772,0.00000772,0.00000764,0.00000769,199.2871,0.00152681107
1662768000,2022-09-10 00:00:00,SYS/BTC,0.00000755,0.00000775,0.00000755,0.00000772,611.2552,0.004674163213
1662764400,2022-09-09 23:00:00,SYS/BTC,0.00000775,0.00000781,0.00000755,0.00000755,1748.2482,0.013425767342
1662760800,2022-09-09 22:00:00,SYS/BTC,0.00000778,0.00000787,0.00000763,0.00000775,2521.5361,0.019520903982
1662757200,2022-09-09 21:00:00,SYS/BTC,0.00000763,0.00000792,0.00000763,0.00000773,2000.045,0.01555969257
1662753600,2022-09-09 20:00:00,SYS/BTC,0.00000778,0.00000781,0.00000759,0.00000759,762.0798,0.005849452628
1662750000,2022-09-09 19:00:00,SYS/BTC,0.00000769,0.00000787,0.00000755,0.00000777,7092.8237,0.054652227305
1662746400,2022-09-09 18:00:00,SYS/BTC,0.00000755,0.00000771,0.00000741,0.00000762,12139.8412,0.0923916771
1662742800,2022-09-09 17:00:00,SYS/BTC,0.0000074,0.00000767,0.0000074,0.00000756,21124.112,0.160084174726
1662739200,2022-09-09 16:00:00,SYS/BTC,0.00000751,0.00000751,0.00000729,0.00000737,1657.6038,0.012230007959
1662735600,2022-09-09 15:00:00,SYS/BTC,0.0000074,0.00000748,0.00000738,0.00000748,339.008,0.002517031596
1662732000,2022-09-09 14:00:00,SYS/BTC,0.0000074,0.0000074,0.00000728,0.00000731,2812.5666,0.020630243981
1662728400,2022-09-09 13:00:00,SYS/BTC,0.00000736,0.00000737,0.00000729,0.00000734,525.4951,0.003854121694
1662724800,2022-09-09 12:00:00,SYS/BTC,0.00000739,0.00000743,0.00000733,0.00000736,4048.4681,0.02991562026
1662721200,2022-09-09 11:00:00,SYS/BTC,0.00000731,0.00000739,0.0000073,0.00000732,257.2249,0.00189458498
1662717600,2022-09-09 10:00:00,SYS/BTC,0.0000074,0.00000741,0.00000727,0.00000728,3809.8137,0.027938446533
1662714000,2022-09-09 09:00:00,SYS/BTC,0.00000744,0.00000744,0.00000718,0.00000739,9201.816,0.067432002408
1662710400,2022-09-09 08:00:00,SYS/BTC,0.00000753,0.00000763,0.00000741,0.00000747,1539.6937,0.011594091639
1662706800,2022-09-09 07:00:00,SYS/BTC,0.00000757,0.0000076,0.00000755,0.00000755,259.852,0.001970686295
1662703200,2022-09-09 06:00:00,SYS/BTC,0.00000751,0.00000757,0.00000742,0.00000751,1702.6397,0.012737957771
1662699600,2022-09-09 05:00:00,SYS/BTC,0.00000756,0.00000756,0.00000739,0.0000075,7290.9584,0.053962742123
1662696000,2022-09-09 04:00:00,SYS/BTC,0.00000759,0.0000076,0.0000075,0.00000756,2752.4477,0.020789987031
1662692400,2022-09-09 03:00:00,SYS/BTC,0.0000078,0.0000078,0.00000762,0.00000762,729.0899,0.005607624434
1662688800,2022-09-09 02:00:00,SYS/BTC,0.00000783,0.00000787,0.0000078,0.0000078,29.3202,0.000228883361
1662685200,2022-09-09 01:00:00,SYS/BTC,0.00000775,0.00000787,0.00000775,0.00000784,383.184,0.002987329965
1662681600,2022-09-09 00:00:00,SYS/BTC,0.00000781,0.00000784,0.00000774,0.00000774,405.0239,0.003159751048
1662678000,2022-09-08 23:00:00,SYS/BTC,0.00000774,0.00000784,0.00000774,0.00000784,93.1667,0.000727417147
1662674400,2022-09-08 22:00:00,SYS/BTC,0.00000781,0.00000781,0.00000774,0.00000774,308.4979,0.002393193282
1662670800,2022-09-08 21:00:00,SYS/BTC,0.00000777,0.00000781,0.00000774,0.00000781,189.3411,0.001472762111
1662667200,2022-09-08 20:00:00,SYS/BTC,0.00000774,0.00000784,0.00000774,0.00000781,711.2606,0.005533819467
1662663600,2022-09-08 19:00:00,SYS/BTC,0.00000769,0.00000778,0.00000769,0.00000778,610.4135,0.004732149469
