https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CWAR,Volume BTC
1663228800,2022-09-15 08:00:00,CWAR/BTC,0.00000139,0.00000139,0.00000139,0.00000139,0,0
1663225200,2022-09-15 07:00:00,CWAR/BTC,0.00000139,0.00000139,0.00000139,0.00000139,0,0
1663221600,2022-09-15 06:00:00,CWAR/BTC,0.000001387,0.00000139,0.000001387,0.00000139,136.389,0.000189386652
1663218000,2022-09-15 05:00:00,CWAR/BTC,0.000001358,0.000001358,0.000001358,0.000001358,0,0
1663214400,2022-09-15 04:00:00,CWAR/BTC,0.000001358,0.000001358,0.000001358,0.000001358,51.7109,0.0000702234022
1663210800,2022-09-15 03:00:00,CWAR/BTC,0.000001352,0.000001352,0.000001352,0.000001352,0,0
1663207200,2022-09-15 02:00:00,CWAR/BTC,0.000001352,0.000001352,0.000001352,0.000001352,0,0
1663203600,2022-09-15 01:00:00,CWAR/BTC,0.000001352,0.000001352,0.000001352,0.000001352,0,0
1663200000,2022-09-15 00:00:00,CWAR/BTC,0.000001352,0.000001352,0.000001352,0.000001352,0,0
1663196400,2022-09-14 23:00:00,CWAR/BTC,0.000001352,0.000001352,0.000001352,0.000001352,0,0
1663192800,2022-09-14 22:00:00,CWAR/BTC,0.000001376,0.000001376,0.000001352,0.000001352,50.148,0.0000682732272
1663189200,2022-09-14 21:00:00,CWAR/BTC,0.000001351,0.000001351,0.000001351,0.000001351,1.5,0.0000020265
1663185600,2022-09-14 20:00:00,CWAR/BTC,0.000001389,0.000001389,0.000001346,0.000001346,358.5004,0.0004842313266
1663182000,2022-09-14 19:00:00,CWAR/BTC,0.000001367,0.000001367,0.000001367,0.000001367,0,0
1663178400,2022-09-14 18:00:00,CWAR/BTC,0.000001358,0.000001367,0.000001358,0.000001367,4052.8812,0.0055288803772
1663174800,2022-09-14 17:00:00,CWAR/BTC,0.00000134,0.00000134,0.00000134,0.00000134,0,0
1663171200,2022-09-14 16:00:00,CWAR/BTC,0.000001349,0.000001349,0.00000134,0.00000134,3394.4101,0.0045532694828
1663167600,2022-09-14 15:00:00,CWAR/BTC,0.000001336,0.000001336,0.000001336,0.000001336,0,0
1663164000,2022-09-14 14:00:00,CWAR/BTC,0.000001336,0.000001336,0.000001336,0.000001336,0,0
1663160400,2022-09-14 13:00:00,CWAR/BTC,0.000001336,0.000001336,0.000001336,0.000001336,0,0
1663156800,2022-09-14 12:00:00,CWAR/BTC,0.000001336,0.000001336,0.000001336,0.000001336,216.2988,0.0002889751968
1663153200,2022-09-14 11:00:00,CWAR/BTC,0.000001323,0.000001323,0.000001323,0.000001323,0,0
1663149600,2022-09-14 10:00:00,CWAR/BTC,0.000001323,0.000001323,0.000001323,0.000001323,106.5687,0.0001409903901
1663146000,2022-09-14 09:00:00,CWAR/BTC,0.00000132,0.00000132,0.000001294,0.000001294,143.1099,0.0001851842132
1663142400,2022-09-14 08:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663138800,2022-09-14 07:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663135200,2022-09-14 06:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663131600,2022-09-14 05:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663128000,2022-09-14 04:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663124400,2022-09-14 03:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663120800,2022-09-14 02:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1663117200,2022-09-14 01:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,6.917,0.000009254946
1663113600,2022-09-14 00:00:00,CWAR/BTC,0.00000134,0.00000134,0.00000134,0.00000134,0,0
1663110000,2022-09-13 23:00:00,CWAR/BTC,0.00000134,0.00000134,0.00000134,0.00000134,0,0
1663106400,2022-09-13 22:00:00,CWAR/BTC,0.00000134,0.00000134,0.00000134,0.00000134,0,0
1663102800,2022-09-13 21:00:00,CWAR/BTC,0.00000134,0.00000134,0.00000134,0.00000134,256.3291,0.000343480994
1663099200,2022-09-13 20:00:00,CWAR/BTC,0.000001321,0.000001321,0.000001321,0.000001321,1.5,0.0000019815
1663095600,2022-09-13 19:00:00,CWAR/BTC,0.000001319,0.000001349,0.000001319,0.00000132,274.6495,0.000366571866
1663092000,2022-09-13 18:00:00,CWAR/BTC,0.000001314,0.000001319,0.000001292,0.000001319,1367.2133,0.0017806338512
1663088400,2022-09-13 17:00:00,CWAR/BTC,0.000001281,0.000001281,0.000001281,0.000001281,470,0.00060207
1663084800,2022-09-13 16:00:00,CWAR/BTC,0.000001288,0.000001288,0.000001288,0.000001288,33.0245,0.000042535556
1663081200,2022-09-13 15:00:00,CWAR/BTC,0.000001249,0.000001249,0.000001249,0.000001249,0,0
1663077600,2022-09-13 14:00:00,CWAR/BTC,0.000001292,0.000001292,0.000001249,0.000001249,291.7971,0.0003645190779
1663074000,2022-09-13 13:00:00,CWAR/BTC,0.000001286,0.000001286,0.000001286,0.000001286,0,0
1663070400,2022-09-13 12:00:00,CWAR/BTC,0.000001251,0.000001286,0.000001251,0.000001286,313.624,0.0003926081365
1663066800,2022-09-13 11:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001229,0.000001229,772.252,0.0009622140832
1663063200,2022-09-13 10:00:00,CWAR/BTC,0.000001222,0.000001222,0.000001222,0.000001222,0,0
1663059600,2022-09-13 09:00:00,CWAR/BTC,0.000001253,0.000001253,0.000001222,0.000001222,1003.9457,0.0012447230732
1663056000,2022-09-13 08:00:00,CWAR/BTC,0.000001281,0.000001281,0.000001281,0.000001281,0,0
1663052400,2022-09-13 07:00:00,CWAR/BTC,0.000001281,0.000001281,0.000001281,0.000001281,182.6891,0.0002340247371
1663048800,2022-09-13 06:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001261,0.000001261,0,0
1663045200,2022-09-13 05:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001261,0.000001261,0,0
1663041600,2022-09-13 04:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001261,0.000001261,0,0
1663038000,2022-09-13 03:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001261,0.000001261,0,0
1663034400,2022-09-13 02:00:00,CWAR/BTC,0.000001261,0.000001261,0.000001261,0.000001261,8104.7546,0.0102200955506
1663030800,2022-09-13 01:00:00,CWAR/BTC,0.000001314,0.000001314,0.00000127,0.00000127,588.6841,0.0007484925573
1663027200,2022-09-13 00:00:00,CWAR/BTC,0.000001283,0.000001283,0.000001283,0.000001283,0,0
1663023600,2022-09-12 23:00:00,CWAR/BTC,0.000001283,0.000001283,0.000001283,0.000001283,61.6607,0.0000791106781
1663020000,2022-09-12 22:00:00,CWAR/BTC,0.000001279,0.000001279,0.000001279,0.000001279,0,0
1663016400,2022-09-12 21:00:00,CWAR/BTC,0.000001279,0.000001279,0.000001279,0.000001279,0,0
1663012800,2022-09-12 20:00:00,CWAR/BTC,0.000001279,0.000001279,0.000001279,0.000001279,0,0
1663009200,2022-09-12 19:00:00,CWAR/BTC,0.000001253,0.000001279,0.000001253,0.000001279,277.4095,0.0003503500047
1663005600,2022-09-12 18:00:00,CWAR/BTC,0.000001271,0.000001271,0.000001165,0.000001165,10782.4887,0.0134123973686
1663002000,2022-09-12 17:00:00,CWAR/BTC,0.000001286,0.000001286,0.000001271,0.000001271,121.1445,0.000153974661
1662998400,2022-09-12 16:00:00,CWAR/BTC,0.000001291,0.000001291,0.000001286,0.000001286,473.4125,0.000608815975
1662994800,2022-09-12 15:00:00,CWAR/BTC,0.000001296,0.000001296,0.000001296,0.000001296,0,0
1662991200,2022-09-12 14:00:00,CWAR/BTC,0.000001296,0.000001296,0.000001296,0.000001296,0,0
1662987600,2022-09-12 13:00:00,CWAR/BTC,0.000001296,0.000001296,0.000001296,0.000001296,90.6629,0.0001174991184
1662984000,2022-09-12 12:00:00,CWAR/BTC,0.000001291,0.000001291,0.000001291,0.000001291,0,0
1662980400,2022-09-12 11:00:00,CWAR/BTC,0.000001291,0.000001291,0.000001291,0.000001291,0,0
1662976800,2022-09-12 10:00:00,CWAR/BTC,0.000001308,0.000001308,0.000001291,0.000001291,1140.0001,0.0014806037112
1662973200,2022-09-12 09:00:00,CWAR/BTC,0.000001308,0.000001309,0.000001308,0.000001309,235.3702,0.0003078657216
1662969600,2022-09-12 08:00:00,CWAR/BTC,0.000001338,0.000001338,0.000001338,0.000001338,0,0
1662966000,2022-09-12 07:00:00,CWAR/BTC,0.000001349,0.000001349,0.000001327,0.000001338,1979.7185,0.002651729853
1662962400,2022-09-12 06:00:00,CWAR/BTC,0.000001402,0.000001402,0.000001402,0.000001402,0,0
1662958800,2022-09-12 05:00:00,CWAR/BTC,0.000001402,0.000001402,0.000001402,0.000001402,0,0
1662955200,2022-09-12 04:00:00,CWAR/BTC,0.000001402,0.000001402,0.000001402,0.000001402,0,0
1662951600,2022-09-12 03:00:00,CWAR/BTC,0.000001377,0.000001402,0.000001327,0.000001402,6480.3109,0.008704378425
1662948000,2022-09-12 02:00:00,CWAR/BTC,0.000001385,0.000001385,0.000001385,0.000001385,0,0
1662944400,2022-09-12 01:00:00,CWAR/BTC,0.000001385,0.000001385,0.000001385,0.000001385,39.9926,0.000055389751
1662940800,2022-09-12 00:00:00,CWAR/BTC,0.000001344,0.000001344,0.000001344,0.000001344,0,0
1662937200,2022-09-11 23:00:00,CWAR/BTC,0.000001385,0.000001385,0.000001344,0.000001344,108.9863,0.0001465390872
1662933600,2022-09-11 22:00:00,CWAR/BTC,0.000001413,0.000001413,0.000001413,0.000001413,0,0
1662930000,2022-09-11 21:00:00,CWAR/BTC,0.00000141,0.000001413,0.00000141,0.000001413,131.7559,0.0001860100746
1662926400,2022-09-11 20:00:00,CWAR/BTC,0.000001392,0.000001392,0.000001392,0.000001392,34.177,0.000047574384
1662922800,2022-09-11 19:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,0,0
1662919200,2022-09-11 18:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,187.7467,0.0002645351003
1662915600,2022-09-11 17:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,1.0266,0.0000014464794
1662912000,2022-09-11 16:00:00,CWAR/BTC,0.000001411,0.000001411,0.000001411,0.000001411,0,0
1662908400,2022-09-11 15:00:00,CWAR/BTC,0.000001411,0.000001411,0.000001411,0.000001411,51.007,0.000071970877
1662904800,2022-09-11 14:00:00,CWAR/BTC,0.000001412,0.000001412,0.000001412,0.000001412,0,0
1662901200,2022-09-11 13:00:00,CWAR/BTC,0.000001411,0.000001412,0.000001411,0.000001412,234.0417,0.0003304131737
1662897600,2022-09-11 12:00:00,CWAR/BTC,0.000001366,0.000001366,0.000001366,0.000001366,0,0
1662894000,2022-09-11 11:00:00,CWAR/BTC,0.000001366,0.000001366,0.000001366,0.000001366,0,0
1662890400,2022-09-11 10:00:00,CWAR/BTC,0.000001366,0.000001366,0.000001366,0.000001366,0,0
1662886800,2022-09-11 09:00:00,CWAR/BTC,0.000001402,0.000001402,0.000001366,0.000001366,217.1074,0.0002966227084
1662883200,2022-09-11 08:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,0,0
1662879600,2022-09-11 07:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,0,0
1662876000,2022-09-11 06:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,0,0
1662872400,2022-09-11 05:00:00,CWAR/BTC,0.000001409,0.000001409,0.000001409,0.000001409,56.6934,0.0000798810006
1662868800,2022-09-11 04:00:00,CWAR/BTC,0.000001413,0.000001413,0.000001413,0.000001413,72.5406,0.0001024998678
1662865200,2022-09-11 03:00:00,CWAR/BTC,0.000001437,0.000001437,0.000001437,0.000001437,0,0
1662861600,2022-09-11 02:00:00,CWAR/BTC,0.000001437,0.000001437,0.000001437,0.000001437,0,0
1662858000,2022-09-11 01:00:00,CWAR/BTC,0.000001417,0.000001437,0.000001417,0.000001437,172.4557,0.0002478188389
1662854400,2022-09-11 00:00:00,CWAR/BTC,0.000001393,0.000001393,0.000001393,0.000001393,0,0
1662850800,2022-09-10 23:00:00,CWAR/BTC,0.000001393,0.000001393,0.000001393,0.000001393,134.2665,0.0001870332345
1662847200,2022-09-10 22:00:00,CWAR/BTC,0.000001363,0.000001363,0.000001363,0.000001363,0,0
1662843600,2022-09-10 21:00:00,CWAR/BTC,0.000001363,0.000001363,0.000001363,0.000001363,0,0
1662840000,2022-09-10 20:00:00,CWAR/BTC,0.000001363,0.000001363,0.000001363,0.000001363,0,0
1662836400,2022-09-10 19:00:00,CWAR/BTC,0.000001363,0.000001363,0.000001363,0.000001363,56.1671,0.0000765557573
1662832800,2022-09-10 18:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662829200,2022-09-10 17:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662825600,2022-09-10 16:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,144.2216,0.0002043620072
1662822000,2022-09-10 15:00:00,CWAR/BTC,0.000001405,0.000001405,0.000001394,0.000001405,817.7353,0.0011477933091
1662818400,2022-09-10 14:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662814800,2022-09-10 13:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662811200,2022-09-10 12:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662807600,2022-09-10 11:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662804000,2022-09-10 10:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662800400,2022-09-10 09:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662796800,2022-09-10 08:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662793200,2022-09-10 07:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662789600,2022-09-10 06:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662786000,2022-09-10 05:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662782400,2022-09-10 04:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,0,0
1662778800,2022-09-10 03:00:00,CWAR/BTC,0.000001417,0.000001417,0.000001417,0.000001417,69.0987,0.0000979128579
1662775200,2022-09-10 02:00:00,CWAR/BTC,0.000001348,0.000001348,0.000001348,0.000001348,0,0
1662771600,2022-09-10 01:00:00,CWAR/BTC,0.000001348,0.000001348,0.000001348,0.000001348,0,0
1662768000,2022-09-10 00:00:00,CWAR/BTC,0.000001348,0.000001348,0.000001348,0.000001348,0,0
1662764400,2022-09-09 23:00:00,CWAR/BTC,0.000001348,0.000001348,0.000001348,0.000001348,0,0
1662760800,2022-09-09 22:00:00,CWAR/BTC,0.000001348,0.000001348,0.000001348,0.000001348,0,0
1662757200,2022-09-09 21:00:00,CWAR/BTC,0.000001407,0.000001407,0.000001348,0.000001348,615.9043,0.0008392053559
1662753600,2022-09-09 20:00:00,CWAR/BTC,0.000001395,0.000001395,0.000001395,0.000001395,570,0.00079515
1662750000,2022-09-09 19:00:00,CWAR/BTC,0.000001353,0.000001353,0.000001353,0.000001353,0,0
1662746400,2022-09-09 18:00:00,CWAR/BTC,0.000001381,0.000001381,0.00000132,0.000001353,4438.5778,0.0060749813543
1662742800,2022-09-09 17:00:00,CWAR/BTC,0.000001421,0.000001421,0.000001382,0.00000142,11409.3379,0.0161145510274
1662739200,2022-09-09 16:00:00,CWAR/BTC,0.000001438,0.000001438,0.000001421,0.000001421,7174.3397,0.0102270374479
1662735600,2022-09-09 15:00:00,CWAR/BTC,0.000001444,0.000001489,0.000001425,0.000001489,4120.3661,0.0061100356871
1662732000,2022-09-09 14:00:00,CWAR/BTC,0.000001471,0.000001471,0.000001444,0.000001444,504.6722,0.0007315653272
1662728400,2022-09-09 13:00:00,CWAR/BTC,0.000001445,0.000001445,0.000001445,0.000001445,345.5235,0.0004992814575
1662724800,2022-09-09 12:00:00,CWAR/BTC,0.000001455,0.000001455,0.000001448,0.000001448,989.1072,0.001434587844
1662721200,2022-09-09 11:00:00,CWAR/BTC,0.000001465,0.000001465,0.000001465,0.000001465,0,0
1662717600,2022-09-09 10:00:00,CWAR/BTC,0.000001496,0.000001499,0.000001465,0.000001465,3233.8427,0.0048392096391
1662714000,2022-09-09 09:00:00,CWAR/BTC,0.000001467,0.000001467,0.000001467,0.000001467,0,0
1662710400,2022-09-09 08:00:00,CWAR/BTC,0.000001467,0.000001467,0.000001467,0.000001467,0,0
1662706800,2022-09-09 07:00:00,CWAR/BTC,0.000001467,0.000001467,0.000001467,0.000001467,0,0
1662703200,2022-09-09 06:00:00,CWAR/BTC,0.000001477,0.000001477,0.000001467,0.000001467,1071.7159,0.0015812050632
1662699600,2022-09-09 05:00:00,CWAR/BTC,0.00000149,0.00000149,0.000001488,0.000001488,795.1551,0.0011838462396
1662696000,2022-09-09 04:00:00,CWAR/BTC,0.000001522,0.000001541,0.0000015,0.0000015,1143.2567,0.0017369759624
1662692400,2022-09-09 03:00:00,CWAR/BTC,0.000001543,0.000001543,0.000001533,0.000001533,380.2992,0.0005856607606
1662688800,2022-09-09 02:00:00,CWAR/BTC,0.000001573,0.000001573,0.000001573,0.000001573,0,0
1662685200,2022-09-09 01:00:00,CWAR/BTC,0.000001545,0.000001573,0.000001545,0.000001573,180.6936,0.000282661154
1662681600,2022-09-09 00:00:00,CWAR/BTC,0.000001545,0.000001545,0.000001545,0.000001545,0,0
1662678000,2022-09-08 23:00:00,CWAR/BTC,0.00000156,0.00000156,0.000001545,0.000001545,106.7158,0.0001654642593
1662674400,2022-09-08 22:00:00,CWAR/BTC,0.000001574,0.000001574,0.000001574,0.000001574,0,0
1662670800,2022-09-08 21:00:00,CWAR/BTC,0.000001546,0.000001574,0.000001546,0.000001574,2303.7294,0.0035778038394
1662667200,2022-09-08 20:00:00,CWAR/BTC,0.000001527,0.000001572,0.000001527,0.000001572,1179.0446,0.0018161209487
1662663600,2022-09-08 19:00:00,CWAR/BTC,0.00000147,0.00000147,0.00000147,0.00000147,0,0
1662660000,2022-09-08 18:00:00,CWAR/BTC,0.00000147,0.00000147,0.00000147,0.00000147,0,0
1662656400,2022-09-08 17:00:00,CWAR/BTC,0.00000147,0.00000147,0.00000147,0.00000147,1000,0.00147
1662652800,2022-09-08 16:00:00,CWAR/BTC,0.000001475,0.000001475,0.000001459,0.000001459,269.5925,0.0003942033891
1662649200,2022-09-08 15:00:00,CWAR/BTC,0.000001494,0.000001494,0.000001494,0.000001494,1.5,0.000002241
1662645600,2022-09-08 14:00:00,CWAR/BTC,0.000001475,0.000001475,0.000001475,0.000001475,0,0
1662642000,2022-09-08 13:00:00,CWAR/BTC,0.000001475,0.000001475,0.000001475,0.000001475,0,0
1662638400,2022-09-08 12:00:00,CWAR/BTC,0.000001475,0.000001475,0.000001475,0.000001475,86.8387,0.0001280870825
1662634800,2022-09-08 11:00:00,CWAR/BTC,0.00000148,0.00000148,0.000001478,0.000001478,2786.767,0.0041211289291
1662631200,2022-09-08 10:00:00,CWAR/BTC,0.00000148,0.00000148,0.00000148,0.00000148,139.0412,0.000205780976
1662627600,2022-09-08 09:00:00,CWAR/BTC,0.000001492,0.000001492,0.000001492,0.000001492,0,0
1662624000,2022-09-08 08:00:00,CWAR/BTC,0.000001515,0.000001515,0.000001492,0.000001492,397.2135,0.0005981622497
1662620400,2022-09-08 07:00:00,CWAR/BTC,0.000001513,0.000001513,0.000001513,0.000001513,0,0
1662616800,2022-09-08 06:00:00,CWAR/BTC,0.000001513,0.000001513,0.000001513,0.000001513,111.613,0.000168870469
1662613200,2022-09-08 05:00:00,CWAR/BTC,0.000001513,0.000001513,0.000001513,0.000001513,0,0
1662609600,2022-09-08 04:00:00,CWAR/BTC,0.000001507,0.000001513,0.000001507,0.000001513,363.1292,0.0005486495954
