https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume BTC
1661126400,2022-08-22 00:00:00,FTM/BTC,0.00001422,0.00001422,0.00001351,0.00001386,61610.09237539,0.85310786450154
1661040000,2022-08-21 00:00:00,FTM/BTC,0.0000141,0.00001446,0.00001407,0.00001427,45630.29856408,0.6488365142087626
1660953600,2022-08-20 00:00:00,FTM/BTC,0.0000144,0.00001468,0.00001376,0.0000141,196616.29833567,2.7916676542454912
1660867200,2022-08-19 00:00:00,FTM/BTC,0.00001423,0.00001466,0.00001367,0.00001439,327230.33787034,4.6193546263244022
1660780800,2022-08-18 00:00:00,FTM/BTC,0.00001494,0.00001537,0.00001411,0.00001424,242373.03665813,3.5904764269406907
1660694400,2022-08-17 00:00:00,FTM/BTC,0.00001542,0.00001567,0.00001475,0.00001494,228989.73291626,3.4827932136131973
1660608000,2022-08-16 00:00:00,FTM/BTC,0.0000154,0.00001571,0.00001524,0.00001545,305914.51251448,4.7258895776274658
1660521600,2022-08-15 00:00:00,FTM/BTC,0.00001594,0.00001628,0.00001535,0.00001541,278783.75229918,4.344734529632409
1660435200,2022-08-14 00:00:00,FTM/BTC,0.00001641,0.00001665,0.00001574,0.00001593,198473.23891182,3.2139467306196052
1660348800,2022-08-13 00:00:00,FTM/BTC,0.0000165,0.00001709,0.00001626,0.00001637,184960.24875942,3.084635802478328
1660262400,2022-08-12 00:00:00,FTM/BTC,0.00001635,0.00001676,0.00001617,0.00001649,155699.94952167,2.573093061643999
1660176000,2022-08-11 00:00:00,FTM/BTC,0.00001708,0.00001725,0.00001614,0.00001634,133182.13923694,2.1946103947622057
1660089600,2022-08-10 00:00:00,FTM/BTC,0.00001609,0.00001731,0.0000157,0.00001707,488521.29542748,8.1589175221360363
1660003200,2022-08-09 00:00:00,FTM/BTC,0.00001594,0.00001658,0.00001537,0.00001609,242954.65485518,3.8806908577157199
1659916800,2022-08-08 00:00:00,FTM/BTC,0.00001601,0.00001646,0.00001579,0.00001595,233750.80440098,3.754515473026793
1659830400,2022-08-07 00:00:00,FTM/BTC,0.00001598,0.00001623,0.00001559,0.00001601,114208.28384043,1.8179959607603264
1659744000,2022-08-06 00:00:00,FTM/BTC,0.00001638,0.00001682,0.00001574,0.00001598,166700.09570881,2.6983825651590308
1659657600,2022-08-05 00:00:00,FTM/BTC,0.00001627,0.00001658,0.00001595,0.00001635,201706.70946583,3.2832125930984975
1659571200,2022-08-04 00:00:00,FTM/BTC,0.00001478,0.00001635,0.00001478,0.00001623,502543.33820364,7.9347230965475581
1659484800,2022-08-03 00:00:00,FTM/BTC,0.00001434,0.00001498,0.000014,0.00001479,126140.52005032,1.8334399403413059
1659398400,2022-08-02 00:00:00,FTM/BTC,0.00001473,0.00001508,0.00001395,0.0000143,224817.17431885,3.2481716682646615
1659312000,2022-08-01 00:00:00,FTM/BTC,0.0000141,0.00001496,0.00001409,0.00001472,197694.19405578,2.8628797492478236
1659225600,2022-07-31 00:00:00,FTM/BTC,0.00001415,0.00001483,0.00001398,0.00001411,155464.64209185,2.250474668011564
1659139200,2022-07-30 00:00:00,FTM/BTC,0.00001411,0.00001492,0.00001405,0.00001413,205492.06405051,2.9654115260440573
1659052800,2022-07-29 00:00:00,FTM/BTC,0.00001416,0.00001468,0.00001381,0.00001406,231096.16668244,3.2966560514787213
1658966400,2022-07-28 00:00:00,FTM/BTC,0.00001444,0.00001469,0.00001382,0.00001416,1151215.08873435,16.286098636615459
1658880000,2022-07-27 00:00:00,FTM/BTC,0.00001426,0.00001447,0.0000139,0.00001444,319555.54604294,4.5202332709916902
1658793600,2022-07-26 00:00:00,FTM/BTC,0.00001427,0.0000144,0.00001383,0.00001426,146609.14353811,2.0718940930406323
1658707200,2022-07-25 00:00:00,FTM/BTC,0.00001588,0.00001593,0.00001422,0.00001425,386970.59393614,5.7531465776227639
1658620800,2022-07-24 00:00:00,FTM/BTC,0.00001526,0.00001601,0.00001476,0.00001583,252792.98996565,3.8719412869849434
1658534400,2022-07-23 00:00:00,FTM/BTC,0.00001403,0.00001568,0.00001389,0.00001525,595587.04429387,8.9736887898672221
1658448000,2022-07-22 00:00:00,FTM/BTC,0.00001438,0.00001458,0.0000136,0.00001407,258044.47278979,3.6312426296715087
1658361600,2022-07-21 00:00:00,FTM/BTC,0.00001339,0.00001458,0.00001294,0.00001437,206346.18075184,2.8461266264973477
1658275200,2022-07-20 00:00:00,FTM/BTC,0.00001452,0.00001531,0.00001329,0.00001338,406610.99118344,5.7603274379815904
1658188800,2022-07-19 00:00:00,FTM/BTC,0.0000132,0.00001543,0.00001295,0.00001453,797709.81206868,11.7270184776511566
1658102400,2022-07-18 00:00:00,FTM/BTC,0.00001228,0.00001329,0.00001223,0.00001321,542615.71378597,6.9201257859417807
1658016000,2022-07-17 00:00:00,FTM/BTC,0.00001244,0.00001269,0.00001221,0.00001228,54237.65530995,0.6709384727805891
1657929600,2022-07-16 00:00:00,FTM/BTC,0.00001233,0.00001243,0.00001206,0.00001242,185147.02254743,2.2611611008728858
1657843200,2022-07-15 00:00:00,FTM/BTC,0.00001234,0.00001272,0.00001213,0.00001232,140189.54302803,1.7363460472117442
1657756800,2022-07-14 00:00:00,FTM/BTC,0.0000122,0.00001243,0.00001192,0.00001232,146915.17630051,1.7782358216416625
1657670400,2022-07-13 00:00:00,FTM/BTC,0.0000121,0.0000122,0.00001162,0.00001219,203785.92249287,2.4205265434028211
1657584000,2022-07-12 00:00:00,FTM/BTC,0.00001218,0.00001247,0.00001211,0.00001211,157857.43868673,1.9432534133637664
1657497600,2022-07-11 00:00:00,FTM/BTC,0.00001279,0.00001285,0.00001211,0.00001219,257197.27410294,3.2288269284675485
1657411200,2022-07-10 00:00:00,FTM/BTC,0.00001302,0.00001311,0.00001257,0.00001279,144568.597052,1.8395142081577358
1657324800,2022-07-09 00:00:00,FTM/BTC,0.00001261,0.00001324,0.00001261,0.00001303,119225.65297803,1.5513540478861931
1657238400,2022-07-08 00:00:00,FTM/BTC,0.00001275,0.0000133,0.00001249,0.00001257,259758.26925997,3.3267314346424205
1657152000,2022-07-07 00:00:00,FTM/BTC,0.00001274,0.00001301,0.00001258,0.00001275,317746.66685229,4.0550883791050911
1657065600,2022-07-06 00:00:00,FTM/BTC,0.00001279,0.0000129,0.00001261,0.00001275,273960.09338823,3.4910682539932822
1656979200,2022-07-05 00:00:00,FTM/BTC,0.00001309,0.0000134,0.00001266,0.00001282,357496.73520394,4.6161521701927322
1656892800,2022-07-04 00:00:00,FTM/BTC,0.00001333,0.00001333,0.00001303,0.00001308,201096.14609138,2.6455035809596941
1656806400,2022-07-03 00:00:00,FTM/BTC,0.00001278,0.0000137,0.00001266,0.00001331,267259.8027372,3.5065081876333977
1656720000,2022-07-02 00:00:00,FTM/BTC,0.00001282,0.00001291,0.00001239,0.00001275,296270.70421188,3.7521825472142731
1656633600,2022-07-01 00:00:00,FTM/BTC,0.00001265,0.00001305,0.00001245,0.00001281,730105.98477441,9.3633808104068409
1656547200,2022-06-30 00:00:00,FTM/BTC,0.00001288,0.00001308,0.00001242,0.00001261,188487.96703785,2.406340719588625
1656460800,2022-06-29 00:00:00,FTM/BTC,0.00001334,0.00001369,0.00001272,0.00001292,320861.22491771,4.2042945823897498
1656374400,2022-06-28 00:00:00,FTM/BTC,0.00001331,0.00001391,0.00001308,0.00001334,307927.91617583,4.1503006657077234
1656288000,2022-06-27 00:00:00,FTM/BTC,0.00001325,0.00001378,0.0000132,0.0000133,450297.37376435,6.0500699306585806
1656201600,2022-06-26 00:00:00,FTM/BTC,0.0000143,0.00001455,0.00001319,0.00001323,427752.98382007,6.017640054709383
1656115200,2022-06-25 00:00:00,FTM/BTC,0.0000142,0.00001478,0.00001372,0.00001429,858042.79645083,12.2012854581584899
1656028800,2022-06-24 00:00:00,FTM/BTC,0.00001293,0.00001446,0.00001293,0.00001419,325996.92052809,4.3603636355955171
1655942400,2022-06-23 00:00:00,FTM/BTC,0.00001263,0.00001335,0.00001263,0.00001292,282468.75753332,3.6461607596987825
1655856000,2022-06-22 00:00:00,FTM/BTC,0.00001304,0.00001322,0.00001248,0.00001261,344728.40113733,4.4436699778943906
1655769600,2022-06-21 00:00:00,FTM/BTC,0.00001226,0.00001366,0.0000122,0.00001304,705357.67135181,9.2557509182997521
1655683200,2022-06-20 00:00:00,FTM/BTC,0.00001181,0.00001281,0.00001181,0.00001225,575502.69705341,7.1100908642220584
1655596800,2022-06-19 00:00:00,FTM/BTC,0.00001159,0.00001203,0.00001151,0.00001178,552073.09190682,6.5214406903700803
1655510400,2022-06-18 00:00:00,FTM/BTC,0.00001178,0.00001207,0.00001134,0.00001157,472277.57609757,5.5092329562663338
1655424000,2022-06-17 00:00:00,FTM/BTC,0.00001093,0.00001191,0.00001089,0.00001178,372740.40437354,4.2806665762385551
1655337600,2022-06-16 00:00:00,FTM/BTC,0.00001135,0.00001149,0.00001059,0.00001092,350945.49999915,3.8682946873451383
1655251200,2022-06-15 00:00:00,FTM/BTC,0.00001058,0.0000115,0.00001025,0.00001136,498883.99800791,5.3858239749008556
1655164800,2022-06-14 00:00:00,FTM/BTC,0.00001059,0.00001136,0.00001041,0.00001056,1041480.92584497,11.2262924761642762
1655078400,2022-06-13 00:00:00,FTM/BTC,0.00000843,0.00001067,0.00000809,0.00001066,1331025.83948071,11.9752355953352949
1654992000,2022-06-12 00:00:00,FTM/BTC,0.00000975,0.00000987,0.00000819,0.00000838,981807.22230719,8.7897890217269595
1654905600,2022-06-11 00:00:00,FTM/BTC,0.00001058,0.00001082,0.00000967,0.00000975,359495.23430683,3.6808808137906805
1654819200,2022-06-10 00:00:00,FTM/BTC,0.00001116,0.00001125,0.00001043,0.00001057,318533.0042238,3.4426113554257776
1654732800,2022-06-09 00:00:00,FTM/BTC,0.00001116,0.00001158,0.0000109,0.00001117,236229.47108922,2.6464851482622357
1654646400,2022-06-08 00:00:00,FTM/BTC,0.00001126,0.00001162,0.00001117,0.00001117,137975.12168994,1.5773886088325932
1654560000,2022-06-07 00:00:00,FTM/BTC,0.00001164,0.00001183,0.00001122,0.00001128,308221.22716347,3.545933740523524
1654473600,2022-06-06 00:00:00,FTM/BTC,0.00001177,0.00001236,0.00001146,0.00001164,247351.91833912,2.9180091395403964
1654387200,2022-06-05 00:00:00,FTM/BTC,0.00001186,0.00001193,0.00001153,0.00001175,211715.70902499,2.4892152513882058
1654300800,2022-06-04 00:00:00,FTM/BTC,0.000012,0.00001204,0.00001157,0.00001189,160663.23238838,1.8971048276923614
1654214400,2022-06-03 00:00:00,FTM/BTC,0.00001247,0.00001259,0.00001178,0.00001198,230865.5425534,2.7831266745778171
1654128000,2022-06-02 00:00:00,FTM/BTC,0.00001231,0.00001253,0.0000119,0.00001246,171082.53744454,2.095784742484931
1654041600,2022-06-01 00:00:00,FTM/BTC,0.00001268,0.00001296,0.00001223,0.00001231,322328.37395797,4.0236941308643366
1653955200,2022-05-31 00:00:00,FTM/BTC,0.00001307,0.00001357,0.00001245,0.00001266,443000.36477122,5.7116942024647362
1653868800,2022-05-30 00:00:00,FTM/BTC,0.00001254,0.00001441,0.00001236,0.00001308,673580.39568406,8.750208709257065
1653782400,2022-05-29 00:00:00,FTM/BTC,0.00001281,0.00001283,0.00001222,0.00001253,255052.73746917,3.1908028496405499
1653696000,2022-05-28 00:00:00,FTM/BTC,0.00001202,0.00001293,0.00001195,0.0000128,440146.99213021,5.4732420080267775
1653609600,2022-05-27 00:00:00,FTM/BTC,0.00001299,0.00001303,0.00001185,0.00001201,680981.02358947,8.3967054972892953
1653523200,2022-05-26 00:00:00,FTM/BTC,0.00001363,0.00001395,0.00001201,0.00001294,1283653.17458669,16.6042490147729455
1653436800,2022-05-25 00:00:00,FTM/BTC,0.00001428,0.00001452,0.00001356,0.00001364,349603.04819545,4.844779268594063
1653350400,2022-05-24 00:00:00,FTM/BTC,0.00001494,0.0000155,0.00001365,0.00001428,1022261.76196086,14.8877543995036606
1653264000,2022-05-23 00:00:00,FTM/BTC,0.00001438,0.00001713,0.00001386,0.00001494,1185146.95297012,18.8865432097700876
1653177600,2022-05-22 00:00:00,FTM/BTC,0.00001402,0.00001534,0.00001368,0.00001438,1162554.40039804,16.7163320559695081
1653091200,2022-05-21 00:00:00,FTM/BTC,0.00001207,0.00001568,0.00001192,0.00001402,1453602.14213873,20.1624820617029968
1653004800,2022-05-20 00:00:00,FTM/BTC,0.00001157,0.0000123,0.00001117,0.00001206,550020.09487294,6.3681342790863131
1652918400,2022-05-19 00:00:00,FTM/BTC,0.00001111,0.00001172,0.00001046,0.00001155,456097.65659806,5.1218741634382556
1652832000,2022-05-18 00:00:00,FTM/BTC,0.00001177,0.00001254,0.00001101,0.00001108,494448.63599116,5.7319660496138302
1652745600,2022-05-17 00:00:00,FTM/BTC,0.00001125,0.00001239,0.00001125,0.00001178,645312.66797132,7.5732585819428622
1652659200,2022-05-16 00:00:00,FTM/BTC,0.00001257,0.00001257,0.00001113,0.00001124,1044261.40991219,12.3776854024390555
1652572800,2022-05-15 00:00:00,FTM/BTC,0.00001251,0.0000129,0.00001161,0.00001262,849888.38758514,10.4463183510224781
1652486400,2022-05-14 00:00:00,FTM/BTC,0.00001129,0.00001285,0.00001024,0.00001251,1600777.52085308,17.6605660559670508
1652400000,2022-05-13 00:00:00,FTM/BTC,0.00001028,0.00001423,0.00000977,0.00001125,2077162.4175901,24.5263954558424637
1652313600,2022-05-12 00:00:00,FTM/BTC,0.00001054,0.00001109,0.00000889,0.00001023,2406184.3325911,23.3923703052484002
1652227200,2022-05-11 00:00:00,FTM/BTC,0.00001722,0.00001769,0.00000921,0.00001055,3176979.19014838,38.8171549118878464
1652140800,2022-05-10 00:00:00,FTM/BTC,0.000018,0.00001906,0.00001701,0.00001721,1039341.09352286,18.7337743517729229
1652054400,2022-05-09 00:00:00,FTM/BTC,0.0000199,0.00002017,0.00001784,0.00001796,580524.1027784,10.8827664708110591
1651968000,2022-05-08 00:00:00,FTM/BTC,0.00001925,0.00002039,0.00001918,0.00001988,309993.140493,6.1254455260969755
1651881600,2022-05-07 00:00:00,FTM/BTC,0.00002012,0.00002026,0.00001908,0.00001928,191098.03675754,3.7529666777426393
1651795200,2022-05-06 00:00:00,FTM/BTC,0.0000203,0.00002049,0.00001947,0.00002011,380428.7511178,7.5622125807377512
1651708800,2022-05-05 00:00:00,FTM/BTC,0.00002169,0.00002198,0.00001964,0.00002031,679284.44637789,14.1102690455883582
1651622400,2022-05-04 00:00:00,FTM/BTC,0.00001995,0.00002182,0.00001964,0.0000217,459682.58017868,9.4800940733473037
1651536000,2022-05-03 00:00:00,FTM/BTC,0.00002007,0.00002115,0.0000197,0.0000199,319594.99567365,6.5474549367903944
1651449600,2022-05-02 00:00:00,FTM/BTC,0.00002043,0.00002078,0.00001901,0.00002007,968868.4843832,19.375285607090563
1651363200,2022-05-01 00:00:00,FTM/BTC,0.00001818,0.00002056,0.00001751,0.00002043,830648.23009575,15.6069078133574023
1651276800,2022-04-30 00:00:00,FTM/BTC,0.00002164,0.00002203,0.00001734,0.00001821,797256.33336872,15.4593367331618868
1651190400,2022-04-29 00:00:00,FTM/BTC,0.00002442,0.00002457,0.00002094,0.00002164,415362.97478288,9.3114018526465099
1651104000,2022-04-28 00:00:00,FTM/BTC,0.00002518,0.00002556,0.00002434,0.00002442,134328.01127853,3.3457565808698322
1651017600,2022-04-27 00:00:00,FTM/BTC,0.00002545,0.00002622,0.00002502,0.00002518,307362.75276328,7.8225997941480222
1650931200,2022-04-26 00:00:00,FTM/BTC,0.00002654,0.00002672,0.00002526,0.00002546,226216.26103675,5.8555109529604957
1650844800,2022-04-25 00:00:00,FTM/BTC,0.00002713,0.0000272,0.00002572,0.00002652,239740.29522272,6.2994322636658576
1650758400,2022-04-24 00:00:00,FTM/BTC,0.00002766,0.00002769,0.00002709,0.00002713,110692.04797081,3.0324505558030597
1650672000,2022-04-23 00:00:00,FTM/BTC,0.00002805,0.00002812,0.00002753,0.00002766,178217.01549582,4.9550105556320798
1650585600,2022-04-22 00:00:00,FTM/BTC,0.00002753,0.00002831,0.00002752,0.000028,226105.90637542,6.3269959242253063
1650499200,2022-04-21 00:00:00,FTM/BTC,0.00002843,0.00002857,0.00002742,0.00002753,198898.64998912,5.6049714776853427
1650412800,2022-04-20 00:00:00,FTM/BTC,0.00002856,0.00002923,0.00002815,0.00002843,237296.8335816,6.7977513351079333
1650326400,2022-04-19 00:00:00,FTM/BTC,0.00002797,0.00002872,0.00002788,0.00002858,118274.99413834,3.3435662828753073
1650240000,2022-04-18 00:00:00,FTM/BTC,0.00002807,0.00002831,0.00002705,0.00002796,288478.67537513,8.0021153073395757
1650153600,2022-04-17 00:00:00,FTM/BTC,0.00002862,0.00002881,0.0000279,0.0000281,117042.78091484,3.3344478172089126
1650067200,2022-04-16 00:00:00,FTM/BTC,0.00002908,0.00002912,0.00002813,0.00002861,154438.63914234,4.4067556447296127
1649980800,2022-04-15 00:00:00,FTM/BTC,0.00002889,0.0000294,0.00002876,0.00002908,141585.40512077,4.1112145286030947
1649894400,2022-04-14 00:00:00,FTM/BTC,0.00002898,0.00002962,0.0000286,0.00002886,160831.56873458,4.6838312932434728
1649808000,2022-04-13 00:00:00,FTM/BTC,0.00002902,0.00002941,0.00002873,0.00002899,118798.19115199,3.4494229961537165
1649721600,2022-04-12 00:00:00,FTM/BTC,0.00002834,0.00002938,0.00002824,0.00002904,232475.01187327,6.7095498452965881
1649635200,2022-04-11 00:00:00,FTM/BTC,0.00002979,0.00002984,0.00002651,0.00002833,408466.40301197,11.5327478036452991
1649548800,2022-04-10 00:00:00,FTM/BTC,0.00003044,0.00003058,0.00002953,0.00002977,171018.89365575,5.1455633869735438
1649462400,2022-04-09 00:00:00,FTM/BTC,0.00002953,0.00003047,0.00002952,0.00003045,194243.748515,5.82145303823652
1649376000,2022-04-08 00:00:00,FTM/BTC,0.00003103,0.00003155,0.00002932,0.00002953,225717.27544539,6.8692239251331681
1649289600,2022-04-07 00:00:00,FTM/BTC,0.00003024,0.00003148,0.00002997,0.00003105,228607.38791975,7.0023236477031321
1649203200,2022-04-06 00:00:00,FTM/BTC,0.00003181,0.00003222,0.00002988,0.00003025,629060.58417212,19.4899997562364878
1649116800,2022-04-05 00:00:00,FTM/BTC,0.00003325,0.00003377,0.00003169,0.00003184,340414.64953962,11.1238698950323542
1649030400,2022-04-04 00:00:00,FTM/BTC,0.00003511,0.00003583,0.00003277,0.00003326,333048.91003731,11.2967758729818244
1648944000,2022-04-03 00:00:00,FTM/BTC,0.00003353,0.00003512,0.0000332,0.00003502,359479.21623268,12.220567028030769
1648857600,2022-04-02 00:00:00,FTM/BTC,0.00003436,0.00003605,0.00003332,0.00003348,638954.36894996,22.2041375492614183
1648771200,2022-04-01 00:00:00,FTM/BTC,0.00003142,0.00003495,0.0000313,0.00003435,906841.17184402,30.3251022116705449
1648684800,2022-03-31 00:00:00,FTM/BTC,0.0000299,0.00003284,0.00002984,0.00003147,1108648.9602221,35.0791119440254281
1648598400,2022-03-30 00:00:00,FTM/BTC,0.00002986,0.00003051,0.00002933,0.00002993,323604.73450335,9.7105612045263167
1648512000,2022-03-29 00:00:00,FTM/BTC,0.00002974,0.00003098,0.00002944,0.00002985,501581.25813685,15.1105763661632748
1648425600,2022-03-28 00:00:00,FTM/BTC,0.00003067,0.00003137,0.0000294,0.0000297,417630.15383817,12.7492226631838027
1648339200,2022-03-27 00:00:00,FTM/BTC,0.0000314,0.00003168,0.00003031,0.00003065,247531.84100091,7.6261923568220834
1648252800,2022-03-26 00:00:00,FTM/BTC,0.00003046,0.00003163,0.00003024,0.00003144,135702.82089704,4.1892356280119304
1648166400,2022-03-25 00:00:00,FTM/BTC,0.00002991,0.00003183,0.00002971,0.00003043,611457.59646989,18.5455308847622403
1648080000,2022-03-24 00:00:00,FTM/BTC,0.00003042,0.00003121,0.0000299,0.00002994,176707.15884776,5.3696458385508473
1647993600,2022-03-23 00:00:00,FTM/BTC,0.00003005,0.0000308,0.00002988,0.00003038,138401.48020585,4.1935487008155979
1647907200,2022-03-22 00:00:00,FTM/BTC,0.00003068,0.00003093,0.00002999,0.00003005,142597.69252105,4.3616908547076766
1647820800,2022-03-21 00:00:00,FTM/BTC,0.00003034,0.00003165,0.00002948,0.00003064,156027.17965444,4.7761030069374683
1647734400,2022-03-20 00:00:00,FTM/BTC,0.00003125,0.00003181,0.00003022,0.00003033,228115.70338721,7.0142076303104229
1647648000,2022-03-19 00:00:00,FTM/BTC,0.00002975,0.00003226,0.00002974,0.00003116,491748.26196692,15.2061622873087554
1647561600,2022-03-18 00:00:00,FTM/BTC,0.00002943,0.00003093,0.00002899,0.0000298,436929.2760547,13.0492920078897906
1647475200,2022-03-17 00:00:00,FTM/BTC,0.00003085,0.00003098,0.00002924,0.00002941,313523.74833341,9.4371624160666678
1647388800,2022-03-16 00:00:00,FTM/BTC,0.00003047,0.00003121,0.00002886,0.00003086,421679.96695289,12.4969663894282761
1647302400,2022-03-15 00:00:00,FTM/BTC,0.00002735,0.0000314,0.00002697,0.00003048,412413.96596877,12.1131182250716427
1647216000,2022-03-14 00:00:00,FTM/BTC,0.00002951,0.0000296,0.00002667,0.00002735,330411.39286943,9.3452246231781546
1647129600,2022-03-13 00:00:00,FTM/BTC,0.00003053,0.00003081,0.00002949,0.00002954,361166.39609103,10.9480304671962116
1647043200,2022-03-12 00:00:00,FTM/BTC,0.00003099,0.00003248,0.0000305,0.00003056,241740.91470212,7.6099429019037867
1646956800,2022-03-11 00:00:00,FTM/BTC,0.00003142,0.0000317,0.00002986,0.00003095,626568.41425177,19.4361467854925734
1646870400,2022-03-10 00:00:00,FTM/BTC,0.00003269,0.00003282,0.00003105,0.0000314,445938.80989368,14.1689366563773081
1646784000,2022-03-09 00:00:00,FTM/BTC,0.00003418,0.00003494,0.00003167,0.00003262,334440.86516371,11.1056696723021882
1646697600,2022-03-08 00:00:00,FTM/BTC,0.00003463,0.0000356,0.00003405,0.00003424,169376.49977598,5.8901709017481351
1646611200,2022-03-07 00:00:00,FTM/BTC,0.00003675,0.00003752,0.00003444,0.00003471,624508.92776438,22.3170062674401278
1646524800,2022-03-06 00:00:00,FTM/BTC,0.00004283,0.00004329,0.00003582,0.00003669,1291107.30769257,48.6256065586026897
1646438400,2022-03-05 00:00:00,FTM/BTC,0.00004249,0.0000432,0.00004141,0.00004293,172224.42016931,7.3172301064361244
1646352000,2022-03-04 00:00:00,FTM/BTC,0.00004419,0.00004426,0.00004169,0.00004249,396583.74218075,16.9768816549474441
1646265600,2022-03-03 00:00:00,FTM/BTC,0.00004593,0.00004596,0.00004259,0.0000441,348461.7020824,15.3208935936196323
1646179200,2022-03-02 00:00:00,FTM/BTC,0.00004116,0.00004693,0.00004031,0.00004593,584596.69452747,26.41898258504139
1646092800,2022-03-01 00:00:00,FTM/BTC,0.00004122,0.00004369,0.00004116,0.00004117,298661.81674462,12.6851524586825725
1646006400,2022-02-28 00:00:00,FTM/BTC,0.000042,0.00004239,0.00004004,0.00004137,310775.08792765,12.8898650271435021
1645920000,2022-02-27 00:00:00,FTM/BTC,0.00004529,0.0000457,0.00004172,0.000042,325449.00995644,14.2322953436213173
1645833600,2022-02-26 00:00:00,FTM/BTC,0.00004394,0.0000461,0.00004287,0.00004521,451718.6030459,19.9612102011371956
1645747200,2022-02-25 00:00:00,FTM/BTC,0.00003888,0.00004401,0.00003824,0.00004395,509039.75050692,21.1935837334419717
1645660800,2022-02-24 00:00:00,FTM/BTC,0.00004216,0.00004246,0.00003765,0.00003888,659632.49987937,26.0110031802018545
1645574400,2022-02-23 00:00:00,FTM/BTC,0.0000422,0.00004425,0.00004175,0.00004219,432780.58363515,18.6079333963466474
1645488000,2022-02-22 00:00:00,FTM/BTC,0.00004155,0.00004237,0.00004053,0.00004219,295506.46565897,12.2166671191207495
1645401600,2022-02-21 00:00:00,FTM/BTC,0.0000449,0.00004603,0.0000414,0.00004154,262931.05315211,11.6202672841375066
