https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EWT,Volume BTC
1663290000,2022-09-16 01:00:00,EWT/BTC,0.00020269,0.00020383,0.00020269,0.00020366,153.31,0.031157843499
1663286400,2022-09-16 00:00:00,EWT/BTC,0.00020589,0.00020666,0.00020169,0.00020269,1200.3117,0.244646772712
1663282800,2022-09-15 23:00:00,EWT/BTC,0.00021059,0.0002109,0.00020513,0.00020591,1051.5627,0.218996850801
1663279200,2022-09-15 22:00:00,EWT/BTC,0.00021105,0.00021121,0.00020985,0.00021062,425.5475,0.089592034086
1663275600,2022-09-15 21:00:00,EWT/BTC,0.00021152,0.00021187,0.00021068,0.00021076,459.0483,0.096883771995
1663272000,2022-09-15 20:00:00,EWT/BTC,0.00021205,0.00021239,0.00021152,0.00021152,159.3423,0.033764161199
1663268400,2022-09-15 19:00:00,EWT/BTC,0.00021301,0.0002134,0.00021194,0.00021207,143.751,0.030562521251
1663264800,2022-09-15 18:00:00,EWT/BTC,0.00021256,0.00021338,0.0002121,0.00021306,226.803,0.048285518324
1663261200,2022-09-15 17:00:00,EWT/BTC,0.00021113,0.00021261,0.00021083,0.00021253,564.0858,0.119419812449
1663257600,2022-09-15 16:00:00,EWT/BTC,0.00021183,0.0002128,0.00021006,0.00021096,1031.9514,0.218586517295
1663254000,2022-09-15 15:00:00,EWT/BTC,0.00021241,0.00021315,0.00021118,0.00021178,1403.5274,0.298017914662
1663250400,2022-09-15 14:00:00,EWT/BTC,0.00021118,0.00021263,0.00021099,0.00021213,896.2783,0.189910597161
1663246800,2022-09-15 13:00:00,EWT/BTC,0.00021113,0.00021157,0.00020975,0.00021155,1265.7485,0.26633476198
1663243200,2022-09-15 12:00:00,EWT/BTC,0.00021076,0.00021148,0.00021044,0.00021109,283.0164,0.059732082789
1663239600,2022-09-15 11:00:00,EWT/BTC,0.00020945,0.00021089,0.00020939,0.00021081,423.0742,0.088914738413
1663236000,2022-09-15 10:00:00,EWT/BTC,0.00020732,0.00020974,0.00020732,0.00020945,857.3584,0.179148369916
1663232400,2022-09-15 09:00:00,EWT/BTC,0.00020705,0.00020866,0.00020699,0.00020734,537.3002,0.11172098843
1663228800,2022-09-15 08:00:00,EWT/BTC,0.00021285,0.00021351,0.00020651,0.00020693,1230.5796,0.259329969112
1663225200,2022-09-15 07:00:00,EWT/BTC,0.00021239,0.00021293,0.00021167,0.00021286,355.7595,0.075506564876
1663221600,2022-09-15 06:00:00,EWT/BTC,0.0002102,0.00021264,0.0002102,0.00021229,1120.1627,0.236826481959
1663218000,2022-09-15 05:00:00,EWT/BTC,0.00021209,0.00021263,0.00021028,0.00021028,1173.542,0.248365298638
1663214400,2022-09-15 04:00:00,EWT/BTC,0.00021347,0.0002138,0.00021178,0.00021194,873.5355,0.185588051979
1663210800,2022-09-15 03:00:00,EWT/BTC,0.00021372,0.00021425,0.00021336,0.00021358,417.2241,0.089256194476
1663207200,2022-09-15 02:00:00,EWT/BTC,0.00021331,0.00021463,0.00021324,0.00021372,267.6646,0.057338910743
1663203600,2022-09-15 01:00:00,EWT/BTC,0.00021392,0.00021501,0.00021336,0.00021336,434.8671,0.093227859059
1663200000,2022-09-15 00:00:00,EWT/BTC,0.0002136,0.00021407,0.00021302,0.00021392,295.1166,0.062987301851
1663196400,2022-09-14 23:00:00,EWT/BTC,0.00021346,0.00021453,0.0002132,0.00021353,1547.0123,0.331513443329
1663192800,2022-09-14 22:00:00,EWT/BTC,0.0002142,0.00021454,0.0002125,0.00021329,517.7202,0.11054529213
1663189200,2022-09-14 21:00:00,EWT/BTC,0.00021489,0.00021543,0.00021368,0.00021417,979.3316,0.21005068287
1663185600,2022-09-14 20:00:00,EWT/BTC,0.00021493,0.00021551,0.00021479,0.00021511,95.3192,0.020511110072
1663182000,2022-09-14 19:00:00,EWT/BTC,0.00021531,0.00021549,0.00021371,0.00021522,1287.2595,0.276251834801
1663178400,2022-09-14 18:00:00,EWT/BTC,0.00021735,0.0002184,0.00021227,0.00021531,6343.2363,1.377630178403
1663174800,2022-09-14 17:00:00,EWT/BTC,0.00021758,0.00021795,0.00021653,0.00021724,237.7122,0.051623598077
1663171200,2022-09-14 16:00:00,EWT/BTC,0.00021515,0.00021756,0.0002139,0.00021746,959.3241,0.207127380067
1663167600,2022-09-14 15:00:00,EWT/BTC,0.0002143,0.00021515,0.00021385,0.00021514,612.0277,0.131511810842
1663164000,2022-09-14 14:00:00,EWT/BTC,0.00021464,0.00021498,0.00021368,0.0002143,372.8165,0.079994847751
1663160400,2022-09-14 13:00:00,EWT/BTC,0.00021516,0.00021516,0.00021366,0.00021483,1881.398,0.403331260234
1663156800,2022-09-14 12:00:00,EWT/BTC,0.00021662,0.00021684,0.00021316,0.00021563,2604.2456,0.559288776907
1663153200,2022-09-14 11:00:00,EWT/BTC,0.00021348,0.00022,0.00021336,0.00021662,3131.4843,0.680054909232
1663149600,2022-09-14 10:00:00,EWT/BTC,0.00021291,0.000215,0.00021281,0.00021347,2500.872,0.536374986775
1663146000,2022-09-14 09:00:00,EWT/BTC,0.00021204,0.00021376,0.00021108,0.00021278,1185.4558,0.252328505202
1663142400,2022-09-14 08:00:00,EWT/BTC,0.00021197,0.00021201,0.00021099,0.00021192,266.2732,0.056264100041
1663138800,2022-09-14 07:00:00,EWT/BTC,0.00021283,0.00021301,0.0002117,0.00021197,412.4181,0.08762300236
1663135200,2022-09-14 06:00:00,EWT/BTC,0.00021233,0.00021284,0.00021175,0.00021263,200.8236,0.042701775382
1663131600,2022-09-14 05:00:00,EWT/BTC,0.00021091,0.00021222,0.00021072,0.00021222,461.679,0.097672211396
1663128000,2022-09-14 04:00:00,EWT/BTC,0.00021044,0.00021141,0.00020987,0.00021098,328.9472,0.069295158257
1663124400,2022-09-14 03:00:00,EWT/BTC,0.00021152,0.00021177,0.00020974,0.00021037,567.2638,0.119496693731
1663120800,2022-09-14 02:00:00,EWT/BTC,0.00021179,0.00021284,0.00021137,0.00021174,513.8517,0.108953362364
1663117200,2022-09-14 01:00:00,EWT/BTC,0.00021193,0.00021263,0.00021112,0.00021188,441.3418,0.093409324574
1663113600,2022-09-14 00:00:00,EWT/BTC,0.00020995,0.00021246,0.00020986,0.00021191,1194.2127,0.252645382101
1663110000,2022-09-13 23:00:00,EWT/BTC,0.00021053,0.00021118,0.00020906,0.00020985,1440.39,0.302183812187
1663106400,2022-09-13 22:00:00,EWT/BTC,0.00021112,0.00021149,0.00021038,0.00021047,178.6313,0.037707640076
1663102800,2022-09-13 21:00:00,EWT/BTC,0.00021064,0.00021203,0.00021008,0.0002112,1125.1403,0.237631251627
1663099200,2022-09-13 20:00:00,EWT/BTC,0.00021063,0.00021066,0.00020974,0.00021059,646.4877,0.135940005071
1663095600,2022-09-13 19:00:00,EWT/BTC,0.00020883,0.00021859,0.00020793,0.00021065,4619.4286,0.976954595591
1663092000,2022-09-13 18:00:00,EWT/BTC,0.00020652,0.00020938,0.00020629,0.00020871,969.675,0.201728439395
1663088400,2022-09-13 17:00:00,EWT/BTC,0.00020268,0.00020712,0.00020181,0.00020686,1614.8469,0.328855051535
1663084800,2022-09-13 16:00:00,EWT/BTC,0.00020362,0.00020381,0.0002024,0.00020268,629.4448,0.127871565373
1663081200,2022-09-13 15:00:00,EWT/BTC,0.00020173,0.00020394,0.00020146,0.00020358,591.7947,0.119909251751
1663077600,2022-09-13 14:00:00,EWT/BTC,0.00020146,0.00020255,0.00020046,0.00020179,1073.2653,0.216013711839
1663074000,2022-09-13 13:00:00,EWT/BTC,0.00019604,0.0002014,0.00019595,0.0002014,1914.7231,0.379126689805
1663070400,2022-09-13 12:00:00,EWT/BTC,0.00019281,0.000198,0.00019239,0.00019604,5307.6153,1.036243425472
1663066800,2022-09-13 11:00:00,EWT/BTC,0.00019432,0.00019432,0.00019079,0.00019279,741.5933,0.14250032782
1663063200,2022-09-13 10:00:00,EWT/BTC,0.0001974,0.00019791,0.00019427,0.00019432,711.4231,0.13955964702
1663059600,2022-09-13 09:00:00,EWT/BTC,0.00019845,0.00019862,0.00019685,0.00019735,497.5504,0.098303729287
1663056000,2022-09-13 08:00:00,EWT/BTC,0.00020014,0.0002005,0.00019834,0.0001987,662.2938,0.131943863384
1663052400,2022-09-13 07:00:00,EWT/BTC,0.00019972,0.00020014,0.00019924,0.00020012,213.4888,0.042594554496
1663048800,2022-09-13 06:00:00,EWT/BTC,0.0001996,0.00020053,0.00019863,0.00019965,1492.287,0.297546075106
1663045200,2022-09-13 05:00:00,EWT/BTC,0.00020074,0.00020074,0.00019873,0.0001996,238.3766,0.04758327099
1663041600,2022-09-13 04:00:00,EWT/BTC,0.00020016,0.00020117,0.00019978,0.00020089,386.748,0.077463711695
1663038000,2022-09-13 03:00:00,EWT/BTC,0.00019924,0.00020096,0.00019911,0.00020022,1355.3897,0.271436650441
1663034400,2022-09-13 02:00:00,EWT/BTC,0.00020117,0.00020117,0.00019862,0.00019926,851.1178,0.169957633725
1663030800,2022-09-13 01:00:00,EWT/BTC,0.0002016,0.00020245,0.00020095,0.00020095,844.5923,0.170266293465
1663027200,2022-09-13 00:00:00,EWT/BTC,0.00020281,0.00020357,0.00020138,0.00020158,1355.8347,0.274598007939
1663023600,2022-09-12 23:00:00,EWT/BTC,0.00020357,0.0002083,0.00020201,0.00020281,2021.0098,0.412590596612
1663020000,2022-09-12 22:00:00,EWT/BTC,0.00020276,0.00020357,0.00020217,0.00020357,270.2391,0.054862255044
1663016400,2022-09-12 21:00:00,EWT/BTC,0.00020152,0.00020328,0.00020081,0.00020282,1634.418,0.330885517388
1663012800,2022-09-12 20:00:00,EWT/BTC,0.000201,0.00020185,0.00020081,0.00020161,82.2003,0.016528341342
1663009200,2022-09-12 19:00:00,EWT/BTC,0.00020239,0.0002025,0.00020102,0.00020121,522.3842,0.105383438231
1663005600,2022-09-12 18:00:00,EWT/BTC,0.00020304,0.0002031,0.00020204,0.00020227,343.4077,0.069592791165
1663002000,2022-09-12 17:00:00,EWT/BTC,0.00020329,0.00020467,0.00020266,0.00020295,847.1701,0.17234517786
1662998400,2022-09-12 16:00:00,EWT/BTC,0.0002043,0.00020515,0.00020282,0.00020309,463.2227,0.094518497412
1662994800,2022-09-12 15:00:00,EWT/BTC,0.00020496,0.00020594,0.00020435,0.00020435,1881.2739,0.386347553628
1662991200,2022-09-12 14:00:00,EWT/BTC,0.00020505,0.00020625,0.0002047,0.00020487,888.2991,0.18233714006
1662987600,2022-09-12 13:00:00,EWT/BTC,0.0002018,0.00020715,0.0002018,0.00020498,1957.7248,0.400722784401
1662984000,2022-09-12 12:00:00,EWT/BTC,0.00020398,0.00020398,0.00020084,0.0002018,1494.2759,0.303069367259
1662980400,2022-09-12 11:00:00,EWT/BTC,0.00020323,0.000204,0.00020323,0.00020394,676.6387,0.137732542408
1662976800,2022-09-12 10:00:00,EWT/BTC,0.00020158,0.0002033,0.00020158,0.00020328,630.6508,0.127566538133
1662973200,2022-09-12 09:00:00,EWT/BTC,0.00020108,0.00020169,0.0002006,0.00020139,256.405,0.051597466361
1662969600,2022-09-12 08:00:00,EWT/BTC,0.00020218,0.00020259,0.00020061,0.00020099,986.0215,0.198994197708
1662966000,2022-09-12 07:00:00,EWT/BTC,0.00020474,0.00020523,0.000202,0.00020225,746.3483,0.151960403487
1662962400,2022-09-12 06:00:00,EWT/BTC,0.00020435,0.00020524,0.00020435,0.00020455,167.0594,0.034225717292
1662958800,2022-09-12 05:00:00,EWT/BTC,0.00020415,0.00020469,0.00020356,0.00020433,277.7998,0.056705996552
1662955200,2022-09-12 04:00:00,EWT/BTC,0.00020397,0.00020444,0.00020317,0.00020392,234.5469,0.047842160491
1662951600,2022-09-12 03:00:00,EWT/BTC,0.00020309,0.0002044,0.00020214,0.0002044,501.9962,0.102228919995
1662948000,2022-09-12 02:00:00,EWT/BTC,0.00020141,0.00020345,0.00020092,0.00020326,744.3912,0.150695774773
1662944400,2022-09-12 01:00:00,EWT/BTC,0.0002044,0.0002044,0.00019954,0.00020141,2283.8308,0.46092895996
1662940800,2022-09-12 00:00:00,EWT/BTC,0.00020562,0.00020576,0.00020284,0.00020443,1312.5207,0.267642058895
1662937200,2022-09-11 23:00:00,EWT/BTC,0.0002072,0.0002072,0.00020511,0.00020605,798.9302,0.165303897054
1662933600,2022-09-11 22:00:00,EWT/BTC,0.00020877,0.00020877,0.00020696,0.0002072,763.6096,0.158519828168
1662930000,2022-09-11 21:00:00,EWT/BTC,0.00020864,0.00020917,0.00020795,0.00020877,314.5733,0.065593832193
1662926400,2022-09-11 20:00:00,EWT/BTC,0.00020888,0.00021009,0.00020848,0.00020915,480.5887,0.100506765268
1662922800,2022-09-11 19:00:00,EWT/BTC,0.00020948,0.00020969,0.00020848,0.0002091,211.3842,0.044249632766
1662919200,2022-09-11 18:00:00,EWT/BTC,0.00020888,0.00021008,0.00020867,0.0002095,199.9817,0.041889957283
1662915600,2022-09-11 17:00:00,EWT/BTC,0.00021134,0.00021204,0.00020889,0.00020889,645.8023,0.136264100135
1662912000,2022-09-11 16:00:00,EWT/BTC,0.00021004,0.00021141,0.00020953,0.00021141,357.0197,0.07504170561
1662908400,2022-09-11 15:00:00,EWT/BTC,0.00021183,0.00021211,0.00020958,0.00020985,413.9805,0.087171533469
1662904800,2022-09-11 14:00:00,EWT/BTC,0.00021175,0.00021213,0.00021086,0.00021169,279.5678,0.059088809245
1662901200,2022-09-11 13:00:00,EWT/BTC,0.00021142,0.00021201,0.00021128,0.00021196,161.7418,0.034232398949
1662897600,2022-09-11 12:00:00,EWT/BTC,0.00021107,0.00021154,0.00021036,0.00021138,205.1594,0.043304828022
1662894000,2022-09-11 11:00:00,EWT/BTC,0.00021005,0.00021128,0.00020939,0.00021108,242.2341,0.050983527317
1662890400,2022-09-11 10:00:00,EWT/BTC,0.00021027,0.00021047,0.00020943,0.00021034,221.7263,0.046588006294
1662886800,2022-09-11 09:00:00,EWT/BTC,0.00020967,0.00021028,0.00020929,0.00021028,178.9525,0.037567003395
1662883200,2022-09-11 08:00:00,EWT/BTC,0.00020931,0.00021005,0.00020917,0.0002096,166.6555,0.034918621714
1662879600,2022-09-11 07:00:00,EWT/BTC,0.00020961,0.00021024,0.0002089,0.00020926,353.002,0.074027305111
1662876000,2022-09-11 06:00:00,EWT/BTC,0.0002092,0.00021018,0.00020854,0.00020961,291.8402,0.061124171932
1662872400,2022-09-11 05:00:00,EWT/BTC,0.00021028,0.00021029,0.00020734,0.00020917,438.4641,0.091426447915
1662868800,2022-09-11 04:00:00,EWT/BTC,0.00020925,0.00021037,0.00020854,0.00021037,158.5357,0.033210940703
1662865200,2022-09-11 03:00:00,EWT/BTC,0.00021158,0.00021234,0.00020923,0.00020923,1320.8778,0.27806808889
1662861600,2022-09-11 02:00:00,EWT/BTC,0.00021163,0.00021215,0.00021123,0.0002116,255.8976,0.054185857501
1662858000,2022-09-11 01:00:00,EWT/BTC,0.00021202,0.00021235,0.00021104,0.00021178,165.2401,0.035009592815
1662854400,2022-09-11 00:00:00,EWT/BTC,0.00021087,0.00021215,0.00021069,0.00021193,425.4705,0.090069576131
1662850800,2022-09-10 23:00:00,EWT/BTC,0.00021115,0.00021115,0.00020977,0.00021087,226.4825,0.047727481205
1662847200,2022-09-10 22:00:00,EWT/BTC,0.0002101,0.00021199,0.00020979,0.00021058,3528.406,0.743101122957
1662843600,2022-09-10 21:00:00,EWT/BTC,0.00021008,0.00021023,0.0002083,0.0002101,1589.2704,0.332824455886
1662840000,2022-09-10 20:00:00,EWT/BTC,0.00020894,0.00021028,0.00020867,0.00021025,574.1816,0.120308045703
1662836400,2022-09-10 19:00:00,EWT/BTC,0.00021117,0.00021118,0.00020873,0.00020899,689.456,0.144551549901
1662832800,2022-09-10 18:00:00,EWT/BTC,0.00021098,0.00021116,0.00020965,0.00021116,188.4017,0.039621428984
1662829200,2022-09-10 17:00:00,EWT/BTC,0.00021044,0.00021166,0.00021015,0.00021109,219.7392,0.046360170864
1662825600,2022-09-10 16:00:00,EWT/BTC,0.00021307,0.00021357,0.00020923,0.0002105,1105.0348,0.233547225809
1662822000,2022-09-10 15:00:00,EWT/BTC,0.00021463,0.00021463,0.00021209,0.00021302,1120.6226,0.238787271494
1662818400,2022-09-10 14:00:00,EWT/BTC,0.00021535,0.00021545,0.00021441,0.00021441,154.4117,0.033151766518
1662814800,2022-09-10 13:00:00,EWT/BTC,0.00021263,0.00021772,0.00021256,0.00021535,2787.1512,0.598579507754
1662811200,2022-09-10 12:00:00,EWT/BTC,0.00021046,0.00021326,0.00021031,0.00021267,867.4779,0.183987040001
1662807600,2022-09-10 11:00:00,EWT/BTC,0.00021051,0.00021117,0.00020762,0.00021046,1520.6455,0.317920726436
1662804000,2022-09-10 10:00:00,EWT/BTC,0.00021553,0.00021553,0.00020825,0.00021051,2915.4842,0.6127967716
1662800400,2022-09-10 09:00:00,EWT/BTC,0.00021526,0.00021755,0.00021498,0.00021553,249.9686,0.054029158082
1662796800,2022-09-10 08:00:00,EWT/BTC,0.00021685,0.00021685,0.00021385,0.00021524,280.2732,0.060247891414
1662793200,2022-09-10 07:00:00,EWT/BTC,0.00021745,0.00021898,0.00021696,0.00021696,998.8842,0.217602345001
1662789600,2022-09-10 06:00:00,EWT/BTC,0.00021408,0.00021746,0.00021244,0.00021745,1602.5446,0.345841334174
1662786000,2022-09-10 05:00:00,EWT/BTC,0.00021676,0.00021688,0.0002128,0.00021407,679.9433,0.145861257465
1662782400,2022-09-10 04:00:00,EWT/BTC,0.00022106,0.00022116,0.00021403,0.00021681,2689.6344,0.582877282655
1662778800,2022-09-10 03:00:00,EWT/BTC,0.00022368,0.0002246,0.00022069,0.00022125,445.6255,0.099423792917
1662775200,2022-09-10 02:00:00,EWT/BTC,0.00022389,0.00022455,0.00022323,0.00022323,262.6033,0.058831554831
1662771600,2022-09-10 01:00:00,EWT/BTC,0.00022559,0.00022632,0.0002239,0.0002239,323.9358,0.0728575138
1662768000,2022-09-10 00:00:00,EWT/BTC,0.00022205,0.00023338,0.00022205,0.00022559,2010.139,0.458520658402
1662764400,2022-09-09 23:00:00,EWT/BTC,0.00022104,0.00022208,0.00021814,0.00022202,786.4283,0.173127235005
1662760800,2022-09-09 22:00:00,EWT/BTC,0.00022698,0.00022698,0.00022052,0.00022104,1617.3349,0.359974305831
1662757200,2022-09-09 21:00:00,EWT/BTC,0.00023009,0.00023149,0.0002265,0.0002265,649.7223,0.148903002648
1662753600,2022-09-09 20:00:00,EWT/BTC,0.00023292,0.00023581,0.00022835,0.00022997,1232.5485,0.286987798852
1662750000,2022-09-09 19:00:00,EWT/BTC,0.00022233,0.00023312,0.00022077,0.00023292,2142.4787,0.489230982124
1662746400,2022-09-09 18:00:00,EWT/BTC,0.00022335,0.00022357,0.00022119,0.00022219,300.6903,0.06678501873
1662742800,2022-09-09 17:00:00,EWT/BTC,0.00022593,0.00022618,0.00022321,0.00022321,480.1579,0.108101557509
1662739200,2022-09-09 16:00:00,EWT/BTC,0.00022416,0.00022649,0.00022193,0.00022649,1045.2557,0.234652237942
1662735600,2022-09-09 15:00:00,EWT/BTC,0.0002221,0.00022815,0.0002221,0.00022422,1235.2059,0.277236688977
1662732000,2022-09-09 14:00:00,EWT/BTC,0.00022371,0.00022656,0.00022204,0.0002221,881.9881,0.197815515562
1662728400,2022-09-09 13:00:00,EWT/BTC,0.00022576,0.00022608,0.00022211,0.00022363,1067.1154,0.238966298439
1662724800,2022-09-09 12:00:00,EWT/BTC,0.0002243,0.00022667,0.00022233,0.0002251,1169.156,0.261682852051
1662721200,2022-09-09 11:00:00,EWT/BTC,0.00022089,0.00022543,0.0002208,0.00022422,864.9234,0.193425316308
1662717600,2022-09-09 10:00:00,EWT/BTC,0.00022461,0.00022618,0.00021997,0.00022082,969.3981,0.215401691232
1662714000,2022-09-09 09:00:00,EWT/BTC,0.00022458,0.00022701,0.00022415,0.00022432,403.6473,0.091108381351
1662710400,2022-09-09 08:00:00,EWT/BTC,0.00022318,0.0002276,0.00022318,0.00022473,1500.5697,0.338479956034
1662706800,2022-09-09 07:00:00,EWT/BTC,0.00022507,0.00022747,0.00022289,0.00022317,710.5817,0.160123797206
1662703200,2022-09-09 06:00:00,EWT/BTC,0.00022716,0.00022931,0.0002251,0.0002251,1335.5817,0.303770880506
1662699600,2022-09-09 05:00:00,EWT/BTC,0.00023546,0.00023648,0.00022716,0.00022722,1682.1376,0.389259534057
1662696000,2022-09-09 04:00:00,EWT/BTC,0.00024799,0.00024844,0.00023497,0.00023497,1532.8555,0.368997593338
1662692400,2022-09-09 03:00:00,EWT/BTC,0.00024955,0.00025065,0.00024625,0.00024813,475.5604,0.118014424086
1662688800,2022-09-09 02:00:00,EWT/BTC,0.00024355,0.00025065,0.000242,0.00024942,1204.3484,0.295658020902
1662685200,2022-09-09 01:00:00,EWT/BTC,0.00024625,0.00024686,0.00024025,0.00024355,1032.2905,0.250653166378
1662681600,2022-09-09 00:00:00,EWT/BTC,0.00024468,0.00025668,0.00024463,0.00024625,2967.3305,0.743844095062
1662678000,2022-09-08 23:00:00,EWT/BTC,0.00023632,0.00025338,0.00023569,0.00024494,3126.1784,0.764643373833
1662674400,2022-09-08 22:00:00,EWT/BTC,0.00022985,0.0002404,0.00022891,0.0002362,4611.69,1.093904241692
1662670800,2022-09-08 21:00:00,EWT/BTC,0.00022604,0.00023222,0.00022399,0.00022985,1998.8472,0.454538161773
1662667200,2022-09-08 20:00:00,EWT/BTC,0.00021383,0.00023334,0.00021238,0.00022604,2992.1536,0.670013549364
1662663600,2022-09-08 19:00:00,EWT/BTC,0.00021718,0.00021726,0.00021308,0.00021384,1586.1894,0.341499480733
