https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTCBULL,Volume USDT
1663387200000.0,2022-09-17 04:00:00,LTCBULL/USDT,9.036e-05,9.093e-05,9.011e-05,9.052e-05,0.0,0.0
1663383600000.0,2022-09-17 03:00:00,LTCBULL/USDT,9.031e-05,9.056e-05,9.011e-05,9.036e-05,265264.0548915449,23.96926
1663380000000.0,2022-09-17 02:00:00,LTCBULL/USDT,9.064e-05,9.201e-05,9.031e-05,9.031e-05,0.0,0.0
1663376400000.0,2022-09-17 01:00:00,LTCBULL/USDT,9.031e-05,9.149e-05,9.02e-05,9.138e-05,0.0,0.0
1663372800000.0,2022-09-17 00:00:00,LTCBULL/USDT,8.858e-05,9.104e-05,8.846e-05,9.031e-05,507000.00000000006,45.78717
1663369200000.0,2022-09-16 23:00:00,LTCBULL/USDT,8.788e-05,8.858e-05,8.734e-05,8.858e-05,0.0,0.0
1663365600000.0,2022-09-16 22:00:00,LTCBULL/USDT,8.825e-05,8.905e-05,8.756e-05,8.788e-05,79465.63495675921,6.98344
1663362000000.0,2022-09-16 21:00:00,LTCBULL/USDT,8.963e-05,8.975e-05,8.8e-05,8.825e-05,0.0,0.0
1663358400000.0,2022-09-16 20:00:00,LTCBULL/USDT,8.814e-05,8.975e-05,8.809e-05,8.963e-05,0.0,0.0
1663354800000.0,2022-09-16 19:00:00,LTCBULL/USDT,8.59e-05,8.903e-05,8.59e-05,8.814e-05,0.0,0.0
1663351200000.0,2022-09-16 18:00:00,LTCBULL/USDT,8.521e-05,8.76e-05,8.406e-05,8.59e-05,0.0,0.0
1663347600000.0,2022-09-16 17:00:00,LTCBULL/USDT,8.648e-05,8.711e-05,8.355e-05,8.521e-05,0.0,0.0
1663344000000.0,2022-09-16 16:00:00,LTCBULL/USDT,8.886e-05,8.926e-05,8.442e-05,8.648e-05,0.0,0.0
1663340400000.0,2022-09-16 15:00:00,LTCBULL/USDT,8.963e-05,9.009e-05,8.747e-05,8.886e-05,0.0,0.0
1663336800000.0,2022-09-16 14:00:00,LTCBULL/USDT,8.522e-05,9.015e-05,8.501e-05,8.963e-05,30172.710030123846,2.70438
1663333200000.0,2022-09-16 13:00:00,LTCBULL/USDT,8.801e-05,8.887e-05,8.474e-05,8.522e-05,0.0,0.0
1663329600000.0,2022-09-16 12:00:00,LTCBULL/USDT,8.954e-05,8.963e-05,8.786e-05,8.801e-05,0.0,0.0
1663326000000.0,2022-09-16 11:00:00,LTCBULL/USDT,8.887e-05,8.962e-05,8.887e-05,8.954e-05,0.0,0.0
1663322400000.0,2022-09-16 10:00:00,LTCBULL/USDT,8.684e-05,8.929e-05,8.589e-05,8.887e-05,507000.00000000006,45.05709
1663318800000.0,2022-09-16 09:00:00,LTCBULL/USDT,8.498e-05,8.772e-05,8.476e-05,8.684e-05,453820.12897282356,39.40974
1663315200000.0,2022-09-16 08:00:00,LTCBULL/USDT,8.67e-05,8.811e-05,8.467e-05,8.498e-05,0.0,0.0
1663311600000.0,2022-09-16 07:00:00,LTCBULL/USDT,8.807e-05,8.967e-05,8.626e-05,8.67e-05,0.0,0.0
1663308000000.0,2022-09-16 06:00:00,LTCBULL/USDT,8.895e-05,8.977e-05,8.773e-05,8.807e-05,0.0,0.0
1663304400000.0,2022-09-16 05:00:00,LTCBULL/USDT,9e-05,9e-05,8.889e-05,8.895e-05,0.0,0.0
1663300800000.0,2022-09-16 04:00:00,LTCBULL/USDT,8.915e-05,9.045e-05,8.911e-05,9e-05,3141048.0,282.69432
1663297200000.0,2022-09-16 03:00:00,LTCBULL/USDT,8.948e-05,9.134e-05,8.866e-05,8.915e-05,0.0,0.0
1663293600000.0,2022-09-16 02:00:00,LTCBULL/USDT,9.13e-05,9.134e-05,8.67e-05,8.948e-05,0.0,0.0
1663290000000.0,2022-09-16 01:00:00,LTCBULL/USDT,9.225e-05,9.236e-05,9.062e-05,9.13e-05,0.0,0.0
1663286400000.0,2022-09-16 00:00:00,LTCBULL/USDT,9.134e-05,9.309e-05,8.891e-05,9.225e-05,0.0,0.0
1663282800000.0,2022-09-15 23:00:00,LTCBULL/USDT,9.042e-05,9.134e-05,8.913e-05,9.134e-05,238999.99999999997,21.83026
1663279200000.0,2022-09-15 22:00:00,LTCBULL/USDT,9.397e-05,9.397e-05,8.932e-05,9.042e-05,53024552.090245515,4794.48
1663275600000.0,2022-09-15 21:00:00,LTCBULL/USDT,9.473e-05,9.473e-05,9.328e-05,9.397e-05,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,LTCBULL/USDT,9.397e-05,9.497e-05,9.365e-05,9.473e-05,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,LTCBULL/USDT,9.37e-05,9.404e-05,9.191e-05,9.397e-05,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,LTCBULL/USDT,9.616e-05,9.744e-05,9.345e-05,9.37e-05,16046.104589114193,1.50352
1663261200000.0,2022-09-15 17:00:00,LTCBULL/USDT,9.615e-05,9.912e-05,9.589e-05,9.616e-05,0.0,0.0
1663257600000.0,2022-09-15 16:00:00,LTCBULL/USDT,9.922e-05,9.959e-05,9.176e-05,9.615e-05,0.0,0.0
1663254000000.0,2022-09-15 15:00:00,LTCBULL/USDT,0.00010359,0.00010359,9.59e-05,9.922e-05,15350028.925619835,1523.02987
1663250400000.0,2022-09-15 14:00:00,LTCBULL/USDT,0.00011188,0.00011317,0.00010253,0.00010359,84710.10715320011,8.77512
1663246800000.0,2022-09-15 13:00:00,LTCBULL/USDT,0.00011211,0.00011258,0.00010884,0.00011188,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,LTCBULL/USDT,0.0001107,0.00011317,0.00010941,0.00011258,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,LTCBULL/USDT,0.00011063,0.00011217,0.00010953,0.0001107,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,LTCBULL/USDT,0.00011317,0.00011317,0.00010983,0.00011063,0.0,0.0
1663232400000.0,2022-09-15 09:00:00,LTCBULL/USDT,0.00011221,0.00011317,0.00011168,0.00011317,0.0,0.0
1663228800000.0,2022-09-15 08:00:00,LTCBULL/USDT,0.00011243,0.00011317,0.00011028,0.00011221,7054.807949380625,0.79162
1663225200000.0,2022-09-15 07:00:00,LTCBULL/USDT,0.00010945,0.00011566,0.0001087,0.00011243,0.0,0.0
1663221600000.0,2022-09-15 06:00:00,LTCBULL/USDT,0.00010985,0.00011169,0.00010465,0.00010945,92065.32663316582,10.07655
1663218000000.0,2022-09-15 05:00:00,LTCBULL/USDT,0.00010755,0.00011075,0.00010655,0.00010985,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,LTCBULL/USDT,0.00010695,0.000109,0.0001058,0.00010755,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,LTCBULL/USDT,0.00010765,0.0001092,0.0001032,0.00010695,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,LTCBULL/USDT,0.00011055,0.00011075,0.00010705,0.00010765,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,LTCBULL/USDT,0.00010965,0.00011075,0.0001069,0.00011055,1251259.6110357305,138.32675
1663200000000.0,2022-09-15 00:00:00,LTCBULL/USDT,0.00011205,0.0001128,0.0001075,0.00010965,0.0,0.0
1663196400000.0,2022-09-14 23:00:00,LTCBULL/USDT,0.00011195,0.00011265,0.00010945,0.00011205,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,LTCBULL/USDT,0.00011105,0.0001136,0.0001097,0.0001119,0.0,0.0
1663189200000.0,2022-09-14 21:00:00,LTCBULL/USDT,0.0001088,0.00011115,0.00010795,0.00011105,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,LTCBULL/USDT,0.0001101,0.0001106,0.00010795,0.0001088,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,LTCBULL/USDT,0.0001076,0.0001104,0.0001075,0.0001101,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,LTCBULL/USDT,0.00011175,0.00011215,0.00010535,0.0001076,320162.1747211896,34.44945
1663174800000.0,2022-09-14 17:00:00,LTCBULL/USDT,0.0001118,0.0001151,0.0001112,0.00011175,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,LTCBULL/USDT,0.00011345,0.0001135,0.00010975,0.0001118,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,LTCBULL/USDT,0.0001145,0.00011485,0.00011265,0.00011345,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,LTCBULL/USDT,0.000113,0.000117,0.00011055,0.0001145,0.0,0.0
1663160400000.0,2022-09-14 13:00:00,LTCBULL/USDT,0.00011,0.0001145,0.00010975,0.000113,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,LTCBULL/USDT,0.00010865,0.00011115,0.00010625,0.00011,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,LTCBULL/USDT,0.0001095,0.00010975,0.00010635,0.00010865,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,LTCBULL/USDT,0.00010975,0.00010975,0.00010885,0.00010965,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,LTCBULL/USDT,0.00010975,0.0001102,0.0001088,0.00010975,0.0,0.0
1663142400000.0,2022-09-14 08:00:00,LTCBULL/USDT,0.0001061,0.00010975,0.00010485,0.00010975,13000.0,1.42675
1663138800000.0,2022-09-14 07:00:00,LTCBULL/USDT,0.0001072,0.0001078,0.00010325,0.0001059,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,LTCBULL/USDT,0.0001102,0.00011075,0.00010675,0.0001072,19325000.0,2071.64
1663131600000.0,2022-09-14 05:00:00,LTCBULL/USDT,0.0001113,0.0001116,0.00010965,0.0001102,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,LTCBULL/USDT,0.0001106,0.00011145,0.00010795,0.0001113,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,LTCBULL/USDT,0.00011055,0.00011145,0.00010845,0.0001106,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,LTCBULL/USDT,0.0001061,0.00011055,0.0001061,0.00011055,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,LTCBULL/USDT,0.0001088,0.000109,0.0001061,0.0001061,5148000.0,546.2028
1663113600000.0,2022-09-14 00:00:00,LTCBULL/USDT,0.0001078,0.000109,0.000105,0.0001088,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,LTCBULL/USDT,0.00010735,0.0001083,0.0001037,0.0001078,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,LTCBULL/USDT,0.00010785,0.000109,0.0001034,0.00010735,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,LTCBULL/USDT,0.00010925,0.0001096,0.0001039,0.00010785,2010211.8683356515,216.80135
1663099200000.0,2022-09-13 20:00:00,LTCBULL/USDT,0.00011175,0.00011175,0.0001091,0.00010925,18057.66590389016,1.9728
1663095600000.0,2022-09-13 19:00:00,LTCBULL/USDT,0.00011125,0.0001124,0.0001077,0.00011175,224786.57718120806,25.1199
1663092000000.0,2022-09-13 18:00:00,LTCBULL/USDT,0.0001247,0.0001255,0.00011125,0.00011125,4578687.640449438,509.379
1663088400000.0,2022-09-13 17:00:00,LTCBULL/USDT,0.00012605,0.0001278,0.00012355,0.0001247,0.0,0.0
1663084800000.0,2022-09-13 16:00:00,LTCBULL/USDT,0.0001231,0.00012705,0.0001229,0.00012605,433697523.6017453,54667.57285
1663081200000.0,2022-09-13 15:00:00,LTCBULL/USDT,0.00012325,0.0001266,0.0001225,0.0001231,1006.0926076360681,0.12385
1663077600000.0,2022-09-13 14:00:00,LTCBULL/USDT,0.0001338,0.0001366,0.0001226,0.00012325,33225390.263691686,4095.02935
1663074000000.0,2022-09-13 13:00:00,LTCBULL/USDT,0.00013395,0.00013585,0.00013105,0.0001338,22895771.674140505,3063.45425
1663070400000.0,2022-09-13 12:00:00,LTCBULL/USDT,0.0001488,0.00015445,0.00013265,0.00013395,94644659.20119447,12677.6521
1663066800000.0,2022-09-13 11:00:00,LTCBULL/USDT,0.0001342,0.00015075,0.00013405,0.0001488,32345.430107526878,4.813
1663063200000.0,2022-09-13 10:00:00,LTCBULL/USDT,0.00012665,0.0001342,0.00012595,0.0001342,544524.5901639344,73.0752
1663059600000.0,2022-09-13 09:00:00,LTCBULL/USDT,0.0001252,0.00012735,0.00012365,0.00012665,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,LTCBULL/USDT,0.0001276,0.0001285,0.00012365,0.0001252,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,LTCBULL/USDT,0.000122,0.0001292,0.000122,0.0001276,385268.0250783699,49.1602
1663048800000.0,2022-09-13 06:00:00,LTCBULL/USDT,0.000122,0.0001235,0.00012085,0.000122,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,LTCBULL/USDT,0.00012085,0.000122,0.0001206,0.000122,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,LTCBULL/USDT,0.00012305,0.0001232,0.0001205,0.00012085,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,LTCBULL/USDT,0.0001197,0.00012305,0.00011945,0.00012305,12889.069483949614,1.586
1663034400000.0,2022-09-13 02:00:00,LTCBULL/USDT,0.0001163,0.00012015,0.0001159,0.0001197,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,LTCBULL/USDT,0.0001175,0.00012015,0.00011515,0.0001163,1626322.871883061,189.14135
1663027200000.0,2022-09-13 00:00:00,LTCBULL/USDT,0.00012015,0.00012015,0.00011455,0.0001175,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,LTCBULL/USDT,0.0001193,0.00012025,0.00011895,0.00012015,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,LTCBULL/USDT,0.0001199,0.00012015,0.0001185,0.0001193,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,LTCBULL/USDT,0.00012015,0.00012015,0.00011965,0.0001199,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,LTCBULL/USDT,0.00012005,0.000121,0.00012005,0.00012015,1578000.0,189.5967
1663009200000.0,2022-09-12 19:00:00,LTCBULL/USDT,0.00012005,0.00012035,0.0001194,0.00012005,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,LTCBULL/USDT,0.00012035,0.00012035,0.0001182,0.00012005,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,LTCBULL/USDT,0.0001198,0.00012055,0.0001187,0.00012035,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,LTCBULL/USDT,0.0001176,0.00012005,0.0001139,0.0001198,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,LTCBULL/USDT,0.0001211,0.00012195,0.00011655,0.0001176,209270.83333333334,24.61025
1662991200000.0,2022-09-12 14:00:00,LTCBULL/USDT,0.0001242,0.00012435,0.00012065,0.0001211,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,LTCBULL/USDT,0.0001242,0.0001242,0.00012205,0.0001242,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,LTCBULL/USDT,0.0001241,0.0001242,0.0001209,0.0001242,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,LTCBULL/USDT,0.0001242,0.0001252,0.00012345,0.0001241,1000.8058017727639,0.1242
1662976800000.0,2022-09-12 10:00:00,LTCBULL/USDT,0.0001242,0.0001242,0.0001224,0.0001242,0.0,0.0
1662973200000.0,2022-09-12 09:00:00,LTCBULL/USDT,0.00012625,0.0001271,0.0001242,0.0001242,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,LTCBULL/USDT,0.0001242,0.00012875,0.0001239,0.00012625,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,LTCBULL/USDT,0.0001211,0.0001242,0.00012105,0.0001242,0.0,0.0
1662962400000.0,2022-09-12 06:00:00,LTCBULL/USDT,0.00012055,0.00012255,0.0001178,0.0001211,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,LTCBULL/USDT,0.00011945,0.0001213,0.0001187,0.00012055,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,LTCBULL/USDT,0.00011715,0.00012,0.00011695,0.00011945,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,LTCBULL/USDT,0.00012405,0.0001242,0.00011645,0.00011715,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,LTCBULL/USDT,0.0001271,0.0001276,0.00012195,0.00012405,0.0,0.0
1662944400000.0,2022-09-12 01:00:00,LTCBULL/USDT,0.0001209,0.00013055,0.00012,0.0001271,0.0,0.0
1662940800000.0,2022-09-12 00:00:00,LTCBULL/USDT,0.0001247,0.00012495,0.0001209,0.0001209,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,LTCBULL/USDT,0.00012555,0.000127,0.00012325,0.0001247,360548.5164394547,44.9604
1662933600000.0,2022-09-11 22:00:00,LTCBULL/USDT,0.00012375,0.00012905,0.00012375,0.00012555,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,LTCBULL/USDT,0.00013025,0.00013095,0.00012175,0.00012375,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,LTCBULL/USDT,0.00012945,0.0001307,0.000124,0.00013025,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,LTCBULL/USDT,0.00012805,0.00013095,0.00012805,0.00012945,1563914.2526071842,202.4487
1662919200000.0,2022-09-11 18:00:00,LTCBULL/USDT,0.00012805,0.00012855,0.00012805,0.00012805,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,LTCBULL/USDT,0.0001306,0.0001313,0.00012805,0.00012805,7000.0,0.89635
1662912000000.0,2022-09-11 16:00:00,LTCBULL/USDT,0.00013,0.0001313,0.00012975,0.0001306,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,LTCBULL/USDT,0.0001281,0.0001313,0.0001274,0.00013,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,LTCBULL/USDT,0.00012855,0.0001313,0.00012675,0.0001281,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,LTCBULL/USDT,0.0001298,0.00013025,0.0001269,0.00012855,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,LTCBULL/USDT,0.0001309,0.0001313,0.00012815,0.0001298,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,LTCBULL/USDT,0.00013015,0.0001313,0.0001299,0.0001309,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,LTCBULL/USDT,0.00013085,0.0001313,0.00012955,0.00013015,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,LTCBULL/USDT,0.0001313,0.0001313,0.00012985,0.00013085,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,LTCBULL/USDT,0.0001318,0.0001318,0.0001306,0.0001313,80000.0,10.504
1662879600000.0,2022-09-11 07:00:00,LTCBULL/USDT,0.00013005,0.00013295,0.0001283,0.0001318,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,LTCBULL/USDT,0.00013485,0.0001361,0.0001274,0.00013005,0.0,0.0
1662872400000.0,2022-09-11 05:00:00,LTCBULL/USDT,0.00013255,0.00013525,0.00013145,0.00013485,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,LTCBULL/USDT,0.0001362,0.00013695,0.00013195,0.00013255,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,LTCBULL/USDT,0.00013945,0.0001396,0.00013485,0.0001362,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,LTCBULL/USDT,0.00013605,0.0001396,0.0001344,0.00013945,21930.44101828612,3.0582
1662858000000.0,2022-09-11 01:00:00,LTCBULL/USDT,0.0001365,0.00013745,0.00013455,0.00013605,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,LTCBULL/USDT,0.0001335,0.0001374,0.00013345,0.0001365,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,LTCBULL/USDT,0.00013625,0.0001374,0.0001328,0.0001335,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,LTCBULL/USDT,0.0001343,0.00013745,0.00013345,0.00013625,272937.61467889906,37.18775
1662843600000.0,2022-09-10 21:00:00,LTCBULL/USDT,0.00013485,0.00013695,0.00013345,0.0001343,72537.9746835443,9.74185
1662840000000.0,2022-09-10 20:00:00,LTCBULL/USDT,0.0001326,0.00013485,0.00013185,0.00013485,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,LTCBULL/USDT,0.0001341,0.00013485,0.0001325,0.0001326,216149.32126696833,28.6614
1662832800000.0,2022-09-10 18:00:00,LTCBULL/USDT,0.0001344,0.0001359,0.00013395,0.0001341,1572843.0275913496,210.91825
1662829200000.0,2022-09-10 17:00:00,LTCBULL/USDT,0.00013715,0.00013785,0.0001344,0.0001344,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,LTCBULL/USDT,0.00013635,0.0001399,0.0001345,0.00013715,0.0,0.0
1662822000000.0,2022-09-10 15:00:00,LTCBULL/USDT,0.00013615,0.0001393,0.0001344,0.00013635,1539698.2031536486,209.93785
1662818400000.0,2022-09-10 14:00:00,LTCBULL/USDT,0.00012985,0.00013775,0.00012965,0.00013615,455026.441424899,61.95185
1662814800000.0,2022-09-10 13:00:00,LTCBULL/USDT,0.00013335,0.00013425,0.0001294,0.00012985,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,LTCBULL/USDT,0.00012555,0.0001347,0.00012555,0.00013335,168847.39407574054,22.5158
1662807600000.0,2022-09-10 11:00:00,LTCBULL/USDT,0.0001222,0.0001263,0.0001213,0.00012555,154170.84826762247,19.35615
1662804000000.0,2022-09-10 10:00:00,LTCBULL/USDT,0.0001205,0.0001225,0.0001205,0.0001222,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,LTCBULL/USDT,0.00012045,0.0001205,0.0001203,0.0001205,0.0,0.0
