https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LACE,Volume USDT
1663113600,2022-09-14 00:00:00,LACE/USDT,0.00823,0.00845,0.00823,0.00837,357642.3571,2983.267366496
1663110000,2022-09-13 23:00:00,LACE/USDT,0.00834,0.00835,0.0082,0.00823,308882.0845,2551.32754752
1663106400,2022-09-13 22:00:00,LACE/USDT,0.00834,0.00857,0.00821,0.00834,517044.8721,4332.427286567
1663102800,2022-09-13 21:00:00,LACE/USDT,0.00854,0.0086,0.00821,0.00835,1066232.2468,8911.295946671
1663099200,2022-09-13 20:00:00,LACE/USDT,0.00918,0.00927,0.00853,0.00856,1074528.8906,9547.920172104
1663095600,2022-09-13 19:00:00,LACE/USDT,0.00937,0.00959,0.00892,0.00914,902691.9371,8270.905376605
1663092000,2022-09-13 18:00:00,LACE/USDT,0.0095,0.00981,0.00925,0.00937,905212.4036,8591.753149028
1663088400,2022-09-13 17:00:00,LACE/USDT,0.00943,0.00959,0.00907,0.0095,1215865.0034,11397.690447329
1663084800,2022-09-13 16:00:00,LACE/USDT,0.00919,0.00958,0.00907,0.00944,1006503.7044,9435.149494483
1663081200,2022-09-13 15:00:00,LACE/USDT,0.00938,0.00968,0.00907,0.00914,1042138.8749,9679.542257016
1663077600,2022-09-13 14:00:00,LACE/USDT,0.00914,0.00969,0.009,0.00938,1602429.363,14994.771602287
1663074000,2022-09-13 13:00:00,LACE/USDT,0.00874,0.00963,0.00848,0.00914,1590705.1634,14354.044002994
1663070400,2022-09-13 12:00:00,LACE/USDT,0.00848,0.01,0.00848,0.00883,5684721.6631,53193.200780541
1663066800,2022-09-13 11:00:00,LACE/USDT,0.00792,0.0086,0.00792,0.00846,751940.0481,6195.917249947
1663063200,2022-09-13 10:00:00,LACE/USDT,0.00792,0.00794,0.0079,0.00792,204766.3897,1619.071482151
1663059600,2022-09-13 09:00:00,LACE/USDT,0.00788,0.00794,0.00788,0.00791,165700.5004,1308.263939431
1663056000,2022-09-13 08:00:00,LACE/USDT,0.00792,0.00796,0.00788,0.00788,235249.8624,1860.843079676
1663052400,2022-09-13 07:00:00,LACE/USDT,0.00793,0.00796,0.0079,0.00793,266182.6022,2112.040453735
1663048800,2022-09-13 06:00:00,LACE/USDT,0.00793,0.00793,0.00782,0.00793,175735.6027,1390.741011275
1663045200,2022-09-13 05:00:00,LACE/USDT,0.00793,0.00793,0.00792,0.00793,273246.1333,2166.841001393
1663041600,2022-09-13 04:00:00,LACE/USDT,0.00792,0.00794,0.0079,0.00793,271986.0298,2154.40632261
1663038000,2022-09-13 03:00:00,LACE/USDT,0.00804,0.00804,0.00784,0.00792,296010.9711,2353.756547962
1663034400,2022-09-13 02:00:00,LACE/USDT,0.00802,0.00804,0.00802,0.00804,254452.8462,2042.06292678
1663030800,2022-09-13 01:00:00,LACE/USDT,0.00803,0.00803,0.00802,0.00802,304211.3631,2441.548419947
1663027200,2022-09-13 00:00:00,LACE/USDT,0.00805,0.00806,0.00801,0.00803,213934.7938,1718.983994162
1663023600,2022-09-12 23:00:00,LACE/USDT,0.00805,0.00808,0.00801,0.00804,240388.2503,1931.583970064
1663020000,2022-09-12 22:00:00,LACE/USDT,0.00821,0.00821,0.00801,0.00804,275775.0677,2220.530581209
1663016400,2022-09-12 21:00:00,LACE/USDT,0.0084,0.0089,0.00813,0.00819,703640.1076,5997.958213965
1663012800,2022-09-12 20:00:00,LACE/USDT,0.00829,0.0085,0.00817,0.00836,372299.1436,3117.286476468
1663009200,2022-09-12 19:00:00,LACE/USDT,0.0082,0.00835,0.0082,0.00829,174446.2246,1444.718598998
1663005600,2022-09-12 18:00:00,LACE/USDT,0.00821,0.00844,0.0081,0.00821,331185.9034,2721.987766593
1663002000,2022-09-12 17:00:00,LACE/USDT,0.00823,0.0083,0.00814,0.00819,245807.3412,2015.001771501
1662998400,2022-09-12 16:00:00,LACE/USDT,0.00795,0.00839,0.00787,0.00823,600632.3088,4857.348507429
1662994800,2022-09-12 15:00:00,LACE/USDT,0.00803,0.00806,0.00792,0.00798,278588.1589,2229.572148305
1662991200,2022-09-12 14:00:00,LACE/USDT,0.00802,0.00805,0.00799,0.00802,250729.9868,2011.260919453
1662987600,2022-09-12 13:00:00,LACE/USDT,0.008,0.00811,0.00799,0.00801,199525.6214,1599.03249039
1662984000,2022-09-12 12:00:00,LACE/USDT,0.00797,0.00801,0.00797,0.00799,193191.7419,1542.564655896
1662980400,2022-09-12 11:00:00,LACE/USDT,0.00799,0.00803,0.00795,0.008,221574.2216,1773.347487024
1662976800,2022-09-12 10:00:00,LACE/USDT,0.00789,0.00802,0.00788,0.00799,300914.3168,2387.372439048
1662973200,2022-09-12 09:00:00,LACE/USDT,0.00791,0.00792,0.00781,0.00789,241123.2122,1904.767597548
1662969600,2022-09-12 08:00:00,LACE/USDT,0.00799,0.00802,0.00781,0.00791,258148.5076,2048.671642905
1662966000,2022-09-12 07:00:00,LACE/USDT,0.00806,0.00806,0.00788,0.008,309748.8425,2472.336441055
1662962400,2022-09-12 06:00:00,LACE/USDT,0.00807,0.00811,0.00803,0.00805,271405.5619,2185.680990013
1662958800,2022-09-12 05:00:00,LACE/USDT,0.00806,0.00807,0.00805,0.00807,234501.8724,1892.293694849
1662955200,2022-09-12 04:00:00,LACE/USDT,0.00809,0.00811,0.00805,0.00808,219606.1566,1771.752282072
1662951600,2022-09-12 03:00:00,LACE/USDT,0.00804,0.00811,0.00803,0.00807,260292.7678,2094.600529604
1662948000,2022-09-12 02:00:00,LACE/USDT,0.00805,0.00806,0.00803,0.00804,228602.1127,1838.533453637
1662944400,2022-09-12 01:00:00,LACE/USDT,0.00802,0.00806,0.00801,0.00805,233217.3089,1871.831639602
1662940800,2022-09-12 00:00:00,LACE/USDT,0.00803,0.00803,0.00802,0.00802,225688.1675,1812.206104682
1662937200,2022-09-11 23:00:00,LACE/USDT,0.008,0.00804,0.00797,0.00803,293020.0338,2343.68955819
1662933600,2022-09-11 22:00:00,LACE/USDT,0.008,0.008,0.008,0.008,188986.9111,1511.8952888
1662930000,2022-09-11 21:00:00,LACE/USDT,0.00805,0.00805,0.00798,0.008,264540.3,2125.078572959
1662926400,2022-09-11 20:00:00,LACE/USDT,0.00801,0.00812,0.00797,0.00803,283807.1637,2280.198471862
1662922800,2022-09-11 19:00:00,LACE/USDT,0.00821,0.00821,0.00789,0.00802,349283.1763,2828.953536055
1662919200,2022-09-11 18:00:00,LACE/USDT,0.00827,0.0083,0.00807,0.00818,345548.4969,2825.382580684
1662915600,2022-09-11 17:00:00,LACE/USDT,0.00796,0.00835,0.00794,0.00826,385730.2235,3100.971217384
1662912000,2022-09-11 16:00:00,LACE/USDT,0.00798,0.00799,0.0079,0.00797,249710.8937,1987.180272789
1662908400,2022-09-11 15:00:00,LACE/USDT,0.00801,0.00802,0.00797,0.00798,244968.7725,1959.174318941
1662904800,2022-09-11 14:00:00,LACE/USDT,0.00777,0.0085,0.00775,0.00802,746102.2624,6041.90674218
1662901200,2022-09-11 13:00:00,LACE/USDT,0.00798,0.00804,0.00772,0.00778,380529.5798,2984.397059224
1662897600,2022-09-11 12:00:00,LACE/USDT,0.00811,0.00811,0.00788,0.00797,386531.8794,3091.031035462
1662894000,2022-09-11 11:00:00,LACE/USDT,0.00793,0.0085,0.00791,0.00811,746020.9836,6113.929154878
1662890400,2022-09-11 10:00:00,LACE/USDT,0.00793,0.00793,0.00791,0.00792,265532.1245,2102.462187312
1662886800,2022-09-11 09:00:00,LACE/USDT,0.00792,0.00797,0.0079,0.00792,224300.0262,1777.042688631
1662883200,2022-09-11 08:00:00,LACE/USDT,0.00787,0.00794,0.00786,0.00791,221840.9311,1749.406454572
1662879600,2022-09-11 07:00:00,LACE/USDT,0.0079,0.00814,0.00785,0.00787,370319.2142,2927.937688707
1662876000,2022-09-11 06:00:00,LACE/USDT,0.00789,0.00793,0.00781,0.00788,235971.7324,1859.734930762
1662872400,2022-09-11 05:00:00,LACE/USDT,0.00792,0.00792,0.00786,0.0079,253837.5978,2004.516853909
1662868800,2022-09-11 04:00:00,LACE/USDT,0.00788,0.00792,0.00788,0.00792,196667.5869,1554.676724137
1662865200,2022-09-11 03:00:00,LACE/USDT,0.0079,0.00793,0.00786,0.00791,284612.1986,2248.69208947
1662861600,2022-09-11 02:00:00,LACE/USDT,0.00794,0.00798,0.00787,0.00792,259886.3676,2061.16864065
1662858000,2022-09-11 01:00:00,LACE/USDT,0.00796,0.00812,0.00788,0.00796,311500.6783,2477.397878873
1662854400,2022-09-11 00:00:00,LACE/USDT,0.00791,0.00804,0.00789,0.00796,292025.4468,2310.912123471
1662850800,2022-09-10 23:00:00,LACE/USDT,0.00789,0.00791,0.00789,0.00791,241941.9337,1912.303129514
1662847200,2022-09-10 22:00:00,LACE/USDT,0.00788,0.00792,0.00786,0.00789,232567.8543,1833.021147812
1662843600,2022-09-10 21:00:00,LACE/USDT,0.00786,0.0079,0.0078,0.0079,345375.4527,2706.589653651
1662840000,2022-09-10 20:00:00,LACE/USDT,0.00785,0.00794,0.00781,0.00783,265694.9393,2091.365502554
1662836400,2022-09-10 19:00:00,LACE/USDT,0.00799,0.00803,0.0078,0.00788,438573.086,3473.906389085
1662832800,2022-09-10 18:00:00,LACE/USDT,0.00789,0.00812,0.00783,0.008,331624.167,2647.62674876
1662829200,2022-09-10 17:00:00,LACE/USDT,0.00793,0.008,0.00782,0.00789,465819.4378,3702.147438643
1662825600,2022-09-10 16:00:00,LACE/USDT,0.00797,0.00797,0.00783,0.00793,282719.2484,2233.898170648
1662822000,2022-09-10 15:00:00,LACE/USDT,0.008,0.00806,0.00785,0.00796,573810.7708,4567.433229469
1662818400,2022-09-10 14:00:00,LACE/USDT,0.00787,0.00992,0.00785,0.008,3102410.9571,27065.413336979
1662814800,2022-09-10 13:00:00,LACE/USDT,0.00812,0.00815,0.00785,0.00789,469672.426,3759.890082954
1662811200,2022-09-10 12:00:00,LACE/USDT,0.0079,0.00824,0.00786,0.00807,461251.5682,3689.731075569
1662807600,2022-09-10 11:00:00,LACE/USDT,0.00797,0.00802,0.00792,0.00796,204337.5532,1632.399976532
1662804000,2022-09-10 10:00:00,LACE/USDT,0.00807,0.00812,0.00797,0.00797,141013.139,1126.394758675
1662800400,2022-09-10 09:00:00,LACE/USDT,0.00799,0.00811,0.00798,0.00808,244863.7762,1966.128277095
1662796800,2022-09-10 08:00:00,LACE/USDT,0.00785,0.00817,0.00785,0.008,512522.6917,4117.391008507
1662793200,2022-09-10 07:00:00,LACE/USDT,0.00785,0.00787,0.00785,0.00785,170263.7033,1336.97007739
1662789600,2022-09-10 06:00:00,LACE/USDT,0.00785,0.00786,0.00784,0.00785,244262.2592,1918.463882349
1662786000,2022-09-10 05:00:00,LACE/USDT,0.00781,0.00786,0.00779,0.00785,246322.8125,1926.553657691
1662782400,2022-09-10 04:00:00,LACE/USDT,0.00794,0.00797,0.00772,0.00781,407119.2359,3185.797626166
1662778800,2022-09-10 03:00:00,LACE/USDT,0.0079,0.00796,0.00788,0.00794,251728.8934,1992.671428873
1662775200,2022-09-10 02:00:00,LACE/USDT,0.00786,0.00792,0.0078,0.0079,250094.1128,1965.473540982
1662771600,2022-09-10 01:00:00,LACE/USDT,0.00781,0.00786,0.00781,0.00786,185646.76,1454.925827112
1662768000,2022-09-10 00:00:00,LACE/USDT,0.00785,0.008,0.0078,0.00782,299376.9087,2360.076530283
1662764400,2022-09-09 23:00:00,LACE/USDT,0.00782,0.00788,0.0078,0.00788,235353.9391,1843.657191848
1662760800,2022-09-09 22:00:00,LACE/USDT,0.00775,0.00788,0.00772,0.00787,293858.2152,2292.918598797
1662757200,2022-09-09 21:00:00,LACE/USDT,0.00776,0.00777,0.00768,0.00773,285497.4652,2206.770987114
1662753600,2022-09-09 20:00:00,LACE/USDT,0.00772,0.0078,0.0077,0.00776,292473.4331,2269.854258597
1662750000,2022-09-09 19:00:00,LACE/USDT,0.00758,0.00775,0.00754,0.00774,407680.9041,3116.156781115
1662746400,2022-09-09 18:00:00,LACE/USDT,0.00758,0.0076,0.00756,0.00758,288391.9385,2184.860177569
1662742800,2022-09-09 17:00:00,LACE/USDT,0.0076,0.0076,0.0075,0.00757,352355.9878,2656.18311359
1662739200,2022-09-09 16:00:00,LACE/USDT,0.00763,0.00764,0.00759,0.0076,286241.3356,2179.95130829
1662735600,2022-09-09 15:00:00,LACE/USDT,0.00764,0.00765,0.00763,0.00763,162482.9507,1240.555566293
1662732000,2022-09-09 14:00:00,LACE/USDT,0.00764,0.00765,0.00763,0.00764,344537.6196,2632.878235045
1662728400,2022-09-09 13:00:00,LACE/USDT,0.00764,0.00765,0.00763,0.00764,300556.649,2296.42378814
1662724800,2022-09-09 12:00:00,LACE/USDT,0.00763,0.00769,0.0076,0.00765,428540.4624,3281.057051394
1662721200,2022-09-09 11:00:00,LACE/USDT,0.00773,0.00778,0.00752,0.00764,473639.6585,3625.732191341
1662717600,2022-09-09 10:00:00,LACE/USDT,0.00774,0.00778,0.00768,0.00775,317154.6537,2454.399027503
1662714000,2022-09-09 09:00:00,LACE/USDT,0.00778,0.00778,0.00771,0.00776,472681.7465,3667.100011494
1662710400,2022-09-09 08:00:00,LACE/USDT,0.00777,0.00778,0.00768,0.00774,265235.0086,2058.474546882
1662706800,2022-09-09 07:00:00,LACE/USDT,0.00774,0.00778,0.00774,0.00775,264359.6007,2048.903070476
1662703200,2022-09-09 06:00:00,LACE/USDT,0.00771,0.00778,0.00763,0.00775,545288.4055,4222.835234021
1662699600,2022-09-09 05:00:00,LACE/USDT,0.00776,0.00778,0.00771,0.00772,243558.408,1887.742774445
1662696000,2022-09-09 04:00:00,LACE/USDT,0.00772,0.00778,0.00769,0.00775,305082.3981,2358.551378693
1662692400,2022-09-09 03:00:00,LACE/USDT,0.00764,0.00778,0.00761,0.00771,379067.2004,2917.744570367
1662688800,2022-09-09 02:00:00,LACE/USDT,0.00775,0.00775,0.00761,0.00763,315043.0254,2423.78738485
1662685200,2022-09-09 01:00:00,LACE/USDT,0.00787,0.00788,0.00774,0.00774,208550.9646,1633.069989373
1662681600,2022-09-09 00:00:00,LACE/USDT,0.00787,0.0079,0.00779,0.00787,138584.7882,1090.685000538
1662678000,2022-09-08 23:00:00,LACE/USDT,0.0079,0.00793,0.00782,0.00791,232195.3833,1831.262413117
1662674400,2022-09-08 22:00:00,LACE/USDT,0.0079,0.00793,0.00785,0.00786,261462.097,2061.062008321
1662670800,2022-09-08 21:00:00,LACE/USDT,0.00795,0.00795,0.00779,0.00791,268147.1864,2119.010168346
1662667200,2022-09-08 20:00:00,LACE/USDT,0.00795,0.00798,0.00793,0.00796,175069.2547,1393.859620359
1662663600,2022-09-08 19:00:00,LACE/USDT,0.00794,0.00798,0.0079,0.00795,228521.0708,1817.44282698
1662660000,2022-09-08 18:00:00,LACE/USDT,0.00796,0.00798,0.00794,0.00796,293330.1916,2333.780171055
1662656400,2022-09-08 17:00:00,LACE/USDT,0.00793,0.00798,0.00793,0.00793,227090.8625,1804.641088571
1662652800,2022-09-08 16:00:00,LACE/USDT,0.00797,0.00815,0.00781,0.00793,479257.5645,3844.284002115
1662649200,2022-09-08 15:00:00,LACE/USDT,0.00801,0.00802,0.00792,0.00794,239239.3478,1908.101783558
1662645600,2022-09-08 14:00:00,LACE/USDT,0.00796,0.00802,0.0079,0.00801,267950.2467,2136.129114055
1662642000,2022-09-08 13:00:00,LACE/USDT,0.00798,0.00804,0.00791,0.00794,257758.2423,2058.817000048
1662638400,2022-09-08 12:00:00,LACE/USDT,0.00823,0.00846,0.00798,0.00798,1007150.6565,8187.103529557
1662634800,2022-09-08 11:00:00,LACE/USDT,0.00833,0.00842,0.00815,0.0082,337522.4301,2788.803411454
1662631200,2022-09-08 10:00:00,LACE/USDT,0.00807,0.0084,0.00804,0.00832,259778.0514,2134.710938319
1662627600,2022-09-08 09:00:00,LACE/USDT,0.0081,0.0081,0.008,0.00806,321021.7887,2586.23843727
1662624000,2022-09-08 08:00:00,LACE/USDT,0.00818,0.0082,0.00801,0.00809,301682.2753,2455.11880612
1662620400,2022-09-08 07:00:00,LACE/USDT,0.00823,0.00824,0.00816,0.0082,246785.0392,2023.539042903
1662616800,2022-09-08 06:00:00,LACE/USDT,0.00806,0.00829,0.00804,0.00823,257048.2232,2107.488702538
