https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TEL,Volume USDT
1660262400,2022-08-12 00:00:00,TEL/USDT,0.00172101,0.00195853,0.00169371,0.0019076,713414892.92212358,1296409.6732849863086485
1660176000,2022-08-11 00:00:00,TEL/USDT,0.00162791,0.0017365,0.00161472,0.00171647,559432366.44494266,944534.5773790699939953
1660089600,2022-08-10 00:00:00,TEL/USDT,0.00159099,0.00165,0.00155047,0.00163,338644307.23965502,544722.8865158991819405
1660003200,2022-08-09 00:00:00,TEL/USDT,0.0016216,0.00167,0.00157199,0.00158685,269843456.07869658,435919.4192703058271472
1659916800,2022-08-08 00:00:00,TEL/USDT,0.0015718,0.0016545,0.0015612,0.0016216,422707011.7070607,682148.7317682487077108
1659830400,2022-08-07 00:00:00,TEL/USDT,0.00155893,0.001583,0.00151005,0.001574,187533692.57378412,291958.0213039421364028
1659744000,2022-08-06 00:00:00,TEL/USDT,0.00158227,0.00159085,0.00154371,0.00155893,231824608.83124074,362788.9714070868298269
1659657600,2022-08-05 00:00:00,TEL/USDT,0.00154671,0.001642,0.00154023,0.0015824,308953442.79002804,492919.5833598187158161
1659571200,2022-08-04 00:00:00,TEL/USDT,0.00156968,0.00159974,0.00152503,0.00154799,262260210.82693663,407698.469838352444686
1659484800,2022-08-03 00:00:00,TEL/USDT,0.00156459,0.00163,0.00152,0.00156678,264623800.50597042,421527.3793256522105782
1659398400,2022-08-02 00:00:00,TEL/USDT,0.00158421,0.00159588,0.00150911,0.00156963,297522148.45678348,461390.6203458189867584
1659312000,2022-08-01 00:00:00,TEL/USDT,0.0015597,0.00160268,0.0015307,0.00158484,220567337.14895916,346324.6208173785791777
1659225600,2022-07-31 00:00:00,TEL/USDT,0.0015883,0.00163331,0.00154371,0.00155367,234022692.8480514,373695.0001949651726985
1659139200,2022-07-30 00:00:00,TEL/USDT,0.00156141,0.0016765,0.0015534,0.001589,326130887.56512348,527701.6828915109903814
1659052800,2022-07-29 00:00:00,TEL/USDT,0.00160936,0.00164456,0.00153901,0.00156142,386778511.88220758,615328.7920649465530358
1658966400,2022-07-28 00:00:00,TEL/USDT,0.00164262,0.00164811,0.00153962,0.00161376,428992904.71942273,684809.5870002176212195
1658880000,2022-07-27 00:00:00,TEL/USDT,0.0014999,0.00165391,0.00147824,0.00163786,263637225.04594866,411989.0990136661357073
1658793600,2022-07-26 00:00:00,TEL/USDT,0.0015322,0.00154139,0.00144559,0.0014999,165739368.55356126,246655.4560851761280115
1658707200,2022-07-25 00:00:00,TEL/USDT,0.00164556,0.00164556,0.0015296,0.0015296,246951205.45235484,389296.4217774799222695
1658620800,2022-07-24 00:00:00,TEL/USDT,0.00166314,0.001691,0.001632,0.00164935,128499310.85613209,212855.5949400939236659
1658534400,2022-07-23 00:00:00,TEL/USDT,0.00163514,0.00170585,0.00161273,0.00166209,186253255.66583193,307851.0916878701821031
1658448000,2022-07-22 00:00:00,TEL/USDT,0.00166491,0.00176495,0.00160748,0.00163518,382369630.10242974,647854.3556982733283559
1658361600,2022-07-21 00:00:00,TEL/USDT,0.0016666,0.00169005,0.00155341,0.0016649,357911646.05130812,582091.2715327803254921
1658275200,2022-07-20 00:00:00,TEL/USDT,0.00169224,0.00179,0.00162601,0.0016666,539767337.9896779,921125.6371720387693326
1658188800,2022-07-19 00:00:00,TEL/USDT,0.00158598,0.0017515,0.00153801,0.00169189,616731486.42402579,1017276.8760826267208257
1658102400,2022-07-18 00:00:00,TEL/USDT,0.00140595,0.001607,0.0014026,0.00158601,513996643.90818325,783815.724954748859086
1658016000,2022-07-17 00:00:00,TEL/USDT,0.00145346,0.00146921,0.00140002,0.00140439,200022294.0102591,287306.3209822001983287
1657929600,2022-07-16 00:00:00,TEL/USDT,0.001398,0.00146489,0.00137905,0.00145346,217511578.74032129,309999.4531096904226663
1657843200,2022-07-15 00:00:00,TEL/USDT,0.001375,0.001432,0.00134547,0.00139699,276533835.58824461,387609.6406563369371136
1657756800,2022-07-14 00:00:00,TEL/USDT,0.00134127,0.001375,0.00129921,0.001375,250579307.08414434,336125.3441970241509821
1657670400,2022-07-13 00:00:00,TEL/USDT,0.00129045,0.001353,0.00127,0.00133564,254200529.05315061,333865.0980324284438301
1657584000,2022-07-12 00:00:00,TEL/USDT,0.00136198,0.001382,0.00129044,0.00129174,245720599.54932573,329484.1778046407850789
1657497600,2022-07-11 00:00:00,TEL/USDT,0.00143642,0.0014549,0.001355,0.00136272,259297534.48483658,366616.0869587524823623
1657411200,2022-07-10 00:00:00,TEL/USDT,0.00144918,0.00145,0.00139001,0.00143627,246423738.71762903,350115.9979749451823995
1657324800,2022-07-09 00:00:00,TEL/USDT,0.0014302,0.0014685,0.001425,0.00144707,202135885.8707722,289984.8556942999267823
1657238400,2022-07-08 00:00:00,TEL/USDT,0.00148171,0.00151,0.001425,0.00143018,324370132.12027945,474130.6000540274549482
1657152000,2022-07-07 00:00:00,TEL/USDT,0.00145583,0.00149998,0.00143657,0.00148207,399632270.15573066,589150.2478295816350181
1657065600,2022-07-06 00:00:00,TEL/USDT,0.00145572,0.001485,0.001425,0.00145493,283691193.52793972,411644.1009839266803578
1656979200,2022-07-05 00:00:00,TEL/USDT,0.0014944,0.00151589,0.0014278,0.00145744,303579756.98488435,444883.6199832188522968
1656892800,2022-07-04 00:00:00,TEL/USDT,0.00147649,0.0015,0.001425,0.00149271,375062580.11343873,546919.2887002631496248
1656806400,2022-07-03 00:00:00,TEL/USDT,0.00145692,0.00151509,0.001425,0.00147583,407311440.6629438,596842.9687250007748337
1656720000,2022-07-02 00:00:00,TEL/USDT,0.00146716,0.00149855,0.001445,0.00146009,246526508.32314431,361384.5701679723999819
1656633600,2022-07-01 00:00:00,TEL/USDT,0.00151767,0.00156438,0.00144041,0.00146111,489198395.9166102,740616.652348741971137
1656547200,2022-06-30 00:00:00,TEL/USDT,0.00152171,0.00153009,0.00142503,0.00152322,415551885.02332155,611805.9683072874334844
1656460800,2022-06-29 00:00:00,TEL/USDT,0.00160469,0.00162919,0.0015068,0.0015214,344023379.70230539,539122.6610011178423973
1656374400,2022-06-28 00:00:00,TEL/USDT,0.0016568,0.00170987,0.00158101,0.00160377,290350761.6976899,478027.5913019298388589
1656288000,2022-06-27 00:00:00,TEL/USDT,0.00166296,0.00175724,0.001582,0.00165633,441335041.37288228,736882.302429262660872
1656201600,2022-06-26 00:00:00,TEL/USDT,0.00173083,0.00181705,0.00162953,0.00166296,497428572.70695538,864898.7893591317702649
1656115200,2022-06-25 00:00:00,TEL/USDT,0.00169121,0.0018,0.00165741,0.00173065,591841502.14378356,1016698.7649719552941442
1656028800,2022-06-24 00:00:00,TEL/USDT,0.00159116,0.00171,0.00156362,0.00169122,634820404.38642867,1036857.0178593393383217
1655942400,2022-06-23 00:00:00,TEL/USDT,0.00150133,0.00161157,0.00148712,0.00159069,364401817.7699978,567923.075334625062505
1655856000,2022-06-22 00:00:00,TEL/USDT,0.00155156,0.001589,0.00144025,0.00149982,626351046.273624,949458.7376838495376563
1655769600,2022-06-21 00:00:00,TEL/USDT,0.00149231,0.0016875,0.0014726,0.00155322,921709572.87023083,1452841.7509895989535325
1655683200,2022-06-20 00:00:00,TEL/USDT,0.00153059,0.0015899,0.00141001,0.00149206,671942957.03356146,1011428.0515878913255863
1655596800,2022-06-19 00:00:00,TEL/USDT,0.00140081,0.00156993,0.00135688,0.00153345,551605125.39275309,805640.6396737276722703
1655510400,2022-06-18 00:00:00,TEL/USDT,0.00146374,0.00147584,0.00130001,0.00140111,622144772.28218034,861333.5143958222309629
1655424000,2022-06-17 00:00:00,TEL/USDT,0.00139189,0.00148,0.00138504,0.00146839,444288954.59493006,640511.1634484406729504
1655337600,2022-06-16 00:00:00,TEL/USDT,0.00159053,0.0016226,0.00139005,0.00139063,488510784.96789739,727997.4778687302284648
1655251200,2022-06-15 00:00:00,TEL/USDT,0.00146054,0.0016424,0.00136056,0.00159053,779873896.63404837,1133757.7254790619180435
1655164800,2022-06-14 00:00:00,TEL/USDT,0.00143353,0.00153465,0.00135006,0.00145998,757056069.34011061,1104626.4091821958302282
1655078400,2022-06-13 00:00:00,TEL/USDT,0.00154554,0.00170048,0.0013642,0.00143007,1310050371.06037786,1896239.5170931668840662
1654992000,2022-06-12 00:00:00,TEL/USDT,0.0016751,0.001697,0.001543,0.00154656,455232400.60295324,731280.1661192890512319
1654905600,2022-06-11 00:00:00,TEL/USDT,0.00177604,0.00181911,0.00163023,0.0016787,345954278.44503939,593198.9710819860081228
1654819200,2022-06-10 00:00:00,TEL/USDT,0.00191206,0.00194759,0.00176672,0.00178309,373633301.54106149,688615.948884765854936
1654732800,2022-06-09 00:00:00,TEL/USDT,0.0018992,0.00196671,0.0018831,0.00191584,337251977.57945087,649499.4235900065567256
1654646400,2022-06-08 00:00:00,TEL/USDT,0.00190105,0.00196999,0.00187339,0.0018992,315239764.33421377,607033.8047093677836619
1654560000,2022-06-07 00:00:00,TEL/USDT,0.00199065,0.00202763,0.00182847,0.001899,569628937.89282679,1085684.892547285855492
1654473600,2022-06-06 00:00:00,TEL/USDT,0.00194996,0.00210919,0.00194996,0.00199599,314384781.24370364,637216.4016181579415246
1654387200,2022-06-05 00:00:00,TEL/USDT,0.00192694,0.00199802,0.00188421,0.00194996,190681452.75748463,367334.050522490362766
1654300800,2022-06-04 00:00:00,TEL/USDT,0.00191409,0.00195,0.00187007,0.00192563,236461251.65239121,451698.662571732441102
1654214400,2022-06-03 00:00:00,TEL/USDT,0.00207288,0.002099,0.00188555,0.00191951,348817367.49668952,682857.3364607435403145
1654128000,2022-06-02 00:00:00,TEL/USDT,0.00206411,0.00211495,0.002005,0.00207545,247274478.14387443,512020.1544164245240385
1654041600,2022-06-01 00:00:00,TEL/USDT,0.00225416,0.00228012,0.002,0.002064,404199215.60222929,871617.9359116316376575
1653955200,2022-05-31 00:00:00,TEL/USDT,0.00232399,0.00233625,0.00221012,0.0022581,366068129.02325825,833437.8363567472973709
1653868800,2022-05-30 00:00:00,TEL/USDT,0.00214438,0.00238,0.00212841,0.00232001,469220476.08845057,1050385.182583442367042
1653782400,2022-05-29 00:00:00,TEL/USDT,0.00211508,0.0021599,0.0020517,0.00214438,177018723.94961989,374233.6775416446290685
1653696000,2022-05-28 00:00:00,TEL/USDT,0.00201282,0.00213616,0.002,0.00211751,241507910.31970722,494726.2768296488668131
1653609600,2022-05-27 00:00:00,TEL/USDT,0.00214,0.00216159,0.0019536,0.00201356,524018597.96232389,1071306.62929311793246
1653523200,2022-05-26 00:00:00,TEL/USDT,0.00230662,0.00233419,0.001988,0.0021399,627653496.67897691,1374878.0912252929224887
1653436800,2022-05-25 00:00:00,TEL/USDT,0.00238359,0.00242075,0.00227,0.00230029,259216470.02794935,604792.3488477399056095
1653350400,2022-05-24 00:00:00,TEL/USDT,0.00235692,0.00245999,0.00226,0.00239052,340193471.7055784,803463.2500394118318043
1653264000,2022-05-23 00:00:00,TEL/USDT,0.00248263,0.00258405,0.00233004,0.00236134,531881050.57443711,1313731.1826043055575124
1653177600,2022-05-22 00:00:00,TEL/USDT,0.00239237,0.00250172,0.002337,0.00249128,335701515.68719985,815923.5229424707181105
1653091200,2022-05-21 00:00:00,TEL/USDT,0.00233501,0.00245,0.00232201,0.00239243,253975958.07118877,603903.677933850401046
1653004800,2022-05-20 00:00:00,TEL/USDT,0.00249934,0.00254539,0.00229844,0.00233973,430178015.57768182,1040303.9999260213708564
1652918400,2022-05-19 00:00:00,TEL/USDT,0.00226,0.00259998,0.0022519,0.00249863,584701654.24267702,1430269.0490456577848654
1652832000,2022-05-18 00:00:00,TEL/USDT,0.0026232,0.0028966,0.0022505,0.0022505,1021844936.08808588,2575717.262972160625529
1652745600,2022-05-17 00:00:00,TEL/USDT,0.00251759,0.00273,0.00249036,0.00261783,506805276.79630877,1318082.2765462184278081
1652659200,2022-05-16 00:00:00,TEL/USDT,0.00281844,0.00281844,0.0024,0.00251758,678224878.18401188,1728277.778315925291188
1652572800,2022-05-15 00:00:00,TEL/USDT,0.00249359,0.00295,0.0023,0.00282989,679474253.00440689,1723661.2348130936946105
1652486400,2022-05-14 00:00:00,TEL/USDT,0.00233591,0.00264707,0.00216018,0.00248773,812881980.9395384,1904135.3367079241093536
1652400000,2022-05-13 00:00:00,TEL/USDT,0.00217153,0.0039262,0.00215079,0.00234515,1785235276.8367766,4985808.1670416001754461
1652313600,2022-05-12 00:00:00,TEL/USDT,0.00201831,0.00244999,0.00175,0.00217,1545293146.9739836,3141251.9652620701856835
1652227200,2022-05-11 00:00:00,TEL/USDT,0.00299677,0.003078,0.0018676,0.00201483,2170069023.29563802,5154438.1556393054293036
1652140800,2022-05-10 00:00:00,TEL/USDT,0.00301551,0.00340829,0.00276479,0.00300231,1256356275.24196162,3880462.8857957078477954
1652054400,2022-05-09 00:00:00,TEL/USDT,0.0035781,0.00360781,0.00286508,0.00302059,1023744750.36060825,3288002.1442972424920717
1651968000,2022-05-08 00:00:00,TEL/USDT,0.00376984,0.00387231,0.00353501,0.00357598,445860932.89774428,1639741.1135384438565325
1651881600,2022-05-07 00:00:00,TEL/USDT,0.0039601,0.00407999,0.00365001,0.00377034,298984383.33402487,1159107.2374032171756799
1651795200,2022-05-06 00:00:00,TEL/USDT,0.00408517,0.0042283,0.0038263,0.0039601,389862023.11496748,1556418.7352093910826613
1651708800,2022-05-05 00:00:00,TEL/USDT,0.00451908,0.00498664,0.00380422,0.00408534,659003498.56213991,2822654.362809858649083
1651622400,2022-05-04 00:00:00,TEL/USDT,0.00398739,0.00455,0.00397403,0.0045204,395409922.981356,1680115.3543077863598343
1651536000,2022-05-03 00:00:00,TEL/USDT,0.00429969,0.00433433,0.00394,0.00399421,358673348.91773512,1466322.1638509840373461
1651449600,2022-05-02 00:00:00,TEL/USDT,0.00414452,0.00435714,0.00406775,0.0043,264062794.9708082,1115205.1448866973278479
1651363200,2022-05-01 00:00:00,TEL/USDT,0.00396492,0.00428,0.003855,0.00414688,395986560.5735726,1614980.5345507633071962
1651276800,2022-04-30 00:00:00,TEL/USDT,0.0046011,0.00462945,0.00394215,0.00396565,421913506.93247473,1834910.5146626822998031
1651190400,2022-04-29 00:00:00,TEL/USDT,0.00465485,0.00494,0.00446,0.0046,395902164.4667034,1849390.162064214156665
1651104000,2022-04-28 00:00:00,TEL/USDT,0.00475358,0.00502101,0.00461851,0.004656,272768753.34070545,1312465.2812191383027595
1651017600,2022-04-27 00:00:00,TEL/USDT,0.00482936,0.00500998,0.00467532,0.0047545,321483546.27605833,1554691.605441381636344
1650931200,2022-04-26 00:00:00,TEL/USDT,0.0053834,0.00549,0.00465178,0.00483417,467024058.76964225,2318792.2568090452928188
1650844800,2022-04-25 00:00:00,TEL/USDT,0.00513988,0.00549,0.00458304,0.00538933,600995550.55756928,2976879.6436096050549096
1650758400,2022-04-24 00:00:00,TEL/USDT,0.00528919,0.00542485,0.005,0.00514244,265334811.81106596,1367164.2319836543839328
1650672000,2022-04-23 00:00:00,TEL/USDT,0.00527253,0.00551079,0.00516505,0.00528919,178657188.52434059,951555.5501553757845013
1650585600,2022-04-22 00:00:00,TEL/USDT,0.0054466,0.00566169,0.00516261,0.00527083,328936760.45364492,1776851.0230707626011768
1650499200,2022-04-21 00:00:00,TEL/USDT,0.00594479,0.00609,0.0053925,0.0054466,364661436.68661206,2114470.3566857461328308
1650412800,2022-04-20 00:00:00,TEL/USDT,0.00624984,0.00636473,0.0058,0.00595361,286789506.68237348,1746779.3976956463033195
1650326400,2022-04-19 00:00:00,TEL/USDT,0.00611933,0.00662499,0.00601001,0.00624346,298698914.50473271,1860837.647786797941537
1650240000,2022-04-18 00:00:00,TEL/USDT,0.00588281,0.00622522,0.00546,0.00611934,506862216.50919575,2901188.3354359171503582
1650153600,2022-04-17 00:00:00,TEL/USDT,0.00604843,0.00626739,0.00587,0.00588281,179496556.75877589,1087367.6477443565397947
1650067200,2022-04-16 00:00:00,TEL/USDT,0.006301,0.00635536,0.00599342,0.00606,182501620.86262905,1120972.2611145898874554
1649980800,2022-04-15 00:00:00,TEL/USDT,0.00613266,0.00638999,0.0060001,0.00630249,233492027.52927235,1449366.2795903698301614
1649894400,2022-04-14 00:00:00,TEL/USDT,0.00627288,0.0073,0.00577805,0.00612175,809564744.96238843,5084660.0194756937324362
1649808000,2022-04-13 00:00:00,TEL/USDT,0.00614369,0.00645647,0.005911,0.00627255,329017297.24290474,2039856.3786217709525494
1649721600,2022-04-12 00:00:00,TEL/USDT,0.00614676,0.00672715,0.00590674,0.00615009,505792661.23916179,3161768.7306066643005059
1649635200,2022-04-11 00:00:00,TEL/USDT,0.0073774,0.00741512,0.0061,0.00613461,748685506.88988829,4912077.313406974795703
1649548800,2022-04-10 00:00:00,TEL/USDT,0.0074397,0.00770532,0.00725531,0.00739577,195563737.23095346,1462930.1246408217188352
1649462400,2022-04-09 00:00:00,TEL/USDT,0.00746675,0.00760973,0.00724833,0.00744929,191750044.63085321,1420437.5533699405772345
1649376000,2022-04-08 00:00:00,TEL/USDT,0.00796876,0.00807,0.00742629,0.00748165,319005437.48289805,2464311.6451869287364398
1649289600,2022-04-07 00:00:00,TEL/USDT,0.00774374,0.0081,0.00761,0.00799197,235436586.33389335,1851308.4859057238681925
1649203200,2022-04-06 00:00:00,TEL/USDT,0.00804,0.00826,0.0076,0.00774,411608006.61329828,3260823.0153051511189033
1649116800,2022-04-05 00:00:00,TEL/USDT,0.00869271,0.00888,0.0080094,0.00803806,438521392.67607205,3729755.1845559336869285
1649030400,2022-04-04 00:00:00,TEL/USDT,0.00819317,0.00892,0.00813201,0.00869271,721792813.42562306,6152535.0375726639065094
1648944000,2022-04-03 00:00:00,TEL/USDT,0.0080745,0.00839995,0.00798188,0.00822647,222170668.13756876,1820419.1209564525447457
1648857600,2022-04-02 00:00:00,TEL/USDT,0.0082168,0.00845373,0.00789617,0.00808499,303413137.56512615,2487876.0671708231747064
1648771200,2022-04-01 00:00:00,TEL/USDT,0.00791984,0.0084368,0.00757306,0.0082168,438227832.59426347,3517629.8048740059225993
1648684800,2022-03-31 00:00:00,TEL/USDT,0.00835543,0.0086,0.0077,0.00791983,506675230.5157844,4152576.3421616847384496
1648598400,2022-03-30 00:00:00,TEL/USDT,0.0082966,0.00874589,0.00794,0.00835369,456328605.36567735,3813498.071770908159888
1648512000,2022-03-29 00:00:00,TEL/USDT,0.00858881,0.00939,0.00780475,0.00830549,752573464.45846826,6488568.643593846331109
1648425600,2022-03-28 00:00:00,TEL/USDT,0.00904566,0.0092556,0.00837483,0.00860569,661700639.63370057,5908311.3578621964130584
1648339200,2022-03-27 00:00:00,TEL/USDT,0.00839928,0.00925,0.00801061,0.00904567,373790195.9404651,3141864.8540134859254035
1648252800,2022-03-26 00:00:00,TEL/USDT,0.00822658,0.00855999,0.00787,0.00840594,276864608.74088631,2255115.9292974426513013
1648166400,2022-03-25 00:00:00,TEL/USDT,0.0087882,0.00899,0.0077092,0.00822192,723476010.40638514,6046108.8823527192188999
1648080000,2022-03-24 00:00:00,TEL/USDT,0.00819762,0.00891,0.00817718,0.00878947,577839959.22284932,4953926.6291527432459355
1647993600,2022-03-23 00:00:00,TEL/USDT,0.00736005,0.00833,0.00730001,0.00819585,752149033.56843198,5955470.4715073031003597
1647907200,2022-03-22 00:00:00,TEL/USDT,0.0062986,0.00808219,0.00626844,0.00735475,904694239.5709947,6380579.9805459645108949
1647820800,2022-03-21 00:00:00,TEL/USDT,0.0071565,0.00737,0.00598464,0.00628824,1019832682.75580333,6860863.9539726209203817
1647734400,2022-03-20 00:00:00,TEL/USDT,0.00553598,0.00770187,0.00547126,0.00715159,1599286202.80106905,10358531.2465872871167679
1647648000,2022-03-19 00:00:00,TEL/USDT,0.00518274,0.005795,0.00517746,0.00554378,387330886.24492417,2116210.6971611303877749
1647561600,2022-03-18 00:00:00,TEL/USDT,0.00516225,0.005299,0.00490031,0.00517817,286873924.21878239,1465799.6207964743401114
1647475200,2022-03-17 00:00:00,TEL/USDT,0.0050122,0.0052999,0.00495,0.00516808,273328802.42250844,1397337.3637812835349386
1647388800,2022-03-16 00:00:00,TEL/USDT,0.0047992,0.0050122,0.00473,0.0050122,334876994.43538342,1626186.123959037115204
1647302400,2022-03-15 00:00:00,TEL/USDT,0.00464535,0.00485433,0.0045112,0.00479885,271915517.16695952,1273166.4862107932963637
1647216000,2022-03-14 00:00:00,TEL/USDT,0.00455,0.00468084,0.0044998,0.00464537,312388690.07467914,1427355.6998863561008288
1647129600,2022-03-13 00:00:00,TEL/USDT,0.00476993,0.00480482,0.004524,0.00455111,331010025.59346028,1551323.8612632606486309
1647043200,2022-03-12 00:00:00,TEL/USDT,0.00483328,0.00490426,0.00476597,0.00477299,171579727.76160758,831035.2446258805687394
1646956800,2022-03-11 00:00:00,TEL/USDT,0.00499,0.00514881,0.00474,0.0048333,354445627.16014973,1742527.3917950616415019
1646870400,2022-03-10 00:00:00,TEL/USDT,0.00522116,0.00527394,0.00488935,0.00499,337404799.18203662,1696196.6730557287386812
1646784000,2022-03-09 00:00:00,TEL/USDT,0.00495218,0.00554009,0.00488395,0.00521858,521324426.65087871,2755858.0322689914399723
1646697600,2022-03-08 00:00:00,TEL/USDT,0.00493486,0.00512973,0.00485621,0.00495691,398902899.81489502,1990847.1532804644427692
1646611200,2022-03-07 00:00:00,TEL/USDT,0.00523099,0.00533063,0.00470321,0.00493306,708727338.61397701,3552003.0209806582818586
1646524800,2022-03-06 00:00:00,TEL/USDT,0.00554126,0.00557626,0.005162,0.00522452,316247799.2108678,1699422.9824978496680498
1646438400,2022-03-05 00:00:00,TEL/USDT,0.00557087,0.00562,0.00543469,0.00554085,161887717.45740369,894421.2280217754883581
1646352000,2022-03-04 00:00:00,TEL/USDT,0.00586897,0.005903,0.00535001,0.00557,450078823.28074725,2529669.2051097995125193
1646265600,2022-03-03 00:00:00,TEL/USDT,0.00598381,0.00616999,0.00565,0.00586821,502767321.30830994,2949956.2861812358519925
1646179200,2022-03-02 00:00:00,TEL/USDT,0.00596916,0.0060589,0.005805,0.00599216,403420153.00368026,2401188.4972404176617558
1646092800,2022-03-01 00:00:00,TEL/USDT,0.00592446,0.00607129,0.00574181,0.00596916,715512175.14641702,4240067.9099293122204452
1646006400,2022-02-28 00:00:00,TEL/USDT,0.00518935,0.00599995,0.00515,0.00592528,738942940.92340408,4142562.9177382336813511
1645920000,2022-02-27 00:00:00,TEL/USDT,0.00559148,0.00578,0.00510002,0.00518596,641223539.16550185,3467270.6470655744560233
1645833600,2022-02-26 00:00:00,TEL/USDT,0.00584094,0.00610492,0.00553001,0.00559103,418792732.65997366,2427268.1452885265490502
1645747200,2022-02-25 00:00:00,TEL/USDT,0.00557355,0.00585312,0.0053492,0.00583936,687963157.80331803,3868730.9759418320648363
