https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STORJ,Volume BTC
1661126400,2022-08-22 00:00:00,STORJ/BTC,0.00002734,0.0000275,0.00002612,0.00002665,2148.0039,0.05864097965
1661040000,2022-08-21 00:00:00,STORJ/BTC,0.00002684,0.00002729,0.00002673,0.00002707,2150.7701,0.058211255159
1660953600,2022-08-20 00:00:00,STORJ/BTC,0.00002724,0.00002747,0.00002625,0.00002693,1592.1655,0.043404019796
1660867200,2022-08-19 00:00:00,STORJ/BTC,0.00002756,0.00002764,0.00002612,0.00002719,6772.2676,0.181170924859
1660780800,2022-08-18 00:00:00,STORJ/BTC,0.00002821,0.00002855,0.00002672,0.00002744,2597.9617,0.071408020058
1660694400,2022-08-17 00:00:00,STORJ/BTC,0.00002899,0.00002938,0.00002796,0.00002819,2210.6862,0.063586057712
1660608000,2022-08-16 00:00:00,STORJ/BTC,0.00002964,0.0000299,0.00002891,0.00002904,1195.1381,0.034986139306
1660521600,2022-08-15 00:00:00,STORJ/BTC,0.00002903,0.00003006,0.00002892,0.00002971,5778.4302,0.171949113358
1660435200,2022-08-14 00:00:00,STORJ/BTC,0.00002947,0.00003048,0.00002879,0.00002913,852.5982,0.025333708843
1660348800,2022-08-13 00:00:00,STORJ/BTC,0.00002972,0.00003048,0.00002928,0.00002951,1744.1443,0.052077615112
1660262400,2022-08-12 00:00:00,STORJ/BTC,0.00003024,0.00003028,0.00002954,0.00002982,11259.1049,0.33396099583
1660176000,2022-08-11 00:00:00,STORJ/BTC,0.00003005,0.00003151,0.00002902,0.00003024,4069.3596,0.124016282825
1660089600,2022-08-10 00:00:00,STORJ/BTC,0.00002865,0.00003156,0.00002847,0.00003013,8635.1152,0.263777931355
1660003200,2022-08-09 00:00:00,STORJ/BTC,0.00002939,0.00002968,0.00002839,0.00002851,2219.7497,0.064146005301
1659916800,2022-08-08 00:00:00,STORJ/BTC,0.00002967,0.00003,0.00002912,0.00002949,909.8013,0.026786015472
1659830400,2022-08-07 00:00:00,STORJ/BTC,0.00003021,0.00003027,0.00002966,0.00002979,367.5489,0.011031244884
1659744000,2022-08-06 00:00:00,STORJ/BTC,0.00002987,0.00003035,0.00002972,0.00003,5787.7553,0.173679331237
1659657600,2022-08-05 00:00:00,STORJ/BTC,0.00002954,0.00003028,0.00002938,0.00002999,938.3564,0.027861184367
1659571200,2022-08-04 00:00:00,STORJ/BTC,0.00002876,0.00002954,0.00002853,0.00002937,1213.4138,0.035163103853
1659484800,2022-08-03 00:00:00,STORJ/BTC,0.00002858,0.000029,0.00002809,0.00002862,1701.2476,0.048705223997
1659398400,2022-08-02 00:00:00,STORJ/BTC,0.00003065,0.00003075,0.00002855,0.00002873,4416.3035,0.128143359403
1659312000,2022-08-01 00:00:00,STORJ/BTC,0.00002942,0.00003328,0.00002942,0.00003059,13590.04,0.42360621332
1659225600,2022-07-31 00:00:00,STORJ/BTC,0.0000288,0.00003271,0.00002823,0.00002935,13002.6113,0.403875508283
1659139200,2022-07-30 00:00:00,STORJ/BTC,0.00002824,0.00003059,0.00002808,0.00002871,3167.127,0.092626639654
1659052800,2022-07-29 00:00:00,STORJ/BTC,0.00002828,0.00002874,0.00002768,0.00002822,1523.3145,0.042865573859
1658966400,2022-07-28 00:00:00,STORJ/BTC,0.00002837,0.0000289,0.00002757,0.00002821,2896.3543,0.082794993868
1658880000,2022-07-27 00:00:00,STORJ/BTC,0.00002838,0.00002859,0.00002755,0.00002834,5755.8019,0.162468053294
1658793600,2022-07-26 00:00:00,STORJ/BTC,0.00002794,0.00002873,0.00002769,0.00002853,3176.155,0.089702012776
1658707200,2022-07-25 00:00:00,STORJ/BTC,0.00002923,0.00002946,0.00002799,0.00002806,8286.0545,0.236993058868
1658620800,2022-07-24 00:00:00,STORJ/BTC,0.0000297,0.00002976,0.0000289,0.00002913,1904.1015,0.056233685207
1658534400,2022-07-23 00:00:00,STORJ/BTC,0.00002852,0.00003059,0.00002826,0.00002962,3271.896,0.096312544645
1658448000,2022-07-22 00:00:00,STORJ/BTC,0.00002875,0.00002915,0.00002791,0.00002851,1434.3231,0.040893254546
1658361600,2022-07-21 00:00:00,STORJ/BTC,0.00002881,0.00002942,0.0000278,0.00002899,1726.392,0.04941076798
1658275200,2022-07-20 00:00:00,STORJ/BTC,0.00003054,0.00003254,0.00002856,0.00002885,12458.9058,0.378408649145
1658188800,2022-07-19 00:00:00,STORJ/BTC,0.00003113,0.00003214,0.0000297,0.00003034,4775.016,0.14771569297
1658102400,2022-07-18 00:00:00,STORJ/BTC,0.00003191,0.00003221,0.00003082,0.0000309,9708.3069,0.303395497491
1658016000,2022-07-17 00:00:00,STORJ/BTC,0.00003263,0.00003328,0.00003138,0.00003188,1314.8163,0.042494106368
1657929600,2022-07-16 00:00:00,STORJ/BTC,0.00003279,0.00003279,0.00003189,0.00003259,9880.5102,0.318833948653
1657843200,2022-07-15 00:00:00,STORJ/BTC,0.00003138,0.00003388,0.00003138,0.00003286,6562.6722,0.216694681102
1657756800,2022-07-14 00:00:00,STORJ/BTC,0.00003151,0.00003171,0.00003076,0.00003152,1025.5458,0.031869614787
1657670400,2022-07-13 00:00:00,STORJ/BTC,0.00003154,0.00003228,0.00002976,0.00003164,6406.3138,0.198677205184
1657584000,2022-07-12 00:00:00,STORJ/BTC,0.00003208,0.00003299,0.00003159,0.00003159,1073.1573,0.03456082773
1657497600,2022-07-11 00:00:00,STORJ/BTC,0.00003275,0.00003455,0.00003173,0.00003215,4372.2812,0.143551101111
1657411200,2022-07-10 00:00:00,STORJ/BTC,0.0000341,0.00003412,0.0000325,0.00003279,1213.1663,0.040349744797
1657324800,2022-07-09 00:00:00,STORJ/BTC,0.00003463,0.00003512,0.00003324,0.00003403,2862.8249,0.097665840327
1657238400,2022-07-08 00:00:00,STORJ/BTC,0.00003708,0.00003715,0.00003419,0.00003448,7793.2913,0.273296569227
1657152000,2022-07-07 00:00:00,STORJ/BTC,0.00003425,0.00003949,0.00003425,0.00003723,23661.5213,0.871920906747
1657065600,2022-07-06 00:00:00,STORJ/BTC,0.00003179,0.00003448,0.00003143,0.00003419,10572.02,0.355398085971
1656979200,2022-07-05 00:00:00,STORJ/BTC,0.00003301,0.00003509,0.00003144,0.00003172,1887.9837,0.062700822181
1656892800,2022-07-04 00:00:00,STORJ/BTC,0.00003376,0.00003381,0.00003236,0.00003305,11187.43882812,0.3686804527765013
1656806400,2022-07-03 00:00:00,STORJ/BTC,0.00003502,0.00003502,0.00003345,0.0000336,20156.6437,0.686934606557
1656720000,2022-07-02 00:00:00,STORJ/BTC,0.00003409,0.00003706,0.00003371,0.00003516,28515.57362119,1.0028183631807491
1656633600,2022-07-01 00:00:00,STORJ/BTC,0.0000351,0.00003563,0.00003326,0.0000341,10036.66643981,0.3410277445336336
1656547200,2022-06-30 00:00:00,STORJ/BTC,0.00003595,0.00003658,0.00003352,0.00003514,1737.11735582,0.0604733539969302
1656460800,2022-06-29 00:00:00,STORJ/BTC,0.00003692,0.00004164,0.00003546,0.00003587,6385.63615174,0.2415063553148094
1656374400,2022-06-28 00:00:00,STORJ/BTC,0.00003806,0.00004065,0.00003544,0.00003707,8417.3537,0.319858235282
1656288000,2022-06-27 00:00:00,STORJ/BTC,0.00003978,0.00003978,0.00003684,0.00003808,3410.56838809,0.1286049464957054
1656201600,2022-06-26 00:00:00,STORJ/BTC,0.00004266,0.00004288,0.00003891,0.00003994,7635.99754524,0.3058394930627668
1656115200,2022-06-25 00:00:00,STORJ/BTC,0.00004651,0.00004651,0.00004171,0.00004268,11445.2298,0.493015572261
1656028800,2022-06-24 00:00:00,STORJ/BTC,0.00004449,0.00004712,0.00004193,0.00004627,13749.83853772,0.6163545336013707
1655942400,2022-06-23 00:00:00,STORJ/BTC,0.0000309,0.00004832,0.0000309,0.00004459,77080.32354764,3.1664633216998676
1655856000,2022-06-22 00:00:00,STORJ/BTC,0.00003441,0.00003547,0.0000309,0.0000309,7723.08081778,0.261016405843794
1655769600,2022-06-21 00:00:00,STORJ/BTC,0.00003117,0.00003814,0.00003104,0.00003455,54143.61051363,1.9084005861037945
1655683200,2022-06-20 00:00:00,STORJ/BTC,0.00002585,0.00003373,0.00002585,0.0000311,50119.80055871,1.5123723038693554
1655596800,2022-06-19 00:00:00,STORJ/BTC,0.00002277,0.00003055,0.00002277,0.00002568,28984.28963565,0.7812370499036541
1655510400,2022-06-18 00:00:00,STORJ/BTC,0.00002306,0.00002371,0.00002205,0.00002259,24662.61852298,0.5624467074109818
1655424000,2022-06-17 00:00:00,STORJ/BTC,0.00002085,0.00002515,0.00002061,0.00002294,81140.75906296,1.8882606163895013
1655337600,2022-06-16 00:00:00,STORJ/BTC,0.00001771,0.00002404,0.00001737,0.00002095,66058.90433671,1.4143503030329871
1655251200,2022-06-15 00:00:00,STORJ/BTC,0.0000167,0.00001772,0.0000162,0.00001768,8647.45232748,0.1462729343888932
1655164800,2022-06-14 00:00:00,STORJ/BTC,0.00001634,0.0000167,0.00001585,0.00001667,6187.98526671,0.101630004454842
1655078400,2022-06-13 00:00:00,STORJ/BTC,0.00001589,0.00001649,0.0000149,0.00001647,7761.00636057,0.1218945635099443
1654992000,2022-06-12 00:00:00,STORJ/BTC,0.00001654,0.00001666,0.00001543,0.00001589,5235.0016,0.083192274493
1654905600,2022-06-11 00:00:00,STORJ/BTC,0.00001755,0.00001799,0.00001641,0.00001657,2138.65847845,0.0361427650969015
1654819200,2022-06-10 00:00:00,STORJ/BTC,0.00001861,0.00001861,0.00001734,0.00001752,7889.3346,0.141953772774
1654732800,2022-06-09 00:00:00,STORJ/BTC,0.00001873,0.0000195,0.0000185,0.00001865,4697.6183,0.088176810457
1654646400,2022-06-08 00:00:00,STORJ/BTC,0.00001882,0.00001932,0.00001875,0.000019,1974.5993,0.037749045971
1654560000,2022-06-07 00:00:00,STORJ/BTC,0.0000194,0.00001942,0.00001847,0.0000188,2076.4367,0.039249608011
1654473600,2022-06-06 00:00:00,STORJ/BTC,0.00001955,0.00002062,0.00001884,0.00001938,3775.0079,0.074594344019
1654387200,2022-06-05 00:00:00,STORJ/BTC,0.00001892,0.00001961,0.00001843,0.00001928,2199.7318,0.041882445651
1654300800,2022-06-04 00:00:00,STORJ/BTC,0.00001917,0.00001918,0.00001842,0.00001885,1132.5961,0.021227746126
1654214400,2022-06-03 00:00:00,STORJ/BTC,0.00001969,0.0000197,0.00001877,0.00001921,1800.75048352,0.0343597284279584
1654128000,2022-06-02 00:00:00,STORJ/BTC,0.00001901,0.00002038,0.0000188,0.00001962,4033.44483965,0.078774026972834
1654041600,2022-06-01 00:00:00,STORJ/BTC,0.00001842,0.00001932,0.00001822,0.00001906,5987.07431287,0.1121654827807766
1653955200,2022-05-31 00:00:00,STORJ/BTC,0.0000188,0.00001905,0.000018,0.00001841,4994.88066967,0.0926770082709191
1653868800,2022-05-30 00:00:00,STORJ/BTC,0.00001868,0.00001894,0.00001835,0.00001885,3276.7007888,0.061251185323
1653782400,2022-05-29 00:00:00,STORJ/BTC,0.00001797,0.00001907,0.00001763,0.00001874,2582.36104988,0.0471742933028352
1653696000,2022-05-28 00:00:00,STORJ/BTC,0.00001782,0.00001831,0.00001747,0.00001815,955.49247867,0.0171031655338329
1653609600,2022-05-27 00:00:00,STORJ/BTC,0.00001819,0.00001832,0.00001701,0.00001768,9007.6461,0.15959700662
1653523200,2022-05-26 00:00:00,STORJ/BTC,0.00001917,0.00001943,0.00001771,0.00001808,6630.14352069,0.120431594584763
1653436800,2022-05-25 00:00:00,STORJ/BTC,0.00001951,0.00001961,0.00001841,0.0000191,1499.5425,0.028122187987
1653350400,2022-05-24 00:00:00,STORJ/BTC,0.00001942,0.0000197,0.00001843,0.00001959,3588.4569,0.068302497382
1653264000,2022-05-23 00:00:00,STORJ/BTC,0.00001952,0.0000204,0.00001918,0.00001922,2282.0963,0.045725171472
1653177600,2022-05-22 00:00:00,STORJ/BTC,0.00001889,0.00002133,0.00001871,0.00001971,7505.4624,0.146397313053
1653091200,2022-05-21 00:00:00,STORJ/BTC,0.00001832,0.00001908,0.00001777,0.00001885,1828.0549,0.033952804249
1653004800,2022-05-20 00:00:00,STORJ/BTC,0.00001837,0.00001896,0.00001804,0.00001863,1807.2215,0.033710867566
1652918400,2022-05-19 00:00:00,STORJ/BTC,0.00001861,0.00001883,0.00001736,0.00001828,4953.9574,0.089525439136
1652832000,2022-05-18 00:00:00,STORJ/BTC,0.00002022,0.00002037,0.00001843,0.00001872,4007.4784,0.077981782373
1652745600,2022-05-17 00:00:00,STORJ/BTC,0.00001792,0.00002082,0.00001792,0.00002019,9209.4992,0.179153174883
1652659200,2022-05-16 00:00:00,STORJ/BTC,0.00001893,0.00001902,0.00001777,0.00001794,410.02,0.007488308631
1652572800,2022-05-15 00:00:00,STORJ/BTC,0.00001821,0.00001922,0.00001807,0.00001893,2744.47342383,0.0513761284509954
1652486400,2022-05-14 00:00:00,STORJ/BTC,0.00001713,0.00001862,0.00001668,0.00001794,7345.6952,0.130329600089
1652400000,2022-05-13 00:00:00,STORJ/BTC,0.00001535,0.0000175,0.00001533,0.00001704,3916.3195,0.065737549936
1652313600,2022-05-12 00:00:00,STORJ/BTC,0.00001719,0.00001776,0.00001362,0.00001523,21859.92819272,0.334155895377835
1652227200,2022-05-11 00:00:00,STORJ/BTC,0.00002104,0.00002149,0.00001601,0.00001728,12945.24138407,0.2376837486498622
1652140800,2022-05-10 00:00:00,STORJ/BTC,0.00002078,0.00002212,0.00002017,0.00002102,4102.0653,0.088068047061
1652054400,2022-05-09 00:00:00,STORJ/BTC,0.00002319,0.00002376,0.00002063,0.00002063,19286.3872,0.414822396737
1651968000,2022-05-08 00:00:00,STORJ/BTC,0.00002285,0.00002374,0.00002259,0.00002297,3048.9041,0.070729893671
1651881600,2022-05-07 00:00:00,STORJ/BTC,0.00002354,0.00002373,0.00002256,0.0000227,1101.76068067,0.0256448935455658
1651795200,2022-05-06 00:00:00,STORJ/BTC,0.00002335,0.00002382,0.00002276,0.00002367,494.73955958,0.0114982187457888
1651708800,2022-05-05 00:00:00,STORJ/BTC,0.00002407,0.00002432,0.00002278,0.00002338,5648.717,0.134942091944
1651622400,2022-05-04 00:00:00,STORJ/BTC,0.00002283,0.00002411,0.00002261,0.00002409,1938.45894827,0.045071438253864
1651536000,2022-05-03 00:00:00,STORJ/BTC,0.00002299,0.00002362,0.0000225,0.00002284,631.4849,0.014468594008
1651449600,2022-05-02 00:00:00,STORJ/BTC,0.00002336,0.00002359,0.00002218,0.00002299,388.84064114,0.008868292970821
1651363200,2022-05-01 00:00:00,STORJ/BTC,0.0000224,0.00002365,0.00002183,0.00002344,2491.4247,0.056736802976
1651276800,2022-04-30 00:00:00,STORJ/BTC,0.00002438,0.00002475,0.00002141,0.00002246,5230.2883,0.119709074814
1651190400,2022-04-29 00:00:00,STORJ/BTC,0.00002529,0.00002547,0.00002405,0.0000243,3405.3897,0.084774859873
1651104000,2022-04-28 00:00:00,STORJ/BTC,0.00002528,0.00002599,0.00002488,0.0000253,2777.19917159,0.0709296554107839
1651017600,2022-04-27 00:00:00,STORJ/BTC,0.00002514,0.00002551,0.00002485,0.00002526,993.5262,0.02496694854
1650931200,2022-04-26 00:00:00,STORJ/BTC,0.00002607,0.00002615,0.00002488,0.00002519,3931.3612,0.100514834673
1650844800,2022-04-25 00:00:00,STORJ/BTC,0.00002707,0.00002709,0.0000256,0.00002607,7118.1475,0.187441885575
1650758400,2022-04-24 00:00:00,STORJ/BTC,0.00002712,0.00002944,0.00002689,0.00002699,11522.4031833,0.323599962862756
1650672000,2022-04-23 00:00:00,STORJ/BTC,0.00002742,0.00002748,0.00002678,0.00002718,3251.36021058,0.0885627042726728
1650585600,2022-04-22 00:00:00,STORJ/BTC,0.00002721,0.00002813,0.00002713,0.00002742,3898.27734898,0.1079018538466889
1650499200,2022-04-21 00:00:00,STORJ/BTC,0.00002873,0.00002894,0.00002702,0.00002719,3980.1951503,0.1124410628376143
1650412800,2022-04-20 00:00:00,STORJ/BTC,0.00003017,0.00003354,0.00002852,0.00002863,59542.86220436,1.8332627465712563
1650326400,2022-04-19 00:00:00,STORJ/BTC,0.00002616,0.00003029,0.00002586,0.00003029,10599.2344,0.293075220972
1650240000,2022-04-18 00:00:00,STORJ/BTC,0.00002621,0.00002644,0.00002546,0.00002596,1244.8381,0.032279862334
1650153600,2022-04-17 00:00:00,STORJ/BTC,0.00002699,0.00002723,0.00002614,0.00002637,649.37616577,0.0173841439168243
1650067200,2022-04-16 00:00:00,STORJ/BTC,0.00002666,0.000027,0.00002628,0.000027,192.0953,0.00512049208
1649980800,2022-04-15 00:00:00,STORJ/BTC,0.00002703,0.00002772,0.00002636,0.0000267,4312.4089,0.116578960898
1649894400,2022-04-14 00:00:00,STORJ/BTC,0.00002727,0.00002758,0.0000266,0.00002707,9997.03037538,0.2680246885509452
1649808000,2022-04-13 00:00:00,STORJ/BTC,0.00002598,0.000028,0.00002596,0.00002727,6842.66049556,0.1829076800288092
1649721600,2022-04-12 00:00:00,STORJ/BTC,0.00002502,0.00002805,0.00002471,0.0000261,30988.53338301,0.8031434520838814
1649635200,2022-04-11 00:00:00,STORJ/BTC,0.000026,0.00002609,0.00002439,0.00002495,5972.06407221,0.1489346377968605
1649548800,2022-04-10 00:00:00,STORJ/BTC,0.00002685,0.00002685,0.00002602,0.00002613,1105.89372875,0.029140388380875
1649462400,2022-04-09 00:00:00,STORJ/BTC,0.00002647,0.00002707,0.00002625,0.00002681,719.7509,0.019265169403
1649376000,2022-04-08 00:00:00,STORJ/BTC,0.0000265,0.00002713,0.00002627,0.00002641,3865.9585,0.103650339414
1649289600,2022-04-07 00:00:00,STORJ/BTC,0.00002597,0.00002659,0.00002517,0.00002648,3529.9988,0.092224139057
1649203200,2022-04-06 00:00:00,STORJ/BTC,0.00002814,0.00002814,0.00002557,0.00002593,8394.7454,0.221908595236
1649116800,2022-04-05 00:00:00,STORJ/BTC,0.0000288,0.00002926,0.00002803,0.00002803,7368.77359246,0.2122593953521868
1649030400,2022-04-04 00:00:00,STORJ/BTC,0.00003118,0.0000355,0.00002831,0.00002885,20702.49260597,0.6697800474454037
1648944000,2022-04-03 00:00:00,STORJ/BTC,0.00003069,0.00003207,0.00002984,0.00003131,8398.373,0.256559443025
1648857600,2022-04-02 00:00:00,STORJ/BTC,0.00002974,0.00003158,0.00002971,0.00003063,4887.05885352,0.1485530680065184
1648771200,2022-04-01 00:00:00,STORJ/BTC,0.00002937,0.00002976,0.00002866,0.00002976,5017.3018,0.146478548535
1648684800,2022-03-31 00:00:00,STORJ/BTC,0.00003005,0.00003102,0.00002852,0.00002931,12217.02074489,0.361224595563447
1648598400,2022-03-30 00:00:00,STORJ/BTC,0.00002831,0.00003248,0.0000274,0.00003009,18310.43935915,0.5616534517697865
1648512000,2022-03-29 00:00:00,STORJ/BTC,0.00002751,0.00002872,0.00002749,0.00002839,1101.52937884,0.0309745538029604
1648425600,2022-03-28 00:00:00,STORJ/BTC,0.00002856,0.00002906,0.00002726,0.00002751,13724.48026957,0.3885163789766511
1648339200,2022-03-27 00:00:00,STORJ/BTC,0.00002812,0.00003029,0.00002803,0.00002849,12359.04886327,0.3565755653927091
1648252800,2022-03-26 00:00:00,STORJ/BTC,0.00002644,0.00002879,0.00002641,0.00002823,9288.44470854,0.2525141133045818
1648166400,2022-03-25 00:00:00,STORJ/BTC,0.00002684,0.00002689,0.00002572,0.00002643,3650.1064,0.09681651023
1648080000,2022-03-24 00:00:00,STORJ/BTC,0.00002713,0.00002751,0.00002645,0.00002691,3139.2723,0.084773798847
1647993600,2022-03-23 00:00:00,STORJ/BTC,0.00002664,0.00002785,0.00002623,0.00002702,1798.87078752,0.0486159518587625
1647907200,2022-03-22 00:00:00,STORJ/BTC,0.00002701,0.00002705,0.00002609,0.0000266,3558.8237,0.094993182113
1647820800,2022-03-21 00:00:00,STORJ/BTC,0.00002611,0.00002695,0.00002567,0.00002695,635.9009,0.016780387856
1647734400,2022-03-20 00:00:00,STORJ/BTC,0.00002599,0.00002755,0.00002564,0.00002615,9285.42417898,0.2471598836019066
1647648000,2022-03-19 00:00:00,STORJ/BTC,0.00002566,0.00002636,0.00002551,0.00002598,2064.77159821,0.0537328651956431
1647561600,2022-03-18 00:00:00,STORJ/BTC,0.00002586,0.00002586,0.00002509,0.00002563,4140.0596,0.10546365669
1647475200,2022-03-17 00:00:00,STORJ/BTC,0.00002554,0.00002621,0.00002512,0.00002583,2819.2189499,0.071802454351967
1647388800,2022-03-16 00:00:00,STORJ/BTC,0.00002547,0.00002585,0.00002459,0.00002549,10766.17306922,0.2715434923898106
1647302400,2022-03-15 00:00:00,STORJ/BTC,0.00002525,0.00002593,0.00002481,0.00002548,3383.1056,0.085790798937
1647216000,2022-03-14 00:00:00,STORJ/BTC,0.00002638,0.00002638,0.0000248,0.00002511,4185.5404,0.105367596404
1647129600,2022-03-13 00:00:00,STORJ/BTC,0.00002642,0.00002751,0.0000263,0.00002637,8074.8088,0.215799911682
1647043200,2022-03-12 00:00:00,STORJ/BTC,0.00002495,0.00002689,0.00002404,0.00002647,40092.36458194,1.0309476032196249
1646956800,2022-03-11 00:00:00,STORJ/BTC,0.00002614,0.00002766,0.00002478,0.00002494,18386.6752604,0.473240945628784
1646870400,2022-03-10 00:00:00,STORJ/BTC,0.00002346,0.00003235,0.0000233,0.00002627,60119.30792664,1.639787610645626
1646784000,2022-03-09 00:00:00,STORJ/BTC,0.00002411,0.00002418,0.00002287,0.00002348,27635.2664,0.643720028316
1646697600,2022-03-08 00:00:00,STORJ/BTC,0.00002347,0.00002414,0.00002337,0.00002411,1701.6939,0.040393584389
1646611200,2022-03-07 00:00:00,STORJ/BTC,0.00002381,0.00002398,0.00002305,0.00002343,4173.5189,0.098209543204
1646524800,2022-03-06 00:00:00,STORJ/BTC,0.00002441,0.00002474,0.00002381,0.00002391,1550.5312,0.037692140377
1646438400,2022-03-05 00:00:00,STORJ/BTC,0.00002423,0.00002459,0.00002375,0.00002452,1353.5514,0.032924634912
1646352000,2022-03-04 00:00:00,STORJ/BTC,0.00002461,0.00002474,0.00002395,0.00002431,1282.8522,0.031336258714
1646265600,2022-03-03 00:00:00,STORJ/BTC,0.00002455,0.00002471,0.00002372,0.0000246,4895.4644,0.118013322823
1646179200,2022-03-02 00:00:00,STORJ/BTC,0.00002435,0.00002484,0.00002353,0.00002449,3990.7556,0.096579975269
1646092800,2022-03-01 00:00:00,STORJ/BTC,0.00002416,0.00002555,0.00002408,0.00002438,14075.0114,0.345311096896
1646006400,2022-02-28 00:00:00,STORJ/BTC,0.00002485,0.00002514,0.00002345,0.00002402,1206.70603209,0.0292964432888391
1645920000,2022-02-27 00:00:00,STORJ/BTC,0.00002537,0.00002559,0.00002459,0.00002488,1411.73078987,0.0354763300638253
1645833600,2022-02-26 00:00:00,STORJ/BTC,0.00002445,0.00002578,0.00002445,0.00002524,4224.78417276,0.1065775746377528
1645747200,2022-02-25 00:00:00,STORJ/BTC,0.0000234,0.00002472,0.00002306,0.00002445,3206.074,0.078299204733
1645660800,2022-02-24 00:00:00,STORJ/BTC,0.00002411,0.00002443,0.00002235,0.00002339,4490.7413,0.10369141469
1645574400,2022-02-23 00:00:00,STORJ/BTC,0.00002426,0.00002512,0.000024,0.0000243,1337.6906,0.032807995736
1645488000,2022-02-22 00:00:00,STORJ/BTC,0.00002391,0.00002426,0.00002351,0.00002426,2383.9954,0.05685639008
1645401600,2022-02-21 00:00:00,STORJ/BTC,0.00002549,0.00002609,0.00002389,0.00002391,3195.8161,0.080577101801
1645315200,2022-02-20 00:00:00,STORJ/BTC,0.00002554,0.00002611,0.00002516,0.00002547,14174.9132,0.363784772899
1645228800,2022-02-19 00:00:00,STORJ/BTC,0.00002608,0.00002614,0.00002495,0.00002557,4438.7155,0.112999846008
1645142400,2022-02-18 00:00:00,STORJ/BTC,0.00002642,0.00002702,0.00002576,0.00002605,6647.2803,0.175100329703
1645056000,2022-02-17 00:00:00,STORJ/BTC,0.00002714,0.00002734,0.00002632,0.00002655,15200.4269,0.404934680217
1644969600,2022-02-16 00:00:00,STORJ/BTC,0.00002751,0.00002765,0.00002669,0.00002714,11984.93695534,0.3271232174677331
