https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PERP,Volume BTC
1658620800,2022-07-24 00:00:00,PERP/BTC,0.00003602,0.00003632,0.00003552,0.00003585,2451.0179,0.087901055852
1658534400,2022-07-23 00:00:00,PERP/BTC,0.00003514,0.00003699,0.00003456,0.00003594,2580.1207,0.092468567652
1658448000,2022-07-22 00:00:00,PERP/BTC,0.00003606,0.00003689,0.00003461,0.00003529,5398.9682,0.193554388714
1658361600,2022-07-21 00:00:00,PERP/BTC,0.00003568,0.00003691,0.00003346,0.00003609,3086.1515,0.108799335975
1658275200,2022-07-20 00:00:00,PERP/BTC,0.00003783,0.00004003,0.00003544,0.00003571,7339.2192,0.286176137771
1658188800,2022-07-19 00:00:00,PERP/BTC,0.00003817,0.00004138,0.00003758,0.0000379,8915.77329519,0.3448620063593588
1658102400,2022-07-18 00:00:00,PERP/BTC,0.00003939,0.0000421,0.0000377,0.00003822,22134.37800648,0.8824497778867656
1658016000,2022-07-17 00:00:00,PERP/BTC,0.00003817,0.000045,0.00003747,0.00003933,30551.69504714,1.2586191836386711
1657929600,2022-07-16 00:00:00,PERP/BTC,0.00003519,0.00003936,0.00003495,0.00003816,10497.1699,0.386724119115
1657843200,2022-07-15 00:00:00,PERP/BTC,0.00003701,0.00003714,0.00003479,0.00003507,3901.61419002,0.1410268815617036
1657756800,2022-07-14 00:00:00,PERP/BTC,0.00003884,0.00003884,0.00003615,0.00003705,12055.82941392,0.45097894670369
1657670400,2022-07-13 00:00:00,PERP/BTC,0.00003912,0.00003973,0.00003713,0.00003907,13744.9449,0.528201742514
1657584000,2022-07-12 00:00:00,PERP/BTC,0.00004232,0.00004265,0.00003882,0.00003945,31181.43631914,1.2681269980209634
1657497600,2022-07-11 00:00:00,PERP/BTC,0.00003582,0.00004892,0.0000353,0.00004224,108396.06330196,4.6856304961702215
1657411200,2022-07-10 00:00:00,PERP/BTC,0.00003313,0.00003756,0.00003231,0.00003581,8577.17438475,0.300995669463676
1657324800,2022-07-09 00:00:00,PERP/BTC,0.00003243,0.00003523,0.00003243,0.00003313,4538.4258,0.15382084642
1657238400,2022-07-08 00:00:00,PERP/BTC,0.00003354,0.00003367,0.0000321,0.00003237,4141.0873,0.135048753861
1657152000,2022-07-07 00:00:00,PERP/BTC,0.00003282,0.00003556,0.00003246,0.00003347,13238.9235,0.455468088075
1657065600,2022-07-06 00:00:00,PERP/BTC,0.00003308,0.00003392,0.00003228,0.00003295,5804.89978083,0.1922930281868979
1656979200,2022-07-05 00:00:00,PERP/BTC,0.00003497,0.00003563,0.00003282,0.00003295,5623.39951253,0.1912896154557833
1656892800,2022-07-04 00:00:00,PERP/BTC,0.00003549,0.00003842,0.00003455,0.00003528,17218.05505205,0.6263692570196485
1656806400,2022-07-03 00:00:00,PERP/BTC,0.0000325,0.00004107,0.00003164,0.00003566,41934.31799405,1.531948492656704
1656720000,2022-07-02 00:00:00,PERP/BTC,0.00003168,0.00003273,0.00003064,0.00003248,4500.221,0.141777764684
1656633600,2022-07-01 00:00:00,PERP/BTC,0.00003153,0.00003266,0.00003097,0.00003159,6552.16425689,0.2083991951917948
1656547200,2022-06-30 00:00:00,PERP/BTC,0.00003313,0.0000333,0.00003111,0.00003154,11196.48209076,0.3654473012386494
1656460800,2022-06-29 00:00:00,PERP/BTC,0.00003235,0.00003566,0.00003235,0.00003317,27907.07775846,0.9434870116388872
1656374400,2022-06-28 00:00:00,PERP/BTC,0.00003387,0.00003458,0.00003217,0.00003242,10488.8809,0.35010234963
1656288000,2022-06-27 00:00:00,PERP/BTC,0.00003564,0.00003704,0.00003369,0.00003369,15183.6968,0.534168437575
1656201600,2022-06-26 00:00:00,PERP/BTC,0.00003641,0.00004345,0.00003546,0.0000357,78461.889,3.046360634993
1656115200,2022-06-25 00:00:00,PERP/BTC,0.00003588,0.00003796,0.00003473,0.00003654,6451.51738141,0.2339467494488691
1656028800,2022-06-24 00:00:00,PERP/BTC,0.00003857,0.00003888,0.00003422,0.00003574,16648.64038274,0.5959416209667964
1655942400,2022-06-23 00:00:00,PERP/BTC,0.00003758,0.0000396,0.00003538,0.00003827,33660.76362474,1.2555712810607173
1655856000,2022-06-22 00:00:00,PERP/BTC,0.00002838,0.0000421,0.00002816,0.00003765,145879.32356303,5.4001631300937031
1655769600,2022-06-21 00:00:00,PERP/BTC,0.00002869,0.00003,0.00002822,0.00002829,10573.1821084,0.308501716841952
1655683200,2022-06-20 00:00:00,PERP/BTC,0.00002885,0.00003012,0.00002817,0.00002889,6715.306,0.196203173383
1655596800,2022-06-19 00:00:00,PERP/BTC,0.00002869,0.0000302,0.00002862,0.00002878,6117.62368743,0.1798593585338583
1655510400,2022-06-18 00:00:00,PERP/BTC,0.0000294,0.00002961,0.0000277,0.00002859,10458.74421316,0.2977608542207448
1655424000,2022-06-17 00:00:00,PERP/BTC,0.00002793,0.00003014,0.00002777,0.0000297,24517.2057,0.708222905293
1655337600,2022-06-16 00:00:00,PERP/BTC,0.00002962,0.00002981,0.00002733,0.00002776,1006.22142995,0.028291786230911
1655251200,2022-06-15 00:00:00,PERP/BTC,0.0000298,0.0000301,0.0000274,0.00002969,5507.94092922,0.159070168165673
1655164800,2022-06-14 00:00:00,PERP/BTC,0.0000294,0.0000303,0.0000285,0.0000295,6101.8189147,0.179523638378564
1655078400,2022-06-13 00:00:00,PERP/BTC,0.0000273,0.0000294,0.0000261,0.0000294,8640.08269442,0.240271010342882
1654992000,2022-06-12 00:00:00,PERP/BTC,0.0000299,0.000031,0.0000275,0.0000276,3129.0822,0.08959991783
1654905600,2022-06-11 00:00:00,PERP/BTC,0.0000325,0.0000333,0.0000298,0.0000298,1215.82087551,0.038238298502851
1654819200,2022-06-10 00:00:00,PERP/BTC,0.000035,0.0000358,0.000032,0.0000325,3153.93831252,0.108715234551666
1654732800,2022-06-09 00:00:00,PERP/BTC,0.0000352,0.0000357,0.0000345,0.0000349,1024.9729,0.03595807002
1654646400,2022-06-08 00:00:00,PERP/BTC,0.0000359,0.0000379,0.000035,0.0000353,1819.6144,0.06635117139
1654560000,2022-06-07 00:00:00,PERP/BTC,0.0000374,0.0000382,0.0000357,0.0000361,1899.5744,0.06927721181
1654473600,2022-06-06 00:00:00,PERP/BTC,0.0000395,0.0000405,0.000037,0.0000373,9448.86939469,0.367260840849813
1654387200,2022-06-05 00:00:00,PERP/BTC,0.0000417,0.0000469,0.0000394,0.0000397,31294.48393821,1.314142863769863
1654300800,2022-06-04 00:00:00,PERP/BTC,0.000042,0.000048,0.0000414,0.0000417,35547.28,1.57538652095
1654214400,2022-06-03 00:00:00,PERP/BTC,0.0000422,0.0000424,0.0000404,0.0000417,1089.2903,0.04553947045
1654128000,2022-06-02 00:00:00,PERP/BTC,0.0000423,0.0000439,0.0000416,0.0000424,2806.10736478,0.119925070762143
1654041600,2022-06-01 00:00:00,PERP/BTC,0.0000435,0.0000438,0.0000404,0.0000425,5334.3129,0.22246386516
1653955200,2022-05-31 00:00:00,PERP/BTC,0.0000425,0.000049,0.0000392,0.0000438,16665.73201477,0.746744102317943
1653868800,2022-05-30 00:00:00,PERP/BTC,0.0000421,0.0000443,0.0000408,0.0000422,8286.69365821,0.356107361869746
1653782400,2022-05-29 00:00:00,PERP/BTC,0.0000415,0.000043,0.0000404,0.0000422,4903.92948046,0.20408102324978
1653696000,2022-05-28 00:00:00,PERP/BTC,0.0000374,0.000042,0.0000369,0.0000412,6326.0686,0.25016498289
1653609600,2022-05-27 00:00:00,PERP/BTC,0.0000385,0.0000397,0.0000369,0.0000376,19783.095,0.75961075108
1653523200,2022-05-26 00:00:00,PERP/BTC,0.0000441,0.0000443,0.0000376,0.0000385,17807.95182475,0.7208257979499
1653436800,2022-05-25 00:00:00,PERP/BTC,0.0000477,0.0000481,0.0000434,0.0000439,16573.4783,0.75136078331
1653350400,2022-05-24 00:00:00,PERP/BTC,0.0000442,0.0000581,0.0000439,0.0000481,110680.08769701,5.709707345177264
1653264000,2022-05-23 00:00:00,PERP/BTC,0.0000393,0.0000442,0.0000379,0.0000436,13155.1971,0.54715417716
1653177600,2022-05-22 00:00:00,PERP/BTC,0.000039,0.0000403,0.000038,0.000039,5397.1094,0.20945050419
1653091200,2022-05-21 00:00:00,PERP/BTC,0.0000367,0.0000433,0.0000362,0.0000389,21073.36130867,0.854821079309923
1653004800,2022-05-20 00:00:00,PERP/BTC,0.0000375,0.0000384,0.0000359,0.0000367,15089.3476,0.56287243556
1652918400,2022-05-19 00:00:00,PERP/BTC,0.0000365,0.0000383,0.0000353,0.0000375,13679.9665,0.50746743389
1652832000,2022-05-18 00:00:00,PERP/BTC,0.0000387,0.0000412,0.0000365,0.0000366,22453.3499,0.86590035593
1652745600,2022-05-17 00:00:00,PERP/BTC,0.0000374,0.0000447,0.0000368,0.0000386,72233.30139047,2.83140809068974
1652659200,2022-05-16 00:00:00,PERP/BTC,0.0000438,0.0000442,0.0000368,0.000037,11287.3243,0.45048494407
1652572800,2022-05-15 00:00:00,PERP/BTC,0.0000434,0.0000457,0.0000418,0.0000436,4140.89157152,0.181963076499728
1652486400,2022-05-14 00:00:00,PERP/BTC,0.0000431,0.0000442,0.0000408,0.0000434,3106.5904,0.13255297963
1652400000,2022-05-13 00:00:00,PERP/BTC,0.0000412,0.0000443,0.0000394,0.0000427,13071.15441764,0.5511697991297
1652313600,2022-05-12 00:00:00,PERP/BTC,0.0000465,0.0000512,0.0000405,0.0000412,58540.11483494,2.831703873620664
1652227200,2022-05-11 00:00:00,PERP/BTC,0.00006,0.000061,0.0000408,0.0000469,17720.75852515,0.810043177720169
1652140800,2022-05-10 00:00:00,PERP/BTC,0.0000616,0.0000637,0.0000575,0.0000598,2226.9449,0.136409236
1652054400,2022-05-09 00:00:00,PERP/BTC,0.0000655,0.0000661,0.0000561,0.0000616,6748.43226176,0.400696330260684
1651968000,2022-05-08 00:00:00,PERP/BTC,0.0000629,0.0000661,0.0000624,0.0000652,1098.02845372,0.0710212546118
1651881600,2022-05-07 00:00:00,PERP/BTC,0.0000661,0.000067,0.0000622,0.0000627,1164.33152472,0.075876157277094
1651795200,2022-05-06 00:00:00,PERP/BTC,0.0000673,0.0000679,0.0000656,0.0000665,571.316,0.03802184899
1651708800,2022-05-05 00:00:00,PERP/BTC,0.0000757,0.0000757,0.0000623,0.0000671,14675.6651,0.98346557942
1651622400,2022-05-04 00:00:00,PERP/BTC,0.000077,0.0000777,0.0000733,0.0000753,2735.20732715,0.204786247219825
1651536000,2022-05-03 00:00:00,PERP/BTC,0.0000837,0.0000865,0.0000769,0.0000773,1505.2338,0.12253347375
1651449600,2022-05-02 00:00:00,PERP/BTC,0.0000842,0.000085,0.0000811,0.0000837,585.5874,0.04870712194
1651363200,2022-05-01 00:00:00,PERP/BTC,0.0000827,0.0000855,0.0000808,0.0000845,792.17517814,0.066019299809388
1651276800,2022-04-30 00:00:00,PERP/BTC,0.0000867,0.0000884,0.0000817,0.0000822,1187.7277,0.10198417494
1651190400,2022-04-29 00:00:00,PERP/BTC,0.0000934,0.0000937,0.0000862,0.0000868,1387.1812,0.12395505984
1651104000,2022-04-28 00:00:00,PERP/BTC,0.0000955,0.000096,0.0000909,0.0000944,2971.13459552,0.275763768289184
1651017600,2022-04-27 00:00:00,PERP/BTC,0.0000954,0.0000988,0.0000944,0.0000954,5415.08981097,0.522278869777277
1650931200,2022-04-26 00:00:00,PERP/BTC,0.0000983,0.0001141,0.0000949,0.0000952,9439.05192771,0.953482982129191
1650844800,2022-04-25 00:00:00,PERP/BTC,0.0001069,0.0001075,0.000098,0.0000983,4412.8627,0.45004222478
1650758400,2022-04-24 00:00:00,PERP/BTC,0.0001095,0.0001115,0.0001059,0.0001062,1783.21739108,0.195025395721476
1650672000,2022-04-23 00:00:00,PERP/BTC,0.0001094,0.0001114,0.0001077,0.0001095,1276.6714,0.13968576108
1650585600,2022-04-22 00:00:00,PERP/BTC,0.0001095,0.0001167,0.0001088,0.0001096,2188.5052,0.24651086507
1650499200,2022-04-21 00:00:00,PERP/BTC,0.0001114,0.0001134,0.0001049,0.0001093,7514.91787883,0.821074287556925
1650412800,2022-04-20 00:00:00,PERP/BTC,0.0000997,0.0001199,0.0000983,0.0001116,8896.6588,0.97943121114
1650326400,2022-04-19 00:00:00,PERP/BTC,0.0000979,0.0001023,0.000097,0.0000998,1224.61425186,0.122643087903024
1650240000,2022-04-18 00:00:00,PERP/BTC,0.0000981,0.0000993,0.0000952,0.0000975,634.1104,0.06173439206
1650153600,2022-04-17 00:00:00,PERP/BTC,0.0000991,0.0001002,0.0000978,0.0000982,42.2683,0.00415854972
1650067200,2022-04-16 00:00:00,PERP/BTC,0.0000993,0.0000997,0.000098,0.0000992,103.3793,0.01023203091
1649980800,2022-04-15 00:00:00,PERP/BTC,0.0001041,0.0001044,0.0000983,0.0000989,7777.23894824,0.78200831710988
1649894400,2022-04-14 00:00:00,PERP/BTC,0.0001031,0.0001048,0.0001024,0.0001037,272.8318,0.02836007563
1649808000,2022-04-13 00:00:00,PERP/BTC,0.0001043,0.0001068,0.0001018,0.0001037,1334.3874957,0.13992969207108
1649721600,2022-04-12 00:00:00,PERP/BTC,0.0001025,0.0001051,0.0001024,0.0001043,820.81260176,0.085553203394168
1649635200,2022-04-11 00:00:00,PERP/BTC,0.0001075,0.0001075,0.0001019,0.0001027,763.4854,0.07884024272
1649548800,2022-04-10 00:00:00,PERP/BTC,0.0001063,0.0001087,0.0001062,0.0001075,1398.9465,0.15031402284
1649462400,2022-04-09 00:00:00,PERP/BTC,0.000107,0.0001076,0.0001049,0.0001059,93.48486188,0.00993828448928
1649376000,2022-04-08 00:00:00,PERP/BTC,0.0001062,0.0001084,0.0001052,0.0001068,1799.7988,0.193162177
1649289600,2022-04-07 00:00:00,PERP/BTC,0.0001087,0.0001108,0.0001043,0.0001062,2561.2729,0.27659009596
1649203200,2022-04-06 00:00:00,PERP/BTC,0.0001066,0.0001122,0.0001034,0.0001084,6605.87009091,0.711890148797368
1649116800,2022-04-05 00:00:00,PERP/BTC,0.0001059,0.0001114,0.0001046,0.0001068,2517.93714949,0.272076117929225
1649030400,2022-04-04 00:00:00,PERP/BTC,0.0001137,0.0001141,0.0001035,0.0001058,5865.25286512,0.625030042568676
1648944000,2022-04-03 00:00:00,PERP/BTC,0.0001175,0.0001191,0.0001104,0.0001131,5482.72983849,0.62068111803432
1648857600,2022-04-02 00:00:00,PERP/BTC,0.0001145,0.0001175,0.0001123,0.0001175,5124.88253347,0.586937425308693
1648771200,2022-04-01 00:00:00,PERP/BTC,0.0001124,0.0001152,0.000109,0.0001149,1592.21610895,0.17864187540506
1648684800,2022-03-31 00:00:00,PERP/BTC,0.0001075,0.0001176,0.0001074,0.0001112,6501.26462499,0.731551774457485
1648598400,2022-03-30 00:00:00,PERP/BTC,0.0001054,0.0001096,0.0001029,0.0001083,1549.0337,0.16428315773
1648512000,2022-03-29 00:00:00,PERP/BTC,0.0001015,0.0001062,0.000101,0.000106,617.6534,0.06403847753
1648425600,2022-03-28 00:00:00,PERP/BTC,0.000106,0.0001069,0.0001011,0.0001017,849.0680311,0.089334071845881
1648339200,2022-03-27 00:00:00,PERP/BTC,0.0001098,0.0001098,0.0001055,0.0001065,349.0809,0.03764676011
1648252800,2022-03-26 00:00:00,PERP/BTC,0.0001053,0.0001124,0.0001048,0.0001097,2886.64961002,0.316351207053642
1648166400,2022-03-25 00:00:00,PERP/BTC,0.0001088,0.0001088,0.0001037,0.0001062,1660.4096,0.17573401991
1648080000,2022-03-24 00:00:00,PERP/BTC,0.0001025,0.0001103,0.0001012,0.0001071,2482.2531,0.26415475787
1647993600,2022-03-23 00:00:00,PERP/BTC,0.0000971,0.0001054,0.0000971,0.0001025,3030.02493066,0.315023166711614
1647907200,2022-03-22 00:00:00,PERP/BTC,0.0000994,0.000101,0.000097,0.000097,1478.8289429,0.145341553679197
1647820800,2022-03-21 00:00:00,PERP/BTC,0.0000978,0.0001017,0.0000967,0.0001,430.0221,0.04303845469
1647734400,2022-03-20 00:00:00,PERP/BTC,0.0000999,0.0001035,0.0000964,0.0000979,1383.6355,0.14055102603
1647648000,2022-03-19 00:00:00,PERP/BTC,0.0000965,0.000103,0.0000964,0.0000991,1599.6054,0.15959883036
1647561600,2022-03-18 00:00:00,PERP/BTC,0.0000965,0.0000987,0.0000948,0.0000965,203.9319,0.01988187393
1647475200,2022-03-17 00:00:00,PERP/BTC,0.0000944,0.0000996,0.0000933,0.0000973,317.6043,0.03090395864
1647388800,2022-03-16 00:00:00,PERP/BTC,0.0000966,0.0000971,0.0000923,0.0000935,1418.2603,0.13496463354
1647302400,2022-03-15 00:00:00,PERP/BTC,0.0000956,0.0000982,0.0000949,0.000096,525.8646,0.05089656608
1647216000,2022-03-14 00:00:00,PERP/BTC,0.0001035,0.0001087,0.0000946,0.0000953,9059.88508846,0.915744691494366
1647129600,2022-03-13 00:00:00,PERP/BTC,0.0001027,0.0001053,0.000099,0.0001036,2528.5356,0.25887714554
1647043200,2022-03-12 00:00:00,PERP/BTC,0.0001019,0.000105,0.0000991,0.0001039,894.1086,0.09223759526
1646956800,2022-03-11 00:00:00,PERP/BTC,0.0000999,0.0001032,0.0000984,0.0001019,337.33405609,0.034151430029
1646870400,2022-03-10 00:00:00,PERP/BTC,0.0000953,0.0001016,0.0000947,0.0001001,1530.3471,0.14969644703
1646784000,2022-03-09 00:00:00,PERP/BTC,0.0001005,0.0001014,0.0000953,0.0000959,540.29880879,0.052400135061203
1646697600,2022-03-08 00:00:00,PERP/BTC,0.0001012,0.0001015,0.0000978,0.0000999,478.767,0.04758232401
1646611200,2022-03-07 00:00:00,PERP/BTC,0.0001007,0.0001029,0.0000991,0.0001008,163.5539,0.01647058114
1646524800,2022-03-06 00:00:00,PERP/BTC,0.0001038,0.0001048,0.0001012,0.0001012,422.5627,0.04339466653
1646438400,2022-03-05 00:00:00,PERP/BTC,0.000103,0.0001045,0.0001015,0.0001038,127.0655,0.01312678501
1646352000,2022-03-04 00:00:00,PERP/BTC,0.0001003,0.0001045,0.0000995,0.0001027,625.1915,0.06445506071
1646265600,2022-03-03 00:00:00,PERP/BTC,0.0001014,0.0001026,0.0000991,0.0001012,111.5476,0.01111092163
1646179200,2022-03-02 00:00:00,PERP/BTC,0.0001018,0.0001083,0.0000998,0.0001013,308.4369,0.03170055871
1646092800,2022-03-01 00:00:00,PERP/BTC,0.0001089,0.0001095,0.0001013,0.0001013,878.3641,0.09138327632
1646006400,2022-02-28 00:00:00,PERP/BTC,0.0001194,0.0001194,0.0001005,0.0001086,1639.35185205,0.177324904809475
1645920000,2022-02-27 00:00:00,PERP/BTC,0.0001294,0.0001294,0.0001187,0.0001187,521.8137,0.06512660079
1645833600,2022-02-26 00:00:00,PERP/BTC,0.0001303,0.0001375,0.0001266,0.0001297,458.1239,0.05891212984
1645747200,2022-02-25 00:00:00,PERP/BTC,0.0001311,0.0001314,0.0001258,0.0001288,2426.8218,0.31076937037
1645660800,2022-02-24 00:00:00,PERP/BTC,0.000144,0.0001509,0.0001272,0.0001312,4742.90081034,0.677569582251778
1645574400,2022-02-23 00:00:00,PERP/BTC,0.0001417,0.0001448,0.0001391,0.0001447,653.6005,0.09235640808
1645488000,2022-02-22 00:00:00,PERP/BTC,0.0001429,0.0001442,0.0001388,0.0001411,847.2907,0.11955441797
1645401600,2022-02-21 00:00:00,PERP/BTC,0.0001535,0.0001548,0.0001413,0.000143,5664.7208,0.8472240512
1645315200,2022-02-20 00:00:00,PERP/BTC,0.0001444,0.000159,0.0001418,0.0001537,11326.0315,1.69320799326
1645228800,2022-02-19 00:00:00,PERP/BTC,0.0001462,0.0001475,0.0001376,0.0001443,2301.2504557,0.32896600572396
1645142400,2022-02-18 00:00:00,PERP/BTC,0.0001484,0.0001526,0.0001416,0.0001466,3928.2091,0.57780002054
1645056000,2022-02-17 00:00:00,PERP/BTC,0.000146,0.0001509,0.0001438,0.0001479,2948.955,0.43489168207
1644969600,2022-02-16 00:00:00,PERP/BTC,0.0001458,0.0001465,0.0001419,0.0001465,957.14963774,0.138470778957204
1644883200,2022-02-15 00:00:00,PERP/BTC,0.0001473,0.0001482,0.0001443,0.0001448,1004.64238189,0.146134922648696
1644796800,2022-02-14 00:00:00,PERP/BTC,0.000148,0.00015,0.0001429,0.0001473,2240.4453,0.32806255339
1644710400,2022-02-13 00:00:00,PERP/BTC,0.0001456,0.0001488,0.0001373,0.000148,3785.8305,0.54164208641
1644624000,2022-02-12 00:00:00,PERP/BTC,0.0001431,0.0001461,0.0001409,0.0001456,701.5949,0.10069845414
