https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAS,Volume BTC
1655164800,2022-06-14 00:00:00,GAS/BTC,0.00010813,0.00011008,0.00010122,0.00011,0.09707123,917.96885606
1655078400,2022-06-13 00:00:00,GAS/BTC,0.00011168,0.00011168,9.87e-05,0.0001079,0.49425263,4739.38929797
1654992000,2022-06-12 00:00:00,GAS/BTC,0.00011128,0.00011503,0.00010215,0.00011237,0.80493031,7348.6565609
1654905600,2022-06-11 00:00:00,GAS/BTC,0.00010153,0.00011215,9.874e-05,0.00011215,0.55870593,5438.16146081
1654819200,2022-06-10 00:00:00,GAS/BTC,9.985e-05,0.00010111,9.611e-05,0.00010111,0.13998675,1411.48943061
1654732800,2022-06-09 00:00:00,GAS/BTC,0.00010154,0.0001029,9.847e-05,0.0001004,0.03346485,338.46520551
1654646400,2022-06-08 00:00:00,GAS/BTC,9.741e-05,0.00010318,9.543e-05,0.00010082,0.473454,4770.0969985
1654560000,2022-06-07 00:00:00,GAS/BTC,0.00010254,0.00010254,9.666e-05,9.79e-05,0.19394406,1968.53399039
1654473600,2022-06-06 00:00:00,GAS/BTC,0.00010542,0.00011986,0.00010124,0.00010301,0.46169315,4155.31703713
1654387200,2022-06-05 00:00:00,GAS/BTC,9.656e-05,0.00013433,9.656e-05,0.00010496,1.87886202,16641.14813361
1654300800,2022-06-04 00:00:00,GAS/BTC,9.577e-05,9.806e-05,9.319e-05,9.615e-05,0.26045066,2737.81435016
1654214400,2022-06-03 00:00:00,GAS/BTC,9.585e-05,9.81e-05,9.249e-05,9.557e-05,0.1949833,2040.94223092
1654128000,2022-06-02 00:00:00,GAS/BTC,9.494e-05,9.702e-05,9.306e-05,9.622e-05,0.2579834,2714.20247357
1654041600,2022-06-01 00:00:00,GAS/BTC,9.348e-05,0.00010021,9.212e-05,9.535e-05,0.19460691,2051.22267546
1653955200,2022-05-31 00:00:00,GAS/BTC,9.59e-05,9.59e-05,9.136e-05,9.392e-05,0.03775465,408.23018022
1653868800,2022-05-30 00:00:00,GAS/BTC,9.651e-05,9.692e-05,9.312e-05,9.628e-05,0.06776754,715.18695622
1653782400,2022-05-29 00:00:00,GAS/BTC,9.427e-05,9.835e-05,9.113e-05,9.689e-05,0.27120276,2883.98342713
1653696000,2022-05-28 00:00:00,GAS/BTC,9.227e-05,9.691e-05,9.008e-05,9.427e-05,0.26687197,2864.50435605
1653609600,2022-05-27 00:00:00,GAS/BTC,9.289e-05,9.429e-05,8.867e-05,9.198e-05,0.11542626,1272.55922938
1653523200,2022-05-26 00:00:00,GAS/BTC,9.723e-05,9.758e-05,8.977e-05,9.331e-05,0.36302186,3886.75126811
1653436800,2022-05-25 00:00:00,GAS/BTC,9.331e-05,0.00010589,9.331e-05,9.808e-05,0.42282141,4242.84544198
1653350400,2022-05-24 00:00:00,GAS/BTC,9.681e-05,9.825e-05,8.693e-05,9.294e-05,0.22384241,2384.02348374
1653264000,2022-05-23 00:00:00,GAS/BTC,9.149e-05,0.00012237,9.097e-05,9.681e-05,2.30987821,21732.68274138
1653177600,2022-05-22 00:00:00,GAS/BTC,8.185e-05,9.629e-05,8.185e-05,8.574e-05,0.61487396,6993.46674038
1653091200,2022-05-21 00:00:00,GAS/BTC,8.133e-05,8.166e-05,7.898e-05,8.166e-05,0.14204027,1781.01480569
1653004800,2022-05-20 00:00:00,GAS/BTC,8.153e-05,8.167e-05,8.009e-05,8.167e-05,0.17918503,2215.11378629
1652918400,2022-05-19 00:00:00,GAS/BTC,8.321e-05,8.424e-05,7.809e-05,8.186e-05,0.87932875,10865.04731313
1652832000,2022-05-18 00:00:00,GAS/BTC,8.683e-05,8.786e-05,8.232e-05,8.321e-05,0.57536683,6841.76282811
1652745600,2022-05-17 00:00:00,GAS/BTC,8.335e-05,8.721e-05,8.041e-05,8.72e-05,1.40137273,17006.01475927
1652659200,2022-05-16 00:00:00,GAS/BTC,8.238e-05,9.319e-05,8.139e-05,8.335e-05,0.89551307,10614.6648498
1652572800,2022-05-15 00:00:00,GAS/BTC,8.014e-05,8.225e-05,7.831e-05,8.225e-05,0.11602262,1446.74297071
1652486400,2022-05-14 00:00:00,GAS/BTC,7.782e-05,8.208e-05,7.59e-05,7.978e-05,0.84594114,10751.00238402
1652400000,2022-05-13 00:00:00,GAS/BTC,7.105e-05,7.883e-05,7.067e-05,7.755e-05,0.69329035,9218.63746056
1652313600,2022-05-12 00:00:00,GAS/BTC,7.973e-05,8.323e-05,6.475e-05,7.145e-05,0.93128246,12760.34883228
1652227200,2022-05-11 00:00:00,GAS/BTC,9.864e-05,9.903e-05,7.729e-05,8.008e-05,0.27827914,3199.66041581
1652140800,2022-05-10 00:00:00,GAS/BTC,0.0001002,0.00010288,9.736e-05,9.904e-05,0.13859845,1377.12169081
1652054400,2022-05-09 00:00:00,GAS/BTC,0.00010397,0.00011148,9.93e-05,0.0001002,0.18310179,1732.84965905
1651968000,2022-05-08 00:00:00,GAS/BTC,0.00010507,0.00010578,0.00010298,0.00010426,0.03064644,294.17984344
1651881600,2022-05-07 00:00:00,GAS/BTC,0.00010694,0.00010718,0.00010459,0.00010459,0.0494074,466.20902441
1651795200,2022-05-06 00:00:00,GAS/BTC,0.00010811,0.00010811,0.00010508,0.00010733,0.02937073,276.14597198
1651708800,2022-05-05 00:00:00,GAS/BTC,0.00010911,0.00011061,0.00010701,0.00010848,0.09015393,821.91849078
1651622400,2022-05-04 00:00:00,GAS/BTC,0.0001073,0.00011148,0.00010394,0.00010884,0.30510111,2810.23609121
1651536000,2022-05-03 00:00:00,GAS/BTC,0.00010551,0.00010934,0.0001055,0.00010725,0.13743445,1285.89598203
1651449600,2022-05-02 00:00:00,GAS/BTC,0.00010758,0.00010758,0.00010395,0.00010594,0.14462339,1370.40084683
1651363200,2022-05-01 00:00:00,GAS/BTC,0.0001068,0.00010953,0.00010409,0.00010758,0.23459612,2212.96347243
1651276800,2022-04-30 00:00:00,GAS/BTC,0.00011263,0.00011263,0.00010636,0.00010636,0.31076108,2829.45919807
1651190400,2022-04-29 00:00:00,GAS/BTC,0.0001146,0.00011787,0.00011264,0.00011292,0.20103851,1759.13164935
1651104000,2022-04-28 00:00:00,GAS/BTC,0.00011535,0.00011933,0.00011306,0.00011481,0.30716606,2651.4644421
1651017600,2022-04-27 00:00:00,GAS/BTC,0.00011671,0.00011726,0.00011389,0.00011525,0.18482938,1601.71472278
1650931200,2022-04-26 00:00:00,GAS/BTC,0.00011772,0.00011847,0.00011499,0.00011719,0.16281944,1396.03658764
1650844800,2022-04-25 00:00:00,GAS/BTC,0.00012342,0.00013,0.00011641,0.00011773,0.50878281,4246.04722705
1650758400,2022-04-24 00:00:00,GAS/BTC,0.00012604,0.00012604,0.00012206,0.00012316,0.12287977,992.83593827
1650672000,2022-04-23 00:00:00,GAS/BTC,0.00012558,0.00012675,0.00012449,0.00012666,0.07315226,586.5999151
1650585600,2022-04-22 00:00:00,GAS/BTC,0.0001236,0.00012621,0.00012238,0.00012621,0.29671378,2393.52944755
1650499200,2022-04-21 00:00:00,GAS/BTC,0.00012124,0.00012751,0.00011874,0.0001235,0.4264436,3464.83348479
1650412800,2022-04-20 00:00:00,GAS/BTC,0.00012077,0.0001248,0.00011925,0.00012179,0.1949211,1598.58238479
1650326400,2022-04-19 00:00:00,GAS/BTC,0.00011777,0.00012087,0.00011777,0.00012019,0.00307526,25.6774008
1650240000,2022-04-18 00:00:00,GAS/BTC,0.00011954,0.00012252,0.00011642,0.00011878,0.05910378,495.84750571
1650162114,2022-04-17 02:21:54,GAS/BTC,0.00012019,0.00012019,0.00012019,0.00012019,0.0,0.0
1650153600,2022-04-17 00:00:00,GAS/BTC,0.00012132,0.00012136,0.00011907,0.00012019,0.08378167,698.16521078
1650071505,2022-04-16 01:11:45,GAS/BTC,0.00012092,0.00012092,0.00012092,0.00012092,0.0,0.0
1650067200,2022-04-16 00:00:00,GAS/BTC,0.00012098,0.00012333,0.00011968,0.00012092,0.13644026,1121.34476842
1649980800,2022-04-15 00:00:00,GAS/BTC,0.00012135,0.00012138,0.00011909,0.00012094,0.08637288,720.94226027
1649894400,2022-04-14 00:00:00,GAS/BTC,0.00011961,0.00012141,0.00011859,0.00012096,0.05852949,486.83552481
1649808000,2022-04-13 00:00:00,GAS/BTC,0.00011689,0.00012143,0.00011687,0.00011919,0.28904366,2414.72474432
1649721600,2022-04-12 00:00:00,GAS/BTC,0.0001144,0.00011804,0.00011129,0.00011741,0.81824748,7132.60632827
1649635200,2022-04-11 00:00:00,GAS/BTC,0.00011676,0.00011986,0.00011157,0.00011416,0.29189697,2569.44285286
1649548800,2022-04-10 00:00:00,GAS/BTC,0.00011923,0.00011954,0.0001165,0.00011693,0.08300934,709.27808658
1649462400,2022-04-09 00:00:00,GAS/BTC,0.00011926,0.0001209,0.00011787,0.0001209,0.07150746,602.77180949
1649376000,2022-04-08 00:00:00,GAS/BTC,0.00012095,0.00012104,0.00011744,0.00011903,0.29270083,2461.7481836
1649289600,2022-04-07 00:00:00,GAS/BTC,0.0001165,0.00012144,0.00011511,0.00012144,0.31993387,2712.24099796
1649203200,2022-04-06 00:00:00,GAS/BTC,0.00012136,0.00012136,0.00011443,0.0001165,0.28007109,2382.62381232
1649116800,2022-04-05 00:00:00,GAS/BTC,0.00012271,0.00012367,0.00012095,0.00012147,0.13436623,1095.41174661
1649030400,2022-04-04 00:00:00,GAS/BTC,0.000129,0.000129,0.00012209,0.0001231,0.24646938,1986.92568135
1648944000,2022-04-03 00:00:00,GAS/BTC,0.00013311,0.0001334,0.00012772,0.000129,0.20795672,1598.05993197
1648857600,2022-04-02 00:00:00,GAS/BTC,0.00013439,0.00013682,0.00013079,0.0001336,0.50322607,3770.1354232
1648771200,2022-04-01 00:00:00,GAS/BTC,0.00012781,0.00013499,0.00012546,0.00013499,1.50015553,11652.25148361
1648684800,2022-03-31 00:00:00,GAS/BTC,0.00012243,0.000135,0.00011875,0.00012771,0.71328211,5681.83681975
1648598400,2022-03-30 00:00:00,GAS/BTC,0.00011938,0.00012241,0.00011729,0.00012241,0.199467,1661.01447733
1648512000,2022-03-29 00:00:00,GAS/BTC,0.00011912,0.00012457,0.00011603,0.00012016,0.54450497,4528.59604664
1648425600,2022-03-28 00:00:00,GAS/BTC,0.00011727,0.00012288,0.00011667,0.00011911,0.27007509,2260.63789742
1648339200,2022-03-27 00:00:00,GAS/BTC,0.00011558,0.00013599,0.00011531,0.00011668,0.31973984,2647.444168
1648252800,2022-03-26 00:00:00,GAS/BTC,0.00011146,0.00011521,0.00011127,0.00011463,0.12497438,1108.80816728
1648166400,2022-03-25 00:00:00,GAS/BTC,0.00011474,0.00011474,0.00011069,0.0001119,0.09138992,806.39127029
1648080000,2022-03-24 00:00:00,GAS/BTC,0.00011467,0.00011514,0.00011367,0.00011514,0.07716382,676.03425333
1647993600,2022-03-23 00:00:00,GAS/BTC,0.00011392,0.00011569,0.0001137,0.00011569,0.10527613,917.79260656
1647907200,2022-03-22 00:00:00,GAS/BTC,0.00011514,0.00011514,0.00011202,0.00011451,0.05060961,445.37161936
1647820800,2022-03-21 00:00:00,GAS/BTC,0.00011538,0.00011585,0.00011442,0.00011522,0.03919558,341.06786175
1647734400,2022-03-20 00:00:00,GAS/BTC,0.00011318,0.00011586,0.00011128,0.00011586,0.08841349,774.31207435
1647648000,2022-03-19 00:00:00,GAS/BTC,0.00011067,0.00011266,0.00011067,0.00011266,0.02765951,247.6423952
1647561600,2022-03-18 00:00:00,GAS/BTC,0.00011081,0.00011146,0.00011001,0.00011138,0.14214403,1287.34026946
1647475200,2022-03-17 00:00:00,GAS/BTC,0.00011101,0.0001117,0.00011003,0.0001117,0.00478826,43.23288042
1647388800,2022-03-16 00:00:00,GAS/BTC,0.00011331,0.00011331,0.00010866,0.0001107,0.15158033,1372.66439308
1647302400,2022-03-15 00:00:00,GAS/BTC,0.00011387,0.00011587,0.00011201,0.00011391,0.13925777,1226.19374294
1647216000,2022-03-14 00:00:00,GAS/BTC,0.00011722,0.00011742,0.00011269,0.0001137,0.0727075,638.37359939
1647129600,2022-03-13 00:00:00,GAS/BTC,0.0001174,0.0001174,0.00011523,0.00011712,0.00759503,65.61346313
1647043200,2022-03-12 00:00:00,GAS/BTC,0.00011979,0.00011979,0.00011705,0.00011866,0.02077734,175.25290111
1646956800,2022-03-11 00:00:00,GAS/BTC,0.00011863,0.00013497,0.00011734,0.00012075,0.61275873,4951.04604112
1646870400,2022-03-10 00:00:00,GAS/BTC,0.00011205,0.00011864,0.00011205,0.00011658,0.2456658,2102.07053318
1646784000,2022-03-09 00:00:00,GAS/BTC,0.00011688,0.00011814,0.00010999,0.00011363,0.22651339,2013.16148525
1646697600,2022-03-08 00:00:00,GAS/BTC,0.00011507,0.00011771,0.00011313,0.00011771,0.14429481,1260.00985613
1646611200,2022-03-07 00:00:00,GAS/BTC,0.00011639,0.00011639,0.00011341,0.00011571,0.0910839,795.07905857
1646524800,2022-03-06 00:00:00,GAS/BTC,0.00011779,0.00011779,0.00011503,0.00011702,0.06926129,598.71494651
1646438400,2022-03-05 00:00:00,GAS/BTC,0.00011797,0.0001198,0.00011581,0.00011803,0.0274802,231.99951383
1646352000,2022-03-04 00:00:00,GAS/BTC,0.00011512,0.00011823,0.00011207,0.00011707,0.10367317,902.35986305
1646265600,2022-03-03 00:00:00,GAS/BTC,0.00011375,0.00011532,0.0001113,0.00011485,0.13532706,1196.67151526
1646179200,2022-03-02 00:00:00,GAS/BTC,0.00011546,0.00011546,0.00011126,0.00011319,0.06320892,560.20875102
1646092800,2022-03-01 00:00:00,GAS/BTC,0.00011776,0.00012032,0.0001141,0.00011548,0.29627301,2504.99844943
1646006400,2022-02-28 00:00:00,GAS/BTC,0.00012606,0.00012606,0.00011594,0.00011817,0.31913792,2656.23793684
1645920000,2022-02-27 00:00:00,GAS/BTC,0.00012483,0.00012664,0.00012198,0.00012664,0.12569111,1010.45647526
1645833600,2022-02-26 00:00:00,GAS/BTC,0.00012212,0.00012546,0.00012072,0.00012546,0.25866842,2103.88197146
1645747200,2022-02-25 00:00:00,GAS/BTC,0.00011995,0.00012398,0.00011549,0.0001229,0.57864594,4795.77220491
1645660800,2022-02-24 00:00:00,GAS/BTC,0.00012487,0.00013074,0.0001147,0.00011942,1.12820579,9267.84568869
1645574400,2022-02-23 00:00:00,GAS/BTC,0.0001231,0.00012468,0.00012168,0.00012453,0.23469685,1903.29669279
1645488000,2022-02-22 00:00:00,GAS/BTC,0.00012397,0.00012578,0.00011878,0.00012384,0.11520543,938.1725317
1645401600,2022-02-21 00:00:00,GAS/BTC,0.00012873,0.00012948,0.00012212,0.00012457,0.31025029,2455.96748515
1645315200,2022-02-20 00:00:00,GAS/BTC,0.00013054,0.00013799,0.00012673,0.00012813,0.2855142,2143.98317245
1645228800,2022-02-19 00:00:00,GAS/BTC,0.00013436,0.00013436,0.00012816,0.00012997,0.0586674,444.99843816
1645142400,2022-02-18 00:00:00,GAS/BTC,0.00012955,0.00013581,0.00012886,0.00013508,0.17431678,1322.56387235
1645056000,2022-02-17 00:00:00,GAS/BTC,0.00013176,0.00013411,0.00012625,0.00013007,0.26694541,2058.5748684
1644969600,2022-02-16 00:00:00,GAS/BTC,0.00012467,0.00013144,0.00012387,0.00013143,0.14903075,1165.39372261
1644883200,2022-02-15 00:00:00,GAS/BTC,0.00012539,0.00013076,0.00012292,0.00012527,0.0805656,636.81469847
1644796800,2022-02-14 00:00:00,GAS/BTC,0.00012807,0.00013468,0.00012163,0.00012624,0.56803601,4458.49956268
1644710400,2022-02-13 00:00:00,GAS/BTC,0.00012289,0.00013542,0.00011973,0.00012901,0.85874305,6790.92147922
1644624000,2022-02-12 00:00:00,GAS/BTC,0.00012338,0.00012338,0.00011824,0.00012281,0.07179076,594.340433
1644537600,2022-02-11 00:00:00,GAS/BTC,0.00012493,0.00012854,0.00012151,0.00012394,0.33765905,2688.62456187
1644451200,2022-02-10 00:00:00,GAS/BTC,0.0001267,0.00012999,0.0001215,0.00012438,0.26819811,2136.05050082
1644364800,2022-02-09 00:00:00,GAS/BTC,0.00012581,0.00012741,0.00012293,0.00012741,0.07950833,639.88926671
1644278400,2022-02-08 00:00:00,GAS/BTC,0.00012852,0.00013442,0.00012037,0.0001265,0.6768465,5296.90417912
1644192000,2022-02-07 00:00:00,GAS/BTC,0.00013001,0.00013272,0.00012542,0.00012798,0.23980897,1863.24013455
1644105600,2022-02-06 00:00:00,GAS/BTC,0.00013273,0.00013274,0.00012797,0.00013057,0.15594264,1199.53548216
1644019200,2022-02-05 00:00:00,GAS/BTC,0.00012355,0.00014584,0.00012355,0.00013281,0.2952169,2213.29947199
1643932800,2022-02-04 00:00:00,GAS/BTC,0.0001274,0.00014425,0.00012357,0.00012357,0.4417077,3326.68944406
1643846400,2022-02-03 00:00:00,GAS/BTC,0.00013081,0.00013616,0.00012544,0.00012805,0.43297078,3350.39703879
1643760000,2022-02-02 00:00:00,GAS/BTC,0.00011626,0.0001595,0.00011626,0.00013082,1.57816803,12084.46880026
1643673600,2022-02-01 00:00:00,GAS/BTC,0.00011786,0.00012034,0.00011476,0.00011621,0.18366605,1563.55143116
1643587200,2022-01-31 00:00:00,GAS/BTC,0.0001245,0.0001245,0.00011778,0.00011839,0.26473068,2204.35107686
1643500800,2022-01-30 00:00:00,GAS/BTC,0.00011239,0.00014032,0.00011239,0.00012458,0.94803215,7402.96901915
1643414400,2022-01-29 00:00:00,GAS/BTC,0.00011083,0.0001121,0.00011019,0.00011177,0.11435535,1026.34053098
1643328000,2022-01-28 00:00:00,GAS/BTC,0.0001102,0.00011057,0.0001091,0.00011037,0.07903535,719.27010859
1643241600,2022-01-27 00:00:00,GAS/BTC,0.00011105,0.00011284,0.00011021,0.00011057,0.03516179,315.6507999
1643155200,2022-01-26 00:00:00,GAS/BTC,0.00010768,0.00011243,0.00010726,0.00011105,0.50356067,4598.17112544
1643068800,2022-01-25 00:00:00,GAS/BTC,0.00011017,0.00011093,0.00010573,0.00010829,0.17255493,1604.23407048
1642982400,2022-01-24 00:00:00,GAS/BTC,0.00012054,0.00012054,0.00010804,0.00011134,0.55146459,4906.16792278
1642896000,2022-01-23 00:00:00,GAS/BTC,0.000117,0.00014643,0.000117,0.00012134,2.41139412,18166.91544853
1642809600,2022-01-22 00:00:00,GAS/BTC,0.00012115,0.000135,0.00010805,0.00011608,1.38244839,11173.65198503
1642723200,2022-01-21 00:00:00,GAS/BTC,0.00012348,0.00012571,0.00012,0.00012,0.41905289,3399.27203499
1642636800,2022-01-20 00:00:00,GAS/BTC,0.00012483,0.0001254,0.00012218,0.00012347,0.26180635,2118.69608395
1642550400,2022-01-19 00:00:00,GAS/BTC,0.00012813,0.00013328,0.00012359,0.00012569,0.10188292,798.13613652
1642464000,2022-01-18 00:00:00,GAS/BTC,0.0001251,0.00013003,0.00012068,0.00012653,0.04539713,358.11654989
1642377600,2022-01-17 00:00:00,GAS/BTC,0.00012615,0.00012736,0.0001236,0.0001267,0.04362019,350.64402188
1642291200,2022-01-16 00:00:00,GAS/BTC,0.00012659,0.00012983,0.00012496,0.00012538,0.04775355,374.47893822
1642204800,2022-01-15 00:00:00,GAS/BTC,0.00012567,0.00013128,0.0001241,0.00012507,0.15583097,1200.16213548
1642118400,2022-01-14 00:00:00,GAS/BTC,0.00012377,0.00012538,0.00012068,0.00012538,0.09016046,730.53729477
1642032000,2022-01-13 00:00:00,GAS/BTC,0.00011941,0.00012379,0.00011941,0.00012223,0.02056677,168.20042524
1641945600,2022-01-12 00:00:00,GAS/BTC,0.00012098,0.00012377,0.00012015,0.00012377,0.00702518,57.81825037
1641859200,2022-01-11 00:00:00,GAS/BTC,0.000121,0.00012839,0.00011695,0.00012255,0.0503635,415.25817153
1641772800,2022-01-10 00:00:00,GAS/BTC,0.00012738,0.00013005,0.000121,0.00012188,0.3322488,2668.55243301
1641686400,2022-01-09 00:00:00,GAS/BTC,0.00012412,0.00012673,0.00012389,0.00012673,0.03430003,274.18536071
1641600000,2022-01-08 00:00:00,GAS/BTC,0.000128,0.000128,0.00012499,0.00012499,0.18324569,1452.36148136
1641513600,2022-01-07 00:00:00,GAS/BTC,0.00013102,0.00014236,0.000128,0.00012812,0.30056531,2210.27227346
1641427200,2022-01-06 00:00:00,GAS/BTC,0.00012845,0.00013055,0.0001255,0.00013055,0.02440672,191.46679518
1641340800,2022-01-05 00:00:00,GAS/BTC,0.000128,0.00013142,0.00012681,0.00012681,0.14354816,1117.20233922
1641254400,2022-01-04 00:00:00,GAS/BTC,0.00013143,0.00013143,0.00012655,0.00012957,0.09223283,719.41583217
1641168000,2022-01-03 00:00:00,GAS/BTC,0.00013111,0.00013152,0.00012934,0.00013111,0.04686167,360.55945824
1641081600,2022-01-02 00:00:00,GAS/BTC,0.00012554,0.00013756,0.00012554,0.00013098,0.12541866,960.45884783
1640995200,2022-01-01 00:00:00,GAS/BTC,0.00012415,0.0001254,0.00012415,0.0001254,0.01852415,147.83008071
1640908800,2021-12-31 00:00:00,GAS/BTC,0.00012441,0.0001252,0.00012085,0.00012457,0.21253159,1724.70128048
1640822400,2021-12-30 00:00:00,GAS/BTC,0.00012442,0.00012575,0.0001203,0.00012237,0.27344651,2242.25429059
1640736000,2021-12-29 00:00:00,GAS/BTC,0.00012414,0.00012414,0.00012029,0.00012356,0.05902943,480.18436163
1640649600,2021-12-28 00:00:00,GAS/BTC,0.00012783,0.00012784,0.00012456,0.00012478,0.11486508,913.7704406
1640563200,2021-12-27 00:00:00,GAS/BTC,0.000128,0.00013299,0.00012502,0.00012742,0.60347794,4796.42884406
1640476800,2021-12-26 00:00:00,GAS/BTC,0.0001284,0.0001284,0.00012553,0.00012744,0.05211861,412.32854494
1640390400,2021-12-25 00:00:00,GAS/BTC,0.00012519,0.00013115,0.00012503,0.0001284,0.08949742,698.27015078
