https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume BTC
1663423200,2022-09-17 14:00:00,XLM/BTC,0.00000551,0.00000562,0.00000551,0.00000556,75134.46749552,0.41774763927509123
1663419600,2022-09-17 13:00:00,XLM/BTC,0.00000541,0.00000551,0.00000541,0.00000548,73800.26287162,0.4044254405364776
1663416000,2022-09-17 12:00:00,XLM/BTC,0.00000541,0.00000542,0.00000541,0.00000541,9877.42294845,0.05343685815111449
1663412400,2022-09-17 11:00:00,XLM/BTC,0.00000539,0.00000540,0.00000538,0.00000540,5067.91044800,0.027366716419199997
1663408800,2022-09-17 10:00:00,XLM/BTC,0.00000539,0.00000539,0.00000539,0.00000539,2450.00000000,0.0132055
1663405200,2022-09-17 09:00:00,XLM/BTC,0.00000535,0.00000537,0.00000535,0.00000537,7350.00000000,0.039469500000000005
1663401600,2022-09-17 08:00:00,XLM/BTC,0.00000534,0.00000534,0.00000534,0.00000534,2450.00000000,0.013083
1663398000,2022-09-17 07:00:00,XLM/BTC,0.00000535,0.00000535,0.00000534,0.00000534,7350.00000000,0.039249
1663394400,2022-09-17 06:00:00,XLM/BTC,0.00000534,0.00000535,0.00000534,0.00000535,5131.40006294,0.027452990336728995
1663390800,2022-09-17 05:00:00,XLM/BTC,0.00000534,0.00000534,0.00000534,0.00000534,2450.00000000,0.013083
1663387200,2022-09-17 04:00:00,XLM/BTC,0.00000533,0.00000533,0.00000533,0.00000533,0.00000000,0.0
1663383600,2022-09-17 03:00:00,XLM/BTC,0.00000533,0.00000533,0.00000533,0.00000533,7350.00000000,0.039175499999999995
1663380000,2022-09-17 02:00:00,XLM/BTC,0.00000533,0.00000535,0.00000533,0.00000535,9800.00000000,0.05243
1663376400,2022-09-17 01:00:00,XLM/BTC,0.00000535,0.00000535,0.00000533,0.00000533,9839.42294845,0.0524441243152385
1663372800,2022-09-17 00:00:00,XLM/BTC,0.00000541,0.00000541,0.00000535,0.00000535,17150.00000000,0.09175249999999999
1663369200,2022-09-16 23:00:00,XLM/BTC,0.00000543,0.00000543,0.00000541,0.00000542,22050.00000000,0.11951099999999999
1663365600,2022-09-16 22:00:00,XLM/BTC,0.00000537,0.00000543,0.00000537,0.00000543,32247.65002249,0.1751047396221207
1663362000,2022-09-16 21:00:00,XLM/BTC,0.00000534,0.00000536,0.00000534,0.00000536,129.30913733,0.0006930969760888
1663358400,2022-09-16 20:00:00,XLM/BTC,0.00000532,0.00000535,0.00000532,0.00000535,12224.93069869,0.06540337923799149
1663354800,2022-09-16 19:00:00,XLM/BTC,0.00000530,0.00000532,0.00000530,0.00000532,14400.00000000,0.076608
1663351200,2022-09-16 18:00:00,XLM/BTC,0.00000533,0.00000533,0.00000530,0.00000530,29668.15196041,0.157241205390173
1663347600,2022-09-16 17:00:00,XLM/BTC,0.00000533,0.00000534,0.00000531,0.00000533,30908.83019347,0.1647440649311951
1663344000,2022-09-16 16:00:00,XLM/BTC,0.00000528,0.00000532,0.00000526,0.00000532,23900.00000000,0.127148
1663340400,2022-09-16 15:00:00,XLM/BTC,0.00000525,0.00000527,0.00000525,0.00000527,9600.00000000,0.050592000000000005
1663336800,2022-09-16 14:00:00,XLM/BTC,0.00000524,0.00000525,0.00000524,0.00000525,10947.53621863,0.0574745651478075
1663333200,2022-09-16 13:00:00,XLM/BTC,0.00000524,0.00000524,0.00000522,0.00000524,27239.43893268,0.1427346600072432
1663329600,2022-09-16 12:00:00,XLM/BTC,0.00000521,0.00000524,0.00000521,0.00000524,12000.00000000,0.06287999999999999
1663326000,2022-09-16 11:00:00,XLM/BTC,0.00000520,0.00000521,0.00000520,0.00000520,11764.47540184,0.061175272089568
1663322400,2022-09-16 10:00:00,XLM/BTC,0.00000520,0.00000520,0.00000520,0.00000520,9600.00000000,0.04992
1663318800,2022-09-16 09:00:00,XLM/BTC,0.00000517,0.00000519,0.00000517,0.00000519,9600.00000000,0.049824
1663315200,2022-09-16 08:00:00,XLM/BTC,0.00000518,0.00000518,0.00000517,0.00000517,16800.00000000,0.08685599999999999
1663311600,2022-09-16 07:00:00,XLM/BTC,0.00000519,0.00000519,0.00000519,0.00000519,0.00000000,0.0
1663308000,2022-09-16 06:00:00,XLM/BTC,0.00000519,0.00000519,0.00000519,0.00000519,2400.00000000,0.012456
1663304400,2022-09-16 05:00:00,XLM/BTC,0.00000520,0.00000520,0.00000520,0.00000520,2400.00000000,0.01248
1663300800,2022-09-16 04:00:00,XLM/BTC,0.00000519,0.00000519,0.00000519,0.00000519,2400.00000000,0.012456
1663297200,2022-09-16 03:00:00,XLM/BTC,0.00000516,0.00000519,0.00000516,0.00000519,17674.33376832,0.09172979225758081
1663293600,2022-09-16 02:00:00,XLM/BTC,0.00000517,0.00000517,0.00000515,0.00000515,7200.00000000,0.03708
1663290000,2022-09-16 01:00:00,XLM/BTC,0.00000518,0.00000518,0.00000518,0.00000518,2400.00000000,0.012432
1663286400,2022-09-16 00:00:00,XLM/BTC,0.00000519,0.00000519,0.00000518,0.00000518,4800.00000000,0.024864
1663282800,2022-09-15 23:00:00,XLM/BTC,0.00000518,0.00000518,0.00000518,0.00000518,2400.00000000,0.012432
1663279200,2022-09-15 22:00:00,XLM/BTC,0.00000519,0.00000520,0.00000519,0.00000520,8696.69910119,0.045222835326188
1663275600,2022-09-15 21:00:00,XLM/BTC,0.00000519,0.00000519,0.00000519,0.00000519,0.00000000,0.0
1663272000,2022-09-15 20:00:00,XLM/BTC,0.00000519,0.00000519,0.00000519,0.00000519,571.88062944,0.0029680604667936
1663268400,2022-09-15 19:00:00,XLM/BTC,0.00000518,0.00000520,0.00000517,0.00000518,21369.90384615,0.110696101923057
1663264800,2022-09-15 18:00:00,XLM/BTC,0.00000517,0.00000517,0.00000517,0.00000517,4700.00000000,0.024298999999999998
1663261200,2022-09-15 17:00:00,XLM/BTC,0.00000516,0.00000517,0.00000516,0.00000517,15373.53212462,0.07948116108428539
1663257600,2022-09-15 16:00:00,XLM/BTC,0.00000518,0.00000518,0.00000517,0.00000517,4700.00000000,0.024298999999999998
1663254000,2022-09-15 15:00:00,XLM/BTC,0.00000517,0.00000519,0.00000517,0.00000518,29006.25423988,0.15025239696257842
1663250400,2022-09-15 14:00:00,XLM/BTC,0.00000516,0.00000518,0.00000514,0.00000518,21150.00000000,0.109557
1663246800,2022-09-15 13:00:00,XLM/BTC,0.00000516,0.00000516,0.00000514,0.00000515,14100.00000000,0.072615
1663243200,2022-09-15 12:00:00,XLM/BTC,0.00000516,0.00000516,0.00000515,0.00000515,7050.00000000,0.0363075
1663239600,2022-09-15 11:00:00,XLM/BTC,0.00000513,0.00000515,0.00000513,0.00000515,9400.00000000,0.04841
1663236000,2022-09-15 10:00:00,XLM/BTC,0.00000518,0.00000518,0.00000513,0.00000513,60325.18285536,0.3094681880479968
1663232400,2022-09-15 09:00:00,XLM/BTC,0.00000519,0.00000520,0.00000518,0.00000518,23500.00000000,0.12173
1663228800,2022-09-15 08:00:00,XLM/BTC,0.00000520,0.00000523,0.00000519,0.00000519,21484.10038610,0.111502481003859
1663225200,2022-09-15 07:00:00,XLM/BTC,0.00000523,0.00000523,0.00000517,0.00000521,155833.83463035,0.8118942784241235
1663221600,2022-09-15 06:00:00,XLM/BTC,0.00000516,0.00000524,0.00000514,0.00000524,18800.00000000,0.098512
1663218000,2022-09-15 05:00:00,XLM/BTC,0.00000516,0.00000516,0.00000516,0.00000516,4700.00000000,0.024252
1663214400,2022-09-15 04:00:00,XLM/BTC,0.00000514,0.00000516,0.00000514,0.00000516,11750.00000000,0.060629999999999996
1663210800,2022-09-15 03:00:00,XLM/BTC,0.00000514,0.00000515,0.00000514,0.00000515,7050.00000000,0.0363075
1663207200,2022-09-15 02:00:00,XLM/BTC,0.00000516,0.00000516,0.00000513,0.00000514,151133.83463035,0.776827909999999
1663203600,2022-09-15 01:00:00,XLM/BTC,0.00000517,0.00000518,0.00000517,0.00000517,11750.00000000,0.060747499999999996
1663200000,2022-09-15 00:00:00,XLM/BTC,0.00000519,0.00000519,0.00000515,0.00000516,7386.56923074,0.0381146972306184
1663196400,2022-09-14 23:00:00,XLM/BTC,0.00000519,0.00000519,0.00000518,0.00000519,7025.69539443,0.036463359097091703
1663192800,2022-09-14 22:00:00,XLM/BTC,0.00000522,0.00000522,0.00000522,0.00000522,0.00000000,0.0
1663189200,2022-09-14 21:00:00,XLM/BTC,0.00000523,0.00000523,0.00000522,0.00000522,6600.00000000,0.034451999999999997
1663185600,2022-09-14 20:00:00,XLM/BTC,0.00000523,0.00000523,0.00000523,0.00000523,2582.40917784,0.013506000000103201
1663182000,2022-09-14 19:00:00,XLM/BTC,0.00000524,0.00000524,0.00000522,0.00000522,11139.01912044,0.058145679808696796
1663178400,2022-09-14 18:00:00,XLM/BTC,0.00000518,0.00000523,0.00000518,0.00000523,168962.67169304,0.8836747729545992
1663174800,2022-09-14 17:00:00,XLM/BTC,0.00000517,0.00000519,0.00000517,0.00000517,144762.67169304,0.7484230126530167
1663171200,2022-09-14 16:00:00,XLM/BTC,0.00000516,0.00000518,0.00000516,0.00000516,4966.03773584,0.0256247547169344
1663167600,2022-09-14 15:00:00,XLM/BTC,0.00000516,0.00000516,0.00000516,0.00000516,4400.00000000,0.022704
1663164000,2022-09-14 14:00:00,XLM/BTC,0.00000516,0.00000517,0.00000516,0.00000517,8744.51638021,0.04520914968568569
1663160400,2022-09-14 13:00:00,XLM/BTC,0.00000515,0.00000515,0.00000514,0.00000515,11435.37568137,0.0588921847590555
1663156800,2022-09-14 12:00:00,XLM/BTC,0.00000517,0.00000517,0.00000517,0.00000517,4400.00000000,0.022747999999999997
1663153200,2022-09-14 11:00:00,XLM/BTC,0.00000515,0.00000515,0.00000514,0.00000514,31107.83325850,0.15989426294869
1663149600,2022-09-14 10:00:00,XLM/BTC,0.00000514,0.00000515,0.00000514,0.00000515,11905.79805825,0.0613148599999875
1663146000,2022-09-14 09:00:00,XLM/BTC,0.00000513,0.00000514,0.00000513,0.00000514,8800.00000000,0.045232
1663142400,2022-09-14 08:00:00,XLM/BTC,0.00000514,0.00000514,0.00000514,0.00000514,4400.00000000,0.022616
1663138800,2022-09-14 07:00:00,XLM/BTC,0.00000516,0.00000516,0.00000515,0.00000515,15436.00000000,0.0794954
1663135200,2022-09-14 06:00:00,XLM/BTC,0.00000516,0.00000516,0.00000515,0.00000515,4400.00000000,0.02266
1663131600,2022-09-14 05:00:00,XLM/BTC,0.00000515,0.00000516,0.00000515,0.00000516,4400.00000000,0.022704
1663128000,2022-09-14 04:00:00,XLM/BTC,0.00000513,0.00000515,0.00000513,0.00000515,23097.02466199,0.1189496770092485
1663124400,2022-09-14 03:00:00,XLM/BTC,0.00000514,0.00000516,0.00000514,0.00000514,14506.76346841,0.0745647642276274
1663120800,2022-09-14 02:00:00,XLM/BTC,0.00000517,0.00000517,0.00000514,0.00000514,11000.00000000,0.05654
1663117200,2022-09-14 01:00:00,XLM/BTC,0.00000520,0.00000520,0.00000517,0.00000517,13200.00000000,0.068244
1663113600,2022-09-14 00:00:00,XLM/BTC,0.00000518,0.00000520,0.00000518,0.00000520,8800.00000000,0.04576
1663110000,2022-09-13 23:00:00,XLM/BTC,0.00000518,0.00000519,0.00000518,0.00000519,4400.00000000,0.022836000000000002
1663106400,2022-09-13 22:00:00,XLM/BTC,0.00000520,0.00000520,0.00000519,0.00000519,13200.00000000,0.068508
1663102800,2022-09-13 21:00:00,XLM/BTC,0.00000523,0.00000523,0.00000522,0.00000522,4400.00000000,0.022968
1663099200,2022-09-13 20:00:00,XLM/BTC,0.00000523,0.00000524,0.00000522,0.00000522,11050.00000000,0.057681
1663095600,2022-09-13 19:00:00,XLM/BTC,0.00000520,0.00000523,0.00000520,0.00000522,22050.00000000,0.115101
1663092000,2022-09-13 18:00:00,XLM/BTC,0.00000515,0.00000521,0.00000513,0.00000519,33112.99987129,0.1718564693319951
1663088400,2022-09-13 17:00:00,XLM/BTC,0.00000516,0.00000516,0.00000515,0.00000515,4400.00000000,0.02266
1663084800,2022-09-13 16:00:00,XLM/BTC,0.00000517,0.00000518,0.00000516,0.00000518,19108.61428506,0.09898262199661081
1663081200,2022-09-13 15:00:00,XLM/BTC,0.00000511,0.00000517,0.00000511,0.00000517,17541.00000000,0.09068696999999999
1663077600,2022-09-13 14:00:00,XLM/BTC,0.00000509,0.00000512,0.00000509,0.00000512,15400.00000000,0.078848
1663074000,2022-09-13 13:00:00,XLM/BTC,0.00000506,0.00000508,0.00000505,0.00000508,19453.29750508,0.0988227513258064
1663070400,2022-09-13 12:00:00,XLM/BTC,0.00000503,0.00000509,0.00000499,0.00000506,233816.25289337,1.183110239640452
1663066800,2022-09-13 11:00:00,XLM/BTC,0.00000503,0.00000503,0.00000501,0.00000503,11000.00000000,0.055330000000000004
1663063200,2022-09-13 10:00:00,XLM/BTC,0.00000501,0.00000502,0.00000501,0.00000502,6600.00000000,0.033132
1663059600,2022-09-13 09:00:00,XLM/BTC,0.00000507,0.00000507,0.00000502,0.00000502,22000.00000000,0.11044000000000001
1663056000,2022-09-13 08:00:00,XLM/BTC,0.00000511,0.00000512,0.00000509,0.00000509,11000.00000000,0.055990000000000005
1663052400,2022-09-13 07:00:00,XLM/BTC,0.00000505,0.00000510,0.00000505,0.00000510,15400.00000000,0.07854
1663048800,2022-09-13 06:00:00,XLM/BTC,0.00000504,0.00000505,0.00000504,0.00000505,8800.00000000,0.04444
1663045200,2022-09-13 05:00:00,XLM/BTC,0.00000507,0.00000507,0.00000507,0.00000507,4400.00000000,0.022307999999999998
1663041600,2022-09-13 04:00:00,XLM/BTC,0.00000508,0.00000508,0.00000507,0.00000507,8800.00000000,0.044615999999999996
1663038000,2022-09-13 03:00:00,XLM/BTC,0.00000507,0.00000508,0.00000507,0.00000508,8800.00000000,0.044703999999999994
1663034400,2022-09-13 02:00:00,XLM/BTC,0.00000506,0.00000508,0.00000506,0.00000508,8800.00000000,0.044703999999999994
1663030800,2022-09-13 01:00:00,XLM/BTC,0.00000506,0.00000506,0.00000506,0.00000506,0.00000000,0.0
1663027200,2022-09-13 00:00:00,XLM/BTC,0.00000507,0.00000508,0.00000506,0.00000506,13199.99999999,0.06679199999994939
1663023600,2022-09-12 23:00:00,XLM/BTC,0.00000509,0.00000509,0.00000509,0.00000509,4400.00000000,0.022396000000000003
1663020000,2022-09-12 22:00:00,XLM/BTC,0.00000511,0.00000511,0.00000511,0.00000511,0.00000000,0.0
1663016400,2022-09-12 21:00:00,XLM/BTC,0.00000511,0.00000511,0.00000511,0.00000511,0.00000000,0.0
1663012800,2022-09-12 20:00:00,XLM/BTC,0.00000510,0.00000511,0.00000510,0.00000511,4276.90502243,0.0218549846646173
1663009200,2022-09-12 19:00:00,XLM/BTC,0.00000510,0.00000510,0.00000510,0.00000510,2150.00000000,0.010965
1663005600,2022-09-12 18:00:00,XLM/BTC,0.00000511,0.00000512,0.00000510,0.00000510,12900.00000000,0.06579
1663002000,2022-09-12 17:00:00,XLM/BTC,0.00000510,0.00000510,0.00000510,0.00000510,6450.00000000,0.032895
1662998400,2022-09-12 16:00:00,XLM/BTC,0.00000513,0.00000513,0.00000508,0.00000510,13607.69702970,0.06939925485147001
1662994800,2022-09-12 15:00:00,XLM/BTC,0.00000515,0.00000515,0.00000512,0.00000513,17200.00000000,0.088236
1662991200,2022-09-12 14:00:00,XLM/BTC,0.00000517,0.00000517,0.00000515,0.00000515,15050.00000000,0.0775075
1662987600,2022-09-12 13:00:00,XLM/BTC,0.00000518,0.00000518,0.00000516,0.00000517,17138.72011774,0.08860718300871578
1662984000,2022-09-12 12:00:00,XLM/BTC,0.00000518,0.00000519,0.00000517,0.00000517,10933.11560693,0.05652420768782809
1662980400,2022-09-12 11:00:00,XLM/BTC,0.00000524,0.00000524,0.00000517,0.00000517,18536.78941873,0.0958352012948341
1662976800,2022-09-12 10:00:00,XLM/BTC,0.00000523,0.00000524,0.00000523,0.00000524,8600.00000000,0.045064
1662973200,2022-09-12 09:00:00,XLM/BTC,0.00000522,0.00000522,0.00000522,0.00000522,4300.00000000,0.022446
1662969600,2022-09-12 08:00:00,XLM/BTC,0.00000519,0.00000522,0.00000519,0.00000521,21500.00000000,0.112015
1662966000,2022-09-12 07:00:00,XLM/BTC,0.00000527,0.00000527,0.00000520,0.00000520,28286.56923074,0.147090159999848
1662962400,2022-09-12 06:00:00,XLM/BTC,0.00000529,0.00000529,0.00000528,0.00000528,8600.00000000,0.045408000000000004
1662958800,2022-09-12 05:00:00,XLM/BTC,0.00000528,0.00000529,0.00000528,0.00000529,6450.00000000,0.0341205
1662955200,2022-09-12 04:00:00,XLM/BTC,0.00000527,0.00000528,0.00000527,0.00000528,6450.00000000,0.034056
1662951600,2022-09-12 03:00:00,XLM/BTC,0.00000526,0.00000527,0.00000525,0.00000526,21500.00000000,0.11309
1662948000,2022-09-12 02:00:00,XLM/BTC,0.00000524,0.00000527,0.00000524,0.00000527,12900.00000000,0.067983
1662944400,2022-09-12 01:00:00,XLM/BTC,0.00000524,0.00000525,0.00000520,0.00000525,23650.00000000,0.1241625
1662940800,2022-09-12 00:00:00,XLM/BTC,0.00000524,0.00000524,0.00000524,0.00000524,8600.00000000,0.045064
1662937200,2022-09-11 23:00:00,XLM/BTC,0.00000526,0.00000526,0.00000526,0.00000526,8600.00000000,0.045236
1662933600,2022-09-11 22:00:00,XLM/BTC,0.00000527,0.00000527,0.00000527,0.00000527,1665.95658418,0.0087795911986286
1662930000,2022-09-11 21:00:00,XLM/BTC,0.00000528,0.00000528,0.00000527,0.00000527,13682.76148033,0.0721081530013391
1662926400,2022-09-11 20:00:00,XLM/BTC,0.00000525,0.00000528,0.00000525,0.00000528,13500.00000000,0.07128000000000001
1662922800,2022-09-11 19:00:00,XLM/BTC,0.00000526,0.00000526,0.00000525,0.00000526,11250.00000000,0.059175
1662919200,2022-09-11 18:00:00,XLM/BTC,0.00000527,0.00000527,0.00000527,0.00000527,2250.00000000,0.0118575
1662915600,2022-09-11 17:00:00,XLM/BTC,0.00000530,0.00000530,0.00000529,0.00000529,5693.23078331,0.030117190843709903
1662912000,2022-09-11 16:00:00,XLM/BTC,0.00000528,0.00000529,0.00000528,0.00000529,9000.00000000,0.04761
1662908400,2022-09-11 15:00:00,XLM/BTC,0.00000530,0.00000530,0.00000528,0.00000528,15099.83480020,0.07972712774505601
1662904800,2022-09-11 14:00:00,XLM/BTC,0.00000531,0.00000531,0.00000531,0.00000531,2250.00000000,0.0119475
1662901200,2022-09-11 13:00:00,XLM/BTC,0.00000533,0.00000533,0.00000530,0.00000530,6750.00000000,0.035775
1662897600,2022-09-11 12:00:00,XLM/BTC,0.00000533,0.00000533,0.00000533,0.00000533,2250.00000000,0.0119925
1662894000,2022-09-11 11:00:00,XLM/BTC,0.00000533,0.00000533,0.00000533,0.00000533,2250.00000000,0.0119925
1662890400,2022-09-11 10:00:00,XLM/BTC,0.00000530,0.00000531,0.00000530,0.00000531,46886.58761370,0.248967780228747
1662886800,2022-09-11 09:00:00,XLM/BTC,0.00000529,0.00000529,0.00000529,0.00000529,2250.00000000,0.0119025
1662883200,2022-09-11 08:00:00,XLM/BTC,0.00000530,0.00000530,0.00000530,0.00000530,11250.00000000,0.059625
1662879600,2022-09-11 07:00:00,XLM/BTC,0.00000529,0.00000530,0.00000529,0.00000530,6750.00000000,0.035775
1662876000,2022-09-11 06:00:00,XLM/BTC,0.00000530,0.00000530,0.00000530,0.00000530,4500.00000000,0.02385
1662872400,2022-09-11 05:00:00,XLM/BTC,0.00000530,0.00000530,0.00000530,0.00000530,4500.00000000,0.02385
1662868800,2022-09-11 04:00:00,XLM/BTC,0.00000531,0.00000531,0.00000530,0.00000531,6750.00000000,0.0358425
1662865200,2022-09-11 03:00:00,XLM/BTC,0.00000532,0.00000532,0.00000532,0.00000532,4500.00000000,0.02394
1662861600,2022-09-11 02:00:00,XLM/BTC,0.00000533,0.00000533,0.00000533,0.00000533,4500.00000000,0.023985
1662858000,2022-09-11 01:00:00,XLM/BTC,0.00000538,0.00000539,0.00000534,0.00000534,22910.41501897,0.1223416162012998
1662854400,2022-09-11 00:00:00,XLM/BTC,0.00000531,0.00000537,0.00000531,0.00000537,13500.00000000,0.072495
1662850800,2022-09-10 23:00:00,XLM/BTC,0.00000531,0.00000532,0.00000530,0.00000530,9000.00000000,0.0477
1662847200,2022-09-10 22:00:00,XLM/BTC,0.00000532,0.00000532,0.00000530,0.00000530,20057.00000000,0.1063021
1662843600,2022-09-10 21:00:00,XLM/BTC,0.00000534,0.00000535,0.00000534,0.00000535,7200.00000000,0.03852
1662840000,2022-09-10 20:00:00,XLM/BTC,0.00000532,0.00000533,0.00000532,0.00000533,8369.73993129,0.0446107138337757
1662836400,2022-09-10 19:00:00,XLM/BTC,0.00000532,0.00000532,0.00000532,0.00000532,2400.00000000,0.012768
1662832800,2022-09-10 18:00:00,XLM/BTC,0.00000540,0.00000540,0.00000537,0.00000537,43200.00000000,0.23198400000000002
1662829200,2022-09-10 17:00:00,XLM/BTC,0.00000534,0.00000540,0.00000534,0.00000540,19200.00000000,0.10368
1662825600,2022-09-10 16:00:00,XLM/BTC,0.00000536,0.00000540,0.00000534,0.00000534,31200.00000000,0.16660799999999998
1662822000,2022-09-10 15:00:00,XLM/BTC,0.00000534,0.00000535,0.00000534,0.00000535,12000.00000000,0.0642
1662818400,2022-09-10 14:00:00,XLM/BTC,0.00000536,0.00000536,0.00000535,0.00000535,5438.64444807,0.0290967477971745
1662814800,2022-09-10 13:00:00,XLM/BTC,0.00000536,0.00000537,0.00000536,0.00000537,7200.00000000,0.038664000000000004
1662811200,2022-09-10 12:00:00,XLM/BTC,0.00000535,0.00000536,0.00000535,0.00000536,16800.00000000,0.090048
1662807600,2022-09-10 11:00:00,XLM/BTC,0.00000534,0.00000535,0.00000534,0.00000535,4800.00000000,0.025679999999999998
1662804000,2022-09-10 10:00:00,XLM/BTC,0.00000536,0.00000536,0.00000533,0.00000533,16800.00000000,0.089544
1662800400,2022-09-10 09:00:00,XLM/BTC,0.00000537,0.00000537,0.00000536,0.00000536,5412.06953281,0.029008692695861604
1662796800,2022-09-10 08:00:00,XLM/BTC,0.00000538,0.00000540,0.00000537,0.00000537,48657.94236000,0.2612931504732
1662793200,2022-09-10 07:00:00,XLM/BTC,0.00000538,0.00000538,0.00000536,0.00000536,19790.22866527,0.1060756256458472
1662789600,2022-09-10 06:00:00,XLM/BTC,0.00000534,0.00000538,0.00000534,0.00000538,16800.00000000,0.090384
1662786000,2022-09-10 05:00:00,XLM/BTC,0.00000534,0.00000535,0.00000533,0.00000534,19200.00000000,0.102528
1662782400,2022-09-10 04:00:00,XLM/BTC,0.00000533,0.00000537,0.00000533,0.00000534,24000.00000000,0.12816
1662778800,2022-09-10 03:00:00,XLM/BTC,0.00000537,0.00000537,0.00000532,0.00000532,13964.00000000,0.07428848
1662775200,2022-09-10 02:00:00,XLM/BTC,0.00000535,0.00000536,0.00000535,0.00000536,14400.00000000,0.077184
1662771600,2022-09-10 01:00:00,XLM/BTC,0.00000537,0.00000539,0.00000535,0.00000535,26400.00000000,0.14123999999999998
1662768000,2022-09-10 00:00:00,XLM/BTC,0.00000536,0.00000536,0.00000534,0.00000536,35417.51039686,0.18983785572716963
