https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume USDT
1658701800,2022-07-24 22:30:00,LSK/USDT,0.80358,0.80358,0.80358,0.80358,1.48802431,1.85174384
1658655000,2022-07-24 09:30:00,LSK/USDT,0.8028,0.8028,0.8028,0.8028,3.0,3.73692078
1658653200,2022-07-24 09:00:00,LSK/USDT,0.802,0.8392,0.802,0.8392,14.55615656,17.87416588
1658642400,2022-07-24 06:00:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,35.5119837,45.23243371
1658640600,2022-07-24 05:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,5.06815878,6.45543088
1658638800,2022-07-24 05:00:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,9.74457776,12.41189373
1658620800,2022-07-24 00:00:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,2.99925783,3.82022397
1658602800,2022-07-23 19:00:00,LSK/USDT,0.764864,0.7851,0.764864,0.7851,1.46754163,1.91867117
1658592000,2022-07-23 16:00:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,0.5328514,0.69399766
1658590200,2022-07-23 15:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,2.46714859,3.21326986
1658586600,2022-07-23 14:30:00,LSK/USDT,0.75,0.75,0.7344,0.7344,1.13411405,1.5124102
1658584800,2022-07-23 14:00:00,LSK/USDT,0.7851001,0.7851001,0.7509,0.7509,15.56841358,20.11764238
1658518200,2022-07-22 19:30:00,LSK/USDT,0.8028,0.8028,0.8028,0.8028,3.0,3.73692078
1658511000,2022-07-22 17:30:00,LSK/USDT,0.8392,0.8392,0.8392,0.8392,13.93758902,16.60818521
1658500200,2022-07-22 14:30:00,LSK/USDT,0.8208,0.8392,0.8208,0.8392,56.34381377,67.4618521
1658493000,2022-07-22 12:30:00,LSK/USDT,0.82670102,0.82670102,0.8,0.8,475.19296192,579.30500004
1658491200,2022-07-22 12:00:00,LSK/USDT,0.838,0.838,0.82885201,0.82885201,12.32918983,14.84041195
1658489400,2022-07-22 11:30:00,LSK/USDT,0.8392,0.8392,0.8392,0.8392,19.47063171,23.20142006
1658480400,2022-07-22 09:00:00,LSK/USDT,0.8392,0.8392,0.8392,0.8392,4.58815939,5.46730147
1658475000,2022-07-22 07:30:00,LSK/USDT,0.8392,0.8392,0.8392,0.8392,2.57092891,3.06354733
1658473200,2022-07-22 07:00:00,LSK/USDT,0.838872,0.8393,0.838872,0.8392,5.11795221,6.09920503
1658442600,2022-07-21 22:30:00,LSK/USDT,0.8393,0.8393,0.8393,0.8393,1.57854123,1.88078308
1658419200,2022-07-21 16:00:00,LSK/USDT,0.82,0.82,0.82,0.82,3.50732447,4.27722497
1658370600,2022-07-21 02:30:00,LSK/USDT,0.8208,0.8208,0.8208,0.8208,2.63675974,3.21242659
1658347200,2022-07-20 20:00:00,LSK/USDT,0.840294,0.840294,0.8208,0.8208,4.11056386,4.90229122
1658336400,2022-07-20 17:00:00,LSK/USDT,0.8393,0.8393,0.8393,0.8393,2.85217321,3.3982762
1658332800,2022-07-20 16:00:00,LSK/USDT,0.862413,0.862413,0.862413,0.862413,1.5505331,1.7979009
1658329200,2022-07-20 15:00:00,LSK/USDT,0.86,0.86,0.86,0.86,40.36258605,46.9332396
1658322000,2022-07-20 13:00:00,LSK/USDT,0.86,0.86,0.86,0.86,8.73042269,10.1516543
1658316600,2022-07-20 11:30:00,LSK/USDT,0.85819999,0.85819999,0.85819999,0.85819999,1.01946717,1.18791329
1658314800,2022-07-20 11:00:00,LSK/USDT,0.85819999,0.85819999,0.85819999,0.85819999,13.42458698,15.64272564
1658313000,2022-07-20 10:30:00,LSK/USDT,0.8209388,0.8209388,0.82080002,0.82080002,18.97342571,23.11306624
1658273400,2022-07-19 23:30:00,LSK/USDT,0.85819999,0.85819999,0.85819999,0.85819999,2.20641425,2.57097912
1658266200,2022-07-19 21:30:00,LSK/USDT,0.85738691,0.8582,0.85738691,0.8582,5.03993318,5.87493326
1658262600,2022-07-19 20:30:00,LSK/USDT,0.83929999,0.8393,0.83929999,0.8393,9.49885451,11.31759155
1658250000,2022-07-19 17:00:00,LSK/USDT,0.8208,0.8208,0.8208,0.8208,3.0,3.65497077
1658248200,2022-07-19 16:30:00,LSK/USDT,0.8393,0.8393,0.8393,0.8393,1.49999999,1.78720362
1658246400,2022-07-19 16:00:00,LSK/USDT,0.8393,0.8393,0.8393,0.8393,1.99999999,2.38293816
1658244600,2022-07-19 15:30:00,LSK/USDT,0.78512861,0.8393,0.78512861,0.8393,112.11830267,134.43487432
1658242800,2022-07-19 15:00:00,LSK/USDT,0.8208,0.8208,0.8208,0.8208,3.0,3.65497077
1658224800,2022-07-19 10:00:00,LSK/USDT,0.8208,0.8208,0.8028,0.8028,4.61050923,5.69904216
1658221200,2022-07-19 09:00:00,LSK/USDT,0.82083673,0.82083673,0.8208,0.8208,155.9820102,190.02814131
1658215800,2022-07-19 07:30:00,LSK/USDT,0.83494,0.83494,0.83494,0.83494,12.09650927,14.4878785
1658214000,2022-07-19 07:00:00,LSK/USDT,0.83264203,0.83494,0.83264203,0.83494,16.59733962,19.92802248
1658212200,2022-07-19 06:30:00,LSK/USDT,0.8582,0.8582,0.8393,0.8393,15.00000003,17.55716189
1658205000,2022-07-19 04:30:00,LSK/USDT,0.83494006,0.83494006,0.83494006,0.83494006,29.15652436,34.9205
1658201400,2022-07-19 03:30:00,LSK/USDT,0.89099999,0.89099999,0.89099999,0.89099999,3.55840032,3.99371534
1658185200,2022-07-18 23:00:00,LSK/USDT,0.9381,0.95,0.9381,0.95,135.11962095,142.37283251
1658183400,2022-07-18 22:30:00,LSK/USDT,0.8,0.9174,0.8,0.9174,353.25938042,415.77733788
1658181600,2022-07-18 22:00:00,LSK/USDT,0.6571,0.7851,0.6571,0.7851,1151.88127264,1547.74490878
1658172600,2022-07-18 19:30:00,LSK/USDT,0.6426,0.6426,0.6426,0.6426,3.0,4.66853409
1658165400,2022-07-18 17:30:00,LSK/USDT,0.6571,0.6571,0.6571,0.6571,14.18760472,21.5912414
1658160000,2022-07-18 16:00:00,LSK/USDT,0.62850735,0.62850735,0.62850735,0.62850735,1.94448657,3.09381676
1658134800,2022-07-18 09:00:00,LSK/USDT,0.6285023,0.6285023,0.6285023,0.6285023,25.7685943,41.0
1658133000,2022-07-18 08:30:00,LSK/USDT,0.62852574,0.6571,0.62852574,0.6571,174.04396924,276.76988764
1658124000,2022-07-18 06:00:00,LSK/USDT,0.62850001,0.62850001,0.62850001,0.62850001,32.11825983,51.10303791
1658122200,2022-07-18 05:30:00,LSK/USDT,0.64,0.64,0.63999999,0.63999999,21.0195242,32.84300669
1658115000,2022-07-18 03:30:00,LSK/USDT,0.6285,0.64571,0.6285,0.64571,49.31797338,76.50761797
1658001600,2022-07-16 20:00:00,LSK/USDT,0.6105,0.6105,0.6105,0.6105,8.48152104,13.89274537
1657996200,2022-07-16 18:30:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,3.0,4.88042948
1657987200,2022-07-16 16:00:00,LSK/USDT,0.6285,0.6285,0.6285,0.6285,3.0,4.77326969
1657978200,2022-07-16 13:30:00,LSK/USDT,0.61470001,0.61470001,0.6105,0.6105,23.43829286,38.23083217
1657976400,2022-07-16 13:00:00,LSK/USDT,0.6426,0.6426,0.6426,0.6426,2.66679,4.15
1657974600,2022-07-16 12:30:00,LSK/USDT,0.62849999,0.6719,0.62849999,0.6285,30.99512597,48.40098561
1657951200,2022-07-16 06:00:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,3.0,4.88042948
1657927800,2022-07-15 23:30:00,LSK/USDT,0.62850003,0.62850003,0.6285,0.6285,65.25829404,103.83180844
1657911600,2022-07-15 19:00:00,LSK/USDT,0.62850002,0.62850002,0.62850002,0.62850002,15.50974785,24.67740233
1657893600,2022-07-15 14:00:00,LSK/USDT,0.6471,0.6471,0.6471,0.6471,3.24846793,5.02004008
1657888200,2022-07-15 12:30:00,LSK/USDT,0.64709999,0.6471,0.64709999,0.6471,4.6760231,7.22612138
1657868400,2022-07-15 07:00:00,LSK/USDT,0.6426,0.6719,0.6426,0.6571,25.22990922,38.31665522
1657850400,2022-07-15 02:00:00,LSK/USDT,0.6285,0.6285,0.6285,0.6285,0.6462025,1.02816627
1657841400,2022-07-14 23:30:00,LSK/USDT,0.6285,0.6285,0.6285,0.6285,2.27826232,3.62492017
1657819800,2022-07-14 17:30:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,6.9978384,11.38415227
1657818000,2022-07-14 17:00:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,8.2532352,13.42644412
1657816200,2022-07-14 16:30:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,4.1266176,6.71322206
1657805400,2022-07-14 13:30:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,2.0633088,3.35661103
1657794600,2022-07-14 10:30:00,LSK/USDT,0.6,0.6011,0.53,0.5879,543.68461614,955.07216205
1657791000,2022-07-14 09:30:00,LSK/USDT,0.6,0.6285,0.6,0.6285,332.41587723,553.72995244
1657789200,2022-07-14 09:00:00,LSK/USDT,0.6011,0.6011,0.6011,0.6011,3.0,4.99085011
1657785600,2022-07-14 08:00:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,3.0,4.88042948
1657756800,2022-07-14 00:00:00,LSK/USDT,0.6285,0.6285,0.6285,0.6285,3.0,4.77326969
1657731600,2022-07-13 17:00:00,LSK/USDT,0.6147,0.6147,0.6147,0.6147,3.0,4.88042948
1657719000,2022-07-13 13:30:00,LSK/USDT,0.59376067,0.59376067,0.59376067,0.59376067,5.19627321,8.75146078
1657717200,2022-07-13 13:00:00,LSK/USDT,0.59376067,0.59376067,0.59376067,0.59376067,5.38622324,9.07137087
1657715400,2022-07-13 12:30:00,LSK/USDT,0.59376068,0.59376068,0.59376067,0.59376067,63.92340303,107.65853192
1657701000,2022-07-13 08:30:00,LSK/USDT,0.6011,0.6011,0.6011,0.6011,0.36716397,0.61082012
1657697400,2022-07-13 07:30:00,LSK/USDT,0.6011,0.6011,0.6011,0.6011,2.63283602,4.38002999
1657681200,2022-07-13 03:00:00,LSK/USDT,0.59376068,0.59376068,0.59376068,0.59376068,15.73116081,26.49411007
1657677600,2022-07-13 02:00:00,LSK/USDT,0.59376066,0.60110001,0.59376066,0.60110001,199.12785861,334.95033977
1657675800,2022-07-13 01:30:00,LSK/USDT,0.575,0.58406179,0.575,0.58406179,9.98192852,17.12147613
1657672200,2022-07-13 00:30:00,LSK/USDT,0.57406179,0.57406179,0.57406179,0.57406179,3.78296062,6.58981436
1657670400,2022-07-13 00:00:00,LSK/USDT,0.57406179,0.57406179,0.57406179,0.57406179,2.60301541,4.53438195
1657663200,2022-07-12 22:00:00,LSK/USDT,0.575,0.575,0.575,0.575,3.0,5.21739131
1657656000,2022-07-12 20:00:00,LSK/USDT,0.57000003,0.59376066,0.57000003,0.5879,87.98035369,149.16417634
1657654200,2022-07-12 19:30:00,LSK/USDT,0.59376066,0.59376066,0.59376066,0.59376066,13.95463582,23.5021226
1657639800,2022-07-12 15:30:00,LSK/USDT,0.62850001,0.62850001,0.58,0.58,347.42368976,589.24507638
1657618200,2022-07-12 09:30:00,LSK/USDT,0.6426,0.6426,0.6252,0.6252,1.02837257,1.60140755
1657609200,2022-07-12 07:00:00,LSK/USDT,0.6426,0.6426,0.6426,0.6426,1.99648877,3.10689197
1657585800,2022-07-12 00:30:00,LSK/USDT,0.65,0.65,0.65,0.65,0.0388,0.05969231
1657580400,2022-07-11 23:00:00,LSK/USDT,0.65,0.65,0.65,0.65,1.00119999,1.54030769
1657576800,2022-07-11 22:00:00,LSK/USDT,0.6571,0.6571,0.6571,0.6571,3.0,4.56551515
1657553400,2022-07-11 15:30:00,LSK/USDT,0.687,0.687,0.6719,0.6719,9.3595002,13.83176238
1657528200,2022-07-11 08:30:00,LSK/USDT,0.7,0.71,0.7,0.71,49.78181391,70.94896293
1657521000,2022-07-11 06:30:00,LSK/USDT,0.687,0.687,0.687,0.687,2.99999999,4.36681222
1657490400,2022-07-10 22:00:00,LSK/USDT,0.68701886,0.68701886,0.67190004,0.67190004,66.98345539,98.62872593
1657479600,2022-07-10 19:00:00,LSK/USDT,0.68700008,0.68700008,0.68700008,0.68700008,27.10446563,39.45336606
1657456200,2022-07-10 12:30:00,LSK/USDT,0.71830001,0.71830001,0.68700001,0.68700001,98.16165599,140.16386003
1657405800,2022-07-09 22:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,2.40398344,3.20146949
1657393200,2022-07-09 19:00:00,LSK/USDT,0.7509,0.7509,0.7344,0.7344,9.00000001,12.16514042
1657294200,2022-07-08 15:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,2.99999999,3.82116927
1657290600,2022-07-08 14:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,3.0,3.90726752
1657285200,2022-07-08 13:00:00,LSK/USDT,0.7509,0.75090002,0.7509,0.75090002,4.89382612,6.5172807
1657283400,2022-07-08 12:30:00,LSK/USDT,0.7508,0.7508,0.7508,0.7508,10.66901666,14.21019801
1657278000,2022-07-08 11:00:00,LSK/USDT,0.71830001,0.71830001,0.71830001,0.71830001,3.00731932,4.18671764
1657269000,2022-07-08 08:30:00,LSK/USDT,0.7344,0.7344,0.7344,0.7344,2.99999999,4.08496732
1657242000,2022-07-08 01:00:00,LSK/USDT,0.7344,0.7509,0.7344,0.7509,4.42333178,5.90355513
1657222200,2022-07-07 19:30:00,LSK/USDT,0.7344,0.7344,0.7344,0.7344,2.62666822,3.57661796
1657220400,2022-07-07 19:00:00,LSK/USDT,0.7183,0.7183,0.7183,0.7183,1.9,2.64513435
1657211400,2022-07-07 16:30:00,LSK/USDT,0.7183,0.7183,0.7183,0.7183,1.1,1.53139357
1657180800,2022-07-07 08:00:00,LSK/USDT,0.67190001,0.67190001,0.67190001,0.67190001,2.86528431,4.26445047
1657179000,2022-07-07 07:30:00,LSK/USDT,0.7024,0.7024,0.7024,0.7024,3.0,4.27107062
1657175400,2022-07-07 06:30:00,LSK/USDT,0.687,0.687,0.687,0.687,3.0,4.36681223
1657173600,2022-07-07 06:00:00,LSK/USDT,0.6719,0.687,0.6719,0.6719,9.00238919,13.29671253
1657144800,2022-07-06 22:00:00,LSK/USDT,0.7183,0.7183,0.6,0.6,62.81207476,98.51568804
1657087200,2022-07-06 06:00:00,LSK/USDT,0.69999999,0.69999999,0.69999999,0.69999999,2.25334028,3.2190576
1657085400,2022-07-06 05:30:00,LSK/USDT,0.69999999,0.69999999,0.69999999,0.69999999,4.42192714,6.31703887
1657083600,2022-07-06 05:00:00,LSK/USDT,0.69999999,0.69999999,0.69999999,0.69999999,2.99457632,4.27796624
1657081800,2022-07-06 04:30:00,LSK/USDT,0.69999999,0.69999999,0.69999999,0.69999999,1.04015624,1.48593751
1657049400,2022-07-05 19:30:00,LSK/USDT,0.7024,0.7024,0.7024,0.7024,3.0,4.27107062
1657047600,2022-07-05 19:00:00,LSK/USDT,0.687,0.687,0.687,0.687,3.0,4.36681223
1657038600,2022-07-05 16:30:00,LSK/USDT,0.66666624,0.672,0.66666624,0.672,49.59528673,73.81520583
1657029600,2022-07-05 14:00:00,LSK/USDT,0.68700002,0.68700002,0.64,0.64,123.46815727,180.14423452
1657024200,2022-07-05 12:30:00,LSK/USDT,0.7024,0.7024,0.7024,0.7024,2.99999999,4.27107061
1657022400,2022-07-05 12:00:00,LSK/USDT,0.7509,0.76779999,0.7183,0.7183,113.16778187,150.85871663
1657013400,2022-07-05 09:30:00,LSK/USDT,0.7183,0.75089999,0.7183,0.75089999,23.0,30.81123329
1656975600,2022-07-04 23:00:00,LSK/USDT,0.7183,0.7344,0.7183,0.7344,3.0,4.08496733
1656954000,2022-07-04 17:00:00,LSK/USDT,0.7183,0.7183,0.7183,0.7183,2.99999999,4.17652791
1656952200,2022-07-04 16:30:00,LSK/USDT,0.7024,0.7024,0.7024,0.7024,5.99999999,8.54214123
1656943200,2022-07-04 14:00:00,LSK/USDT,0.73439999,0.73439999,0.73439998,0.73439998,5.79551032,7.89149026
1656927000,2022-07-04 09:30:00,LSK/USDT,0.70240004,0.70240004,0.67,0.67,130.33619051,188.68414641
1656885600,2022-07-03 22:00:00,LSK/USDT,0.737955,0.737955,0.7183,0.7183,7.49442743,10.28658814
1656880200,2022-07-03 20:30:00,LSK/USDT,0.7401082,0.7401082,0.7401082,0.7401082,11.31456656,15.2877195
1656878400,2022-07-03 20:00:00,LSK/USDT,0.76779998,0.76779998,0.76779998,0.76779998,4.73651405,6.16894267
1656847800,2022-07-03 11:30:00,LSK/USDT,0.746928,0.76779999,0.746928,0.76779999,18.0262575,23.53324902
1656837000,2022-07-03 08:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,3.0,3.99520576
1656822600,2022-07-03 04:30:00,LSK/USDT,0.7509,0.7509,0.7344,0.7344,22.70237508,30.23545982
1656820800,2022-07-03 04:00:00,LSK/USDT,0.765115,0.765115,0.7509,0.7509,1.56386168,2.04403853
1656810000,2022-07-03 01:00:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,48.86475118,65.07491169
1656806400,2022-07-03 00:00:00,LSK/USDT,0.7672294,0.7672294,0.7672294,0.7672294,49.99999999,65.16955684
1656747000,2022-07-02 07:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,2.99999999,3.82116927
1656739800,2022-07-02 05:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,7.09995307,9.24713867
1656736200,2022-07-02 04:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,3.98339771,5.30483116
1656732600,2022-07-02 03:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,4.30011342,5.72661263
1656730800,2022-07-02 03:00:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,1.53252477,2.04091727
1656723600,2022-07-02 01:00:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,2.13329335,2.84098196
1656721800,2022-07-02 00:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,2.11789735,2.82047856
1656720000,2022-07-02 00:00:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,2.7739895,3.69421961
1656718200,2022-07-01 23:30:00,LSK/USDT,0.7509,0.7509,0.7509,0.7509,5.85800448,7.80131107
1656711000,2022-07-01 21:30:00,LSK/USDT,0.756899,0.756899,0.7509,0.7509,19.13499645,25.46644425
1656709200,2022-07-01 21:00:00,LSK/USDT,0.78509999,0.8028,0.78509999,0.8028,11.84330875,14.86557805
1656707400,2022-07-01 20:30:00,LSK/USDT,0.75117001,0.75117001,0.75117001,0.75117001,46.28166987,61.61277641
1656691200,2022-07-01 16:00:00,LSK/USDT,0.75090001,0.75090001,0.75090001,0.75090001,15.0180002,20.0
1656671400,2022-07-01 10:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,3.0,3.90726752
1656655200,2022-07-01 06:00:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,3.0,3.82116928
1656633600,2022-07-01 00:00:00,LSK/USDT,0.7851,0.8028,0.7851,0.8028,3.26524605,4.0747708
1656631800,2022-06-30 23:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,8.77286088,11.1741955
1656626400,2022-06-30 22:00:00,LSK/USDT,0.7851,0.788445,0.7509,0.7509,5.00398737,6.38100837
1656621000,2022-06-30 20:30:00,LSK/USDT,0.75090001,0.75090001,0.7509,0.7509,13.30144824,17.71400738
1656619200,2022-06-30 20:00:00,LSK/USDT,0.75090001,0.75090001,0.75090001,0.75090001,1.49184629,1.98674428
1656606600,2022-06-30 16:30:00,LSK/USDT,0.753948,0.753948,0.75090001,0.75090001,11.26955572,15.0
1656595800,2022-06-30 13:30:00,LSK/USDT,0.75090001,0.75090001,0.75090001,0.75090001,10.57864224,14.0879506
1656581400,2022-06-30 09:30:00,LSK/USDT,0.75090001,0.75090001,0.75090001,0.75090001,4.34038857,5.78024839
1656579600,2022-06-30 09:00:00,LSK/USDT,0.75090001,0.75090001,0.75090001,0.75090001,13.69113351,18.23296489
1656572400,2022-06-30 07:00:00,LSK/USDT,0.75090002,0.75090002,0.75090001,0.75090001,5.31043812,7.0720975
1656570600,2022-06-30 06:30:00,LSK/USDT,0.75090002,0.75090002,0.75090002,0.75090002,13.23167499,17.62108755
1656520200,2022-06-29 16:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,3.0,3.90726752
1656509400,2022-06-29 13:30:00,LSK/USDT,0.75090002,0.75090002,0.75090002,0.75090002,10.3791703,13.8223066
1656500400,2022-06-29 11:00:00,LSK/USDT,0.75090003,0.75090003,0.75090002,0.75090002,39.64886079,52.80178371
1656496800,2022-06-29 10:00:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,3.0,3.82116928
1656484200,2022-06-29 06:30:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,3.0,3.90726752
1656473400,2022-06-29 03:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,3.0,3.82116928
1656464400,2022-06-29 01:00:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,6.64988193,8.66095589
1656460800,2022-06-29 00:00:00,LSK/USDT,0.7678,0.7678,0.7678,0.7678,3.0,3.90726752
1656457200,2022-06-28 23:00:00,LSK/USDT,0.8028,0.8208,0.76780001,0.76780001,54.25468557,69.33883172
1656455400,2022-06-28 22:30:00,LSK/USDT,0.8028,0.8028,0.8028,0.8028,29.59523222,36.86501274
1656444600,2022-06-28 19:30:00,LSK/USDT,0.7851,0.7851,0.7851,0.7851,13.0,16.55840021
