https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATA,Volume BTC
1663282800,2022-09-15 23:00:00,ATA/BTC,0.0000073,0.0000073,0.0000073,0.0000073,0,0
1663279200,2022-09-15 22:00:00,ATA/BTC,0.00000731,0.00000731,0.0000073,0.0000073,30,0.000219095648
1663275600,2022-09-15 21:00:00,ATA/BTC,0.00000734,0.00000734,0.00000734,0.00000734,1.9436,0.000014266024
1663272000,2022-09-15 20:00:00,ATA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,0,0
1663268400,2022-09-15 19:00:00,ATA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,0,0
1663264800,2022-09-15 18:00:00,ATA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,0,0
1663261200,2022-09-15 17:00:00,ATA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,0,0
1663257600,2022-09-15 16:00:00,ATA/BTC,0.00000731,0.00000731,0.00000731,0.00000731,4.8491,0.000035446921
1663254000,2022-09-15 15:00:00,ATA/BTC,0.00000734,0.00000734,0.00000734,0.00000734,0,0
1663250400,2022-09-15 14:00:00,ATA/BTC,0.00000732,0.00000734,0.00000732,0.00000734,5.154,0.000037730378
1663246800,2022-09-15 13:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0,0
1663243200,2022-09-15 12:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0,0
1663239600,2022-09-15 11:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0,0
1663236000,2022-09-15 10:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,7.3506,0.00005402691
1663232400,2022-09-15 09:00:00,ATA/BTC,0.00000741,0.00000741,0.00000741,0.00000741,66.8449,0.000495320709
1663228800,2022-09-15 08:00:00,ATA/BTC,0.0000074,0.0000074,0.0000074,0.0000074,0,0
1663225200,2022-09-15 07:00:00,ATA/BTC,0.0000074,0.0000074,0.0000074,0.0000074,9.8922,0.00007320228
1663221600,2022-09-15 06:00:00,ATA/BTC,0.00000727,0.0000074,0.00000725,0.0000074,51.5335,0.000377105453
1663218000,2022-09-15 05:00:00,ATA/BTC,0.00000732,0.00000732,0.00000732,0.00000732,0.954,0.00000698328
1663214400,2022-09-15 04:00:00,ATA/BTC,0.00000731,0.00000731,0.0000073,0.0000073,21.7645,0.000159024989
1663210800,2022-09-15 03:00:00,ATA/BTC,0.00000732,0.00000732,0.00000732,0.00000732,4.9991,0.000036593412
1663207200,2022-09-15 02:00:00,ATA/BTC,0.00000741,0.00000741,0.00000735,0.00000735,25.2399,0.000186263758
1663203600,2022-09-15 01:00:00,ATA/BTC,0.00000746,0.00000746,0.00000746,0.00000746,21.6548,0.000161544808
1663200000,2022-09-15 00:00:00,ATA/BTC,0.00000747,0.00000747,0.00000741,0.00000741,32.851,0.000244462661
1663196400,2022-09-14 23:00:00,ATA/BTC,0.0000075,0.0000075,0.0000075,0.0000075,0,0
1663192800,2022-09-14 22:00:00,ATA/BTC,0.0000075,0.0000075,0.0000075,0.0000075,7.3506,0.0000551295
1663189200,2022-09-14 21:00:00,ATA/BTC,0.00000755,0.00000755,0.00000755,0.00000755,0,0
1663185600,2022-09-14 20:00:00,ATA/BTC,0.00000755,0.00000755,0.00000755,0.00000755,0,0
1663182000,2022-09-14 19:00:00,ATA/BTC,0.00000752,0.00000755,0.00000752,0.00000755,7.3507,0.000055497782
1663178400,2022-09-14 18:00:00,ATA/BTC,0.00000742,0.00000752,0.00000742,0.00000752,240.8083,0.001803670689
1663174800,2022-09-14 17:00:00,ATA/BTC,0.00000745,0.00000745,0.00000745,0.00000745,12.8901,0.000096031245
1663171200,2022-09-14 16:00:00,ATA/BTC,0.00000744,0.00000744,0.00000744,0.00000744,0,0
1663167600,2022-09-14 15:00:00,ATA/BTC,0.00000744,0.00000744,0.00000744,0.00000744,19.9782,0.000148637808
1663164000,2022-09-14 14:00:00,ATA/BTC,0.00000743,0.00000743,0.0000074,0.0000074,19.2079,0.000142166813
1663160400,2022-09-14 13:00:00,ATA/BTC,0.00000743,0.00000743,0.00000738,0.00000738,873.7576,0.0064909128
1663156800,2022-09-14 12:00:00,ATA/BTC,0.00000737,0.00000746,0.00000737,0.00000746,48.8365,0.000361810205
1663153200,2022-09-14 11:00:00,ATA/BTC,0.00000736,0.0000074,0.00000736,0.0000074,26.7636,0.000197551691
1663149600,2022-09-14 10:00:00,ATA/BTC,0.00000731,0.00000735,0.00000731,0.00000735,27.4035,0.000200805986
1663146000,2022-09-14 09:00:00,ATA/BTC,0.0000073,0.0000073,0.0000073,0.0000073,7.3506,0.00005365938
1663142400,2022-09-14 08:00:00,ATA/BTC,0.00000727,0.00000727,0.00000724,0.00000724,26.7635,0.000194051917
1663138800,2022-09-14 07:00:00,ATA/BTC,0.00000742,0.00000742,0.0000073,0.0000073,61.9839,0.000455847984
1663135200,2022-09-14 06:00:00,ATA/BTC,0.00000747,0.00000747,0.00000745,0.00000745,22.8706,0.000170496836
1663131600,2022-09-14 05:00:00,ATA/BTC,0.00000751,0.00000754,0.00000751,0.00000754,53.103,0.000399762211
1663128000,2022-09-14 04:00:00,ATA/BTC,0.00000751,0.00000751,0.00000751,0.00000751,8.8743,0.000066645993
1663124400,2022-09-14 03:00:00,ATA/BTC,0.0000075,0.0000075,0.00000749,0.00000749,14.5875,0.000109333881
1663120800,2022-09-14 02:00:00,ATA/BTC,0.00000745,0.00000745,0.00000745,0.00000745,7.3506,0.00005476197
1663117200,2022-09-14 01:00:00,ATA/BTC,0.0000075,0.0000075,0.0000075,0.0000075,7.3506,0.0000551295
1663113600,2022-09-14 00:00:00,ATA/BTC,0.00000745,0.00000745,0.00000745,0.00000745,0,0
1663110000,2022-09-13 23:00:00,ATA/BTC,0.00000748,0.00000748,0.00000745,0.00000745,26.7636,0.000199616476
1663106400,2022-09-13 22:00:00,ATA/BTC,0.00000755,0.00000755,0.0000075,0.0000075,30.2212,0.000227248186
1663102800,2022-09-13 21:00:00,ATA/BTC,0.00000757,0.00000761,0.00000757,0.00000761,19.1513,0.000145512853
1663099200,2022-09-13 20:00:00,ATA/BTC,0.00000755,0.00000756,0.00000755,0.00000756,20.118,0.000152018574
1663095600,2022-09-13 19:00:00,ATA/BTC,0.00000752,0.00000752,0.00000752,0.00000752,1.1062,0.000008318624
1663092000,2022-09-13 18:00:00,ATA/BTC,0.00000746,0.00000751,0.00000741,0.00000751,136.0806,0.001014008886
1663088400,2022-09-13 17:00:00,ATA/BTC,0.00000745,0.00000745,0.00000745,0.00000745,0,0
1663084800,2022-09-13 16:00:00,ATA/BTC,0.00000741,0.00000745,0.00000741,0.00000745,143.429,0.001063102914
1663081200,2022-09-13 15:00:00,ATA/BTC,0.0000074,0.0000074,0.0000074,0.0000074,7.3506,0.00005439444
1663077600,2022-09-13 14:00:00,ATA/BTC,0.00000736,0.00000745,0.00000736,0.00000745,31.8855,0.00023647535
1663074000,2022-09-13 13:00:00,ATA/BTC,0.0000073,0.00000736,0.0000073,0.00000736,526.2053,0.003852107135
1663070400,2022-09-13 12:00:00,ATA/BTC,0.00000735,0.00000737,0.00000724,0.00000724,547.449,0.003966913172
1663066800,2022-09-13 11:00:00,ATA/BTC,0.00000732,0.00000733,0.0000073,0.00000733,372.9293,0.002733012982
1663063200,2022-09-13 10:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0,0
1663059600,2022-09-13 09:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0.7351,0.000005402985
1663056000,2022-09-13 08:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,0,0
1663052400,2022-09-13 07:00:00,ATA/BTC,0.00000735,0.00000735,0.00000735,0.00000735,6.6155,0.000048623925
1663048800,2022-09-13 06:00:00,ATA/BTC,0.00000738,0.00000738,0.00000737,0.00000737,403.1061,0.002974911957
1663045200,2022-09-13 05:00:00,ATA/BTC,0.00000741,0.00000741,0.0000074,0.0000074,11.3294,0.000083877348
1663041600,2022-09-13 04:00:00,ATA/BTC,0.00000746,0.00000746,0.00000746,0.00000746,8.8743,0.000066202278
1663038000,2022-09-13 03:00:00,ATA/BTC,0.00000742,0.00000745,0.00000742,0.00000745,13.9962,0.000104238507
1663034400,2022-09-13 02:00:00,ATA/BTC,0.00000737,0.00000737,0.00000737,0.00000737,0,0
1663030800,2022-09-13 01:00:00,ATA/BTC,0.00000741,0.00000741,0.00000737,0.00000737,29.3932,0.000217593183
1663027200,2022-09-13 00:00:00,ATA/BTC,0.00000747,0.00000747,0.0000074,0.0000074,38.5552,0.000286396767
1663023600,2022-09-12 23:00:00,ATA/BTC,0.0000075,0.00000752,0.0000075,0.00000752,15.52,0.000116621654
1663020000,2022-09-12 22:00:00,ATA/BTC,0.00000748,0.0000075,0.00000748,0.0000075,7.3506,0.000055129498
1663016400,2022-09-12 21:00:00,ATA/BTC,0.00000746,0.00000748,0.00000746,0.00000748,27.5427,0.000206008333
1663012800,2022-09-12 20:00:00,ATA/BTC,0.00000741,0.00000746,0.00000741,0.00000746,32.0546,0.000238262325
1663009200,2022-09-12 19:00:00,ATA/BTC,0.00000742,0.00000742,0.00000742,0.00000742,0,0
1663005600,2022-09-12 18:00:00,ATA/BTC,0.00000742,0.00000742,0.00000742,0.00000742,37.3638,0.000277239396
1663002000,2022-09-12 17:00:00,ATA/BTC,0.0000074,0.0000074,0.0000074,0.0000074,29.0109,0.00021468066
1662998400,2022-09-12 16:00:00,ATA/BTC,0.00000748,0.00000748,0.0000073,0.00000739,2811.5249,0.020923465988
1662994800,2022-09-12 15:00:00,ATA/BTC,0.00000755,0.00000755,0.00000748,0.00000748,34.1141,0.000256367078
1662991200,2022-09-12 14:00:00,ATA/BTC,0.00000757,0.00000757,0.00000756,0.00000756,9.5993,0.000072581769
1662987600,2022-09-12 13:00:00,ATA/BTC,0.00000765,0.00000765,0.00000765,0.00000765,0,0
1662984000,2022-09-12 12:00:00,ATA/BTC,0.00000765,0.00000765,0.00000765,0.00000765,2.2731,0.000017389215
1662980400,2022-09-12 11:00:00,ATA/BTC,0.00000766,0.00000766,0.00000759,0.00000759,44.6352,0.000340515359
1662976800,2022-09-12 10:00:00,ATA/BTC,0.00000767,0.00000767,0.00000767,0.00000767,0,0
1662973200,2022-09-12 09:00:00,ATA/BTC,0.00000767,0.00000767,0.00000767,0.00000767,75,0.00057525
1662969600,2022-09-12 08:00:00,ATA/BTC,0.00000772,0.00000772,0.0000077,0.0000077,81.5984,0.000628418546
1662966000,2022-09-12 07:00:00,ATA/BTC,0.00000773,0.00000773,0.00000773,0.00000773,205.3079,0.001587030067
1662962400,2022-09-12 06:00:00,ATA/BTC,0.00000777,0.00000777,0.00000777,0.00000777,0,0
1662958800,2022-09-12 05:00:00,ATA/BTC,0.00000776,0.00000777,0.00000776,0.00000777,1.1062,0.000008595173
1662955200,2022-09-12 04:00:00,ATA/BTC,0.00000775,0.00000775,0.00000775,0.00000775,0,0
1662951600,2022-09-12 03:00:00,ATA/BTC,0.00000775,0.00000775,0.00000775,0.00000775,19.7316,0.0001529199
1662948000,2022-09-12 02:00:00,ATA/BTC,0.00000776,0.00000776,0.00000776,0.00000776,8.8743,0.000068864568
1662944400,2022-09-12 01:00:00,ATA/BTC,0.00000764,0.00000775,0.00000764,0.00000775,34.1141,0.000263089577
1662940800,2022-09-12 00:00:00,ATA/BTC,0.00000765,0.00000765,0.00000765,0.00000765,0.0001,0.000000000765
1662937200,2022-09-11 23:00:00,ATA/BTC,0.00000766,0.00000766,0.00000766,0.00000766,63.745,0.0004882867
1662933600,2022-09-11 22:00:00,ATA/BTC,0.00000766,0.00000766,0.00000766,0.00000766,0,0
1662930000,2022-09-11 21:00:00,ATA/BTC,0.00000772,0.00000772,0.00000766,0.00000766,21.8858,0.000168399959
1662926400,2022-09-11 20:00:00,ATA/BTC,0.00000777,0.00000777,0.00000773,0.00000773,22.8706,0.000177247226
1662922800,2022-09-11 19:00:00,ATA/BTC,0.00000781,0.00000781,0.00000781,0.00000781,5.3417,0.000041718677
1662919200,2022-09-11 18:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,7.3506,0.00005733468
1662915600,2022-09-11 17:00:00,ATA/BTC,0.00000786,0.00000786,0.00000786,0.00000786,8.8743,0.000069751998
1662912000,2022-09-11 16:00:00,ATA/BTC,0.00000782,0.00000785,0.00000782,0.00000785,8.4567,0.000066351912
1662908400,2022-09-11 15:00:00,ATA/BTC,0.00000781,0.00000781,0.00000776,0.00000776,22.8405,0.000177991085
1662904800,2022-09-11 14:00:00,ATA/BTC,0.00000781,0.00000786,0.00000781,0.00000786,26.2055,0.00020541376
1662901200,2022-09-11 13:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662897600,2022-09-11 12:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,16.3457,0.00012749646
1662894000,2022-09-11 11:00:00,ATA/BTC,0.00000777,0.0000078,0.00000777,0.0000078,1.5435,0.000012006117
1662890400,2022-09-11 10:00:00,ATA/BTC,0.00000776,0.00000776,0.00000776,0.00000776,8.8744,0.000068865344
1662886800,2022-09-11 09:00:00,ATA/BTC,0.00000772,0.00000772,0.00000772,0.00000772,7.7547,0.000059866284
1662883200,2022-09-11 08:00:00,ATA/BTC,0.0000077,0.0000077,0.0000077,0.0000077,0,0
1662879600,2022-09-11 07:00:00,ATA/BTC,0.0000077,0.0000077,0.0000077,0.0000077,0,0
1662876000,2022-09-11 06:00:00,ATA/BTC,0.00000775,0.00000775,0.0000077,0.0000077,27.1392,0.000209345536
1662872400,2022-09-11 05:00:00,ATA/BTC,0.00000776,0.00000776,0.00000775,0.00000775,6.975,0.000054056251
1662868800,2022-09-11 04:00:00,ATA/BTC,0.00000782,0.00000782,0.00000782,0.00000782,13.1074,0.000102499868
1662865200,2022-09-11 03:00:00,ATA/BTC,0.00000777,0.00000777,0.00000776,0.00000776,9.9804,0.000077458965
1662861600,2022-09-11 02:00:00,ATA/BTC,0.00000781,0.00000781,0.0000078,0.0000078,8.238,0.000064265274
1662858000,2022-09-11 01:00:00,ATA/BTC,0.00000781,0.00000786,0.00000781,0.00000781,44.2088,0.000346964063
1662854400,2022-09-11 00:00:00,ATA/BTC,0.00000776,0.00000781,0.00000776,0.00000781,32.273,0.000251729862
1662850800,2022-09-10 23:00:00,ATA/BTC,0.00000776,0.00000776,0.00000776,0.00000776,0,0
1662847200,2022-09-10 22:00:00,ATA/BTC,0.00000776,0.00000776,0.00000776,0.00000776,0,0
1662843600,2022-09-10 21:00:00,ATA/BTC,0.0000077,0.00000776,0.0000077,0.00000776,24.7873,0.000191919245
1662840000,2022-09-10 20:00:00,ATA/BTC,0.0000077,0.0000077,0.0000077,0.0000077,0,0
1662836400,2022-09-10 19:00:00,ATA/BTC,0.00000777,0.00000777,0.0000077,0.0000077,40.7672,0.000315239772
1662832800,2022-09-10 18:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662829200,2022-09-10 17:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662825600,2022-09-10 16:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662822000,2022-09-10 15:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662818400,2022-09-10 14:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,0,0
1662814800,2022-09-10 13:00:00,ATA/BTC,0.00000787,0.00000787,0.0000078,0.0000078,30.5524,0.000238684802
1662811200,2022-09-10 12:00:00,ATA/BTC,0.00000787,0.00000787,0.00000787,0.00000787,1.1061,0.000008705007
1662807600,2022-09-10 11:00:00,ATA/BTC,0.00000782,0.00000782,0.00000782,0.00000782,0,0
1662804000,2022-09-10 10:00:00,ATA/BTC,0.00000785,0.00000785,0.00000782,0.00000782,8.4567,0.000066351912
1662800400,2022-09-10 09:00:00,ATA/BTC,0.00000787,0.0000079,0.00000787,0.0000079,15.5934,0.000123109997
1662796800,2022-09-10 08:00:00,ATA/BTC,0.00000785,0.00000787,0.00000785,0.00000787,22.8705,0.000179755079
1662793200,2022-09-10 07:00:00,ATA/BTC,0.00000785,0.00000785,0.0000078,0.0000078,34.1142,0.000266569156
1662789600,2022-09-10 06:00:00,ATA/BTC,0.0000079,0.00000791,0.0000079,0.00000791,9.6676,0.00007639721
1662786000,2022-09-10 05:00:00,ATA/BTC,0.00000791,0.00000791,0.00000785,0.00000785,6.5574,0.000051869028
1662782400,2022-09-10 04:00:00,ATA/BTC,0.00000788,0.00000788,0.00000786,0.00000786,17.7966,0.000140009428
1662778800,2022-09-10 03:00:00,ATA/BTC,0.00000795,0.00000795,0.0000079,0.0000079,30.1911,0.000239098274
1662775200,2022-09-10 02:00:00,ATA/BTC,0.000008,0.000008,0.000008,0.000008,0,0
1662771600,2022-09-10 01:00:00,ATA/BTC,0.00000797,0.000008,0.00000797,0.000008,8.4567,0.000067620417
1662768000,2022-09-10 00:00:00,ATA/BTC,0.00000796,0.00000796,0.00000796,0.00000796,12.7674,0.000101628504
1662764400,2022-09-09 23:00:00,ATA/BTC,0.00000795,0.00000795,0.00000787,0.00000795,39.7539,0.000314764323
1662760800,2022-09-09 22:00:00,ATA/BTC,0.00000781,0.00000801,0.00000781,0.00000801,1040.7394,0.00822065223
1662757200,2022-09-09 21:00:00,ATA/BTC,0.0000078,0.00000781,0.0000078,0.00000781,8.8744,0.000069309063
1662753600,2022-09-09 20:00:00,ATA/BTC,0.0000078,0.0000078,0.0000078,0.0000078,12.4429,0.00009705462
1662750000,2022-09-09 19:00:00,ATA/BTC,0.00000777,0.00000779,0.00000777,0.00000779,2.3202,0.000018052236
1662746400,2022-09-09 18:00:00,ATA/BTC,0.00000772,0.00000772,0.00000772,0.00000772,0,0
1662742800,2022-09-09 17:00:00,ATA/BTC,0.00000772,0.00000772,0.00000772,0.00000772,4.9991,0.000038593052
1662739200,2022-09-09 16:00:00,ATA/BTC,0.00000776,0.0000078,0.00000775,0.00000775,4013.2773,0.03118825305
1662735600,2022-09-09 15:00:00,ATA/BTC,0.0000078,0.0000078,0.00000773,0.00000773,141.6023,0.001103709458
1662732000,2022-09-09 14:00:00,ATA/BTC,0.00000782,0.00000782,0.00000782,0.00000782,1.1061,0.000008649702
1662728400,2022-09-09 13:00:00,ATA/BTC,0.00000782,0.00000782,0.00000776,0.00000776,32.851,0.000255960511
1662724800,2022-09-09 12:00:00,ATA/BTC,0.00000779,0.00000787,0.00000779,0.00000785,31360.4862,0.246574679428
1662721200,2022-09-09 11:00:00,ATA/BTC,0.00000776,0.00000776,0.00000773,0.00000776,1928.9297,0.014910916707
1662717600,2022-09-09 10:00:00,ATA/BTC,0.0000078,0.0000078,0.00000777,0.00000777,8.4567,0.000065929077
1662714000,2022-09-09 09:00:00,ATA/BTC,0.00000783,0.00000786,0.00000783,0.00000786,16.8834,0.000132463251
1662710400,2022-09-09 08:00:00,ATA/BTC,0.00000781,0.00000781,0.00000781,0.00000781,0,0
1662706800,2022-09-09 07:00:00,ATA/BTC,0.00000784,0.00000784,0.00000781,0.00000781,29.7007,0.000232587256
1662703200,2022-09-09 06:00:00,ATA/BTC,0.00000782,0.00000786,0.00000782,0.00000786,17.3311,0.000136104696
1662699600,2022-09-09 05:00:00,ATA/BTC,0.00000782,0.00000782,0.00000777,0.00000777,27.8697,0.000217461343
1662696000,2022-09-09 04:00:00,ATA/BTC,0.00000792,0.00000792,0.00000785,0.00000785,36.7442,0.000289757837
1662692400,2022-09-09 03:00:00,ATA/BTC,0.00000802,0.00000802,0.00000794,0.00000794,527.8697,0.004221880082
1662688800,2022-09-09 02:00:00,ATA/BTC,0.00000805,0.00000805,0.00000805,0.00000805,11.7377,0.000094488485
1662685200,2022-09-09 01:00:00,ATA/BTC,0.00000808,0.0000081,0.00000808,0.0000081,12.8901,0.00010429902
1662681600,2022-09-09 00:00:00,ATA/BTC,0.00000804,0.00000807,0.00000804,0.00000807,17.3312,0.000139627025
1662678000,2022-09-08 23:00:00,ATA/BTC,0.00000801,0.00000801,0.00000801,0.00000801,0,0
1662674400,2022-09-08 22:00:00,ATA/BTC,0.00000801,0.00000801,0.00000801,0.00000801,0,0
1662670800,2022-09-08 21:00:00,ATA/BTC,0.00000801,0.00000801,0.00000801,0.00000801,10.1388,0.000081211788
1662667200,2022-09-08 20:00:00,ATA/BTC,0.00000801,0.00000801,0.00000801,0.00000801,16.9862,0.000136059462
1662663600,2022-09-08 19:00:00,ATA/BTC,0.00000802,0.00000804,0.00000802,0.00000804,17.5316,0.00014068129
1662660000,2022-09-08 18:00:00,ATA/BTC,0.00000802,0.00000802,0.00000802,0.00000802,0,0
1662656400,2022-09-08 17:00:00,ATA/BTC,0.00000796,0.00000802,0.00000796,0.00000802,36.5227,0.000292565592
1662652800,2022-09-08 16:00:00,ATA/BTC,0.00000791,0.00000796,0.0000079,0.00000796,32.4499,0.000257342942
1662649200,2022-09-08 15:00:00,ATA/BTC,0.00000795,0.00000796,0.00000795,0.00000796,20.118,0.000160065774
1662645600,2022-09-08 14:00:00,ATA/BTC,0.00000791,0.00000794,0.00000791,0.00000794,15.52,0.000122940446
1662642000,2022-09-08 13:00:00,ATA/BTC,0.00000786,0.00000786,0.00000785,0.00000785,7.3506,0.000057702211
1662638400,2022-09-08 12:00:00,ATA/BTC,0.00000788,0.00000788,0.00000786,0.00000786,15.52,0.000122053658
1662634800,2022-09-08 11:00:00,ATA/BTC,0.00000793,0.00000793,0.00000793,0.00000793,0,0
1662631200,2022-09-08 10:00:00,ATA/BTC,0.00000793,0.00000793,0.00000793,0.00000793,10.2389,0.000081194477
1662627600,2022-09-08 09:00:00,ATA/BTC,0.00000788,0.00000788,0.00000788,0.00000788,0,0
1662624000,2022-09-08 08:00:00,ATA/BTC,0.00000788,0.00000788,0.00000788,0.00000788,0,0
