https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REP,Volume USDT
1604840400,2020-11-08 13:00:00,REP/USDT,13.2,13.2,13.16,13.2,689.72,52.26
1604836800,2020-11-08 12:00:00,REP/USDT,13.2,13.2,13.2,13.2,365.68,27.7
1604833200,2020-11-08 11:00:00,REP/USDT,13.2,13.2,13.2,13.2,1002.5,75.95
1604800800,2020-11-08 02:00:00,REP/USDT,13.07,13.2,13.07,13.2,12.62,0.9558
1604790000,2020-11-07 23:00:00,REP/USDT,12.9,13.07,12.9,13.07,30.68,2.374
1604779200,2020-11-07 20:00:00,REP/USDT,13.1,13.1,12.9,12.9,331.98,25.73
1604775600,2020-11-07 19:00:00,REP/USDT,13.65,13.65,13.1,13.1,131.26,10.02
1604768400,2020-11-07 17:00:00,REP/USDT,13.35,13.65,13.35,13.65,5.096,0.3734
1604761200,2020-11-07 15:00:00,REP/USDT,13.36,13.36,13.35,13.35,2.456,0.184
1604757600,2020-11-07 14:00:00,REP/USDT,13.93,13.93,13.36,13.36,554.78,41.18
1604754000,2020-11-07 13:00:00,REP/USDT,14.07,14.07,13.93,13.93,20.66,1.477
1604750400,2020-11-07 12:00:00,REP/USDT,14.04,14.07,14.03,14.07,10.59,0.754
1604746800,2020-11-07 11:00:00,REP/USDT,13.82,14.04,13.75,14.04,321.52,22.98
1604743200,2020-11-07 10:00:00,REP/USDT,13.61,13.82,13.61,13.82,675.06,48.88
1604739600,2020-11-07 09:00:00,REP/USDT,13.61,13.61,13.61,13.61,2.268,0.1666
1604736000,2020-11-07 08:00:00,REP/USDT,13.84,13.84,13.61,13.61,7.631,0.5605
1604721600,2020-11-07 04:00:00,REP/USDT,13.84,13.84,13.84,13.84,47.65,3.444
1604718000,2020-11-07 03:00:00,REP/USDT,13.84,13.84,13.84,13.84,10.39,0.751
1604714400,2020-11-07 02:00:00,REP/USDT,13.82,13.84,13.74,13.84,126.15,9.122
1604710800,2020-11-07 01:00:00,REP/USDT,13.71,13.82,13.71,13.82,36.87,2.675
1604707200,2020-11-07 00:00:00,REP/USDT,13.59,13.73,13.59,13.71,170.43,12.42
1604703600,2020-11-06 23:00:00,REP/USDT,13.4,13.59,13.4,13.59,244.39,18.03
1604700000,2020-11-06 22:00:00,REP/USDT,13.56,13.56,13.4,13.4,277.83,20.53
1604689200,2020-11-06 19:00:00,REP/USDT,13.27,13.59,13.27,13.56,744.98,54.97
1604685600,2020-11-06 18:00:00,REP/USDT,13.47,13.53,13.25,13.27,555.64,41.18
1604682000,2020-11-06 17:00:00,REP/USDT,13.49,13.74,12.99,13.47,3377.31,254.24
1604678400,2020-11-06 16:00:00,REP/USDT,13.84,13.84,12.91,13.49,2450.28,183.0
1604671200,2020-11-06 14:00:00,REP/USDT,13.58,13.84,13.54,13.84,339.95,25.06
1604667600,2020-11-06 13:00:00,REP/USDT,13.55,13.71,13.55,13.58,730.33,53.42
1604664000,2020-11-06 12:00:00,REP/USDT,13.46,13.66,13.46,13.55,17.52,1.287
1604660400,2020-11-06 11:00:00,REP/USDT,13.46,13.46,13.46,13.46,3442.43,255.8
1604656800,2020-11-06 10:00:00,REP/USDT,13.35,13.46,13.3,13.46,629.93,47.03
1604646000,2020-11-06 07:00:00,REP/USDT,13.35,13.35,13.35,13.35,109.97,8.239
1604642400,2020-11-06 06:00:00,REP/USDT,13.28,13.35,13.28,13.35,188.72,14.14
1604638800,2020-11-06 05:00:00,REP/USDT,13.28,13.28,13.28,13.28,112.01,8.436
1604635200,2020-11-06 04:00:00,REP/USDT,13.21,13.28,13.14,13.28,186.08,14.11
1604631600,2020-11-06 03:00:00,REP/USDT,13.25,13.25,13.21,13.21,20.09,1.52
1604628000,2020-11-06 02:00:00,REP/USDT,13.07,13.32,13.07,13.25,64.14,4.833
1604624400,2020-11-06 01:00:00,REP/USDT,13.2,13.2,13.07,13.07,209.59,16.02
1604620800,2020-11-06 00:00:00,REP/USDT,12.84,13.2,12.84,13.2,32.78,2.489
1604613600,2020-11-05 22:00:00,REP/USDT,12.74,12.84,12.74,12.84,6.386,0.4974
1604610000,2020-11-05 21:00:00,REP/USDT,12.86,12.86,12.74,12.74,21.01,1.65
1604602800,2020-11-05 19:00:00,REP/USDT,12.74,12.86,12.74,12.86,262.74,20.43
1604599200,2020-11-05 18:00:00,REP/USDT,12.86,12.86,12.74,12.74,24.73,1.941
1604592000,2020-11-05 16:00:00,REP/USDT,12.5,12.86,12.5,12.86,5.144,0.4
1604581200,2020-11-05 13:00:00,REP/USDT,12.5,12.5,12.5,12.5,68.68,5.493
1604570400,2020-11-05 10:00:00,REP/USDT,12.78,12.78,12.5,12.5,7.528,0.6021
1604563200,2020-11-05 08:00:00,REP/USDT,12.89,12.89,12.78,12.78,0.9913,0.07755
1604556000,2020-11-05 06:00:00,REP/USDT,12.82,12.89,12.82,12.89,4.642,0.36
1604548800,2020-11-05 04:00:00,REP/USDT,12.85,12.85,12.82,12.82,468.45,36.53
1604545200,2020-11-05 03:00:00,REP/USDT,12.85,12.85,12.85,12.85,49.74,3.87
1604541600,2020-11-05 02:00:00,REP/USDT,12.88,12.88,12.81,12.85,21.34,1.663
1604538000,2020-11-05 01:00:00,REP/USDT,12.86,12.88,12.86,12.88,13.12,1.019
1604527200,2020-11-04 22:00:00,REP/USDT,12.81,12.86,12.6,12.86,137.49,10.91
1604516400,2020-11-04 19:00:00,REP/USDT,12.6,12.81,12.6,12.81,159.72,12.47
1604512800,2020-11-04 18:00:00,REP/USDT,12.8,12.8,12.59,12.6,32.87,2.61
1604509200,2020-11-04 17:00:00,REP/USDT,12.1,12.8,12.1,12.8,17.47,1.371
1604505600,2020-11-04 16:00:00,REP/USDT,12.56,12.64,12.1,12.1,635.98,51.93
1604498400,2020-11-04 14:00:00,REP/USDT,12.54,12.62,12.46,12.56,543.92,43.33
1604494800,2020-11-04 13:00:00,REP/USDT,12.46,12.54,12.46,12.54,58.92,4.709
1604491200,2020-11-04 12:00:00,REP/USDT,12.63,12.63,12.46,12.46,203.99,16.28
1604487600,2020-11-04 11:00:00,REP/USDT,12.67,12.67,12.3,12.63,362.57,29.18
1604484000,2020-11-04 10:00:00,REP/USDT,12.45,12.67,12.45,12.67,49.79,3.929
1604480400,2020-11-04 09:00:00,REP/USDT,12.57,12.57,12.44,12.45,45.8,3.678
1604476800,2020-11-04 08:00:00,REP/USDT,12.48,12.57,12.39,12.57,43.95,3.546
1604473200,2020-11-04 07:00:00,REP/USDT,12.68,12.68,12.38,12.48,50.85,4.078
1604469600,2020-11-04 06:00:00,REP/USDT,12.38,12.68,12.03,12.68,1208.34,97.51
1604462400,2020-11-04 04:00:00,REP/USDT,12.66,12.69,12.38,12.38,1300.52,103.25
1604451600,2020-11-04 01:00:00,REP/USDT,12.95,12.95,12.66,12.66,25.32,2.0
1604448000,2020-11-04 00:00:00,REP/USDT,13.24,13.24,12.95,12.95,128.97,9.941
1604444400,2020-11-03 23:00:00,REP/USDT,13.35,13.35,12.8,13.24,646.25,49.63
1604426400,2020-11-03 18:00:00,REP/USDT,13.37,13.37,13.35,13.35,2.0,0.1498
1604415600,2020-11-03 15:00:00,REP/USDT,12.79,13.37,12.51,13.37,265.38,20.11
1604404800,2020-11-03 12:00:00,REP/USDT,12.79,12.79,12.79,12.79,31.7,2.478
1604401200,2020-11-03 11:00:00,REP/USDT,12.22,12.79,12.22,12.79,174.33,13.63
1604397600,2020-11-03 10:00:00,REP/USDT,12.31,12.31,12.22,12.22,12.4,1.015
1604394000,2020-11-03 09:00:00,REP/USDT,12.11,12.31,12.11,12.31,1.778,0.1444
1604390400,2020-11-03 08:00:00,REP/USDT,12.43,12.55,12.11,12.11,165.13,13.41
1604386800,2020-11-03 07:00:00,REP/USDT,12.47,12.64,12.43,12.43,137.04,11.01
1604383200,2020-11-03 06:00:00,REP/USDT,12.17,12.47,12.17,12.47,68.55,5.505
1604376000,2020-11-03 04:00:00,REP/USDT,12.53,12.67,12.17,12.17,221.96,18.07
1604368800,2020-11-03 02:00:00,REP/USDT,12.54,12.57,12.53,12.53,76.03,6.054
1604365200,2020-11-03 01:00:00,REP/USDT,12.36,12.54,12.36,12.54,4.335,0.3458
1604361600,2020-11-03 00:00:00,REP/USDT,12.2,12.36,12.2,12.36,28.87,2.336
1604340000,2020-11-02 18:00:00,REP/USDT,12.37,12.37,12.2,12.2,126.62,10.38
1604318400,2020-11-02 12:00:00,REP/USDT,12.64,12.64,12.37,12.37,7.202,0.5823
1604314800,2020-11-02 11:00:00,REP/USDT,13.71,13.71,12.64,12.64,495.97,39.23
1604311200,2020-11-02 10:00:00,REP/USDT,12.77,13.71,12.77,13.71,1099.63,81.51
1604307600,2020-11-02 09:00:00,REP/USDT,12.65,12.77,12.65,12.77,11.83,0.9334
1604304000,2020-11-02 08:00:00,REP/USDT,12.64,12.65,12.64,12.65,252.06,19.92
1604300400,2020-11-02 07:00:00,REP/USDT,12.45,13.0,12.45,12.64,472.84,36.88
1604296800,2020-11-02 06:00:00,REP/USDT,12.44,12.45,12.44,12.45,4.15,0.3334
1604293200,2020-11-02 05:00:00,REP/USDT,12.44,12.51,12.44,12.44,1913.63,153.78
1604260800,2020-11-01 20:00:00,REP/USDT,12.62,12.62,12.44,12.44,161.67,12.94
1604253600,2020-11-01 18:00:00,REP/USDT,12.62,12.62,12.62,12.62,4.61,0.3653
1604250000,2020-11-01 17:00:00,REP/USDT,12.51,12.62,12.51,12.62,19.64,1.556
1604246400,2020-11-01 16:00:00,REP/USDT,12.19,12.51,12.19,12.51,344.53,27.56
1604235600,2020-11-01 13:00:00,REP/USDT,12.49,12.49,12.19,12.19,121.72,9.988
1604185200,2020-10-31 23:00:00,REP/USDT,12.31,12.49,12.31,12.49,9.905,0.7933
1604152800,2020-10-31 14:00:00,REP/USDT,12.51,12.51,12.31,12.31,6.313,0.513
1604134800,2020-10-31 09:00:00,REP/USDT,12.24,12.51,12.24,12.51,50.0,3.997
1604120400,2020-10-31 05:00:00,REP/USDT,12.52,12.52,12.23,12.24,2.92,0.2387
1604109600,2020-10-31 02:00:00,REP/USDT,12.37,12.52,12.37,12.52,13.38,1.068
1604070000,2020-10-30 15:00:00,REP/USDT,12.25,12.37,12.25,12.37,13.46,1.088
1604062800,2020-10-30 13:00:00,REP/USDT,12.0,12.25,12.0,12.25,8.089,0.6604
1604055600,2020-10-30 11:00:00,REP/USDT,12.0,12.0,12.0,12.0,600.0,50.0
1604037600,2020-10-30 06:00:00,REP/USDT,12.0,12.0,12.0,12.0,222.73,18.56
1604034000,2020-10-30 05:00:00,REP/USDT,12.2,12.2,12.0,12.0,436.39,36.26
1604023200,2020-10-30 02:00:00,REP/USDT,12.62,12.62,12.2,12.2,212.74,17.2
1603987200,2020-10-29 16:00:00,REP/USDT,12.84,12.84,12.62,12.62,114.57,9.076
1603983600,2020-10-29 15:00:00,REP/USDT,13.35,13.35,12.84,12.84,176.92,13.78
1603980000,2020-10-29 14:00:00,REP/USDT,12.94,13.35,12.94,13.35,183.83,13.77
1603972800,2020-10-29 12:00:00,REP/USDT,12.75,12.94,12.75,12.94,12.61,0.9749
1603969200,2020-10-29 11:00:00,REP/USDT,12.39,12.75,12.39,12.75,405.14,31.84
1603933200,2020-10-29 01:00:00,REP/USDT,12.37,12.41,12.37,12.39,3.805,0.3068
1603915200,2020-10-28 20:00:00,REP/USDT,12.24,12.37,12.24,12.37,18.65,1.508
1603911600,2020-10-28 19:00:00,REP/USDT,12.4,12.4,12.24,12.24,7.947,0.6492
1603908000,2020-10-28 18:00:00,REP/USDT,12.42,12.42,12.4,12.4,1.0,0.08065
1603904400,2020-10-28 17:00:00,REP/USDT,12.42,12.42,12.42,12.42,484.04,38.97
1603893600,2020-10-28 14:00:00,REP/USDT,12.59,12.59,12.42,12.42,301.97,24.27
1603882800,2020-10-28 11:00:00,REP/USDT,12.65,12.65,12.59,12.59,153.86,12.22
1603879200,2020-10-28 10:00:00,REP/USDT,12.65,12.7,12.65,12.65,222.09,17.56
1603872000,2020-10-28 08:00:00,REP/USDT,13.0,13.0,12.65,12.65,252.43,19.95
1603854000,2020-10-28 03:00:00,REP/USDT,13.24,13.24,13.0,13.0,152.39,11.72
1603810800,2020-10-27 15:00:00,REP/USDT,13.1,13.24,13.1,13.24,6.064,0.4579
1603796400,2020-10-27 11:00:00,REP/USDT,12.89,13.1,12.89,13.1,7.859,0.6
1603785600,2020-10-27 08:00:00,REP/USDT,13.16,13.16,12.89,12.89,5.822,0.4517
1603756800,2020-10-27 00:00:00,REP/USDT,13.0,13.16,12.93,13.16,504.18,38.68
1603735200,2020-10-26 18:00:00,REP/USDT,13.03,13.03,13.0,13.0,511.16,39.32
1603731600,2020-10-26 17:00:00,REP/USDT,13.04,13.04,13.03,13.03,151.31,11.6
1603728000,2020-10-26 16:00:00,REP/USDT,13.04,13.04,13.04,13.04,125.19,9.598
1603674000,2020-10-26 01:00:00,REP/USDT,13.04,13.04,13.04,13.04,15.78,1.21
1603666800,2020-10-25 23:00:00,REP/USDT,13.11,13.11,13.04,13.04,3.484,0.2671
1603659600,2020-10-25 21:00:00,REP/USDT,13.11,13.11,13.11,13.11,104.92,8.0
1603656000,2020-10-25 20:00:00,REP/USDT,13.11,13.11,13.11,13.11,1.651,0.1259
1603634400,2020-10-25 14:00:00,REP/USDT,13.23,13.23,13.11,13.11,1.274,0.09718
1603616400,2020-10-25 09:00:00,REP/USDT,13.16,13.23,13.16,13.23,2.619,0.198
1603612800,2020-10-25 08:00:00,REP/USDT,13.2,13.2,13.16,13.16,82.04,6.233
1603605600,2020-10-25 06:00:00,REP/USDT,13.57,13.57,13.2,13.2,39.39,2.959
1603580400,2020-10-24 23:00:00,REP/USDT,13.6,13.6,13.57,13.57,69.23,5.1
1603566000,2020-10-24 19:00:00,REP/USDT,13.23,13.6,13.23,13.6,6.062,0.4499
1603548000,2020-10-24 14:00:00,REP/USDT,13.19,13.23,13.19,13.23,4.584,0.3466
1603544400,2020-10-24 13:00:00,REP/USDT,13.19,13.21,13.19,13.19,204.79,15.51
1603530000,2020-10-24 09:00:00,REP/USDT,13.62,13.62,13.19,13.19,19.53,1.48
1603508400,2020-10-24 03:00:00,REP/USDT,13.09,13.62,13.09,13.62,1.642,0.1222
1603501200,2020-10-24 01:00:00,REP/USDT,13.8,13.8,13.09,13.09,186.02,14.01
1603404000,2020-10-22 22:00:00,REP/USDT,13.82,13.82,13.8,13.8,115.74,8.382
1603393200,2020-10-22 19:00:00,REP/USDT,13.55,13.82,13.55,13.82,83.07,6.012
1603382400,2020-10-22 16:00:00,REP/USDT,13.55,13.55,13.55,13.55,162.49,11.99
1603368000,2020-10-22 12:00:00,REP/USDT,13.65,13.65,13.55,13.55,194.93,14.38
1603364400,2020-10-22 11:00:00,REP/USDT,13.64,13.65,13.64,13.65,1.034,0.07574
1603360800,2020-10-22 10:00:00,REP/USDT,13.63,13.64,13.63,13.64,5.0,0.3667
1603353600,2020-10-22 08:00:00,REP/USDT,13.55,13.63,13.55,13.63,27.3,2.005
1603346400,2020-10-22 06:00:00,REP/USDT,13.63,13.63,13.47,13.55,14.17,1.051
1603335600,2020-10-22 03:00:00,REP/USDT,13.62,13.63,13.62,13.63,94.34,6.922
1603328400,2020-10-22 01:00:00,REP/USDT,13.29,13.62,13.29,13.62,38.54,2.853
1603324800,2020-10-22 00:00:00,REP/USDT,13.25,13.29,13.25,13.29,4.677,0.3518
1603321200,2020-10-21 23:00:00,REP/USDT,13.4,13.4,13.08,13.25,13.8,1.049
1603314000,2020-10-21 21:00:00,REP/USDT,13.38,13.44,13.38,13.4,405.9,30.26
1603299600,2020-10-21 17:00:00,REP/USDT,13.63,13.63,13.38,13.38,94.74,7.031
1603288800,2020-10-21 14:00:00,REP/USDT,13.54,13.63,13.54,13.63,6.724,0.4963
1603285200,2020-10-21 13:00:00,REP/USDT,13.4,13.54,13.4,13.54,40.65,3.002
1603270800,2020-10-21 09:00:00,REP/USDT,13.44,13.44,13.4,13.4,42.84,3.197
1603260000,2020-10-21 06:00:00,REP/USDT,13.44,13.44,13.44,13.44,303.77,22.61
1603256400,2020-10-21 05:00:00,REP/USDT,13.25,13.44,13.25,13.44,411.36,30.94
1603242000,2020-10-21 01:00:00,REP/USDT,12.84,13.34,12.84,13.25,118.91,8.97
1603234800,2020-10-20 23:00:00,REP/USDT,13.0,13.0,12.84,12.84,2.914,0.2269
1603216800,2020-10-20 18:00:00,REP/USDT,13.09,13.09,12.74,13.0,1594.25,122.95
1603213200,2020-10-20 17:00:00,REP/USDT,13.09,13.2,13.09,13.09,6.0,0.4563
1603209600,2020-10-20 16:00:00,REP/USDT,13.29,13.29,13.09,13.09,168.35,12.86
1603206000,2020-10-20 15:00:00,REP/USDT,13.09,13.29,13.09,13.29,3.0,0.2257
1603198800,2020-10-20 13:00:00,REP/USDT,13.57,13.57,13.09,13.09,231.17,17.53
1603195200,2020-10-20 12:00:00,REP/USDT,13.3,13.57,13.3,13.57,3.0,0.221
1603191600,2020-10-20 11:00:00,REP/USDT,13.3,13.57,13.3,13.3,46.67,3.499
1603180800,2020-10-20 08:00:00,REP/USDT,13.6,13.6,13.3,13.3,18.51,1.391
1603177200,2020-10-20 07:00:00,REP/USDT,13.63,13.63,13.6,13.6,3.0,0.2207
1603173600,2020-10-20 06:00:00,REP/USDT,13.63,13.63,13.58,13.63,12.19,0.8953
1603159200,2020-10-20 02:00:00,REP/USDT,13.63,13.63,13.3,13.63,4.26,0.3179
1603134000,2020-10-19 19:00:00,REP/USDT,13.63,13.63,13.63,13.63,2.54,0.1864
1603130400,2020-10-19 18:00:00,REP/USDT,13.59,13.63,13.59,13.63,61.63,4.522
1603108800,2020-10-19 12:00:00,REP/USDT,13.52,13.59,13.52,13.59,2.985,0.2197
1603062000,2020-10-18 23:00:00,REP/USDT,13.47,13.52,13.47,13.52,5.623,0.416
1603054800,2020-10-18 21:00:00,REP/USDT,13.31,13.57,13.31,13.47,5.945,0.4397
1603036800,2020-10-18 16:00:00,REP/USDT,13.63,13.63,13.31,13.31,2.91,0.2187
1603033200,2020-10-18 15:00:00,REP/USDT,13.45,13.63,13.31,13.63,8.565,0.6384
1603000800,2020-10-18 06:00:00,REP/USDT,13.4,13.45,13.36,13.45,63.49,4.748
1602975600,2020-10-17 23:00:00,REP/USDT,13.46,13.46,13.4,13.4,10.91,0.8145
1602950400,2020-10-17 16:00:00,REP/USDT,13.46,13.46,13.46,13.46,39.82,2.958
1602946800,2020-10-17 15:00:00,REP/USDT,13.74,13.74,13.46,13.46,26.89,1.997
