https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume BTC
1658793600,2022-07-26 00:00:00,MANA/BTC,0.00004112,0.00004138,0.00004046,0.00004134,23175.3664,0.949019805605
1658707200,2022-07-25 00:00:00,MANA/BTC,0.00004262,0.00004277,0.00004092,0.00004103,23240.8415,0.965385218075
1658620800,2022-07-24 00:00:00,MANA/BTC,0.00004358,0.00004562,0.00004259,0.00004267,30084.4276,1.328941624147
1658534400,2022-07-23 00:00:00,MANA/BTC,0.00004111,0.0000445,0.00004084,0.00004349,44304.0435,1.928372479261
1658448000,2022-07-22 00:00:00,MANA/BTC,0.00004061,0.00004208,0.00003987,0.00004116,21548.9205,0.88134717802
1658361600,2022-07-21 00:00:00,MANA/BTC,0.00003965,0.00004071,0.00003888,0.00004054,12785.7784,0.50980613389
1658275200,2022-07-20 00:00:00,MANA/BTC,0.00004274,0.00004355,0.00003946,0.0000396,25725.3060062,1.0750049913178331
1658188800,2022-07-19 00:00:00,MANA/BTC,0.00004099,0.00004488,0.00004076,0.00004275,101118.16126688,4.336914712980845
1658102400,2022-07-18 00:00:00,MANA/BTC,0.00004041,0.00004202,0.00003984,0.00004106,59718.57443116,2.4330285968884101
1658016000,2022-07-17 00:00:00,MANA/BTC,0.00004092,0.00004102,0.00003992,0.00004043,9292.96407071,0.3758839385910941
1657929600,2022-07-16 00:00:00,MANA/BTC,0.00004065,0.00004097,0.00004,0.00004092,6441.56930603,0.2601486387384787
1657843200,2022-07-15 00:00:00,MANA/BTC,0.0000408,0.00004181,0.00004025,0.00004056,54768.27994728,2.2328459824593336
1657756800,2022-07-14 00:00:00,MANA/BTC,0.00004018,0.00004086,0.00003971,0.00004064,19617.84197608,0.791339933438673
1657670400,2022-07-13 00:00:00,MANA/BTC,0.00004057,0.00004115,0.00003978,0.00004021,22673.4069,0.912805257621
1657584000,2022-07-12 00:00:00,MANA/BTC,0.00004023,0.00004115,0.00004023,0.00004055,30320.31798362,1.2399856643339892
1657497600,2022-07-11 00:00:00,MANA/BTC,0.00004163,0.00004163,0.0000402,0.00004033,13662.85963967,0.556585042115903
1657411200,2022-07-10 00:00:00,MANA/BTC,0.00004201,0.00004206,0.00004118,0.00004172,8887.30261968,0.369919988342752
1657324800,2022-07-09 00:00:00,MANA/BTC,0.00004152,0.00004265,0.00004152,0.00004199,11853.99216504,0.5001793780431939
1657238400,2022-07-08 00:00:00,MANA/BTC,0.00004313,0.00004342,0.00004143,0.00004152,15959.72620635,0.673863300654621
1657152000,2022-07-07 00:00:00,MANA/BTC,0.00004461,0.00004644,0.00004041,0.00004321,135316.55551685,6.034456930353149
1657065600,2022-07-06 00:00:00,MANA/BTC,0.00004336,0.00004551,0.00004299,0.0000445,97952.84543911,4.3810853155872156
1656979200,2022-07-05 00:00:00,MANA/BTC,0.00004465,0.00004521,0.00004284,0.00004324,28941.52853217,1.2660410818876391
1656892800,2022-07-04 00:00:00,MANA/BTC,0.00004342,0.00004536,0.00004313,0.00004469,34270.74211587,1.5232770712679932
1656806400,2022-07-03 00:00:00,MANA/BTC,0.00004342,0.00004363,0.00004275,0.00004342,32617.54340531,1.4023414412071594
1656720000,2022-07-02 00:00:00,MANA/BTC,0.00004333,0.00004366,0.00004266,0.00004342,49179.10554894,2.1275415491235574
1656633600,2022-07-01 00:00:00,MANA/BTC,0.00004419,0.00004474,0.00004295,0.0000434,39968.73186724,1.7452376169106553
1656547200,2022-06-30 00:00:00,MANA/BTC,0.00004376,0.00004577,0.0000421,0.00004419,60118.07507422,2.622565843727194
1656460800,2022-06-29 00:00:00,MANA/BTC,0.00004375,0.0000442,0.00004312,0.00004374,43020.96075686,1.8819138433160543
1656374400,2022-06-28 00:00:00,MANA/BTC,0.00004665,0.00004826,0.00004349,0.0000438,66319.26072646,3.0501820665267379
1656288000,2022-06-27 00:00:00,MANA/BTC,0.00004448,0.00004734,0.0000444,0.00004653,73555.69775451,3.3598204068091135
1656201600,2022-06-26 00:00:00,MANA/BTC,0.00004758,0.000049,0.00004427,0.00004444,68126.27250007,3.1967770055366959
1656115200,2022-06-25 00:00:00,MANA/BTC,0.00004423,0.0000496,0.00004339,0.00004761,118671.71237284,5.5343369813220819
1656028800,2022-06-24 00:00:00,MANA/BTC,0.00004238,0.00004453,0.00004238,0.00004413,37101.87750445,1.6160234017373596
1655942400,2022-06-23 00:00:00,MANA/BTC,0.00004188,0.0000441,0.00004188,0.0000424,81186.98991064,3.4801508402133633
1655856000,2022-06-22 00:00:00,MANA/BTC,0.00004078,0.00004264,0.00003977,0.00004184,82809.08323117,3.4774427345310261
1655769600,2022-06-21 00:00:00,MANA/BTC,0.00004034,0.00004188,0.00003995,0.00004075,35592.4919804,1.4544766236011104
1655683200,2022-06-20 00:00:00,MANA/BTC,0.00004022,0.00004096,0.00003955,0.00004037,22135.72540821,0.8950827009208482
1655596800,2022-06-19 00:00:00,MANA/BTC,0.00004102,0.00004189,0.00003977,0.00004019,53384.66693002,2.1848756066433471
1655510400,2022-06-18 00:00:00,MANA/BTC,0.00004098,0.00004238,0.00004022,0.00004096,48561.87285322,2.003574728109761
1655424000,2022-06-17 00:00:00,MANA/BTC,0.00003978,0.00004141,0.00003968,0.000041,35820.10417177,1.4499808168744437
1655337600,2022-06-16 00:00:00,MANA/BTC,0.0000409,0.00004123,0.00003873,0.00003975,33022.42524056,1.3195767338897049
1655251200,2022-06-15 00:00:00,MANA/BTC,0.00003711,0.00004256,0.00003618,0.00004081,117234.85457352,4.5653590250694126
1655164800,2022-06-14 00:00:00,MANA/BTC,0.00003681,0.00003863,0.00003564,0.0000371,59052.78993279,2.18902456189583
1655078400,2022-06-13 00:00:00,MANA/BTC,0.00002976,0.00003705,0.00002885,0.00003683,375845.01218584,12.6245581638102589
1654992000,2022-06-12 00:00:00,MANA/BTC,0.00002876,0.00003124,0.00002755,0.00002966,133582.75519268,3.9168417544258624
1654905600,2022-06-11 00:00:00,MANA/BTC,0.00003062,0.0000312,0.00002822,0.00002878,139968.34307231,4.1188307260888654
1654819200,2022-06-10 00:00:00,MANA/BTC,0.00003229,0.00003246,0.00003039,0.00003061,103264.5535526,3.2671159194332816
1654732800,2022-06-09 00:00:00,MANA/BTC,0.00003244,0.00003309,0.00003211,0.00003227,20830.81304045,0.6784007464067375
1654646400,2022-06-08 00:00:00,MANA/BTC,0.00003273,0.00003325,0.00003239,0.00003241,26501.91875471,0.869951220540959
1654560000,2022-06-07 00:00:00,MANA/BTC,0.00003238,0.00003316,0.00003177,0.00003285,128614.73912264,4.2004422669096864
1654473600,2022-06-06 00:00:00,MANA/BTC,0.00003265,0.00003371,0.00003182,0.00003238,135004.5755499,4.385138726663704
1654387200,2022-06-05 00:00:00,MANA/BTC,0.00003285,0.00003306,0.00003218,0.00003264,44233.56410355,1.4390683477084613
1654300800,2022-06-04 00:00:00,MANA/BTC,0.00003302,0.0000333,0.00003203,0.00003279,12650.4432878,0.4155345759438279
1654214400,2022-06-03 00:00:00,MANA/BTC,0.00003407,0.00003409,0.00003266,0.00003298,18161.9490518,0.6014904150335264
1654128000,2022-06-02 00:00:00,MANA/BTC,0.00003293,0.00003406,0.0000323,0.00003405,158416.39866808,5.1964361370175055
1654041600,2022-06-01 00:00:00,MANA/BTC,0.0000342,0.00003432,0.00003264,0.00003295,26299.06268924,0.8735518326884984
1653955200,2022-05-31 00:00:00,MANA/BTC,0.00003419,0.00003565,0.0000334,0.00003409,36579.93808992,1.2563276093056798
1653868800,2022-05-30 00:00:00,MANA/BTC,0.00003304,0.00003468,0.00003276,0.00003419,29834.01126654,1.0142785370490435
1653782400,2022-05-29 00:00:00,MANA/BTC,0.00003292,0.0000331,0.00003177,0.00003296,88601.96144513,2.916528450358829
1653696000,2022-05-28 00:00:00,MANA/BTC,0.00003241,0.00003361,0.00003241,0.00003297,172965.44924778,5.6767439498494111
1653609600,2022-05-27 00:00:00,MANA/BTC,0.00003392,0.00003409,0.00003175,0.00003243,56002.65144264,1.8328631682058572
1653523200,2022-05-26 00:00:00,MANA/BTC,0.00003575,0.0000372,0.00003334,0.00003382,98745.89517823,3.4329647539171947
1653436800,2022-05-25 00:00:00,MANA/BTC,0.00003507,0.00003627,0.00003393,0.00003584,48303.16142951,1.690741026738929
1653350400,2022-05-24 00:00:00,MANA/BTC,0.00003543,0.00003585,0.00003384,0.00003513,112153.98501832,3.92806345019743
1653264000,2022-05-23 00:00:00,MANA/BTC,0.00003637,0.00003769,0.00003518,0.0000354,49980.88443154,1.8188602344529628
1653177600,2022-05-22 00:00:00,MANA/BTC,0.00003711,0.0000382,0.00003614,0.0000364,36113.85595507,1.3399053270514996
1653091200,2022-05-21 00:00:00,MANA/BTC,0.0000366,0.0000378,0.00003589,0.00003716,75034.30106394,2.7916842512681939
1653004800,2022-05-20 00:00:00,MANA/BTC,0.00003693,0.00003791,0.0000356,0.0000365,87115.44080141,3.142574037475175
1652918400,2022-05-19 00:00:00,MANA/BTC,0.00003605,0.00003824,0.00003409,0.00003692,227737.89088286,8.212804985071991
1652832000,2022-05-18 00:00:00,MANA/BTC,0.00004004,0.0000404,0.00003589,0.000036,60194.99150962,2.2727363586763171
1652745600,2022-05-17 00:00:00,MANA/BTC,0.00003938,0.00004088,0.00003871,0.00004004,32566.60879676,1.2985217676302965
1652659200,2022-05-16 00:00:00,MANA/BTC,0.00004269,0.00004269,0.0000391,0.00003936,177144.99106595,7.1854583402412945
1652572800,2022-05-15 00:00:00,MANA/BTC,0.00004441,0.00004516,0.00004002,0.00004276,225534.80363072,9.567383534459584
1652486400,2022-05-14 00:00:00,MANA/BTC,0.00003498,0.00004463,0.00003447,0.00004432,382623.16453799,15.4867574074172052
1652400000,2022-05-13 00:00:00,MANA/BTC,0.00002444,0.00003856,0.00002432,0.00003495,680591.19913528,23.0864052018723315
1652313600,2022-05-12 00:00:00,MANA/BTC,0.00002646,0.00002817,0.0000225,0.00002444,373640.54759343,9.5373503303858676
1652227200,2022-05-11 00:00:00,MANA/BTC,0.00003588,0.00003694,0.0000264,0.00002654,218953.29027146,6.8588493416348508
1652140800,2022-05-10 00:00:00,MANA/BTC,0.00003532,0.00003799,0.00003427,0.00003588,72955.26128394,2.6570524518776968
1652054400,2022-05-09 00:00:00,MANA/BTC,0.00003913,0.00003963,0.00003503,0.00003532,65383.16706685,2.4164723028334127
1651968000,2022-05-08 00:00:00,MANA/BTC,0.0000387,0.00003996,0.00003806,0.00003912,47511.6739023,1.8515444877551074
1651881600,2022-05-07 00:00:00,MANA/BTC,0.00004021,0.00004033,0.00003832,0.00003862,9085.16615895,0.3573230769180627
1651795200,2022-05-06 00:00:00,MANA/BTC,0.00004005,0.00004067,0.00003907,0.0000402,21572.24061005,0.8577742484683224
1651708800,2022-05-05 00:00:00,MANA/BTC,0.00004192,0.00004223,0.00003863,0.0000401,58790.25967188,2.3333315864430939
1651622400,2022-05-04 00:00:00,MANA/BTC,0.000039,0.0000423,0.0000385,0.0000418,41492.51014285,1.6660272487333317
1651536000,2022-05-03 00:00:00,MANA/BTC,0.0000391,0.00004135,0.0000386,0.00003905,38196.95066808,1.5174276317954789
1651449600,2022-05-02 00:00:00,MANA/BTC,0.00003964,0.0000409,0.0000375,0.00003913,51433.98675172,1.985508420714518
1651363200,2022-05-01 00:00:00,MANA/BTC,0.0000381,0.00004044,0.00003737,0.00003968,36945.44821183,1.4395475298495529
1651276800,2022-04-30 00:00:00,MANA/BTC,0.00004319,0.00004385,0.00003568,0.00003808,83413.9408879,3.2762619429451705
1651190400,2022-04-29 00:00:00,MANA/BTC,0.00004541,0.0000456,0.0000424,0.00004321,29291.72890429,1.2860866430519343
1651104000,2022-04-28 00:00:00,MANA/BTC,0.00004699,0.000047,0.00004508,0.00004541,25249.32639348,1.1607238084842423
1651017600,2022-04-27 00:00:00,MANA/BTC,0.00004744,0.00004814,0.00004669,0.00004702,18326.99309001,0.8697377435754986
1650931200,2022-04-26 00:00:00,MANA/BTC,0.000049,0.00004939,0.0000471,0.00004741,39079.63307993,1.8730191632596563
1650844800,2022-04-25 00:00:00,MANA/BTC,0.00005075,0.00005075,0.00004808,0.00004896,79038.26198246,3.8589476893585378
1650758400,2022-04-24 00:00:00,MANA/BTC,0.00005101,0.0000512,0.00004973,0.0000508,29040.6458,1.464195155764
1650672000,2022-04-23 00:00:00,MANA/BTC,0.00005123,0.00005149,0.00005073,0.00005095,14088.53445543,0.7206671239158101
1650585600,2022-04-22 00:00:00,MANA/BTC,0.00005002,0.00005173,0.00004997,0.00005131,27341.60524759,1.3922096511338184
1650499200,2022-04-21 00:00:00,MANA/BTC,0.00005093,0.00005151,0.00004971,0.00005005,50929.7763822,2.5762892370116899
1650412800,2022-04-20 00:00:00,MANA/BTC,0.00005213,0.00005402,0.00005045,0.0000509,61945.82191068,3.2243132195923245
1650326400,2022-04-19 00:00:00,MANA/BTC,0.00005115,0.00005365,0.00005085,0.00005213,52459.80394292,2.7437608720362414
1650240000,2022-04-18 00:00:00,MANA/BTC,0.00005165,0.00005232,0.00005068,0.00005119,37944.17522004,1.9466005139592234
1650153600,2022-04-17 00:00:00,MANA/BTC,0.0000533,0.00005337,0.00005151,0.00005176,25539.14448956,1.3405348255874764
1650067200,2022-04-16 00:00:00,MANA/BTC,0.00005285,0.00005405,0.00005273,0.00005323,27030.21259284,1.441354267290038
1649980800,2022-04-15 00:00:00,MANA/BTC,0.00005304,0.00005356,0.0000526,0.0000529,13578.23212416,0.7202082032308252
1649894400,2022-04-14 00:00:00,MANA/BTC,0.00005346,0.00005396,0.00005275,0.0000531,19182.19562363,1.0213301695500762
1649808000,2022-04-13 00:00:00,MANA/BTC,0.00005374,0.000054,0.00005305,0.00005349,31027.49142826,1.6606613757025872
1649721600,2022-04-12 00:00:00,MANA/BTC,0.00005206,0.00005456,0.00005195,0.00005372,66506.46687866,3.5542807643542582
1649635200,2022-04-11 00:00:00,MANA/BTC,0.00005366,0.0000538,0.00005119,0.00005192,69294.47101398,3.6341921521390928
1649548800,2022-04-10 00:00:00,MANA/BTC,0.00005462,0.00005481,0.00005367,0.00005367,15304.96815782,0.8295561722865174
1649462400,2022-04-09 00:00:00,MANA/BTC,0.00005368,0.00005494,0.00005355,0.00005463,35069.28786327,1.9035627325509244
1649376000,2022-04-08 00:00:00,MANA/BTC,0.00005553,0.00005612,0.00005327,0.00005368,63316.56414596,3.4557042989429181
1649289600,2022-04-07 00:00:00,MANA/BTC,0.00005384,0.0000557,0.00005351,0.00005554,64755.18598624,3.5530243597210914
1649203200,2022-04-06 00:00:00,MANA/BTC,0.0000563,0.00005634,0.0000529,0.00005398,161882.20478987,8.823185849385245
1649116800,2022-04-05 00:00:00,MANA/BTC,0.00005708,0.00005785,0.00005601,0.00005629,115546.57234653,6.5604131340974915
1649030400,2022-04-04 00:00:00,MANA/BTC,0.00005858,0.00005944,0.0000564,0.00005709,127749.89870816,7.3832831408848439
1648944000,2022-04-03 00:00:00,MANA/BTC,0.0000577,0.00005884,0.00005709,0.0000586,121673.57728729,7.069430008410586
1648857600,2022-04-02 00:00:00,MANA/BTC,0.00005719,0.00005945,0.000057,0.0000576,190427.0623254,11.1190380278243121
1648771200,2022-04-01 00:00:00,MANA/BTC,0.00005742,0.00005789,0.00005538,0.0000572,147792.15063514,8.4291160592682807
1648684800,2022-03-31 00:00:00,MANA/BTC,0.00005743,0.00006024,0.00005636,0.0000574,327042.21657528,19.001458720942496
1648598400,2022-03-30 00:00:00,MANA/BTC,0.00005678,0.00005816,0.00005565,0.00005737,58035.24582491,3.3091257631466846
1648512000,2022-03-29 00:00:00,MANA/BTC,0.00005683,0.00005814,0.00005588,0.00005683,91819.5244633,5.234022741355484
1648425600,2022-03-28 00:00:00,MANA/BTC,0.00005846,0.00005918,0.00005661,0.00005686,204619.33955726,11.9423647566146216
1648339200,2022-03-27 00:00:00,MANA/BTC,0.00005875,0.0000592,0.00005756,0.00005855,100037.00694183,5.8624620250781932
1648252800,2022-03-26 00:00:00,MANA/BTC,0.00005851,0.00005907,0.0000578,0.00005877,30145.43967984,1.7669778093650402
1648166400,2022-03-25 00:00:00,MANA/BTC,0.00006138,0.00006149,0.00005813,0.00005845,189419.88398452,11.303452947757492
1648080000,2022-03-24 00:00:00,MANA/BTC,0.00005919,0.00006231,0.00005919,0.00006122,141941.07929907,8.6380224286492576
1647993600,2022-03-23 00:00:00,MANA/BTC,0.00005743,0.00005992,0.00005708,0.00005905,67104.21420019,3.9463437710646725
1647907200,2022-03-22 00:00:00,MANA/BTC,0.00005858,0.00005875,0.00005697,0.00005747,47032.95251446,2.7165528222093767
1647820800,2022-03-21 00:00:00,MANA/BTC,0.00005816,0.00005979,0.00005775,0.00005864,43042.15969517,2.5285264271955549
1647734400,2022-03-20 00:00:00,MANA/BTC,0.00005935,0.00005935,0.00005788,0.00005816,78054.83887325,4.5660228574217442
1647648000,2022-03-19 00:00:00,MANA/BTC,0.00005873,0.00006097,0.00005822,0.00005935,40741.57614128,2.4355792439445624
1647561600,2022-03-18 00:00:00,MANA/BTC,0.00005964,0.00005964,0.00005814,0.00005868,30339.18346355,1.7783937038934642
1647475200,2022-03-17 00:00:00,MANA/BTC,0.00006058,0.00006169,0.00005929,0.00005955,69460.97108765,4.1869257565137428
1647388800,2022-03-16 00:00:00,MANA/BTC,0.00005782,0.00006085,0.0000563,0.00006056,118329.39055353,6.9523612253414936
1647302400,2022-03-15 00:00:00,MANA/BTC,0.00005825,0.0000587,0.00005727,0.00005781,31927.03832139,1.8564658009642507
1647216000,2022-03-14 00:00:00,MANA/BTC,0.00005957,0.00005968,0.00005771,0.0000581,19488.41464712,1.1444667211460892
1647129600,2022-03-13 00:00:00,MANA/BTC,0.00005943,0.00006241,0.00005928,0.00005969,124171.95024146,7.5497726497889515
1647043200,2022-03-12 00:00:00,MANA/BTC,0.00005954,0.00006017,0.00005932,0.00005957,17910.2886998,1.0682067628850547
1646956800,2022-03-11 00:00:00,MANA/BTC,0.00006014,0.00006065,0.00005926,0.00005949,45610.50179319,2.7335057637722329
1646870400,2022-03-10 00:00:00,MANA/BTC,0.0000595,0.00006127,0.0000589,0.00006012,77062.7844475,4.6315722144766197
1646784000,2022-03-09 00:00:00,MANA/BTC,0.00006184,0.00006227,0.00005896,0.0000595,46144.03770874,2.7719356489370905
1646697600,2022-03-08 00:00:00,MANA/BTC,0.00006201,0.00006273,0.0000615,0.00006179,32363.24093137,2.0092826391474948
1646611200,2022-03-07 00:00:00,MANA/BTC,0.00006288,0.00006443,0.00006185,0.00006201,90974.2647862,5.7366119499540035
1646524800,2022-03-06 00:00:00,MANA/BTC,0.00006478,0.00006551,0.00006288,0.00006288,55473.8844663,3.5487844939392504
1646438400,2022-03-05 00:00:00,MANA/BTC,0.00006328,0.00006525,0.00006223,0.00006496,65856.53784881,4.246839261168366
1646352000,2022-03-04 00:00:00,MANA/BTC,0.00006209,0.0000638,0.00006099,0.00006332,30909.93870713,1.9300944483567314
1646265600,2022-03-03 00:00:00,MANA/BTC,0.00006275,0.00006288,0.00006138,0.0000621,53962.89372362,3.3561152009622283
1646179200,2022-03-02 00:00:00,MANA/BTC,0.00006393,0.00006429,0.00006227,0.00006266,48088.60229888,3.0476213791454677
1646092800,2022-03-01 00:00:00,MANA/BTC,0.00006605,0.0000664,0.00006331,0.00006392,88554.92314252,5.7120710826057837
1646006400,2022-02-28 00:00:00,MANA/BTC,0.00006763,0.00006807,0.0000648,0.00006592,106653.42576445,7.0988674382520346
1645920000,2022-02-27 00:00:00,MANA/BTC,0.00006833,0.00006932,0.00006615,0.00006782,114011.61763923,7.6922781007086589
1645833600,2022-02-26 00:00:00,MANA/BTC,0.00006988,0.00007134,0.00006819,0.00006851,69743.71639769,4.836211677770957
1645747200,2022-02-25 00:00:00,MANA/BTC,0.00006753,0.00007045,0.00006629,0.00006986,102076.37128718,6.9519406198017304
1645660800,2022-02-24 00:00:00,MANA/BTC,0.00006857,0.00006928,0.00006341,0.00006752,268548.12740169,17.777219799466842
1645574400,2022-02-23 00:00:00,MANA/BTC,0.00006919,0.00007186,0.00006827,0.00006857,141593.71075543,9.9331688386084181
1645488000,2022-02-22 00:00:00,MANA/BTC,0.00006701,0.00006939,0.00006528,0.00006927,131871.84953618,8.8746941842006072
1645401600,2022-02-21 00:00:00,MANA/BTC,0.00007016,0.00007502,0.00006659,0.00006703,235283.06760835,16.9137683273414321
1645315200,2022-02-20 00:00:00,MANA/BTC,0.00007192,0.00007192,0.0000687,0.00007015,202605.79383657,14.0909085265061363
1645228800,2022-02-19 00:00:00,MANA/BTC,0.00007413,0.00007534,0.00007095,0.00007208,95184.59223791,6.9172711987574189
1645142400,2022-02-18 00:00:00,MANA/BTC,0.00007587,0.00007795,0.00007343,0.00007422,125537.25497399,9.4640750955675918
1645056000,2022-02-17 00:00:00,MANA/BTC,0.00007431,0.00007962,0.00007403,0.00007598,276843.68307881,21.1509812077086737
