https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT
1663261200000.0,2022-09-15 17:00:00,BCH/USDT,118.825,119.3,118.75,118.875,36.678809043112516,4360.193425
1663257600000.0,2022-09-15 16:00:00,BCH/USDT,118.425,119.275,117.775,118.825,715.8918013885966,85065.8433
1663254000000.0,2022-09-15 15:00:00,BCH/USDT,117.875,119.05,116.2,118.425,3122.647934979945,369799.5817
1663250400000.0,2022-09-15 14:00:00,BCH/USDT,120.775,123.05,117.35,117.875,4532.018036691411,534211.626075
1663246800000.0,2022-09-15 13:00:00,BCH/USDT,120.525,120.8,119.925,120.775,511.60533367832744,61789.134175
1663243200000.0,2022-09-15 12:00:00,BCH/USDT,120.0,120.775,119.8,120.525,751.0831059946069,90524.29135
1663239600000.0,2022-09-15 11:00:00,BCH/USDT,119.375,120.2,119.0,120.0,92.63208895833333,11115.850675
1663236000000.0,2022-09-15 10:00:00,BCH/USDT,119.725,120.175,119.125,119.375,441.45968314136127,52699.249675
1663232400000.0,2022-09-15 09:00:00,BCH/USDT,119.65,119.875,119.125,119.725,243.8250661933598,29191.95605
1663228800000.0,2022-09-15 08:00:00,BCH/USDT,120.075,120.1,118.95,119.65,617.6513811115753,73901.98775
1663225200000.0,2022-09-15 07:00:00,BCH/USDT,119.225,120.825,119.05,120.075,3081.569357484905,370019.4406
1663221600000.0,2022-09-15 06:00:00,BCH/USDT,118.425,120.15,116.55,119.225,3044.98892849654,363038.805
1663218000000.0,2022-09-15 05:00:00,BCH/USDT,117.425,118.575,117.2,118.425,284.5414825839139,33696.825075
1663214400000.0,2022-09-15 04:00:00,BCH/USDT,117.45,117.8,116.8,117.425,857.9574969129231,100745.659075
1663210800000.0,2022-09-15 03:00:00,BCH/USDT,117.925,117.975,116.05,117.45,2187.712582375479,256946.8428
1663207200000.0,2022-09-15 02:00:00,BCH/USDT,119.175,119.175,116.45,117.925,2475.6671293194827,291943.046225
1663203600000.0,2022-09-15 01:00:00,BCH/USDT,119.075,119.275,117.775,119.175,492.0139853157122,58635.7667
1663200000000.0,2022-09-15 00:00:00,BCH/USDT,120.05,120.3,118.75,119.075,1061.811100356918,126435.156775
1663196400000.0,2022-09-14 23:00:00,BCH/USDT,120.25,120.425,120.05,120.05,179.75241982507288,21579.278
1663192800000.0,2022-09-14 22:00:00,BCH/USDT,119.975,120.75,119.525,120.25,482.72039625779627,58047.12765
1663189200000.0,2022-09-14 21:00:00,BCH/USDT,118.3,120.075,117.875,119.975,378.7520756407585,45440.780275
1663185600000.0,2022-09-14 20:00:00,BCH/USDT,118.425,118.525,117.975,118.3,107.70356614539307,12741.331875
1663182000000.0,2022-09-14 19:00:00,BCH/USDT,117.225,118.45,117.05,118.425,661.4092117373865,78327.3859
1663178400000.0,2022-09-14 18:00:00,BCH/USDT,118.3,118.925,116.075,117.225,2175.0155606739177,254966.1991
1663174800000.0,2022-09-14 17:00:00,BCH/USDT,118.25,119.45,118.175,118.3,366.5137144970414,43358.572425
1663171200000.0,2022-09-14 16:00:00,BCH/USDT,118.475,118.575,117.8,118.25,247.15985179704015,29226.652475
1663167600000.0,2022-09-14 15:00:00,BCH/USDT,118.675,119.225,118.4,118.475,208.0192730533868,24645.083375
1663164000000.0,2022-09-14 14:00:00,BCH/USDT,118.95,119.0,117.525,118.675,448.7092336212345,53250.5683
1663160400000.0,2022-09-14 13:00:00,BCH/USDT,119.15,119.425,117.8,118.95,343.4351174863388,40851.607225
1663156800000.0,2022-09-14 12:00:00,BCH/USDT,118.4,120.225,117.625,119.15,902.7822207301721,107566.5016
1663153200000.0,2022-09-14 11:00:00,BCH/USDT,119.65,119.675,117.6,118.4,169.7455760135135,20097.8762
1663149600000.0,2022-09-14 10:00:00,BCH/USDT,119.5,119.85,119.3,119.65,49.75510760551609,5953.198625
1663146000000.0,2022-09-14 09:00:00,BCH/USDT,119.7,119.825,119.1,119.5,88.92220271966526,10626.203225
1663142400000.0,2022-09-14 08:00:00,BCH/USDT,118.8,120.15,118.175,119.7,366.47940121136173,43867.584325
1663138800000.0,2022-09-14 07:00:00,BCH/USDT,118.875,119.7,117.725,118.8,200.10781712962964,23772.808675
1663135200000.0,2022-09-14 06:00:00,BCH/USDT,119.65,119.775,118.4,118.875,53.14814342797056,6317.98555
1663131600000.0,2022-09-14 05:00:00,BCH/USDT,120.075,120.325,119.575,119.65,106.27519995821145,12715.827675
1663128000000.0,2022-09-14 04:00:00,BCH/USDT,120.45,120.475,119.825,120.075,295.52039787632725,35484.611775
1663124400000.0,2022-09-14 03:00:00,BCH/USDT,120.325,120.75,119.65,120.45,247.55583582399336,29818.100425
1663120800000.0,2022-09-14 02:00:00,BCH/USDT,119.25,120.375,118.95,120.325,557.6616415956784,67100.637025
1663117200000.0,2022-09-14 01:00:00,BCH/USDT,118.25,119.3,118.15,119.25,601.4035597484277,71717.3745
1663113600000.0,2022-09-14 00:00:00,BCH/USDT,117.525,118.75,116.825,118.25,141.69734820295983,16755.711425
1663110000000.0,2022-09-13 23:00:00,BCH/USDT,118.1,118.125,116.575,117.525,77.51969793660923,9110.5025
1663106400000.0,2022-09-13 22:00:00,BCH/USDT,118.125,118.475,117.2,118.1,525.9045313293818,62109.32515
1663102800000.0,2022-09-13 21:00:00,BCH/USDT,118.25,118.35,116.725,118.125,204.02778243386243,24100.7818
1663099200000.0,2022-09-13 20:00:00,BCH/USDT,118.425,119.075,118.15,118.25,209.63388181818183,24789.206525
1663095600000.0,2022-09-13 19:00:00,BCH/USDT,117.625,118.625,115.975,118.425,742.2911467173317,87905.82905
1663092000000.0,2022-09-13 18:00:00,BCH/USDT,120.2,120.575,117.5,117.625,494.89203974495217,58211.676175
1663088400000.0,2022-09-13 17:00:00,BCH/USDT,120.4,121.175,120.025,120.2,266.1918583610649,31996.261375
1663084800000.0,2022-09-13 16:00:00,BCH/USDT,120.2,121.5,119.825,120.4,2277.7497568521594,274241.070725
1663081200000.0,2022-09-13 15:00:00,BCH/USDT,120.325,120.8,119.775,120.2,2681.8200592762064,322354.771125
1663077600000.0,2022-09-13 14:00:00,BCH/USDT,121.775,122.625,119.75,120.325,4443.451869104509,534658.34615
1663074000000.0,2022-09-13 13:00:00,BCH/USDT,124.6,124.9,121.7,121.775,8744.472530897145,1064858.14245
1663070400000.0,2022-09-13 12:00:00,BCH/USDT,132.85,133.75,123.7,124.625,7845.931566098295,977799.221425
1663066800000.0,2022-09-13 11:00:00,BCH/USDT,129.55,133.625,129.525,132.85,1701.8896226947686,226096.036375
1663063200000.0,2022-09-13 10:00:00,BCH/USDT,128.85,130.025,128.6,129.55,176.98053956001542,22927.8289
1663059600000.0,2022-09-13 09:00:00,BCH/USDT,128.875,129.675,128.5,128.85,332.0402634846721,42783.38795
1663056000000.0,2022-09-13 08:00:00,BCH/USDT,129.25,129.45,128.55,128.875,51.66855208535402,6658.78465
1663052400000.0,2022-09-13 07:00:00,BCH/USDT,128.7,129.975,128.7,129.25,311.9419353965184,40318.49515
1663048800000.0,2022-09-13 06:00:00,BCH/USDT,128.725,129.8,128.125,128.7,430.7113644133645,55432.5526
1663045200000.0,2022-09-13 05:00:00,BCH/USDT,128.45,129.025,128.4,128.725,1.5691747912215965,201.992025
1663041600000.0,2022-09-13 04:00:00,BCH/USDT,128.725,129.175,128.45,128.45,108.54131043207475,13942.131325
1663038000000.0,2022-09-13 03:00:00,BCH/USDT,128.3,128.75,127.75,128.725,478.6807102349971,61618.174425
1663034400000.0,2022-09-13 02:00:00,BCH/USDT,127.475,128.425,126.625,128.3,160.8338059236165,20634.9773
1663030800000.0,2022-09-13 01:00:00,BCH/USDT,127.425,127.875,126.625,127.475,174.5774965679545,22254.266375
1663027200000.0,2022-09-13 00:00:00,BCH/USDT,128.875,129.05,126.7,127.425,274.8670064743967,35024.9283
1663023600000.0,2022-09-12 23:00:00,BCH/USDT,128.4,128.95,128.25,128.875,208.491912900097,26869.395275
1663020000000.0,2022-09-12 22:00:00,BCH/USDT,128.625,129.15,128.275,128.4,119.8713691588785,15391.4838
1663016400000.0,2022-09-12 21:00:00,BCH/USDT,129.15,129.175,128.075,128.625,119.46314518950437,15365.94705
1663012800000.0,2022-09-12 20:00:00,BCH/USDT,128.75,129.3,128.675,129.15,130.65434010840107,16874.008025
1663009200000.0,2022-09-12 19:00:00,BCH/USDT,128.925,128.975,128.4,128.75,118.10684038834951,15206.2557
1663005600000.0,2022-09-12 18:00:00,BCH/USDT,129.4,129.475,127.95,128.925,1511.6969140973433,194895.52465
1663002000000.0,2022-09-12 17:00:00,BCH/USDT,128.0,129.475,127.85,129.4,1319.6096647990726,170757.490625
1662998400000.0,2022-09-12 16:00:00,BCH/USDT,128.05,128.45,126.375,128.0,443.455283984375,56762.27635
1662994800000.0,2022-09-12 15:00:00,BCH/USDT,129.9,129.925,127.65,128.05,670.0849084342053,85804.372525
1662991200000.0,2022-09-12 14:00:00,BCH/USDT,131.025,131.475,129.575,129.9,758.835392417244,98572.717475
1662987600000.0,2022-09-12 13:00:00,BCH/USDT,132.6,132.8,130.6,131.025,584.3551404312153,76565.132275
1662984000000.0,2022-09-12 12:00:00,BCH/USDT,132.2,132.9,131.1,132.6,220.64637858220212,29257.7098
1662980400000.0,2022-09-12 11:00:00,BCH/USDT,131.525,132.875,131.2,132.2,711.3493322617247,94040.381725
1662976800000.0,2022-09-12 10:00:00,BCH/USDT,131.35,131.85,130.425,131.525,318.1771573845277,41848.250625
1662973200000.0,2022-09-12 09:00:00,BCH/USDT,131.875,131.925,131.175,131.35,150.45807194518463,19762.66775
1662969600000.0,2022-09-12 08:00:00,BCH/USDT,129.9,132.425,129.75,131.875,435.0470727962085,57371.832725
1662966000000.0,2022-09-12 07:00:00,BCH/USDT,128.35,130.25,128.35,129.9,305.97962933025406,39746.75385
1662962400000.0,2022-09-12 06:00:00,BCH/USDT,129.075,129.125,127.725,128.35,517.0343474873393,66361.3585
1662958800000.0,2022-09-12 05:00:00,BCH/USDT,128.85,129.2,128.5,129.075,118.78322448189039,15331.9447
1662955200000.0,2022-09-12 04:00:00,BCH/USDT,128.55,129.125,128.35,128.85,292.11021148622433,37638.40075
1662951600000.0,2022-09-12 03:00:00,BCH/USDT,129.675,129.85,127.525,128.55,5101.720524893037,655826.173475
1662948000000.0,2022-09-12 02:00:00,BCH/USDT,131.45,131.65,128.7,129.675,5417.708761133602,702541.3836
1662944400000.0,2022-09-12 01:00:00,BCH/USDT,128.3,132.0,128.05,131.45,1406.7303708634463,184914.70725
1662940800000.0,2022-09-12 00:00:00,BCH/USDT,130.275,130.3,128.225,128.3,846.6727749415431,108628.117025
1662937200000.0,2022-09-11 23:00:00,BCH/USDT,129.575,130.45,128.925,130.275,326.99783246977546,42599.642625
1662933600000.0,2022-09-11 22:00:00,BCH/USDT,128.35,129.975,128.325,129.575,867.3793237507236,112390.675875
1662930000000.0,2022-09-11 21:00:00,BCH/USDT,130.125,130.4,127.475,128.35,298.45646065446044,38306.886725
1662926400000.0,2022-09-11 20:00:00,BCH/USDT,131.7,131.925,128.875,130.125,1568.5889934678194,204112.642775
1662922800000.0,2022-09-11 19:00:00,BCH/USDT,131.5,132.225,131.475,131.7,253.53270956719822,33390.25785
1662919200000.0,2022-09-11 18:00:00,BCH/USDT,132.2,132.3,131.4,131.5,113.6100536121673,14939.72205
1662915600000.0,2022-09-11 17:00:00,BCH/USDT,131.725,133.2,131.65,132.2,558.8282696671711,73877.09725
1662912000000.0,2022-09-11 16:00:00,BCH/USDT,130.775,132.05,130.775,131.725,325.6714441070412,42899.070975
1662908400000.0,2022-09-11 15:00:00,BCH/USDT,130.2,131.15,130.15,130.775,292.48955496081055,38250.32155
1662904800000.0,2022-09-11 14:00:00,BCH/USDT,130.75,130.825,129.925,130.2,83.50457411674348,10872.29555
1662901200000.0,2022-09-11 13:00:00,BCH/USDT,130.775,130.825,130.075,130.75,107.01093652007648,13991.67995
1662897600000.0,2022-09-11 12:00:00,BCH/USDT,130.725,131.025,130.075,130.775,182.06367654368188,23809.3773
1662894000000.0,2022-09-11 11:00:00,BCH/USDT,130.725,131.2,130.625,130.725,58.54646242111302,7653.4863
1662890400000.0,2022-09-11 10:00:00,BCH/USDT,130.425,130.95,130.225,130.725,100.6360260087971,13155.6445
1662886800000.0,2022-09-11 09:00:00,BCH/USDT,130.35,130.425,129.575,130.425,427.22231205673756,55720.47005
1662883200000.0,2022-09-11 08:00:00,BCH/USDT,130.25,130.625,129.825,130.35,131.432668009206,17132.248275
1662879600000.0,2022-09-11 07:00:00,BCH/USDT,129.475,130.65,129.4,130.25,277.1483727447217,36098.57555
1662876000000.0,2022-09-11 06:00:00,BCH/USDT,131.075,131.325,128.15,129.475,1018.8041102529446,131909.662175
1662872400000.0,2022-09-11 05:00:00,BCH/USDT,131.0,131.4,130.75,131.075,46.79276463856571,6133.361625
1662868800000.0,2022-09-11 04:00:00,BCH/USDT,131.25,131.45,130.85,131.0,161.9193492366412,21211.43475
1662865200000.0,2022-09-11 03:00:00,BCH/USDT,131.6,131.8,130.975,131.25,140.17111485714287,18397.458825
1662861600000.0,2022-09-11 02:00:00,BCH/USDT,132.075,132.275,130.75,131.6,185.0131787613982,24347.734325
1662858000000.0,2022-09-11 01:00:00,BCH/USDT,132.375,132.925,131.925,132.075,916.0000280143859,120980.7037
1662854400000.0,2022-09-11 00:00:00,BCH/USDT,132.55,133.25,131.8,132.375,800.2623839471199,105934.733075
1662850800000.0,2022-09-10 23:00:00,BCH/USDT,132.75,133.8,132.5,132.55,496.2340960015089,65775.829425
1662847200000.0,2022-09-10 22:00:00,BCH/USDT,131.525,132.95,131.425,132.75,572.771309039548,76035.391275
1662843600000.0,2022-09-10 21:00:00,BCH/USDT,131.675,133.2,131.275,131.525,156.21456111005512,20546.12015
1662840000000.0,2022-09-10 20:00:00,BCH/USDT,131.875,132.275,131.325,131.7,327.60915375854216,43146.12555
1662836400000.0,2022-09-10 19:00:00,BCH/USDT,131.825,132.0,131.45,131.875,319.9646608530806,42195.33965
1662832800000.0,2022-09-10 18:00:00,BCH/USDT,130.625,132.2,130.475,131.825,315.5827566849991,41601.6969
1662829200000.0,2022-09-10 17:00:00,BCH/USDT,131.975,132.1,130.475,130.625,784.9480834449761,102533.8434
1662825600000.0,2022-09-10 16:00:00,BCH/USDT,132.875,133.35,131.65,131.975,437.86712483424895,57787.5138
1662822000000.0,2022-09-10 15:00:00,BCH/USDT,133.95,134.375,132.7,132.875,401.4145751646284,53337.961675
1662818400000.0,2022-09-10 14:00:00,BCH/USDT,132.8,134.725,132.65,133.95,576.4552566256066,77216.181625
1662814800000.0,2022-09-10 13:00:00,BCH/USDT,134.3,134.45,132.4,132.8,321.66466886295177,42717.068025
1662811200000.0,2022-09-10 12:00:00,BCH/USDT,133.55,134.3,131.625,134.3,706.5334270290393,94887.43925
1662807600000.0,2022-09-10 11:00:00,BCH/USDT,132.125,134.2,132.075,133.55,269.560995132909,35999.8709
1662804000000.0,2022-09-10 10:00:00,BCH/USDT,132.7,132.7,131.75,132.125,165.87844881740776,21916.69005
1662800400000.0,2022-09-10 09:00:00,BCH/USDT,131.9,132.725,131.8,132.7,99.89477147701582,13256.036175
1662796800000.0,2022-09-10 08:00:00,BCH/USDT,131.425,133.975,131.425,131.9,565.5259075056861,74592.8672
1662793200000.0,2022-09-10 07:00:00,BCH/USDT,134.525,134.575,131.125,131.425,601.2768055925432,79022.804175
1662789600000.0,2022-09-10 06:00:00,BCH/USDT,133.85,134.7,133.6,134.525,590.5254777922319,79440.4399
1662786000000.0,2022-09-10 05:00:00,BCH/USDT,132.925,134.975,132.9,133.85,295.978770078446,39616.758375
1662782400000.0,2022-09-10 04:00:00,BCH/USDT,133.575,134.125,132.225,132.9,206.24480267118133,27409.934275
1662778800000.0,2022-09-10 03:00:00,BCH/USDT,133.45,134.375,133.4,133.575,351.06718004866184,46893.798575
1662775200000.0,2022-09-10 02:00:00,BCH/USDT,132.95,133.625,132.425,133.45,266.6497324840764,35584.4068
1662771600000.0,2022-09-10 01:00:00,BCH/USDT,132.25,133.5,132.25,132.95,370.3558911244829,49238.815725
1662768000000.0,2022-09-10 00:00:00,BCH/USDT,132.775,133.45,131.25,132.25,986.7138071833648,130492.901
1662764400000.0,2022-09-09 23:00:00,BCH/USDT,132.475,133.525,131.05,132.775,664.2401528902278,88194.4863
1662760800000.0,2022-09-09 22:00:00,BCH/USDT,131.6,133.375,131.6,132.475,519.9788537459899,68884.19865
1662757200000.0,2022-09-09 21:00:00,BCH/USDT,131.825,131.85,131.2,131.6,38.892544072948326,5118.2588
1662753600000.0,2022-09-09 20:00:00,BCH/USDT,131.375,132.0,131.025,131.825,350.88382837094633,46255.260675
1662750000000.0,2022-09-09 19:00:00,BCH/USDT,131.625,131.625,131.1,131.375,98.01310199809706,12876.471275
1662746400000.0,2022-09-09 18:00:00,BCH/USDT,132.775,132.775,131.175,131.625,445.65861101614433,58659.814675
1662742800000.0,2022-09-09 17:00:00,BCH/USDT,134.375,134.675,132.475,132.775,699.2879956693655,92847.963625
1662739200000.0,2022-09-09 16:00:00,BCH/USDT,134.225,135.525,133.175,134.375,564.3911480930232,75840.060525
1662735600000.0,2022-09-09 15:00:00,BCH/USDT,133.95,135.75,133.65,134.225,202.45891506798287,27175.047875
1662732000000.0,2022-09-09 14:00:00,BCH/USDT,134.3,134.975,133.55,133.95,403.7042652108996,54076.186325
1662728400000.0,2022-09-09 13:00:00,BCH/USDT,135.725,135.775,133.9,134.3,3024.4228108711836,406179.9835
1662724800000.0,2022-09-09 12:00:00,BCH/USDT,134.925,138.75,134.425,135.725,3366.8081941425676,456960.04215
1662721200000.0,2022-09-09 11:00:00,BCH/USDT,131.025,137.0,130.55,134.925,4080.032170835649,550498.34065
1662717600000.0,2022-09-09 10:00:00,BCH/USDT,131.0,132.2,130.575,131.025,1495.1941366151498,195907.81175
1662714000000.0,2022-09-09 09:00:00,BCH/USDT,130.275,131.125,129.225,131.0,606.2288625954199,79415.981
1662710400000.0,2022-09-09 08:00:00,BCH/USDT,128.9,131.425,128.9,130.275,1064.3402607944731,138656.927475
1662706800000.0,2022-09-09 07:00:00,BCH/USDT,130.45,130.45,128.575,128.9,2974.2649359968964,383382.75025
1662703200000.0,2022-09-09 06:00:00,BCH/USDT,130.325,130.875,129.825,130.45,46.885164814105025,6116.16975
