https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUKU,Volume BTC
1663304400,2022-09-16 05:00:00,SUKU/BTC,0.000004067,0.000004088,0.000004064,0.000004088,2.098,0.0000085486634
1663300800,2022-09-16 04:00:00,SUKU/BTC,0.000004048,0.000004074,0.000004048,0.000004074,1.6599,0.0000067501892
1663297200,2022-09-16 03:00:00,SUKU/BTC,0.000004052,0.000004068,0.000004042,0.000004042,1.5176,0.0000061455216
1663293600,2022-09-16 02:00:00,SUKU/BTC,0.000004063,0.000004063,0.00000405,0.00000405,31.8234,0.0001289132894
1663290000,2022-09-16 01:00:00,SUKU/BTC,0.000004082,0.000004082,0.000004064,0.000004064,27.3512,0.0001116366022
1663286400,2022-09-16 00:00:00,SUKU/BTC,0.000004094,0.000004095,0.00000408,0.00000408,3.7235,0.0000152393617
1663282800,2022-09-15 23:00:00,SUKU/BTC,0.000004122,0.000004125,0.000004099,0.000004118,955.0275,0.0039375518743
1663279200,2022-09-15 22:00:00,SUKU/BTC,0.000004086,0.000004133,0.000004083,0.000004103,318.5355,0.0013076704231
1663275600,2022-09-15 21:00:00,SUKU/BTC,0.00000406,0.000004094,0.00000406,0.000004094,2.7726,0.000011316815
1663272000,2022-09-15 20:00:00,SUKU/BTC,0.00000404,0.000004069,0.00000404,0.000004048,8.5919,0.0000347348863
1663268400,2022-09-15 19:00:00,SUKU/BTC,0.000004052,0.000004069,0.000004052,0.000004053,38.6932,0.0001568131541
1663264800,2022-09-15 18:00:00,SUKU/BTC,0.000004043,0.000004063,0.000004043,0.000004063,1.9136,0.0000077592188
1663261200,2022-09-15 17:00:00,SUKU/BTC,0.000003976,0.00000404,0.000003976,0.00000404,908.9952,0.0036379010512
1663257600,2022-09-15 16:00:00,SUKU/BTC,0.000003993,0.000004016,0.000003993,0.000004016,46.6885,0.0001874748576
1663254000,2022-09-15 15:00:00,SUKU/BTC,0.000004035,0.000004035,0.000003974,0.000003974,2018.0131,0.0080610566771
1663250400,2022-09-15 14:00:00,SUKU/BTC,0.000004042,0.000004063,0.000004032,0.000004061,255.3436,0.0010351376156
1663246800,2022-09-15 13:00:00,SUKU/BTC,0.000004029,0.000004029,0.000004029,0.000004029,0.4175,0.0000016821075
1663243200,2022-09-15 12:00:00,SUKU/BTC,0.000003991,0.000004043,0.000003991,0.00000404,67.8784,0.0002741266753
1663239600,2022-09-15 11:00:00,SUKU/BTC,0.00000396,0.000003993,0.00000396,0.000003993,957.585,0.0038235298947
1663236000,2022-09-15 10:00:00,SUKU/BTC,0.000003925,0.000003947,0.000003923,0.000003923,225.2794,0.0008848991931
1663232400,2022-09-15 09:00:00,SUKU/BTC,0.000003941,0.000003941,0.00000392,0.00000392,3.3063,0.0000130148745
1663228800,2022-09-15 08:00:00,SUKU/BTC,0.000003966,0.000003969,0.000003939,0.000003941,150.8701,0.0005946018144
1663225200,2022-09-15 07:00:00,SUKU/BTC,0.000004,0.000004,0.000003951,0.000003951,950.3676,0.003773896189
1663221600,2022-09-15 06:00:00,SUKU/BTC,0.00000395,0.000003971,0.00000395,0.000003967,5175.7414,0.0204812322929
1663218000,2022-09-15 05:00:00,SUKU/BTC,0.000003974,0.000003974,0.000003947,0.000003947,32.4028,0.0001279143066
1663214400,2022-09-15 04:00:00,SUKU/BTC,0.000003957,0.000003957,0.000003957,0.000003957,0.6792,0.0000026875944
1663210800,2022-09-15 03:00:00,SUKU/BTC,0.000003972,0.000003972,0.000003952,0.000003957,989.846,0.003930984454
1663207200,2022-09-15 02:00:00,SUKU/BTC,0.000003967,0.000003982,0.00000394,0.000003982,2.8458,0.0000112750763
1663203600,2022-09-15 01:00:00,SUKU/BTC,0.000003989,0.000003989,0.00000396,0.00000396,25.4372,0.0001010107691
1663200000,2022-09-15 00:00:00,SUKU/BTC,0.000004003,0.000004003,0.00000397,0.00000397,946.9797,0.0037907330257
1663196400,2022-09-14 23:00:00,SUKU/BTC,0.000004,0.00000404,0.000004,0.000004026,11.7921,0.0000473775757
1663192800,2022-09-14 22:00:00,SUKU/BTC,0.000003966,0.00000397,0.000003923,0.00000397,2263.2766,0.008952097644
1663189200,2022-09-14 21:00:00,SUKU/BTC,0.000004,0.000004017,0.00000396,0.00000396,361.4325,0.0014393104774
1663185600,2022-09-14 20:00:00,SUKU/BTC,0.000004048,0.000004048,0.000004,0.000004,59.6131,0.0002399309657
1663182000,2022-09-14 19:00:00,SUKU/BTC,0.000004069,0.000004094,0.000004046,0.000004046,133.1245,0.0005386759101
1663178400,2022-09-14 18:00:00,SUKU/BTC,0.000004,0.000004088,0.000004,0.000004058,646.2355,0.0026150637805
1663174800,2022-09-14 17:00:00,SUKU/BTC,0.000004001,0.000004002,0.000003995,0.000003995,1.3293,0.00000531745
1663171200,2022-09-14 16:00:00,SUKU/BTC,0.000003979,0.000004018,0.000003979,0.000004018,38.9868,0.0001555722496
1663167600,2022-09-14 15:00:00,SUKU/BTC,0.000003999,0.000003999,0.000003971,0.000003988,1.5695,0.000006248735
1663164000,2022-09-14 14:00:00,SUKU/BTC,0.000003994,0.000004014,0.000003985,0.000003985,964.3757,0.003858460682
1663160400,2022-09-14 13:00:00,SUKU/BTC,0.000003983,0.000003983,0.00000397,0.00000397,7.1451,0.000028406731
1663156800,2022-09-14 12:00:00,SUKU/BTC,0.000003997,0.00000401,0.000003997,0.000004001,8.1716,0.0000326951732
1663153200,2022-09-14 11:00:00,SUKU/BTC,0.000004007,0.000004007,0.000003977,0.000004,0.9261,0.0000036995479
1663149600,2022-09-14 10:00:00,SUKU/BTC,0.000004019,0.000004019,0.000004019,0.000004019,0,0
1663146000,2022-09-14 09:00:00,SUKU/BTC,0.000004021,0.000004021,0.000004019,0.000004019,2531.2276,0.0101730044388
1663142400,2022-09-14 08:00:00,SUKU/BTC,0.000004018,0.000004018,0.000004,0.000004,404.4828,0.0016223580906
1663138800,2022-09-14 07:00:00,SUKU/BTC,0.000003984,0.000004041,0.00000396,0.000004041,85.3198,0.0003410332679
1663135200,2022-09-14 06:00:00,SUKU/BTC,0.000004002,0.000004002,0.00000397,0.000003973,31.7338,0.0001261333866
1663131600,2022-09-14 05:00:00,SUKU/BTC,0.00000404,0.00000404,0.000003988,0.000004029,626.9865,0.0025254605699
1663128000,2022-09-14 04:00:00,SUKU/BTC,0.000004003,0.000004116,0.000004003,0.000004032,648.7603,0.0026345486204
1663124400,2022-09-14 03:00:00,SUKU/BTC,0.00000397,0.000004003,0.00000397,0.000004003,30.8111,0.0001233285743
1663120800,2022-09-14 02:00:00,SUKU/BTC,0.000003964,0.000003969,0.000003964,0.000003969,1965.3181,0.0077964168382
1663117200,2022-09-14 01:00:00,SUKU/BTC,0.000003961,0.000003961,0.000003961,0.000003961,0.4182,0.0000016564902
1663113600,2022-09-14 00:00:00,SUKU/BTC,0.000003962,0.00000397,0.00000392,0.00000397,1641.8608,0.0065033019836
1663110000,2022-09-13 23:00:00,SUKU/BTC,0.000003985,0.000004,0.000003985,0.00000399,26.2611,0.0001047798665
1663106400,2022-09-13 22:00:00,SUKU/BTC,0.000004025,0.000004025,0.00000396,0.00000396,499.742,0.0019803983934
1663102800,2022-09-13 21:00:00,SUKU/BTC,0.000004022,0.000004032,0.000004001,0.000004001,254.3293,0.0010239117488
1663099200,2022-09-13 20:00:00,SUKU/BTC,0.000004006,0.000004006,0.000003993,0.000004006,231.768,0.0009284390975
1663095600,2022-09-13 19:00:00,SUKU/BTC,0.000004064,0.000004085,0.000003998,0.000004002,9301.8313,0.0377370936688
1663092000,2022-09-13 18:00:00,SUKU/BTC,0.000003984,0.000004085,0.000003982,0.000004076,233.6007,0.0009447406749
1663088400,2022-09-13 17:00:00,SUKU/BTC,0.000003977,0.000003977,0.000003977,0.000003977,0.4238,0.0000016854526
1663084800,2022-09-13 16:00:00,SUKU/BTC,0.00000397,0.000004017,0.00000397,0.00000399,294.3464,0.0011734064548
1663081200,2022-09-13 15:00:00,SUKU/BTC,0.000003969,0.00000397,0.000003969,0.00000397,4.4448,0.0000176436049
1663077600,2022-09-13 14:00:00,SUKU/BTC,0.000003909,0.00000397,0.000003905,0.000003927,411.1929,0.0016080907182
1663074000,2022-09-13 13:00:00,SUKU/BTC,0.000003908,0.000004239,0.000003908,0.000003908,2018.2393,0.0081765682817
1663070400,2022-09-13 12:00:00,SUKU/BTC,0.000003886,0.000004001,0.000003846,0.000003908,740.2088,0.0029216768379
1663066800,2022-09-13 11:00:00,SUKU/BTC,0.000003863,0.00000388,0.000003863,0.00000388,244.5325,0.0009480100126
1663063200,2022-09-13 10:00:00,SUKU/BTC,0.00000388,0.00000388,0.000003863,0.000003863,394.9484,0.0015257263512
1663059600,2022-09-13 09:00:00,SUKU/BTC,0.000003933,0.000003933,0.000003933,0.000003933,0,0
1663056000,2022-09-13 08:00:00,SUKU/BTC,0.000003933,0.000003933,0.000003933,0.000003933,0.0025,0.0000000098325
1663052400,2022-09-13 07:00:00,SUKU/BTC,0.000003903,0.000003903,0.000003903,0.000003903,0.3807,0.0000014858721
1663048800,2022-09-13 06:00:00,SUKU/BTC,0.000003912,0.000003913,0.000003912,0.000003913,23.4802,0.0000918776415
1663045200,2022-09-13 05:00:00,SUKU/BTC,0.000003908,0.000003908,0.000003908,0.000003908,2.1938,0.0000085733704
1663041600,2022-09-13 04:00:00,SUKU/BTC,0.000003917,0.000003939,0.000003917,0.000003939,83.9034,0.0003289221321
1663038000,2022-09-13 03:00:00,SUKU/BTC,0.000003887,0.000003918,0.000003887,0.000003918,440.0144,0.0017204504781
1663034400,2022-09-13 02:00:00,SUKU/BTC,0.000003887,0.000003887,0.000003887,0.000003887,0,0
1663030800,2022-09-13 01:00:00,SUKU/BTC,0.000003887,0.000003887,0.000003887,0.000003887,0,0
1663027200,2022-09-13 00:00:00,SUKU/BTC,0.000003852,0.000003887,0.000003852,0.000003887,686.6668,0.0026466274727
1663023600,2022-09-12 23:00:00,SUKU/BTC,0.000003876,0.000003876,0.000003876,0.000003876,0,0
1663020000,2022-09-12 22:00:00,SUKU/BTC,0.000003872,0.000003876,0.000003872,0.000003876,115.2723,0.0004467881228
1663016400,2022-09-12 21:00:00,SUKU/BTC,0.000003849,0.000003867,0.000003849,0.000003867,84.0693,0.0003244394237
1663012800,2022-09-12 20:00:00,SUKU/BTC,0.000003815,0.000003849,0.000003815,0.000003849,64.1201,0.0002466567856
1663009200,2022-09-12 19:00:00,SUKU/BTC,0.000003792,0.000003815,0.000003792,0.000003815,29.7603,0.0001129005053
1663005600,2022-09-12 18:00:00,SUKU/BTC,0.000003846,0.000003846,0.000003778,0.000003778,501.9958,0.0019142523097
1663002000,2022-09-12 17:00:00,SUKU/BTC,0.000004,0.000004,0.000003871,0.000003871,2966.2336,0.0116533625758
1662998400,2022-09-12 16:00:00,SUKU/BTC,0.000004025,0.00000403,0.000004,0.000004,125.6247,0.0005061810394
1662994800,2022-09-12 15:00:00,SUKU/BTC,0.000004001,0.00000404,0.000004001,0.00000404,2.7803,0.0000112148577
1662991200,2022-09-12 14:00:00,SUKU/BTC,0.000003974,0.000004001,0.000003974,0.000004001,927.9741,0.0036878495897
1662987600,2022-09-12 13:00:00,SUKU/BTC,0.000003972,0.000003972,0.000003949,0.000003949,6402.704,0.025362899647
1662984000,2022-09-12 12:00:00,SUKU/BTC,0.000003974,0.000003988,0.000003974,0.000003988,56.4313,0.0002250427268
1662980400,2022-09-12 11:00:00,SUKU/BTC,0.000003967,0.000003969,0.000003967,0.000003969,914.9423,0.0036304966147
1662976800,2022-09-12 10:00:00,SUKU/BTC,0.000003952,0.000003971,0.000003952,0.000003971,7.4487,0.0000295715544
1662973200,2022-09-12 09:00:00,SUKU/BTC,0.000003954,0.000003954,0.000003954,0.000003954,7200.4215,0.028470466611
1662969600,2022-09-12 08:00:00,SUKU/BTC,0.000003939,0.000003987,0.000003939,0.000003987,122.29,0.000487427633
1662966000,2022-09-12 07:00:00,SUKU/BTC,0.000003971,0.000003971,0.00000396,0.00000396,3.1579,0.0000125313767
1662962400,2022-09-12 06:00:00,SUKU/BTC,0.000004019,0.000004019,0.000004,0.000004,928.7911,0.0037327608009
1662958800,2022-09-12 05:00:00,SUKU/BTC,0.00000407,0.00000407,0.000004005,0.000004005,86.24,0.0003463128225
1662955200,2022-09-12 04:00:00,SUKU/BTC,0.00000408,0.00000408,0.00000408,0.00000408,0,0
1662951600,2022-09-12 03:00:00,SUKU/BTC,0.00000404,0.00000408,0.000004004,0.00000408,124.8856,0.0005019675836
1662948000,2022-09-12 02:00:00,SUKU/BTC,0.000004,0.000004087,0.000004,0.000004087,620.8045,0.0025047365433
1662944400,2022-09-12 01:00:00,SUKU/BTC,0.000003998,0.000004003,0.000003885,0.00000397,3631.0896,0.0143299329968
1662940800,2022-09-12 00:00:00,SUKU/BTC,0.000004032,0.000004032,0.000003957,0.000004009,3023.004,0.0120987047229
1662937200,2022-09-11 23:00:00,SUKU/BTC,0.000004046,0.000004046,0.000004046,0.000004046,0,0
1662933600,2022-09-11 22:00:00,SUKU/BTC,0.000004046,0.000004046,0.000004046,0.000004046,245.9614,0.0009951598244
1662930000,2022-09-11 21:00:00,SUKU/BTC,0.00000404,0.00000404,0.000004032,0.00000404,317.5247,0.001280686504
1662926400,2022-09-11 20:00:00,SUKU/BTC,0.000004091,0.000004091,0.000004063,0.000004063,915.0905,0.0037435738091
1662922800,2022-09-11 19:00:00,SUKU/BTC,0.000004092,0.000004092,0.000004092,0.000004092,0,0
1662919200,2022-09-11 18:00:00,SUKU/BTC,0.00000408,0.000004094,0.00000408,0.000004092,2.5295,0.0000103551004
1662915600,2022-09-11 17:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,2.1938,0.0000089134094
1662912000,2022-09-11 16:00:00,SUKU/BTC,0.000004042,0.000004042,0.000004042,0.000004042,0,0
1662908400,2022-09-11 15:00:00,SUKU/BTC,0.000004042,0.000004042,0.000004042,0.000004042,20.3941,0.0000824329522
1662904800,2022-09-11 14:00:00,SUKU/BTC,0.000004054,0.000004054,0.000004054,0.000004054,0.3986,0.0000016159244
1662901200,2022-09-11 13:00:00,SUKU/BTC,0.000004032,0.000004045,0.000004032,0.000004045,1440.7389,0.0058277603311
1662897600,2022-09-11 12:00:00,SUKU/BTC,0.000004032,0.000004032,0.000004001,0.000004003,8114.7984,0.0324952098062
1662894000,2022-09-11 11:00:00,SUKU/BTC,0.000004062,0.00000408,0.000004062,0.000004079,498.3654,0.0020247896703
1662890400,2022-09-11 10:00:00,SUKU/BTC,0.00000403,0.00000403,0.00000403,0.00000403,900.3432,0.003628383096
1662886800,2022-09-11 09:00:00,SUKU/BTC,0.00000404,0.00000404,0.000004032,0.000004032,2.7802,0.0000112144576
1662883200,2022-09-11 08:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,2.1938,0.0000089134094
1662879600,2022-09-11 07:00:00,SUKU/BTC,0.000004094,0.000004094,0.000004094,0.000004094,0,0
1662876000,2022-09-11 06:00:00,SUKU/BTC,0.000004094,0.000004094,0.000004094,0.000004094,2.1938,0.0000089814172
1662872400,2022-09-11 05:00:00,SUKU/BTC,0.000004072,0.000004072,0.000004072,0.000004072,1577.737,0.006424545064
1662868800,2022-09-11 04:00:00,SUKU/BTC,0.000004046,0.000004051,0.000004046,0.000004051,4051.3962,0.0164011950367
1662865200,2022-09-11 03:00:00,SUKU/BTC,0.000004096,0.000004096,0.000004063,0.000004063,910.0365,0.0037274277262
1662861600,2022-09-11 02:00:00,SUKU/BTC,0.00000412,0.00000412,0.00000412,0.00000412,46.0763,0.000189834356
1662858000,2022-09-11 01:00:00,SUKU/BTC,0.000004094,0.000004094,0.000004089,0.000004089,2002.1938,0.0081869814172
1662854400,2022-09-11 00:00:00,SUKU/BTC,0.000004124,0.000004124,0.000004124,0.000004124,123.4528,0.0005091193472
1662850800,2022-09-10 23:00:00,SUKU/BTC,0.000004063,0.000004125,0.000004063,0.00000412,238.4292,0.0009788633208
1662847200,2022-09-10 22:00:00,SUKU/BTC,0.000004011,0.000004041,0.000004011,0.000004041,786.8602,0.003163597759
1662843600,2022-09-10 21:00:00,SUKU/BTC,0.000004032,0.000004032,0.000004001,0.000004001,4.1304,0.000016585765
1662840000,2022-09-10 20:00:00,SUKU/BTC,0.000004005,0.000004032,0.000004005,0.000004032,219.2572,0.0008781320304
1662836400,2022-09-10 19:00:00,SUKU/BTC,0.000004032,0.000004032,0.000003987,0.000003987,1318.974,0.0052724645961
1662832800,2022-09-10 18:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,0,0
1662829200,2022-09-10 17:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,2.1938,0.0000089134094
1662825600,2022-09-10 16:00:00,SUKU/BTC,0.000004125,0.000004125,0.000004032,0.000004032,2042.2405,0.0082983818889
1662822000,2022-09-10 15:00:00,SUKU/BTC,0.00000412,0.00000412,0.00000412,0.00000412,0.5864,0.000002415968
1662818400,2022-09-10 14:00:00,SUKU/BTC,0.000004076,0.000004094,0.000004063,0.000004094,313.7387,0.0012793517769
1662814800,2022-09-10 13:00:00,SUKU/BTC,0.000004125,0.000004125,0.000004076,0.000004076,668.6111,0.0027295458909
1662811200,2022-09-10 12:00:00,SUKU/BTC,0.0000042,0.0000042,0.000004156,0.000004156,53.3482,0.0002233309774
1662807600,2022-09-10 11:00:00,SUKU/BTC,0.00000428,0.00000428,0.000004218,0.000004218,43.4975,0.0001850482381
1662804000,2022-09-10 10:00:00,SUKU/BTC,0.00000434,0.00000434,0.00000434,0.00000434,132.6712,0.000575793008
1662800400,2022-09-10 09:00:00,SUKU/BTC,0.000004156,0.000004346,0.000004156,0.000004317,404.8042,0.0017431489199
1662796800,2022-09-10 08:00:00,SUKU/BTC,0.000004125,0.000004156,0.000004125,0.000004156,4.3437,0.0000179844094
1662793200,2022-09-10 07:00:00,SUKU/BTC,0.00000416,0.00000416,0.00000416,0.00000416,0,0
1662789600,2022-09-10 06:00:00,SUKU/BTC,0.000004156,0.00000416,0.000004156,0.00000416,2.7801,0.0000115564408
1662786000,2022-09-10 05:00:00,SUKU/BTC,0.000004125,0.000004125,0.000004125,0.000004125,0,0
1662782400,2022-09-10 04:00:00,SUKU/BTC,0.00000412,0.000004125,0.00000412,0.000004125,2.7802,0.000011465393
1662778800,2022-09-10 03:00:00,SUKU/BTC,0.000004111,0.000004111,0.000004111,0.000004111,0,0
1662775200,2022-09-10 02:00:00,SUKU/BTC,0.000004053,0.000004111,0.000004053,0.000004111,88.9715,0.0003656845787
1662771600,2022-09-10 01:00:00,SUKU/BTC,0.00000408,0.00000408,0.00000404,0.00000404,3.3666,0.0000136749774
1662768000,2022-09-10 00:00:00,SUKU/BTC,0.000004125,0.000004125,0.000004094,0.000004094,4.974,0.0000204468102
1662764400,2022-09-09 23:00:00,SUKU/BTC,0.000004011,0.000004187,0.000003998,0.000004187,9526.8863,0.0387446938905
1662760800,2022-09-09 22:00:00,SUKU/BTC,0.000004083,0.000004083,0.000004022,0.000004022,7.0064,0.0000284032443
1662757200,2022-09-09 21:00:00,SUKU/BTC,0.000004206,0.000004218,0.00000408,0.000004095,930.2514,0.0038103720372
1662753600,2022-09-09 20:00:00,SUKU/BTC,0.000004029,0.00000428,0.000004029,0.000004165,6110.2736,0.0255091172304
1662750000,2022-09-09 19:00:00,SUKU/BTC,0.000004002,0.000004032,0.00000397,0.000004006,1879.8028,0.0075266779634
1662746400,2022-09-09 18:00:00,SUKU/BTC,0.000003996,0.000003996,0.000003996,0.000003996,0.376,0.000001502496
1662742800,2022-09-09 17:00:00,SUKU/BTC,0.00000397,0.000004017,0.00000397,0.000004017,756.7787,0.003026509298
1662739200,2022-09-09 16:00:00,SUKU/BTC,0.000003991,0.000004001,0.000003965,0.000004001,1180.4605,0.0046967967625
1662735600,2022-09-09 15:00:00,SUKU/BTC,0.000004032,0.000004032,0.000004,0.000004,5.3485,0.0000214693914
1662732000,2022-09-09 14:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,0,0
1662728400,2022-09-09 13:00:00,SUKU/BTC,0.000004059,0.000004063,0.000004059,0.000004063,221.1938,0.0008978344094
1662724800,2022-09-09 12:00:00,SUKU/BTC,0.00000404,0.00000404,0.000004006,0.000004023,1095.5864,0.0044104580948
1662721200,2022-09-09 11:00:00,SUKU/BTC,0.000004063,0.000004063,0.000004063,0.000004063,0,0
1662717600,2022-09-09 10:00:00,SUKU/BTC,0.000004075,0.000004249,0.000004063,0.000004063,28833.0468,0.118540193718
1662714000,2022-09-09 09:00:00,SUKU/BTC,0.000004039,0.000004063,0.000004039,0.000004063,921.2162,0.003720844883
1662710400,2022-09-09 08:00:00,SUKU/BTC,0.000004092,0.000004092,0.000004032,0.000004032,2700.6867,0.0109721639121
1662706800,2022-09-09 07:00:00,SUKU/BTC,0.000004092,0.000004092,0.000004071,0.000004071,1270.3454,0.0051903308184
1662703200,2022-09-09 06:00:00,SUKU/BTC,0.0000041,0.0000041,0.000004084,0.000004084,875.6985,0.0035767947208
1662699600,2022-09-09 05:00:00,SUKU/BTC,0.000004123,0.000004123,0.000004123,0.000004123,912.6983,0.0037630550909
1662696000,2022-09-09 04:00:00,SUKU/BTC,0.000004187,0.000004187,0.000004096,0.000004126,4117.8492,0.0170428160908
1662692400,2022-09-09 03:00:00,SUKU/BTC,0.0000042,0.000004218,0.000004172,0.000004218,735.5367,0.0030767287084
1662688800,2022-09-09 02:00:00,SUKU/BTC,0.000004217,0.000004217,0.000004217,0.000004217,0,0
1662685200,2022-09-09 01:00:00,SUKU/BTC,0.000004217,0.000004217,0.000004217,0.000004217,0,0
1662681600,2022-09-09 00:00:00,SUKU/BTC,0.000004215,0.000004241,0.000004215,0.000004217,1030.0638,0.0043442489561
1662678000,2022-09-08 23:00:00,SUKU/BTC,0.000004242,0.000004242,0.000004242,0.000004242,0,0
1662674400,2022-09-08 22:00:00,SUKU/BTC,0.000004242,0.000004242,0.000004242,0.000004242,86.3051,0.0003661062342
1662670800,2022-09-08 21:00:00,SUKU/BTC,0.000004218,0.000004218,0.000004218,0.000004218,0,0
