https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPHA,Volume BTC
1663358400,2022-09-16 20:00:00,ALPHA/BTC,0.00000568,0.00000572,0.00000568,0.00000572,10.9267,0.000062114156
1663354800,2022-09-16 19:00:00,ALPHA/BTC,0.0000057,0.00000573,0.0000057,0.00000573,4.6666,0.00002666928
1663351200,2022-09-16 18:00:00,ALPHA/BTC,0.00000569,0.00000569,0.00000569,0.00000569,20.8616,0.000118702504
1663347600,2022-09-16 17:00:00,ALPHA/BTC,0.00000567,0.00000567,0.00000567,0.00000567,71.4169,0.000404933823
1663344000,2022-09-16 16:00:00,ALPHA/BTC,0.00000569,0.00000569,0.00000569,0.00000569,0,0
1663340400,2022-09-16 15:00:00,ALPHA/BTC,0.00000565,0.00000569,0.00000565,0.00000569,21.6149,0.000122190449
1663336800,2022-09-16 14:00:00,ALPHA/BTC,0.00000562,0.00000562,0.00000562,0.00000562,0,0
1663333200,2022-09-16 13:00:00,ALPHA/BTC,0.00000567,0.00000567,0.00000562,0.00000562,19.1556,0.000108486817
1663329600,2022-09-16 12:00:00,ALPHA/BTC,0.00000567,0.00000567,0.00000566,0.00000566,89.348,0.000506572179
1663326000,2022-09-16 11:00:00,ALPHA/BTC,0.00000568,0.00000568,0.00000568,0.00000568,3.2313,0.000018353784
1663322400,2022-09-16 10:00:00,ALPHA/BTC,0.00000559,0.00000559,0.00000559,0.00000559,2.8264,0.000015799576
1663318800,2022-09-16 09:00:00,ALPHA/BTC,0.0000056,0.00000563,0.0000056,0.00000562,37.6869,0.000211935493
1663315200,2022-09-16 08:00:00,ALPHA/BTC,0.0000056,0.00000563,0.0000056,0.00000563,17.1099,0.000095894808
1663311600,2022-09-16 07:00:00,ALPHA/BTC,0.00000567,0.0000057,0.00000567,0.00000567,919.7092,0.005214968813
1663308000,2022-09-16 06:00:00,ALPHA/BTC,0.00000565,0.00000569,0.00000565,0.00000568,2321.9657,0.013203796835
1663304400,2022-09-16 05:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,0,0
1663300800,2022-09-16 04:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,0,0
1663297200,2022-09-16 03:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,0,0
1663293600,2022-09-16 02:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,104.2266,0.000589922556
1663290000,2022-09-16 01:00:00,ALPHA/BTC,0.00000562,0.00000567,0.00000562,0.00000567,3728.7314,0.021129133747
1663286400,2022-09-16 00:00:00,ALPHA/BTC,0.00000563,0.00000566,0.00000563,0.00000566,935.1819,0.005265336069
1663282800,2022-09-15 23:00:00,ALPHA/BTC,0.00000568,0.00000569,0.00000562,0.00000562,4678.2126,0.026324233101
1663279200,2022-09-15 22:00:00,ALPHA/BTC,0.00000568,0.00000568,0.00000568,0.00000568,0.0001,0.000000000568
1663275600,2022-09-15 21:00:00,ALPHA/BTC,0.00000569,0.00000572,0.00000568,0.00000568,438.8333,0.002494423948
1663272000,2022-09-15 20:00:00,ALPHA/BTC,0.00000569,0.0000057,0.00000568,0.0000057,1280.7016,0.007287386602
1663268400,2022-09-15 19:00:00,ALPHA/BTC,0.00000569,0.00000569,0.00000569,0.00000569,7.7713,0.000044218697
1663264800,2022-09-15 18:00:00,ALPHA/BTC,0.00000572,0.00000572,0.00000566,0.00000566,2225.2845,0.012717200643
1663261200,2022-09-15 17:00:00,ALPHA/BTC,0.00000571,0.00000573,0.00000571,0.00000572,9093.3654,0.052008648133
1663257600,2022-09-15 16:00:00,ALPHA/BTC,0.00000568,0.00000568,0.00000568,0.00000568,0,0
1663254000,2022-09-15 15:00:00,ALPHA/BTC,0.00000568,0.00000568,0.00000568,0.00000568,1.3605,0.00000772764
1663250400,2022-09-15 14:00:00,ALPHA/BTC,0.00000574,0.00000574,0.00000573,0.00000573,3.4135,0.000019570303
1663246800,2022-09-15 13:00:00,ALPHA/BTC,0.00000573,0.00000573,0.00000572,0.00000572,2.4233,0.00001387475
1663243200,2022-09-15 12:00:00,ALPHA/BTC,0.00000574,0.00000574,0.00000573,0.00000573,526.1291,0.003019966568
1663239600,2022-09-15 11:00:00,ALPHA/BTC,0.00000576,0.00000576,0.0000057,0.00000573,736.7123,0.004214359962
1663236000,2022-09-15 10:00:00,ALPHA/BTC,0.00000574,0.00000574,0.00000574,0.00000574,233.1402,0.001338224748
1663232400,2022-09-15 09:00:00,ALPHA/BTC,0.00000579,0.00000579,0.00000579,0.00000579,0,0
1663228800,2022-09-15 08:00:00,ALPHA/BTC,0.00000579,0.00000579,0.00000579,0.00000579,72.5767,0.000420219093
1663225200,2022-09-15 07:00:00,ALPHA/BTC,0.00000579,0.00000579,0.00000579,0.00000579,2.3688,0.000013715352
1663221600,2022-09-15 06:00:00,ALPHA/BTC,0.00000576,0.00000576,0.00000576,0.00000576,233.0168,0.001342176768
1663218000,2022-09-15 05:00:00,ALPHA/BTC,0.00000573,0.00000573,0.0000057,0.0000057,29.3365,0.000167276853
1663214400,2022-09-15 04:00:00,ALPHA/BTC,0.0000057,0.00000573,0.0000057,0.00000573,5.8355,0.000033292743
1663210800,2022-09-15 03:00:00,ALPHA/BTC,0.00000576,0.00000576,0.00000566,0.00000573,382.1909,0.002176409636
1663207200,2022-09-15 02:00:00,ALPHA/BTC,0.00000577,0.00000577,0.00000574,0.00000574,5070.091,0.029185021576
1663203600,2022-09-15 01:00:00,ALPHA/BTC,0.00000581,0.00000583,0.0000058,0.00000583,4001.5621,0.023229107043
1663200000,2022-09-15 00:00:00,ALPHA/BTC,0.00000583,0.00000583,0.00000575,0.00000575,20.8406,0.000121040818
1663196400,2022-09-14 23:00:00,ALPHA/BTC,0.00000588,0.00000588,0.00000588,0.00000588,3.6557,0.000021495516
1663192800,2022-09-14 22:00:00,ALPHA/BTC,0.00000585,0.00000585,0.00000585,0.00000585,3.8707,0.000022643595
1663189200,2022-09-14 21:00:00,ALPHA/BTC,0.00000591,0.00000591,0.00000591,0.00000591,4.9453,0.000029226723
1663185600,2022-09-14 20:00:00,ALPHA/BTC,0.00000593,0.00000594,0.00000593,0.00000594,4.1248,0.000024501311
1663182000,2022-09-14 19:00:00,ALPHA/BTC,0.00000588,0.00000591,0.00000588,0.0000059,8868.9841,0.052263951971
1663178400,2022-09-14 18:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000593,0.00000593,18.7243,0.000111035099
1663174800,2022-09-14 17:00:00,ALPHA/BTC,0.00000582,0.00000584,0.00000581,0.00000584,25.9805,0.000151668373
1663171200,2022-09-14 16:00:00,ALPHA/BTC,0.00000582,0.00000582,0.00000582,0.00000582,1.2237,0.000007121934
1663167600,2022-09-14 15:00:00,ALPHA/BTC,0.0000058,0.0000058,0.0000058,0.0000058,7.5465,0.0000437697
1663164000,2022-09-14 14:00:00,ALPHA/BTC,0.00000579,0.00000584,0.00000579,0.00000584,41.113,0.000238489895
1663160400,2022-09-14 13:00:00,ALPHA/BTC,0.00000578,0.00000578,0.00000578,0.00000578,1.5445,0.00000892721
1663156800,2022-09-14 12:00:00,ALPHA/BTC,0.00000576,0.00000576,0.00000576,0.00000576,13.4225,0.0000773136
1663153200,2022-09-14 11:00:00,ALPHA/BTC,0.00000579,0.00000582,0.00000579,0.00000582,9.8315,0.000057189096
1663149600,2022-09-14 10:00:00,ALPHA/BTC,0.0000058,0.0000058,0.0000058,0.0000058,4.5128,0.00002617424
1663146000,2022-09-14 09:00:00,ALPHA/BTC,0.00000581,0.00000581,0.00000581,0.00000581,14.6064,0.000084863184
1663142400,2022-09-14 08:00:00,ALPHA/BTC,0.0000058,0.0000058,0.0000058,0.0000058,1.049,0.0000060842
1663138800,2022-09-14 07:00:00,ALPHA/BTC,0.00000581,0.00000584,0.00000579,0.00000584,26.2034,0.000152764305
1663135200,2022-09-14 06:00:00,ALPHA/BTC,0.00000582,0.00000582,0.00000582,0.00000582,5.2631,0.000030631242
1663131600,2022-09-14 05:00:00,ALPHA/BTC,0.00000586,0.00000586,0.00000585,0.00000585,16.2318,0.000095057237
1663128000,2022-09-14 04:00:00,ALPHA/BTC,0.00000582,0.00000582,0.00000582,0.00000582,2.9962,0.000017437884
1663124400,2022-09-14 03:00:00,ALPHA/BTC,0.00000584,0.00000584,0.00000584,0.00000584,0,0
1663120800,2022-09-14 02:00:00,ALPHA/BTC,0.00000582,0.00000584,0.00000582,0.00000584,4.7619,0.000027737452
1663117200,2022-09-14 01:00:00,ALPHA/BTC,0.0000058,0.00000581,0.00000579,0.00000579,8.6227,0.000050015876
1663113600,2022-09-14 00:00:00,ALPHA/BTC,0.00000575,0.00000581,0.00000575,0.00000581,2.7473,0.000015892363
1663110000,2022-09-13 23:00:00,ALPHA/BTC,0.00000581,0.00000581,0.00000581,0.00000581,8.9145,0.000051793245
1663106400,2022-09-13 22:00:00,ALPHA/BTC,0.0000058,0.0000058,0.0000058,0.0000058,2.705,0.000015689
1663102800,2022-09-13 21:00:00,ALPHA/BTC,0.00000582,0.00000588,0.00000582,0.00000588,31.8839,0.000186890395
1663099200,2022-09-13 20:00:00,ALPHA/BTC,0.00000585,0.00000586,0.00000585,0.00000586,415.5999,0.002433815469
1663095600,2022-09-13 19:00:00,ALPHA/BTC,0.0000058,0.00000583,0.0000058,0.00000583,4.5495,0.000026475036
1663092000,2022-09-13 18:00:00,ALPHA/BTC,0.00000572,0.00000576,0.00000572,0.00000576,1561.9065,0.00896534518
1663088400,2022-09-13 17:00:00,ALPHA/BTC,0.00000573,0.00000573,0.00000573,0.00000573,0,0
1663084800,2022-09-13 16:00:00,ALPHA/BTC,0.00000571,0.00000573,0.00000571,0.00000573,57.2062,0.000327163558
1663081200,2022-09-13 15:00:00,ALPHA/BTC,0.00000567,0.00000571,0.00000567,0.00000571,5.7198,0.000032618394
1663077600,2022-09-13 14:00:00,ALPHA/BTC,0.00000564,0.00000565,0.00000564,0.00000564,70.9202,0.00040000955
1663074000,2022-09-13 13:00:00,ALPHA/BTC,0.00000565,0.00000565,0.00000565,0.00000565,1.5695,0.000008867675
1663070400,2022-09-13 12:00:00,ALPHA/BTC,0.00000557,0.00000566,0.00000554,0.00000554,346.0438,0.001946536083
1663066800,2022-09-13 11:00:00,ALPHA/BTC,0.00000562,0.00000562,0.00000555,0.00000561,11.6639,0.000065075876
1663063200,2022-09-13 10:00:00,ALPHA/BTC,0.00000561,0.00000561,0.00000558,0.00000559,511.5461,0.002864546178
1663059600,2022-09-13 09:00:00,ALPHA/BTC,0.0000057,0.0000057,0.0000057,0.0000057,0,0
1663056000,2022-09-13 08:00:00,ALPHA/BTC,0.00000574,0.00000574,0.0000057,0.0000057,46.8423,0.000268706638
1663052400,2022-09-13 07:00:00,ALPHA/BTC,0.00000563,0.00000567,0.00000563,0.00000567,7.4513,0.000041996415
1663048800,2022-09-13 06:00:00,ALPHA/BTC,0.00000563,0.00000566,0.00000563,0.00000566,36.1835,0.000204067223
1663045200,2022-09-13 05:00:00,ALPHA/BTC,0.00000569,0.00000569,0.00000569,0.00000569,0,0
1663041600,2022-09-13 04:00:00,ALPHA/BTC,0.00000569,0.00000569,0.00000569,0.00000569,36.6218,0.000208378042
1663038000,2022-09-13 03:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,1.7634,0.000009980844
1663034400,2022-09-13 02:00:00,ALPHA/BTC,0.00000567,0.00000569,0.00000567,0.00000569,2.5185,0.000014303491
1663030800,2022-09-13 01:00:00,ALPHA/BTC,0.00000564,0.00000564,0.00000564,0.00000564,4.5011,0.000025386204
1663027200,2022-09-13 00:00:00,ALPHA/BTC,0.00000566,0.00000566,0.00000566,0.00000566,563.9015,0.00319168249
1663023600,2022-09-12 23:00:00,ALPHA/BTC,0.00000575,0.00000575,0.00000575,0.00000575,1.1085,0.000006373875
1663020000,2022-09-12 22:00:00,ALPHA/BTC,0.0000057,0.00000574,0.0000057,0.00000574,48.2388,0.000276417677
1663016400,2022-09-12 21:00:00,ALPHA/BTC,0.0000057,0.00000573,0.0000057,0.00000573,3.9188,0.000022390323
1663012800,2022-09-12 20:00:00,ALPHA/BTC,0.00000573,0.00000573,0.00000573,0.00000573,2.451,0.00001404423
1663009200,2022-09-12 19:00:00,ALPHA/BTC,0.00000568,0.00000568,0.00000568,0.00000568,0,0
1663005600,2022-09-12 18:00:00,ALPHA/BTC,0.00000568,0.00000569,0.00000568,0.00000568,12.4644,0.000070808293
1663002000,2022-09-12 17:00:00,ALPHA/BTC,0.00000569,0.00000573,0.00000569,0.00000573,54.9741,0.000313856463
1662998400,2022-09-12 16:00:00,ALPHA/BTC,0.00000569,0.0000057,0.00000563,0.0000057,770.3408,0.004379697206
1662994800,2022-09-12 15:00:00,ALPHA/BTC,0.00000581,0.00000582,0.00000577,0.00000582,582.18,0.003387197866
1662991200,2022-09-12 14:00:00,ALPHA/BTC,0.00000587,0.00000587,0.00000587,0.00000587,1.0858,0.000006373646
1662987600,2022-09-12 13:00:00,ALPHA/BTC,0.00000591,0.00000591,0.00000588,0.00000588,165.2636,0.000971794779
1662984000,2022-09-12 12:00:00,ALPHA/BTC,0.00000587,0.00000587,0.00000587,0.00000587,0,0
1662980400,2022-09-12 11:00:00,ALPHA/BTC,0.0000059,0.00000595,0.00000587,0.00000587,96.0473,0.000563996328
1662976800,2022-09-12 10:00:00,ALPHA/BTC,0.00000591,0.00000595,0.00000591,0.00000595,88.2629,0.000524809523
1662973200,2022-09-12 09:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000589,0.00000589,16.1479,0.000095220871
1662969600,2022-09-12 08:00:00,ALPHA/BTC,0.00000589,0.00000589,0.00000589,0.00000589,1.2261,0.000007221729
1662966000,2022-09-12 07:00:00,ALPHA/BTC,0.00000603,0.00000603,0.00000595,0.00000595,45.8417,0.000276293579
1662962400,2022-09-12 06:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,0,0
1662958800,2022-09-12 05:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,1.0129,0.000006016626
1662955200,2022-09-12 04:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000593,0.00000593,0,0
1662951600,2022-09-12 03:00:00,ALPHA/BTC,0.00000593,0.00000594,0.00000593,0.00000593,283.292,0.0016799415
1662948000,2022-09-12 02:00:00,ALPHA/BTC,0.00000593,0.00000595,0.00000593,0.00000595,3.6867,0.000021907103
1662944400,2022-09-12 01:00:00,ALPHA/BTC,0.00000586,0.00000601,0.00000586,0.00000601,634.3625,0.003787314248
1662940800,2022-09-12 00:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000587,0.00000587,2364.9198,0.013953122928
1662937200,2022-09-11 23:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000593,0.00000593,0,0
1662933600,2022-09-11 22:00:00,ALPHA/BTC,0.00000596,0.00000596,0.00000593,0.00000593,10.8649,0.000064591235
1662930000,2022-09-11 21:00:00,ALPHA/BTC,0.00000597,0.00000597,0.00000597,0.00000597,41.84,0.0002497848
1662926400,2022-09-11 20:00:00,ALPHA/BTC,0.00000596,0.00000596,0.00000596,0.00000596,0,0
1662922800,2022-09-11 19:00:00,ALPHA/BTC,0.00000601,0.00000602,0.00000596,0.00000596,53.0509,0.000318829704
1662919200,2022-09-11 18:00:00,ALPHA/BTC,0.00000602,0.00000602,0.00000602,0.00000602,0,0
1662915600,2022-09-11 17:00:00,ALPHA/BTC,0.00000607,0.00000607,0.00000602,0.00000602,3.2376,0.000019553127
1662912000,2022-09-11 16:00:00,ALPHA/BTC,0.00000603,0.00000603,0.00000602,0.00000602,3.2276,0.000019446632
1662908400,2022-09-11 15:00:00,ALPHA/BTC,0.00000598,0.00000602,0.00000598,0.000006,7.1461,0.00004285724
1662904800,2022-09-11 14:00:00,ALPHA/BTC,0.000006,0.000006,0.000006,0.000006,1.8315,0.000010989
1662901200,2022-09-11 13:00:00,ALPHA/BTC,0.000006,0.000006,0.000006,0.000006,3.3399,0.0000200394
1662897600,2022-09-11 12:00:00,ALPHA/BTC,0.000006,0.000006,0.000006,0.000006,500,0.003
1662894000,2022-09-11 11:00:00,ALPHA/BTC,0.00000598,0.00000598,0.00000595,0.00000597,9.2405,0.000055168221
1662890400,2022-09-11 10:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,0,0
1662886800,2022-09-11 09:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,0,0
1662883200,2022-09-11 08:00:00,ALPHA/BTC,0.00000597,0.00000598,0.00000594,0.00000594,8.3468,0.000049737974
1662879600,2022-09-11 07:00:00,ALPHA/BTC,0.00000592,0.00000592,0.00000592,0.00000592,0,0
1662876000,2022-09-11 06:00:00,ALPHA/BTC,0.00000598,0.00000598,0.00000592,0.00000592,19.1295,0.000113885004
1662872400,2022-09-11 05:00:00,ALPHA/BTC,0.00000602,0.00000603,0.00000597,0.00000599,1584.1418,0.009495623388
1662868800,2022-09-11 04:00:00,ALPHA/BTC,0.000006,0.00000608,0.000006,0.00000608,3662.4966,0.022226813963
1662865200,2022-09-11 03:00:00,ALPHA/BTC,0.00000604,0.00000604,0.00000604,0.00000604,0,0
1662861600,2022-09-11 02:00:00,ALPHA/BTC,0.00000604,0.00000604,0.00000604,0.00000604,0.0314,0.000000189656
1662858000,2022-09-11 01:00:00,ALPHA/BTC,0.00000604,0.00000604,0.00000602,0.00000603,5.0698,0.000030579667
1662854400,2022-09-11 00:00:00,ALPHA/BTC,0.00000598,0.000006,0.00000597,0.000006,2397.1818,0.014353721252
1662850800,2022-09-10 23:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,1.244,0.00000738936
1662847200,2022-09-10 22:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000592,0.00000593,398.5436,0.002359426579
1662843600,2022-09-10 21:00:00,ALPHA/BTC,0.00000595,0.00000595,0.00000594,0.00000594,18.1343,0.00010780926
1662840000,2022-09-10 20:00:00,ALPHA/BTC,0.00000594,0.00000594,0.00000594,0.00000594,67.3977,0.000400342338
1662836400,2022-09-10 19:00:00,ALPHA/BTC,0.00000593,0.00000593,0.0000059,0.0000059,509.4478,0.003020989586
1662832800,2022-09-10 18:00:00,ALPHA/BTC,0.00000593,0.00000593,0.00000593,0.00000593,0,0
1662829200,2022-09-10 17:00:00,ALPHA/BTC,0.00000595,0.00000595,0.00000593,0.00000593,4.5497,0.000027029947
1662825600,2022-09-10 16:00:00,ALPHA/BTC,0.00000596,0.00000596,0.00000596,0.00000596,2.3351,0.000013917196
1662822000,2022-09-10 15:00:00,ALPHA/BTC,0.00000599,0.00000599,0.00000599,0.00000599,0,0
1662818400,2022-09-10 14:00:00,ALPHA/BTC,0.00000601,0.00000601,0.00000596,0.00000599,24.7185,0.00014842351
1662814800,2022-09-10 13:00:00,ALPHA/BTC,0.00000601,0.00000601,0.00000601,0.00000601,0,0
1662811200,2022-09-10 12:00:00,ALPHA/BTC,0.00000605,0.00000605,0.00000601,0.00000601,562.9882,0.003399098193
1662807600,2022-09-10 11:00:00,ALPHA/BTC,0.000006,0.000006,0.000006,0.000006,1.6674,0.0000100044
1662804000,2022-09-10 10:00:00,ALPHA/BTC,0.00000598,0.00000598,0.00000598,0.00000598,10.8764,0.000065040872
1662800400,2022-09-10 09:00:00,ALPHA/BTC,0.00000601,0.00000601,0.00000598,0.00000598,167.7447,0.001008115383
1662796800,2022-09-10 08:00:00,ALPHA/BTC,0.00000593,0.00000597,0.00000593,0.00000597,4.4208,0.00002634536
1662793200,2022-09-10 07:00:00,ALPHA/BTC,0.00000597,0.00000597,0.00000597,0.00000597,166.7359,0.000995413323
1662789600,2022-09-10 06:00:00,ALPHA/BTC,0.00000595,0.00000599,0.00000594,0.00000599,68.8466,0.000410060334
1662786000,2022-09-10 05:00:00,ALPHA/BTC,0.00000589,0.00000589,0.00000589,0.00000589,3.2516,0.000019151924
1662782400,2022-09-10 04:00:00,ALPHA/BTC,0.00000603,0.00000606,0.00000603,0.00000605,7.7876,0.00004706188
1662778800,2022-09-10 03:00:00,ALPHA/BTC,0.00000606,0.00000606,0.00000606,0.00000606,1.0847,0.000006573282
1662775200,2022-09-10 02:00:00,ALPHA/BTC,0.0000061,0.0000061,0.00000608,0.00000608,2.7315,0.000016627764
1662771600,2022-09-10 01:00:00,ALPHA/BTC,0.00000603,0.00000603,0.00000603,0.00000603,1.0647,0.000006420141
1662768000,2022-09-10 00:00:00,ALPHA/BTC,0.00000613,0.00000617,0.00000608,0.0000061,5320.2915,0.032786990224
1662764400,2022-09-09 23:00:00,ALPHA/BTC,0.00000599,0.00000599,0.00000599,0.00000599,478.9484,0.002868900916
1662760800,2022-09-09 22:00:00,ALPHA/BTC,0.00000603,0.00000603,0.000006,0.000006,11.4679,0.000068998362
1662757200,2022-09-09 21:00:00,ALPHA/BTC,0.000006,0.000006,0.000006,0.000006,0,0
1662753600,2022-09-09 20:00:00,ALPHA/BTC,0.00000599,0.00000603,0.00000599,0.000006,22.9531,0.000137808838
1662750000,2022-09-09 19:00:00,ALPHA/BTC,0.000006,0.00000605,0.00000599,0.00000599,76.8889,0.000462848012
1662746400,2022-09-09 18:00:00,ALPHA/BTC,0.00000598,0.00000598,0.00000598,0.00000598,8.8317,0.000052813566
1662742800,2022-09-09 17:00:00,ALPHA/BTC,0.00000602,0.00000602,0.00000602,0.00000602,0,0
1662739200,2022-09-09 16:00:00,ALPHA/BTC,0.00000602,0.00000602,0.00000602,0.00000602,5.9732,0.000035958664
1662735600,2022-09-09 15:00:00,ALPHA/BTC,0.00000607,0.00000607,0.00000603,0.00000603,8.9913,0.000054432219
1662732000,2022-09-09 14:00:00,ALPHA/BTC,0.00000611,0.00000611,0.00000608,0.00000608,168.7474,0.001026134942
1662728400,2022-09-09 13:00:00,ALPHA/BTC,0.0000061,0.0000061,0.0000061,0.0000061,1.7742,0.00001082262
1662724800,2022-09-09 12:00:00,ALPHA/BTC,0.00000609,0.00000615,0.00000609,0.00000615,343.9831,0.002100734339
1662721200,2022-09-09 11:00:00,ALPHA/BTC,0.00000609,0.00000609,0.00000606,0.00000606,155.4657,0.00094216317
1662717600,2022-09-09 10:00:00,ALPHA/BTC,0.00000612,0.00000617,0.00000603,0.00000603,145.9129,0.000895512049
1662714000,2022-09-09 09:00:00,ALPHA/BTC,0.00000609,0.00000609,0.00000609,0.00000609,164.7096,0.001003081464
1662710400,2022-09-09 08:00:00,ALPHA/BTC,0.00000604,0.00000604,0.00000604,0.00000604,1.1415,0.00000689466
1662706800,2022-09-09 07:00:00,ALPHA/BTC,0.00000598,0.00000602,0.00000598,0.00000602,4.8633,0.000029160373
1662703200,2022-09-09 06:00:00,ALPHA/BTC,0.00000605,0.00000605,0.00000597,0.00000597,6.2375,0.000037588331
1662699600,2022-09-09 05:00:00,ALPHA/BTC,0.00000604,0.00000604,0.00000604,0.00000604,164.7096,0.000994845984
1662696000,2022-09-09 04:00:00,ALPHA/BTC,0.00000607,0.00000608,0.00000607,0.00000608,3.5294,0.000021435303
1662692400,2022-09-09 03:00:00,ALPHA/BTC,0.00000615,0.00000615,0.00000615,0.00000615,91.4079,0.000562158585
1662688800,2022-09-09 02:00:00,ALPHA/BTC,0.0000062,0.0000062,0.0000062,0.0000062,2.2411,0.00001389482
1662685200,2022-09-09 01:00:00,ALPHA/BTC,0.00000618,0.00000618,0.00000618,0.00000618,0,0
1662681600,2022-09-09 00:00:00,ALPHA/BTC,0.00000613,0.00000618,0.00000613,0.00000618,25.2156,0.000154645958
1662678000,2022-09-08 23:00:00,ALPHA/BTC,0.00000614,0.00000614,0.00000612,0.00000612,3.166,0.000019408118
1662674400,2022-09-08 22:00:00,ALPHA/BTC,0.00000617,0.00000617,0.00000617,0.00000617,85.5204,0.000527660868
1662670800,2022-09-08 21:00:00,ALPHA/BTC,0.00000615,0.00000615,0.00000613,0.00000613,3.9972,0.000024547438
1662667200,2022-09-08 20:00:00,ALPHA/BTC,0.00000613,0.00000613,0.00000613,0.00000613,1.0023,0.000006144099
1662663600,2022-09-08 19:00:00,ALPHA/BTC,0.00000613,0.00000613,0.00000612,0.00000612,3.1173,0.000019087995
