https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHMB,Volume USDT
1663210800,2022-09-15 03:00:00,CHMB/USDT,0.000377,0.000377,0.000349,0.000369,39448561.222,14232.6922704434
1663207200,2022-09-15 02:00:00,CHMB/USDT,0.000383,0.000387,0.000377,0.000377,23018993.3678,8815.7619785024
1663203600,2022-09-15 01:00:00,CHMB/USDT,0.000387,0.00039,0.00038,0.000383,22448813.8104,8635.1072309946
1663200000,2022-09-15 00:00:00,CHMB/USDT,0.000389,0.000394,0.000383,0.000387,14336285.1497,5549.353350246
1663196400,2022-09-14 23:00:00,CHMB/USDT,0.000384,0.000394,0.000383,0.000389,32141489.1048,12492.1120070126
1663192800,2022-09-14 22:00:00,CHMB/USDT,0.000387,0.000388,0.000383,0.000387,15737065.567,6082.9986068541
1663189200,2022-09-14 21:00:00,CHMB/USDT,0.000389,0.000393,0.00038,0.000386,32352022.9431,12527.9947173146
1663185600,2022-09-14 20:00:00,CHMB/USDT,0.000387,0.000391,0.00038,0.000387,29597732.5966,11374.5858426182
1663182000,2022-09-14 19:00:00,CHMB/USDT,0.000396,0.000399,0.000381,0.000388,26864956.2186,10393.7781888233
1663178400,2022-09-14 18:00:00,CHMB/USDT,0.000391,0.000405,0.000385,0.000398,27832253.2132,10923.4181754352
1663174800,2022-09-14 17:00:00,CHMB/USDT,0.0004,0.0004,0.000388,0.000393,15232163.115,5975.1552808869
1663171200,2022-09-14 16:00:00,CHMB/USDT,0.00039,0.000401,0.000388,0.0004,23881969.5382,9409.0392968371
1663167600,2022-09-14 15:00:00,CHMB/USDT,0.000393,0.00041,0.000381,0.000393,42112243.6501,16466.0148516539
1663164000,2022-09-14 14:00:00,CHMB/USDT,0.000387,0.000395,0.00038,0.000394,34073215.4517,13155.9957903254
1663160400,2022-09-14 13:00:00,CHMB/USDT,0.000385,0.000409,0.00038,0.000387,33469444.0608,13159.3314473291
1663156800,2022-09-14 12:00:00,CHMB/USDT,0.000397,0.000397,0.000382,0.000385,31239687.0446,12160.4382969091
1663153200,2022-09-14 11:00:00,CHMB/USDT,0.000394,0.000405,0.000385,0.000397,22955551.3181,9015.8952752901
1663149600,2022-09-14 10:00:00,CHMB/USDT,0.000397,0.000401,0.000384,0.000391,31383453.3773,12288.7355792675
1663146000,2022-09-14 09:00:00,CHMB/USDT,0.000392,0.000409,0.000384,0.0004,35566504.6606,14105.2727340232
1663142400,2022-09-14 08:00:00,CHMB/USDT,0.000391,0.000398,0.000381,0.000393,24520113.2041,9437.354289989
1663138800,2022-09-14 07:00:00,CHMB/USDT,0.000404,0.000404,0.000381,0.000391,39156427.7468,15512.2760253572
1663135200,2022-09-14 06:00:00,CHMB/USDT,0.000407,0.00041,0.000402,0.000403,18075312.0139,7344.3890007259
1663131600,2022-09-14 05:00:00,CHMB/USDT,0.000408,0.00041,0.000401,0.000407,19597471.0175,7973.968228085
1663128000,2022-09-14 04:00:00,CHMB/USDT,0.000407,0.000415,0.0004,0.000407,29945388.9993,12255.9567133959
1663124400,2022-09-14 03:00:00,CHMB/USDT,0.000414,0.000417,0.000406,0.000408,17426753.7699,7194.8988829639
1663120800,2022-09-14 02:00:00,CHMB/USDT,0.00042,0.00042,0.000408,0.000414,17582148.5328,7271.7561197498
1663117200,2022-09-14 01:00:00,CHMB/USDT,0.000425,0.000426,0.000418,0.000418,12859160.3278,5423.7692397181
1663113600,2022-09-14 00:00:00,CHMB/USDT,0.000418,0.000425,0.000418,0.000424,20150268.1236,8481.7794814108
1663110000,2022-09-13 23:00:00,CHMB/USDT,0.000427,0.000428,0.000413,0.000419,14449635.5612,6064.3276559802
1663106400,2022-09-13 22:00:00,CHMB/USDT,0.000424,0.000431,0.000417,0.000427,24347995.8918,10335.7947982091
1663102800,2022-09-13 21:00:00,CHMB/USDT,0.000414,0.000427,0.000411,0.000424,44811073.7696,18762.7784481261
1663099200,2022-09-13 20:00:00,CHMB/USDT,0.000419,0.000421,0.000411,0.000414,15712160.4487,6510.0602937224
1663095600,2022-09-13 19:00:00,CHMB/USDT,0.000411,0.000427,0.000411,0.000418,20792971.3353,8697.2353151539
1663092000,2022-09-13 18:00:00,CHMB/USDT,0.00043,0.000437,0.000407,0.000411,40776272.2701,17096.9995017564
1663088400,2022-09-13 17:00:00,CHMB/USDT,0.000412,0.000431,0.000407,0.000431,30942479.7176,12977.0786053264
1663084800,2022-09-13 16:00:00,CHMB/USDT,0.000407,0.000427,0.000406,0.000412,36763126.9733,15269.2420296202
1663081200,2022-09-13 15:00:00,CHMB/USDT,0.000417,0.000421,0.000403,0.000408,41534941.715,17097.2212691448
1663077600,2022-09-13 14:00:00,CHMB/USDT,0.000409,0.000418,0.000401,0.000416,23284966.6247,9506.675455778
1663074000,2022-09-13 13:00:00,CHMB/USDT,0.000408,0.000424,0.0004,0.00041,26895643.5512,11034.5531414186
1663070400,2022-09-13 12:00:00,CHMB/USDT,0.000434,0.00044,0.000403,0.000406,34106460.5085,14117.8154068443
1663066800,2022-09-13 11:00:00,CHMB/USDT,0.000426,0.000438,0.000422,0.000434,24353080.4036,10520.8660989368
1663063200,2022-09-13 10:00:00,CHMB/USDT,0.000428,0.000432,0.000423,0.000426,17491030.2728,7486.6384661471
1663059600,2022-09-13 09:00:00,CHMB/USDT,0.000429,0.000433,0.00042,0.000428,22597062.8465,9653.1696172915
1663056000,2022-09-13 08:00:00,CHMB/USDT,0.000439,0.000443,0.000423,0.00043,35085774.5013,15177.1100355255
1663052400,2022-09-13 07:00:00,CHMB/USDT,0.000441,0.000445,0.000433,0.00044,17369785.9636,7593.9898021657
1663048800,2022-09-13 06:00:00,CHMB/USDT,0.000445,0.00046,0.000439,0.000443,24328541.8405,10929.7926171664
1663045200,2022-09-13 05:00:00,CHMB/USDT,0.000457,0.00046,0.000445,0.000446,26205859.1684,11860.2538079321
1663041600,2022-09-13 04:00:00,CHMB/USDT,0.000441,0.000463,0.000441,0.000455,24363355.5129,10927.1732007147
1663038000,2022-09-13 03:00:00,CHMB/USDT,0.00044,0.00045,0.000427,0.000441,27870142.1499,12205.7166486765
1663034400,2022-09-13 02:00:00,CHMB/USDT,0.000433,0.000448,0.000428,0.00044,27942211.802,12228.0072838265
1663030800,2022-09-13 01:00:00,CHMB/USDT,0.000418,0.000433,0.000415,0.000431,52865853.4651,22445.5542692325
1663027200,2022-09-13 00:00:00,CHMB/USDT,0.000427,0.000428,0.000403,0.000418,74795519.1256,30753.0232108332
1663023600,2022-09-12 23:00:00,CHMB/USDT,0.000482,0.000485,0.000419,0.000424,65604816.8424,29085.070246974
1663020000,2022-09-12 22:00:00,CHMB/USDT,0.000485,0.000491,0.000478,0.000484,18565935.3123,8975.9460730663
1663016400,2022-09-12 21:00:00,CHMB/USDT,0.000487,0.000491,0.000474,0.000487,18248176.7541,8811.9088269487
1663012800,2022-09-12 20:00:00,CHMB/USDT,0.000508,0.000517,0.000487,0.000489,32267624.7416,16203.1864302794
1663009200,2022-09-12 19:00:00,CHMB/USDT,0.000529,0.000529,0.000501,0.000509,20699574.0707,10555.4661048959
1663005600,2022-09-12 18:00:00,CHMB/USDT,0.000477,0.000529,0.000472,0.000529,40798090.0747,20031.8465341824
1663002000,2022-09-12 17:00:00,CHMB/USDT,0.000469,0.000503,0.000468,0.000478,44342938.9392,21424.56375109
1662998400,2022-09-12 16:00:00,CHMB/USDT,0.000473,0.00048,0.000466,0.000469,23968729.7515,11245.9806552014
1662994800,2022-09-12 15:00:00,CHMB/USDT,0.000472,0.000485,0.000457,0.000471,24816163.3408,11639.8804641496
1662991200,2022-09-12 14:00:00,CHMB/USDT,0.000479,0.000496,0.000467,0.000471,33814154.0179,16270.3008073159
1662987600,2022-09-12 13:00:00,CHMB/USDT,0.000501,0.000504,0.000475,0.000477,45384236.0986,22126.0573588307
1662984000,2022-09-12 12:00:00,CHMB/USDT,0.000496,0.000516,0.000473,0.000501,45459426.3399,22483.7941520188
1662980400,2022-09-12 11:00:00,CHMB/USDT,0.000486,0.000496,0.000462,0.000495,42356266.5231,20374.2724075686
1662976800,2022-09-12 10:00:00,CHMB/USDT,0.000501,0.00051,0.000478,0.000487,36112070.1584,17952.2572541642
1662973200,2022-09-12 09:00:00,CHMB/USDT,0.000512,0.000532,0.000501,0.000504,44399830.9945,22749.2376635563
1662969600,2022-09-12 08:00:00,CHMB/USDT,0.00053,0.000551,0.000509,0.000517,64709227.7492,34122.3325820177
1662966000,2022-09-12 07:00:00,CHMB/USDT,0.000517,0.000532,0.000503,0.000532,37690081.6159,19313.6234887497
1662962400,2022-09-12 06:00:00,CHMB/USDT,0.000512,0.000528,0.000501,0.000516,31426002.6931,16132.7233629323
1662958800,2022-09-12 05:00:00,CHMB/USDT,0.000539,0.00054,0.00051,0.000511,25231378.6285,13185.8703090155
1662955200,2022-09-12 04:00:00,CHMB/USDT,0.000519,0.000544,0.000519,0.00054,18112381.2901,9629.3199828599
1662951600,2022-09-12 03:00:00,CHMB/USDT,0.000541,0.000543,0.000515,0.000519,26815441.0054,14149.3695050041
1662948000,2022-09-12 02:00:00,CHMB/USDT,0.000548,0.000568,0.000528,0.000539,36100399.5102,19833.1464439961
1662944400,2022-09-12 01:00:00,CHMB/USDT,0.000552,0.000558,0.000541,0.000546,19353715.5312,10623.2383953313
1662940800,2022-09-12 00:00:00,CHMB/USDT,0.000572,0.0006,0.000542,0.000555,48828364.184,27655.4814760622
1662937200,2022-09-11 23:00:00,CHMB/USDT,0.000547,0.000577,0.000526,0.000571,43043509.9778,23820.6456851085
1662933600,2022-09-11 22:00:00,CHMB/USDT,0.000542,0.000577,0.000532,0.000546,54021569.2432,29699.53260276
1662930000,2022-09-11 21:00:00,CHMB/USDT,0.000574,0.000635,0.000529,0.00054,130720373.889,75039.5679897675
1662926400,2022-09-11 20:00:00,CHMB/USDT,0.000564,0.000576,0.000516,0.000568,51946238.0081,28368.879544436
1662922800,2022-09-11 19:00:00,CHMB/USDT,0.000527,0.000592,0.000516,0.000565,96181500.8885,53707.1976165262
1662919200,2022-09-11 18:00:00,CHMB/USDT,0.000569,0.000591,0.000511,0.000528,137385334.9617,76098.8788896811
1662915600,2022-09-11 17:00:00,CHMB/USDT,0.000571,0.000734,0.000555,0.000563,352428595.265,220843.4725016316
1662912000,2022-09-11 16:00:00,CHMB/USDT,0.000511,0.000669,0.0005,0.00057,178091518.5108,104082.858926428
1662908400,2022-09-11 15:00:00,CHMB/USDT,0.00053,0.00055,0.000504,0.000514,50502687.3868,26585.57554262
1662904800,2022-09-11 14:00:00,CHMB/USDT,0.000553,0.0006,0.000516,0.000527,150878529.9801,85261.1248120661
1662901200,2022-09-11 13:00:00,CHMB/USDT,0.00053,0.0006,0.000492,0.000558,122313506.4267,65791.986678123
1662897600,2022-09-11 12:00:00,CHMB/USDT,0.000504,0.000638,0.000504,0.000535,212481111.8056,120711.2233333489
1662894000,2022-09-11 11:00:00,CHMB/USDT,0.000486,0.00053,0.000471,0.000507,42163324.4464,20951.1574287924
1662890400,2022-09-11 10:00:00,CHMB/USDT,0.000493,0.00056,0.00047,0.000488,81600183.387,42529.7664195328
1662886800,2022-09-11 09:00:00,CHMB/USDT,0.000456,0.000555,0.000451,0.000493,89250011.9806,44895.2430430151
1662883200,2022-09-11 08:00:00,CHMB/USDT,0.000452,0.000462,0.00045,0.000457,20377602.7901,9299.5471733055
1662879600,2022-09-11 07:00:00,CHMB/USDT,0.000452,0.000464,0.00045,0.000453,23822202.3119,10851.5596994259
1662876000,2022-09-11 06:00:00,CHMB/USDT,0.000464,0.00047,0.00045,0.000453,24645307.7527,11346.6870929186
1662872400,2022-09-11 05:00:00,CHMB/USDT,0.000469,0.000475,0.00045,0.000465,20714227.8773,9596.6043790233
1662868800,2022-09-11 04:00:00,CHMB/USDT,0.000479,0.000487,0.000465,0.000472,21731080.9066,10362.1035289395
1662865200,2022-09-11 03:00:00,CHMB/USDT,0.000472,0.000489,0.000461,0.000479,37117298.7583,17506.165989795
1662861600,2022-09-11 02:00:00,CHMB/USDT,0.000463,0.000496,0.00045,0.000474,37045302.4247,17300.1488941296
1662858000,2022-09-11 01:00:00,CHMB/USDT,0.000565,0.000598,0.00046,0.000461,88445672.6497,45676.979835134
1662854400,2022-09-11 00:00:00,CHMB/USDT,0.000437,0.000565,0.000432,0.000562,59680726.2917,28886.7310909726
1662850800,2022-09-10 23:00:00,CHMB/USDT,0.000449,0.000462,0.000431,0.000437,28178869.7344,12535.4231284501
1662847200,2022-09-10 22:00:00,CHMB/USDT,0.00045,0.000454,0.000428,0.000448,30794035.2874,13599.1911729873
1662843600,2022-09-10 21:00:00,CHMB/USDT,0.000429,0.000451,0.000424,0.00045,28495728.2304,12445.4228746589
1662840000,2022-09-10 20:00:00,CHMB/USDT,0.000442,0.000477,0.000422,0.000425,55135708.1492,24999.6653491906
1662836400,2022-09-10 19:00:00,CHMB/USDT,0.000464,0.000479,0.000438,0.000442,67786125.2073,30763.1257654815
1662832800,2022-09-10 18:00:00,CHMB/USDT,0.00094,0.00096,0.000439,0.00046,515492248.7999,282629.2545984136
1662829200,2022-09-10 17:00:00,CHMB/USDT,0.000433,0.00122,0.00041,0.00094,268985786.0301,193290.4367701544
1662825600,2022-09-10 16:00:00,CHMB/USDT,0.000409,0.000441,0.000408,0.000434,9087148.1258,3853.4915555809
1662822000,2022-09-10 15:00:00,CHMB/USDT,0.000409,0.000412,0.000408,0.000409,7945613.3998,3253.6781723676
1662818400,2022-09-10 14:00:00,CHMB/USDT,0.000418,0.000421,0.00041,0.00041,22940991.0582,9555.4690948192
1662814800,2022-09-10 13:00:00,CHMB/USDT,0.000414,0.000423,0.000413,0.000418,32279007.2388,13551.6644798452
1662811200,2022-09-10 12:00:00,CHMB/USDT,0.000414,0.000414,0.000414,0.000414,1063718.7244,440.3795519016
1662807600,2022-09-10 11:00:00,CHMB/USDT,0.000413,0.000414,0.000413,0.000414,357780.6575,148.1096818042
1662804000,2022-09-10 10:00:00,CHMB/USDT,0.000413,0.000414,0.000413,0.000414,220540.7676,91.2457647749
1662800400,2022-09-10 09:00:00,CHMB/USDT,0.000413,0.000414,0.000413,0.000414,550979.0721,227.9661697211
1662796800,2022-09-10 08:00:00,CHMB/USDT,0.000414,0.000414,0.000413,0.000413,510092.5036,211.1535182341
1662793200,2022-09-10 07:00:00,CHMB/USDT,0.000413,0.000414,0.000413,0.000413,552891.547,228.6390752838
1662789600,2022-09-10 06:00:00,CHMB/USDT,0.000424,0.000424,0.000413,0.000414,17811939.1118,7445.6470728478
1662786000,2022-09-10 05:00:00,CHMB/USDT,0.00044,0.000445,0.000412,0.000425,70370685.8375,30081.4456829234
1662782400,2022-09-10 04:00:00,CHMB/USDT,0.000436,0.000444,0.000434,0.000438,10574156.4782,4636.9834112661
1662778800,2022-09-10 03:00:00,CHMB/USDT,0.000426,0.000439,0.000424,0.000435,21535464.593,9285.3670263124
1662775200,2022-09-10 02:00:00,CHMB/USDT,0.000424,0.000429,0.000424,0.000427,19665372.9531,8377.3524428272
1662771600,2022-09-10 01:00:00,CHMB/USDT,0.000439,0.00044,0.000425,0.000425,18573052.8342,7997.5741016954
1662768000,2022-09-10 00:00:00,CHMB/USDT,0.000409,0.000441,0.000408,0.000437,25315900.6303,10761.0076365157
1662764400,2022-09-09 23:00:00,CHMB/USDT,0.000413,0.000413,0.000408,0.000409,9959428.1662,4076.9874517696
1662760800,2022-09-09 22:00:00,CHMB/USDT,0.000417,0.000417,0.000413,0.000413,15405493.9462,6368.3013321618
1662757200,2022-09-09 21:00:00,CHMB/USDT,0.000418,0.000419,0.000407,0.000416,9114252.4615,3785.0266170828
1662753600,2022-09-09 20:00:00,CHMB/USDT,0.000419,0.000422,0.000418,0.000418,15645009.755,6568.7708784005
1662750000,2022-09-09 19:00:00,CHMB/USDT,0.000422,0.000426,0.000414,0.00042,24025492.5993,10071.9843770497
1662746400,2022-09-09 18:00:00,CHMB/USDT,0.000415,0.000425,0.000405,0.000422,24750040.1895,10302.3241076493
1662742800,2022-09-09 17:00:00,CHMB/USDT,0.000417,0.000417,0.000413,0.000416,10944727.3097,4543.4155348413
1662739200,2022-09-09 16:00:00,CHMB/USDT,0.000412,0.000417,0.000407,0.000416,19812715.457,8163.6929711874
1662735600,2022-09-09 15:00:00,CHMB/USDT,0.000411,0.000417,0.000406,0.000412,17855138.4599,7356.8951554499
1662732000,2022-09-09 14:00:00,CHMB/USDT,0.00041,0.000414,0.000407,0.000411,12757528.6898,5240.1787111724
1662728400,2022-09-09 13:00:00,CHMB/USDT,0.000412,0.000414,0.000409,0.000412,20025854.8345,8254.4394266395
1662724800,2022-09-09 12:00:00,CHMB/USDT,0.000414,0.000416,0.000411,0.000411,11671371.4068,4827.4754518623
1662721200,2022-09-09 11:00:00,CHMB/USDT,0.000407,0.000415,0.000406,0.000415,18861680.6219,7734.6824628234
1662717600,2022-09-09 10:00:00,CHMB/USDT,0.000404,0.000408,0.000402,0.000404,17566660.2725,7108.5632241093
1662714000,2022-09-09 09:00:00,CHMB/USDT,0.000406,0.000406,0.000403,0.000403,4240304.2401,1719.4691987782
1662710400,2022-09-09 08:00:00,CHMB/USDT,0.00041,0.00041,0.000405,0.000406,11055694.1549,4494.9793354661
1662706800,2022-09-09 07:00:00,CHMB/USDT,0.000412,0.000412,0.000409,0.000409,1278791.5446,524.7900090084
1662703200,2022-09-09 06:00:00,CHMB/USDT,0.000416,0.000416,0.000411,0.000412,21186574.2547,8741.1989190436
1662699600,2022-09-09 05:00:00,CHMB/USDT,0.000411,0.000417,0.000406,0.000416,13560071.3683,5555.556347805
1662696000,2022-09-09 04:00:00,CHMB/USDT,0.000409,0.000412,0.000407,0.00041,28690832.8562,11735.3640219044
1662692400,2022-09-09 03:00:00,CHMB/USDT,0.000408,0.000411,0.000407,0.000408,9401995.1951,3839.7246658971
1662688800,2022-09-09 02:00:00,CHMB/USDT,0.000407,0.000411,0.000406,0.000406,29006826.8651,11829.0659855924
1662685200,2022-09-09 01:00:00,CHMB/USDT,0.000407,0.000411,0.000405,0.000407,26047794.4059,10623.6477818741
1662681600,2022-09-09 00:00:00,CHMB/USDT,0.000402,0.000407,0.000402,0.000406,9738307.3341,3934.3346260611
1662678000,2022-09-08 23:00:00,CHMB/USDT,0.000406,0.00041,0.000401,0.000402,4975521.0656,2007.6968240448
1662674400,2022-09-08 22:00:00,CHMB/USDT,0.000402,0.000409,0.000401,0.000407,14186523.0938,5738.2558402733
1662670800,2022-09-08 21:00:00,CHMB/USDT,0.000406,0.000406,0.000403,0.000403,6988217.0874,2823.1295477309
1662667200,2022-09-08 20:00:00,CHMB/USDT,0.00042,0.00042,0.000405,0.000406,3924836.7055,1620.4431217366
1662663600,2022-09-08 19:00:00,CHMB/USDT,0.000424,0.000425,0.000421,0.000421,3384751.9675,1431.8183532431
1662660000,2022-09-08 18:00:00,CHMB/USDT,0.000424,0.000434,0.000414,0.000424,52257018.4789,21970.532782127
1662656400,2022-09-08 17:00:00,CHMB/USDT,0.000422,0.000426,0.000417,0.000423,16889916.572,7121.1892568677
