https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNTVT,Volume BTC
1658703600,2022-07-24 23:00:00,SNTVT/BTC,0.0000000281,0.0000000289,0.0000000281,0.0000000284,56804.1609,0.0016358939133
1658700000,2022-07-24 22:00:00,SNTVT/BTC,0.0000000282,0.0000000283,0.0000000281,0.0000000282,1508738.0406,0.04267007092713
1658696400,2022-07-24 21:00:00,SNTVT/BTC,0.0000000285,0.0000000287,0.0000000281,0.0000000282,14282.1818,0.00040835409513
1658692800,2022-07-24 20:00:00,SNTVT/BTC,0.0000000285,0.0000000289,0.0000000281,0.0000000289,164847.7698,0.00467834015321
1658689200,2022-07-24 19:00:00,SNTVT/BTC,0.000000028,0.0000000302,0.000000028,0.0000000288,2011087.8191,0.05750674032539
1658685600,2022-07-24 18:00:00,SNTVT/BTC,0.0000000283,0.0000000283,0.0000000283,0.0000000283,0,0
1658682000,2022-07-24 17:00:00,SNTVT/BTC,0.0000000283,0.0000000283,0.0000000283,0.0000000283,0,0
1658678400,2022-07-24 16:00:00,SNTVT/BTC,0.0000000282,0.0000000283,0.0000000277,0.0000000283,37778.3287,0.00105344478023
1658674800,2022-07-24 15:00:00,SNTVT/BTC,0.0000000285,0.0000000285,0.0000000285,0.0000000285,0,0
1658671200,2022-07-24 14:00:00,SNTVT/BTC,0.0000000279,0.0000000288,0.0000000279,0.0000000285,50502.8246,0.0014267357539
1658667600,2022-07-24 13:00:00,SNTVT/BTC,0.0000000288,0.0000000288,0.0000000276,0.0000000276,60641.4252,0.00169804693648
1658664000,2022-07-24 12:00:00,SNTVT/BTC,0.000000029,0.0000000303,0.0000000283,0.0000000283,254398.5575,0.00754679256706
1658660400,2022-07-24 11:00:00,SNTVT/BTC,0.0000000286,0.000000029,0.0000000277,0.000000029,128864.303,0.00371528228041
1658656800,2022-07-24 10:00:00,SNTVT/BTC,0.0000000282,0.0000000287,0.0000000282,0.0000000287,194.8227,0.00000554298304
1658653200,2022-07-24 09:00:00,SNTVT/BTC,0.0000000283,0.0000000283,0.0000000278,0.0000000278,537362.0822,0.01495118365994
1658649600,2022-07-24 08:00:00,SNTVT/BTC,0.0000000279,0.0000000293,0.0000000274,0.0000000285,26778.7621,0.0007744772794
1658646000,2022-07-24 07:00:00,SNTVT/BTC,0.0000000278,0.0000000282,0.0000000273,0.0000000282,221794.0484,0.00615454373937
1658642400,2022-07-24 06:00:00,SNTVT/BTC,0.0000000279,0.0000000279,0.0000000274,0.0000000277,85694.9121,0.00237089719964
1658638800,2022-07-24 05:00:00,SNTVT/BTC,0.0000000282,0.0000000282,0.0000000282,0.0000000282,0,0
1658635200,2022-07-24 04:00:00,SNTVT/BTC,0.0000000279,0.0000000282,0.0000000279,0.0000000282,1734.7509,0.00004891005339
1658631600,2022-07-24 03:00:00,SNTVT/BTC,0.0000000279,0.0000000279,0.0000000272,0.0000000279,505.2937,0.00001387995938
1658628000,2022-07-24 02:00:00,SNTVT/BTC,0.0000000281,0.0000000282,0.0000000279,0.0000000282,90146.0103,0.00253308312397
1658624400,2022-07-24 01:00:00,SNTVT/BTC,0.0000000277,0.0000000282,0.0000000272,0.0000000282,1550.08,0.0000424019742
1658620800,2022-07-24 00:00:00,SNTVT/BTC,0.0000000282,0.0000000283,0.0000000277,0.0000000277,73031.6657,0.00202430469252
1658617200,2022-07-23 23:00:00,SNTVT/BTC,0.0000000273,0.0000000285,0.0000000272,0.0000000285,330782.6764,0.00930594645432
1658613600,2022-07-23 22:00:00,SNTVT/BTC,0.0000000267,0.0000000292,0.0000000267,0.0000000279,2104215.8209,0.05754568936069
1658610000,2022-07-23 21:00:00,SNTVT/BTC,0.0000000269,0.0000000269,0.0000000264,0.0000000265,63403.3248,0.00168095035053
1658606400,2022-07-23 20:00:00,SNTVT/BTC,0.000000027,0.0000000271,0.0000000263,0.0000000263,4946514.5151,0.13264436431466
1658602800,2022-07-23 19:00:00,SNTVT/BTC,0.0000000264,0.0000000267,0.0000000263,0.0000000267,1609441.6254,0.04233554501149
1658599200,2022-07-23 18:00:00,SNTVT/BTC,0.0000000267,0.0000000267,0.0000000264,0.0000000264,786752.7402,0.02079992942883
1658595600,2022-07-23 17:00:00,SNTVT/BTC,0.0000000267,0.0000000267,0.0000000267,0.0000000267,69.4887,0.00000185534829
1658592000,2022-07-23 16:00:00,SNTVT/BTC,0.0000000265,0.0000000267,0.0000000265,0.0000000267,88601.7889,0.00235627768469
1658588400,2022-07-23 15:00:00,SNTVT/BTC,0.0000000272,0.0000000272,0.0000000265,0.0000000267,1126105.3914,0.03005068525011
1658584800,2022-07-23 14:00:00,SNTVT/BTC,0.0000000276,0.0000000278,0.0000000272,0.0000000272,18768.9053,0.00051065868996
1658581200,2022-07-23 13:00:00,SNTVT/BTC,0.0000000274,0.0000000278,0.0000000269,0.0000000273,718338.6865,0.01946717262082
1658577600,2022-07-23 12:00:00,SNTVT/BTC,0.0000000274,0.0000000274,0.0000000274,0.0000000274,0,0
1658574000,2022-07-23 11:00:00,SNTVT/BTC,0.0000000275,0.0000000275,0.0000000274,0.0000000274,471289.8093,0.01295485632163
1658570400,2022-07-23 10:00:00,SNTVT/BTC,0.0000000279,0.0000000279,0.0000000276,0.0000000276,147.8394,0.00000410396421
1658566800,2022-07-23 09:00:00,SNTVT/BTC,0.0000000277,0.0000000278,0.0000000276,0.0000000276,2021.6428,0.00005599979935
1658563200,2022-07-23 08:00:00,SNTVT/BTC,0.0000000281,0.0000000284,0.0000000277,0.0000000279,1778035.1948,0.04943662271766
1658559600,2022-07-23 07:00:00,SNTVT/BTC,0.0000000273,0.000000028,0.0000000273,0.0000000279,569299.3356,0.01583165448555
1658556000,2022-07-23 06:00:00,SNTVT/BTC,0.0000000276,0.0000000276,0.0000000276,0.0000000276,32080.5895,0.0008854242702
1658552400,2022-07-23 05:00:00,SNTVT/BTC,0.0000000273,0.0000000279,0.0000000272,0.0000000274,278615.1748,0.00761070298161
1658548800,2022-07-23 04:00:00,SNTVT/BTC,0.000000028,0.000000028,0.0000000271,0.0000000277,306453.9829,0.00837519363605
1658545200,2022-07-23 03:00:00,SNTVT/BTC,0.000000028,0.000000028,0.0000000279,0.0000000279,648784.4862,0.01810135645768
1658541600,2022-07-23 02:00:00,SNTVT/BTC,0.000000028,0.000000028,0.0000000278,0.0000000278,802881.9886,0.02232014179806
1658538000,2022-07-23 01:00:00,SNTVT/BTC,0.000000028,0.000000028,0.000000028,0.000000028,292791.7748,0.0081981696944
1658534400,2022-07-23 00:00:00,SNTVT/BTC,0.000000028,0.000000028,0.0000000277,0.000000028,68075.8218,0.00190241324004
1658530800,2022-07-22 23:00:00,SNTVT/BTC,0.000000028,0.000000028,0.000000028,0.000000028,11223.5693,0.0003142599404
1658527200,2022-07-22 22:00:00,SNTVT/BTC,0.0000000279,0.0000000279,0.0000000278,0.0000000279,993734.3197,0.02771522534023
1658523600,2022-07-22 21:00:00,SNTVT/BTC,0.0000000294,0.0000000296,0.0000000278,0.0000000278,1101437.5113,0.03122907015304
1658520000,2022-07-22 20:00:00,SNTVT/BTC,0.0000000304,0.0000000305,0.0000000291,0.0000000292,460608.1838,0.0135702835715
1658516400,2022-07-22 19:00:00,SNTVT/BTC,0.0000000312,0.0000000312,0.0000000306,0.0000000306,3680095.8956,0.11300113094188
1658512800,2022-07-22 18:00:00,SNTVT/BTC,0.0000000318,0.0000000318,0.0000000314,0.0000000314,79032.4124,0.00248165234111
1658509200,2022-07-22 17:00:00,SNTVT/BTC,0.00000003,0.0000000331,0.00000003,0.0000000315,3990031.2758,0.12779284996085
1658505600,2022-07-22 16:00:00,SNTVT/BTC,0.00000003,0.00000003,0.0000000294,0.0000000297,12972.9525,0.00038304919377
1658502000,2022-07-22 15:00:00,SNTVT/BTC,0.00000003,0.0000000303,0.0000000296,0.0000000303,173678.6414,0.00524990363961
1658498400,2022-07-22 14:00:00,SNTVT/BTC,0.0000000301,0.0000000301,0.0000000295,0.0000000296,1801244.4509,0.05361973933724
1658494800,2022-07-22 13:00:00,SNTVT/BTC,0.0000000303,0.0000000306,0.0000000303,0.0000000304,223220.2034,0.00676754213025
1658491200,2022-07-22 12:00:00,SNTVT/BTC,0.0000000309,0.0000000309,0.0000000303,0.0000000303,66795.2672,0.00202864825191
1658487600,2022-07-22 11:00:00,SNTVT/BTC,0.0000000309,0.0000000315,0.0000000309,0.0000000312,2742.7715,0.00008575018068
1658484000,2022-07-22 10:00:00,SNTVT/BTC,0.0000000312,0.0000000318,0.0000000303,0.0000000306,316388.2805,0.00961920343839
1658480400,2022-07-22 09:00:00,SNTVT/BTC,0.0000000306,0.0000000312,0.0000000306,0.0000000312,184.4054,0.00000569118333
1658476800,2022-07-22 08:00:00,SNTVT/BTC,0.0000000307,0.0000000307,0.0000000301,0.0000000301,527654.2491,0.01588483952139
1658473200,2022-07-22 07:00:00,SNTVT/BTC,0.0000000327,0.0000000327,0.0000000301,0.0000000309,1763449.5664,0.05564649486456
1658469600,2022-07-22 06:00:00,SNTVT/BTC,0.0000000337,0.0000000337,0.000000032,0.000000032,1122319.6677,0.03691870740848
1658466000,2022-07-22 05:00:00,SNTVT/BTC,0.0000000339,0.0000000339,0.0000000334,0.0000000338,25277.5333,0.00084516755317
1658462400,2022-07-22 04:00:00,SNTVT/BTC,0.0000000339,0.0000000339,0.0000000334,0.0000000334,1180.8773,0.00003946381177
1658458800,2022-07-22 03:00:00,SNTVT/BTC,0.0000000336,0.0000000336,0.0000000333,0.0000000334,44058.6277,0.00147124323069
1658455200,2022-07-22 02:00:00,SNTVT/BTC,0.0000000337,0.0000000337,0.0000000337,0.0000000337,0,0
1658451600,2022-07-22 01:00:00,SNTVT/BTC,0.0000000345,0.0000000346,0.0000000335,0.0000000337,16231.1667,0.00054903027056
1658448000,2022-07-22 00:00:00,SNTVT/BTC,0.0000000339,0.0000000339,0.0000000338,0.0000000338,1096.0811,0.00003705445953
1658444400,2022-07-21 23:00:00,SNTVT/BTC,0.0000000342,0.0000000346,0.0000000342,0.0000000346,8906.2588,0.00030774589515
1658440800,2022-07-21 22:00:00,SNTVT/BTC,0.0000000336,0.0000000336,0.0000000336,0.0000000336,0,0
1658437200,2022-07-21 21:00:00,SNTVT/BTC,0.000000034,0.0000000346,0.0000000336,0.0000000336,95063.3723,0.00323510716755
1658433600,2022-07-21 20:00:00,SNTVT/BTC,0.0000000338,0.0000000342,0.0000000338,0.0000000338,121362.8565,0.0041434627211
1658430000,2022-07-21 19:00:00,SNTVT/BTC,0.0000000342,0.0000000342,0.0000000334,0.000000034,1866.2571,0.0000635070167
1658426400,2022-07-21 18:00:00,SNTVT/BTC,0.000000034,0.000000034,0.0000000338,0.0000000338,60102.1584,0.00203233204715
1658422800,2022-07-21 17:00:00,SNTVT/BTC,0.000000034,0.0000000343,0.000000034,0.0000000343,1508.6163,0.00005173027197
1658419200,2022-07-21 16:00:00,SNTVT/BTC,0.0000000344,0.0000000344,0.0000000343,0.0000000343,7895.8338,0.00027126682849
1658415600,2022-07-21 15:00:00,SNTVT/BTC,0.0000000345,0.0000000345,0.0000000345,0.0000000345,38.7434,0.0000013366473
1658412000,2022-07-21 14:00:00,SNTVT/BTC,0.0000000346,0.0000000346,0.0000000331,0.0000000345,349655.1924,0.01185947978697
1658408400,2022-07-21 13:00:00,SNTVT/BTC,0.0000000339,0.0000000346,0.0000000338,0.0000000346,811.3872,0.00002751667456
1658404800,2022-07-21 12:00:00,SNTVT/BTC,0.0000000345,0.0000000345,0.0000000345,0.0000000345,52093.8228,0.0017972368866
1658401200,2022-07-21 11:00:00,SNTVT/BTC,0.0000000338,0.0000000345,0.0000000335,0.0000000345,37117.8742,0.00126492641219
1658397600,2022-07-21 10:00:00,SNTVT/BTC,0.0000000333,0.0000000346,0.0000000332,0.0000000342,439203.8584,0.01501055690488
1658394000,2022-07-21 09:00:00,SNTVT/BTC,0.0000000327,0.0000000327,0.0000000327,0.0000000327,815.8952,0.00002667977304
1658390400,2022-07-21 08:00:00,SNTVT/BTC,0.000000033,0.0000000333,0.0000000321,0.0000000333,1302213.1881,0.04238288107013
1658386800,2022-07-21 07:00:00,SNTVT/BTC,0.0000000319,0.0000000336,0.0000000319,0.0000000336,23377.8447,0.00076984705044
1658383200,2022-07-21 06:00:00,SNTVT/BTC,0.0000000327,0.0000000334,0.0000000319,0.0000000319,502137.1031,0.01621415672187
1658379600,2022-07-21 05:00:00,SNTVT/BTC,0.0000000333,0.0000000342,0.0000000327,0.0000000328,26680.5353,0.00090031038488
1658376000,2022-07-21 04:00:00,SNTVT/BTC,0.0000000328,0.0000000341,0.0000000327,0.0000000327,143747.1925,0.00476402538514
1658372400,2022-07-21 03:00:00,SNTVT/BTC,0.0000000355,0.0000000359,0.0000000325,0.000000033,1872548.7124,0.06328613081534
1658368800,2022-07-21 02:00:00,SNTVT/BTC,0.0000000358,0.0000000363,0.0000000354,0.0000000354,402162.3756,0.01432866724399
1658365200,2022-07-21 01:00:00,SNTVT/BTC,0.0000000372,0.0000000372,0.0000000359,0.0000000359,30172.089,0.0010901118341
1658361600,2022-07-21 00:00:00,SNTVT/BTC,0.0000000371,0.0000000371,0.0000000365,0.0000000365,405.0608,0.00001486082105
1658358000,2022-07-20 23:00:00,SNTVT/BTC,0.0000000366,0.0000000379,0.0000000366,0.0000000379,105160.2393,0.00392524135396
1658354400,2022-07-20 22:00:00,SNTVT/BTC,0.0000000364,0.0000000364,0.0000000359,0.0000000359,15624.5938,0.00056873521427
1658350800,2022-07-20 21:00:00,SNTVT/BTC,0.000000036,0.0000000365,0.000000036,0.0000000365,2018.7049,0.0000736343004
1658347200,2022-07-20 20:00:00,SNTVT/BTC,0.0000000384,0.0000000384,0.0000000352,0.0000000353,760009.9851,0.02755874631455
1658343600,2022-07-20 19:00:00,SNTVT/BTC,0.0000000384,0.0000000384,0.0000000384,0.0000000384,48.0566,0.00000184537344
1658340000,2022-07-20 18:00:00,SNTVT/BTC,0.0000000384,0.0000000387,0.0000000376,0.0000000376,3962.5774,0.00014972823968
1658336400,2022-07-20 17:00:00,SNTVT/BTC,0.0000000385,0.0000000393,0.0000000385,0.0000000387,107212.7577,0.00413129589636
1658332800,2022-07-20 16:00:00,SNTVT/BTC,0.0000000392,0.0000000392,0.0000000381,0.0000000386,371798.1576,0.01429490088464
1658329200,2022-07-20 15:00:00,SNTVT/BTC,0.0000000386,0.0000000395,0.0000000385,0.0000000385,290102.3134,0.01118276216142
1658325600,2022-07-20 14:00:00,SNTVT/BTC,0.0000000396,0.0000000396,0.0000000386,0.0000000386,29491.0286,0.00114113112001
1658322000,2022-07-20 13:00:00,SNTVT/BTC,0.0000000385,0.0000000403,0.0000000385,0.0000000403,535845.46,0.02137308444757
1658318400,2022-07-20 12:00:00,SNTVT/BTC,0.0000000394,0.0000000394,0.0000000381,0.0000000381,122213.2727,0.00479437811993
1658314800,2022-07-20 11:00:00,SNTVT/BTC,0.0000000394,0.0000000394,0.0000000394,0.0000000394,12726.7701,0.00050143474194
1658311200,2022-07-20 10:00:00,SNTVT/BTC,0.0000000387,0.0000000401,0.0000000387,0.0000000401,394081.9165,0.01562514657549
1658307600,2022-07-20 09:00:00,SNTVT/BTC,0.000000038,0.0000000387,0.000000038,0.000000038,13570.1023,0.00051829178952
1658304000,2022-07-20 08:00:00,SNTVT/BTC,0.0000000381,0.0000000381,0.000000038,0.000000038,137181.662,0.00521291007435
1658300400,2022-07-20 07:00:00,SNTVT/BTC,0.0000000372,0.000000038,0.0000000369,0.000000038,134558.7421,0.005079050815
1658296800,2022-07-20 06:00:00,SNTVT/BTC,0.0000000386,0.0000000386,0.0000000373,0.0000000379,143815.0262,0.00544794323116
1658293200,2022-07-20 05:00:00,SNTVT/BTC,0.000000039,0.0000000397,0.0000000387,0.0000000387,429509.2456,0.01671459328545
1658289600,2022-07-20 04:00:00,SNTVT/BTC,0.0000000405,0.0000000405,0.0000000388,0.0000000388,4581.9898,0.00018025036493
1658286000,2022-07-20 03:00:00,SNTVT/BTC,0.0000000393,0.0000000403,0.0000000393,0.0000000402,688154.7515,0.02746783035315
1658282400,2022-07-20 02:00:00,SNTVT/BTC,0.0000000391,0.0000000404,0.0000000385,0.0000000386,944820.0078,0.03700613974934
1658278800,2022-07-20 01:00:00,SNTVT/BTC,0.000000034,0.0000000464,0.000000034,0.000000039,10478714.6451,0.3981476123745
1658275200,2022-07-20 00:00:00,SNTVT/BTC,0.000000034,0.000000034,0.000000034,0.000000034,31.3919,0.0000010673246
1658271600,2022-07-19 23:00:00,SNTVT/BTC,0.0000000342,0.0000000344,0.0000000325,0.0000000344,474768.7122,0.01593197885224
1658268000,2022-07-19 22:00:00,SNTVT/BTC,0.0000000344,0.0000000349,0.0000000339,0.0000000349,28572.5362,0.00097597335111
1658264400,2022-07-19 21:00:00,SNTVT/BTC,0.0000000351,0.0000000358,0.0000000344,0.0000000344,173248.2338,0.00616063996264
1658260800,2022-07-19 20:00:00,SNTVT/BTC,0.0000000342,0.0000000342,0.0000000342,0.0000000342,49.1709,0.00000168164478
1658257200,2022-07-19 19:00:00,SNTVT/BTC,0.0000000345,0.0000000345,0.0000000345,0.0000000345,270.4797,0.00000933154965
1658253600,2022-07-19 18:00:00,SNTVT/BTC,0.0000000339,0.0000000351,0.0000000338,0.0000000351,152214.0152,0.00529033708263
1658250000,2022-07-19 17:00:00,SNTVT/BTC,0.0000000338,0.0000000346,0.0000000331,0.0000000336,137541.9745,0.004636438799
1658246400,2022-07-19 16:00:00,SNTVT/BTC,0.0000000334,0.0000000336,0.0000000334,0.0000000336,13308.0638,0.00044713293286
1658242800,2022-07-19 15:00:00,SNTVT/BTC,0.000000035,0.000000035,0.0000000313,0.0000000333,4446467.9961,0.1476632394407
1658239200,2022-07-19 14:00:00,SNTVT/BTC,0.000000035,0.000000035,0.0000000346,0.0000000349,8775.1618,0.00030627434209
1658235600,2022-07-19 13:00:00,SNTVT/BTC,0.0000000342,0.0000000351,0.0000000342,0.0000000346,338807.9056,0.01159979980296
1658232000,2022-07-19 12:00:00,SNTVT/BTC,0.0000000351,0.0000000357,0.0000000341,0.0000000341,272845.3577,0.00955061691525
1658228400,2022-07-19 11:00:00,SNTVT/BTC,0.0000000354,0.0000000354,0.0000000354,0.0000000354,28.7415,0.0000010174491
1658224800,2022-07-19 10:00:00,SNTVT/BTC,0.0000000357,0.0000000358,0.0000000351,0.0000000351,37091.9795,0.001323149861
1658221200,2022-07-19 09:00:00,SNTVT/BTC,0.0000000351,0.0000000358,0.0000000351,0.0000000358,1503000,0.05313792709347
1658217600,2022-07-19 08:00:00,SNTVT/BTC,0.0000000351,0.0000000351,0.0000000351,0.0000000351,9648.3496,0.00033865707096
1658214000,2022-07-19 07:00:00,SNTVT/BTC,0.0000000353,0.0000000356,0.0000000347,0.0000000356,103109.5367,0.00363828762158
1658210400,2022-07-19 06:00:00,SNTVT/BTC,0.0000000361,0.0000000362,0.0000000349,0.0000000353,280853.762,0.00998166138366
1658206800,2022-07-19 05:00:00,SNTVT/BTC,0.0000000364,0.0000000365,0.0000000362,0.0000000365,7622.7431,0.00027597484579
1658203200,2022-07-19 04:00:00,SNTVT/BTC,0.0000000363,0.0000000365,0.0000000362,0.0000000364,2795.4944,0.00010169619024
1658199600,2022-07-19 03:00:00,SNTVT/BTC,0.0000000365,0.0000000365,0.0000000365,0.0000000365,0,0
1658196000,2022-07-19 02:00:00,SNTVT/BTC,0.0000000375,0.0000000375,0.0000000365,0.0000000365,1954.221,0.00007136941165
1658192400,2022-07-19 01:00:00,SNTVT/BTC,0.0000000365,0.0000000372,0.0000000365,0.0000000372,97.9107,0.000003622169
1658188800,2022-07-19 00:00:00,SNTVT/BTC,0.0000000373,0.0000000373,0.0000000366,0.0000000366,64169.5748,0.00236541419832
1658185200,2022-07-18 23:00:00,SNTVT/BTC,0.000000038,0.000000038,0.000000038,0.000000038,45.1499,0.0000017156962
1658181600,2022-07-18 22:00:00,SNTVT/BTC,0.0000000372,0.0000000372,0.0000000372,0.0000000372,0,0
1658178000,2022-07-18 21:00:00,SNTVT/BTC,0.000000038,0.000000038,0.0000000372,0.0000000372,210.6506,0.00000798020232
1658174400,2022-07-18 20:00:00,SNTVT/BTC,0.0000000375,0.000000038,0.0000000375,0.0000000378,437532.3211,0.01653871963071
1658170800,2022-07-18 19:00:00,SNTVT/BTC,0.0000000387,0.0000000389,0.0000000367,0.0000000367,253393.3933,0.00943569797881
1658167200,2022-07-18 18:00:00,SNTVT/BTC,0.000000038,0.0000000389,0.0000000378,0.0000000389,79898.8689,0.00308713425131
1658163600,2022-07-18 17:00:00,SNTVT/BTC,0.000000038,0.000000038,0.000000038,0.000000038,245.9623,0.0000093465674
1658160000,2022-07-18 16:00:00,SNTVT/BTC,0.0000000389,0.0000000389,0.0000000373,0.0000000373,42389.8706,0.00159521925286
