https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSD,Volume BTC
1661288400,2022-08-23 21:00:00,SUSD/BTC,0.00004659,0.00004659,0.00004659,0.00004659,0,0
1661284800,2022-08-23 20:00:00,SUSD/BTC,0.00004659,0.00004659,0.00004659,0.00004659,0,0
1661281200,2022-08-23 19:00:00,SUSD/BTC,0.00004659,0.00004659,0.00004659,0.00004659,0,0
1661277600,2022-08-23 18:00:00,SUSD/BTC,0.00004659,0.00004659,0.00004659,0.00004659,0.2422,0.000011284098
1661274000,2022-08-23 17:00:00,SUSD/BTC,0.00004692,0.00004692,0.00004692,0.00004692,0.2357,0.000011059044
1661270400,2022-08-23 16:00:00,SUSD/BTC,0.00004815,0.00004815,0.00004815,0.00004815,0,0
1661266800,2022-08-23 15:00:00,SUSD/BTC,0.00004815,0.00004815,0.00004815,0.00004815,0,0
1661263200,2022-08-23 14:00:00,SUSD/BTC,0.00004815,0.00004815,0.00004815,0.00004815,0,0
1661259600,2022-08-23 13:00:00,SUSD/BTC,0.00004815,0.00004815,0.00004815,0.00004815,0,0
1661256000,2022-08-23 12:00:00,SUSD/BTC,0.00004815,0.00004815,0.00004815,0.00004815,0,0
1661252400,2022-08-23 11:00:00,SUSD/BTC,0.0000474,0.00004815,0.0000474,0.00004815,1.2449,0.00005903286
1661248800,2022-08-23 10:00:00,SUSD/BTC,0.00004668,0.00004668,0.00004668,0.00004668,0,0
1661245200,2022-08-23 09:00:00,SUSD/BTC,0.00004668,0.00004668,0.00004668,0.00004668,0,0
1661241600,2022-08-23 08:00:00,SUSD/BTC,0.00004661,0.00004668,0.00004661,0.00004668,3.4333,0.000160037131
1661238000,2022-08-23 07:00:00,SUSD/BTC,0.00004763,0.00004763,0.00004746,0.00004746,4.7549,0.000225898124
1661234400,2022-08-23 06:00:00,SUSD/BTC,0.00004766,0.00004766,0.0000476,0.0000476,1.014,0.000048320484
1661230800,2022-08-23 05:00:00,SUSD/BTC,0.00004712,0.00004712,0.00004712,0.00004712,0,0
1661227200,2022-08-23 04:00:00,SUSD/BTC,0.00004712,0.00004712,0.00004712,0.00004712,0.2656,0.000012515072
1661223600,2022-08-23 03:00:00,SUSD/BTC,0.00004707,0.00004707,0.00004707,0.00004707,0,0
1661220000,2022-08-23 02:00:00,SUSD/BTC,0.00004707,0.00004707,0.00004707,0.00004707,0,0
1661216400,2022-08-23 01:00:00,SUSD/BTC,0.00004707,0.00004707,0.00004707,0.00004707,0.2784,0.000013104288
1661212800,2022-08-23 00:00:00,SUSD/BTC,0.00004754,0.00004754,0.00004754,0.00004754,0,0
1661209200,2022-08-22 23:00:00,SUSD/BTC,0.00004754,0.00004754,0.00004754,0.00004754,0,0
1661205600,2022-08-22 22:00:00,SUSD/BTC,0.00004754,0.00004754,0.00004754,0.00004754,0.1344,0.000006389376
1661202000,2022-08-22 21:00:00,SUSD/BTC,0.00004753,0.00004753,0.00004753,0.00004753,0,0
1661198400,2022-08-22 20:00:00,SUSD/BTC,0.00004753,0.00004753,0.00004753,0.00004753,0,0
1661194800,2022-08-22 19:00:00,SUSD/BTC,0.00004753,0.00004753,0.00004753,0.00004753,0.2365,0.000011240845
1661191200,2022-08-22 18:00:00,SUSD/BTC,0.00004758,0.00004758,0.00004758,0.00004758,0.15,0.000007137
1661187600,2022-08-22 17:00:00,SUSD/BTC,0.00004693,0.00004693,0.00004693,0.00004693,0.1443,0.000006771999
1661184000,2022-08-22 16:00:00,SUSD/BTC,0.00004712,0.00004712,0.00004712,0.00004712,0,0
1661180400,2022-08-22 15:00:00,SUSD/BTC,0.00004712,0.00004712,0.00004712,0.00004712,0,0
1661176800,2022-08-22 14:00:00,SUSD/BTC,0.00004712,0.00004712,0.00004712,0.00004712,0.2234,0.000010526608
1661173200,2022-08-22 13:00:00,SUSD/BTC,0.00004747,0.00004747,0.00004747,0.00004747,0.15,0.0000071205
1661169600,2022-08-22 12:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661166000,2022-08-22 11:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661162400,2022-08-22 10:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661158800,2022-08-22 09:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661155200,2022-08-22 08:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661151600,2022-08-22 07:00:00,SUSD/BTC,0.00004746,0.00004751,0.00004746,0.00004751,11.184,0.000531328495
1661148000,2022-08-22 06:00:00,SUSD/BTC,0.00004693,0.00004694,0.00004693,0.00004694,0.7076,0.000033213244
1661144400,2022-08-22 05:00:00,SUSD/BTC,0.00004665,0.00004665,0.00004665,0.00004665,0,0
1661140800,2022-08-22 04:00:00,SUSD/BTC,0.00004665,0.00004665,0.00004665,0.00004665,0.109,0.00000508485
1661137200,2022-08-22 03:00:00,SUSD/BTC,0.00004693,0.00004693,0.00004693,0.00004693,0.2091,0.000009813063
1661133600,2022-08-22 02:00:00,SUSD/BTC,0.00004717,0.00004717,0.00004717,0.00004717,0,0
1661130000,2022-08-22 01:00:00,SUSD/BTC,0.00004717,0.00004717,0.00004717,0.00004717,0.8572,0.000040434124
1661126400,2022-08-22 00:00:00,SUSD/BTC,0.00004667,0.00004667,0.00004667,0.00004667,0.2536,0.000011835512
1661122800,2022-08-21 23:00:00,SUSD/BTC,0.00004713,0.00004713,0.00004713,0.00004713,0.2874,0.000013545162
1661119200,2022-08-21 22:00:00,SUSD/BTC,0.00004682,0.00004701,0.00004681,0.00004687,12.5172,0.000586246966
1661115600,2022-08-21 21:00:00,SUSD/BTC,0.00004652,0.00004652,0.00004652,0.00004652,1.1111,0.000051688372
1661112000,2022-08-21 20:00:00,SUSD/BTC,0.00004639,0.00004649,0.00004639,0.00004649,1103.7148,0.051259940382
1661108400,2022-08-21 19:00:00,SUSD/BTC,0.00004685,0.00004685,0.00004685,0.00004685,0,0
1661104800,2022-08-21 18:00:00,SUSD/BTC,0.00004685,0.00004685,0.00004685,0.00004685,1094.6408,0.05128392148
1661101200,2022-08-21 17:00:00,SUSD/BTC,0.000047,0.000047,0.000047,0.000047,0.0001,0.0000000047
1661097600,2022-08-21 16:00:00,SUSD/BTC,0.000047,0.000047,0.000047,0.000047,8266.3789,0.3885198083
1661094000,2022-08-21 15:00:00,SUSD/BTC,0.00004706,0.00004706,0.00004706,0.00004706,0.1157,0.000005444842
1661090400,2022-08-21 14:00:00,SUSD/BTC,0.00004687,0.00004687,0.00004687,0.00004687,0,0
1661086800,2022-08-21 13:00:00,SUSD/BTC,0.00004687,0.00004687,0.00004687,0.00004687,0,0
1661083200,2022-08-21 12:00:00,SUSD/BTC,0.00004687,0.00004687,0.00004687,0.00004687,0,0
1661079600,2022-08-21 11:00:00,SUSD/BTC,0.00004687,0.00004687,0.00004687,0.00004687,1.0888,0.000051032056
1661076000,2022-08-21 10:00:00,SUSD/BTC,0.00004701,0.00004701,0.00004701,0.00004701,0.2319,0.000010901619
1661072400,2022-08-21 09:00:00,SUSD/BTC,0.00004725,0.00004725,0.00004725,0.00004725,0.1131,0.000005343975
1661068800,2022-08-21 08:00:00,SUSD/BTC,0.00004738,0.00004738,0.00004738,0.00004738,0.1778,0.000008424164
1661065200,2022-08-21 07:00:00,SUSD/BTC,0.00004757,0.00004757,0.00004757,0.00004757,0,0
1661061600,2022-08-21 06:00:00,SUSD/BTC,0.00004757,0.00004757,0.00004757,0.00004757,0.1044,0.000004966308
1661058000,2022-08-21 05:00:00,SUSD/BTC,0.00004763,0.00004763,0.00004763,0.00004763,0,0
1661054400,2022-08-21 04:00:00,SUSD/BTC,0.00004763,0.00004763,0.00004763,0.00004763,0.1512,0.000007201656
1661050800,2022-08-21 03:00:00,SUSD/BTC,0.00004719,0.00004719,0.00004719,0.00004719,0.1412,0.000006663228
1661047200,2022-08-21 02:00:00,SUSD/BTC,0.00004704,0.00004704,0.00004704,0.00004704,0.2432,0.000011440128
1661043600,2022-08-21 01:00:00,SUSD/BTC,0.00004738,0.00004738,0.00004738,0.00004738,0,0
1661040000,2022-08-21 00:00:00,SUSD/BTC,0.00004738,0.00004738,0.00004738,0.00004738,0,0
1661036400,2022-08-20 23:00:00,SUSD/BTC,0.00004738,0.00004738,0.00004738,0.00004738,0,0
1661032800,2022-08-20 22:00:00,SUSD/BTC,0.00004707,0.00004738,0.00004707,0.00004738,0.9583,0.000045143203
1661029200,2022-08-20 21:00:00,SUSD/BTC,0.00004835,0.00004835,0.00004835,0.00004835,0,0
1661025600,2022-08-20 20:00:00,SUSD/BTC,0.00004835,0.00004835,0.00004835,0.00004835,0.1002,0.00000484467
1661022000,2022-08-20 19:00:00,SUSD/BTC,0.00004766,0.00004788,0.00004764,0.00004782,1094.9987,0.05218277136
1661018400,2022-08-20 18:00:00,SUSD/BTC,0.00004719,0.00004719,0.00004719,0.00004719,0.1566,0.000007389954
1661014800,2022-08-20 17:00:00,SUSD/BTC,0.00004717,0.00004717,0.00004717,0.00004717,0,0
1661011200,2022-08-20 16:00:00,SUSD/BTC,0.0000471,0.00004717,0.0000471,0.00004717,1127.1742,0.053095222472
1661007600,2022-08-20 15:00:00,SUSD/BTC,0.00004726,0.00004726,0.00004726,0.00004726,3.5484,0.000167697384
1661004000,2022-08-20 14:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0,0
1661000400,2022-08-20 13:00:00,SUSD/BTC,0.00004751,0.00004751,0.00004751,0.00004751,0.1142,0.000005425642
1660996800,2022-08-20 12:00:00,SUSD/BTC,0.00004742,0.00004742,0.00004742,0.00004742,0.1144,0.000005424848
1660993200,2022-08-20 11:00:00,SUSD/BTC,0.00004773,0.00004773,0.00004697,0.00004697,2.3162,0.00010979208
1660989600,2022-08-20 10:00:00,SUSD/BTC,0.00004756,0.00004756,0.00004756,0.00004756,0,0
1660986000,2022-08-20 09:00:00,SUSD/BTC,0.00004756,0.00004756,0.00004756,0.00004756,0,0
1660982400,2022-08-20 08:00:00,SUSD/BTC,0.00004756,0.00004756,0.00004756,0.00004756,0,0
1660978800,2022-08-20 07:00:00,SUSD/BTC,0.00004756,0.00004756,0.00004756,0.00004756,0,0
1660975200,2022-08-20 06:00:00,SUSD/BTC,0.00004756,0.00004756,0.00004756,0.00004756,0,0
1660971600,2022-08-20 05:00:00,SUSD/BTC,0.00004758,0.00004758,0.00004752,0.00004756,1.6581,0.000078870094
1660968000,2022-08-20 04:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0,0
1660964400,2022-08-20 03:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0,0
1660960800,2022-08-20 02:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0,0
1660957200,2022-08-20 01:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0,0
1660953600,2022-08-20 00:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0,0
1660950000,2022-08-19 23:00:00,SUSD/BTC,0.00004809,0.00004809,0.00004809,0.00004809,0.15,0.0000072135
1660946400,2022-08-19 22:00:00,SUSD/BTC,0.00004747,0.00004747,0.00004747,0.00004747,0.1875,0.000008900625
1660942800,2022-08-19 21:00:00,SUSD/BTC,0.00004686,0.00004686,0.00004686,0.00004686,0,0
1660939200,2022-08-19 20:00:00,SUSD/BTC,0.00004686,0.00004686,0.00004686,0.00004686,0.836,0.00003917496
1660935600,2022-08-19 19:00:00,SUSD/BTC,0.00004734,0.00004744,0.00004714,0.00004714,0.3972,0.000018793848
1660932000,2022-08-19 18:00:00,SUSD/BTC,0.00004685,0.00004685,0.00004685,0.00004685,0.15,0.0000070275
1660928400,2022-08-19 17:00:00,SUSD/BTC,0.00004673,0.00004673,0.0000463,0.0000463,3.7232,0.00017386938
1660924800,2022-08-19 16:00:00,SUSD/BTC,0.00004676,0.00004676,0.00004676,0.00004676,3.4658,0.000162060808
1660921200,2022-08-19 15:00:00,SUSD/BTC,0.00004703,0.00004703,0.00004684,0.00004692,3.6974,0.000173483162
1660917600,2022-08-19 14:00:00,SUSD/BTC,0.00004695,0.00004695,0.00004693,0.00004693,5.2793,0.000247857507
1660914000,2022-08-19 13:00:00,SUSD/BTC,0.00004573,0.00004573,0.00004573,0.00004573,0,0
1660910400,2022-08-19 12:00:00,SUSD/BTC,0.00004323,0.00004573,0.00004323,0.00004573,3.9856,0.000180204488
1660906800,2022-08-19 11:00:00,SUSD/BTC,0.00004708,0.00004708,0.00004672,0.00004672,167.2812,0.007816520016
1660903200,2022-08-19 10:00:00,SUSD/BTC,0.00004616,0.0000464,0.00004616,0.0000464,3.3851,0.000156292216
1660899600,2022-08-19 09:00:00,SUSD/BTC,0.00004644,0.00004644,0.00004609,0.00004609,4.3483,0.000201008399
1660896000,2022-08-19 08:00:00,SUSD/BTC,0.00004645,0.00004645,0.00004613,0.00004614,28.7086,0.001325069934
1660892400,2022-08-19 07:00:00,SUSD/BTC,0.00004619,0.00004619,0.00004619,0.00004619,3.2054,0.000148057426
1660888800,2022-08-19 06:00:00,SUSD/BTC,0.00004409,0.00004502,0.00004409,0.00004455,3.4306,0.000152894655
1660885200,2022-08-19 05:00:00,SUSD/BTC,0.00004394,0.00004394,0.00004394,0.00004394,0.8468,0.000037208392
1660881600,2022-08-19 04:00:00,SUSD/BTC,0.00004417,0.00004417,0.00004417,0.00004417,0.1165,0.000005145805
1660878000,2022-08-19 03:00:00,SUSD/BTC,0.00004408,0.00004408,0.00004408,0.00004408,0,0
1660874400,2022-08-19 02:00:00,SUSD/BTC,0.00004408,0.00004408,0.00004408,0.00004408,0,0
1660870800,2022-08-19 01:00:00,SUSD/BTC,0.00004391,0.00004408,0.00004391,0.00004408,0.4271,0.000018804995
1660867200,2022-08-19 00:00:00,SUSD/BTC,0.00004326,0.00004367,0.00004326,0.00004367,1.0672,0.00004630721
1660863600,2022-08-18 23:00:00,SUSD/BTC,0.00004329,0.00004329,0.00004329,0.00004329,0,0
1660860000,2022-08-18 22:00:00,SUSD/BTC,0.00004329,0.00004329,0.00004329,0.00004329,0.2933,0.000012696957
1660856400,2022-08-18 21:00:00,SUSD/BTC,0.00004274,0.00004304,0.00004274,0.00004304,9.5727,0.000409413258
1660852800,2022-08-18 20:00:00,SUSD/BTC,0.0000429,0.0000429,0.0000429,0.0000429,7.3194,0.00031400226
1660849200,2022-08-18 19:00:00,SUSD/BTC,0.00004289,0.00004289,0.00004289,0.00004289,0.153,0.00000656217
1660845600,2022-08-18 18:00:00,SUSD/BTC,0.00004313,0.00004313,0.00004313,0.00004313,0.15,0.0000064695
1660842000,2022-08-18 17:00:00,SUSD/BTC,0.00004292,0.00004292,0.00004292,0.00004292,0.1983,0.000008511036
1660838400,2022-08-18 16:00:00,SUSD/BTC,0.00004326,0.00004326,0.00004277,0.00004278,11.7235,0.000502940409
1660834800,2022-08-18 15:00:00,SUSD/BTC,0.00004324,0.00004324,0.00004324,0.00004324,0,0
1660831200,2022-08-18 14:00:00,SUSD/BTC,0.00004274,0.00004324,0.00004274,0.00004324,15.4013,0.000662469762
1660827600,2022-08-18 13:00:00,SUSD/BTC,0.00004255,0.00004276,0.00004255,0.00004276,1.0993,0.000046806715
1660824000,2022-08-18 12:00:00,SUSD/BTC,0.00004259,0.00004259,0.00004256,0.00004256,8.5736,0.000364947574
1660820400,2022-08-18 11:00:00,SUSD/BTC,0.00004262,0.00004262,0.00004262,0.00004262,11.1587,0.000475583794
1660816800,2022-08-18 10:00:00,SUSD/BTC,0.00004298,0.00004298,0.00004298,0.00004298,0,0
1660813200,2022-08-18 09:00:00,SUSD/BTC,0.00004298,0.00004298,0.00004298,0.00004298,0,0
1660809600,2022-08-18 08:00:00,SUSD/BTC,0.00004298,0.00004298,0.00004298,0.00004298,0,0
1660806000,2022-08-18 07:00:00,SUSD/BTC,0.00004298,0.00004298,0.00004298,0.00004298,0,0
1660802400,2022-08-18 06:00:00,SUSD/BTC,0.00004298,0.00004298,0.00004298,0.00004298,0.1267,0.000005445566
1660798800,2022-08-18 05:00:00,SUSD/BTC,0.00004293,0.00004293,0.00004293,0.00004293,0,0
