https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETN,Volume USDT
1663210800,2022-09-15 03:00:00,ETN/USDT,0.002904,0.0029167,0.0028191,0.0028528,1274065.9691,3679.5714217326
1663207200,2022-09-15 02:00:00,ETN/USDT,0.002922,0.002922,0.0029017,0.0029169,918535.6401,2667.74894859308
1663203600,2022-09-15 01:00:00,ETN/USDT,0.0029219,0.0029224,0.0029017,0.002922,834901.0807,2426.30686761482
1663200000,2022-09-15 00:00:00,ETN/USDT,0.0029224,0.0029224,0.0029096,0.0029096,100139.0658,292.49062669154
1663196400,2022-09-14 23:00:00,ETN/USDT,0.0029224,0.0029224,0.0029071,0.0029223,56556.6399,165.27347294936
1663192800,2022-09-14 22:00:00,ETN/USDT,0.0029101,0.0029225,0.0029044,0.0029224,579870.3097,1690.38786041329
1663189200,2022-09-14 21:00:00,ETN/USDT,0.002926,0.002926,0.0029101,0.0029101,975511.9073,2839.15151941911
1663185600,2022-09-14 20:00:00,ETN/USDT,0.0029149,0.002926,0.00291,0.0029208,1127784.7198,3283.41441045875
1663182000,2022-09-14 19:00:00,ETN/USDT,0.0029168,0.002926,0.0029143,0.002926,108807.1699,317.50182445801
1663178400,2022-09-14 18:00:00,ETN/USDT,0.002962,0.002962,0.0029001,0.0029168,565882.9182,1655.62730193631
1663174800,2022-09-14 17:00:00,ETN/USDT,0.0029935,0.0029935,0.00295,0.00296,2617367.8534,7745.65036193084
1663171200,2022-09-14 16:00:00,ETN/USDT,0.0029528,0.003004,0.0029528,0.002979,1161385.7488,3473.66999040492
1663167600,2022-09-14 15:00:00,ETN/USDT,0.003064,0.0030723,0.002926,0.002962,2901059.394,8757.63149147444
1663164000,2022-09-14 14:00:00,ETN/USDT,0.0033294,0.0034394,0.0030652,0.0030652,11342873.59197087,37084.42222687939712
1663160400,2022-09-14 13:00:00,ETN/USDT,0.0031809,0.0033299,0.0031672,0.0033223,6814810.8652,21979.1547752426
1663156800,2022-09-14 12:00:00,ETN/USDT,0.0030009,0.003266,0.0030009,0.0031695,5437528.1031,16967.30764144313
1663153200,2022-09-14 11:00:00,ETN/USDT,0.0030009,0.0030339,0.0030009,0.0030009,2212614.0315,6653.02306388225
1663149600,2022-09-14 10:00:00,ETN/USDT,0.0026609,0.0030149,0.0026548,0.0030009,7013970.3216,19988.06319998905
1663146000,2022-09-14 09:00:00,ETN/USDT,0.002636,0.0026791,0.002636,0.0026791,1273512.7477,3396.41148632967
1663142400,2022-09-14 08:00:00,ETN/USDT,0.0026922,0.0026922,0.002615,0.002636,2731445.6367,7195.35876435095
1663138800,2022-09-14 07:00:00,ETN/USDT,0.002712,0.002712,0.0026906,0.0026906,222787.4144,599.48690693244
1663135200,2022-09-14 06:00:00,ETN/USDT,0.0026972,0.0027131,0.0026906,0.0026985,277991.7176,748.17034109068
1663131600,2022-09-14 05:00:00,ETN/USDT,0.002723,0.002723,0.0026907,0.0026968,455014.7825,1227.93637909051
1663128000,2022-09-14 04:00:00,ETN/USDT,0.0026986,0.0027259,0.0026985,0.002724,259687.9784,701.30027893072
1663124400,2022-09-14 03:00:00,ETN/USDT,0.0027531,0.0027643,0.0026985,0.002712,980492.2859,2650.974540653
1663120800,2022-09-14 02:00:00,ETN/USDT,0.0027099,0.0027708,0.0027099,0.0027531,533948.6144,1467.0303931722
1663117200,2022-09-14 01:00:00,ETN/USDT,0.0026989,0.002712,0.0026986,0.0027095,77631.1156,209.53260465569
1663113600,2022-09-14 00:00:00,ETN/USDT,0.0027118,0.0027169,0.0026986,0.0026989,61685.5003,166.62962766113
1663110000,2022-09-13 23:00:00,ETN/USDT,0.0027261,0.0027261,0.0026985,0.0027169,388469.6697,1051.28881967945
1663106400,2022-09-13 22:00:00,ETN/USDT,0.0027259,0.0027326,0.0027259,0.002726,54340.5304,148.15173114381
1663102800,2022-09-13 21:00:00,ETN/USDT,0.00271,0.002726,0.0027,0.002726,263270.3072,713.54236119054
1663099200,2022-09-13 20:00:00,ETN/USDT,0.0027169,0.0027357,0.002708,0.002724,1095589.959,2978.15310841332
1663095600,2022-09-13 19:00:00,ETN/USDT,0.00283,0.0028442,0.0026993,0.0027169,2877817.0992,7957.38917237107
1663092000,2022-09-13 18:00:00,ETN/USDT,0.00283,0.0028454,0.00283,0.00283,1416333.8364,4008.47615740868
1663088400,2022-09-13 17:00:00,ETN/USDT,0.0028702,0.0028899,0.00283,0.0028389,1194774.4179,3393.47114084539
1663084800,2022-09-13 16:00:00,ETN/USDT,0.0028816,0.002908,0.0028677,0.00287,356324.1338,1029.80691339501
1663081200,2022-09-13 15:00:00,ETN/USDT,0.0028714,0.002889,0.002853,0.0028657,616459.6427,1777.15148053512
1663077600,2022-09-13 14:00:00,ETN/USDT,0.0028801,0.002887,0.002853,0.002887,591077.2548,1697.30798543001
1663074000,2022-09-13 13:00:00,ETN/USDT,0.0028448,0.002953,0.00283,0.0028801,3803367.3643,11004.04666456291
1663070400,2022-09-13 12:00:00,ETN/USDT,0.00289,0.0029,0.0028301,0.0028301,929311.4853,2678.70578279552
1663066800,2022-09-13 11:00:00,ETN/USDT,0.0029,0.0029,0.002888,0.002888,452630.2634,1311.79261831196
1663063200,2022-09-13 10:00:00,ETN/USDT,0.00289,0.0028999,0.00289,0.0028999,45373.9472,131.57445236025
1663059600,2022-09-13 09:00:00,ETN/USDT,0.002896,0.0029,0.00289,0.0028999,195510.0933,566.59913300217
1663056000,2022-09-13 08:00:00,ETN/USDT,0.0029,0.0029,0.002896,0.0029,157974.0928,458.0276437736
1663052400,2022-09-13 07:00:00,ETN/USDT,0.002905,0.002905,0.002896,0.0029,72599.277,210.50893294841
1663048800,2022-09-13 06:00:00,ETN/USDT,0.002904,0.0029239,0.0028901,0.002905,238761.4081,693.83473016586
1663045200,2022-09-13 05:00:00,ETN/USDT,0.0029226,0.0029226,0.002904,0.002904,109876.5256,319.66963754605
1663041600,2022-09-13 04:00:00,ETN/USDT,0.0029225,0.0029306,0.0029225,0.0029306,43197.0002,126.41728212099
1663038000,2022-09-13 03:00:00,ETN/USDT,0.0029239,0.002938,0.0029063,0.0029063,69660.9026,203.05500930691
1663034400,2022-09-13 02:00:00,ETN/USDT,0.0028301,0.0029419,0.00283,0.0029239,1478554.2008,4278.88605180198
1663030800,2022-09-13 01:00:00,ETN/USDT,0.00285,0.002853,0.00283,0.00283,570674.5897,1616.31992425135
1663027200,2022-09-13 00:00:00,ETN/USDT,0.0028504,0.002868,0.0028302,0.0028325,948611.2952,2687.01084789969
1663023600,2022-09-12 23:00:00,ETN/USDT,0.0029225,0.0029234,0.0028341,0.00285,687830.5436,1970.2613282613
1663020000,2022-09-12 22:00:00,ETN/USDT,0.0028931,0.0029259,0.0028931,0.002906,93649.9244,273.55906612954
1663016400,2022-09-12 21:00:00,ETN/USDT,0.002944,0.0029799,0.002888,0.0028931,850778.3962,2503.59950391935
1663012800,2022-09-12 20:00:00,ETN/USDT,0.0029262,0.002944,0.0029153,0.002944,304614.9698,894.13953782839
1663009200,2022-09-12 19:00:00,ETN/USDT,0.0028377,0.00293,0.0028302,0.002927,1097827.0835,3194.11151444747
1663005600,2022-09-12 18:00:00,ETN/USDT,0.0028448,0.002888,0.00283,0.0028519,1092360.785,3102.78413170994
1663002000,2022-09-12 17:00:00,ETN/USDT,0.0028812,0.0028816,0.0028301,0.00285,935023.0494,2679.3570830934
1662998400,2022-09-12 16:00:00,ETN/USDT,0.0028905,0.002906,0.0028416,0.0028814,1221083.3429,3505.9552740541
1662994800,2022-09-12 15:00:00,ETN/USDT,0.0029069,0.0029069,0.0028904,0.0028904,77071.5076,223.64654063048
1662991200,2022-09-12 14:00:00,ETN/USDT,0.002925,0.002942,0.0029075,0.0029075,292351.0965,854.68661134352
1662987600,2022-09-12 13:00:00,ETN/USDT,0.00294,0.00294,0.002924,0.002924,17694.9731,51.77196447886
1662984000,2022-09-12 12:00:00,ETN/USDT,0.002892,0.0029562,0.002892,0.002926,1292158.2924,3795.67044996581
1662980400,2022-09-12 11:00:00,ETN/USDT,0.0028998,0.002906,0.0028747,0.002892,1175962.7578,3392.78591271781
1662976800,2022-09-12 10:00:00,ETN/USDT,0.0029,0.0029,0.002892,0.0029,70120.6967,203.19135279504
1662973200,2022-09-12 09:00:00,ETN/USDT,0.0029,0.0029,0.0028921,0.0028921,27283.5725,79.09375019302
1662969600,2022-09-12 08:00:00,ETN/USDT,0.0029,0.0029,0.002892,0.0028921,106253.6247,307.81443363241
1662966000,2022-09-12 07:00:00,ETN/USDT,0.002892,0.0029,0.0028749,0.0029,200271.8408,578.25734305523
1662962400,2022-09-12 06:00:00,ETN/USDT,0.0028748,0.0029174,0.0028747,0.002892,586039.3492,1692.9026833236
1662958800,2022-09-12 05:00:00,ETN/USDT,0.002904,0.0029174,0.0028748,0.0028748,184331.9499,532.98816792034
1662955200,2022-09-12 04:00:00,ETN/USDT,0.002896,0.0029174,0.002896,0.002904,32653.154,95.17908898526
1662951600,2022-09-12 03:00:00,ETN/USDT,0.0029008,0.0029008,0.002896,0.002896,7926.307,22.97099810438
1662948000,2022-09-12 02:00:00,ETN/USDT,0.002924,0.00295,0.0029008,0.0029008,2190747.0854,6455.54621361305
1662944400,2022-09-12 01:00:00,ETN/USDT,0.0028593,0.002924,0.002825,0.002921,2175846.0092,6226.07766255107
1662940800,2022-09-12 00:00:00,ETN/USDT,0.0028581,0.0028593,0.0028361,0.0028593,168216.4162,478.60757754612
1662937200,2022-09-11 23:00:00,ETN/USDT,0.00285,0.0028734,0.00285,0.0028716,290074.2876,830.68700071193
1662933600,2022-09-11 22:00:00,ETN/USDT,0.002853,0.002853,0.0028358,0.00285,58744.6883,167.19646878586
1662930000,2022-09-11 21:00:00,ETN/USDT,0.0028737,0.0028737,0.0028,0.002853,761780.2341,2155.09527421131
1662926400,2022-09-11 20:00:00,ETN/USDT,0.0028749,0.002875,0.0028581,0.0028581,7614.9986,21.87669884565
1662922800,2022-09-11 19:00:00,ETN/USDT,0.0028469,0.0028749,0.0028416,0.0028749,139634.2608,400.16223777897
1662919200,2022-09-11 18:00:00,ETN/USDT,0.00289,0.00289,0.002847,0.002847,890823.0992,2555.82745525243
1662915600,2022-09-11 17:00:00,ETN/USDT,0.002898,0.0029183,0.00289,0.00289,311126.7168,902.87611157367
1662912000,2022-09-11 16:00:00,ETN/USDT,0.0028721,0.0028999,0.0028701,0.0028847,149226.977,430.89945395478
1662908400,2022-09-11 15:00:00,ETN/USDT,0.0029,0.0029,0.0028721,0.0028721,277267.3829,801.91275931451
1662904800,2022-09-11 14:00:00,ETN/USDT,0.0028481,0.002913,0.00281,0.0029,3303908.6524,9402.4350529475
1662901200,2022-09-11 13:00:00,ETN/USDT,0.0028497,0.0029499,0.0028194,0.0028481,3263255.0945,9401.75162711744
1662897600,2022-09-11 12:00:00,ETN/USDT,0.0028496,0.0028497,0.0028496,0.0028497,19445.716,55.41381523086
1662894000,2022-09-11 11:00:00,ETN/USDT,0.0028405,0.00285,0.002835,0.00285,35681.7415,101.52786801697
1662890400,2022-09-11 10:00:00,ETN/USDT,0.0028375,0.00285,0.0028177,0.00285,256690.5801,729.67383064233
1662886800,2022-09-11 09:00:00,ETN/USDT,0.00285,0.00285,0.002818,0.0028375,232330.7511,657.90672307513
1662883200,2022-09-11 08:00:00,ETN/USDT,0.0028352,0.00285,0.0028352,0.0028381,127438.9436,362.9977420639
1662879600,2022-09-11 07:00:00,ETN/USDT,0.002836,0.0028381,0.0028,0.0028381,838101.0717,2352.84061616189
1662876000,2022-09-11 06:00:00,ETN/USDT,0.0029047,0.0029047,0.00281,0.002836,2690125.7164,7645.5066435688
1662872400,2022-09-11 05:00:00,ETN/USDT,0.002925,0.002925,0.0029047,0.0029048,278073.2938,808.47734659218
1662868800,2022-09-11 04:00:00,ETN/USDT,0.0029262,0.0029268,0.0029048,0.002924,146397.7216,426.2391151727
1662865200,2022-09-11 03:00:00,ETN/USDT,0.002921,0.0029379,0.002908,0.002908,83228.5354,243.10315272025
1662861600,2022-09-11 02:00:00,ETN/USDT,0.002921,0.002921,0.0029061,0.0029061,57764.8976,168.15914714074
1662858000,2022-09-11 01:00:00,ETN/USDT,0.0029268,0.002938,0.002921,0.002921,24418.4356,71.66032012123
1662854400,2022-09-11 00:00:00,ETN/USDT,0.0029239,0.0029268,0.002906,0.0029268,124204.5325,361.95300267125
1662850800,2022-09-10 23:00:00,ETN/USDT,0.0029272,0.0029419,0.002921,0.0029239,19513.5999,57.19712713509
1662847200,2022-09-10 22:00:00,ETN/USDT,0.0029272,0.002942,0.0029272,0.0029272,24446.8024,71.67710572508
1662843600,2022-09-10 21:00:00,ETN/USDT,0.002925,0.0029419,0.0029106,0.0029399,40298.1706,118.29228900398
1662840000,2022-09-10 20:00:00,ETN/USDT,0.0029265,0.002938,0.002908,0.002908,49595.2388,144.93602093717
1662836400,2022-09-10 19:00:00,ETN/USDT,0.0029093,0.0029293,0.0029093,0.0029233,297150.922,869.03383625715
1662832800,2022-09-10 18:00:00,ETN/USDT,0.0028899,0.002921,0.0028701,0.002921,159627.9701,462.72256580412
1662829200,2022-09-10 17:00:00,ETN/USDT,0.0028846,0.0029,0.00285,0.002889,2547037.7485,7356.41464048223
1662825600,2022-09-10 16:00:00,ETN/USDT,0.0028947,0.0028956,0.00287,0.00287,146142.206,421.89382621666
1662822000,2022-09-10 15:00:00,ETN/USDT,0.002872,0.0028947,0.0028521,0.0028947,1121627.6751,3216.94745953047
1662818400,2022-09-10 14:00:00,ETN/USDT,0.0028979,0.0028979,0.0028526,0.0028718,279062.3723,798.37685158154
1662814800,2022-09-10 13:00:00,ETN/USDT,0.002904,0.002908,0.0028526,0.0028831,3308052.8429,9473.68829972939
1662811200,2022-09-10 12:00:00,ETN/USDT,0.0029039,0.002906,0.0028847,0.002904,152659.4839,442.07876160113
1662807600,2022-09-10 11:00:00,ETN/USDT,0.002896,0.0029139,0.0028847,0.002898,228230.7224,660.70413191701
1662804000,2022-09-10 10:00:00,ETN/USDT,0.0029562,0.0029564,0.002896,0.002908,357608.0411,1043.74157329872
1662800400,2022-09-10 09:00:00,ETN/USDT,0.002955,0.002978,0.002938,0.0029562,860332.4926,2543.62086519181
1662796800,2022-09-10 08:00:00,ETN/USDT,0.00296,0.0029755,0.002955,0.002955,192633.8123,570.40627470746
1662793200,2022-09-10 07:00:00,ETN/USDT,0.002988,0.002989,0.00296,0.00296,149713.6029,444.20288656084
1662789600,2022-09-10 06:00:00,ETN/USDT,0.0029795,0.002988,0.0029703,0.002988,130423.4124,387.69062607725
1662786000,2022-09-10 05:00:00,ETN/USDT,0.0029912,0.0029912,0.0029795,0.0029795,152927.155,456.26593811323
1662782400,2022-09-10 04:00:00,ETN/USDT,0.0029808,0.0030059,0.0029641,0.0029984,222230.3907,666.2733592461
1662778800,2022-09-10 03:00:00,ETN/USDT,0.003,0.003,0.0029293,0.0029808,893624.2195,2647.85309296013
1662775200,2022-09-10 02:00:00,ETN/USDT,0.003019,0.0030246,0.0029787,0.003,628498.546,1883.9155231688
1662771600,2022-09-10 01:00:00,ETN/USDT,0.003007,0.0030248,0.003007,0.0030156,32917.2765,99.28023399063
1662768000,2022-09-10 00:00:00,ETN/USDT,0.003018,0.003023,0.0030033,0.0030217,541718.0092,1627.91510785348
1662764400,2022-09-09 23:00:00,ETN/USDT,0.003034,0.003034,0.0030034,0.003018,1041184.7851,3131.90884910583
1662760800,2022-09-09 22:00:00,ETN/USDT,0.0030494,0.0030749,0.003032,0.003034,883580.3961,2699.76348532143
1662757200,2022-09-09 21:00:00,ETN/USDT,0.0030361,0.0030679,0.0030361,0.0030494,81300.4428,248.26681824357
1662753600,2022-09-09 20:00:00,ETN/USDT,0.0030452,0.0030507,0.0030323,0.0030397,355042.7291,1077.22884957158
1662750000,2022-09-09 19:00:00,ETN/USDT,0.0030371,0.0030547,0.0030193,0.0030547,360138.5415,1093.22980744428
1662746400,2022-09-09 18:00:00,ETN/USDT,0.0030766,0.0031057,0.0030195,0.0030371,1498754.0018,4591.81310182747
1662742800,2022-09-09 17:00:00,ETN/USDT,0.0031214,0.0031218,0.0030751,0.0030768,463423.1099,1435.43591458206
1662739200,2022-09-09 16:00:00,ETN/USDT,0.003046,0.003124,0.0030407,0.003124,1453315.3405,4490.86193791867
1662735600,2022-09-09 15:00:00,ETN/USDT,0.0030217,0.0030617,0.0030217,0.0030617,575714.2848,1747.90944606173
1662732000,2022-09-09 14:00:00,ETN/USDT,0.0030836,0.003099,0.0030001,0.0030217,2211741.584,6733.38814921209
1662728400,2022-09-09 13:00:00,ETN/USDT,0.0030861,0.003104,0.0030835,0.0030836,811185.1288,2509.80351357112
1662724800,2022-09-09 12:00:00,ETN/USDT,0.0030835,0.0031053,0.0030768,0.0030861,226636.9013,701.21095004954
1662721200,2022-09-09 11:00:00,ETN/USDT,0.0030494,0.0030999,0.0030494,0.0030997,749371.9733,2302.10762465149
1662717600,2022-09-09 10:00:00,ETN/USDT,0.00301,0.003052,0.0029825,0.003032,836480.9938,2520.97538172469
1662714000,2022-09-09 09:00:00,ETN/USDT,0.0030425,0.0030425,0.0029961,0.0029961,605359.8647,1821.94148450062
1662710400,2022-09-09 08:00:00,ETN/USDT,0.002989,0.00306,0.0029811,0.0030436,569635.9614,1725.56392001659
1662706800,2022-09-09 07:00:00,ETN/USDT,0.0030489,0.0030682,0.0029562,0.002989,1047483.8825,3147.12246619422
1662703200,2022-09-09 06:00:00,ETN/USDT,0.0031295,0.0031419,0.0030341,0.0030397,1711735.7292,5248.14266655226
1662699600,2022-09-09 05:00:00,ETN/USDT,0.0029683,0.00318,0.0029683,0.0031295,4000978.97888105,12338.966507755139644
1662696000,2022-09-09 04:00:00,ETN/USDT,0.0029262,0.0029999,0.002926,0.002984,1153224.7351,3433.32559502764
1662692400,2022-09-09 03:00:00,ETN/USDT,0.0029,0.0029268,0.002888,0.002926,947734.4459,2761.18692940664
1662688800,2022-09-09 02:00:00,ETN/USDT,0.0028593,0.00292,0.0028593,0.0029001,924054.5273,2677.13828459663
1662685200,2022-09-09 01:00:00,ETN/USDT,0.0028581,0.0028793,0.0028531,0.0028593,95313.8937,273.78485491147
1662681600,2022-09-09 00:00:00,ETN/USDT,0.0028521,0.0028714,0.0028521,0.0028714,121566.28,347.08724645823
1662678000,2022-09-08 23:00:00,ETN/USDT,0.0028677,0.002881,0.0028521,0.0028521,601929.4942,1725.84640817982
1662674400,2022-09-08 22:00:00,ETN/USDT,0.002852,0.002887,0.002852,0.0028677,405205.6645,1163.95348814656
1662670800,2022-09-08 21:00:00,ETN/USDT,0.00284,0.0028576,0.002836,0.002842,114230.8889,325.49893663743
1662667200,2022-09-08 20:00:00,ETN/USDT,0.0027808,0.00289,0.0027808,0.0028275,5408409.7502,15433.73161490229
1662663600,2022-09-08 19:00:00,ETN/USDT,0.0027531,0.00278,0.002751,0.00278,1061779.756,2944.0125796974
1662660000,2022-09-08 18:00:00,ETN/USDT,0.0027516,0.0027528,0.002751,0.0027528,42441.2649,116.76298167222
