https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume AUD,tradecount
1663448400000,2022-09-17 21:00:00,ETH/AUD,2179.56000000,2179.56000000,2156.26000000,2164.04000000,43.51100000,94405.54708400,165
1663444800000,2022-09-17 20:00:00,ETH/AUD,2185.17000000,2185.17000000,2178.19000000,2180.63000000,26.74460000,58300.75575700,132
1663441200000,2022-09-17 19:00:00,ETH/AUD,2188.61000000,2188.61000000,2175.00000000,2184.51000000,21.06340000,45997.38699400,84
1663437600000,2022-09-17 18:00:00,ETH/AUD,2190.22000000,2200.00000000,2184.62000000,2188.40000000,37.46050000,82092.70130300,178
1663434000000,2022-09-17 17:00:00,ETH/AUD,2184.47000000,2197.03000000,2178.35000000,2190.81000000,31.92810000,69840.21603600,136
1663430400000,2022-09-17 16:00:00,ETH/AUD,2152.37000000,2189.97000000,2149.84000000,2182.79000000,73.40250000,159873.25153900,366
1663426800000,2022-09-17 15:00:00,ETH/AUD,2153.67000000,2160.54000000,2143.38000000,2152.67000000,27.38930000,58909.64571100,132
1663423200000,2022-09-17 14:00:00,ETH/AUD,2121.01000000,2153.23000000,2121.01000000,2152.58000000,56.82170000,121266.65738500,347
1663419600000,2022-09-17 13:00:00,ETH/AUD,2123.58000000,2127.38000000,2116.15000000,2121.21000000,18.22830000,38703.33400800,149
1663416000000,2022-09-17 12:00:00,ETH/AUD,2115.65000000,2128.48000000,2101.45000000,2123.81000000,70.78230000,149744.37586900,391
1663412400000,2022-09-17 11:00:00,ETH/AUD,2124.00000000,2126.37000000,2114.69000000,2115.75000000,62.43840000,132365.59837000,285
1663408800000,2022-09-17 10:00:00,ETH/AUD,2134.23000000,2136.57000000,2111.06000000,2124.44000000,54.12090000,114943.00377500,387
1663405200000,2022-09-17 09:00:00,ETH/AUD,2136.55000000,2138.17000000,2130.45000000,2135.45000000,31.38290000,66993.24351200,159
1663401600000,2022-09-17 08:00:00,ETH/AUD,2130.32000000,2139.86000000,2130.31000000,2135.51000000,38.26150000,81681.17720000,238
1663398000000,2022-09-17 07:00:00,ETH/AUD,2135.10000000,2136.78000000,2125.92000000,2130.91000000,53.33770000,113664.48970700,343
1663394400000,2022-09-17 06:00:00,ETH/AUD,2133.12000000,2137.95000000,2125.00000000,2133.68000000,36.95830000,78790.57183300,243
1663390800000,2022-09-17 05:00:00,ETH/AUD,2147.58000000,2147.67000000,2127.63000000,2134.54000000,68.49360000,146253.04090100,309
1663387200000,2022-09-17 04:00:00,ETH/AUD,2147.73000000,2161.91000000,2144.23000000,2147.43000000,74.76200000,160890.99478700,389
1663383600000,2022-09-17 03:00:00,ETH/AUD,2145.58000000,2150.30000000,2140.19000000,2147.34000000,27.03340000,58031.26338700,174
1663380000000,2022-09-17 02:00:00,ETH/AUD,2151.81000000,2151.85000000,2139.09000000,2144.41000000,32.55540000,69843.17816200,279
1663376400000,2022-09-17 01:00:00,ETH/AUD,2151.85000000,2155.99000000,2143.38000000,2151.17000000,56.94650000,122330.02722400,271
1663372800000,2022-09-17 00:00:00,ETH/AUD,2133.89000000,2170.54000000,2131.84000000,2150.20000000,141.34870000,304739.66781100,546
1663369200000,2022-09-16 23:00:00,ETH/AUD,2134.85000000,2136.81000000,2120.89000000,2133.62000000,33.66710000,71759.62858700,158
1663365600000,2022-09-16 22:00:00,ETH/AUD,2144.34000000,2148.35000000,2132.23000000,2133.81000000,42.73290000,91535.87379800,230
1663362000000,2022-09-16 21:00:00,ETH/AUD,2141.19000000,2157.79000000,2136.67000000,2144.89000000,67.55230000,145085.77451800,154
1663358400000,2022-09-16 20:00:00,ETH/AUD,2125.89000000,2141.62000000,2125.37000000,2139.18000000,31.83030000,67930.53686300,169
1663354800000,2022-09-16 19:00:00,ETH/AUD,2133.99000000,2144.66000000,2125.36000000,2127.34000000,48.12010000,102823.30651200,134
1663351200000,2022-09-16 18:00:00,ETH/AUD,2123.71000000,2140.31000000,2108.03000000,2130.72000000,89.72110000,191039.64388900,384
1663347600000,2022-09-16 17:00:00,ETH/AUD,2131.49000000,2138.00000000,2101.78000000,2124.15000000,134.62420000,285683.93674800,367
1663344000000,2022-09-16 16:00:00,ETH/AUD,2168.92000000,2168.92000000,2114.29000000,2132.47000000,146.95640000,313565.53394800,573
1663340400000,2022-09-16 15:00:00,ETH/AUD,2159.66000000,2175.00000000,2154.62000000,2169.00000000,61.23150000,132551.34785700,211
1663336800000,2022-09-16 14:00:00,ETH/AUD,2141.62000000,2175.80000000,2135.17000000,2160.14000000,296.28460000,639441.07384700,1460
1663333200000,2022-09-16 13:00:00,ETH/AUD,2182.07000000,2191.98000000,2134.27000000,2142.03000000,325.83190000,706413.83018100,959
1663329600000,2022-09-16 12:00:00,ETH/AUD,2209.02000000,2209.02000000,2176.70000000,2180.85000000,82.17150000,180145.18933800,454
1663326000000,2022-09-16 11:00:00,ETH/AUD,2195.88000000,2215.72000000,2193.35000000,2209.32000000,69.82760000,153628.58553400,265
1663322400000,2022-09-16 10:00:00,ETH/AUD,2192.73000000,2203.20000000,2185.53000000,2195.42000000,150.76010000,330713.03705400,587
1663318800000,2022-09-16 09:00:00,ETH/AUD,2173.51000000,2195.01000000,2173.51000000,2192.37000000,108.15830000,236602.96282900,342
1663315200000,2022-09-16 08:00:00,ETH/AUD,2203.34000000,2204.67000000,2163.50000000,2173.37000000,182.81230000,399654.51096800,854
1663311600000,2022-09-16 07:00:00,ETH/AUD,2198.44000000,2207.31000000,2193.62000000,2203.44000000,155.89580000,343205.03771300,453
1663308000000,2022-09-16 06:00:00,ETH/AUD,2195.19000000,2203.66000000,2190.95000000,2196.64000000,127.12420000,279284.51881900,476
1663304400000,2022-09-16 05:00:00,ETH/AUD,2191.19000000,2203.00000000,2189.25000000,2195.88000000,93.60590000,205695.09123400,339
1663300800000,2022-09-16 04:00:00,ETH/AUD,2195.66000000,2202.92000000,2187.62000000,2188.15000000,184.01560000,404291.51716900,608
1663297200000,2022-09-16 03:00:00,ETH/AUD,2186.09000000,2196.01000000,2176.74000000,2195.76000000,158.64980000,347168.30516500,475
1663293600000,2022-09-16 02:00:00,ETH/AUD,2197.92000000,2202.00000000,2170.00000000,2186.09000000,267.84470000,584807.04957200,922
1663290000000,2022-09-16 01:00:00,ETH/AUD,2214.32000000,2214.32000000,2191.71000000,2199.69000000,154.58820000,340772.16636900,639
1663286400000,2022-09-16 00:00:00,ETH/AUD,2204.30000000,2214.92000000,2163.38000000,2213.57000000,255.98330000,561178.46494500,1342
1663282800000,2022-09-15 23:00:00,ETH/AUD,2205.26000000,2216.08000000,2186.37000000,2203.64000000,151.33330000,332992.24407300,398
1663279200000,2022-09-15 22:00:00,ETH/AUD,2223.13000000,2223.13000000,2182.52000000,2205.26000000,220.33870000,486075.70257700,634
1663275600000,2022-09-15 21:00:00,ETH/AUD,2243.01000000,2246.19000000,2215.72000000,2222.04000000,100.25470000,223536.98483600,241
1663272000000,2022-09-15 20:00:00,ETH/AUD,2242.91000000,2252.86000000,2231.31000000,2246.81000000,42.79040000,95915.83993200,199
1663268400000,2022-09-15 19:00:00,ETH/AUD,2233.29000000,2249.86000000,2224.59000000,2241.67000000,71.54480000,160032.12662700,187
1663264800000,2022-09-15 18:00:00,ETH/AUD,2245.17000000,2255.19000000,2228.30000000,2234.67000000,63.61030000,142626.75583300,257
1663261200000,2022-09-15 17:00:00,ETH/AUD,2249.63000000,2259.61000000,2243.76000000,2248.60000000,38.96170000,87700.51885200,103
1663257600000,2022-09-15 16:00:00,ETH/AUD,2226.29000000,2300.00000000,2214.50000000,2250.86000000,188.05530000,421607.72901300,589
1663254000000,2022-09-15 15:00:00,ETH/AUD,2219.96000000,2236.26000000,2176.91000000,2226.09000000,345.93770000,763724.73641100,899
1663250400000,2022-09-15 14:00:00,ETH/AUD,2355.48000000,2360.27000000,2209.94000000,2221.37000000,471.42350000,1069133.84178700,1794
1663246800000,2022-09-15 13:00:00,ETH/AUD,2355.63000000,2366.01000000,2339.36000000,2354.68000000,224.36330000,528605.43507500,615
1663243200000,2022-09-15 12:00:00,ETH/AUD,2365.74000000,2377.88000000,2354.04000000,2355.79000000,272.18090000,643749.56321200,1139
1663239600000,2022-09-15 11:00:00,ETH/AUD,2355.63000000,2369.46000000,2342.43000000,2366.36000000,265.55450000,624544.05119400,638
1663236000000,2022-09-15 10:00:00,ETH/AUD,2356.00000000,2367.32000000,2344.44000000,2355.71000000,252.63860000,595478.83723300,978
1663232400000,2022-09-15 09:00:00,ETH/AUD,2379.89000000,2380.50000000,2349.82000000,2356.41000000,286.02290000,676764.97155000,855
1663228800000,2022-09-15 08:00:00,ETH/AUD,2420.51000000,2421.06000000,2369.17000000,2379.55000000,309.90000000,742000.82847500,1246
1663225200000,2022-09-15 07:00:00,ETH/AUD,2368.43000000,2445.72000000,2362.71000000,2421.88000000,551.00760000,1323539.32118700,1561
1663221600000,2022-09-15 06:00:00,ETH/AUD,2399.75000000,2418.19000000,2328.61000000,2368.43000000,1094.68730000,2591691.78060700,4446
1663218000000,2022-09-15 05:00:00,ETH/AUD,2372.06000000,2401.95000000,2364.00000000,2400.01000000,216.36740000,516268.41167400,797
1663214400000,2022-09-15 04:00:00,ETH/AUD,2374.26000000,2381.66000000,2355.06000000,2373.00000000,115.36030000,273312.48424800,623
1663210800000,2022-09-15 03:00:00,ETH/AUD,2391.49000000,2391.49000000,2345.75000000,2376.96000000,230.16220000,544715.72996400,850
1663207200000,2022-09-15 02:00:00,ETH/AUD,2405.66000000,2405.66000000,2370.56000000,2390.69000000,187.19950000,447070.15580200,768
1663203600000,2022-09-15 01:00:00,ETH/AUD,2416.32000000,2417.31000000,2373.98000000,2407.97000000,236.01900000,564746.10339500,877
1663200000000,2022-09-15 00:00:00,ETH/AUD,2429.82000000,2454.00000000,2413.07000000,2415.67000000,219.26650000,533647.27730700,954
1663196400000,2022-09-14 23:00:00,ETH/AUD,2428.01000000,2438.23000000,2410.43000000,2429.66000000,91.75410000,222373.38660800,330
1663192800000,2022-09-14 22:00:00,ETH/AUD,2403.84000000,2442.03000000,2395.82000000,2428.24000000,126.40220000,306134.83762000,547
1663189200000,2022-09-14 21:00:00,ETH/AUD,2375.29000000,2404.65000000,2364.61000000,2402.35000000,44.59170000,106474.61147800,176
1663185600000,2022-09-14 20:00:00,ETH/AUD,2372.43000000,2379.00000000,2362.90000000,2375.29000000,43.83560000,103951.23157200,183
1663182000000,2022-09-14 19:00:00,ETH/AUD,2347.93000000,2374.58000000,2336.98000000,2373.73000000,22.02570000,51861.47403900,105
1663178400000,2022-09-14 18:00:00,ETH/AUD,2358.51000000,2362.87000000,2316.00000000,2345.22000000,104.60640000,245230.09371300,619
1663174800000,2022-09-14 17:00:00,ETH/AUD,2349.92000000,2372.28000000,2345.74000000,2358.51000000,81.30300000,191770.57035500,218
1663171200000,2022-09-14 16:00:00,ETH/AUD,2360.98000000,2370.86000000,2342.85000000,2346.88000000,94.30810000,222112.98786100,479
1663167600000,2022-09-14 15:00:00,ETH/AUD,2374.50000000,2376.44000000,2360.02000000,2363.60000000,56.61270000,134111.16731600,240
1663164000000,2022-09-14 14:00:00,ETH/AUD,2378.85000000,2388.42000000,2362.50000000,2372.94000000,134.12310000,318246.86455000,777
1663160400000,2022-09-14 13:00:00,ETH/AUD,2387.11000000,2395.48000000,2365.58000000,2382.33000000,161.68960000,384905.51632600,531
1663156800000,2022-09-14 12:00:00,ETH/AUD,2377.65000000,2398.80000000,2362.15000000,2388.15000000,249.25880000,592648.31662900,1253
1663153200000,2022-09-14 11:00:00,ETH/AUD,2381.98000000,2388.00000000,2362.00000000,2375.35000000,84.84830000,202047.85735000,390
1663149600000,2022-09-14 10:00:00,ETH/AUD,2382.60000000,2384.71000000,2366.78000000,2381.26000000,123.19620000,292577.50154300,511
1663146000000,2022-09-14 09:00:00,ETH/AUD,2380.95000000,2391.08000000,2373.81000000,2383.73000000,284.29220000,677264.23098600,639
1663142400000,2022-09-14 08:00:00,ETH/AUD,2395.75000000,2396.91000000,2354.67000000,2379.12000000,264.82490000,629262.44247200,1027
1663138800000,2022-09-14 07:00:00,ETH/AUD,2394.93000000,2408.40000000,2377.13000000,2396.63000000,147.05540000,352439.54500100,504
1663135200000,2022-09-14 06:00:00,ETH/AUD,2400.96000000,2406.58000000,2389.42000000,2394.38000000,106.42960000,255337.22268900,506
1663131600000,2022-09-14 05:00:00,ETH/AUD,2404.26000000,2408.96000000,2395.14000000,2399.34000000,49.44480000,118721.66243100,241
1663128000000,2022-09-14 04:00:00,ETH/AUD,2382.88000000,2410.37000000,2374.58000000,2408.07000000,74.57830000,178852.01224900,439
1663124400000,2022-09-14 03:00:00,ETH/AUD,2378.60000000,2394.02000000,2369.25000000,2382.88000000,92.17890000,219359.54464800,347
1663120800000,2022-09-14 02:00:00,ETH/AUD,2347.46000000,2380.62000000,2345.00000000,2380.62000000,131.68330000,311066.30314900,568
1663117200000,2022-09-14 01:00:00,ETH/AUD,2335.12000000,2348.61000000,2332.00000000,2348.25000000,114.25040000,267722.51080800,484
1663113600000,2022-09-14 00:00:00,ETH/AUD,2334.00000000,2341.18000000,2307.21000000,2335.39000000,212.84360000,494897.12380200,1083
1663110000000,2022-09-13 23:00:00,ETH/AUD,2357.00000000,2359.42000000,2322.65000000,2334.00000000,147.46020000,344826.17514300,354
1663106400000,2022-09-13 22:00:00,ETH/AUD,2370.30000000,2373.12000000,2353.82000000,2358.51000000,111.48930000,263885.89584000,401
1663102800000,2022-09-13 21:00:00,ETH/AUD,2388.28000000,2389.37000000,2338.98000000,2370.63000000,167.21690000,395151.21057700,398
1663099200000,2022-09-13 20:00:00,ETH/AUD,2385.31000000,2412.00000000,2381.33000000,2383.56000000,90.77220000,217461.00348000,335
1663095600000,2022-09-13 19:00:00,ETH/AUD,2346.14000000,2388.00000000,2335.88000000,2387.18000000,70.98550000,167406.79112800,229
1663092000000,2022-09-13 18:00:00,ETH/AUD,2396.97000000,2401.32000000,2345.14000000,2348.66000000,86.09640000,203748.36479800,334
1663088400000,2022-09-13 17:00:00,ETH/AUD,2386.21000000,2412.86000000,2384.35000000,2396.92000000,36.95730000,88604.70178800,218
1663084800000,2022-09-13 16:00:00,ETH/AUD,2357.03000000,2390.02000000,2350.94000000,2382.25000000,64.72200000,153610.39076100,435
1663081200000,2022-09-13 15:00:00,ETH/AUD,2344.81000000,2359.56000000,2343.02000000,2356.47000000,57.39310000,134917.39411400,352
1663077600000,2022-09-13 14:00:00,ETH/AUD,2353.04000000,2373.45000000,2325.12000000,2346.94000000,196.31660000,462451.76148300,1270
1663074000000,2022-09-13 13:00:00,ETH/AUD,2386.22000000,2401.05000000,2350.29000000,2357.25000000,501.21100000,1189922.88232900,1877
1663070400000,2022-09-13 12:00:00,ETH/AUD,2518.85000000,2548.93000000,2365.58000000,2389.49000000,921.10650000,2273395.50448900,3649
1663066800000,2022-09-13 11:00:00,ETH/AUD,2509.21000000,2527.48000000,2509.21000000,2518.06000000,254.43570000,640763.22190500,710
1663063200000,2022-09-13 10:00:00,ETH/AUD,2497.64000000,2520.00000000,2470.00000000,2507.35000000,175.41110000,438094.40828800,643
1663059600000,2022-09-13 09:00:00,ETH/AUD,2488.86000000,2504.05000000,2486.26000000,2497.87000000,38.18030000,95246.64556300,255
1663056000000,2022-09-13 08:00:00,ETH/AUD,2493.31000000,2495.45000000,2481.74000000,2489.96000000,50.88410000,126718.18368600,333
1663052400000,2022-09-13 07:00:00,ETH/AUD,2483.32000000,2502.26000000,2473.38000000,2491.11000000,101.92900000,253969.42356900,388
1663048800000,2022-09-13 06:00:00,ETH/AUD,2500.22000000,2513.54000000,2474.62000000,2482.08000000,135.94120000,339629.36855300,582
1663045200000,2022-09-13 05:00:00,ETH/AUD,2498.15000000,2505.95000000,2493.79000000,2500.48000000,40.91570000,102314.74495500,243
1663041600000,2022-09-13 04:00:00,ETH/AUD,2498.58000000,2511.08000000,2485.00000000,2497.14000000,235.20680000,587159.82154900,592
1663038000000,2022-09-13 03:00:00,ETH/AUD,2489.00000000,2504.85000000,2477.98000000,2500.32000000,49.47930000,123334.20620100,262
1663034400000,2022-09-13 02:00:00,ETH/AUD,2459.45000000,2488.11000000,2445.94000000,2488.11000000,73.07560000,180478.81229700,370
1663030800000,2022-09-13 01:00:00,ETH/AUD,2453.18000000,2469.32000000,2450.16000000,2464.43000000,46.75660000,114901.79786700,277
1663027200000,2022-09-13 00:00:00,ETH/AUD,2490.38000000,2493.85000000,2435.20000000,2452.53000000,257.93440000,632855.76308000,940
1663023600000,2022-09-12 23:00:00,ETH/AUD,2477.38000000,2491.29000000,2474.03000000,2489.37000000,45.90850000,113881.17291700,185
1663020000000,2022-09-12 22:00:00,ETH/AUD,2489.65000000,2492.57000000,2471.20000000,2477.29000000,63.35860000,157245.11891600,222
1663016400000,2022-09-12 21:00:00,ETH/AUD,2503.65000000,2504.05000000,2474.04000000,2493.00000000,43.59230000,108378.99980100,232
1663012800000,2022-09-12 20:00:00,ETH/AUD,2510.96000000,2516.31000000,2502.04000000,2503.69000000,35.16390000,88108.49143900,139
1663009200000,2022-09-12 19:00:00,ETH/AUD,2514.19000000,2514.79000000,2500.89000000,2505.32000000,20.69440000,51933.44506600,76
1663005600000,2022-09-12 18:00:00,ETH/AUD,2510.80000000,2516.57000000,2496.05000000,2514.39000000,31.28560000,78447.62977900,192
1663002000000,2022-09-12 17:00:00,ETH/AUD,2483.42000000,2511.28000000,2474.74000000,2510.64000000,31.42800000,78333.79107600,145
1662998400000,2022-09-12 16:00:00,ETH/AUD,2479.83000000,2494.29000000,2461.50000000,2488.60000000,99.58000000,247047.03776400,610
1662994800000,2022-09-12 15:00:00,ETH/AUD,2521.52000000,2521.52000000,2465.99000000,2482.58000000,139.32410000,347591.00607300,520
1662991200000,2022-09-12 14:00:00,ETH/AUD,2543.04000000,2550.00000000,2518.01000000,2520.94000000,50.66840000,128464.14728300,371
1662987600000,2022-09-12 13:00:00,ETH/AUD,2542.09000000,2551.00000000,2530.99000000,2544.03000000,24.38500000,61954.99896600,208
1662984000000,2022-09-12 12:00:00,ETH/AUD,2544.17000000,2544.94000000,2524.49000000,2541.82000000,54.80390000,139086.83232600,412
1662980400000,2022-09-12 11:00:00,ETH/AUD,2538.23000000,2561.45000000,2536.52000000,2542.00000000,39.75470000,101382.64867900,221
1662976800000,2022-09-12 10:00:00,ETH/AUD,2549.17000000,2549.35000000,2523.14000000,2541.96000000,85.57050000,217136.84320700,473
1662973200000,2022-09-12 09:00:00,ETH/AUD,2548.05000000,2554.68000000,2539.91000000,2548.27000000,41.48430000,105681.89420600,240
1662969600000,2022-09-12 08:00:00,ETH/AUD,2558.08000000,2563.70000000,2544.66000000,2548.96000000,59.64850000,152216.74723500,344
1662966000000,2022-09-12 07:00:00,ETH/AUD,2528.06000000,2561.33000000,2524.99000000,2558.29000000,239.36140000,608302.14417300,666
1662962400000,2022-09-12 06:00:00,ETH/AUD,2527.80000000,2532.47000000,2518.91000000,2528.84000000,103.98750000,262715.43624200,352
1662958800000,2022-09-12 05:00:00,ETH/AUD,2528.27000000,2532.88000000,2513.73000000,2527.72000000,105.91950000,267675.01455600,300
1662955200000,2022-09-12 04:00:00,ETH/AUD,2528.23000000,2537.74000000,2520.08000000,2527.40000000,74.89360000,189569.49648800,343
1662951600000,2022-09-12 03:00:00,ETH/AUD,2543.42000000,2547.87000000,2512.00000000,2529.35000000,171.12280000,432335.51467800,558
1662948000000,2022-09-12 02:00:00,ETH/AUD,2576.62000000,2580.32000000,2533.33000000,2544.45000000,228.42350000,581801.36759400,984
1662944400000,2022-09-12 01:00:00,ETH/AUD,2535.56000000,2601.98000000,2525.90000000,2573.00000000,185.48850000,476887.63504000,680
1662940800000,2022-09-12 00:00:00,ETH/AUD,2584.68000000,2584.79000000,2534.78000000,2534.78000000,76.48390000,195653.53633800,438
1662937200000,2022-09-11 23:00:00,ETH/AUD,2550.66000000,2582.83000000,2540.27000000,2582.56000000,54.21990000,138942.50204000,265
1662933600000,2022-09-11 22:00:00,ETH/AUD,2537.67000000,2564.99000000,2535.85000000,2550.33000000,126.83140000,323286.02114600,510
1662930000000,2022-09-11 21:00:00,ETH/AUD,2577.27000000,2584.32000000,2521.00000000,2535.78000000,90.28180000,229573.15978300,285
1662926400000,2022-09-11 20:00:00,ETH/AUD,2583.77000000,2594.29000000,2563.14000000,2578.69000000,56.81960000,146604.76093000,312
1662922800000,2022-09-11 19:00:00,ETH/AUD,2576.58000000,2584.94000000,2572.16000000,2584.53000000,29.17080000,75200.46057500,160
1662919200000,2022-09-11 18:00:00,ETH/AUD,2591.67000000,2598.80000000,2570.57000000,2575.30000000,53.11240000,137235.59647700,184
1662915600000,2022-09-11 17:00:00,ETH/AUD,2593.25000000,2617.26000000,2586.86000000,2591.82000000,40.17230000,104491.83621000,190
1662912000000,2022-09-11 16:00:00,ETH/AUD,2587.95000000,2600.99000000,2586.22000000,2592.78000000,17.97320000,46624.73907700,176
1662908400000,2022-09-11 15:00:00,ETH/AUD,2578.23000000,2602.41000000,2577.34000000,2587.50000000,40.36370000,104668.78408700,155
1662904800000,2022-09-11 14:00:00,ETH/AUD,2584.96000000,2586.34000000,2567.50000000,2580.92000000,102.30660000,263575.99840700,350
1662901200000,2022-09-11 13:00:00,ETH/AUD,2593.87000000,2593.98000000,2579.78000000,2584.57000000,17.16210000,44371.30655800,95
1662897600000,2022-09-11 12:00:00,ETH/AUD,2591.09000000,2599.91000000,2583.38000000,2592.84000000,45.02530000,116746.56973200,265
1662894000000,2022-09-11 11:00:00,ETH/AUD,2580.19000000,2604.45000000,2580.19000000,2592.11000000,80.74180000,209520.77906900,326
1662890400000,2022-09-11 10:00:00,ETH/AUD,2577.00000000,2582.25000000,2574.00000000,2580.44000000,46.65500000,120251.28835400,151
1662886800000,2022-09-11 09:00:00,ETH/AUD,2581.59000000,2581.75000000,2572.19000000,2577.66000000,51.62660000,133088.95866000,229
1662883200000,2022-09-11 08:00:00,ETH/AUD,2577.73000000,2585.65000000,2572.93000000,2580.96000000,20.36540000,52548.49803400,145
1662879600000,2022-09-11 07:00:00,ETH/AUD,2566.02000000,2579.48000000,2562.89000000,2575.74000000,29.53900000,75950.67928300,149
1662876000000,2022-09-11 06:00:00,ETH/AUD,2586.08000000,2591.65000000,2554.03000000,2564.90000000,75.17950000,193408.33254800,377
1662872400000,2022-09-11 05:00:00,ETH/AUD,2578.16000000,2587.96000000,2576.65000000,2586.19000000,41.28020000,106632.28469400,231
1662868800000,2022-09-11 04:00:00,ETH/AUD,2580.21000000,2585.99000000,2575.91000000,2577.50000000,23.52180000,60733.35545100,164
1662865200000,2022-09-11 03:00:00,ETH/AUD,2585.02000000,2591.11000000,2578.35000000,2581.79000000,19.88340000,51423.09488700,162
1662861600000,2022-09-11 02:00:00,ETH/AUD,2581.92000000,2586.78000000,2572.08000000,2584.56000000,68.80240000,177526.50047200,276
1662858000000,2022-09-11 01:00:00,ETH/AUD,2595.33000000,2603.41000000,2572.09000000,2580.59000000,46.98800000,121705.19206200,259
1662854400000,2022-09-11 00:00:00,ETH/AUD,2598.97000000,2605.44000000,2591.87000000,2596.87000000,82.91950000,215496.74347000,413
1662850800000,2022-09-10 23:00:00,ETH/AUD,2612.83000000,2620.00000000,2596.61000000,2598.64000000,43.53490000,113584.67685000,202
1662847200000,2022-09-10 22:00:00,ETH/AUD,2562.16000000,2618.70000000,2561.59000000,2612.39000000,130.27150000,337463.64913800,546
1662843600000,2022-09-10 21:00:00,ETH/AUD,2541.77000000,2599.00000000,2541.43000000,2555.64000000,144.35380000,371502.80870000,428
1662840000000,2022-09-10 20:00:00,ETH/AUD,2547.99000000,2553.00000000,2532.33000000,2538.78000000,23.42320000,59537.10665300,127
1662836400000,2022-09-10 19:00:00,ETH/AUD,2537.87000000,2552.09000000,2537.87000000,2547.99000000,42.05480000,107202.59944500,147
