https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERN,Volume BTC
1660780800,2022-08-18 00:00:00,ERN/BTC,0.00008397,0.00008516,0.00008251,0.00008252,437.3253,0.036662983724
1660694400,2022-08-17 00:00:00,ERN/BTC,0.00008682,0.00008886,0.00008397,0.00008397,703.7177,0.060859014538
1660608000,2022-08-16 00:00:00,ERN/BTC,0.00008725,0.00008835,0.00008516,0.00008656,729.1089,0.063124019979
1660521600,2022-08-15 00:00:00,ERN/BTC,0.00008775,0.0000881,0.00008612,0.0000869,828.4092,0.07219111135
1660435200,2022-08-14 00:00:00,ERN/BTC,0.00009229,0.00009245,0.0000881,0.00008812,797.552,0.071881078075
1660348800,2022-08-13 00:00:00,ERN/BTC,0.0000929,0.00009409,0.0000913,0.0000917,570.4996,0.052819864295
1660262400,2022-08-12 00:00:00,ERN/BTC,0.00009461,0.00009556,0.00009241,0.0000929,1325.7959,0.124640876712
1660176000,2022-08-11 00:00:00,ERN/BTC,0.00009839,0.00009844,0.0000937,0.00009432,1150.1569,0.109852706963
1660089600,2022-08-10 00:00:00,ERN/BTC,0.00009802,0.0000995,0.00009588,0.00009875,999.3531,0.097709086085
1660003200,2022-08-09 00:00:00,ERN/BTC,0.00010436,0.00010514,0.00009616,0.00009812,1119.4818,0.11139486123
1659916800,2022-08-08 00:00:00,ERN/BTC,0.00010448,0.0001055,0.00010119,0.00010479,1545.9753,0.159300056528
1659830400,2022-08-07 00:00:00,ERN/BTC,0.00010274,0.0001164,0.00010243,0.00010447,3753.5156,0.400892677894
1659744000,2022-08-06 00:00:00,ERN/BTC,0.00010589,0.00011468,0.0000913,0.00010275,5051.2,0.514131201177
1659657600,2022-08-05 00:00:00,ERN/BTC,0.00010241,0.00010759,0.0000997,0.0001062,1329.4605,0.137328958369
1659571200,2022-08-04 00:00:00,ERN/BTC,0.00010384,0.00010654,0.00009975,0.00010242,1241.091,0.127075869899
1659484800,2022-08-03 00:00:00,ERN/BTC,0.00010008,0.00011151,0.0000985,0.0001041,2528.3086,0.264102746803
1659398400,2022-08-02 00:00:00,ERN/BTC,0.0000994,0.00010064,0.0000937,0.00010008,2308.6972,0.225192253395
1659312000,2022-08-01 00:00:00,ERN/BTC,0.00009448,0.00011878,0.00009448,0.00009894,5901.7409,0.628519759016
1659225600,2022-07-31 00:00:00,ERN/BTC,0.00009013,0.0000982,0.00009013,0.00009432,2266.6899,0.213615289835
1659139200,2022-07-30 00:00:00,ERN/BTC,0.00009696,0.00010106,0.00008977,0.00009036,5364.6334,0.508272443151
1659052800,2022-07-29 00:00:00,ERN/BTC,0.00008562,0.00010144,0.0000837,0.00009728,7855.9722,0.726137605906
1658966400,2022-07-28 00:00:00,ERN/BTC,0.00008262,0.00009096,0.00008004,0.00008564,6017.059,0.51495871114
1658880000,2022-07-27 00:00:00,ERN/BTC,0.00008204,0.00009124,0.00008133,0.00008241,3930.9971,0.335290527785
1658793600,2022-07-26 00:00:00,ERN/BTC,0.00008348,0.00009096,0.00008025,0.00008215,4053.9697,0.344734180058
1658707200,2022-07-25 00:00:00,ERN/BTC,0.00008022,0.00008516,0.00008004,0.00008321,3349.3161,0.276669987498
1658620800,2022-07-24 00:00:00,ERN/BTC,0.00008186,0.0000869,0.00007946,0.00008069,3305.3874,0.271731848098
1658534400,2022-07-23 00:00:00,ERN/BTC,0.00007557,0.00008714,0.00007514,0.00008186,5126.7503,0.425755851223
1658448000,2022-07-22 00:00:00,ERN/BTC,0.00007605,0.00007737,0.00007428,0.0000753,1841.8892,0.140097482292
1658361600,2022-07-21 00:00:00,ERN/BTC,0.0000729,0.00007696,0.00007175,0.00007638,1977.9363,0.146787624307
1658275200,2022-07-20 00:00:00,ERN/BTC,0.00007758,0.0000785,0.00007247,0.0000729,3012.3033,0.228382793528
1658188800,2022-07-19 00:00:00,ERN/BTC,0.00008267,0.00008334,0.00007714,0.00007758,2382.1021,0.189796287156
1658102400,2022-07-18 00:00:00,ERN/BTC,0.0000846,0.0000861,0.00008124,0.0000824,6466.328,0.539258384501
1658016000,2022-07-17 00:00:00,ERN/BTC,0.00009534,0.00010723,0.00008315,0.0000846,24764.912,2.352325845581
1657929600,2022-07-16 00:00:00,ERN/BTC,0.00007645,0.000129,0.00007614,0.0000953,53750.7401,5.594857138285
1657843200,2022-07-15 00:00:00,ERN/BTC,0.0000761,0.00007791,0.00007419,0.00007639,3613.2283,0.273710710334
1657756800,2022-07-14 00:00:00,ERN/BTC,0.00007295,0.00009459,0.00007223,0.00007616,20922.7857,1.651062438261
1657670400,2022-07-13 00:00:00,ERN/BTC,0.0000691,0.00007539,0.0000687,0.0000733,8874.7532,0.646351480669
1657584000,2022-07-12 00:00:00,ERN/BTC,0.0000696,0.00007069,0.0000689,0.0000691,2029.2837,0.141830080924
1657497600,2022-07-11 00:00:00,ERN/BTC,0.0000715,0.0000723,0.00006921,0.00006956,1573.8076,0.111189852276
1657411200,2022-07-10 00:00:00,ERN/BTC,0.00007202,0.0000723,0.0000699,0.0000715,1434.2106,0.102011414615
1657324800,2022-07-09 00:00:00,ERN/BTC,0.00006986,0.0000727,0.0000697,0.00007183,2213.0737,0.157487536392
1657238400,2022-07-08 00:00:00,ERN/BTC,0.00007094,0.00007159,0.00006943,0.00006966,3009.3595,0.211755260765
1657152000,2022-07-07 00:00:00,ERN/BTC,0.0000739,0.00008321,0.00007032,0.00007096,19786.97494737,1.5076932397832522
1657065600,2022-07-06 00:00:00,ERN/BTC,0.00006696,0.00009153,0.0000666,0.00007399,48018.04111709,3.6526101827212477
1656979200,2022-07-05 00:00:00,ERN/BTC,0.0000683,0.0000685,0.0000666,0.00006695,2442.22169601,0.1650100527391616
1656892800,2022-07-04 00:00:00,ERN/BTC,0.00006915,0.00006988,0.0000683,0.0000684,2121.58827037,0.146384136440604
1656806400,2022-07-03 00:00:00,ERN/BTC,0.0000702,0.00007172,0.00006851,0.0000696,3393.5108,0.238354033555
1656720000,2022-07-02 00:00:00,ERN/BTC,0.000067,0.0000727,0.0000665,0.00007058,6820.21272232,0.4760549723527216
1656633600,2022-07-01 00:00:00,ERN/BTC,0.000067,0.00006862,0.0000651,0.0000671,4929.7839,0.330104904301
1656547200,2022-06-30 00:00:00,ERN/BTC,0.00006875,0.00010173,0.0000667,0.0000667,46524.81453994,3.7351175495402402
1656460800,2022-06-29 00:00:00,ERN/BTC,0.00006471,0.0000709,0.0000641,0.0000684,4030.3486,0.27162645471
1656374400,2022-06-28 00:00:00,ERN/BTC,0.0000678,0.00006784,0.00006478,0.00006478,2960.78230479,0.1967522801499661
1656288000,2022-06-27 00:00:00,ERN/BTC,0.0000677,0.00006869,0.00006711,0.0000673,2582.7009,0.175394626982
1656201600,2022-06-26 00:00:00,ERN/BTC,0.0000691,0.00007064,0.00006762,0.0000677,2492.47859336,0.1724879359279304
1656115200,2022-06-25 00:00:00,ERN/BTC,0.00007012,0.00008376,0.00006917,0.00006934,28843.18530447,2.1940981651582935
1656028800,2022-06-24 00:00:00,ERN/BTC,0.00006772,0.0000702,0.0000663,0.00007012,2980.76138312,0.2034027551297688
1655942400,2022-06-23 00:00:00,ERN/BTC,0.000066,0.0000711,0.0000657,0.0000674,6501.5421,0.444346088936
1655856000,2022-06-22 00:00:00,ERN/BTC,0.00006603,0.0000675,0.0000642,0.000066,3293.17747914,0.2167689115215712
1655769600,2022-06-21 00:00:00,ERN/BTC,0.0000673,0.00006799,0.0000651,0.0000659,2389.8264,0.158669057786
1655683200,2022-06-20 00:00:00,ERN/BTC,0.0000666,0.0000683,0.00006586,0.0000677,4211.47506782,0.281822558887068
1655596800,2022-06-19 00:00:00,ERN/BTC,0.00006591,0.00006917,0.00006586,0.00006652,5639.74648816,0.3833359439565136
1655510400,2022-06-18 00:00:00,ERN/BTC,0.00006405,0.0000672,0.00006405,0.00006594,7521.78817849,0.4952510198957712
1655424000,2022-06-17 00:00:00,ERN/BTC,0.0000631,0.0000645,0.00006146,0.0000645,2821.41316963,0.1773093066063858
1655337600,2022-06-16 00:00:00,ERN/BTC,0.0000639,0.0000652,0.0000604,0.0000628,5510.30515925,0.34681771653533
1655251200,2022-06-15 00:00:00,ERN/BTC,0.0000617,0.0000645,0.0000603,0.0000639,10350.09325443,0.6450139233520714
1655164800,2022-06-14 00:00:00,ERN/BTC,0.0000587,0.0000631,0.0000584,0.0000617,9988.87772274,0.607258150432838
1655078400,2022-06-13 00:00:00,ERN/BTC,0.000054,0.0000595,0.0000513,0.0000587,13670.07373597,0.747340905831383
1654992000,2022-06-12 00:00:00,ERN/BTC,0.0000574,0.0000589,0.0000532,0.0000541,15623.0615466,0.88286699512746
1654905600,2022-06-11 00:00:00,ERN/BTC,0.0000595,0.0000834,0.0000559,0.0000575,28321.19459578,1.859114478286429
1654819200,2022-06-10 00:00:00,ERN/BTC,0.0000575,0.0000605,0.0000556,0.0000593,5860.3249,0.33782603061
1654732800,2022-06-09 00:00:00,ERN/BTC,0.0000587,0.0000599,0.0000577,0.000058,1371.7297,0.08046192468
1654646400,2022-06-08 00:00:00,ERN/BTC,0.0000576,0.0000637,0.0000573,0.0000588,10712.93362487,0.646506230209361
1654560000,2022-06-07 00:00:00,ERN/BTC,0.0000593,0.0000665,0.000057,0.0000577,22229.679,1.34010821044
1654473600,2022-06-06 00:00:00,ERN/BTC,0.0000625,0.0000645,0.0000551,0.0000593,14507.44347001,0.872714648859597
1654387200,2022-06-05 00:00:00,ERN/BTC,0.0000624,0.0000635,0.0000609,0.0000626,872.30087825,0.054171401340228
1654300800,2022-06-04 00:00:00,ERN/BTC,0.0000637,0.0000641,0.0000619,0.0000621,914.1604,0.05737674864
1654214400,2022-06-03 00:00:00,ERN/BTC,0.0000673,0.0000676,0.0000635,0.000064,710.8015,0.04629005049
1654128000,2022-06-02 00:00:00,ERN/BTC,0.000067,0.0000691,0.0000663,0.0000678,1083.0373,0.07342445459
1654041600,2022-06-01 00:00:00,ERN/BTC,0.0000681,0.0000687,0.0000662,0.0000675,1205.3118531,0.0810745575308
1653955200,2022-05-31 00:00:00,ERN/BTC,0.0000705,0.0000713,0.0000674,0.0000684,1395.29468843,0.096283203369769
1653868800,2022-05-30 00:00:00,ERN/BTC,0.0000718,0.0000732,0.0000695,0.0000708,1939.8414,0.13860595859
1653782400,2022-05-29 00:00:00,ERN/BTC,0.0000707,0.0000725,0.0000699,0.0000719,660.85236784,0.047005385459856
1653696000,2022-05-28 00:00:00,ERN/BTC,0.0000707,0.0000721,0.0000697,0.0000707,1041.73549095,0.073720799879033
1653609600,2022-05-27 00:00:00,ERN/BTC,0.000069,0.0000724,0.0000681,0.0000711,2088.7069,0.14650398603
1653523200,2022-05-26 00:00:00,ERN/BTC,0.0000717,0.0000762,0.0000687,0.0000695,7445.9893,0.53932249765
1653436800,2022-05-25 00:00:00,ERN/BTC,0.0000727,0.0000765,0.0000709,0.0000717,2379.8382,0.17395945094
1653350400,2022-05-24 00:00:00,ERN/BTC,0.0000689,0.0000742,0.0000669,0.0000726,2776.5961,0.19487343168
1653264000,2022-05-23 00:00:00,ERN/BTC,0.0000729,0.0000733,0.0000685,0.0000691,2090.9332,0.14850171721
1653177600,2022-05-22 00:00:00,ERN/BTC,0.0000726,0.0000751,0.0000713,0.0000731,1929.18175677,0.141598741180409
1653091200,2022-05-21 00:00:00,ERN/BTC,0.0000843,0.0001069,0.0000718,0.0000731,17550.49360794,1.520429481732092
1653004800,2022-05-20 00:00:00,ERN/BTC,0.0000695,0.0000903,0.0000689,0.0000846,10899.29536234,0.85286309381731
1652918400,2022-05-19 00:00:00,ERN/BTC,0.0000677,0.0000741,0.000065,0.0000697,9754.85853373,0.67083597307737
1652832000,2022-05-18 00:00:00,ERN/BTC,0.0000728,0.0000733,0.0000675,0.0000675,6245.9787,0.4422707737
1652745600,2022-05-17 00:00:00,ERN/BTC,0.0000703,0.0000735,0.0000686,0.0000728,2819.69967686,0.19963997655217
1652659200,2022-05-16 00:00:00,ERN/BTC,0.0000675,0.000078,0.0000665,0.0000707,10124.8088,0.73396173316
1652572800,2022-05-15 00:00:00,ERN/BTC,0.0000633,0.0000764,0.0000609,0.0000677,20907.7733,1.40217677256
1652486400,2022-05-14 00:00:00,ERN/BTC,0.0000585,0.0000763,0.0000561,0.0000637,21623.6121,1.3565585593
1652400000,2022-05-13 00:00:00,ERN/BTC,0.0000565,0.0000625,0.0000559,0.0000585,3002.20280925,0.180411900235
1652313600,2022-05-12 00:00:00,ERN/BTC,0.0000627,0.0000645,0.0000526,0.0000568,12769.42569902,0.72874795607889
1652227200,2022-05-11 00:00:00,ERN/BTC,0.0000897,0.0000909,0.0000617,0.0000627,13466.29026717,0.976782722590581
1652140800,2022-05-10 00:00:00,ERN/BTC,0.0000912,0.0000972,0.000086,0.0000893,6327.6092257,0.57557883780697
1652054400,2022-05-09 00:00:00,ERN/BTC,0.0000954,0.0000965,0.00009,0.0000918,3585.1298,0.33100126155
1651968000,2022-05-08 00:00:00,ERN/BTC,0.0000964,0.0000981,0.0000947,0.0000948,1869.7989,0.17959700155
1651881600,2022-05-07 00:00:00,ERN/BTC,0.0000997,0.0001034,0.0000956,0.0000965,1214.22478278,0.120968065421776
1651795200,2022-05-06 00:00:00,ERN/BTC,0.0001017,0.0001019,0.0000961,0.0000996,742.13618818,0.073405631009088
1651708800,2022-05-05 00:00:00,ERN/BTC,0.000105,0.0001054,0.0001008,0.0001023,1652.0298,0.17003029285
1651622400,2022-05-04 00:00:00,ERN/BTC,0.0001037,0.0001059,0.0000992,0.0001043,1285.8927,0.13203588071
1651536000,2022-05-03 00:00:00,ERN/BTC,0.0000993,0.0001074,0.000099,0.0001033,1297.78049916,0.134482844343228
1651449600,2022-05-02 00:00:00,ERN/BTC,0.0001018,0.0001021,0.000098,0.0001,629.19339476,0.062843913241808
1651363200,2022-05-01 00:00:00,ERN/BTC,0.0001054,0.000106,0.0001005,0.000102,824.01362671,0.084708340449078
1651276800,2022-04-30 00:00:00,ERN/BTC,0.0001107,0.0001122,0.0001013,0.0001057,2130.07358426,0.229856034831748
1651190400,2022-04-29 00:00:00,ERN/BTC,0.0001184,0.0001253,0.0001091,0.0001103,5842.19220287,0.677722420001243
1651104000,2022-04-28 00:00:00,ERN/BTC,0.0001079,0.0001239,0.0001074,0.0001189,5679.6391,0.66130138958
1651017600,2022-04-27 00:00:00,ERN/BTC,0.0001066,0.0001108,0.000106,0.0001085,631.1735,0.06808374873
1650931200,2022-04-26 00:00:00,ERN/BTC,0.0001113,0.0001122,0.0001044,0.0001066,4488.4539,0.482615782
1650844800,2022-04-25 00:00:00,ERN/BTC,0.0001132,0.0001247,0.0001019,0.0001108,7044.2853,0.80549389103
1650758400,2022-04-24 00:00:00,ERN/BTC,0.0001141,0.0001148,0.0001103,0.0001127,538.6999,0.06036246012
1650672000,2022-04-23 00:00:00,ERN/BTC,0.0001161,0.0001174,0.000114,0.0001142,380.7997,0.04400482956
1650585600,2022-04-22 00:00:00,ERN/BTC,0.0001124,0.0001245,0.0001124,0.0001157,1652.33125815,0.196586225029585
1650499200,2022-04-21 00:00:00,ERN/BTC,0.000114,0.000115,0.0001113,0.000112,544.7058326,0.06165968202966
1650412800,2022-04-20 00:00:00,ERN/BTC,0.0001162,0.000117,0.0001091,0.0001141,2138.58543132,0.23826320117916
1650326400,2022-04-19 00:00:00,ERN/BTC,0.0001142,0.0001178,0.0001139,0.0001163,266.1749,0.03077112261
1650240000,2022-04-18 00:00:00,ERN/BTC,0.0001183,0.0001202,0.0001126,0.0001136,2155.61932514,0.248287004925904
1650153600,2022-04-17 00:00:00,ERN/BTC,0.0001165,0.0001238,0.0001165,0.0001186,2821.1901,0.33845358803
1650067200,2022-04-16 00:00:00,ERN/BTC,0.0001165,0.0001193,0.0001112,0.0001172,3424.67565331,0.394423489609883
1649980800,2022-04-15 00:00:00,ERN/BTC,0.0001164,0.0001202,0.0001154,0.0001166,1464.72380723,0.172881678269046
1649894400,2022-04-14 00:00:00,ERN/BTC,0.0001191,0.0001196,0.0001145,0.0001163,1032.94440505,0.12094702779378
1649808000,2022-04-13 00:00:00,ERN/BTC,0.00012,0.0001218,0.0001166,0.0001191,1690.42410461,0.201933944379193
1649721600,2022-04-12 00:00:00,ERN/BTC,0.000117,0.000121,0.0001145,0.0001201,2084.9682,0.24632141102
1649635200,2022-04-11 00:00:00,ERN/BTC,0.000123,0.0001233,0.0001141,0.0001174,3358.8845,0.39367347695
1649548800,2022-04-10 00:00:00,ERN/BTC,0.0001226,0.000127,0.0001199,0.0001236,2071.7681,0.2552346617
1649462400,2022-04-09 00:00:00,ERN/BTC,0.0001218,0.0001254,0.0001202,0.0001226,1764.34208214,0.216093942296792
1649376000,2022-04-08 00:00:00,ERN/BTC,0.0001266,0.0001298,0.0001212,0.0001218,3217.7355,0.40243417366
1649289600,2022-04-07 00:00:00,ERN/BTC,0.0001236,0.0001298,0.0001225,0.0001266,3884.3546,0.48993505608
1649203200,2022-04-06 00:00:00,ERN/BTC,0.0001355,0.0001362,0.0001235,0.0001237,4403.0215,0.56431414396
1649116800,2022-04-05 00:00:00,ERN/BTC,0.0001324,0.0001393,0.000131,0.0001352,4036.32115757,0.543619568159221
1649030400,2022-04-04 00:00:00,ERN/BTC,0.0001358,0.0001389,0.0001296,0.000132,3325.01997325,0.445937216939325
1648944000,2022-04-03 00:00:00,ERN/BTC,0.0001292,0.0001409,0.0001278,0.0001355,5407.68147515,0.72517476785932
1648857600,2022-04-02 00:00:00,ERN/BTC,0.000129,0.0001327,0.0001286,0.0001294,2706.36188678,0.35313855762956
1648771200,2022-04-01 00:00:00,ERN/BTC,0.0001238,0.0001311,0.0001225,0.0001286,2847.1768,0.36459938531
1648684800,2022-03-31 00:00:00,ERN/BTC,0.0001279,0.0001321,0.0001229,0.0001239,1997.10292304,0.253409466679856
1648598400,2022-03-30 00:00:00,ERN/BTC,0.0001313,0.0001326,0.0001271,0.000128,1452.13853338,0.187852287199358
1648512000,2022-03-29 00:00:00,ERN/BTC,0.0001254,0.0001381,0.0001243,0.0001313,2412.88520579,0.321285805271228
1648425600,2022-03-28 00:00:00,ERN/BTC,0.0001222,0.0001366,0.0001209,0.0001248,2663.04627684,0.345254081799004
1648339200,2022-03-27 00:00:00,ERN/BTC,0.0001244,0.0001318,0.0001221,0.0001222,1250.06013296,0.158463644969454
1648252800,2022-03-26 00:00:00,ERN/BTC,0.000121,0.000126,0.0001202,0.0001246,1016.25510893,0.124695695627988
1648166400,2022-03-25 00:00:00,ERN/BTC,0.0001267,0.0001294,0.0001202,0.0001212,903.7810393,0.11218279492966
1648080000,2022-03-24 00:00:00,ERN/BTC,0.0001342,0.0001342,0.0001265,0.0001274,2212.58206672,0.285892320427606
1647993600,2022-03-23 00:00:00,ERN/BTC,0.0001284,0.0001505,0.0001243,0.0001349,4982.22257173,0.679424894227638
1647907200,2022-03-22 00:00:00,ERN/BTC,0.000128,0.000133,0.0001258,0.0001285,2949.3428,0.38120000363
1647820800,2022-03-21 00:00:00,ERN/BTC,0.0001368,0.000141,0.0001266,0.000128,7603.94405871,1.00415433289818
1647734400,2022-03-20 00:00:00,ERN/BTC,0.0001175,0.0001717,0.0001145,0.0001366,19585.52050756,2.726367257602069
1647648000,2022-03-19 00:00:00,ERN/BTC,0.0001152,0.0001258,0.0001145,0.000117,2461.93086217,0.295652594777882
1647561600,2022-03-18 00:00:00,ERN/BTC,0.0001096,0.0001269,0.0001072,0.0001157,3962.85859743,0.459252466687812
1647475200,2022-03-17 00:00:00,ERN/BTC,0.0001101,0.000112,0.000105,0.0001092,1902.6651,0.2048317034
1647388800,2022-03-16 00:00:00,ERN/BTC,0.0001081,0.00011,0.0001047,0.00011,3512.66140962,0.375491903152106
1647302400,2022-03-15 00:00:00,ERN/BTC,0.000114,0.0001148,0.0001068,0.0001081,1263.3592,0.13992475314
1647216000,2022-03-14 00:00:00,ERN/BTC,0.000119,0.0001231,0.0001129,0.0001138,5036.50146021,0.591843490579389
1647129600,2022-03-13 00:00:00,ERN/BTC,0.0001161,0.0001224,0.0001154,0.0001191,1875.21065705,0.22300068980203
1647043200,2022-03-12 00:00:00,ERN/BTC,0.0001154,0.0001182,0.0001145,0.000117,240.38090322,0.028106515917044
1646956800,2022-03-11 00:00:00,ERN/BTC,0.0001219,0.0001246,0.0001145,0.0001154,1820.17421815,0.218976091879675
1646870400,2022-03-10 00:00:00,ERN/BTC,0.0001271,0.0001271,0.0001211,0.0001219,1108.71455096,0.138205947649232
1646784000,2022-03-09 00:00:00,ERN/BTC,0.0001334,0.0001372,0.0001236,0.000128,2497.57868534,0.32752346914886
1646697600,2022-03-08 00:00:00,ERN/BTC,0.0001338,0.0001356,0.0001262,0.000133,7082.15769917,0.920691332929693
1646611200,2022-03-07 00:00:00,ERN/BTC,0.000125,0.0001556,0.0001232,0.0001335,25926.3725111,3.71609224955888
1646524800,2022-03-06 00:00:00,ERN/BTC,0.0001205,0.0001334,0.0001189,0.000125,3639.4191,0.45431150368
1646438400,2022-03-05 00:00:00,ERN/BTC,0.0001182,0.0001248,0.0001158,0.0001205,628.1157,0.07578434639
1646352000,2022-03-04 00:00:00,ERN/BTC,0.0001189,0.0001249,0.0001169,0.0001175,1016.6669,0.12259693219
1646265600,2022-03-03 00:00:00,ERN/BTC,0.000121,0.0001275,0.0001182,0.0001186,1484.11823247,0.180817325292894
1646179200,2022-03-02 00:00:00,ERN/BTC,0.0001197,0.0001291,0.0001183,0.000121,2763.77678581,0.34176229284882
1646092800,2022-03-01 00:00:00,ERN/BTC,0.0001194,0.0001298,0.0001178,0.0001198,5688.58175141,0.689451223518918
1646006400,2022-02-28 00:00:00,ERN/BTC,0.0001232,0.0001246,0.000117,0.0001198,2053.93721826,0.246649441618332
1645920000,2022-02-27 00:00:00,ERN/BTC,0.0001256,0.0001271,0.0001221,0.0001231,536.48328499,0.06695147312997
1645833600,2022-02-26 00:00:00,ERN/BTC,0.0001254,0.0001284,0.0001242,0.0001258,1504.8077,0.189973421446422
1645747200,2022-02-25 00:00:00,ERN/BTC,0.000122,0.000127,0.000121,0.0001257,752.47523808,0.093411302977299
1645660800,2022-02-24 00:00:00,ERN/BTC,0.0001335,0.0001371,0.000121,0.0001217,3644.55582157,0.463779749945362
1645574400,2022-02-23 00:00:00,ERN/BTC,0.0001368,0.0001403,0.0001334,0.0001343,533.7595034,0.07348007668954
1645488000,2022-02-22 00:00:00,ERN/BTC,0.0001373,0.0001384,0.0001336,0.0001368,864.6009,0.11741288286
1645401600,2022-02-21 00:00:00,ERN/BTC,0.0001477,0.000162,0.0001373,0.0001381,6251.6069,0.94116634305
1645315200,2022-02-20 00:00:00,ERN/BTC,0.0001345,0.0001628,0.0001296,0.0001478,11304.03888141,1.685903754570914
1645228800,2022-02-19 00:00:00,ERN/BTC,0.0001366,0.0001377,0.0001319,0.0001344,410.00779641,0.05515347966664
1645142400,2022-02-18 00:00:00,ERN/BTC,0.0001453,0.0001484,0.0001366,0.0001366,818.5497,0.11668815518
1645056000,2022-02-17 00:00:00,ERN/BTC,0.0001457,0.0001507,0.0001424,0.0001456,1542.64611386,0.226640382628696
1644969600,2022-02-16 00:00:00,ERN/BTC,0.0001396,0.0001516,0.0001392,0.000146,1668.50379157,0.244704793338957
1644883200,2022-02-15 00:00:00,ERN/BTC,0.0001363,0.0001406,0.0001358,0.0001404,405.19137724,0.055925457626589
1644796800,2022-02-14 00:00:00,ERN/BTC,0.0001371,0.0001386,0.000132,0.0001359,610.4703,0.08253822541
1644710400,2022-02-13 00:00:00,ERN/BTC,0.0001453,0.0001461,0.0001358,0.000137,917.73876562,0.12872920929928
1644624000,2022-02-12 00:00:00,ERN/BTC,0.0001413,0.0001571,0.0001405,0.0001449,7435.06330425,1.107024317247837
