https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSBEAR,Volume USDT
1663214400000.0,2022-09-15 04:00:00,EOSBEAR/USDT,1.42e-06,1.42e-06,1.38e-06,1.39e-06,1896402.8776978417,2.636
1663210800000.0,2022-09-15 03:00:00,EOSBEAR/USDT,1.37e-06,1.42e-06,1.37e-06,1.42e-06,2075352.1126760563,2.947
1663207200000.0,2022-09-15 02:00:00,EOSBEAR/USDT,1.32e-06,1.38e-06,1.32e-06,1.37e-06,2282481.751824817,3.127
1663203600000.0,2022-09-15 01:00:00,EOSBEAR/USDT,1.31e-06,1.33e-06,1.31e-06,1.32e-06,1606060.606060606,2.12
1663200000000.0,2022-09-15 00:00:00,EOSBEAR/USDT,1.28e-06,1.33e-06,1.28e-06,1.31e-06,800000.0000000001,1.048
1663196400000.0,2022-09-14 23:00:00,EOSBEAR/USDT,1.28e-06,1.29e-06,1.26e-06,1.28e-06,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,EOSBEAR/USDT,1.31e-06,1.33e-06,1.25e-06,1.28e-06,0.0,0.0
1663189200000.0,2022-09-14 21:00:00,EOSBEAR/USDT,1.37e-06,1.39e-06,1.31e-06,1.31e-06,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,EOSBEAR/USDT,1.38e-06,1.38e-06,1.37e-06,1.37e-06,1065899999.9999999,1460.283
1663182000000.0,2022-09-14 19:00:00,EOSBEAR/USDT,1.38e-06,1.39e-06,1.38e-06,1.38e-06,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,EOSBEAR/USDT,1.29e-06,1.42e-06,1.29e-06,1.38e-06,835043478.2608695,1152.36
1663174800000.0,2022-09-14 17:00:00,EOSBEAR/USDT,1.29e-06,1.29e-06,1.26e-06,1.29e-06,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,EOSBEAR/USDT,1.25e-06,1.3e-06,1.25e-06,1.29e-06,800000.0000000001,1.032
1663167600000.0,2022-09-14 15:00:00,EOSBEAR/USDT,1.25e-06,1.26e-06,1.24e-06,1.25e-06,4166400.0,5.208
1663164000000.0,2022-09-14 14:00:00,EOSBEAR/USDT,1.27e-06,1.28e-06,1.25e-06,1.25e-06,26499999.999999996,33.125
1663160400000.0,2022-09-14 13:00:00,EOSBEAR/USDT,1.26e-06,1.3e-06,1.24e-06,1.27e-06,1606299.2125984253,2.04
1663156800000.0,2022-09-14 12:00:00,EOSBEAR/USDT,1.29e-06,1.31e-06,1.22e-06,1.26e-06,831746.0317460318,1.048
1663153200000.0,2022-09-14 11:00:00,EOSBEAR/USDT,1.25e-06,1.29e-06,1.24e-06,1.29e-06,2381395.3488372094,3.072
1663149600000.0,2022-09-14 10:00:00,EOSBEAR/USDT,1.26e-06,1.26e-06,1.24e-06,1.25e-06,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,EOSBEAR/USDT,1.23e-06,1.26e-06,1.23e-06,1.26e-06,8700000.0,10.962
1663142400000.0,2022-09-14 08:00:00,EOSBEAR/USDT,1.3e-06,1.32e-06,1.23e-06,1.23e-06,3400000.0,4.182
1663138800000.0,2022-09-14 07:00:00,EOSBEAR/USDT,1.27e-06,1.32e-06,1.26e-06,1.3e-06,12166153.846153846,15.816
1663135200000.0,2022-09-14 06:00:00,EOSBEAR/USDT,1.23e-06,1.27e-06,1.23e-06,1.27e-06,1982599212.5984251,2517.901
1663131600000.0,2022-09-14 05:00:00,EOSBEAR/USDT,1.21e-06,1.26e-06,1.21e-06,1.23e-06,11400000.0,14.022
1663128000000.0,2022-09-14 04:00:00,EOSBEAR/USDT,1.22e-06,1.26e-06,1.21e-06,1.21e-06,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,EOSBEAR/USDT,1.25e-06,1.26e-06,1.2e-06,1.22e-06,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,EOSBEAR/USDT,1.29e-06,1.32e-06,1.24e-06,1.25e-06,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,EOSBEAR/USDT,1.32e-06,1.32e-06,1.29e-06,1.29e-06,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,EOSBEAR/USDT,1.3e-06,1.33e-06,1.3e-06,1.32e-06,8693939.393939395,11.476
1663110000000.0,2022-09-13 23:00:00,EOSBEAR/USDT,1.27e-06,1.3e-06,1.27e-06,1.3e-06,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,EOSBEAR/USDT,1.29e-06,1.3e-06,1.27e-06,1.27e-06,1418897.6377952758,1.802
1663102800000.0,2022-09-13 21:00:00,EOSBEAR/USDT,1.19e-06,1.29e-06,1.19e-06,1.29e-06,20461240.310077522,26.395
1663099200000.0,2022-09-13 20:00:00,EOSBEAR/USDT,1.21e-06,1.21e-06,1.18e-06,1.19e-06,49255462.184873946,58.614
1663095600000.0,2022-09-13 19:00:00,EOSBEAR/USDT,1.21e-06,1.23e-06,1.21e-06,1.21e-06,11693388.429752065,14.149
1663092000000.0,2022-09-13 18:00:00,EOSBEAR/USDT,1.16e-06,1.21e-06,1.16e-06,1.21e-06,41131404.95867768,49.769
1663088400000.0,2022-09-13 17:00:00,EOSBEAR/USDT,1.16e-06,1.16e-06,1.15e-06,1.16e-06,13000000.000000002,15.08
1663084800000.0,2022-09-13 16:00:00,EOSBEAR/USDT,1.16e-06,1.16e-06,1.15e-06,1.16e-06,0.0,0.0
1663081200000.0,2022-09-13 15:00:00,EOSBEAR/USDT,1.16e-06,1.16e-06,1.15e-06,1.16e-06,0.0,0.0
1663077600000.0,2022-09-13 14:00:00,EOSBEAR/USDT,1.11e-06,1.17e-06,1.1e-06,1.16e-06,716437068.9655173,831.067
1663074000000.0,2022-09-13 13:00:00,EOSBEAR/USDT,1.08e-06,1.11e-06,1.07e-06,1.11e-06,782262162.1621622,868.311
1663070400000.0,2022-09-13 12:00:00,EOSBEAR/USDT,9.2e-07,1.09e-06,9.1e-07,1.08e-06,28796296.2962963,31.1
1663066800000.0,2022-09-13 11:00:00,EOSBEAR/USDT,9.4e-07,9.5e-07,9.2e-07,9.2e-07,1100000.0,1.012
1663063200000.0,2022-09-13 10:00:00,EOSBEAR/USDT,9.8e-07,9.8e-07,9.3e-07,9.4e-07,0.0,0.0
1663059600000.0,2022-09-13 09:00:00,EOSBEAR/USDT,9.6e-07,9.8e-07,9.3e-07,9.8e-07,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,EOSBEAR/USDT,9.4e-07,9.8e-07,9.4e-07,9.6e-07,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,EOSBEAR/USDT,9.7e-07,9.7e-07,9.3e-07,9.4e-07,11179787.234042553,10.509
1663048800000.0,2022-09-13 06:00:00,EOSBEAR/USDT,9.7e-07,9.8e-07,9.4e-07,9.7e-07,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,EOSBEAR/USDT,9.7e-07,9.8e-07,9.6e-07,9.7e-07,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,EOSBEAR/USDT,9.7e-07,9.7e-07,9.4e-07,9.7e-07,1948453.6082474226,1.89
1663038000000.0,2022-09-13 03:00:00,EOSBEAR/USDT,9.7e-07,1e-06,9.6e-07,9.7e-07,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,EOSBEAR/USDT,9.9e-07,1.01e-06,9.7e-07,9.7e-07,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,EOSBEAR/USDT,9.9e-07,1.01e-06,9.8e-07,9.9e-07,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,EOSBEAR/USDT,9.6e-07,1.01e-06,9.6e-07,9.9e-07,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,EOSBEAR/USDT,9.6e-07,9.8e-07,9.6e-07,9.6e-07,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,EOSBEAR/USDT,9.6e-07,9.6e-07,9.6e-07,9.6e-07,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,EOSBEAR/USDT,9.5e-07,9.7e-07,9.5e-07,9.6e-07,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,EOSBEAR/USDT,9.6e-07,9.6e-07,9.5e-07,9.5e-07,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,EOSBEAR/USDT,9.7e-07,9.8e-07,9.6e-07,9.6e-07,10400000.0,9.984
1663005600000.0,2022-09-12 18:00:00,EOSBEAR/USDT,9.5e-07,9.8e-07,9.5e-07,9.7e-07,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,EOSBEAR/USDT,9.8e-07,9.9e-07,9.5e-07,9.5e-07,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,EOSBEAR/USDT,9.5e-07,9.9e-07,9.4e-07,9.8e-07,93773469.38775511,91.898
1662994800000.0,2022-09-12 15:00:00,EOSBEAR/USDT,8.8e-07,9.6e-07,8.8e-07,9.5e-07,5021052.6315789465,4.77
1662991200000.0,2022-09-12 14:00:00,EOSBEAR/USDT,8.6e-07,8.8e-07,8.6e-07,8.8e-07,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,EOSBEAR/USDT,8.7e-07,8.9e-07,8.6e-07,8.6e-07,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,EOSBEAR/USDT,8.6e-07,8.8e-07,8.6e-07,8.7e-07,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,EOSBEAR/USDT,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,EOSBEAR/USDT,8.6e-07,8.8e-07,8.5e-07,8.6e-07,0.0,0.0
1662973200000.0,2022-09-12 09:00:00,EOSBEAR/USDT,8.6e-07,8.6e-07,8e-07,8.6e-07,639481395.3488371,549.954
1662969600000.0,2022-09-12 08:00:00,EOSBEAR/USDT,8.9e-07,9e-07,8.6e-07,8.6e-07,43176744.18604651,37.132
1662966000000.0,2022-09-12 07:00:00,EOSBEAR/USDT,9.1e-07,9.2e-07,8.9e-07,8.9e-07,0.0,0.0
1662962400000.0,2022-09-12 06:00:00,EOSBEAR/USDT,9.3e-07,9.3e-07,9.1e-07,9.1e-07,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,EOSBEAR/USDT,9.4e-07,9.4e-07,9.1e-07,9.3e-07,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,EOSBEAR/USDT,9.3e-07,9.4e-07,9.3e-07,9.4e-07,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,EOSBEAR/USDT,9.1e-07,9.6e-07,9.1e-07,9.3e-07,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,EOSBEAR/USDT,8.6e-07,9.2e-07,8.6e-07,9.1e-07,0.0,0.0
1662944400000.0,2022-09-12 01:00:00,EOSBEAR/USDT,9.4e-07,9.4e-07,8.6e-07,8.6e-07,4463953.488372093,3.839
1662940800000.0,2022-09-12 00:00:00,EOSBEAR/USDT,8.9e-07,9.4e-07,8.9e-07,9.4e-07,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,EOSBEAR/USDT,8.9e-07,9e-07,8.9e-07,8.9e-07,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,EOSBEAR/USDT,9.2e-07,9.2e-07,8.8e-07,8.9e-07,44400000.0,39.516
1662930000000.0,2022-09-11 21:00:00,EOSBEAR/USDT,8.7e-07,9.3e-07,8.6e-07,9.2e-07,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,EOSBEAR/USDT,8.7e-07,8.9e-07,8.6e-07,8.7e-07,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,EOSBEAR/USDT,8.6e-07,8.7e-07,8.6e-07,8.7e-07,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,EOSBEAR/USDT,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,EOSBEAR/USDT,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,EOSBEAR/USDT,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,EOSBEAR/USDT,8.7e-07,8.7e-07,8.5e-07,8.6e-07,5700000.0,4.902
1662904800000.0,2022-09-11 14:00:00,EOSBEAR/USDT,8.6e-07,8.8e-07,8.5e-07,8.7e-07,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,EOSBEAR/USDT,8.4e-07,8.7e-07,8.4e-07,8.6e-07,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,EOSBEAR/USDT,8.2e-07,8.6e-07,8.2e-07,8.4e-07,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,EOSBEAR/USDT,8.3e-07,8.3e-07,8.1e-07,8.2e-07,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,EOSBEAR/USDT,8.2e-07,8.4e-07,8.2e-07,8.3e-07,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,EOSBEAR/USDT,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,EOSBEAR/USDT,8.2e-07,8.2e-07,8.1e-07,8.1e-07,2414814.814814815,1.956
1662879600000.0,2022-09-11 07:00:00,EOSBEAR/USDT,8.5e-07,8.5e-07,8.1e-07,8.2e-07,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,EOSBEAR/USDT,8.1e-07,8.7e-07,8e-07,8.5e-07,0.0,0.0
1662872400000.0,2022-09-11 05:00:00,EOSBEAR/USDT,7.9e-07,8.1e-07,7.7e-07,8.1e-07,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,EOSBEAR/USDT,7.8e-07,8e-07,7.7e-07,7.9e-07,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,EOSBEAR/USDT,7.9e-07,8.1e-07,7.7e-07,7.8e-07,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,EOSBEAR/USDT,7.9e-07,8e-07,7.6e-07,7.9e-07,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,EOSBEAR/USDT,7.3e-07,8e-07,7.3e-07,7.9e-07,2402531.64556962,1.898
1662854400000.0,2022-09-11 00:00:00,EOSBEAR/USDT,8.2e-07,8.3e-07,7.3e-07,7.3e-07,54120547.94520548,39.508
1662850800000.0,2022-09-10 23:00:00,EOSBEAR/USDT,8e-07,8.2e-07,8e-07,8.2e-07,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,EOSBEAR/USDT,8.2e-07,8.3e-07,8e-07,8e-07,700000.0000000001,0.56
1662843600000.0,2022-09-10 21:00:00,EOSBEAR/USDT,8.3e-07,8.3e-07,8.2e-07,8.2e-07,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,EOSBEAR/USDT,8.2e-07,8.4e-07,8.2e-07,8.3e-07,0.0,0.0
