https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPHA,Volume EUR
1661428800,2022-08-25 12:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661425200,2022-08-25 11:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661421600,2022-08-25 10:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661418000,2022-08-25 09:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661414400,2022-08-25 08:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661410800,2022-08-25 07:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661407200,2022-08-25 06:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661403600,2022-08-25 05:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661400000,2022-08-25 04:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661396400,2022-08-25 03:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661392800,2022-08-25 02:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661389200,2022-08-25 01:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661385600,2022-08-25 00:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661382000,2022-08-24 23:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661378400,2022-08-24 22:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661374800,2022-08-24 21:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661371200,2022-08-24 20:00:00,ALPHA/EUR,0.13495,0.13495,0.13495,0.13495,0.00000000,0.0
1661367600,2022-08-24 19:00:00,ALPHA/EUR,0.13484,0.13495,0.13484,0.13495,1159.60630532,156.488870902934
1661364000,2022-08-24 18:00:00,ALPHA/EUR,0.13447,0.13447,0.13447,0.13447,0.00000000,0.0
1661360400,2022-08-24 17:00:00,ALPHA/EUR,0.13447,0.13447,0.13447,0.13447,0.00000000,0.0
1661356800,2022-08-24 16:00:00,ALPHA/EUR,0.13447,0.13447,0.13447,0.13447,0.00000000,0.0
1661353200,2022-08-24 15:00:00,ALPHA/EUR,0.13447,0.13447,0.13447,0.13447,105.25000000,14.1529675
1661349600,2022-08-24 14:00:00,ALPHA/EUR,0.13425,0.13425,0.13425,0.13425,0.00000000,0.0
1661346000,2022-08-24 13:00:00,ALPHA/EUR,0.13425,0.13425,0.13425,0.13425,100.00000000,13.425
1661342400,2022-08-24 12:00:00,ALPHA/EUR,0.13238,0.13238,0.13238,0.13238,0.00000000,0.0
1661338800,2022-08-24 11:00:00,ALPHA/EUR,0.13238,0.13238,0.13238,0.13238,0.00000000,0.0
1661335200,2022-08-24 10:00:00,ALPHA/EUR,0.13146,0.13238,0.13136,0.13238,1486.18840569,196.74162114524222
1661331600,2022-08-24 09:00:00,ALPHA/EUR,0.13019,0.13019,0.13019,0.13019,0.00000000,0.0
1661328000,2022-08-24 08:00:00,ALPHA/EUR,0.13019,0.13019,0.13019,0.13019,0.00000000,0.0
1661324400,2022-08-24 07:00:00,ALPHA/EUR,0.13019,0.13019,0.13019,0.13019,0.00000000,0.0
1661320800,2022-08-24 06:00:00,ALPHA/EUR,0.13019,0.13019,0.13019,0.13019,0.00000000,0.0
1661317200,2022-08-24 05:00:00,ALPHA/EUR,0.13006,0.13019,0.13006,0.13019,1441.71528476,187.6969129229044
1661313600,2022-08-24 04:00:00,ALPHA/EUR,0.12969,0.12969,0.12969,0.12969,0.00000000,0.0
1661310000,2022-08-24 03:00:00,ALPHA/EUR,0.12969,0.12969,0.12969,0.12969,0.00000000,0.0
1661306400,2022-08-24 02:00:00,ALPHA/EUR,0.12969,0.12969,0.12969,0.12969,0.00000000,0.0
1661302800,2022-08-24 01:00:00,ALPHA/EUR,0.12969,0.12969,0.12969,0.12969,0.00000000,0.0
1661299200,2022-08-24 00:00:00,ALPHA/EUR,0.12969,0.12969,0.12969,0.12969,883.73377520,114.611433305688
1661295600,2022-08-23 23:00:00,ALPHA/EUR,0.13137,0.13137,0.13137,0.13137,0.00000000,0.0
1661292000,2022-08-23 22:00:00,ALPHA/EUR,0.13057,0.13137,0.13057,0.13137,959.06751884,125.99269995001079
1661288400,2022-08-23 21:00:00,ALPHA/EUR,0.12878,0.12878,0.12878,0.12878,0.00000000,0.0
1661284800,2022-08-23 20:00:00,ALPHA/EUR,0.12878,0.12878,0.12878,0.12878,1023.18880334,131.7662540941252
1661281200,2022-08-23 19:00:00,ALPHA/EUR,0.13020,0.13020,0.13020,0.13020,0.00000000,0.0
1661277600,2022-08-23 18:00:00,ALPHA/EUR,0.13020,0.13020,0.13020,0.13020,0.00000000,0.0
1661274000,2022-08-23 17:00:00,ALPHA/EUR,0.13020,0.13020,0.13020,0.13020,0.00000000,0.0
1661270400,2022-08-23 16:00:00,ALPHA/EUR,0.13020,0.13020,0.13020,0.13020,398.58504542,51.895772913684
1661266800,2022-08-23 15:00:00,ALPHA/EUR,0.13379,0.13379,0.13379,0.13379,0.00000000,0.0
1661263200,2022-08-23 14:00:00,ALPHA/EUR,0.13379,0.13379,0.13379,0.13379,0.00000000,0.0
1661259600,2022-08-23 13:00:00,ALPHA/EUR,0.13379,0.13379,0.13379,0.13379,1023.18880334,136.8924299988586
1661256000,2022-08-23 12:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661252400,2022-08-23 11:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661248800,2022-08-23 10:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661245200,2022-08-23 09:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661241600,2022-08-23 08:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661238000,2022-08-23 07:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661234400,2022-08-23 06:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661230800,2022-08-23 05:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661227200,2022-08-23 04:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661223600,2022-08-23 03:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661220000,2022-08-23 02:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,0.00000000,0.0
1661216400,2022-08-23 01:00:00,ALPHA/EUR,0.12883,0.12883,0.12883,0.12883,51.84706194,6.6794569897302
1661212800,2022-08-23 00:00:00,ALPHA/EUR,0.12675,0.12675,0.12675,0.12675,647.67000000,82.09217249999999
1661209200,2022-08-22 23:00:00,ALPHA/EUR,0.12673,0.12673,0.12673,0.12673,639.48415368,81.0418267958664
1661205600,2022-08-22 22:00:00,ALPHA/EUR,0.12246,0.12246,0.12246,0.12246,0.00000000,0.0
1661202000,2022-08-22 21:00:00,ALPHA/EUR,0.12246,0.12246,0.12246,0.12246,0.00000000,0.0
1661198400,2022-08-22 20:00:00,ALPHA/EUR,0.12246,0.12246,0.12246,0.12246,0.00000000,0.0
1661194800,2022-08-22 19:00:00,ALPHA/EUR,0.12320,0.12320,0.12000,0.12246,7300.00000000,893.958
1661191200,2022-08-22 18:00:00,ALPHA/EUR,0.12558,0.12558,0.12558,0.12558,0.00000000,0.0
1661187600,2022-08-22 17:00:00,ALPHA/EUR,0.12558,0.12558,0.12558,0.12558,0.00000000,0.0
1661184000,2022-08-22 16:00:00,ALPHA/EUR,0.12558,0.12558,0.12558,0.12558,0.00000000,0.0
1661180400,2022-08-22 15:00:00,ALPHA/EUR,0.12558,0.12558,0.12558,0.12558,79.31326644,9.9601599995352
1661176800,2022-08-22 14:00:00,ALPHA/EUR,0.12254,0.12254,0.12254,0.12254,0.00000000,0.0
1661173200,2022-08-22 13:00:00,ALPHA/EUR,0.12254,0.12254,0.12254,0.12254,639.48415368,78.36238819194719
1661169600,2022-08-22 12:00:00,ALPHA/EUR,0.12352,0.12352,0.12352,0.12352,0.00000000,0.0
1661166000,2022-08-22 11:00:00,ALPHA/EUR,0.12352,0.12352,0.12352,0.12352,0.00000000,0.0
1661162400,2022-08-22 10:00:00,ALPHA/EUR,0.12352,0.12352,0.12352,0.12352,752.92000000,93.0006784
1661158800,2022-08-22 09:00:00,ALPHA/EUR,0.12340,0.12352,0.12340,0.12352,15840.26674495,1956.5897483362241
1661155200,2022-08-22 08:00:00,ALPHA/EUR,0.12171,0.12171,0.12171,0.12171,1037.16540952,126.23340199267919
1661151600,2022-08-22 07:00:00,ALPHA/EUR,0.12700,0.12700,0.12700,0.12700,0.00000000,0.0
1661148000,2022-08-22 06:00:00,ALPHA/EUR,0.12700,0.12700,0.12700,0.12700,90.00000000,11.43
1661144400,2022-08-22 05:00:00,ALPHA/EUR,0.12769,0.12769,0.12769,0.12769,0.00000000,0.0
1661140800,2022-08-22 04:00:00,ALPHA/EUR,0.12769,0.12769,0.12769,0.12769,0.00000000,0.0
1661137200,2022-08-22 03:00:00,ALPHA/EUR,0.12769,0.12769,0.12769,0.12769,80.00000000,10.2152
1661133600,2022-08-22 02:00:00,ALPHA/EUR,0.13908,0.13908,0.13908,0.13908,0.00000000,0.0
1661130000,2022-08-22 01:00:00,ALPHA/EUR,0.13908,0.13908,0.13908,0.13908,0.00000000,0.0
1661126400,2022-08-22 00:00:00,ALPHA/EUR,0.13908,0.13908,0.13908,0.13908,0.00000000,0.0
1661122800,2022-08-21 23:00:00,ALPHA/EUR,0.13908,0.13908,0.13908,0.13908,0.00000000,0.0
1661119200,2022-08-21 22:00:00,ALPHA/EUR,0.13908,0.13908,0.13908,0.13908,81.39200460,11.319999999768001
1661115600,2022-08-21 21:00:00,ALPHA/EUR,0.13034,0.13034,0.13034,0.13034,842.64617367,109.83050227614781
1661112000,2022-08-21 20:00:00,ALPHA/EUR,0.12968,0.12968,0.12968,0.12968,0.00000000,0.0
1661108400,2022-08-21 19:00:00,ALPHA/EUR,0.12968,0.12968,0.12968,0.12968,80.00000000,10.3744
1661104800,2022-08-21 18:00:00,ALPHA/EUR,0.12715,0.12715,0.12715,0.12715,0.00000000,0.0
1661101200,2022-08-21 17:00:00,ALPHA/EUR,0.12715,0.12715,0.12715,0.12715,0.00000000,0.0
1661097600,2022-08-21 16:00:00,ALPHA/EUR,0.12715,0.12715,0.12715,0.12715,0.00000000,0.0
1661094000,2022-08-21 15:00:00,ALPHA/EUR,0.12715,0.12715,0.12715,0.12715,8330.40253333,1059.2106821129096
1661090400,2022-08-21 14:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661086800,2022-08-21 13:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661083200,2022-08-21 12:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661079600,2022-08-21 11:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661076000,2022-08-21 10:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661072400,2022-08-21 09:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1661068800,2022-08-21 08:00:00,ALPHA/EUR,0.12885,0.12886,0.12885,0.12886,7509.31644378,967.6505169454907
1661065200,2022-08-21 07:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661061600,2022-08-21 06:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661058000,2022-08-21 05:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661054400,2022-08-21 04:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661050800,2022-08-21 03:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661047200,2022-08-21 02:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661043600,2022-08-21 01:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661040000,2022-08-21 00:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661036400,2022-08-20 23:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661032800,2022-08-20 22:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661029200,2022-08-20 21:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661025600,2022-08-20 20:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661022000,2022-08-20 19:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661018400,2022-08-20 18:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661014800,2022-08-20 17:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661011200,2022-08-20 16:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661007600,2022-08-20 15:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661004000,2022-08-20 14:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1661000400,2022-08-20 13:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1660996800,2022-08-20 12:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1660993200,2022-08-20 11:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1660989600,2022-08-20 10:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1660986000,2022-08-20 09:00:00,ALPHA/EUR,0.12364,0.12364,0.12364,0.12364,0.00000000,0.0
1660982400,2022-08-20 08:00:00,ALPHA/EUR,0.12886,0.12886,0.12364,0.12364,261.38360216,32.3174685710624
1660978800,2022-08-20 07:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660975200,2022-08-20 06:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660971600,2022-08-20 05:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660968000,2022-08-20 04:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660964400,2022-08-20 03:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660960800,2022-08-20 02:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660957200,2022-08-20 01:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660953600,2022-08-20 00:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660950000,2022-08-19 23:00:00,ALPHA/EUR,0.12416,0.12416,0.12416,0.12416,0.00000000,0.0
1660946400,2022-08-19 22:00:00,ALPHA/EUR,0.12343,0.12416,0.12343,0.12416,15939.73958384,1979.0780667295746
1660942800,2022-08-19 21:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1660939200,2022-08-19 20:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1660935600,2022-08-19 19:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1660932000,2022-08-19 18:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1660928400,2022-08-19 17:00:00,ALPHA/EUR,0.12886,0.12886,0.12886,0.12886,0.00000000,0.0
1660924800,2022-08-19 16:00:00,ALPHA/EUR,0.12790,0.12886,0.12790,0.12886,1000.00000000,128.86
1660921200,2022-08-19 15:00:00,ALPHA/EUR,0.12462,0.12462,0.12462,0.12462,0.00000000,0.0
1660917600,2022-08-19 14:00:00,ALPHA/EUR,0.12462,0.12462,0.12462,0.12462,0.00000000,0.0
1660914000,2022-08-19 13:00:00,ALPHA/EUR,0.12462,0.12462,0.12462,0.12462,0.00000000,0.0
1660910400,2022-08-19 12:00:00,ALPHA/EUR,0.12496,0.12496,0.12461,0.12462,8592.05615419,1070.742037935158
1660906800,2022-08-19 11:00:00,ALPHA/EUR,0.12558,0.12558,0.12558,0.12558,793.13258480,99.601589999184
1660903200,2022-08-19 10:00:00,ALPHA/EUR,0.12084,0.12084,0.12084,0.12084,386.21698113,46.670459999749205
1660899600,2022-08-19 09:00:00,ALPHA/EUR,0.12953,0.12953,0.12953,0.12953,0.00000000,0.0
1660896000,2022-08-19 08:00:00,ALPHA/EUR,0.12953,0.12953,0.12953,0.12953,0.00000000,0.0
1660892400,2022-08-19 07:00:00,ALPHA/EUR,0.12953,0.12953,0.12953,0.12953,0.00000000,0.0
1660888800,2022-08-19 06:00:00,ALPHA/EUR,0.13277,0.13277,0.12953,0.12953,1253.27950305,162.3372940300665
1660885200,2022-08-19 05:00:00,ALPHA/EUR,0.13238,0.13238,0.13238,0.13238,0.00000000,0.0
1660881600,2022-08-19 04:00:00,ALPHA/EUR,0.13238,0.13238,0.13238,0.13238,179.40776552,23.7499999995376
1660878000,2022-08-19 03:00:00,ALPHA/EUR,0.13550,0.13550,0.13550,0.13550,0.00000000,0.0
1660874400,2022-08-19 02:00:00,ALPHA/EUR,0.13550,0.13550,0.13550,0.13550,0.00000000,0.0
1660870800,2022-08-19 01:00:00,ALPHA/EUR,0.13550,0.13550,0.13550,0.13550,0.00000000,0.0
1660867200,2022-08-19 00:00:00,ALPHA/EUR,0.13550,0.13550,0.13550,0.13550,1288.65615441,174.61290892255502
1660863600,2022-08-18 23:00:00,ALPHA/EUR,0.14421,0.14421,0.14421,0.14421,0.00000000,0.0
1660860000,2022-08-18 22:00:00,ALPHA/EUR,0.14421,0.14421,0.14421,0.14421,0.00000000,0.0
1660856400,2022-08-18 21:00:00,ALPHA/EUR,0.14421,0.14421,0.14421,0.14421,0.00000000,0.0
1660852800,2022-08-18 20:00:00,ALPHA/EUR,0.13692,0.14421,0.13550,0.14421,5948.49203790,857.832036785559
1660849200,2022-08-18 19:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660845600,2022-08-18 18:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660842000,2022-08-18 17:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660838400,2022-08-18 16:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660834800,2022-08-18 15:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660831200,2022-08-18 14:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660827600,2022-08-18 13:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660824000,2022-08-18 12:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660820400,2022-08-18 11:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660816800,2022-08-18 10:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660813200,2022-08-18 09:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,0.00000000,0.0
1660809600,2022-08-18 08:00:00,ALPHA/EUR,0.14960,0.14960,0.14960,0.14960,68.64973262,10.269999999952
1660806000,2022-08-18 07:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,0.00000000,0.0
1660802400,2022-08-18 06:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,0.00000000,0.0
1660798800,2022-08-18 05:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,346.11278688,49.14801573695999
1660795200,2022-08-18 04:00:00,ALPHA/EUR,0.14259,0.14259,0.14259,0.14259,104.67332912,14.9253699992208
1660791600,2022-08-18 03:00:00,ALPHA/EUR,0.14277,0.14277,0.14277,0.14277,205.52833228,29.343279999615604
1660788000,2022-08-18 02:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,0.00000000,0.0
1660784400,2022-08-18 01:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,0.00000000,0.0
1660780800,2022-08-18 00:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,0.00000000,0.0
1660777200,2022-08-17 23:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,0.00000000,0.0
1660773600,2022-08-17 22:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,0.00000000,0.0
1660770000,2022-08-17 21:00:00,ALPHA/EUR,0.14000,0.14000,0.14000,0.14000,2642.85714285,369.999999999
1660766400,2022-08-17 20:00:00,ALPHA/EUR,0.14215,0.14215,0.14215,0.14215,0.00000000,0.0
1660762800,2022-08-17 19:00:00,ALPHA/EUR,0.14215,0.14215,0.14215,0.14215,0.00000000,0.0
1660759200,2022-08-17 18:00:00,ALPHA/EUR,0.14215,0.14215,0.14215,0.14215,4000.00000000,568.6
1660755600,2022-08-17 17:00:00,ALPHA/EUR,0.14350,0.14350,0.14350,0.14350,310.20829268,44.51488999958
1660752000,2022-08-17 16:00:00,ALPHA/EUR,0.14234,0.14889,0.14234,0.14889,1393.19433936,207.43270518731038
1660748400,2022-08-17 15:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,0.00000000,0.0
1660744800,2022-08-17 14:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,0.00000000,0.0
1660741200,2022-08-17 13:00:00,ALPHA/EUR,0.14200,0.14200,0.14200,0.14200,1020.28169014,144.87999999988
1660737600,2022-08-17 12:00:00,ALPHA/EUR,0.14731,0.14731,0.14731,0.14731,7046.83763315,1038.0696517393264
1660734000,2022-08-17 11:00:00,ALPHA/EUR,0.15220,0.15220,0.15220,0.15220,0.00000000,0.0
1660730400,2022-08-17 10:00:00,ALPHA/EUR,0.15220,0.15220,0.15220,0.15220,0.00000000,0.0
1660726800,2022-08-17 09:00:00,ALPHA/EUR,0.14979,0.15220,0.14977,0.15220,3771.44391948,574.013764544856
1660723200,2022-08-17 08:00:00,ALPHA/EUR,0.15261,0.15798,0.15261,0.15308,5069.78561034,776.0827812308472
1660719600,2022-08-17 07:00:00,ALPHA/EUR,0.14979,0.14979,0.14979,0.14979,755.00000000,113.09145000000001
1660716000,2022-08-17 06:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660712400,2022-08-17 05:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660708800,2022-08-17 04:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,62.98822561,9.9502499996117
1660705200,2022-08-17 03:00:00,ALPHA/EUR,0.15400,0.15400,0.15400,0.15400,0.00000000,0.0
1660701600,2022-08-17 02:00:00,ALPHA/EUR,0.15400,0.15400,0.15400,0.15400,0.00000000,0.0
1660698000,2022-08-17 01:00:00,ALPHA/EUR,0.15353,0.15797,0.15353,0.15400,1631.71743701,251.28448529954
1660694400,2022-08-17 00:00:00,ALPHA/EUR,0.14815,0.14815,0.14815,0.14815,0.00000000,0.0
1660690800,2022-08-16 23:00:00,ALPHA/EUR,0.14815,0.14815,0.14815,0.14815,0.00000000,0.0
1660687200,2022-08-16 22:00:00,ALPHA/EUR,0.14815,0.14815,0.14815,0.14815,0.00000000,0.0
1660683600,2022-08-16 21:00:00,ALPHA/EUR,0.14815,0.14815,0.14815,0.14815,0.00000000,0.0
1660680000,2022-08-16 20:00:00,ALPHA/EUR,0.14815,0.14815,0.14815,0.14815,484.53969568,71.78455591499201
1660676400,2022-08-16 19:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660672800,2022-08-16 18:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660669200,2022-08-16 17:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660665600,2022-08-16 16:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660662000,2022-08-16 15:00:00,ALPHA/EUR,0.14776,0.15798,0.14776,0.15798,5568.97599256,879.7868273046289
1660658400,2022-08-16 14:00:00,ALPHA/EUR,0.14915,0.14915,0.14915,0.14915,2746.62251551,409.6587481883165
1660654800,2022-08-16 13:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660651200,2022-08-16 12:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660647600,2022-08-16 11:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660644000,2022-08-16 10:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,0.00000000,0.0
1660640400,2022-08-16 09:00:00,ALPHA/EUR,0.15797,0.15797,0.15797,0.15797,265.68430714,41.9701499989058
1660636800,2022-08-16 08:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660633200,2022-08-16 07:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660629600,2022-08-16 06:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660626000,2022-08-16 05:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660622400,2022-08-16 04:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660618800,2022-08-16 03:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660615200,2022-08-16 02:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660611600,2022-08-16 01:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660608000,2022-08-16 00:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660604400,2022-08-15 23:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660600800,2022-08-15 22:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,0.00000000,0.0
1660597200,2022-08-15 21:00:00,ALPHA/EUR,0.15798,0.15798,0.15798,0.15798,62.98423851,9.9502499998098
1660593600,2022-08-15 20:00:00,ALPHA/EUR,0.15126,0.15126,0.15126,0.15126,153.14849624,23.1652415412624
1660590000,2022-08-15 19:00:00,ALPHA/EUR,0.15799,0.15799,0.15799,0.15799,0.00000000,0.0
1660586400,2022-08-15 18:00:00,ALPHA/EUR,0.15799,0.15799,0.15799,0.15799,62.98025191,9.9502499992609
1660582800,2022-08-15 17:00:00,ALPHA/EUR,0.15200,0.15200,0.15200,0.15200,0.00000000,0.0
