https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORESTPLUS,Volume USDT
1663246800,2022-09-15 13:00:00,FORESTPLUS/USDT,0.0051433,0.0051441,0.0051249,0.0051364,3617134.6887,18581.01568402925
1663243200,2022-09-15 12:00:00,FORESTPLUS/USDT,0.0051494,0.0051683,0.0051285,0.0051431,3026531.5681,15575.97689390035
1663239600,2022-09-15 11:00:00,FORESTPLUS/USDT,0.0052237,0.0052356,0.0050941,0.0051492,2680090.4951,13840.02556702728
1663236000,2022-09-15 10:00:00,FORESTPLUS/USDT,0.0052661,0.0052898,0.0052,0.0052235,1852781.2411,9766.49443308264
1663232400,2022-09-15 09:00:00,FORESTPLUS/USDT,0.0052561,0.0052898,0.0052561,0.0052659,2268265.8607,11967.1554905043
1663228800,2022-09-15 08:00:00,FORESTPLUS/USDT,0.0052857,0.0052898,0.0052347,0.0052563,1812150.0565,9566.59014603617
1663225200,2022-09-15 07:00:00,FORESTPLUS/USDT,0.0052764,0.0052898,0.0052699,0.0052863,2947255.4771,15570.74388598482
1663221600,2022-09-15 06:00:00,FORESTPLUS/USDT,0.0052511,0.0052898,0.0052332,0.0052756,2385852.3909,12530.22447698834
1663218000,2022-09-15 05:00:00,FORESTPLUS/USDT,0.0052428,0.005272,0.005239,0.0052509,2497507.6605,13116.08910565495
1663214400,2022-09-15 04:00:00,FORESTPLUS/USDT,0.005253,0.0052723,0.0052262,0.0052432,3147880.614,16525.02238681601
1663210800,2022-09-15 03:00:00,FORESTPLUS/USDT,0.0052522,0.0052673,0.0052476,0.0052532,1733258.5481,9102.02072276064
1663207200,2022-09-15 02:00:00,FORESTPLUS/USDT,0.0052532,0.0052541,0.0052476,0.005252,2076655.315,10907.62741666781
1663203600,2022-09-15 01:00:00,FORESTPLUS/USDT,0.0052425,0.0052554,0.005242,0.0052535,3000180.0158,15746.27562898747
1663200000,2022-09-15 00:00:00,FORESTPLUS/USDT,0.0052341,0.0052434,0.0052001,0.0052426,1842329.6123,9636.85224679347
1663196400,2022-09-14 23:00:00,FORESTPLUS/USDT,0.0052321,0.0052509,0.0052313,0.0052335,3392147.6038,17752.98333956592
1663192800,2022-09-14 22:00:00,FORESTPLUS/USDT,0.0052439,0.0052898,0.0052187,0.0052315,2399744.9568,12578.03428607875
1663189200,2022-09-14 21:00:00,FORESTPLUS/USDT,0.0052398,0.0052492,0.0052309,0.0052445,3300152.5427,17301.93147867957
1663185600,2022-09-14 20:00:00,FORESTPLUS/USDT,0.0052294,0.005246,0.005229,0.0052392,3545640.5118,18579.51947953597
1663182000,2022-09-14 19:00:00,FORESTPLUS/USDT,0.0051844,0.005245,0.0051844,0.0052288,2827757.5836,14742.33568907666
1663178400,2022-09-14 18:00:00,FORESTPLUS/USDT,0.0053136,0.0053136,0.0051801,0.0051847,2591198.1326,13525.4799945714
1663174800,2022-09-14 17:00:00,FORESTPLUS/USDT,0.0053331,0.0053331,0.0052962,0.0053142,1829373.6216,9748.0623944204
1663171200,2022-09-14 16:00:00,FORESTPLUS/USDT,0.0053257,0.0053536,0.0052847,0.0053325,2687840.6786,14280.30682785473
1663167600,2022-09-14 15:00:00,FORESTPLUS/USDT,0.0052855,0.005346,0.0052582,0.0053259,3560795.1278,18879.74295423778
1663164000,2022-09-14 14:00:00,FORESTPLUS/USDT,0.0051745,0.0053001,0.0051423,0.0052857,3259406.4087,16902.47271939986
1663160400,2022-09-14 13:00:00,FORESTPLUS/USDT,0.0051888,0.0051915,0.0051532,0.0051755,1970569.0914,10198.17922174242
1663156800,2022-09-14 12:00:00,FORESTPLUS/USDT,0.0051288,0.005207,0.0050344,0.005189,4175478.876,21566.89062922669
1663153200,2022-09-14 11:00:00,FORESTPLUS/USDT,0.0051549,0.0051603,0.0051289,0.0051289,3334168.0796,17148.1162724149
1663149600,2022-09-14 10:00:00,FORESTPLUS/USDT,0.0051635,0.005165,0.0051503,0.0051551,3719143.4991,19179.94683601304
1663146000,2022-09-14 09:00:00,FORESTPLUS/USDT,0.0051801,0.0051812,0.0051624,0.0051633,1425635.239,7365.31560137061
1663142400,2022-09-14 08:00:00,FORESTPLUS/USDT,0.005171,0.0051879,0.0051651,0.0051802,2911311.6605,15088.15353634133
1663138800,2022-09-14 07:00:00,FORESTPLUS/USDT,0.0052032,0.0052299,0.0051352,0.0051704,1875891.3458,9734.07376418717
1663135200,2022-09-14 06:00:00,FORESTPLUS/USDT,0.0052206,0.0052701,0.0051852,0.005203,3459689.1322,18112.79586146875
1663131600,2022-09-14 05:00:00,FORESTPLUS/USDT,0.0052301,0.0052681,0.0051844,0.0052208,2322232.9876,12177.98981144852
1663128000,2022-09-14 04:00:00,FORESTPLUS/USDT,0.0052037,0.0052301,0.0051353,0.0052301,2196217.001,11367.1023555287
1663124400,2022-09-14 03:00:00,FORESTPLUS/USDT,0.0052747,0.0052787,0.0052,0.0052036,2333021.6565,12251.45988899214
1663120800,2022-09-14 02:00:00,FORESTPLUS/USDT,0.0052977,0.0052977,0.0052616,0.0052743,1788723.0254,9439.6698415234
1663117200,2022-09-14 01:00:00,FORESTPLUS/USDT,0.0053077,0.0053085,0.005298,0.005298,1671705.7792,8865.08400098864
1663113600,2022-09-14 00:00:00,FORESTPLUS/USDT,0.0053031,0.005316,0.0052847,0.0053081,1658691.3378,8788.60499879656
1663110000,2022-09-13 23:00:00,FORESTPLUS/USDT,0.0053014,0.00531,0.0053013,0.0053025,1770339.9285,9389.87363272652
1663106400,2022-09-13 22:00:00,FORESTPLUS/USDT,0.0053133,0.0053166,0.0052728,0.0053016,2874275.1447,15231.56465491586
1663102800,2022-09-13 21:00:00,FORESTPLUS/USDT,0.0053235,0.0053251,0.0053133,0.005317,3834136.8989,20389.33481842375
1663099200,2022-09-13 20:00:00,FORESTPLUS/USDT,0.0053188,0.0053263,0.0053136,0.0053233,2042196.5172,10864.23276723564
1663095600,2022-09-13 19:00:00,FORESTPLUS/USDT,0.0053158,0.0053263,0.0053115,0.0053186,2649375.7213,14080.40211907353
1663092000,2022-09-13 18:00:00,FORESTPLUS/USDT,0.0053135,0.005322,0.0053069,0.0053164,2090088.4195,11110.95656248529
1663088400,2022-09-13 17:00:00,FORESTPLUS/USDT,0.0053841,0.0053841,0.0052711,0.0053131,3468009.2487,18476.11326938138
1663084800,2022-09-13 16:00:00,FORESTPLUS/USDT,0.0053571,0.0054069,0.005289,0.0053848,3402950.0184,18178.10082500445
1663081200,2022-09-13 15:00:00,FORESTPLUS/USDT,0.0053622,0.0054519,0.0052418,0.0053577,3599015.0626,19190.57865564641
1663077600,2022-09-13 14:00:00,FORESTPLUS/USDT,0.0054166,0.005452,0.00515,0.0053604,4796476.4939,25575.82914921599
1663074000,2022-09-13 13:00:00,FORESTPLUS/USDT,0.0056926,0.0056928,0.0053983,0.0053983,3552021.4928,19565.58482569306
1663070400,2022-09-13 12:00:00,FORESTPLUS/USDT,0.0056959,0.0057814,0.0056706,0.0056974,1214516.4385,6919.53565526314
1663066800,2022-09-13 11:00:00,FORESTPLUS/USDT,0.005678,0.0058105,0.0056764,0.0056958,4059543.3218,23144.01807445891
1663063200,2022-09-13 10:00:00,FORESTPLUS/USDT,0.0056818,0.005686,0.0056706,0.0056706,1988607.8794,11292.92866215494
1663059600,2022-09-13 09:00:00,FORESTPLUS/USDT,0.0056806,0.005686,0.0056704,0.0056814,2427435.2254,13790.72316472746
1663056000,2022-09-13 08:00:00,FORESTPLUS/USDT,0.0056762,0.005686,0.0056704,0.0056803,2451446.9034,13922.17725381372
1663052400,2022-09-13 07:00:00,FORESTPLUS/USDT,0.005672,0.0056907,0.0056676,0.0056758,1726194.0806,9793.4522189993
1663048800,2022-09-13 06:00:00,FORESTPLUS/USDT,0.0056857,0.0057089,0.0056069,0.0056714,3419939.5328,19403.06413763267
1663045200,2022-09-13 05:00:00,FORESTPLUS/USDT,0.0056653,0.0057247,0.0056445,0.0056853,1756232.0806,9981.45894711914
1663041600,2022-09-13 04:00:00,FORESTPLUS/USDT,0.005722,0.005762,0.0056446,0.0056651,2482787.0682,14123.6179985117
1663038000,2022-09-13 03:00:00,FORESTPLUS/USDT,0.0057667,0.0057748,0.005702,0.0057226,2809065.136,16132.78477441247
1663034400,2022-09-13 02:00:00,FORESTPLUS/USDT,0.0057488,0.0057922,0.0057488,0.0057661,1250369.6302,7207.1967660858
1663030800,2022-09-13 01:00:00,FORESTPLUS/USDT,0.0057765,0.0058126,0.0057406,0.0057488,2914643.0951,16817.02148537545
1663027200,2022-09-13 00:00:00,FORESTPLUS/USDT,0.0058132,0.0058257,0.005762,0.0057761,1537390.9447,8914.75959044409
1663023600,2022-09-12 23:00:00,FORESTPLUS/USDT,0.0058258,0.0058466,0.0057701,0.0058128,1771952.1184,10286.40433766234
1663020000,2022-09-12 22:00:00,FORESTPLUS/USDT,0.0057765,0.0058631,0.005762,0.0058262,2065842.0564,12004.44518450985
1663016400,2022-09-12 21:00:00,FORESTPLUS/USDT,0.0058255,0.0059352,0.005762,0.0057769,2185141.1093,12724.29434635568
1663012800,2022-09-12 20:00:00,FORESTPLUS/USDT,0.0060527,0.0061,0.0057506,0.0058066,4481831.7804,26457.73772435934
1663009200,2022-09-12 19:00:00,FORESTPLUS/USDT,0.0061802,0.0062262,0.0059841,0.0060691,3234446.9134,19775.81885600429
1663005600,2022-09-12 18:00:00,FORESTPLUS/USDT,0.0058399,0.006211,0.0058399,0.0061552,3548302.4891,21209.55032021697
1663002000,2022-09-12 17:00:00,FORESTPLUS/USDT,0.0060781,0.0060781,0.0057005,0.0058397,4871068.1639,28824.68577458548
1662998400,2022-09-12 16:00:00,FORESTPLUS/USDT,0.0061245,0.00666,0.006045,0.0060781,7078969.582,44553.85960722216
1662994800,2022-09-12 15:00:00,FORESTPLUS/USDT,0.0056465,0.00662,0.0054425,0.006133,10305954.3452,63035.45542408342
1662991200,2022-09-12 14:00:00,FORESTPLUS/USDT,0.0056583,0.0056933,0.0056493,0.0056493,2729004.2462,15475.58605624156
1662987600,2022-09-12 13:00:00,FORESTPLUS/USDT,0.0056588,0.0056933,0.00563,0.0056589,2328257.6206,13176.7671240695
1662984000,2022-09-12 12:00:00,FORESTPLUS/USDT,0.0056792,0.0056792,0.0056302,0.0056592,3067290.9334,17372.88846898067
1662980400,2022-09-12 11:00:00,FORESTPLUS/USDT,0.0056414,0.0057438,0.0056322,0.0056791,3347496.3568,18989.81784760781
1662976800,2022-09-12 10:00:00,FORESTPLUS/USDT,0.0056891,0.0056933,0.00563,0.0056408,1768981.1918,9995.82686669665
1662973200,2022-09-12 09:00:00,FORESTPLUS/USDT,0.0055734,0.005693,0.00557,0.0056888,2330435.4096,13066.24131613152
1662969600,2022-09-12 08:00:00,FORESTPLUS/USDT,0.0056776,0.0056776,0.00557,0.00557,2691319.0432,15177.1955896289
1662966000,2022-09-12 07:00:00,FORESTPLUS/USDT,0.0056715,0.0058825,0.0056713,0.0056781,3694775.0736,21074.8757839689
1662962400,2022-09-12 06:00:00,FORESTPLUS/USDT,0.005565,0.0057459,0.0055648,0.0056719,2015813.2333,11414.98607867691
1662958800,2022-09-12 05:00:00,FORESTPLUS/USDT,0.0055618,0.0055666,0.0055618,0.0055652,1623454.6953,9034.2946913774
1662955200,2022-09-12 04:00:00,FORESTPLUS/USDT,0.0054303,0.0056872,0.0054303,0.005562,2972521.1769,16547.79895339992
1662951600,2022-09-12 03:00:00,FORESTPLUS/USDT,0.005423,0.0054303,0.0054137,0.0054168,1841663.4943,9978.59058197136
1662948000,2022-09-12 02:00:00,FORESTPLUS/USDT,0.0054331,0.0054331,0.0054113,0.0054226,3388707.2632,18371.75494002654
1662944400,2022-09-12 01:00:00,FORESTPLUS/USDT,0.0054202,0.0054558,0.005419,0.0054334,1499774.7705,8137.49977312248
1662940800,2022-09-12 00:00:00,FORESTPLUS/USDT,0.005422,0.005427,0.0054119,0.0054198,3332717.6197,18070.74686172907
1662937200,2022-09-11 23:00:00,FORESTPLUS/USDT,0.0054061,0.0055109,0.0054057,0.0054218,2257465.787,12245.70524365119
1662933600,2022-09-11 22:00:00,FORESTPLUS/USDT,0.0054149,0.0054226,0.0053951,0.0054059,3441541.7112,18620.82354478222
1662930000,2022-09-11 21:00:00,FORESTPLUS/USDT,0.0054103,0.0054205,0.0054085,0.0054155,2239580.727,12119.70301918109
1662926400,2022-09-11 20:00:00,FORESTPLUS/USDT,0.0054384,0.0054571,0.0053951,0.0054097,1617138.0737,8790.43873354583
1662922800,2022-09-11 19:00:00,FORESTPLUS/USDT,0.0054292,0.0054454,0.0054119,0.005438,3188280.0605,17324.48292799577
1662919200,2022-09-11 18:00:00,FORESTPLUS/USDT,0.0054427,0.0054447,0.0054113,0.0054288,3571821.3623,19394.0895207991
1662915600,2022-09-11 17:00:00,FORESTPLUS/USDT,0.0054981,0.0054991,0.0053996,0.0054423,1770390.7931,9697.69564881079
1662912000,2022-09-11 16:00:00,FORESTPLUS/USDT,0.005513,0.0055492,0.0054818,0.0054979,1741085.3559,9592.3961759207
1662908400,2022-09-11 15:00:00,FORESTPLUS/USDT,0.0055686,0.0055686,0.0054576,0.0055124,1502731.4133,8284.90263623102
1662904800,2022-09-11 14:00:00,FORESTPLUS/USDT,0.0054188,0.0056,0.005395,0.0055721,2102975.1136,11445.7779009816
1662901200,2022-09-11 13:00:00,FORESTPLUS/USDT,0.0054095,0.0054303,0.005395,0.0054186,2995350.0347,16224.63796676852
1662897600,2022-09-11 12:00:00,FORESTPLUS/USDT,0.0054769,0.0054819,0.005395,0.0054089,3011897.8037,16382.14666908802
1662894000,2022-09-11 11:00:00,FORESTPLUS/USDT,0.005436,0.0054927,0.0054344,0.0054763,3179701.1024,17297.53999180497
1662890400,2022-09-11 10:00:00,FORESTPLUS/USDT,0.0054225,0.005443,0.0054225,0.0054354,1571464.6089,8538.52035153663
1662886800,2022-09-11 09:00:00,FORESTPLUS/USDT,0.0054061,0.0054394,0.0053999,0.0054225,3352713.5748,18115.45903208378
1662883200,2022-09-11 08:00:00,FORESTPLUS/USDT,0.0054568,0.0054568,0.0053952,0.0054059,2012048.3026,10904.43939108716
1662879600,2022-09-11 07:00:00,FORESTPLUS/USDT,0.0054652,0.0054784,0.0053951,0.0054574,2224093.6783,12097.5474795494
1662876000,2022-09-11 06:00:00,FORESTPLUS/USDT,0.0054668,0.0054784,0.0054346,0.0054658,1582217.7577,8642.44910052315
1662872400,2022-09-11 05:00:00,FORESTPLUS/USDT,0.0054595,0.0054673,0.0054498,0.005467,1677157.6381,9159.34813031718
1662868800,2022-09-11 04:00:00,FORESTPLUS/USDT,0.0054268,0.0054723,0.0053952,0.0054593,1735031.5189,9417.77549090485
1662865200,2022-09-11 03:00:00,FORESTPLUS/USDT,0.0054268,0.0054303,0.0054234,0.0054266,3481911.6161,18890.97151505204
1662861600,2022-09-11 02:00:00,FORESTPLUS/USDT,0.0054642,0.0055,0.0054113,0.0054274,3626304.844,19852.64295999518
1662858000,2022-09-11 01:00:00,FORESTPLUS/USDT,0.0054546,0.0054683,0.0054516,0.005463,3499378.6112,19087.91445261174
1662854400,2022-09-11 00:00:00,FORESTPLUS/USDT,0.0054222,0.0054681,0.0054182,0.005455,1636908.8671,8906.52451030814
1662850800,2022-09-10 23:00:00,FORESTPLUS/USDT,0.0054624,0.0054681,0.0054051,0.0054228,1816721.0167,9882.69180963092
1662847200,2022-09-10 22:00:00,FORESTPLUS/USDT,0.005456,0.005542,0.0054471,0.0054618,2966034.7882,16208.02724765025
1662843600,2022-09-10 21:00:00,FORESTPLUS/USDT,0.005452,0.0054607,0.0054464,0.0054558,2151088.8587,11726.53633199542
1662840000,2022-09-10 20:00:00,FORESTPLUS/USDT,0.0054306,0.0055418,0.0054298,0.0054532,3732606.0645,20395.06229706497
1662836400,2022-09-10 19:00:00,FORESTPLUS/USDT,0.0054165,0.0056908,0.0054165,0.0054308,2312733.632,12812.44841655075
1662832800,2022-09-10 18:00:00,FORESTPLUS/USDT,0.005416,0.0054855,0.005395,0.0054162,3435388.6354,18589.83764367675
1662829200,2022-09-10 17:00:00,FORESTPLUS/USDT,0.0054119,0.005475,0.0054,0.0054166,2804096.0233,15219.90456085075
1662825600,2022-09-10 16:00:00,FORESTPLUS/USDT,0.0053748,0.005427,0.0053728,0.0054117,2625054.4748,14176.87254601531
1662822000,2022-09-10 15:00:00,FORESTPLUS/USDT,0.0053671,0.0053806,0.0053641,0.0053754,1720926.2606,9248.05870676984
1662818400,2022-09-10 14:00:00,FORESTPLUS/USDT,0.0053557,0.0053801,0.0053424,0.0053667,2881008.6211,15423.36234930463
1662814800,2022-09-10 13:00:00,FORESTPLUS/USDT,0.0053918,0.0053918,0.00535,0.0053551,1867082.3365,10006.48890702823
1662811200,2022-09-10 12:00:00,FORESTPLUS/USDT,0.0053883,0.0054036,0.0053817,0.0053937,3442843.7782,18574.07184038953
1662807600,2022-09-10 11:00:00,FORESTPLUS/USDT,0.005387,0.0054036,0.0053817,0.0053889,3206746.1311,17274.78714223695
1662804000,2022-09-10 10:00:00,FORESTPLUS/USDT,0.0053909,0.0054035,0.0053817,0.005387,1607573.7458,8668.331346328
1662800400,2022-09-10 09:00:00,FORESTPLUS/USDT,0.0053869,0.0054036,0.0053869,0.0053911,1791422.8911,9656.79920096938
1662796800,2022-09-10 08:00:00,FORESTPLUS/USDT,0.0053778,0.0054506,0.0053332,0.0053863,2867111.8097,15443.92302210052
1662793200,2022-09-10 07:00:00,FORESTPLUS/USDT,0.0053905,0.0054034,0.0053741,0.0053775,3325555.5834,17907.93828122317
1662789600,2022-09-10 06:00:00,FORESTPLUS/USDT,0.0053877,0.0054034,0.0053817,0.0053903,1732986.7056,9341.53290666639
1662786000,2022-09-10 05:00:00,FORESTPLUS/USDT,0.0053308,0.0054035,0.0053302,0.0053879,3599873.3598,19368.76222105485
1662782400,2022-09-10 04:00:00,FORESTPLUS/USDT,0.0053955,0.0054271,0.0053159,0.0053302,1952348.2392,10522.61467426802
1662778800,2022-09-10 03:00:00,FORESTPLUS/USDT,0.0054136,0.0054136,0.0053567,0.0053949,3103770.1193,16701.09902435414
1662775200,2022-09-10 02:00:00,FORESTPLUS/USDT,0.0054122,0.0054271,0.0054122,0.0054132,3532090.4538,19126.42397905369
1662771600,2022-09-10 01:00:00,FORESTPLUS/USDT,0.0054403,0.0054423,0.0053801,0.0054126,3253756.7126,17594.1583187643
1662768000,2022-09-10 00:00:00,FORESTPLUS/USDT,0.0054691,0.0054691,0.0054271,0.0054401,3173826.3494,17304.11744043391
1662764400,2022-09-09 23:00:00,FORESTPLUS/USDT,0.0054715,0.0054717,0.0054272,0.0054697,3259473.0121,17814.11560045577
1662760800,2022-09-09 22:00:00,FORESTPLUS/USDT,0.0054593,0.0055163,0.0054506,0.0054721,2939812.0434,16093.98036680629
1662757200,2022-09-09 21:00:00,FORESTPLUS/USDT,0.0054522,0.005474,0.0054505,0.0054591,3802870.7884,20745.87724323188
1662753600,2022-09-09 20:00:00,FORESTPLUS/USDT,0.0054404,0.005453,0.0054396,0.0054519,3525025.6908,19212.21312889664
1662750000,2022-09-09 19:00:00,FORESTPLUS/USDT,0.0054226,0.0054505,0.0054036,0.0054398,1840939.7481,9996.28308065574
1662746400,2022-09-09 18:00:00,FORESTPLUS/USDT,0.0054749,0.0054783,0.0054036,0.0054224,1769821.1936,9646.06799611818
1662742800,2022-09-09 17:00:00,FORESTPLUS/USDT,0.0055073,0.0055105,0.0054507,0.0054755,2415720.6847,13241.59784087056
1662739200,2022-09-09 16:00:00,FORESTPLUS/USDT,0.0054895,0.005521,0.0054741,0.0055079,2558824.1828,14051.58274483565
1662735600,2022-09-09 15:00:00,FORESTPLUS/USDT,0.0054796,0.0055211,0.0054741,0.0054893,1652934.1134,9082.05086480192
1662732000,2022-09-09 14:00:00,FORESTPLUS/USDT,0.0055408,0.0055681,0.0054553,0.0054796,3635421.8743,19964.25111930276
1662728400,2022-09-09 13:00:00,FORESTPLUS/USDT,0.005548,0.005562,0.0055213,0.0055405,2949052.8401,16347.3052554887
1662724800,2022-09-09 12:00:00,FORESTPLUS/USDT,0.0055968,0.0056015,0.0055212,0.005547,3283310.7835,18258.20125265799
1662721200,2022-09-09 11:00:00,FORESTPLUS/USDT,0.0055817,0.005615,0.0055701,0.0055972,1473247.9623,8236.14542260739
1662717600,2022-09-09 10:00:00,FORESTPLUS/USDT,0.0055528,0.0055916,0.0055211,0.0055819,1982383.3299,11029.04823134681
1662714000,2022-09-09 09:00:00,FORESTPLUS/USDT,0.0055494,0.0055778,0.005539,0.0055534,3300603.3951,18365.80709778575
1662710400,2022-09-09 08:00:00,FORESTPLUS/USDT,0.0055051,0.0055681,0.0055051,0.0055498,3232405.4732,17902.54650442832
1662706800,2022-09-09 07:00:00,FORESTPLUS/USDT,0.0054918,0.0055211,0.0054742,0.0055051,1748958.1773,9602.19210085699
1662703200,2022-09-09 06:00:00,FORESTPLUS/USDT,0.005465,0.0055067,0.0054281,0.0054912,3418167.258,18702.76539875702
1662699600,2022-09-09 05:00:00,FORESTPLUS/USDT,0.0054392,0.0054741,0.0054127,0.0054654,1594108.9137,8691.30785796703
1662696000,2022-09-09 04:00:00,FORESTPLUS/USDT,0.0054272,0.0054506,0.0054264,0.0054388,3342718.4007,18161.24530483496
1662692400,2022-09-09 03:00:00,FORESTPLUS/USDT,0.0053999,0.0054367,0.0053979,0.0054266,2644513.1285,14335.57697928953
1662688800,2022-09-09 02:00:00,FORESTPLUS/USDT,0.0053935,0.0054271,0.0053802,0.0054019,3500204.3997,18885.59202559125
1662685200,2022-09-09 01:00:00,FORESTPLUS/USDT,0.005455,0.0054741,0.0053802,0.0053937,2769295.6267,14983.95183170969
1662681600,2022-09-09 00:00:00,FORESTPLUS/USDT,0.0053876,0.005472,0.0053848,0.0054544,1967045.5849,10614.6354730748
1662678000,2022-09-08 23:00:00,FORESTPLUS/USDT,0.0053679,0.0053874,0.0053657,0.0053873,1959695.52,10525.43876314669
1662674400,2022-09-08 22:00:00,FORESTPLUS/USDT,0.0053877,0.0054035,0.0053567,0.0053675,2600475.7503,13987.76437466983
1662670800,2022-09-08 21:00:00,FORESTPLUS/USDT,0.0053873,0.0054036,0.0053567,0.0053879,3025079.3801,16266.09154462255
1662667200,2022-09-08 20:00:00,FORESTPLUS/USDT,0.0053846,0.0054226,0.0053801,0.0053875,3261434.2358,17583.63251131094
1662663600,2022-09-08 19:00:00,FORESTPLUS/USDT,0.0053506,0.0054271,0.0053502,0.0053848,3315400.0294,17866.52433648924
1662660000,2022-09-08 18:00:00,FORESTPLUS/USDT,0.0053469,0.0053599,0.0053404,0.0053508,1924578.1868,10294.62018535916
