https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1655506800000,2022-06-17 23:00:00,ETH/GBP,886.57000000,894.20000000,886.02000000,888.84000000,128.50430000,114446.75756500,297
1655503200000,2022-06-17 22:00:00,ETH/GBP,884.51000000,889.70000000,879.96000000,886.86000000,209.62100000,185329.89247600,521
1655499600000,2022-06-17 21:00:00,ETH/GBP,895.28000000,898.89000000,884.21000000,884.22000000,78.35180000,69835.56214400,272
1655496000000,2022-06-17 20:00:00,ETH/GBP,883.87000000,898.59000000,883.87000000,894.54000000,211.14430000,188490.53331500,475
1655492400000,2022-06-17 19:00:00,ETH/GBP,883.71000000,885.96000000,878.34000000,884.22000000,151.37370000,133663.63483800,544
1655488800000,2022-06-17 18:00:00,ETH/GBP,883.21000000,888.59000000,880.69000000,882.71000000,355.84400000,314439.59637200,789
1655485200000,2022-06-17 17:00:00,ETH/GBP,882.24000000,888.78000000,879.47000000,883.62000000,286.84070000,253201.00651300,789
1655481600000,2022-06-17 16:00:00,ETH/GBP,888.22000000,894.97000000,878.94000000,882.05000000,517.26980000,459061.51242100,1138
1655478000000,2022-06-17 15:00:00,ETH/GBP,881.85000000,890.63000000,878.01000000,888.78000000,330.52040000,292312.05789800,960
1655474400000,2022-06-17 14:00:00,ETH/GBP,895.01000000,895.32000000,872.25000000,882.19000000,530.64200000,467360.76343200,1389
1655470800000,2022-06-17 13:00:00,ETH/GBP,875.23000000,899.03000000,872.88000000,894.95000000,469.29430000,416146.38303700,1406
1655467200000,2022-06-17 12:00:00,ETH/GBP,888.46000000,894.74000000,872.32000000,875.46000000,404.01910000,356426.04640100,1077
1655463600000,2022-06-17 11:00:00,ETH/GBP,896.72000000,901.36000000,888.00000000,888.99000000,223.80460000,200436.88873200,689
1655460000000,2022-06-17 10:00:00,ETH/GBP,887.63000000,897.36000000,883.06000000,895.99000000,319.88360000,284303.81433000,788
1655456400000,2022-06-17 09:00:00,ETH/GBP,888.69000000,895.73000000,883.60000000,887.69000000,399.42510000,355081.69875800,798
1655452800000,2022-06-17 08:00:00,ETH/GBP,892.42000000,903.26000000,887.08000000,888.74000000,428.00580000,382389.78649200,946
1655449200000,2022-06-17 07:00:00,ETH/GBP,899.68000000,907.37000000,890.98000000,892.23000000,473.60360000,424759.44900600,1200
1655445600000,2022-06-17 06:00:00,ETH/GBP,894.17000000,902.90000000,883.89000000,899.78000000,477.45150000,425166.82781300,1100
1655442000000,2022-06-17 05:00:00,ETH/GBP,881.65000000,900.97000000,880.31000000,894.12000000,199.52690000,178319.05762000,667
1655438400000,2022-06-17 04:00:00,ETH/GBP,870.57000000,886.60000000,867.52000000,881.43000000,289.59380000,254900.00881300,696
1655434800000,2022-06-17 03:00:00,ETH/GBP,882.19000000,888.00000000,868.84000000,870.34000000,243.27130000,214612.66148400,808
1655431200000,2022-06-17 02:00:00,ETH/GBP,897.98000000,904.80000000,880.16000000,882.15000000,385.98010000,343767.54388300,1059
1655427600000,2022-06-17 01:00:00,ETH/GBP,863.22000000,902.86000000,863.22000000,897.56000000,488.00490000,429798.32799100,1354
1655424000000,2022-06-17 00:00:00,ETH/GBP,863.56000000,879.36000000,851.25000000,863.61000000,713.81640000,618010.61310900,1523
1655420400000,2022-06-16 23:00:00,ETH/GBP,863.87000000,867.03000000,849.98000000,863.46000000,1823.44090000,1555359.84896100,2574
1655416800000,2022-06-16 22:00:00,ETH/GBP,891.67000000,892.59000000,862.65000000,863.61000000,468.21920000,411409.19127800,1383
1655413200000,2022-06-16 21:00:00,ETH/GBP,888.60000000,905.05000000,887.63000000,890.03000000,126.98420000,113656.66839300,412
1655409600000,2022-06-16 20:00:00,ETH/GBP,886.65000000,901.46000000,876.23000000,889.57000000,322.38240000,287321.57294600,641
1655406000000,2022-06-16 19:00:00,ETH/GBP,895.67000000,902.91000000,882.00000000,885.79000000,301.60390000,268688.35590300,591
1655402400000,2022-06-16 18:00:00,ETH/GBP,894.29000000,898.87000000,886.90000000,897.00000000,353.11350000,315780.14616400,696
1655398800000,2022-06-16 17:00:00,ETH/GBP,908.79000000,912.77000000,893.25000000,893.93000000,382.06580000,345903.74952100,607
1655395200000,2022-06-16 16:00:00,ETH/GBP,902.69000000,913.67000000,889.09000000,908.75000000,861.23670000,776871.54148500,1314
1655391600000,2022-06-16 15:00:00,ETH/GBP,895.22000000,915.53000000,895.22000000,901.15000000,612.02280000,554617.71393100,1018
1655388000000,2022-06-16 14:00:00,ETH/GBP,894.43000000,909.24000000,884.11000000,894.01000000,758.27060000,678966.15937900,1261
1655384400000,2022-06-16 13:00:00,ETH/GBP,913.32000000,924.24000000,886.50000000,895.11000000,815.61070000,738814.20957600,1440
1655380800000,2022-06-16 12:00:00,ETH/GBP,914.18000000,942.41000000,908.17000000,914.25000000,587.04300000,542052.23983900,1148
1655377200000,2022-06-16 11:00:00,ETH/GBP,921.96000000,931.59000000,904.76000000,915.57000000,1207.29870000,1112542.70613700,1751
1655373600000,2022-06-16 10:00:00,ETH/GBP,928.94000000,932.74000000,900.18000000,921.63000000,564.13420000,516291.62914900,1006
1655370000000,2022-06-16 09:00:00,ETH/GBP,966.69000000,967.37000000,919.83000000,929.22000000,613.01150000,575488.27898600,1035
1655366400000,2022-06-16 08:00:00,ETH/GBP,963.12000000,975.00000000,954.05000000,967.35000000,186.76540000,180317.32704800,471
1655362800000,2022-06-16 07:00:00,ETH/GBP,968.52000000,977.73000000,957.08000000,963.85000000,507.97900000,490691.34016500,800
1655359200000,2022-06-16 06:00:00,ETH/GBP,973.11000000,977.79000000,964.07000000,968.84000000,273.27470000,265163.52961000,561
1655355600000,2022-06-16 05:00:00,ETH/GBP,980.14000000,990.59000000,972.59000000,973.82000000,266.37010000,261652.49379300,492
1655352000000,2022-06-16 04:00:00,ETH/GBP,995.86000000,1001.50000000,976.49000000,980.32000000,214.28080000,211976.21310900,435
1655348400000,2022-06-16 03:00:00,ETH/GBP,1000.82000000,1004.46000000,988.00000000,993.81000000,149.57710000,148702.37670200,377
1655344800000,2022-06-16 02:00:00,ETH/GBP,999.30000000,1008.74000000,995.85000000,1002.20000000,135.35560000,135717.73313400,366
1655341200000,2022-06-16 01:00:00,ETH/GBP,1011.44000000,1029.00000000,1000.00000000,1000.13000000,355.51090000,361566.01468500,645
1655337600000,2022-06-16 00:00:00,ETH/GBP,1015.28000000,1030.74000000,1003.44000000,1012.34000000,436.58470000,443314.20514800,855
1655334000000,2022-06-15 23:00:00,ETH/GBP,999.83000000,1017.13000000,997.52000000,1015.84000000,188.46200000,190053.41288200,440
1655330400000,2022-06-15 22:00:00,ETH/GBP,1006.57000000,1023.66000000,995.37000000,1001.85000000,390.10870000,393258.39972800,690
1655326800000,2022-06-15 21:00:00,ETH/GBP,969.24000000,1023.02000000,966.15000000,1003.99000000,291.76350000,288844.47565400,618
1655323200000,2022-06-15 20:00:00,ETH/GBP,960.76000000,979.78000000,946.69000000,968.13000000,777.57050000,746920.08211200,1423
1655319600000,2022-06-15 19:00:00,ETH/GBP,967.30000000,998.98000000,957.30000000,959.91000000,2232.62660000,2170639.79089900,3450
1655316000000,2022-06-15 18:00:00,ETH/GBP,919.21000000,1005.27000000,860.04000000,965.29000000,2714.44470000,2496490.00254200,4554
1655312400000,2022-06-15 17:00:00,ETH/GBP,892.02000000,935.71000000,876.10000000,918.35000000,904.42680000,812291.69561500,1674
1655308800000,2022-06-15 16:00:00,ETH/GBP,926.71000000,933.01000000,887.91000000,892.41000000,579.28400000,526778.24356500,1010
1655305200000,2022-06-15 15:00:00,ETH/GBP,916.54000000,930.13000000,908.08000000,927.39000000,502.20310000,461586.50697300,790
1655301600000,2022-06-15 14:00:00,ETH/GBP,942.71000000,953.56000000,900.01000000,915.60000000,868.49370000,805725.33984800,1323
1655298000000,2022-06-15 13:00:00,ETH/GBP,920.61000000,958.93000000,916.40000000,942.15000000,834.28400000,781996.62156100,1332
1655294400000,2022-06-15 12:00:00,ETH/GBP,922.16000000,946.49000000,911.20000000,919.39000000,835.10300000,771403.28896700,1416
1655290800000,2022-06-15 11:00:00,ETH/GBP,879.58000000,933.00000000,867.67000000,922.70000000,1185.02510000,1072565.68928000,2042
1655287200000,2022-06-15 10:00:00,ETH/GBP,852.17000000,892.98000000,847.50000000,879.12000000,1311.26670000,1142304.30926100,2192
1655283600000,2022-06-15 09:00:00,ETH/GBP,850.94000000,862.45000000,839.81000000,851.22000000,1470.24950000,1247944.52792600,2542
1655280000000,2022-06-15 08:00:00,ETH/GBP,907.43000000,907.45000000,847.11000000,851.37000000,1893.43206000,1658126.77851830,3268
1655276400000,2022-06-15 07:00:00,ETH/GBP,942.65000000,945.09000000,899.79000000,907.58000000,871.09720000,803354.74406700,1634
1655272800000,2022-06-15 06:00:00,ETH/GBP,933.79000000,946.94000000,918.59000000,943.13000000,1063.38370000,992638.38283000,1800
1655269200000,2022-06-15 05:00:00,ETH/GBP,945.00000000,951.03000000,910.39000000,933.71000000,1049.67620000,975954.68717300,1971
1655265600000,2022-06-15 04:00:00,ETH/GBP,973.26000000,976.01000000,933.07000000,944.69000000,793.36280000,753491.59617300,1291
1655262000000,2022-06-15 03:00:00,ETH/GBP,998.38000000,1003.10000000,970.59000000,973.44000000,219.35490000,215804.07239700,478
1655258400000,2022-06-15 02:00:00,ETH/GBP,1013.10000000,1013.10000000,992.34000000,999.44000000,159.24380000,159348.01033000,414
1655254800000,2022-06-15 01:00:00,ETH/GBP,992.78000000,1021.35000000,990.44000000,1012.43000000,338.72100000,339796.38393600,730
1655251200000,2022-06-15 00:00:00,ETH/GBP,1005.17000000,1013.13000000,989.34000000,991.95000000,496.67380000,497747.27765400,905
1655247600000,2022-06-14 23:00:00,ETH/GBP,980.11000000,1014.77000000,978.60000000,1005.18000000,279.21580000,278995.35519100,464
1655244000000,2022-06-14 22:00:00,ETH/GBP,973.44000000,983.11000000,971.20000000,978.51000000,111.93320000,109389.42443100,266
1655240400000,2022-06-14 21:00:00,ETH/GBP,989.80000000,993.36000000,964.82000000,972.48000000,259.90630000,253396.78103100,502
1655236800000,2022-06-14 20:00:00,ETH/GBP,1006.30000000,1008.06000000,982.05000000,989.79000000,380.80830000,378125.13266000,941
1655233200000,2022-06-14 19:00:00,ETH/GBP,1007.32000000,1009.84000000,996.35000000,1004.49000000,208.63200000,209306.67100300,553
1655229600000,2022-06-14 18:00:00,ETH/GBP,1010.37000000,1024.59000000,1004.67000000,1004.67000000,269.44890000,273833.32923200,672
1655226000000,2022-06-14 17:00:00,ETH/GBP,1021.17000000,1032.79000000,1009.95000000,1010.74000000,516.03950000,526450.31988700,1038
1655222400000,2022-06-14 16:00:00,ETH/GBP,1039.78000000,1053.00000000,1017.83000000,1022.07000000,805.31550000,829523.22910400,1515
1655218800000,2022-06-14 15:00:00,ETH/GBP,1017.40000000,1046.10000000,1008.15000000,1042.56000000,1027.87490000,1056186.36116700,1678
1655215200000,2022-06-14 14:00:00,ETH/GBP,1010.14000000,1018.86000000,985.40000000,1017.66000000,1244.56540000,1247720.24293000,1698
1655211600000,2022-06-14 13:00:00,ETH/GBP,991.20000000,1016.44000000,983.99000000,1010.20000000,1135.88100000,1137413.72210800,1619
1655208000000,2022-06-14 12:00:00,ETH/GBP,972.16000000,1005.87000000,957.98000000,990.77000000,835.63380000,822235.33037500,1263
1655204400000,2022-06-14 11:00:00,ETH/GBP,979.84000000,983.61000000,954.21000000,971.77000000,1174.02650000,1137751.72228400,1658
1655200800000,2022-06-14 10:00:00,ETH/GBP,982.99000000,995.57000000,971.18000000,979.79000000,712.20380000,699166.05555900,1250
1655197200000,2022-06-14 09:00:00,ETH/GBP,1002.11000000,1011.07000000,982.82000000,982.98000000,623.33500000,622386.87993400,1134
1655193600000,2022-06-14 08:00:00,ETH/GBP,1017.70000000,1019.26000000,995.79000000,1002.30000000,492.08310000,495837.52094200,942
1655190000000,2022-06-14 07:00:00,ETH/GBP,1012.01000000,1026.95000000,995.08000000,1016.71000000,1200.20220000,1211005.68861300,1957
1655186400000,2022-06-14 06:00:00,ETH/GBP,1007.43000000,1015.75000000,990.22000000,1012.60000000,1489.23200000,1496915.19622900,2281
1655182800000,2022-06-14 05:00:00,ETH/GBP,949.17000000,1025.04000000,945.35000000,1007.05000000,1368.77800000,1363923.05125500,2318
1655179200000,2022-06-14 04:00:00,ETH/GBP,963.18000000,980.65000000,932.69000000,950.07000000,1077.37550000,1028961.09266300,1501
1655175600000,2022-06-14 03:00:00,ETH/GBP,918.44000000,968.26000000,908.04000000,963.61000000,1055.98270000,995727.19828300,1696
1655172000000,2022-06-14 02:00:00,ETH/GBP,908.32000000,931.53000000,885.38000000,918.26000000,1668.29360000,1517327.24101900,2564
1655168400000,2022-06-14 01:00:00,ETH/GBP,963.86000000,975.86000000,907.11000000,907.51000000,1537.34164000,1451669.74752460,2436
1655164800000,2022-06-14 00:00:00,ETH/GBP,993.98000000,1007.15000000,963.99000000,964.03000000,1063.29500000,1051868.81662300,1451
1655161200000,2022-06-13 23:00:00,ETH/GBP,984.23000000,995.92000000,961.97000000,995.27000000,1235.62020000,1209288.21397400,1529
1655157600000,2022-06-13 22:00:00,ETH/GBP,1012.11000000,1016.67000000,980.92000000,981.70000000,426.49420000,426676.77986700,545
1655154000000,2022-06-13 21:00:00,ETH/GBP,1021.56000000,1027.77000000,1005.92000000,1012.13000000,255.33400000,259036.26789100,423
1655150400000,2022-06-13 20:00:00,ETH/GBP,1011.02000000,1055.76000000,1011.02000000,1022.69000000,588.15290000,608048.82046300,769
1655146800000,2022-06-13 19:00:00,ETH/GBP,1012.80000000,1018.27000000,1000.12000000,1011.02000000,557.06680000,563304.09814400,750
1655143200000,2022-06-13 18:00:00,ETH/GBP,1015.51000000,1034.05000000,1011.36000000,1012.65000000,564.97760000,576743.10758900,786
1655139600000,2022-06-13 17:00:00,ETH/GBP,1016.85000000,1018.82000000,993.55000000,1015.94000000,1175.40690000,1183118.28264700,1630
1655136000000,2022-06-13 16:00:00,ETH/GBP,1009.71000000,1048.06000000,1001.08000000,1016.76000000,1991.35820000,2038525.50893300,2786
1655132400000,2022-06-13 15:00:00,ETH/GBP,981.10000000,1020.39000000,975.04000000,1009.58000000,2562.51620000,2562783.82235600,3481
1655128800000,2022-06-13 14:00:00,ETH/GBP,1013.41000000,1019.45000000,959.37000000,980.99000000,1852.21060000,1839265.56322000,2669
1655125200000,2022-06-13 13:00:00,ETH/GBP,996.30000000,1023.20000000,984.86000000,1013.84000000,1854.33150000,1859888.06663100,2552
1655121600000,2022-06-13 12:00:00,ETH/GBP,990.85000000,1030.00000000,990.85000000,997.12000000,1554.18000000,1575514.01649500,2326
1655118000000,2022-06-13 11:00:00,ETH/GBP,998.99000000,1007.54000000,966.04000000,990.99000000,1822.37670000,1791521.54358600,2648
1655114400000,2022-06-13 10:00:00,ETH/GBP,1011.92000000,1029.43000000,994.33000000,999.28000000,2116.59540000,2132930.62938500,2963
1655110800000,2022-06-13 09:00:00,ETH/GBP,984.70000000,1081.42000000,964.64000000,1012.14000000,2313.29170000,2313263.16717480,3796
1655107200000,2022-06-13 08:00:00,ETH/GBP,1048.75000000,1051.89000000,984.10000000,985.29000000,2241.63778000,2296954.13790540,3790
1655103600000,2022-06-13 07:00:00,ETH/GBP,1077.63000000,1089.67000000,1031.68000000,1047.84000000,1436.03755000,1520594.20751350,2159
1655100000000,2022-06-13 06:00:00,ETH/GBP,1075.13000000,1097.28000000,1059.90000000,1078.73000000,1071.05330000,1154203.25327900,1639
1655096400000,2022-06-13 05:00:00,ETH/GBP,1098.35000000,1112.63000000,1072.80000000,1077.31000000,721.42960000,789495.32756000,1125
1655092800000,2022-06-13 04:00:00,ETH/GBP,1097.31000000,1127.83000000,1093.14000000,1098.38000000,834.52720000,928118.77657900,1324
1655089200000,2022-06-13 03:00:00,ETH/GBP,1092.29000000,1114.58000000,1062.76000000,1098.47000000,1032.78120000,1125273.36405900,1692
1655085600000,2022-06-13 02:00:00,ETH/GBP,1111.46000000,1114.18000000,1089.56000000,1090.25000000,792.04167000,872447.23254100,1244
1655082000000,2022-06-13 01:00:00,ETH/GBP,1129.56000000,1138.60000000,1095.50000000,1110.60000000,1235.78499000,1373129.55730450,2042
1655078400000,2022-06-13 00:00:00,ETH/GBP,1166.10000000,1182.38000000,1128.07000000,1129.90000000,876.73305000,1013783.44936710,1399
1655074800000,2022-06-12 23:00:00,ETH/GBP,1180.66000000,1190.45000000,1166.53000000,1167.58000000,230.76660000,272287.33099900,437
1655071200000,2022-06-12 22:00:00,ETH/GBP,1195.43000000,1197.47000000,1177.68000000,1182.47000000,831.56500000,986533.31020300,912
1655067600000,2022-06-12 21:00:00,ETH/GBP,1196.05000000,1205.61000000,1193.31000000,1195.88000000,120.90120000,144942.07237900,288
1655064000000,2022-06-12 20:00:00,ETH/GBP,1200.00000000,1206.51000000,1196.91000000,1197.46000000,176.78230000,212369.69534200,348
1655060400000,2022-06-12 19:00:00,ETH/GBP,1225.99000000,1229.54000000,1198.24000000,1201.07000000,327.67550000,396327.52647800,620
1655056800000,2022-06-12 18:00:00,ETH/GBP,1235.02000000,1235.17000000,1225.75000000,1226.43000000,123.75970000,152171.68171800,280
1655053200000,2022-06-12 17:00:00,ETH/GBP,1222.03000000,1239.44000000,1221.43000000,1234.39000000,151.35550000,186197.52482600,420
1655049600000,2022-06-12 16:00:00,ETH/GBP,1237.61000000,1242.46000000,1214.71000000,1221.98000000,327.30640000,402213.53382600,596
1655046000000,2022-06-12 15:00:00,ETH/GBP,1226.01000000,1254.01000000,1222.58000000,1237.55000000,640.90130000,794536.54872200,1008
1655042400000,2022-06-12 14:00:00,ETH/GBP,1174.61000000,1241.50000000,1160.23000000,1224.97000000,785.26390000,941668.19918200,1211
1655038800000,2022-06-12 13:00:00,ETH/GBP,1186.62000000,1191.02000000,1168.34000000,1174.53000000,260.18950000,306732.87639800,499
1655035200000,2022-06-12 12:00:00,ETH/GBP,1192.61000000,1197.17000000,1187.37000000,1187.37000000,100.33480000,119664.06370800,301
1655031600000,2022-06-12 11:00:00,ETH/GBP,1186.20000000,1196.26000000,1178.98000000,1192.98000000,248.70050000,294920.72783900,467
1655028000000,2022-06-12 10:00:00,ETH/GBP,1189.00000000,1198.48000000,1184.15000000,1186.66000000,218.54560000,260227.60785200,472
1655024400000,2022-06-12 09:00:00,ETH/GBP,1194.84000000,1201.22000000,1188.28000000,1188.66000000,227.39750000,271556.97444800,453
1655020800000,2022-06-12 08:00:00,ETH/GBP,1194.64000000,1207.42000000,1189.56000000,1194.63000000,174.87880000,209440.52838400,452
1655017200000,2022-06-12 07:00:00,ETH/GBP,1186.50000000,1196.35000000,1179.23000000,1195.84000000,128.86670000,152858.58583600,345
1655013600000,2022-06-12 06:00:00,ETH/GBP,1160.12000000,1191.33000000,1159.49000000,1186.14000000,759.50080000,899890.33879300,876
1655010000000,2022-06-12 05:00:00,ETH/GBP,1178.94000000,1180.32000000,1157.02000000,1161.07000000,836.67320000,981239.46442900,1006
1655006400000,2022-06-12 04:00:00,ETH/GBP,1191.74000000,1201.72000000,1178.92000000,1179.60000000,335.71360000,398109.60664000,468
1655002800000,2022-06-12 03:00:00,ETH/GBP,1179.31000000,1197.59000000,1178.52000000,1192.70000000,240.63350000,285908.78100700,446
1654999200000,2022-06-12 02:00:00,ETH/GBP,1227.30000000,1233.67000000,1175.00000000,1179.34000000,752.86589000,901737.73544740,1248
1654995600000,2022-06-12 01:00:00,ETH/GBP,1247.26000000,1247.26000000,1223.98000000,1226.49000000,206.73910000,254512.76163600,328
1654992000000,2022-06-12 00:00:00,ETH/GBP,1244.68000000,1250.90000000,1239.35000000,1248.11000000,54.69120000,68174.93544000,147
1654988400000,2022-06-11 23:00:00,ETH/GBP,1256.50000000,1256.50000000,1236.15000000,1243.92000000,98.50560000,122446.59229000,220
1654984800000,2022-06-11 22:00:00,ETH/GBP,1249.61000000,1260.35000000,1248.48000000,1256.18000000,55.11320000,69146.41034300,154
1654981200000,2022-06-11 21:00:00,ETH/GBP,1235.22000000,1252.57000000,1235.06000000,1248.48000000,95.54350000,118820.62022100,205
1654977600000,2022-06-11 20:00:00,ETH/GBP,1255.68000000,1257.84000000,1233.04000000,1235.20000000,130.74820000,162958.33395600,303
1654974000000,2022-06-11 19:00:00,ETH/GBP,1258.73000000,1269.45000000,1254.49000000,1255.75000000,191.05100000,240685.46698700,364
1654970400000,2022-06-11 18:00:00,ETH/GBP,1245.97000000,1279.04000000,1243.07000000,1259.03000000,300.61050000,377214.69590600,511
1654966800000,2022-06-11 17:00:00,ETH/GBP,1246.63000000,1253.40000000,1242.73000000,1245.15000000,130.39540000,162664.77165900,332
1654963200000,2022-06-11 16:00:00,ETH/GBP,1232.42000000,1254.41000000,1219.00000000,1246.07000000,437.76220000,541353.75560700,828
1654959600000,2022-06-11 15:00:00,ETH/GBP,1238.64000000,1245.72000000,1219.26000000,1231.09000000,440.77195000,542551.31863300,960
1654956000000,2022-06-11 14:00:00,ETH/GBP,1276.83000000,1277.00000000,1234.00000000,1239.44000000,401.13270000,502824.26285830,855
1654952400000,2022-06-11 13:00:00,ETH/GBP,1262.73000000,1281.27000000,1257.63000000,1276.89000000,324.86940000,412374.89423500,671
1654948800000,2022-06-11 12:00:00,ETH/GBP,1278.90000000,1291.43000000,1261.46000000,1262.10000000,465.66820000,594031.30587300,942
1654945200000,2022-06-11 11:00:00,ETH/GBP,1287.90000000,1289.47000000,1273.33000000,1279.84000000,219.98670000,281614.41909600,558
1654941600000,2022-06-11 10:00:00,ETH/GBP,1297.31000000,1303.91000000,1285.18000000,1288.70000000,202.58200000,262066.84366800,481
1654938000000,2022-06-11 09:00:00,ETH/GBP,1282.00000000,1309.21000000,1258.77000000,1297.84000000,596.97390000,769217.05873300,1179
1654934400000,2022-06-11 08:00:00,ETH/GBP,1353.09000000,1355.26000000,1282.00000000,1282.00000000,448.76915000,592660.03232800,990
1654930800000,2022-06-11 07:00:00,ETH/GBP,1353.31000000,1355.70000000,1350.59000000,1353.15000000,31.92940000,43212.32070700,82
1654927200000,2022-06-11 06:00:00,ETH/GBP,1354.19000000,1355.58000000,1349.42000000,1351.12000000,37.73020000,51081.56818600,92
1654923600000,2022-06-11 05:00:00,ETH/GBP,1361.72000000,1361.78000000,1351.15000000,1354.39000000,77.95600000,105776.38100800,158
1654920000000,2022-06-11 04:00:00,ETH/GBP,1355.68000000,1362.17000000,1354.39000000,1362.17000000,12.49190000,16970.37280500,49
1654916400000,2022-06-11 03:00:00,ETH/GBP,1359.31000000,1359.83000000,1354.98000000,1354.98000000,13.50490000,18341.79534500,52
1654912800000,2022-06-11 02:00:00,ETH/GBP,1360.00000000,1360.13000000,1353.60000000,1358.57000000,48.28800000,65501.55441800,89
1654909200000,2022-06-11 01:00:00,ETH/GBP,1363.09000000,1363.24000000,1360.03000000,1360.29000000,18.43760000,25094.57442200,68
1654905600000,2022-06-11 00:00:00,ETH/GBP,1350.36000000,1365.03000000,1346.44000000,1363.39000000,91.21700000,123693.42740600,180
1654902000000,2022-06-10 23:00:00,ETH/GBP,1360.26000000,1360.65000000,1344.51000000,1349.58000000,134.24910000,181512.14723500,324
1654898400000,2022-06-10 22:00:00,ETH/GBP,1363.06000000,1367.79000000,1358.54000000,1360.29000000,68.36660000,93180.75734100,195
1654894800000,2022-06-10 21:00:00,ETH/GBP,1363.38000000,1366.58000000,1358.28000000,1362.21000000,80.09710000,109081.43855000,200
1654891200000,2022-06-10 20:00:00,ETH/GBP,1355.00000000,1368.26000000,1353.98000000,1363.87000000,106.73850000,145624.80537400,256
1654887600000,2022-06-10 19:00:00,ETH/GBP,1363.07000000,1366.12000000,1354.09000000,1357.64000000,139.09130000,189325.68219700,303
1654884000000,2022-06-10 18:00:00,ETH/GBP,1366.77000000,1370.33000000,1358.93000000,1364.54000000,212.09160000,289700.89053900,393
1654880400000,2022-06-10 17:00:00,ETH/GBP,1364.62000000,1375.25000000,1360.32000000,1366.82000000,414.03630000,565942.59548600,778
1654876800000,2022-06-10 16:00:00,ETH/GBP,1399.78000000,1402.37000000,1348.18000000,1367.63000000,618.01960000,843701.22631700,1250
1654873200000,2022-06-10 15:00:00,ETH/GBP,1407.37000000,1409.59000000,1396.58000000,1399.95000000,253.34750000,355141.97267600,488
1654869600000,2022-06-10 14:00:00,ETH/GBP,1397.20000000,1417.11000000,1390.51000000,1407.38000000,337.43810000,475078.46176300,683
1654866000000,2022-06-10 13:00:00,ETH/GBP,1393.93000000,1401.22000000,1379.89000000,1397.47000000,340.05850000,473344.56623900,722
1654862400000,2022-06-10 12:00:00,ETH/GBP,1424.55000000,1430.14000000,1388.00000000,1393.82000000,821.96870000,1156858.75392400,1230
1654858800000,2022-06-10 11:00:00,ETH/GBP,1422.28000000,1429.12000000,1420.55000000,1424.51000000,152.84140000,217821.53760200,333
1654855200000,2022-06-10 10:00:00,ETH/GBP,1417.27000000,1423.31000000,1415.43000000,1421.85000000,188.62370000,267833.84396800,321
1654851600000,2022-06-10 09:00:00,ETH/GBP,1430.32000000,1431.29000000,1416.91000000,1417.58000000,231.75750000,330082.90014200,484
1654848000000,2022-06-10 08:00:00,ETH/GBP,1433.11000000,1436.70000000,1429.59000000,1430.25000000,97.19750000,139217.18460600,276
1654844400000,2022-06-10 07:00:00,ETH/GBP,1434.32000000,1437.05000000,1430.60000000,1433.65000000,131.18190000,188130.11798500,356
1654840800000,2022-06-10 06:00:00,ETH/GBP,1433.18000000,1437.71000000,1431.14000000,1433.27000000,168.05010000,241058.26824700,331
1654837200000,2022-06-10 05:00:00,ETH/GBP,1434.67000000,1437.96000000,1430.67000000,1431.35000000,145.87180000,209263.44676300,313
1654833600000,2022-06-10 04:00:00,ETH/GBP,1435.01000000,1435.90000000,1430.87000000,1434.28000000,40.70600000,58363.25254800,91
1654830000000,2022-06-10 03:00:00,ETH/GBP,1429.54000000,1442.40000000,1429.54000000,1434.05000000,42.82140000,61545.36190600,129
1654826400000,2022-06-10 02:00:00,ETH/GBP,1422.11000000,1431.59000000,1375.00000000,1428.99000000,471.89350000,671523.83117300,480
1654822800000,2022-06-10 01:00:00,ETH/GBP,1419.90000000,1428.39000000,1416.28000000,1422.62000000,173.98080000,247705.92642100,281
1654819200000,2022-06-10 00:00:00,ETH/GBP,1430.33000000,1435.80000000,1390.01000000,1420.14000000,385.66120000,545323.42539200,683
1654815600000,2022-06-09 23:00:00,ETH/GBP,1429.33000000,1433.25000000,1426.33000000,1431.77000000,40.83150000,58399.39068900,114
1654812000000,2022-06-09 22:00:00,ETH/GBP,1435.13000000,1436.44000000,1428.96000000,1430.17000000,73.90670000,105956.48721700,119
1654808400000,2022-06-09 21:00:00,ETH/GBP,1437.02000000,1440.20000000,1435.21000000,1435.54000000,123.69770000,177723.45282900,229
1654804800000,2022-06-09 20:00:00,ETH/GBP,1427.70000000,1437.96000000,1425.58000000,1436.39000000,45.10480000,64619.86880900,303
1654801200000,2022-06-09 19:00:00,ETH/GBP,1430.57000000,1433.51000000,1426.76000000,1427.28000000,102.30350000,146256.59693400,242
1654797600000,2022-06-09 18:00:00,ETH/GBP,1441.92000000,1442.85000000,1431.77000000,1432.51000000,146.52030000,210504.02403500,316
1654794000000,2022-06-09 17:00:00,ETH/GBP,1447.32000000,1452.24000000,1438.43000000,1442.07000000,122.79600000,177266.42924700,284
1654790400000,2022-06-09 16:00:00,ETH/GBP,1439.47000000,1446.30000000,1431.83000000,1446.30000000,309.65070000,446290.46779700,497
1654786800000,2022-06-09 15:00:00,ETH/GBP,1425.49000000,1438.79000000,1425.09000000,1437.83000000,315.96450000,452227.95173900,599
